Mes y año	Mes (código)	Sexo	UE28-UE27-UE25	UE25	UE27	UE28	Número de contratos	Provincia código	Provincia nombre
Noviembre 2008	200811	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	100	22	Huesca
Noviembre 2008	200811	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	534	22	Huesca
Noviembre 2008	200811	Hombres	No consta	No consta	No consta	No consta	1	22	Huesca
Noviembre 2008	200811	Hombres	Españoles	ESPAÑA	Españoles	Españoles	627	44	Teruel
Noviembre 2008	200811	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	113	44	Teruel
Noviembre 2008	200811	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	26	44	Teruel
Noviembre 2008	200811	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	351	44	Teruel
Noviembre 2008	200811	Hombres	Españoles	ESPAÑA	Españoles	Españoles	6998	50	Zaragoza
Noviembre 2008	200811	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	986	50	Zaragoza
Noviembre 2008	200811	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	335	50	Zaragoza
Noviembre 2008	200811	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2540	50	Zaragoza
Noviembre 2008	200811	Hombres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Noviembre 2008	200811	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1564	22	Huesca
Noviembre 2008	200811	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	140	22	Huesca
Noviembre 2008	200811	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	77	22	Huesca
Noviembre 2008	200811	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	208	22	Huesca
Noviembre 2008	200811	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	828	44	Teruel
Noviembre 2008	200811	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	83	44	Teruel
Noviembre 2008	200811	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	10	44	Teruel
Noviembre 2008	200811	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	116	44	Teruel
Noviembre 2008	200811	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	9337	50	Zaragoza
Noviembre 2008	200811	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	597	50	Zaragoza
Noviembre 2008	200811	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	211	50	Zaragoza
Noviembre 2008	200811	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1483	50	Zaragoza
Octubre 2008	200810	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1662	22	Huesca
Octubre 2008	200810	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	242	22	Huesca
Octubre 2008	200810	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	128	22	Huesca
Octubre 2008	200810	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	594	22	Huesca
Octubre 2008	200810	Hombres	Españoles	ESPAÑA	Españoles	Españoles	914	44	Teruel
Octubre 2008	200810	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	236	44	Teruel
Octubre 2008	200810	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	36	44	Teruel
Octubre 2008	200810	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	649	44	Teruel
Octubre 2008	200810	Hombres	No consta	No consta	No consta	No consta	1	44	Teruel
Octubre 2008	200810	Hombres	Españoles	ESPAÑA	Españoles	Españoles	9711	50	Zaragoza
Octubre 2008	200810	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1605	50	Zaragoza
Octubre 2008	200810	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	488	50	Zaragoza
Octubre 2008	200810	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Octubre 2008	200810	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4045	50	Zaragoza
Octubre 2008	200810	Hombres	No consta	No consta	No consta	No consta	3	50	Zaragoza
Octubre 2008	200810	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2007	22	Huesca
Octubre 2008	200810	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	155	22	Huesca
Octubre 2008	200810	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	86	22	Huesca
Octubre 2008	200810	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	239	22	Huesca
Octubre 2008	200810	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1103	44	Teruel
Octubre 2008	200810	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	132	44	Teruel
Octubre 2008	200810	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	42	44	Teruel
Octubre 2008	200810	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	136	44	Teruel
Octubre 2008	200810	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	12754	50	Zaragoza
Octubre 2008	200810	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	988	50	Zaragoza
Octubre 2008	200810	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	340	50	Zaragoza
Octubre 2008	200810	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	2	50	Zaragoza
Octubre 2008	200810	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2019	50	Zaragoza
Octubre 2008	200810	Mujeres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Septiembre 2008	200809	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1576	22	Huesca
Septiembre 2008	200809	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	296	22	Huesca
Septiembre 2008	200809	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	120	22	Huesca
Septiembre 2008	200809	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	825	22	Huesca
Septiembre 2008	200809	Hombres	No consta	No consta	No consta	No consta	1	22	Huesca
Septiembre 2008	200809	Hombres	Españoles	ESPAÑA	Españoles	Españoles	954	44	Teruel
Septiembre 2008	200809	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	277	44	Teruel
Septiembre 2008	200809	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	44	44	Teruel
Septiembre 2008	200809	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	594	44	Teruel
Septiembre 2008	200809	Hombres	Españoles	ESPAÑA	Españoles	Españoles	10448	50	Zaragoza
Septiembre 2008	200809	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1769	50	Zaragoza
Septiembre 2008	200809	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	575	50	Zaragoza
Septiembre 2008	200809	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	5127	50	Zaragoza
Septiembre 2008	200809	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1885	22	Huesca
Septiembre 2008	200809	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	174	22	Huesca
Septiembre 2008	200809	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	111	22	Huesca
Septiembre 2008	200809	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	203	22	Huesca
Septiembre 2008	200809	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1012	44	Teruel
Septiembre 2008	200809	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	185	44	Teruel
Septiembre 2008	200809	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	39	44	Teruel
Septiembre 2008	200809	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	129	44	Teruel
Septiembre 2008	200809	Mujeres	No consta	No consta	No consta	No consta	1	44	Teruel
Septiembre 2008	200809	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	13570	50	Zaragoza
Septiembre 2008	200809	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1242	50	Zaragoza
Septiembre 2008	200809	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	495	50	Zaragoza
Septiembre 2008	200809	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2331	50	Zaragoza
Septiembre 2008	200809	Mujeres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Agosto 2008	200808	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1284	22	Huesca
Agosto 2008	200808	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	305	22	Huesca
Agosto 2008	200808	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	129	22	Huesca
Agosto 2008	200808	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1112	22	Huesca
Agosto 2008	200808	Hombres	No consta	No consta	No consta	No consta	1	22	Huesca
Agosto 2008	200808	Hombres	Españoles	ESPAÑA	Españoles	Españoles	625	44	Teruel
Agosto 2008	200808	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	142	44	Teruel
Agosto 2008	200808	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	32	44	Teruel
Agosto 2008	200808	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	360	44	Teruel
Agosto 2008	200808	Hombres	Españoles	ESPAÑA	Españoles	Españoles	7224	50	Zaragoza
Agosto 2008	200808	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1111	50	Zaragoza
Agosto 2008	200808	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	531	50	Zaragoza
Agosto 2008	200808	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4092	50	Zaragoza
Agosto 2008	200808	Hombres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Agosto 2008	200808	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1363	22	Huesca
Agosto 2008	200808	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	215	22	Huesca
Agosto 2008	200808	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	136	22	Huesca
Agosto 2008	200808	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	208	22	Huesca
Agosto 2008	200808	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	678	44	Teruel
Agosto 2008	200808	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	99	44	Teruel
Agosto 2008	200808	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	23	44	Teruel
Agosto 2008	200808	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	122	44	Teruel
Agosto 2008	200808	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	7861	50	Zaragoza
Agosto 2008	200808	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	948	50	Zaragoza
Agosto 2008	200808	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	553	50	Zaragoza
Agosto 2008	200808	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2066	50	Zaragoza
Agosto 2008	200808	Mujeres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Julio 2008	200807	Hombres	Españoles	ESPAÑA	Españoles	Españoles	3038	22	Huesca
Julio 2008	200807	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	371	22	Huesca
Julio 2008	200807	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	224	22	Huesca
Julio 2008	200807	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1296	22	Huesca
Julio 2008	200807	Hombres	No consta	No consta	No consta	No consta	1	22	Huesca
Julio 2008	200807	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1289	44	Teruel
Julio 2008	200807	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	174	44	Teruel
Julio 2008	200807	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	50	44	Teruel
Julio 2008	200807	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	543	44	Teruel
Julio 2008	200807	Hombres	Españoles	ESPAÑA	Españoles	Españoles	11933	50	Zaragoza
Julio 2008	200807	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1407	50	Zaragoza
Julio 2008	200807	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	620	50	Zaragoza
Julio 2008	200807	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4638	50	Zaragoza
Julio 2008	200807	Hombres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Julio 2008	200807	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	3004	22	Huesca
Julio 2008	200807	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	333	22	Huesca
Julio 2008	200807	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	254	22	Huesca
Julio 2008	200807	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	351	22	Huesca
Julio 2008	200807	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1327	44	Teruel
Julio 2008	200807	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	164	44	Teruel
Julio 2008	200807	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	94	44	Teruel
Julio 2008	200807	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	157	44	Teruel
Julio 2008	200807	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	13297	50	Zaragoza
Julio 2008	200807	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1049	50	Zaragoza
Julio 2008	200807	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	514	50	Zaragoza
Julio 2008	200807	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Julio 2008	200807	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2327	50	Zaragoza
Junio 2008	200806	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1939	22	Huesca
Junio 2008	200806	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	475	22	Huesca
Junio 2008	200806	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	218	22	Huesca
Junio 2008	200806	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	934	22	Huesca
Junio 2008	200806	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1178	44	Teruel
Junio 2008	200806	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	214	44	Teruel
Junio 2008	200806	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	37	44	Teruel
Junio 2008	200806	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	557	44	Teruel
Junio 2008	200806	Hombres	No consta	No consta	No consta	No consta	1	44	Teruel
Junio 2008	200806	Hombres	Españoles	ESPAÑA	Españoles	Españoles	11795	50	Zaragoza
Junio 2008	200806	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1573	50	Zaragoza
Junio 2008	200806	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	674	50	Zaragoza
Junio 2008	200806	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	5643	50	Zaragoza
Junio 2008	200806	Hombres	No consta	No consta	No consta	No consta	3	50	Zaragoza
Junio 2008	200806	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2140	22	Huesca
Junio 2008	200806	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	393	22	Huesca
Junio 2008	200806	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	276	22	Huesca
Junio 2008	200806	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	379	22	Huesca
Junio 2008	200806	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1074	44	Teruel
Junio 2008	200806	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	141	44	Teruel
Junio 2008	200806	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	61	44	Teruel
Junio 2008	200806	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	147	44	Teruel
Junio 2008	200806	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	13624	50	Zaragoza
Junio 2008	200806	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1277	50	Zaragoza
