Mes y año	Comarca código	Comarca nombre	Sector de actividad	Afiliaciones en alta	Sexo
Septiembre 2012	16	Valdejalón	Industria y energía	2819	Hombres
Septiembre 2012	16	Valdejalón	Industria y energía	1214	Mujeres
Septiembre 2012	16	Valdejalón	Construcción	886	Hombres
Septiembre 2012	16	Valdejalón	Construcción	83	Mujeres
Septiembre 2012	16	Valdejalón	Servicios	2582	Hombres
Septiembre 2012	16	Valdejalón	Servicios	2568	Mujeres
Septiembre 2012	17	Central	Agricultura, ganadería y pesca	2954	Hombres
Septiembre 2012	17	Central	Agricultura, ganadería y pesca	886	Mujeres
Septiembre 2012	17	Central	Industria y energía	34243	Hombres
Septiembre 2012	17	Central	Industria y energía	10344	Mujeres
Septiembre 2012	17	Central	Construcción	15471	Hombres
Septiembre 2012	17	Central	Construcción	2470	Mujeres
Septiembre 2012	17	Central	Servicios	100067	Hombres
Septiembre 2012	17	Central	Servicios	131388	Mujeres
Septiembre 2012	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	542	Hombres
Septiembre 2012	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	193	Mujeres
Septiembre 2012	18	Ribera Baja del Ebro	Industria y energía	953	Hombres
Septiembre 2012	18	Ribera Baja del Ebro	Industria y energía	295	Mujeres
Septiembre 2012	18	Ribera Baja del Ebro	Construcción	197	Hombres
Septiembre 2012	18	Ribera Baja del Ebro	Construcción	10	Mujeres
Septiembre 2012	18	Ribera Baja del Ebro	Servicios	573	Hombres
Septiembre 2012	18	Ribera Baja del Ebro	Servicios	900	Mujeres
Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	2080	Hombres
Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	634	Mujeres
Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	280	Hombres
Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	198	Mujeres
Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	369	Hombres
Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	29	Mujeres
Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1078	Hombres
Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1729	Mujeres
Septiembre 2012	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	1712	Hombres
Septiembre 2012	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	390	Mujeres
Septiembre 2012	20	Comunidad de Calatayud	Industria y energía	1003	Hombres
Septiembre 2012	20	Comunidad de Calatayud	Industria y energía	369	Mujeres
Septiembre 2012	20	Comunidad de Calatayud	Construcción	765	Hombres
Septiembre 2012	20	Comunidad de Calatayud	Construcción	64	Mujeres
Septiembre 2012	20	Comunidad de Calatayud	Servicios	3095	Hombres
Septiembre 2012	20	Comunidad de Calatayud	Servicios	3907	Mujeres
Septiembre 2012	21	Campo de Cariñena	Agricultura, ganadería y pesca	1383	Hombres
Septiembre 2012	21	Campo de Cariñena	Agricultura, ganadería y pesca	298	Mujeres
Septiembre 2012	21	Campo de Cariñena	Industria y energía	1313	Hombres
Septiembre 2012	21	Campo de Cariñena	Industria y energía	387	Mujeres
Septiembre 2012	21	Campo de Cariñena	Construcción	188	Hombres
Septiembre 2012	21	Campo de Cariñena	Construcción	17	Mujeres
Septiembre 2012	21	Campo de Cariñena	Servicios	488	Hombres
Septiembre 2012	21	Campo de Cariñena	Servicios	631	Mujeres
Septiembre 2012	22	Campo de Belchite	Agricultura, ganadería y pesca	285	Hombres
Septiembre 2012	22	Campo de Belchite	Agricultura, ganadería y pesca	68	Mujeres
Septiembre 2012	22	Campo de Belchite	Industria y energía	180	Hombres
Septiembre 2012	22	Campo de Belchite	Industria y energía	86	Mujeres
Septiembre 2012	22	Campo de Belchite	Construcción	77	Hombres
Septiembre 2012	22	Campo de Belchite	Construcción	7	Mujeres
Septiembre 2012	22	Campo de Belchite	Servicios	211	Hombres
Septiembre 2012	22	Campo de Belchite	Servicios	278	Mujeres
Septiembre 2012	23	Bajo Martín	Agricultura, ganadería y pesca	335	Hombres
Septiembre 2012	23	Bajo Martín	Agricultura, ganadería y pesca	123	Mujeres
Septiembre 2012	23	Bajo Martín	Industria y energía	468	Hombres
Septiembre 2012	23	Bajo Martín	Industria y energía	151	Mujeres
Septiembre 2012	23	Bajo Martín	Construcción	207	Hombres
Septiembre 2012	23	Bajo Martín	Construcción	8	Mujeres
Septiembre 2012	23	Bajo Martín	Servicios	455	Hombres
Septiembre 2012	23	Bajo Martín	Servicios	405	Mujeres
Septiembre 2012	24	Campo de Daroca	Agricultura, ganadería y pesca	504	Hombres
Septiembre 2012	24	Campo de Daroca	Agricultura, ganadería y pesca	134	Mujeres
Septiembre 2012	24	Campo de Daroca	Industria y energía	131	Hombres
Septiembre 2012	24	Campo de Daroca	Industria y energía	64	Mujeres
Septiembre 2012	24	Campo de Daroca	Construcción	101	Hombres
Septiembre 2012	24	Campo de Daroca	Construcción	7	Mujeres
Septiembre 2012	24	Campo de Daroca	Servicios	546	Hombres
Septiembre 2012	24	Campo de Daroca	Servicios	406	Mujeres
Septiembre 2012	25	Jiloca	Agricultura, ganadería y pesca	628	Hombres
Septiembre 2012	25	Jiloca	Agricultura, ganadería y pesca	226	Mujeres
Septiembre 2012	25	Jiloca	Industria y energía	585	Hombres
Septiembre 2012	25	Jiloca	Industria y energía	222	Mujeres
Septiembre 2012	25	Jiloca	Construcción	391	Hombres
Septiembre 2012	25	Jiloca	Construcción	22	Mujeres
Septiembre 2012	25	Jiloca	Servicios	575	Hombres
Septiembre 2012	25	Jiloca	Servicios	945	Mujeres
Septiembre 2012	26	Cuencas Mineras	Agricultura, ganadería y pesca	243	Hombres
Septiembre 2012	26	Cuencas Mineras	Agricultura, ganadería y pesca	69	Mujeres
Septiembre 2012	26	Cuencas Mineras	Industria y energía	660	Hombres
Septiembre 2012	26	Cuencas Mineras	Industria y energía	207	Mujeres
Septiembre 2012	26	Cuencas Mineras	Construcción	216	Hombres
Septiembre 2012	26	Cuencas Mineras	Construcción	13	Mujeres
Septiembre 2012	26	Cuencas Mineras	Servicios	319	Hombres
Septiembre 2012	26	Cuencas Mineras	Servicios	553	Mujeres
Septiembre 2012	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	177	Hombres
Septiembre 2012	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	50	Mujeres
Septiembre 2012	27	Andorra-Sierra de Arcos	Industria y energía	781	Hombres
Septiembre 2012	27	Andorra-Sierra de Arcos	Industria y energía	112	Mujeres
Septiembre 2012	27	Andorra-Sierra de Arcos	Construcción	617	Hombres
Septiembre 2012	27	Andorra-Sierra de Arcos	Construcción	49	Mujeres
Septiembre 2012	27	Andorra-Sierra de Arcos	Servicios	689	Hombres
Septiembre 2012	27	Andorra-Sierra de Arcos	Servicios	801	Mujeres
Septiembre 2012	28	Bajo Aragón	Agricultura, ganadería y pesca	1158	Hombres
Septiembre 2012	28	Bajo Aragón	Agricultura, ganadería y pesca	766	Mujeres
Septiembre 2012	28	Bajo Aragón	Industria y energía	1098	Hombres
Septiembre 2012	28	Bajo Aragón	Industria y energía	358	Mujeres
Septiembre 2012	28	Bajo Aragón	Construcción	1069	Hombres
Septiembre 2012	28	Bajo Aragón	Construcción	115	Mujeres
Septiembre 2012	28	Bajo Aragón	Servicios	2474	Hombres
Septiembre 2012	28	Bajo Aragón	Servicios	3722	Mujeres
Septiembre 2012	29	Comunidad de Teruel	Agricultura, ganadería y pesca	1185	Hombres
Septiembre 2012	29	Comunidad de Teruel	Agricultura, ganadería y pesca	313	Mujeres
Septiembre 2012	29	Comunidad de Teruel	Industria y energía	2141	Hombres
Septiembre 2012	29	Comunidad de Teruel	Industria y energía	621	Mujeres
Septiembre 2012	29	Comunidad de Teruel	Construcción	1557	Hombres
Septiembre 2012	29	Comunidad de Teruel	Construcción	136	Mujeres
Septiembre 2012	29	Comunidad de Teruel	Servicios	6859	Hombres
Septiembre 2012	29	Comunidad de Teruel	Servicios	9337	Mujeres
Septiembre 2012	30	Maestrazgo	Agricultura, ganadería y pesca	250	Hombres
Septiembre 2012	30	Maestrazgo	Agricultura, ganadería y pesca	89	Mujeres
Septiembre 2012	30	Maestrazgo	Industria y energía	89	Hombres
Septiembre 2012	30	Maestrazgo	Industria y energía	32	Mujeres
Septiembre 2012	30	Maestrazgo	Construcción	140	Hombres
Septiembre 2012	30	Maestrazgo	Construcción	5	Mujeres
Septiembre 2012	30	Maestrazgo	Servicios	164	Hombres
Septiembre 2012	30	Maestrazgo	Servicios	247	Mujeres
Septiembre 2012	31	Sierra de Albarracín	Agricultura, ganadería y pesca	185	Hombres
Septiembre 2012	31	Sierra de Albarracín	Agricultura, ganadería y pesca	58	Mujeres
Septiembre 2012	31	Sierra de Albarracín	Industria y energía	93	Hombres
Septiembre 2012	31	Sierra de Albarracín	Industria y energía	24	Mujeres
Septiembre 2012	31	Sierra de Albarracín	Construcción	174	Hombres
Septiembre 2012	31	Sierra de Albarracín	Construcción	6	Mujeres
Septiembre 2012	31	Sierra de Albarracín	Servicios	241	Hombres
Septiembre 2012	31	Sierra de Albarracín	Servicios	412	Mujeres
Septiembre 2012	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	319	Hombres
Septiembre 2012	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	86	Mujeres
Septiembre 2012	32	Gúdar-Javalambre	Industria y energía	426	Hombres
Septiembre 2012	32	Gúdar-Javalambre	Industria y energía	148	Mujeres
Septiembre 2012	32	Gúdar-Javalambre	Construcción	443	Hombres
Septiembre 2012	32	Gúdar-Javalambre	Construcción	34	Mujeres
Septiembre 2012	32	Gúdar-Javalambre	Servicios	503	Hombres
Septiembre 2012	32	Gúdar-Javalambre	Servicios	725	Mujeres
Septiembre 2012	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	763	Hombres
Septiembre 2012	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	342	Mujeres
Septiembre 2012	33	Matarraña / Matarranya	Industria y energía	356	Hombres
Septiembre 2012	33	Matarraña / Matarranya	Industria y energía	168	Mujeres
Septiembre 2012	33	Matarraña / Matarranya	Construcción	331	Hombres
Septiembre 2012	33	Matarraña / Matarranya	Construcción	16	Mujeres
Septiembre 2012	33	Matarraña / Matarranya	Servicios	437	Hombres
Septiembre 2012	33	Matarraña / Matarranya	Servicios	668	Mujeres
Junio 2012	01	La Jacetania	Agricultura, ganadería y pesca	359	Hombres
Junio 2012	01	La Jacetania	Agricultura, ganadería y pesca	45	Mujeres
Junio 2012	01	La Jacetania	Industria y energía	257	Hombres
Junio 2012	01	La Jacetania	Industria y energía	56	Mujeres
Junio 2012	01	La Jacetania	Construcción	566	Hombres
Junio 2012	01	La Jacetania	Construcción	66	Mujeres
Junio 2012	01	La Jacetania	Servicios	1703	Hombres
Junio 2012	01	La Jacetania	Servicios	2375	Mujeres
Junio 2012	02	Alto Gállego	Agricultura, ganadería y pesca	147	Hombres
Junio 2012	02	Alto Gállego	Agricultura, ganadería y pesca	36	Mujeres
Junio 2012	02	Alto Gállego	Industria y energía	713	Hombres
Junio 2012	02	Alto Gállego	Industria y energía	288	Mujeres
Junio 2012	02	Alto Gállego	Construcción	501	Hombres
Junio 2012	02	Alto Gállego	Construcción	71	Mujeres
Junio 2012	02	Alto Gállego	Servicios	1374	Hombres
Junio 2012	02	Alto Gállego	Servicios	1461	Mujeres
Junio 2012	03	Sobrarbe	Agricultura, ganadería y pesca	306	Hombres
Junio 2012	03	Sobrarbe	Agricultura, ganadería y pesca	62	Mujeres
Junio 2012	03	Sobrarbe	Industria y energía	77	Hombres
Junio 2012	03	Sobrarbe	Industria y energía	20	Mujeres
Junio 2012	03	Sobrarbe	Construcción	424	Hombres
Junio 2012	03	Sobrarbe	Construcción	22	Mujeres
Junio 2012	03	Sobrarbe	Servicios	736	Hombres
Junio 2012	03	Sobrarbe	Servicios	1030	Mujeres
Junio 2012	04	La Ribagorza	Agricultura, ganadería y pesca	706	Hombres
Junio 2012	04	La Ribagorza	Agricultura, ganadería y pesca	140	Mujeres
Junio 2012	04	La Ribagorza	Industria y energía	202	Hombres
Junio 2012	04	La Ribagorza	Industria y energía	83	Mujeres
Junio 2012	04	La Ribagorza	Construcción	539	Hombres
Junio 2012	04	La Ribagorza	Construcción	56	Mujeres
Junio 2012	04	La Ribagorza	Servicios	1048	Hombres
Junio 2012	04	La Ribagorza	Servicios	1463	Mujeres
Junio 2012	05	Cinco Villas	Agricultura, ganadería y pesca	2319	Hombres
Junio 2012	05	Cinco Villas	Agricultura, ganadería y pesca	462	Mujeres
Junio 2012	05	Cinco Villas	Industria y energía	1440	Hombres
Junio 2012	05	Cinco Villas	Industria y energía	761	Mujeres
Junio 2012	05	Cinco Villas	Construcción	920	Hombres
Junio 2012	05	Cinco Villas	Construcción	96	Mujeres
Junio 2012	05	Cinco Villas	Servicios	2177	Hombres
Junio 2012	05	Cinco Villas	Servicios	2767	Mujeres
Junio 2012	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	1733	Hombres
Junio 2012	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	336	Mujeres
Junio 2012	06	Hoya de Huesca / Plana de Uesca	Industria y energía	2108	Hombres
Junio 2012	06	Hoya de Huesca / Plana de Uesca	Industria y energía	499	Mujeres
Junio 2012	06	Hoya de Huesca / Plana de Uesca	Construcción	2029	Hombres
Junio 2012	06	Hoya de Huesca / Plana de Uesca	Construcción	230	Mujeres
Junio 2012	06	Hoya de Huesca / Plana de Uesca	Servicios	10066	Hombres
Junio 2012	06	Hoya de Huesca / Plana de Uesca	Servicios	14102	Mujeres
Junio 2012	07	Somontano de Barbastro	Agricultura, ganadería y pesca	937	Hombres
Junio 2012	07	Somontano de Barbastro	Agricultura, ganadería y pesca	183	Mujeres
Junio 2012	07	Somontano de Barbastro	Industria y energía	1214	Hombres
Junio 2012	07	Somontano de Barbastro	Industria y energía	343	Mujeres
Junio 2012	07	Somontano de Barbastro	Construcción	709	Hombres
Junio 2012	07	Somontano de Barbastro	Construcción	65	Mujeres
Junio 2012	07	Somontano de Barbastro	Servicios	2211	Hombres
Junio 2012	07	Somontano de Barbastro	Servicios	3293	Mujeres
Junio 2012	08	Cinca Medio	Agricultura, ganadería y pesca	1131	Hombres
Junio 2012	08	Cinca Medio	Agricultura, ganadería y pesca	331	Mujeres
Junio 2012	08	Cinca Medio	Industria y energía	1795	Hombres
Junio 2012	08	Cinca Medio	Industria y energía	439	Mujeres
Junio 2012	08	Cinca Medio	Construcción	641	Hombres
Junio 2012	08	Cinca Medio	Construcción	57	Mujeres
Junio 2012	08	Cinca Medio	Servicios	1753	Hombres
Junio 2012	08	Cinca Medio	Servicios	2252	Mujeres
Junio 2012	09	La Litera / La Llitera	Agricultura, ganadería y pesca	1399	Hombres
Junio 2012	09	La Litera / La Llitera	Agricultura, ganadería y pesca	426	Mujeres
Junio 2012	09	La Litera / La Llitera	Industria y energía	1410	Hombres
Junio 2012	09	La Litera / La Llitera	Industria y energía	387	Mujeres
Junio 2012	09	La Litera / La Llitera	Construcción	687	Hombres
Junio 2012	09	La Litera / La Llitera	Construcción	89	Mujeres
Junio 2012	09	La Litera / La Llitera	Servicios	1345	Hombres
Junio 2012	09	La Litera / La Llitera	Servicios	1563	Mujeres
Junio 2012	10	Los Monegros	Agricultura, ganadería y pesca	1966	Hombres
Junio 2012	10	Los Monegros	Agricultura, ganadería y pesca	495	Mujeres
Junio 2012	10	Los Monegros	Industria y energía	534	Hombres
Junio 2012	10	Los Monegros	Industria y energía	166	Mujeres
Junio 2012	10	Los Monegros	Construcción	647	Hombres
Junio 2012	10	Los Monegros	Construcción	74	Mujeres
Junio 2012	10	Los Monegros	Servicios	1050	Hombres
Junio 2012	10	Los Monegros	Servicios	1146	Mujeres
Junio 2012	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	5132	Hombres
Junio 2012	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	1505	Mujeres
Junio 2012	11	Bajo Cinca / Baix Cinca	Industria y energía	1204	Hombres
Junio 2012	11	Bajo Cinca / Baix Cinca	Industria y energía	640	Mujeres
Junio 2012	11	Bajo Cinca / Baix Cinca	Construcción	655	Hombres
Junio 2012	11	Bajo Cinca / Baix Cinca	Construcción	72	Mujeres
Junio 2012	11	Bajo Cinca / Baix Cinca	Servicios	2338	Hombres
Junio 2012	11	Bajo Cinca / Baix Cinca	Servicios	3164	Mujeres
Junio 2012	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	245	Hombres
Junio 2012	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	56	Mujeres
Junio 2012	12	Tarazona y el Moncayo	Industria y energía	635	Hombres
Junio 2012	12	Tarazona y el Moncayo	Industria y energía	370	Mujeres
Junio 2012	12	Tarazona y el Moncayo	Construcción	260	Hombres
Junio 2012	12	Tarazona y el Moncayo	Construcción	23	Mujeres
Junio 2012	12	Tarazona y el Moncayo	Servicios	954	Hombres
Junio 2012	12	Tarazona y el Moncayo	Servicios	1079	Mujeres
Junio 2012	13	Campo de Borja	Agricultura, ganadería y pesca	642	Hombres
Junio 2012	13	Campo de Borja	Agricultura, ganadería y pesca	171	Mujeres
Junio 2012	13	Campo de Borja	Industria y energía	743	Hombres
Junio 2012	13	Campo de Borja	Industria y energía	490	Mujeres
Junio 2012	13	Campo de Borja	Construcción	353	Hombres
Junio 2012	13	Campo de Borja	Construcción	30	Mujeres
Junio 2012	13	Campo de Borja	Servicios	818	Hombres
Junio 2012	13	Campo de Borja	Servicios	1481	Mujeres
Junio 2012	14	Aranda	Agricultura, ganadería y pesca	182	Hombres
Junio 2012	14	Aranda	Agricultura, ganadería y pesca	23	Mujeres
Junio 2012	14	Aranda	Industria y energía	690	Hombres
Junio 2012	14	Aranda	Industria y energía	360	Mujeres
Junio 2012	14	Aranda	Construcción	146	Hombres
Junio 2012	14	Aranda	Construcción	7	Mujeres
Junio 2012	14	Aranda	Servicios	399	Hombres
Junio 2012	14	Aranda	Servicios	323	Mujeres
Junio 2012	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	859	Hombres
Junio 2012	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	292	Mujeres
Junio 2012	15	Ribera Alta del Ebro	Industria y energía	9342	Hombres
Junio 2012	15	Ribera Alta del Ebro	Industria y energía	1553	Mujeres
Junio 2012	15	Ribera Alta del Ebro	Construcción	861	Hombres
Junio 2012	15	Ribera Alta del Ebro	Construcción	98	Mujeres
Junio 2012	15	Ribera Alta del Ebro	Servicios	3213	Hombres
Junio 2012	15	Ribera Alta del Ebro	Servicios	2418	Mujeres
Junio 2012	16	Valdejalón	Agricultura, ganadería y pesca	3546	Hombres
Junio 2012	16	Valdejalón	Agricultura, ganadería y pesca	1397	Mujeres
Junio 2012	16	Valdejalón	Industria y energía	2840	Hombres
Junio 2012	16	Valdejalón	Industria y energía	1242	Mujeres
Junio 2012	16	Valdejalón	Construcción	904	Hombres
Junio 2012	16	Valdejalón	Construcción	84	Mujeres
Junio 2012	16	Valdejalón	Servicios	2699	Hombres
Junio 2012	16	Valdejalón	Servicios	2609	Mujeres
Junio 2012	17	Central	Agricultura, ganadería y pesca	3049	Hombres
Junio 2012	17	Central	Agricultura, ganadería y pesca	799	Mujeres
Junio 2012	17	Central	Industria y energía	34715	Hombres
Junio 2012	17	Central	Industria y energía	10198	Mujeres
Junio 2012	17	Central	Construcción	16043	Hombres
Junio 2012	17	Central	Construcción	2547	Mujeres
Junio 2012	17	Central	Servicios	100349	Hombres
Junio 2012	17	Central	Servicios	127580	Mujeres
Junio 2012	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	619	Hombres
Junio 2012	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	254	Mujeres
Junio 2012	18	Ribera Baja del Ebro	Industria y energía	894	Hombres
Junio 2012	18	Ribera Baja del Ebro	Industria y energía	298	Mujeres
Junio 2012	18	Ribera Baja del Ebro	Construcción	207	Hombres
Junio 2012	18	Ribera Baja del Ebro	Construcción	12	Mujeres
Junio 2012	18	Ribera Baja del Ebro	Servicios	594	Hombres
Junio 2012	18	Ribera Baja del Ebro	Servicios	773	Mujeres
Junio 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	2847	Hombres
Junio 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	819	Mujeres
Junio 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	276	Hombres
Junio 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	202	Mujeres
Junio 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	386	Hombres
Junio 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	30	Mujeres
Junio 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1022	Hombres
