Año	Provincia	Municipio	Entidad singular	Núcleo/diseminado	Personas
2019	50-Zaragoza	50218-Puebla de Albortón	502180001 - Puebla de Albortón	50218000101 - Puebla de Albortón	114
2019	50-Zaragoza	50218-Puebla de Albortón	502180001 - Puebla de Albortón	50218000199 - *Diseminado*	4
2019	50-Zaragoza	50219-Puebla de Alfindén (La)	502190001 - Puebla de Alfindén (La)	50219000101 - Puebla de Alfindén (La)	6302
2019	50-Zaragoza	50219-Puebla de Alfindén (La)	502190001 - Puebla de Alfindén (La)	50219000199 - *Diseminado*	1
2019	50-Zaragoza	50220-Puendeluna	502200001 - Puendeluna	50220000101 - Puendeluna	39
2019	50-Zaragoza	50220-Puendeluna	502200001 - Puendeluna	50220000199 - *Diseminado*	5
2019	50-Zaragoza	50221-Purujosa	502210001 - Purujosa	50221000101 - Purujosa	35
2019	50-Zaragoza	50222-Quinto	502220001 - Quinto	50222000101 - Quinto	1934
2019	50-Zaragoza	50222-Quinto	502220001 - Quinto	50222000199 - *Diseminado*	5
2019	50-Zaragoza	50223-Remolinos	502230001 - Remolinos	50223000101 - Remolinos	1083
2019	50-Zaragoza	50223-Remolinos	502230001 - Remolinos	50223000199 - *Diseminado*	3
2019	50-Zaragoza	50224-Retascón	502240001 - Retascón	50224000101 - Retascón	67
2019	50-Zaragoza	50225-Ricla	502250001 - Ricla	50225000101 - Ricla	2761
2019	50-Zaragoza	50225-Ricla	502250001 - Ricla	50225000102 - El Vergel de la Planilla	42
2019	50-Zaragoza	50225-Ricla	502250001 - Ricla	50225000199 - *Diseminado*	44
2019	50-Zaragoza	50227-Romanos	502270001 - Romanos	50227000101 - Romanos	101
2019	50-Zaragoza	50227-Romanos	502270001 - Romanos	50227000199 - *Diseminado*	27
2019	50-Zaragoza	50228-Rueda de Jalón	502280001 - Rueda de Jalón	50228000101 - Rueda de Jalón	310
2019	50-Zaragoza	50229-Ruesca	502290001 - Ruesca	50229000101 - Ruesca	78
2019	50-Zaragoza	50230-Sádaba	502300001 - Alera	50230000101 - Alera	147
2019	50-Zaragoza	50230-Sádaba	502300002 - Sádaba	50230000201 - Sádaba	1177
2019	50-Zaragoza	50231-Salillas de Jalón	502310001 - Salillas de Jalón	50231000101 - Salillas de Jalón	311
2019	50-Zaragoza	50231-Salillas de Jalón	502310001 - Salillas de Jalón	50231000199 - *Diseminado*	4
2019	50-Zaragoza	50232-Salvatierra de Esca	502320001 - Lorbés	50232000101 - Lorbés	1
2019	50-Zaragoza	50232-Salvatierra de Esca	502320002 - Salvatierra de Esca	50232000201 - Salvatierra de Esca	198
2019	50-Zaragoza	50233-Samper del Salz	502330001 - Samper del Salz	50233000101 - Samper del Salz	109
2019	50-Zaragoza	50233-Samper del Salz	502330001 - Samper del Salz	50233000199 - *Diseminado*	1
2019	50-Zaragoza	50234-San Martín de la Virgen de Moncayo	502340001 - San Martín de la Virgen de Moncayo	50234000101 - San Martín de la Virgen de Moncayo	266
2019	50-Zaragoza	50234-San Martín de la Virgen de Moncayo	502340001 - San Martín de la Virgen de Moncayo	50234000199 - *Diseminado*	7
2019	50-Zaragoza	50234-San Martín de la Virgen de Moncayo	502340002 - San Martín Urbanizacion	50234000201 - San Martín Urbanizacion	4
2019	50-Zaragoza	50235-San Mateo de Gállego	502350001 - San Mateo de Gállego	50235000101 - San Mateo de Gállego	2444
2019	50-Zaragoza	50235-San Mateo de Gállego	502350001 - San Mateo de Gállego	50235000102 - Peñetas (Las)	44
2019	50-Zaragoza	50235-San Mateo de Gállego	502350001 - San Mateo de Gállego	50235000103 - Saso (El)	719
2019	50-Zaragoza	50235-San Mateo de Gállego	502350001 - San Mateo de Gállego	50235000199 - *Diseminado*	27
2019	50-Zaragoza	50236-Santa Cruz de Grío	502360002 - Santa Cruz de Grío	50236000201 - Santa Cruz de Grío	109
2019	50-Zaragoza	50236-Santa Cruz de Grío	502360002 - Santa Cruz de Grío	50236000299 - *Diseminado*	7
2019	50-Zaragoza	50237-Santa Cruz de Moncayo	502370001 - Santa Cruz de Moncayo	50237000101 - Santa Cruz de Moncayo	118
2019	50-Zaragoza	50237-Santa Cruz de Moncayo	502370001 - Santa Cruz de Moncayo	50237000199 - *Diseminado*	12
2019	50-Zaragoza	50238-Santa Eulalia de Gállego	502380001 - Santa Eulalia de Gállego	50238000101 - Santa Eulalia de Gállego	89
2019	50-Zaragoza	50238-Santa Eulalia de Gállego	502380001 - Santa Eulalia de Gállego	50238000102 - Sierra Estronad (La)	6
2019	50-Zaragoza	50239-Santed	502390001 - Santed	50239000101 - Santed	63
2019	50-Zaragoza	50240-Sástago	502400002 - Sástago	50240000201 - Sástago	1154
2019	50-Zaragoza	50241-Saviñán	502410001 - Saviñán	50241000101 - Saviñán	710
2019	50-Zaragoza	50241-Saviñán	502410001 - Saviñán	50241000199 - *Diseminado*	13
2019	50-Zaragoza	50242-Sediles	502420001 - Sediles	50242000101 - Sediles	96
2019	50-Zaragoza	50242-Sediles	502420001 - Sediles	50242000199 - *Diseminado*	6
2019	50-Zaragoza	50243-Sestrica	502430001 - Sestrica	50243000101 - Sestrica	305
2019	50-Zaragoza	50243-Sestrica	502430002 - Viver de la Sierra	50243000201 - Viver de la Sierra	47
2019	50-Zaragoza	50244-Sierra de Luna	502440001 - Sierra de Luna	50244000101 - Sierra de Luna	268
2019	50-Zaragoza	50245-Sigüés	502450001 - Asso-Veral	50245000101 - Asso-Veral	9
2019	50-Zaragoza	50245-Sigüés	502450002 - Escó	50245000299 - *Diseminado*	3
2019	50-Zaragoza	50245-Sigüés	502450003 - Sigüés	50245000301 - Sigüés	70
2019	50-Zaragoza	50245-Sigüés	502450004 - Tiermas	50245000499 - *Diseminado*	1
2019	50-Zaragoza	50246-Sisamón	502460001 - Sisamón	50246000101 - Sisamón	29
2019	50-Zaragoza	50247-Sobradiel	502470001 - Sobradiel	50247000101 - Sobradiel	1086
2019	50-Zaragoza	50247-Sobradiel	502470001 - Sobradiel	50247000199 - *Diseminado*	10
2019	50-Zaragoza	50248-Sos del Rey Católico	502480002 - Campo Real	50248000201 - Campo Real	5
2019	50-Zaragoza	50248-Sos del Rey Católico	502480004 - Sofuentes	50248000401 - Sofuentes	83
2019	50-Zaragoza	50248-Sos del Rey Católico	502480005 - Sos del Rey Católico	50248000501 - Sos del Rey Católico	496
2019	50-Zaragoza	50248-Sos del Rey Católico	502480005 - Sos del Rey Católico	50248000599 - *Diseminado*	6
2019	50-Zaragoza	50249-Tabuenca	502490001 - Tabuenca	50249000101 - Tabuenca	309
2019	50-Zaragoza	50249-Tabuenca	502490001 - Tabuenca	50249000199 - *Diseminado*	5
2019	50-Zaragoza	50250-Talamantes	502500001 - Talamantes	50250000101 - Talamantes	64
2019	50-Zaragoza	50251-Tarazona	502510001 - Tarazona	50251000101 - Tarazona	10178
2019	50-Zaragoza	50251-Tarazona	502510001 - Tarazona	50251000199 - *Diseminado*	110
2019	50-Zaragoza	50251-Tarazona	502510002 - Cunchillos	50251000201 - Cunchillos	116
2019	50-Zaragoza	50251-Tarazona	502510003 - Torres de Montecierzo	50251000301 - Torres de Montecierzo	13
2019	50-Zaragoza	50251-Tarazona	502510004 - Tórtoles	50251000401 - Tórtoles	115
2019	50-Zaragoza	50251-Tarazona	502510004 - Tórtoles	50251000499 - *Diseminado*	1
2019	50-Zaragoza	50252-Tauste	502520001 - Sancho Abarca	50252000101 - Sancho Abarca	222
2019	50-Zaragoza	50252-Tauste	502520002 - Santa Engracia	50252000201 - Santa Engracia	277
2019	50-Zaragoza	50252-Tauste	502520003 - Tauste	50252000301 - Tauste	6404
2019	50-Zaragoza	50252-Tauste	502520003 - Tauste	50252000399 - *Diseminado*	9
2019	50-Zaragoza	50253-Terrer	502530001 - Azucarera	50253000101 - Azucarera	19
2019	50-Zaragoza	50253-Terrer	502530002 - Terrer	50253000201 - Terrer	428
2019	50-Zaragoza	50254-Tierga	502540001 - Tierga	50254000101 - Tierga	186
2019	50-Zaragoza	50255-Tobed	502550001 - Tobed	50255000101 - Tobed	214
2019	50-Zaragoza	50256-Torralba de los Frailes	502560001 - Torralba de los Frailes	50256000101 - Torralba de los Frailes	79
2019	50-Zaragoza	50257-Torralba de Ribota	502570001 - Torralba de Ribota	50257000101 - Torralba de Ribota	171
2019	50-Zaragoza	50257-Torralba de Ribota	502570001 - Torralba de Ribota	50257000199 - *Diseminado*	3
2019	50-Zaragoza	50258-Torralbilla	502580001 - Torralbilla	50258000101 - Torralbilla	52
2019	50-Zaragoza	50258-Torralbilla	502580001 - Torralbilla	50258000199 - *Diseminado*	3
2019	50-Zaragoza	50259-Torrehermosa	502590001 - Torrehermosa	50259000101 - Torrehermosa	59
2019	50-Zaragoza	50260-Torrelapaja	502600002 - Torrelapaja	50260000201 - Torrelapaja	32
2019	50-Zaragoza	50261-Torrellas	502610001 - Torrellas	50261000101 - Torrellas	225
2019	50-Zaragoza	50261-Torrellas	502610001 - Torrellas	50261000199 - *Diseminado*	25
2019	50-Zaragoza	50262-Torres de Berrellén	502620001 - Granja de Santa Inés	50262000101 - Granja de Santa Inés	3
2019	50-Zaragoza	50262-Torres de Berrellén	502620002 - Torres de Berrellén	50262000201 - Torres de Berrellén	1430
2019	50-Zaragoza	50262-Torres de Berrellén	502620002 - Torres de Berrellén	50262000299 - *Diseminado*	13
2019	50-Zaragoza	50263-Torrijo de la Cañada	502630001 - Torrijo de la Cañada	50263000101 - Torrijo de la Cañada	199
2019	50-Zaragoza	50264-Tosos	502640001 - Tosos	50264000101 - Tosos	171
2019	50-Zaragoza	50264-Tosos	502640001 - Tosos	50264000199 - *Diseminado*	12
2019	50-Zaragoza	50265-Trasmoz	502650001 - Trasmoz	50265000101 - Trasmoz	82
2019	50-Zaragoza	50265-Trasmoz	502650001 - Trasmoz	50265000199 - *Diseminado*	4
2019	50-Zaragoza	50266-Trasobares	502660001 - Trasobares	50266000101 - Trasobares	119
2019	50-Zaragoza	50266-Trasobares	502660001 - Trasobares	50266000199 - *Diseminado*	3
2019	50-Zaragoza	50267-Uncastillo	502670001 - Uncastillo	50267000101 - Uncastillo	619
2019	50-Zaragoza	50267-Uncastillo	502670001 - Uncastillo	50267000199 - *Diseminado*	17
2019	50-Zaragoza	50268-Undués de Lerda	502680001 - Undués de Lerda	50268000101 - Undués de Lerda	43
2019	50-Zaragoza	50268-Undués de Lerda	502680001 - Undués de Lerda	50268000199 - *Diseminado*	7
2019	50-Zaragoza	50269-Urrea de Jalón	502690001 - Urrea de Jalón	50269000101 - Urrea de Jalón	418
2019	50-Zaragoza	50270-Urriés	502700001 - Urriés	50270000101 - Urriés	39
2019	50-Zaragoza	50271-Used	502710001 - Used	50271000101 - Used	265
2019	50-Zaragoza	50271-Used	502710001 - Used	50271000199 - *Diseminado*	4
2019	50-Zaragoza	50272-Utebo	502720001 - Utebo	50272000101 - Utebo	18249
2019	50-Zaragoza	50272-Utebo	502720001 - Utebo	50272000199 - *Diseminado*	194
2019	50-Zaragoza	50272-Utebo	502720002 - Setabia	50272000201 - Setabia	248
2019	50-Zaragoza	50273-Valdehorna	502730001 - Valdehorna	50273000101 - Valdehorna	33
2019	50-Zaragoza	50274-Val de San Martín	502740001 - Val de San Martín	50274000101 - Val de San Martín	66
2019	50-Zaragoza	50275-Valmadrid	502750001 - Valmadrid	50275000101 - Valmadrid	116
2019	50-Zaragoza	50275-Valmadrid	502750001 - Valmadrid	50275000199 - *Diseminado*	1
2019	50-Zaragoza	50276-Valpalmas	502760001 - Valpalmas	50276000101 - Valpalmas	140
2019	50-Zaragoza	50277-Valtorres	502770001 - Valtorres	50277000101 - Valtorres	61
2019	50-Zaragoza	50278-Velilla de Ebro	502780001 - Velilla de Ebro	50278000101 - Velilla de Ebro	215
2019	50-Zaragoza	50279-Velilla de Jiloca	502790001 - Velilla de Jiloca	50279000101 - Velilla de Jiloca	87
2019	50-Zaragoza	50280-Vera de Moncayo	502800001 - Vera de Moncayo	50280000101 - Vera de Moncayo	337
2019	50-Zaragoza	50280-Vera de Moncayo	502800001 - Vera de Moncayo	50280000199 - *Diseminado*	1
2019	50-Zaragoza	50281-Vierlas	502810001 - Vierlas	50281000101 - Vierlas	77
2019	50-Zaragoza	50282-Vilueña (La)	502820001 - Vilueña (La)	50282000101 - Vilueña (La)	70
2019	50-Zaragoza	50282-Vilueña (La)	502820001 - Vilueña (La)	50282000199 - *Diseminado*	2
2019	50-Zaragoza	50283-Villadoz	502830001 - Villadoz	50283000101 - Villadoz	92
2019	50-Zaragoza	50284-Villafeliche	502840001 - Villafeliche	50284000101 - Villafeliche	166
2019	50-Zaragoza	50285-Villafranca de Ebro	502850001 - Villafranca de Ebro	50285000101 - Villafranca de Ebro	814
2019	50-Zaragoza	50285-Villafranca de Ebro	502850001 - Villafranca de Ebro	50285000199 - *Diseminado*	19
2019	50-Zaragoza	50286-Villalba de Perejil	502860001 - Villalba de Perejil	50286000101 - Villalba de Perejil	94
2019	50-Zaragoza	50286-Villalba de Perejil	502860001 - Villalba de Perejil	50286000199 - *Diseminado*	2
2019	50-Zaragoza	50287-Villalengua	502870001 - Villalengua	50287000101 - Villalengua	312
2019	50-Zaragoza	50287-Villalengua	502870001 - Villalengua	50287000199 - *Diseminado*	1
2019	50-Zaragoza	50288-Villanueva de Gállego	502880002 - Comercio (El)	50288000201 - Comercio (El)	24
2019	50-Zaragoza	50288-Villanueva de Gállego	502880002 - Comercio (El)	50288000299 - *Diseminado*	36
2019	50-Zaragoza	50288-Villanueva de Gállego	502880003 - Villanueva de Gállego	50288000301 - Villanueva de Gállego	4657
2019	50-Zaragoza	50288-Villanueva de Gállego	502880003 - Villanueva de Gállego	50288000399 - *Diseminado*	3
2019	50-Zaragoza	50289-Villanueva de Jiloca	502890001 - Villanueva de Jiloca	50289000101 - Villanueva de Jiloca	54
2019	50-Zaragoza	50290-Villanueva de Huerva	502900001 - Villanueva de Huerva	50290000101 - Villanueva de Huerva	438
2019	50-Zaragoza	50290-Villanueva de Huerva	502900001 - Villanueva de Huerva	50290000199 - *Diseminado*	5
2019	50-Zaragoza	50291-Villar de los Navarros	502910001 - Villar de los Navarros	50291000101 - Villar de los Navarros	106
2019	50-Zaragoza	50292-Villarreal de Huerva	502920001 - Villarreal de Huerva	50292000101 - Villarreal de Huerva	251
2019	50-Zaragoza	50292-Villarreal de Huerva	502920001 - Villarreal de Huerva	50292000199 - *Diseminado*	23
2019	50-Zaragoza	50293-Villarroya de la Sierra	502930001 - Villarroya de la Sierra	50293000101 - Villarroya de la Sierra	446
2019	50-Zaragoza	50294-Villarroya del Campo	502940001 - Villarroya del Campo	50294000101 - Villarroya del Campo	74
2019	50-Zaragoza	50295-Vistabella	502950001 - Vistabella	50295000101 - Vistabella	49
2019	50-Zaragoza	50296-Zaida (La)	502960001 - Zaida (La)	50296000101 - Zaida (La)	435
2019	50-Zaragoza	50297-Zaragoza	502970001 - Alfocea	50297000101 - Alfocea	94
2019	50-Zaragoza	50297-Zaragoza	502970001 - Alfocea	50297000199 - *Diseminado*	63
2019	50-Zaragoza	50297-Zaragoza	502970002 - Cartuja Baja	50297000201 - Cartuja Baja	1864
2019	50-Zaragoza	50297-Zaragoza	502970002 - Cartuja Baja	50297000299 - *Diseminado*	119
2019	50-Zaragoza	50297-Zaragoza	502970003 - Casetas	50297000301 - Barrio Camino Real	75
2019	50-Zaragoza	50297-Zaragoza	502970003 - Casetas	50297000302 - Casetas	6391
2019	50-Zaragoza	50297-Zaragoza	502970003 - Casetas	50297000399 - *Diseminado*	190
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000401 - Barriada del Cuenco	46
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000402 - Barriada Torre Medina	49
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000403 - Barrio Cantarranas	92
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000404 - Barrio Clavería	163
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000405 - Barrio Pinilla	73
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000406 - Garrapinillos	1818
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000407 - Torre Bernardona	30
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000408 - Torre Sirón	48
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000409 - Urbanización Conde Fuentes	135
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000410 - Urbanización La Frondosa	95
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000411 - Urbanización Torre Abejero	6
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000412 - Urbanización Torre del Pinar	154
2019	50-Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000499 - *Diseminado*	2576
2019	50-Zaragoza	50297-Zaragoza	502970005 - Juslibol	50297000501 - Juslibol	833
2019	50-Zaragoza	50297-Zaragoza	502970005 - Juslibol	50297000502 - Academia General Militar	714
2019	50-Zaragoza	50297-Zaragoza	502970005 - Juslibol	50297000599 - *Diseminado*	3
2019	50-Zaragoza	50297-Zaragoza	502970007 - Montañana	50297000701 - Barrio de Las Flores	31
2019	50-Zaragoza	50297-Zaragoza	502970007 - Montañana	50297000702 - Barrio del Saso	30
2019	50-Zaragoza	50297-Zaragoza	502970007 - Montañana	50297000703 - Montañana	2469
2019	50-Zaragoza	50297-Zaragoza	502970007 - Montañana	50297000799 - *Diseminado*	618
2019	50-Zaragoza	50297-Zaragoza	502970008 - Monzalbarba	50297000801 - Monzalbarba	1772
2019	50-Zaragoza	50297-Zaragoza	502970008 - Monzalbarba	50297000899 - *Diseminado*	93
2019	50-Zaragoza	50297-Zaragoza	502970009 - Movera	50297000901 - Cazuelo (El)	16
2019	50-Zaragoza	50297-Zaragoza	502970009 - Movera	50297000902 - Lugarico de Cerdán	89
2019	50-Zaragoza	50297-Zaragoza	502970009 - Movera	50297000903 - Movera	1836
2019	50-Zaragoza	50297-Zaragoza	502970009 - Movera	50297000999 - *Diseminado*	635
2019	50-Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001001 - Barrio de la Salitrería	74
2019	50-Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001002 - Peñaflor	636
2019	50-Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001003 - Urbanización El Soto	26
2019	50-Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001004 - Urbanización Los Guarales	86
2019	50-Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001005 - Urbanización Huerto del Regado	118
2019	50-Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001099 - *Diseminado*	342
2019	50-Zaragoza	50297-Zaragoza	502970011 - San Juan de Mozarrifar	50297001101 - Barriada del Chan	287
2019	50-Zaragoza	50297-Zaragoza	502970011 - San Juan de Mozarrifar	50297001102 - San Juan de Mozarrifar	2157
2019	50-Zaragoza	50297-Zaragoza	502970011 - San Juan de Mozarrifar	50297001199 - *Diseminado*	84
2019	50-Zaragoza	50297-Zaragoza	502970013 - Torrecilla de Valmadrid	50297001301 - Torrecilla de Valmadrid	24
2019	50-Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001401 - Colonia San Lamberto	105
2019	50-Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001402 - Urbanización El Alcorce	35
2019	50-Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001403 - Urbanización El Cerezal	9
2019	50-Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001404 - Urbanización Maitena	101
2019	50-Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001405 - Urbanización Torre Barajas	140
2019	50-Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001406 - Urbanización Valles Verdes	63
2019	50-Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001407 - Venta del Olivar	132
2019	50-Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001499 - *Diseminado*	348
2019	50-Zaragoza	50297-Zaragoza	502970016 - Villarrapa	50297001601 - Villarrapa	183
2019	50-Zaragoza	50297-Zaragoza	502970016 - Villarrapa	50297001699 - *Diseminado*	4
2019	50-Zaragoza	50297-Zaragoza	502970017 - Zaragoza	50297001701 - Zaragoza	644387
2019	50-Zaragoza	50297-Zaragoza	502970017 - Zaragoza	50297001702 - Urbanización Peña El Zorongo	1001
2019	50-Zaragoza	50297-Zaragoza	502970017 - Zaragoza	50297001799 - *Diseminado*	835
2019	50-Zaragoza	50297-Zaragoza	502970018 - San Gregorio	50297001801 - San Gregorio	588
2019	50-Zaragoza	50297-Zaragoza	502970018 - San Gregorio	50297001899 - *Diseminado*	12
2019	50-Zaragoza	50298-Zuera	502980004 - Estación Portazgo	50298000401 - Estación Portazgo	375
2019	50-Zaragoza	50298-Zuera	502980004 - Estación Portazgo	50298000499 - *Diseminado*	6
2019	50-Zaragoza	50298-Zuera	502980006 - Lomas del Gallego (Las)	50298000601 - Lomas del Gallego (Las)	432
2019	50-Zaragoza	50298-Zuera	502980007 - Ontinar de Salz	50298000701 - Ontinar de Salz	761
2019	50-Zaragoza	50298-Zuera	502980007 - Ontinar de Salz	50298000799 - *Diseminado*	1
2019	50-Zaragoza	50298-Zuera	502980010 - Zuera	50298001001 - Zuera	6966
2019	50-Zaragoza	50298-Zuera	502980010 - Zuera	50298001099 - *Diseminado*	24
2019	50-Zaragoza	50901-Biel	509010001 - Biel	50901000101 - Biel	130
2019	50-Zaragoza	50901-Biel	509010002 - Fuencalderas	50901000201 - Fuencalderas	24
2019	50-Zaragoza	50902-Marracos	509020001 - Marracos	50902000101 - Marracos	85
2019	50-Zaragoza	50902-Marracos	509020002 - Salto del Lobo	50902000299 - *Diseminado*	1
2019	50-Zaragoza	50903-Villamayor de Gállego	509030001 - Villamayor de Gállego	50903000101 - Villamayor de Gállego	2454
2019	50-Zaragoza	50903-Villamayor de Gállego	509030001 - Villamayor de Gállego	50903000199 - *Diseminado*	266
