Mes y año	Mes (código)	Sexo	Número de contratos	Comarca código	Comarca nombre
Abril 2008	200804	Hombres	776	06	Hoya de Huesca / Plana de Uesca
Abril 2008	200804	Hombres	298	07	Somontano de Barbastro
Abril 2008	200804	Hombres	251	08	Cinca Medio
Abril 2008	200804	Hombres	227	09	La Litera / La Llitera
Abril 2008	200804	Hombres	205	10	Los Monegros
Abril 2008	200804	Hombres	748	11	Bajo Cinca / Baix Cinca
Abril 2008	200804	Hombres	167	12	Tarazona y el Moncayo
Abril 2008	200804	Hombres	143	13	Campo de Borja
Abril 2008	200804	Hombres	83	14	Aranda
Abril 2008	200804	Hombres	687	15	Ribera Alta del Ebro
Abril 2008	200804	Hombres	577	16	Valdejalón
Abril 2008	200804	Hombres	13434	17	Central
Abril 2008	200804	Hombres	287	18	Ribera Baja del Ebro
Abril 2008	200804	Hombres	1075	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Abril 2008	200804	Hombres	340	20	Comunidad de Calatayud
Abril 2008	200804	Hombres	340	21	Campo de Cariñena
Abril 2008	200804	Hombres	30	22	Campo de Belchite
Abril 2008	200804	Hombres	151	23	Bajo Martín
Abril 2008	200804	Hombres	38	24	Campo de Daroca
Abril 2008	200804	Hombres	141	25	Jiloca
Abril 2008	200804	Hombres	89	26	Cuencas Mineras
Abril 2008	200804	Hombres	116	27	Andorra-Sierra de Arcos
Abril 2008	200804	Hombres	298	28	Bajo Aragón
Abril 2008	200804	Hombres	721	29	Comunidad de Teruel
Abril 2008	200804	Hombres	42	30	Maestrazgo
Abril 2008	200804	Hombres	33	31	Sierra de Albarracín
Abril 2008	200804	Hombres	101	32	Gúdar-Javalambre
Abril 2008	200804	Hombres	106	33	Matarraña / Matarranya
Abril 2008	200804	Mujeres	172	01	La Jacetania
Abril 2008	200804	Mujeres	168	02	Alto Gállego
Abril 2008	200804	Mujeres	93	03	Sobrarbe
Abril 2008	200804	Mujeres	126	04	La Ribagorza
Abril 2008	200804	Mujeres	262	05	Cinco Villas
Abril 2008	200804	Mujeres	761	06	Hoya de Huesca / Plana de Uesca
Abril 2008	200804	Mujeres	170	07	Somontano de Barbastro
Abril 2008	200804	Mujeres	194	08	Cinca Medio
Abril 2008	200804	Mujeres	129	09	La Litera / La Llitera
Abril 2008	200804	Mujeres	56	10	Los Monegros
Abril 2008	200804	Mujeres	347	11	Bajo Cinca / Baix Cinca
Abril 2008	200804	Mujeres	176	12	Tarazona y el Moncayo
Abril 2008	200804	Mujeres	127	13	Campo de Borja
Abril 2008	200804	Mujeres	74	14	Aranda
Abril 2008	200804	Mujeres	402	15	Ribera Alta del Ebro
Abril 2008	200804	Mujeres	312	16	Valdejalón
Abril 2008	200804	Mujeres	12194	17	Central
Abril 2008	200804	Mujeres	128	18	Ribera Baja del Ebro
Abril 2008	200804	Mujeres	399	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Abril 2008	200804	Mujeres	412	20	Comunidad de Calatayud
Abril 2008	200804	Mujeres	99	21	Campo de Cariñena
Abril 2008	200804	Mujeres	24	22	Campo de Belchite
Abril 2008	200804	Mujeres	69	23	Bajo Martín
Abril 2008	200804	Mujeres	17	24	Campo de Daroca
Abril 2008	200804	Mujeres	65	25	Jiloca
Abril 2008	200804	Mujeres	49	26	Cuencas Mineras
Abril 2008	200804	Mujeres	53	27	Andorra-Sierra de Arcos
Abril 2008	200804	Mujeres	205	28	Bajo Aragón
Abril 2008	200804	Mujeres	420	29	Comunidad de Teruel
Abril 2008	200804	Mujeres	13	30	Maestrazgo
Abril 2008	200804	Mujeres	21	31	Sierra de Albarracín
Abril 2008	200804	Mujeres	55	32	Gúdar-Javalambre
Abril 2008	200804	Mujeres	48	33	Matarraña / Matarranya
Marzo 2008	200803	Hombres	224	01	La Jacetania
Marzo 2008	200803	Hombres	310	02	Alto Gállego
Marzo 2008	200803	Hombres	136	03	Sobrarbe
Marzo 2008	200803	Hombres	189	04	La Ribagorza
Marzo 2008	200803	Hombres	372	05	Cinco Villas
Marzo 2008	200803	Hombres	763	06	Hoya de Huesca / Plana de Uesca
Marzo 2008	200803	Hombres	305	07	Somontano de Barbastro
Marzo 2008	200803	Hombres	278	08	Cinca Medio
Marzo 2008	200803	Hombres	184	09	La Litera / La Llitera
Marzo 2008	200803	Hombres	134	10	Los Monegros
Marzo 2008	200803	Hombres	306	11	Bajo Cinca / Baix Cinca
Marzo 2008	200803	Hombres	165	12	Tarazona y el Moncayo
Marzo 2008	200803	Hombres	100	13	Campo de Borja
Marzo 2008	200803	Hombres	52	14	Aranda
Marzo 2008	200803	Hombres	699	15	Ribera Alta del Ebro
Marzo 2008	200803	Hombres	580	16	Valdejalón
Marzo 2008	200803	Hombres	11448	17	Central
Marzo 2008	200803	Hombres	201	18	Ribera Baja del Ebro
Marzo 2008	200803	Hombres	298	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Marzo 2008	200803	Hombres	373	20	Comunidad de Calatayud
Marzo 2008	200803	Hombres	272	21	Campo de Cariñena
Marzo 2008	200803	Hombres	21	22	Campo de Belchite
Marzo 2008	200803	Hombres	95	23	Bajo Martín
Marzo 2008	200803	Hombres	31	24	Campo de Daroca
Marzo 2008	200803	Hombres	122	25	Jiloca
Marzo 2008	200803	Hombres	54	26	Cuencas Mineras
Marzo 2008	200803	Hombres	137	27	Andorra-Sierra de Arcos
Marzo 2008	200803	Hombres	287	28	Bajo Aragón
Marzo 2008	200803	Hombres	544	29	Comunidad de Teruel
Marzo 2008	200803	Hombres	38	30	Maestrazgo
Marzo 2008	200803	Hombres	20	31	Sierra de Albarracín
Marzo 2008	200803	Hombres	142	32	Gúdar-Javalambre
Marzo 2008	200803	Hombres	67	33	Matarraña / Matarranya
Marzo 2008	200803	Mujeres	202	01	La Jacetania
Marzo 2008	200803	Mujeres	206	02	Alto Gállego
Marzo 2008	200803	Mujeres	157	03	Sobrarbe
Marzo 2008	200803	Mujeres	132	04	La Ribagorza
Marzo 2008	200803	Mujeres	187	05	Cinco Villas
Marzo 2008	200803	Mujeres	739	06	Hoya de Huesca / Plana de Uesca
Marzo 2008	200803	Mujeres	153	07	Somontano de Barbastro
Marzo 2008	200803	Mujeres	171	08	Cinca Medio
Marzo 2008	200803	Mujeres	85	09	La Litera / La Llitera
Marzo 2008	200803	Mujeres	75	10	Los Monegros
Marzo 2008	200803	Mujeres	178	11	Bajo Cinca / Baix Cinca
Marzo 2008	200803	Mujeres	159	12	Tarazona y el Moncayo
Marzo 2008	200803	Mujeres	105	13	Campo de Borja
Marzo 2008	200803	Mujeres	24	14	Aranda
Marzo 2008	200803	Mujeres	385	15	Ribera Alta del Ebro
Marzo 2008	200803	Mujeres	305	16	Valdejalón
Marzo 2008	200803	Mujeres	10299	17	Central
Marzo 2008	200803	Mujeres	101	18	Ribera Baja del Ebro
Marzo 2008	200803	Mujeres	141	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Marzo 2008	200803	Mujeres	445	20	Comunidad de Calatayud
Marzo 2008	200803	Mujeres	114	21	Campo de Cariñena
Marzo 2008	200803	Mujeres	22	22	Campo de Belchite
Marzo 2008	200803	Mujeres	27	23	Bajo Martín
Marzo 2008	200803	Mujeres	23	24	Campo de Daroca
Marzo 2008	200803	Mujeres	56	25	Jiloca
Marzo 2008	200803	Mujeres	39	26	Cuencas Mineras
Marzo 2008	200803	Mujeres	63	27	Andorra-Sierra de Arcos
Marzo 2008	200803	Mujeres	240	28	Bajo Aragón
Marzo 2008	200803	Mujeres	455	29	Comunidad de Teruel
Marzo 2008	200803	Mujeres	28	30	Maestrazgo
Marzo 2008	200803	Mujeres	28	31	Sierra de Albarracín
Marzo 2008	200803	Mujeres	139	32	Gúdar-Javalambre
Marzo 2008	200803	Mujeres	55	33	Matarraña / Matarranya
Febrero 2008	200802	Hombres	232	01	La Jacetania
Febrero 2008	200802	Hombres	428	02	Alto Gállego
Febrero 2008	200802	Hombres	118	03	Sobrarbe
Febrero 2008	200802	Hombres	206	04	La Ribagorza
Febrero 2008	200802	Hombres	481	05	Cinco Villas
Febrero 2008	200802	Hombres	890	06	Hoya de Huesca / Plana de Uesca
Febrero 2008	200802	Hombres	273	07	Somontano de Barbastro
Febrero 2008	200802	Hombres	312	08	Cinca Medio
Febrero 2008	200802	Hombres	242	09	La Litera / La Llitera
Febrero 2008	200802	Hombres	199	10	Los Monegros
Febrero 2008	200802	Hombres	320	11	Bajo Cinca / Baix Cinca
Febrero 2008	200802	Hombres	231	12	Tarazona y el Moncayo
Febrero 2008	200802	Hombres	139	13	Campo de Borja
Febrero 2008	200802	Hombres	76	14	Aranda
Febrero 2008	200802	Hombres	702	15	Ribera Alta del Ebro
Febrero 2008	200802	Hombres	610	16	Valdejalón
Febrero 2008	200802	Hombres	13412	17	Central
Febrero 2008	200802	Hombres	226	18	Ribera Baja del Ebro
Febrero 2008	200802	Hombres	202	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Febrero 2008	200802	Hombres	411	20	Comunidad de Calatayud
Febrero 2008	200802	Hombres	297	21	Campo de Cariñena
Febrero 2008	200802	Hombres	31	22	Campo de Belchite
Febrero 2008	200802	Hombres	101	23	Bajo Martín
Febrero 2008	200802	Hombres	36	24	Campo de Daroca
Febrero 2008	200802	Hombres	182	25	Jiloca
Febrero 2008	200802	Hombres	67	26	Cuencas Mineras
Febrero 2008	200802	Hombres	174	27	Andorra-Sierra de Arcos
Febrero 2008	200802	Hombres	345	28	Bajo Aragón
Febrero 2008	200802	Hombres	793	29	Comunidad de Teruel
Febrero 2008	200802	Hombres	35	30	Maestrazgo
Febrero 2008	200802	Hombres	28	31	Sierra de Albarracín
Febrero 2008	200802	Hombres	208	32	Gúdar-Javalambre
Febrero 2008	200802	Hombres	91	33	Matarraña / Matarranya
Febrero 2008	200802	Mujeres	207	01	La Jacetania
Febrero 2008	200802	Mujeres	281	02	Alto Gállego
Febrero 2008	200802	Mujeres	48	03	Sobrarbe
Febrero 2008	200802	Mujeres	112	04	La Ribagorza
Febrero 2008	200802	Mujeres	222	05	Cinco Villas
Febrero 2008	200802	Mujeres	740	06	Hoya de Huesca / Plana de Uesca
Febrero 2008	200802	Mujeres	161	07	Somontano de Barbastro
Febrero 2008	200802	Mujeres	158	08	Cinca Medio
Febrero 2008	200802	Mujeres	100	09	La Litera / La Llitera
Febrero 2008	200802	Mujeres	56	10	Los Monegros
Febrero 2008	200802	Mujeres	149	11	Bajo Cinca / Baix Cinca
Febrero 2008	200802	Mujeres	225	12	Tarazona y el Moncayo
Febrero 2008	200802	Mujeres	109	13	Campo de Borja
Febrero 2008	200802	Mujeres	62	14	Aranda
Febrero 2008	200802	Mujeres	379	15	Ribera Alta del Ebro
Febrero 2008	200802	Mujeres	314	16	Valdejalón
Febrero 2008	200802	Mujeres	11157	17	Central
Febrero 2008	200802	Mujeres	78	18	Ribera Baja del Ebro
Febrero 2008	200802	Mujeres	75	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Febrero 2008	200802	Mujeres	487	20	Comunidad de Calatayud
Febrero 2008	200802	Mujeres	254	21	Campo de Cariñena
Febrero 2008	200802	Mujeres	19	22	Campo de Belchite
Febrero 2008	200802	Mujeres	43	23	Bajo Martín
Febrero 2008	200802	Mujeres	37	24	Campo de Daroca
Febrero 2008	200802	Mujeres	68	25	Jiloca
Febrero 2008	200802	Mujeres	43	26	Cuencas Mineras
Febrero 2008	200802	Mujeres	46	27	Andorra-Sierra de Arcos
Febrero 2008	200802	Mujeres	194	28	Bajo Aragón
Febrero 2008	200802	Mujeres	471	29	Comunidad de Teruel
Febrero 2008	200802	Mujeres	19	30	Maestrazgo
Febrero 2008	200802	Mujeres	24	31	Sierra de Albarracín
Febrero 2008	200802	Mujeres	144	32	Gúdar-Javalambre
Febrero 2008	200802	Mujeres	43	33	Matarraña / Matarranya
Enero 2008	200801	Hombres	236	01	La Jacetania
Enero 2008	200801	Hombres	504	02	Alto Gállego
Enero 2008	200801	Hombres	78	03	Sobrarbe
Enero 2008	200801	Hombres	249	04	La Ribagorza
Enero 2008	200801	Hombres	364	05	Cinco Villas
Enero 2008	200801	Hombres	996	06	Hoya de Huesca / Plana de Uesca
Enero 2008	200801	Hombres	303	07	Somontano de Barbastro
Enero 2008	200801	Hombres	392	08	Cinca Medio
Enero 2008	200801	Hombres	261	09	La Litera / La Llitera
Enero 2008	200801	Hombres	224	10	Los Monegros
Enero 2008	200801	Hombres	410	11	Bajo Cinca / Baix Cinca
Enero 2008	200801	Hombres	199	12	Tarazona y el Moncayo
Enero 2008	200801	Hombres	168	13	Campo de Borja
Enero 2008	200801	Hombres	61	14	Aranda
Enero 2008	200801	Hombres	1059	15	Ribera Alta del Ebro
Enero 2008	200801	Hombres	659	16	Valdejalón
Enero 2008	200801	Hombres	13110	17	Central
Enero 2008	200801	Hombres	234	18	Ribera Baja del Ebro
Enero 2008	200801	Hombres	253	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Enero 2008	200801	Hombres	488	20	Comunidad de Calatayud
Enero 2008	200801	Hombres	236	21	Campo de Cariñena
Enero 2008	200801	Hombres	21	22	Campo de Belchite
Enero 2008	200801	Hombres	142	23	Bajo Martín
Enero 2008	200801	Hombres	39	24	Campo de Daroca
Enero 2008	200801	Hombres	129	25	Jiloca
Enero 2008	200801	Hombres	84	26	Cuencas Mineras
Enero 2008	200801	Hombres	167	27	Andorra-Sierra de Arcos
Enero 2008	200801	Hombres	337	28	Bajo Aragón
Enero 2008	200801	Hombres	602	29	Comunidad de Teruel
Enero 2008	200801	Hombres	31	30	Maestrazgo
Enero 2008	200801	Hombres	32	31	Sierra de Albarracín
Enero 2008	200801	Hombres	193	32	Gúdar-Javalambre
Enero 2008	200801	Hombres	113	33	Matarraña / Matarranya
Enero 2008	200801	Mujeres	257	01	La Jacetania
Enero 2008	200801	Mujeres	352	02	Alto Gállego
Enero 2008	200801	Mujeres	73	03	Sobrarbe
Enero 2008	200801	Mujeres	173	04	La Ribagorza
Enero 2008	200801	Mujeres	250	05	Cinco Villas
Enero 2008	200801	Mujeres	736	06	Hoya de Huesca / Plana de Uesca
Enero 2008	200801	Mujeres	198	07	Somontano de Barbastro
Enero 2008	200801	Mujeres	209	08	Cinca Medio
Enero 2008	200801	Mujeres	126	09	La Litera / La Llitera
Enero 2008	200801	Mujeres	77	10	Los Monegros
Enero 2008	200801	Mujeres	303	11	Bajo Cinca / Baix Cinca
Enero 2008	200801	Mujeres	197	12	Tarazona y el Moncayo
Enero 2008	200801	Mujeres	156	13	Campo de Borja
Enero 2008	200801	Mujeres	47	14	Aranda
Enero 2008	200801	Mujeres	513	15	Ribera Alta del Ebro
Enero 2008	200801	Mujeres	336	16	Valdejalón
Enero 2008	200801	Mujeres	12186	17	Central
Enero 2008	200801	Mujeres	135	18	Ribera Baja del Ebro
Enero 2008	200801	Mujeres	230	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Enero 2008	200801	Mujeres	544	20	Comunidad de Calatayud
Enero 2008	200801	Mujeres	134	21	Campo de Cariñena
Enero 2008	200801	Mujeres	22	22	Campo de Belchite
Enero 2008	200801	Mujeres	23	23	Bajo Martín
Enero 2008	200801	Mujeres	21	24	Campo de Daroca
Enero 2008	200801	Mujeres	88	25	Jiloca
Enero 2008	200801	Mujeres	45	26	Cuencas Mineras
Enero 2008	200801	Mujeres	73	27	Andorra-Sierra de Arcos
Enero 2008	200801	Mujeres	263	28	Bajo Aragón
Enero 2008	200801	Mujeres	490	29	Comunidad de Teruel
Enero 2008	200801	Mujeres	14	30	Maestrazgo
Enero 2008	200801	Mujeres	21	31	Sierra de Albarracín
Enero 2008	200801	Mujeres	193	32	Gúdar-Javalambre
Enero 2008	200801	Mujeres	34	33	Matarraña / Matarranya
Diciembre 2007	200712	Hombres	238	01	La Jacetania
Diciembre 2007	200712	Hombres	415	02	Alto Gállego
Diciembre 2007	200712	Hombres	58	03	Sobrarbe
Diciembre 2007	200712	Hombres	273	04	La Ribagorza
Diciembre 2007	200712	Hombres	247	05	Cinco Villas
Diciembre 2007	200712	Hombres	598	06	Hoya de Huesca / Plana de Uesca
Diciembre 2007	200712	Hombres	172	07	Somontano de Barbastro
Diciembre 2007	200712	Hombres	207	08	Cinca Medio
Diciembre 2007	200712	Hombres	158	09	La Litera / La Llitera
Diciembre 2007	200712	Hombres	114	10	Los Monegros
Diciembre 2007	200712	Hombres	229	11	Bajo Cinca / Baix Cinca
Diciembre 2007	200712	Hombres	141	12	Tarazona y el Moncayo
Diciembre 2007	200712	Hombres	103	13	Campo de Borja
Diciembre 2007	200712	Hombres	71	14	Aranda
Diciembre 2007	200712	Hombres	483	15	Ribera Alta del Ebro
Diciembre 2007	200712	Hombres	416	16	Valdejalón
Diciembre 2007	200712	Hombres	9418	17	Central
Diciembre 2007	200712	Hombres	114	18	Ribera Baja del Ebro
Diciembre 2007	200712	Hombres	158	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Diciembre 2007	200712	Hombres	336	20	Comunidad de Calatayud
Diciembre 2007	200712	Hombres	243	21	Campo de Cariñena
Diciembre 2007	200712	Hombres	12	22	Campo de Belchite
Diciembre 2007	200712	Hombres	73	23	Bajo Martín
Diciembre 2007	200712	Hombres	30	24	Campo de Daroca
Diciembre 2007	200712	Hombres	80	25	Jiloca
Diciembre 2007	200712	Hombres	61	26	Cuencas Mineras
Diciembre 2007	200712	Hombres	78	27	Andorra-Sierra de Arcos
Diciembre 2007	200712	Hombres	281	28	Bajo Aragón
Diciembre 2007	200712	Hombres	468	29	Comunidad de Teruel
Diciembre 2007	200712	Hombres	36	30	Maestrazgo
Diciembre 2007	200712	Hombres	35	31	Sierra de Albarracín
Diciembre 2007	200712	Hombres	144	32	Gúdar-Javalambre
Diciembre 2007	200712	Hombres	74	33	Matarraña / Matarranya
Diciembre 2007	200712	Mujeres	290	01	La Jacetania
Diciembre 2007	200712	Mujeres	356	02	Alto Gállego
Diciembre 2007	200712	Mujeres	68	03	Sobrarbe
Diciembre 2007	200712	Mujeres	258	04	La Ribagorza
Diciembre 2007	200712	Mujeres	195	05	Cinco Villas
Diciembre 2007	200712	Mujeres	714	06	Hoya de Huesca / Plana de Uesca
Diciembre 2007	200712	Mujeres	125	07	Somontano de Barbastro
Diciembre 2007	200712	Mujeres	100	08	Cinca Medio
Diciembre 2007	200712	Mujeres	115	09	La Litera / La Llitera
Diciembre 2007	200712	Mujeres	72	10	Los Monegros
Diciembre 2007	200712	Mujeres	159	11	Bajo Cinca / Baix Cinca
Diciembre 2007	200712	Mujeres	148	12	Tarazona y el Moncayo
Diciembre 2007	200712	Mujeres	153	13	Campo de Borja
Diciembre 2007	200712	Mujeres	66	14	Aranda
Diciembre 2007	200712	Mujeres	355	15	Ribera Alta del Ebro
Diciembre 2007	200712	Mujeres	170	16	Valdejalón
Diciembre 2007	200712	Mujeres	9884	17	Central
Diciembre 2007	200712	Mujeres	93	18	Ribera Baja del Ebro
Diciembre 2007	200712	Mujeres	110	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Diciembre 2007	200712	Mujeres	384	20	Comunidad de Calatayud
Diciembre 2007	200712	Mujeres	95	21	Campo de Cariñena
Diciembre 2007	200712	Mujeres	13	22	Campo de Belchite
Diciembre 2007	200712	Mujeres	32	23	Bajo Martín
Diciembre 2007	200712	Mujeres	17	24	Campo de Daroca
Diciembre 2007	200712	Mujeres	54	25	Jiloca
Diciembre 2007	200712	Mujeres	43	26	Cuencas Mineras
Diciembre 2007	200712	Mujeres	54	27	Andorra-Sierra de Arcos
Diciembre 2007	200712	Mujeres	256	28	Bajo Aragón
Diciembre 2007	200712	Mujeres	409	29	Comunidad de Teruel
Diciembre 2007	200712	Mujeres	13	30	Maestrazgo
Diciembre 2007	200712	Mujeres	25	31	Sierra de Albarracín
Diciembre 2007	200712	Mujeres	124	32	Gúdar-Javalambre
Diciembre 2007	200712	Mujeres	39	33	Matarraña / Matarranya
Noviembre 2007	200711	Hombres	192	01	La Jacetania
Noviembre 2007	200711	Hombres	346	02	Alto Gállego
Noviembre 2007	200711	Hombres	130	03	Sobrarbe
Noviembre 2007	200711	Hombres	154	04	La Ribagorza
Noviembre 2007	200711	Hombres	358	05	Cinco Villas
Noviembre 2007	200711	Hombres	897	06	Hoya de Huesca / Plana de Uesca
Noviembre 2007	200711	Hombres	329	07	Somontano de Barbastro
Noviembre 2007	200711	Hombres	349	08	Cinca Medio
Noviembre 2007	200711	Hombres	229	09	La Litera / La Llitera
Noviembre 2007	200711	Hombres	165	10	Los Monegros
Noviembre 2007	200711	Hombres	400	11	Bajo Cinca / Baix Cinca
Noviembre 2007	200711	Hombres	205	12	Tarazona y el Moncayo
Noviembre 2007	200711	Hombres	269	13	Campo de Borja
Noviembre 2007	200711	Hombres	136	14	Aranda
Noviembre 2007	200711	Hombres	655	15	Ribera Alta del Ebro
Noviembre 2007	200711	Hombres	605	16	Valdejalón
Noviembre 2007	200711	Hombres	12731	17	Central
Noviembre 2007	200711	Hombres	141	18	Ribera Baja del Ebro
Noviembre 2007	200711	Hombres	225	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Noviembre 2007	200711	Hombres	423	20	Comunidad de Calatayud
Noviembre 2007	200711	Hombres	384	21	Campo de Cariñena
Noviembre 2007	200711	Hombres	22	22	Campo de Belchite
Noviembre 2007	200711	Hombres	90	23	Bajo Martín
Noviembre 2007	200711	Hombres	40	24	Campo de Daroca
Noviembre 2007	200711	Hombres	146	25	Jiloca
Noviembre 2007	200711	Hombres	95	26	Cuencas Mineras
Noviembre 2007	200711	Hombres	136	27	Andorra-Sierra de Arcos
Noviembre 2007	200711	Hombres	358	28	Bajo Aragón
Noviembre 2007	200711	Hombres	698	29	Comunidad de Teruel
Noviembre 2007	200711	Hombres	53	30	Maestrazgo
Noviembre 2007	200711	Hombres	47	31	Sierra de Albarracín
Noviembre 2007	200711	Hombres	103	32	Gúdar-Javalambre
Noviembre 2007	200711	Hombres	91	33	Matarraña / Matarranya
Noviembre 2007	200711	Mujeres	199	01	La Jacetania
Noviembre 2007	200711	Mujeres	211	02	Alto Gállego
Noviembre 2007	200711	Mujeres	100	03	Sobrarbe
Noviembre 2007	200711	Mujeres	144	04	La Ribagorza
Noviembre 2007	200711	Mujeres	234	05	Cinco Villas
Noviembre 2007	200711	Mujeres	840	06	Hoya de Huesca / Plana de Uesca
Noviembre 2007	200711	Mujeres	196	07	Somontano de Barbastro
Noviembre 2007	200711	Mujeres	209	08	Cinca Medio
Noviembre 2007	200711	Mujeres	159	09	La Litera / La Llitera
Noviembre 2007	200711	Mujeres	60	10	Los Monegros
Noviembre 2007	200711	Mujeres	285	11	Bajo Cinca / Baix Cinca
Noviembre 2007	200711	Mujeres	290	12	Tarazona y el Moncayo
Noviembre 2007	200711	Mujeres	188	13	Campo de Borja
Noviembre 2007	200711	Mujeres	139	14	Aranda
Noviembre 2007	200711	Mujeres	342	15	Ribera Alta del Ebro
Noviembre 2007	200711	Mujeres	373	16	Valdejalón
Noviembre 2007	200711	Mujeres	12672	17	Central
Noviembre 2007	200711	Mujeres	132	18	Ribera Baja del Ebro
Noviembre 2007	200711	Mujeres	97	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Noviembre 2007	200711	Mujeres	481	20	Comunidad de Calatayud
Noviembre 2007	200711	Mujeres	185	21	Campo de Cariñena
Noviembre 2007	200711	Mujeres	22	22	Campo de Belchite
Noviembre 2007	200711	Mujeres	30	23	Bajo Martín
Noviembre 2007	200711	Mujeres	31	24	Campo de Daroca
Noviembre 2007	200711	Mujeres	83	25	Jiloca
Noviembre 2007	200711	Mujeres	56	26	Cuencas Mineras
Noviembre 2007	200711	Mujeres	96	27	Andorra-Sierra de Arcos
Noviembre 2007	200711	Mujeres	309	28	Bajo Aragón
Noviembre 2007	200711	Mujeres	548	29	Comunidad de Teruel
Noviembre 2007	200711	Mujeres	25	30	Maestrazgo
Noviembre 2007	200711	Mujeres	34	31	Sierra de Albarracín
Noviembre 2007	200711	Mujeres	86	32	Gúdar-Javalambre
Noviembre 2007	200711	Mujeres	47	33	Matarraña / Matarranya
Octubre 2007	200710	Hombres	254	01	La Jacetania
Octubre 2007	200710	Hombres	406	02	Alto Gállego
Octubre 2007	200710	Hombres	159	03	Sobrarbe
Octubre 2007	200710	Hombres	151	04	La Ribagorza
Octubre 2007	200710	Hombres	431	05	Cinco Villas
Octubre 2007	200710	Hombres	1278	06	Hoya de Huesca / Plana de Uesca
Octubre 2007	200710	Hombres	356	07	Somontano de Barbastro
Octubre 2007	200710	Hombres	371	08	Cinca Medio
Octubre 2007	200710	Hombres	334	09	La Litera / La Llitera
Octubre 2007	200710	Hombres	255	10	Los Monegros
