Año	Residencia comarca código	Residencia comarca nombre	Edad (grandes grupos)	Sexo	Personas
2013	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	5322
2013	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	22364
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	5957
2013	07	Somontano de Barbastro	0 a 15	Hombres	1721
2013	07	Somontano de Barbastro	16 a 64	Hombres	7724
2013	07	Somontano de Barbastro	65 y más	Hombres	2500
2013	08	Cinca Medio	0 a 15	Hombres	1950
2013	08	Cinca Medio	16 a 64	Hombres	8174
2013	08	Cinca Medio	65 y más	Hombres	2267
2013	09	La Litera / La Llitera	0 a 15	Hombres	1420
2013	09	La Litera / La Llitera	16 a 64	Hombres	6260
2013	09	La Litera / La Llitera	65 y más	Hombres	2117
2013	10	Los Monegros	0 a 15	Hombres	1132
2013	10	Los Monegros	16 a 64	Hombres	6735
2013	10	Los Monegros	65 y más	Hombres	2601
2013	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1894
2013	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	8581
2013	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2285
2013	12	Tarazona y el Moncayo	0 a 15	Hombres	1106
2013	12	Tarazona y el Moncayo	16 a 64	Hombres	4654
2013	12	Tarazona y el Moncayo	65 y más	Hombres	1563
2013	13	Campo de Borja	0 a 15	Hombres	1107
2013	13	Campo de Borja	16 a 64	Hombres	5056
2013	13	Campo de Borja	65 y más	Hombres	1603
2013	14	Aranda	0 a 15	Hombres	440
2013	14	Aranda	16 a 64	Hombres	2422
2013	14	Aranda	65 y más	Hombres	888
2013	15	Ribera Alta del Ebro	0 a 15	Hombres	2283
2013	15	Ribera Alta del Ebro	16 a 64	Hombres	9653
2013	15	Ribera Alta del Ebro	65 y más	Hombres	2285
2013	16	Valdejalón	0 a 15	Hombres	2458
2013	16	Valdejalón	16 a 64	Hombres	10393
2013	16	Valdejalón	65 y más	Hombres	2533
2013	17	Central	0 a 15	Hombres	60250
2013	17	Central	16 a 64	Hombres	251154
2013	17	Central	65 y más	Hombres	57371
2013	18	Ribera Baja del Ebro	0 a 15	Hombres	615
2013	18	Ribera Baja del Ebro	16 a 64	Hombres	3020
2013	18	Ribera Baja del Ebro	65 y más	Hombres	1086
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	1167
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	5205
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1514
2013	20	Comunidad de Calatayud	0 a 15	Hombres	2523
2013	20	Comunidad de Calatayud	16 a 64	Hombres	13426
2013	20	Comunidad de Calatayud	65 y más	Hombres	4788
2013	21	Campo de Cariñena	0 a 15	Hombres	610
2013	21	Campo de Cariñena	16 a 64	Hombres	3933
2013	21	Campo de Cariñena	65 y más	Hombres	1173
2013	22	Campo de Belchite	0 a 15	Hombres	257
2013	22	Campo de Belchite	16 a 64	Hombres	1638
2013	22	Campo de Belchite	65 y más	Hombres	845
2013	23	Bajo Martín	0 a 15	Hombres	398
2013	23	Bajo Martín	16 a 64	Hombres	2139
2013	23	Bajo Martín	65 y más	Hombres	902
2013	24	Campo de Daroca	0 a 15	Hombres	269
2013	24	Campo de Daroca	16 a 64	Hombres	2005
2013	24	Campo de Daroca	65 y más	Hombres	997
2013	25	Jiloca	0 a 15	Hombres	818
2013	25	Jiloca	16 a 64	Hombres	4250
2013	25	Jiloca	65 y más	Hombres	1881
2013	26	Cuencas Mineras	0 a 15	Hombres	581
2013	26	Cuencas Mineras	16 a 64	Hombres	3143
2013	26	Cuencas Mineras	65 y más	Hombres	985
2013	27	Andorra-Sierra de Arcos	0 a 15	Hombres	740
2013	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3924
2013	27	Andorra-Sierra de Arcos	65 y más	Hombres	1047
2013	28	Bajo Aragón	0 a 15	Hombres	2466
2013	28	Bajo Aragón	16 a 64	Hombres	9890
2013	28	Bajo Aragón	65 y más	Hombres	2727
2013	29	Comunidad de Teruel	0 a 15	Hombres	3527
2013	29	Comunidad de Teruel	16 a 64	Hombres	15438
2013	29	Comunidad de Teruel	65 y más	Hombres	4340
2013	30	Maestrazgo	0 a 15	Hombres	209
2013	30	Maestrazgo	16 a 64	Hombres	1175
2013	30	Maestrazgo	65 y más	Hombres	465
2013	31	Sierra de Albarracín	0 a 15	Hombres	249
2013	31	Sierra de Albarracín	16 a 64	Hombres	1671
2013	31	Sierra de Albarracín	65 y más	Hombres	706
2013	32	Gúdar-Javalambre	0 a 15	Hombres	540
2013	32	Gúdar-Javalambre	16 a 64	Hombres	2870
2013	32	Gúdar-Javalambre	65 y más	Hombres	947
2013	33	Matarraña / Matarranya	0 a 15	Hombres	521
2013	33	Matarraña / Matarranya	16 a 64	Hombres	2838
2013	33	Matarraña / Matarranya	65 y más	Hombres	1142
2014	01	La Jacetania	0 a 15	Hombres	1250
2014	01	La Jacetania	16 a 64	Hombres	6318
2014	01	La Jacetania	65 y más	Hombres	1721
2014	02	Alto Gállego	0 a 15	Hombres	994
2014	02	Alto Gállego	16 a 64	Hombres	4947
2014	02	Alto Gállego	65 y más	Hombres	1276
2014	03	Sobrarbe	0 a 15	Hombres	507
2014	03	Sobrarbe	16 a 64	Hombres	2677
2014	03	Sobrarbe	65 y más	Hombres	867
2014	04	La Ribagorza	0 a 15	Hombres	822
2014	04	La Ribagorza	16 a 64	Hombres	4424
2014	04	La Ribagorza	65 y más	Hombres	1384
2014	05	Cinco Villas	0 a 15	Hombres	2091
2014	05	Cinco Villas	16 a 64	Hombres	10745
2014	05	Cinco Villas	65 y más	Hombres	3239
2014	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	5346
2014	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	22171
2014	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	6082
2014	07	Somontano de Barbastro	0 a 15	Hombres	1721
2014	07	Somontano de Barbastro	16 a 64	Hombres	7669
2014	07	Somontano de Barbastro	65 y más	Hombres	2546
2014	08	Cinca Medio	0 a 15	Hombres	1967
2014	08	Cinca Medio	16 a 64	Hombres	8019
2014	08	Cinca Medio	65 y más	Hombres	2279
2014	09	La Litera / La Llitera	0 a 15	Hombres	1419
2014	09	La Litera / La Llitera	16 a 64	Hombres	6169
2014	09	La Litera / La Llitera	65 y más	Hombres	2111
2014	10	Los Monegros	0 a 15	Hombres	1096
2014	10	Los Monegros	16 a 64	Hombres	6590
2014	10	Los Monegros	65 y más	Hombres	2593
2014	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1893
2014	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	8584
2014	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2272
2014	12	Tarazona y el Moncayo	0 a 15	Hombres	1120
2014	12	Tarazona y el Moncayo	16 a 64	Hombres	4605
2014	12	Tarazona y el Moncayo	65 y más	Hombres	1569
2014	13	Campo de Borja	0 a 15	Hombres	1058
2014	13	Campo de Borja	16 a 64	Hombres	4866
2014	13	Campo de Borja	65 y más	Hombres	1595
2014	14	Aranda	0 a 15	Hombres	423
2014	14	Aranda	16 a 64	Hombres	2405
2014	14	Aranda	65 y más	Hombres	888
2014	15	Ribera Alta del Ebro	0 a 15	Hombres	2273
2014	15	Ribera Alta del Ebro	16 a 64	Hombres	9410
2014	15	Ribera Alta del Ebro	65 y más	Hombres	2284
2014	16	Valdejalón	0 a 15	Hombres	2433
2014	16	Valdejalón	16 a 64	Hombres	10225
2014	16	Valdejalón	65 y más	Hombres	2524
2014	17	Central	0 a 15	Hombres	59631
2014	17	Central	16 a 64	Hombres	241398
2014	17	Central	65 y más	Hombres	58580
2014	18	Ribera Baja del Ebro	0 a 15	Hombres	623
2014	18	Ribera Baja del Ebro	16 a 64	Hombres	2960
2014	18	Ribera Baja del Ebro	65 y más	Hombres	1069
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	1180
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	5150
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1527
2014	20	Comunidad de Calatayud	0 a 15	Hombres	2437
2014	20	Comunidad de Calatayud	16 a 64	Hombres	13165
2014	20	Comunidad de Calatayud	65 y más	Hombres	4755
2014	21	Campo de Cariñena	0 a 15	Hombres	615
2014	21	Campo de Cariñena	16 a 64	Hombres	3881
2014	21	Campo de Cariñena	65 y más	Hombres	1154
2014	22	Campo de Belchite	0 a 15	Hombres	241
2014	22	Campo de Belchite	16 a 64	Hombres	1606
2014	22	Campo de Belchite	65 y más	Hombres	836
2014	23	Bajo Martín	0 a 15	Hombres	379
2014	23	Bajo Martín	16 a 64	Hombres	2123
2014	23	Bajo Martín	65 y más	Hombres	887
2014	24	Campo de Daroca	0 a 15	Hombres	269
2014	24	Campo de Daroca	16 a 64	Hombres	1989
2014	24	Campo de Daroca	65 y más	Hombres	982
2014	25	Jiloca	0 a 15	Hombres	792
2014	25	Jiloca	16 a 64	Hombres	4167
2014	25	Jiloca	65 y más	Hombres	1878
2014	26	Cuencas Mineras	0 a 15	Hombres	558
2014	26	Cuencas Mineras	16 a 64	Hombres	3082
2014	26	Cuencas Mineras	65 y más	Hombres	988
2014	27	Andorra-Sierra de Arcos	0 a 15	Hombres	722
2014	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3822
2014	27	Andorra-Sierra de Arcos	65 y más	Hombres	1040
2014	28	Bajo Aragón	0 a 15	Hombres	2450
2014	28	Bajo Aragón	16 a 64	Hombres	9702
2014	28	Bajo Aragón	65 y más	Hombres	2754
2014	29	Comunidad de Teruel	0 a 15	Hombres	3547
2014	29	Comunidad de Teruel	16 a 64	Hombres	15154
2014	29	Comunidad de Teruel	65 y más	Hombres	4330
2014	30	Maestrazgo	0 a 15	Hombres	204
2014	30	Maestrazgo	16 a 64	Hombres	1150
2014	30	Maestrazgo	65 y más	Hombres	467
2014	31	Sierra de Albarracín	0 a 15	Hombres	227
2014	31	Sierra de Albarracín	16 a 64	Hombres	1626
2014	31	Sierra de Albarracín	65 y más	Hombres	714
2014	32	Gúdar-Javalambre	0 a 15	Hombres	544
2014	32	Gúdar-Javalambre	16 a 64	Hombres	2758
2014	32	Gúdar-Javalambre	65 y más	Hombres	942
2014	33	Matarraña / Matarranya	0 a 15	Hombres	538
2014	33	Matarraña / Matarranya	16 a 64	Hombres	2775
2014	33	Matarraña / Matarranya	65 y más	Hombres	1129
2015	01	La Jacetania	0 a 15	Hombres	1220
2015	01	La Jacetania	16 a 64	Hombres	6270
2015	01	La Jacetania	65 y más	Hombres	1718
2015	02	Alto Gállego	0 a 15	Hombres	946
2015	02	Alto Gállego	16 a 64	Hombres	4749
2015	02	Alto Gállego	65 y más	Hombres	1282
2015	03	Sobrarbe	0 a 15	Hombres	499
2015	03	Sobrarbe	16 a 64	Hombres	2631
2015	03	Sobrarbe	65 y más	Hombres	869
2015	04	La Ribagorza	0 a 15	Hombres	792
2015	04	La Ribagorza	16 a 64	Hombres	4313
2015	04	La Ribagorza	65 y más	Hombres	1362
2015	05	Cinco Villas	0 a 15	Hombres	2053
2015	05	Cinco Villas	16 a 64	Hombres	10628
2015	05	Cinco Villas	65 y más	Hombres	3213
2015	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	5288
2015	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	21774
2015	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	6167
2015	07	Somontano de Barbastro	0 a 15	Hombres	1689
2015	07	Somontano de Barbastro	16 a 64	Hombres	7638
2015	07	Somontano de Barbastro	65 y más	Hombres	2536
2015	08	Cinca Medio	0 a 15	Hombres	1987
2015	08	Cinca Medio	16 a 64	Hombres	7987
2015	08	Cinca Medio	65 y más	Hombres	2279
2015	09	La Litera / La Llitera	0 a 15	Hombres	1402
2015	09	La Litera / La Llitera	16 a 64	Hombres	6099
2015	09	La Litera / La Llitera	65 y más	Hombres	2122
2015	10	Los Monegros	0 a 15	Hombres	1083
2015	10	Los Monegros	16 a 64	Hombres	6486
2015	10	Los Monegros	65 y más	Hombres	2581
2015	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1885
2015	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	8474
2015	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2274
2015	12	Tarazona y el Moncayo	0 a 15	Hombres	1111
2015	12	Tarazona y el Moncayo	16 a 64	Hombres	4515
2015	12	Tarazona y el Moncayo	65 y más	Hombres	1596
2015	13	Campo de Borja	0 a 15	Hombres	1057
2015	13	Campo de Borja	16 a 64	Hombres	4746
2015	13	Campo de Borja	65 y más	Hombres	1579
2015	14	Aranda	0 a 15	Hombres	403
2015	14	Aranda	16 a 64	Hombres	2386
2015	14	Aranda	65 y más	Hombres	878
2015	15	Ribera Alta del Ebro	0 a 15	Hombres	2269
2015	15	Ribera Alta del Ebro	16 a 64	Hombres	9294
2015	15	Ribera Alta del Ebro	65 y más	Hombres	2301
2015	16	Valdejalón	0 a 15	Hombres	2422
2015	16	Valdejalón	16 a 64	Hombres	9947
2015	16	Valdejalón	65 y más	Hombres	2541
2015	17	Central	0 a 15	Hombres	60046
2015	17	Central	16 a 64	Hombres	239666
2015	17	Central	65 y más	Hombres	59733
2015	18	Ribera Baja del Ebro	0 a 15	Hombres	639
2015	18	Ribera Baja del Ebro	16 a 64	Hombres	2878
2015	18	Ribera Baja del Ebro	65 y más	Hombres	1059
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	1187
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	5088
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1525
2015	20	Comunidad de Calatayud	0 a 15	Hombres	2300
2015	20	Comunidad de Calatayud	16 a 64	Hombres	12666
2015	20	Comunidad de Calatayud	65 y más	Hombres	4712
2015	21	Campo de Cariñena	0 a 15	Hombres	592
2015	21	Campo de Cariñena	16 a 64	Hombres	3725
2015	21	Campo de Cariñena	65 y más	Hombres	1146
2015	22	Campo de Belchite	0 a 15	Hombres	224
2015	22	Campo de Belchite	16 a 64	Hombres	1568
2015	22	Campo de Belchite	65 y más	Hombres	830
2015	23	Bajo Martín	0 a 15	Hombres	367
2015	23	Bajo Martín	16 a 64	Hombres	2098
2015	23	Bajo Martín	65 y más	Hombres	871
2015	24	Campo de Daroca	0 a 15	Hombres	253
2015	24	Campo de Daroca	16 a 64	Hombres	1930
2015	24	Campo de Daroca	65 y más	Hombres	974
2015	25	Jiloca	0 a 15	Hombres	790
2015	25	Jiloca	16 a 64	Hombres	4075
2015	25	Jiloca	65 y más	Hombres	1853
2015	26	Cuencas Mineras	0 a 15	Hombres	553
2015	26	Cuencas Mineras	16 a 64	Hombres	3029
2015	26	Cuencas Mineras	65 y más	Hombres	984
2015	27	Andorra-Sierra de Arcos	0 a 15	Hombres	678
2015	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3772
2015	27	Andorra-Sierra de Arcos	65 y más	Hombres	1035
2015	28	Bajo Aragón	0 a 15	Hombres	2446
2015	28	Bajo Aragón	16 a 64	Hombres	9606
2015	28	Bajo Aragón	65 y más	Hombres	2743
2015	29	Comunidad de Teruel	0 a 15	Hombres	3541
2015	29	Comunidad de Teruel	16 a 64	Hombres	14909
2015	29	Comunidad de Teruel	65 y más	Hombres	4362
2015	30	Maestrazgo	0 a 15	Hombres	205
2015	30	Maestrazgo	16 a 64	Hombres	1128
2015	30	Maestrazgo	65 y más	Hombres	455
2015	31	Sierra de Albarracín	0 a 15	Hombres	233
2015	31	Sierra de Albarracín	16 a 64	Hombres	1632
2015	31	Sierra de Albarracín	65 y más	Hombres	686
2015	32	Gúdar-Javalambre	0 a 15	Hombres	532
2015	32	Gúdar-Javalambre	16 a 64	Hombres	2716
2015	32	Gúdar-Javalambre	65 y más	Hombres	948
2015	33	Matarraña / Matarranya	0 a 15	Hombres	519
2015	33	Matarraña / Matarranya	16 a 64	Hombres	2713
2015	33	Matarraña / Matarranya	65 y más	Hombres	1126
2016	01	La Jacetania	0 a 15	Hombres	1212
2016	01	La Jacetania	16 a 64	Hombres	6153
2016	01	La Jacetania	65 y más	Hombres	1696
2016	02	Alto Gállego	0 a 15	Hombres	923
2016	02	Alto Gállego	16 a 64	Hombres	4637
2016	02	Alto Gállego	65 y más	Hombres	1285
2016	03	Sobrarbe	0 a 15	Hombres	503
2016	03	Sobrarbe	16 a 64	Hombres	2572
2016	03	Sobrarbe	65 y más	Hombres	868
2016	04	La Ribagorza	0 a 15	Hombres	773
2016	04	La Ribagorza	16 a 64	Hombres	4213
2016	04	La Ribagorza	65 y más	Hombres	1346
2016	05	Cinco Villas	0 a 15	Hombres	1987
2016	05	Cinco Villas	16 a 64	Hombres	10440
2016	05	Cinco Villas	65 y más	Hombres	3197
2016	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	5312
2016	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	21621
2016	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	6210
2016	07	Somontano de Barbastro	0 a 15	Hombres	1683
2016	07	Somontano de Barbastro	16 a 64	Hombres	7562
2016	07	Somontano de Barbastro	65 y más	Hombres	2543
2016	08	Cinca Medio	0 a 15	Hombres	2003
2016	08	Cinca Medio	16 a 64	Hombres	7932
2016	08	Cinca Medio	65 y más	Hombres	2269
2016	09	La Litera / La Llitera	0 a 15	Hombres	1373
2016	09	La Litera / La Llitera	16 a 64	Hombres	6075
2016	09	La Litera / La Llitera	65 y más	Hombres	2077
2016	10	Los Monegros	0 a 15	Hombres	1058
2016	10	Los Monegros	16 a 64	Hombres	6330
2016	10	Los Monegros	65 y más	Hombres	2535
2016	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1867
2016	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	8430
2016	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2267
2016	12	Tarazona y el Moncayo	0 a 15	Hombres	1090
2016	12	Tarazona y el Moncayo	16 a 64	Hombres	4491
2016	12	Tarazona y el Moncayo	65 y más	Hombres	1564
2016	13	Campo de Borja	0 a 15	Hombres	1059
2016	13	Campo de Borja	16 a 64	Hombres	4621
2016	13	Campo de Borja	65 y más	Hombres	1592
2016	14	Aranda	0 a 15	Hombres	407
2016	14	Aranda	16 a 64	Hombres	2335
2016	14	Aranda	65 y más	Hombres	878
2016	15	Ribera Alta del Ebro	0 a 15	Hombres	2221
2016	15	Ribera Alta del Ebro	16 a 64	Hombres	9175
2016	15	Ribera Alta del Ebro	65 y más	Hombres	2298
2016	16	Valdejalón	0 a 15	Hombres	2420
2016	16	Valdejalón	16 a 64	Hombres	9827
2016	16	Valdejalón	65 y más	Hombres	2502
2016	17	Central	0 a 15	Hombres	60005
2016	17	Central	16 a 64	Hombres	236855
2016	17	Central	65 y más	Hombres	60779
2016	18	Ribera Baja del Ebro	0 a 15	Hombres	617
2016	18	Ribera Baja del Ebro	16 a 64	Hombres	2820
2016	18	Ribera Baja del Ebro	65 y más	Hombres	1030
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	1144
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	4939
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1508
2016	20	Comunidad de Calatayud	0 a 15	Hombres	2460
2016	20	Comunidad de Calatayud	16 a 64	Hombres	12521
2016	20	Comunidad de Calatayud	65 y más	Hombres	4623
2016	21	Campo de Cariñena	0 a 15	Hombres	583
2016	21	Campo de Cariñena	16 a 64	Hombres	3592
2016	21	Campo de Cariñena	65 y más	Hombres	1144
2016	22	Campo de Belchite	0 a 15	Hombres	213
2016	22	Campo de Belchite	16 a 64	Hombres	1539
2016	22	Campo de Belchite	65 y más	Hombres	809
2016	23	Bajo Martín	0 a 15	Hombres	380
2016	23	Bajo Martín	16 a 64	Hombres	2056
2016	23	Bajo Martín	65 y más	Hombres	852
2016	24	Campo de Daroca	0 a 15	Hombres	246
2016	24	Campo de Daroca	16 a 64	Hombres	1883
2016	24	Campo de Daroca	65 y más	Hombres	960
2016	25	Jiloca	0 a 15	Hombres	769
2016	25	Jiloca	16 a 64	Hombres	3979
2016	25	Jiloca	65 y más	Hombres	1838
2016	26	Cuencas Mineras	0 a 15	Hombres	521
2016	26	Cuencas Mineras	16 a 64	Hombres	2968
2016	26	Cuencas Mineras	65 y más	Hombres	965
2016	27	Andorra-Sierra de Arcos	0 a 15	Hombres	663
2016	27	Andorra-Sierra de Arcos	16 a 64	Hombres	3628
2016	27	Andorra-Sierra de Arcos	65 y más	Hombres	1016
2016	28	Bajo Aragón	0 a 15	Hombres	2399
2016	28	Bajo Aragón	16 a 64	Hombres	9426
2016	28	Bajo Aragón	65 y más	Hombres	2764
2016	29	Comunidad de Teruel	0 a 15	Hombres	3531
2016	29	Comunidad de Teruel	16 a 64	Hombres	14782
2016	29	Comunidad de Teruel	65 y más	Hombres	4332
2016	30	Maestrazgo	0 a 15	Hombres	192
2016	30	Maestrazgo	16 a 64	Hombres	1110
2016	30	Maestrazgo	65 y más	Hombres	448
2016	31	Sierra de Albarracín	0 a 15	Hombres	224
2016	31	Sierra de Albarracín	16 a 64	Hombres	1624
2016	31	Sierra de Albarracín	65 y más	Hombres	661
2016	32	Gúdar-Javalambre	0 a 15	Hombres	511
2016	32	Gúdar-Javalambre	16 a 64	Hombres	2649
2016	32	Gúdar-Javalambre	65 y más	Hombres	939
2016	33	Matarraña / Matarranya	0 a 15	Hombres	507
2016	33	Matarraña / Matarranya	16 a 64	Hombres	2664
2016	33	Matarraña / Matarranya	65 y más	Hombres	1106
2017	01	La Jacetania	0 a 15	Hombres	1204
2017	01	La Jacetania	16 a 64	Hombres	6106
2017	01	La Jacetania	65 y más	Hombres	1681
2017	02	Alto Gállego	0 a 15	Hombres	928
2017	02	Alto Gállego	16 a 64	Hombres	4592
2017	02	Alto Gállego	65 y más	Hombres	1299
2017	03	Sobrarbe	0 a 15	Hombres	512
2017	03	Sobrarbe	16 a 64	Hombres	2545
2017	03	Sobrarbe	65 y más	Hombres	845
2017	04	La Ribagorza	0 a 15	Hombres	805
2017	04	La Ribagorza	16 a 64	Hombres	4125
2017	04	La Ribagorza	65 y más	Hombres	1360
2017	05	Cinco Villas	0 a 15	Hombres	2007
2017	05	Cinco Villas	16 a 64	Hombres	10403
2017	05	Cinco Villas	65 y más	Hombres	3180
2017	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	5300
2017	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	21416
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	6259
2017	07	Somontano de Barbastro	0 a 15	Hombres	1668
2017	07	Somontano de Barbastro	16 a 64	Hombres	7541
2017	07	Somontano de Barbastro	65 y más	Hombres	2514
2017	08	Cinca Medio	0 a 15	Hombres	1981
2017	08	Cinca Medio	16 a 64	Hombres	7868
2017	08	Cinca Medio	65 y más	Hombres	2244
2017	09	La Litera / La Llitera	0 a 15	Hombres	1367
2017	09	La Litera / La Llitera	16 a 64	Hombres	6028
2017	09	La Litera / La Llitera	65 y más	Hombres	2065
2017	10	Los Monegros	0 a 15	Hombres	1028
2017	10	Los Monegros	16 a 64	Hombres	6204
2017	10	Los Monegros	65 y más	Hombres	2517
2017	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1884
2017	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	8428
2017	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2266
2017	12	Tarazona y el Moncayo	0 a 15	Hombres	1027
2017	12	Tarazona y el Moncayo	16 a 64	Hombres	4436
2017	12	Tarazona y el Moncayo	65 y más	Hombres	1520
2017	13	Campo de Borja	0 a 15	Hombres	1037
2017	13	Campo de Borja	16 a 64	Hombres	4584
2017	13	Campo de Borja	65 y más	Hombres	1582
2017	14	Aranda	0 a 15	Hombres	395
2017	14	Aranda	16 a 64	Hombres	2282
2017	14	Aranda	65 y más	Hombres	862
2017	15	Ribera Alta del Ebro	0 a 15	Hombres	2207
2017	15	Ribera Alta del Ebro	16 a 64	Hombres	9155
2017	15	Ribera Alta del Ebro	65 y más	Hombres	2329
2017	16	Valdejalón	0 a 15	Hombres	2429
2017	16	Valdejalón	16 a 64	Hombres	9781
2017	16	Valdejalón	65 y más	Hombres	2484
2017	17	Central	0 a 15	Hombres	60540
2017	17	Central	16 a 64	Hombres	236518
2017	17	Central	65 y más	Hombres	61847
2017	18	Ribera Baja del Ebro	0 a 15	Hombres	591
2017	18	Ribera Baja del Ebro	16 a 64	Hombres	2770
2017	18	Ribera Baja del Ebro	65 y más	Hombres	1036
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	1153
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	4917
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1492
2017	20	Comunidad de Calatayud	0 a 15	Hombres	2406
2017	20	Comunidad de Calatayud	16 a 64	Hombres	12347
2017	20	Comunidad de Calatayud	65 y más	Hombres	4524
2017	21	Campo de Cariñena	0 a 15	Hombres	578
2017	21	Campo de Cariñena	16 a 64	Hombres	3533
2017	21	Campo de Cariñena	65 y más	Hombres	1147
2017	22	Campo de Belchite	0 a 15	Hombres	202
2017	22	Campo de Belchite	16 a 64	Hombres	1494
2017	22	Campo de Belchite	65 y más	Hombres	810
2017	23	Bajo Martín	0 a 15	Hombres	382
2017	23	Bajo Martín	16 a 64	Hombres	2036
2017	23	Bajo Martín	65 y más	Hombres	837
2017	24	Campo de Daroca	0 a 15	Hombres	248
2017	24	Campo de Daroca	16 a 64	Hombres	1834
2017	24	Campo de Daroca	65 y más	Hombres	944
2017	25	Jiloca	0 a 15	Hombres	766
2017	25	Jiloca	16 a 64	Hombres	3907
2017	25	Jiloca	65 y más	Hombres	1804
2017	26	Cuencas Mineras	0 a 15	Hombres	508
2017	26	Cuencas Mineras	16 a 64	Hombres	2884
2017	26	Cuencas Mineras	65 y más	Hombres	955
2017	27	Andorra-Sierra de Arcos	0 a 15	Hombres	660
