Año	Residencia comarca código	Residencia comarca nombre	Tipo de nacionalidad	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad continente nombre	Sexo	Personas
2018	04	La Ribagorza	Extranjeros	07	Asia	Asia	Hombres	8
2018	04	La Ribagorza	Extranjeros	08	Oceanía	Oceanía	Hombres	15
2018	05	Cinco Villas	Españoles	01	UE-28	Europa	Hombres	13599
2018	05	Cinco Villas	Extranjeros	01	UE-28	Europa	Hombres	1026
2018	05	Cinco Villas	Extranjeros	02	Resto de Europa	Europa	Hombres	37
2018	05	Cinco Villas	Extranjeros	03	Magreb	África	Hombres	541
2018	05	Cinco Villas	Extranjeros	04	Resto de África	África	Hombres	158
2018	05	Cinco Villas	Extranjeros	05	América del Norte	América	Hombres	3
2018	05	Cinco Villas	Extranjeros	06	Resto de América	América	Hombres	117
2018	05	Cinco Villas	Extranjeros	07	Asia	Asia	Hombres	44
2018	05	Cinco Villas	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	1
2018	06	Hoya de Huesca / Plana de Uesca	Españoles	01	UE-28	Europa	Hombres	30342
2018	06	Hoya de Huesca / Plana de Uesca	Extranjeros	01	UE-28	Europa	Hombres	968
2018	06	Hoya de Huesca / Plana de Uesca	Extranjeros	02	Resto de Europa	Europa	Hombres	136
2018	06	Hoya de Huesca / Plana de Uesca	Extranjeros	03	Magreb	África	Hombres	529
2018	06	Hoya de Huesca / Plana de Uesca	Extranjeros	04	Resto de África	África	Hombres	390
2018	06	Hoya de Huesca / Plana de Uesca	Extranjeros	05	América del Norte	América	Hombres	16
2018	06	Hoya de Huesca / Plana de Uesca	Extranjeros	06	Resto de América	América	Hombres	406
2018	06	Hoya de Huesca / Plana de Uesca	Extranjeros	07	Asia	Asia	Hombres	159
2018	06	Hoya de Huesca / Plana de Uesca	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2018	06	Hoya de Huesca / Plana de Uesca	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	2
2018	07	Somontano de Barbastro	Españoles	01	UE-28	Europa	Hombres	10709
2018	07	Somontano de Barbastro	Extranjeros	01	UE-28	Europa	Hombres	344
2018	07	Somontano de Barbastro	Extranjeros	02	Resto de Europa	Europa	Hombres	20
2018	07	Somontano de Barbastro	Extranjeros	03	Magreb	África	Hombres	250
2018	07	Somontano de Barbastro	Extranjeros	04	Resto de África	África	Hombres	221
2018	07	Somontano de Barbastro	Extranjeros	05	América del Norte	América	Hombres	2
2018	07	Somontano de Barbastro	Extranjeros	06	Resto de América	América	Hombres	127
2018	07	Somontano de Barbastro	Extranjeros	07	Asia	Asia	Hombres	30
2018	07	Somontano de Barbastro	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2018	08	Cinca Medio	Españoles	01	UE-28	Europa	Hombres	10358
2018	08	Cinca Medio	Extranjeros	01	UE-28	Europa	Hombres	702
2018	08	Cinca Medio	Extranjeros	02	Resto de Europa	Europa	Hombres	75
2018	08	Cinca Medio	Extranjeros	03	Magreb	África	Hombres	409
2018	08	Cinca Medio	Extranjeros	04	Resto de África	África	Hombres	385
2018	08	Cinca Medio	Extranjeros	05	América del Norte	América	Hombres	4
2018	08	Cinca Medio	Extranjeros	06	Resto de América	América	Hombres	80
2018	08	Cinca Medio	Extranjeros	07	Asia	Asia	Hombres	42
2018	09	La Litera / La Llitera	Españoles	01	UE-28	Europa	Hombres	8146
2018	09	La Litera / La Llitera	Extranjeros	01	UE-28	Europa	Hombres	394
2018	09	La Litera / La Llitera	Extranjeros	02	Resto de Europa	Europa	Hombres	17
2018	09	La Litera / La Llitera	Extranjeros	03	Magreb	África	Hombres	98
2018	09	La Litera / La Llitera	Extranjeros	04	Resto de África	África	Hombres	671
2018	09	La Litera / La Llitera	Extranjeros	05	América del Norte	América	Hombres	1
2018	09	La Litera / La Llitera	Extranjeros	06	Resto de América	América	Hombres	116
2018	09	La Litera / La Llitera	Extranjeros	07	Asia	Asia	Hombres	25
2018	09	La Litera / La Llitera	Extranjeros	08	Oceanía	Oceanía	Hombres	4
2018	09	La Litera / La Llitera	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	4
2018	10	Los Monegros	Españoles	01	UE-28	Europa	Hombres	8769
2018	10	Los Monegros	Extranjeros	01	UE-28	Europa	Hombres	545
2018	10	Los Monegros	Extranjeros	02	Resto de Europa	Europa	Hombres	43
2018	10	Los Monegros	Extranjeros	03	Magreb	África	Hombres	192
2018	10	Los Monegros	Extranjeros	04	Resto de África	África	Hombres	56
2018	10	Los Monegros	Extranjeros	06	Resto de América	América	Hombres	49
2018	10	Los Monegros	Extranjeros	07	Asia	Asia	Hombres	8
2018	10	Los Monegros	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	2
2018	11	Bajo Cinca / Baix Cinca	Españoles	01	UE-28	Europa	Hombres	9764
2018	11	Bajo Cinca / Baix Cinca	Extranjeros	01	UE-28	Europa	Hombres	1449
2018	11	Bajo Cinca / Baix Cinca	Extranjeros	02	Resto de Europa	Europa	Hombres	56
2018	11	Bajo Cinca / Baix Cinca	Extranjeros	03	Magreb	África	Hombres	567
2018	11	Bajo Cinca / Baix Cinca	Extranjeros	04	Resto de África	África	Hombres	603
2018	11	Bajo Cinca / Baix Cinca	Extranjeros	05	América del Norte	América	Hombres	3
2018	11	Bajo Cinca / Baix Cinca	Extranjeros	06	Resto de América	América	Hombres	53
2018	11	Bajo Cinca / Baix Cinca	Extranjeros	07	Asia	Asia	Hombres	52
2018	12	Tarazona y el Moncayo	Españoles	01	UE-28	Europa	Hombres	6583
2018	12	Tarazona y el Moncayo	Extranjeros	01	UE-28	Europa	Hombres	177
2018	12	Tarazona y el Moncayo	Extranjeros	02	Resto de Europa	Europa	Hombres	3
2018	12	Tarazona y el Moncayo	Extranjeros	03	Magreb	África	Hombres	96
2018	12	Tarazona y el Moncayo	Extranjeros	04	Resto de África	África	Hombres	23
2018	12	Tarazona y el Moncayo	Extranjeros	05	América del Norte	América	Hombres	1
2018	12	Tarazona y el Moncayo	Extranjeros	06	Resto de América	América	Hombres	81
2018	12	Tarazona y el Moncayo	Extranjeros	07	Asia	Asia	Hombres	19
2018	13	Campo de Borja	Españoles	01	UE-28	Europa	Hombres	6368
2018	13	Campo de Borja	Extranjeros	01	UE-28	Europa	Hombres	511
2018	13	Campo de Borja	Extranjeros	02	Resto de Europa	Europa	Hombres	7
2018	13	Campo de Borja	Extranjeros	03	Magreb	África	Hombres	204
2018	13	Campo de Borja	Extranjeros	04	Resto de África	África	Hombres	18
2018	13	Campo de Borja	Extranjeros	05	América del Norte	América	Hombres	1
2018	13	Campo de Borja	Extranjeros	06	Resto de América	América	Hombres	39
2018	13	Campo de Borja	Extranjeros	07	Asia	Asia	Hombres	13
2018	14	Aranda	Españoles	01	UE-28	Europa	Hombres	3194
2018	14	Aranda	Extranjeros	01	UE-28	Europa	Hombres	184
2018	14	Aranda	Extranjeros	02	Resto de Europa	Europa	Hombres	6
2018	14	Aranda	Extranjeros	03	Magreb	África	Hombres	57
2018	14	Aranda	Extranjeros	04	Resto de África	África	Hombres	1
2018	14	Aranda	Extranjeros	06	Resto de América	América	Hombres	6
2018	14	Aranda	Extranjeros	07	Asia	Asia	Hombres	2
2018	15	Ribera Alta del Ebro	Españoles	01	UE-28	Europa	Hombres	12413
2018	15	Ribera Alta del Ebro	Extranjeros	01	UE-28	Europa	Hombres	896
2018	15	Ribera Alta del Ebro	Extranjeros	02	Resto de Europa	Europa	Hombres	14
2018	15	Ribera Alta del Ebro	Extranjeros	03	Magreb	África	Hombres	159
2018	15	Ribera Alta del Ebro	Extranjeros	04	Resto de África	África	Hombres	21
2018	15	Ribera Alta del Ebro	Extranjeros	05	América del Norte	América	Hombres	6
2018	15	Ribera Alta del Ebro	Extranjeros	06	Resto de América	América	Hombres	153
2018	15	Ribera Alta del Ebro	Extranjeros	07	Asia	Asia	Hombres	29
2018	15	Ribera Alta del Ebro	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	1
2018	16	Valdejalón	Españoles	01	UE-28	Europa	Hombres	11771
2018	16	Valdejalón	Extranjeros	01	UE-28	Europa	Hombres	1919
2018	16	Valdejalón	Extranjeros	02	Resto de Europa	Europa	Hombres	40
2018	16	Valdejalón	Extranjeros	03	Magreb	África	Hombres	757
2018	16	Valdejalón	Extranjeros	04	Resto de África	África	Hombres	179
2018	16	Valdejalón	Extranjeros	05	América del Norte	América	Hombres	3
2018	16	Valdejalón	Extranjeros	06	Resto de América	América	Hombres	105
2018	16	Valdejalón	Extranjeros	07	Asia	Asia	Hombres	58
2018	16	Valdejalón	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	3
2018	17	Central	Españoles	01	UE-28	Europa	Hombres	324340
2018	17	Central	Extranjeros	01	UE-28	Europa	Hombres	12884
2018	17	Central	Extranjeros	02	Resto de Europa	Europa	Hombres	813
2018	17	Central	Extranjeros	03	Magreb	África	Hombres	5285
2018	17	Central	Extranjeros	04	Resto de África	África	Hombres	5346
2018	17	Central	Extranjeros	05	América del Norte	América	Hombres	201
2018	17	Central	Extranjeros	06	Resto de América	América	Hombres	7669
2018	17	Central	Extranjeros	07	Asia	Asia	Hombres	3393
2018	17	Central	Extranjeros	08	Oceanía	Oceanía	Hombres	11
2018	17	Central	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	24
2018	18	Ribera Baja del Ebro	Españoles	01	UE-28	Europa	Hombres	4023
2018	18	Ribera Baja del Ebro	Extranjeros	01	UE-28	Europa	Hombres	90
2018	18	Ribera Baja del Ebro	Extranjeros	02	Resto de Europa	Europa	Hombres	4
2018	18	Ribera Baja del Ebro	Extranjeros	03	Magreb	África	Hombres	125
2018	18	Ribera Baja del Ebro	Extranjeros	04	Resto de África	África	Hombres	20
2018	18	Ribera Baja del Ebro	Extranjeros	06	Resto de América	América	Hombres	48
2018	18	Ribera Baja del Ebro	Extranjeros	07	Asia	Asia	Hombres	7
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Españoles	01	UE-28	Europa	Hombres	5762
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	01	UE-28	Europa	Hombres	479
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	02	Resto de Europa	Europa	Hombres	12
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	03	Magreb	África	Hombres	663
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	04	Resto de África	África	Hombres	82
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	05	América del Norte	América	Hombres	1
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	06	Resto de América	América	Hombres	21
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	07	Asia	Asia	Hombres	560
2018	20	Comunidad de Calatayud	Españoles	01	UE-28	Europa	Hombres	16320
2018	20	Comunidad de Calatayud	Extranjeros	01	UE-28	Europa	Hombres	2056
2018	20	Comunidad de Calatayud	Extranjeros	02	Resto de Europa	Europa	Hombres	19
2018	20	Comunidad de Calatayud	Extranjeros	03	Magreb	África	Hombres	458
2018	20	Comunidad de Calatayud	Extranjeros	04	Resto de África	África	Hombres	43
2018	20	Comunidad de Calatayud	Extranjeros	05	América del Norte	América	Hombres	7
2018	20	Comunidad de Calatayud	Extranjeros	06	Resto de América	América	Hombres	113
2018	20	Comunidad de Calatayud	Extranjeros	07	Asia	Asia	Hombres	68
2018	21	Campo de Cariñena	Españoles	01	UE-28	Europa	Hombres	4175
2018	21	Campo de Cariñena	Extranjeros	01	UE-28	Europa	Hombres	672
2018	21	Campo de Cariñena	Extranjeros	02	Resto de Europa	Europa	Hombres	16
2018	21	Campo de Cariñena	Extranjeros	03	Magreb	África	Hombres	167
2018	21	Campo de Cariñena	Extranjeros	04	Resto de África	África	Hombres	110
2018	21	Campo de Cariñena	Extranjeros	06	Resto de América	América	Hombres	16
2018	21	Campo de Cariñena	Extranjeros	07	Asia	Asia	Hombres	7
2018	22	Campo de Belchite	Españoles	01	UE-28	Europa	Hombres	2281
2018	22	Campo de Belchite	Extranjeros	01	UE-28	Europa	Hombres	74
2018	22	Campo de Belchite	Extranjeros	02	Resto de Europa	Europa	Hombres	24
2018	22	Campo de Belchite	Extranjeros	03	Magreb	África	Hombres	41
2018	22	Campo de Belchite	Extranjeros	04	Resto de África	África	Hombres	5
2018	22	Campo de Belchite	Extranjeros	06	Resto de América	América	Hombres	21
2018	23	Bajo Martín	Españoles	01	UE-28	Europa	Hombres	2908
2018	23	Bajo Martín	Extranjeros	01	UE-28	Europa	Hombres	100
2018	23	Bajo Martín	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2018	23	Bajo Martín	Extranjeros	03	Magreb	África	Hombres	201
2018	23	Bajo Martín	Extranjeros	04	Resto de África	África	Hombres	11
2018	23	Bajo Martín	Extranjeros	06	Resto de América	América	Hombres	16
2018	23	Bajo Martín	Extranjeros	07	Asia	Asia	Hombres	4
2018	23	Bajo Martín	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	1
2018	24	Campo de Daroca	Españoles	01	UE-28	Europa	Hombres	2666
2018	24	Campo de Daroca	Extranjeros	01	UE-28	Europa	Hombres	207
2018	24	Campo de Daroca	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2018	24	Campo de Daroca	Extranjeros	03	Magreb	África	Hombres	68
2018	24	Campo de Daroca	Extranjeros	04	Resto de África	África	Hombres	10
2018	24	Campo de Daroca	Extranjeros	05	América del Norte	América	Hombres	2
2018	24	Campo de Daroca	Extranjeros	06	Resto de América	América	Hombres	24
2018	24	Campo de Daroca	Extranjeros	07	Asia	Asia	Hombres	2
2018	25	Jiloca	Españoles	01	UE-28	Europa	Hombres	5641
2018	25	Jiloca	Extranjeros	01	UE-28	Europa	Hombres	365
2018	25	Jiloca	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2018	25	Jiloca	Extranjeros	03	Magreb	África	Hombres	291
2018	25	Jiloca	Extranjeros	04	Resto de África	África	Hombres	9
2018	25	Jiloca	Extranjeros	05	América del Norte	América	Hombres	2
2018	25	Jiloca	Extranjeros	06	Resto de América	América	Hombres	39
2018	25	Jiloca	Extranjeros	07	Asia	Asia	Hombres	15
2018	26	Cuencas Mineras	Españoles	01	UE-28	Europa	Hombres	3855
2018	26	Cuencas Mineras	Extranjeros	01	UE-28	Europa	Hombres	99
2018	26	Cuencas Mineras	Extranjeros	02	Resto de Europa	Europa	Hombres	3
2018	26	Cuencas Mineras	Extranjeros	03	Magreb	África	Hombres	239
2018	26	Cuencas Mineras	Extranjeros	04	Resto de África	África	Hombres	4
2018	26	Cuencas Mineras	Extranjeros	05	América del Norte	América	Hombres	2
2018	26	Cuencas Mineras	Extranjeros	06	Resto de América	América	Hombres	11
2018	26	Cuencas Mineras	Extranjeros	07	Asia	Asia	Hombres	38
2018	27	Andorra-Sierra de Arcos	Españoles	01	UE-28	Europa	Hombres	4648
2018	27	Andorra-Sierra de Arcos	Extranjeros	01	UE-28	Europa	Hombres	244
2018	27	Andorra-Sierra de Arcos	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2018	27	Andorra-Sierra de Arcos	Extranjeros	03	Magreb	África	Hombres	151
2018	27	Andorra-Sierra de Arcos	Extranjeros	04	Resto de África	África	Hombres	3
2018	27	Andorra-Sierra de Arcos	Extranjeros	05	América del Norte	América	Hombres	1
2018	27	Andorra-Sierra de Arcos	Extranjeros	06	Resto de América	América	Hombres	33
2018	27	Andorra-Sierra de Arcos	Extranjeros	07	Asia	Asia	Hombres	27
2018	28	Bajo Aragón	Españoles	01	UE-28	Europa	Hombres	12607
2018	28	Bajo Aragón	Extranjeros	01	UE-28	Europa	Hombres	1014
2018	28	Bajo Aragón	Extranjeros	02	Resto de Europa	Europa	Hombres	16
2018	28	Bajo Aragón	Extranjeros	03	Magreb	África	Hombres	550
2018	28	Bajo Aragón	Extranjeros	04	Resto de África	África	Hombres	33
2018	28	Bajo Aragón	Extranjeros	05	América del Norte	América	Hombres	2
2018	28	Bajo Aragón	Extranjeros	06	Resto de América	América	Hombres	80
2018	28	Bajo Aragón	Extranjeros	07	Asia	Asia	Hombres	46
2018	28	Bajo Aragón	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2018	28	Bajo Aragón	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	3
2018	29	Comunidad de Teruel	Españoles	01	UE-28	Europa	Hombres	20503
2018	29	Comunidad de Teruel	Extranjeros	01	UE-28	Europa	Hombres	822
2018	29	Comunidad de Teruel	Extranjeros	02	Resto de Europa	Europa	Hombres	56
2018	29	Comunidad de Teruel	Extranjeros	03	Magreb	África	Hombres	545
2018	29	Comunidad de Teruel	Extranjeros	04	Resto de África	África	Hombres	43
2018	29	Comunidad de Teruel	Extranjeros	05	América del Norte	América	Hombres	4
2018	29	Comunidad de Teruel	Extranjeros	06	Resto de América	América	Hombres	322
2018	29	Comunidad de Teruel	Extranjeros	07	Asia	Asia	Hombres	118
2018	29	Comunidad de Teruel	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2018	30	Maestrazgo	Españoles	01	UE-28	Europa	Hombres	1528
2018	30	Maestrazgo	Extranjeros	01	UE-28	Europa	Hombres	80
2018	30	Maestrazgo	Extranjeros	03	Magreb	África	Hombres	46
2018	30	Maestrazgo	Extranjeros	04	Resto de África	África	Hombres	3
2018	30	Maestrazgo	Extranjeros	06	Resto de América	América	Hombres	9
2018	30	Maestrazgo	Extranjeros	07	Asia	Asia	Hombres	36
2018	31	Sierra de Albarracín	Españoles	01	UE-28	Europa	Hombres	2305
2018	31	Sierra de Albarracín	Extranjeros	01	UE-28	Europa	Hombres	45
2018	31	Sierra de Albarracín	Extranjeros	02	Resto de Europa	Europa	Hombres	10
2018	31	Sierra de Albarracín	Extranjeros	03	Magreb	África	Hombres	55
2018	31	Sierra de Albarracín	Extranjeros	05	América del Norte	América	Hombres	1
2018	31	Sierra de Albarracín	Extranjeros	06	Resto de América	América	Hombres	24
2018	32	Gúdar-Javalambre	Españoles	01	UE-28	Europa	Hombres	3484
2018	32	Gúdar-Javalambre	Extranjeros	01	UE-28	Europa	Hombres	190
2018	32	Gúdar-Javalambre	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2018	32	Gúdar-Javalambre	Extranjeros	03	Magreb	África	Hombres	214
2018	32	Gúdar-Javalambre	Extranjeros	04	Resto de África	África	Hombres	3
2018	32	Gúdar-Javalambre	Extranjeros	05	América del Norte	América	Hombres	2
2018	32	Gúdar-Javalambre	Extranjeros	06	Resto de América	América	Hombres	47
2018	32	Gúdar-Javalambre	Extranjeros	07	Asia	Asia	Hombres	9
2018	32	Gúdar-Javalambre	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2018	33	Matarraña / Matarranya	Españoles	01	UE-28	Europa	Hombres	3599
2018	33	Matarraña / Matarranya	Extranjeros	01	UE-28	Europa	Hombres	336
2018	33	Matarraña / Matarranya	Extranjeros	02	Resto de Europa	Europa	Hombres	28
2018	33	Matarraña / Matarranya	Extranjeros	03	Magreb	África	Hombres	187
2018	33	Matarraña / Matarranya	Extranjeros	04	Resto de África	África	Hombres	47
2018	33	Matarraña / Matarranya	Extranjeros	05	América del Norte	América	Hombres	1
2018	33	Matarraña / Matarranya	Extranjeros	06	Resto de América	América	Hombres	17
2018	33	Matarraña / Matarranya	Extranjeros	07	Asia	Asia	Hombres	19
2019	01	La Jacetania	Españoles	01	UE-28	Europa	Hombres	8451
2019	01	La Jacetania	Extranjeros	01	UE-28	Europa	Hombres	220
2019	01	La Jacetania	Extranjeros	02	Resto de Europa	Europa	Hombres	18
2019	01	La Jacetania	Extranjeros	03	Magreb	África	Hombres	24
2019	01	La Jacetania	Extranjeros	04	Resto de África	África	Hombres	12
2019	01	La Jacetania	Extranjeros	05	América del Norte	América	Hombres	9
2019	01	La Jacetania	Extranjeros	06	Resto de América	América	Hombres	148
2019	01	La Jacetania	Extranjeros	07	Asia	Asia	Hombres	17
2019	02	Alto Gállego	Españoles	01	UE-28	Europa	Hombres	6121
2019	02	Alto Gállego	Extranjeros	01	UE-28	Europa	Hombres	408
2019	02	Alto Gállego	Extranjeros	02	Resto de Europa	Europa	Hombres	30
2019	02	Alto Gállego	Extranjeros	03	Magreb	África	Hombres	111
2019	02	Alto Gállego	Extranjeros	04	Resto de África	África	Hombres	8
2019	02	Alto Gállego	Extranjeros	06	Resto de América	América	Hombres	111
2019	02	Alto Gállego	Extranjeros	07	Asia	Asia	Hombres	20
2019	02	Alto Gállego	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2019	03	Sobrarbe	Españoles	01	UE-28	Europa	Hombres	3509
2019	03	Sobrarbe	Extranjeros	01	UE-28	Europa	Hombres	328
2019	03	Sobrarbe	Extranjeros	02	Resto de Europa	Europa	Hombres	13
2019	03	Sobrarbe	Extranjeros	03	Magreb	África	Hombres	38
2019	03	Sobrarbe	Extranjeros	04	Resto de África	África	Hombres	10
2019	03	Sobrarbe	Extranjeros	05	América del Norte	América	Hombres	2
2019	03	Sobrarbe	Extranjeros	06	Resto de América	América	Hombres	44
2019	03	Sobrarbe	Extranjeros	07	Asia	Asia	Hombres	7
2019	03	Sobrarbe	Extranjeros	08	Oceanía	Oceanía	Hombres	3
2019	04	La Ribagorza	Españoles	01	UE-28	Europa	Hombres	5511
2019	04	La Ribagorza	Extranjeros	01	UE-28	Europa	Hombres	551
2019	04	La Ribagorza	Extranjeros	02	Resto de Europa	Europa	Hombres	25
2019	04	La Ribagorza	Extranjeros	03	Magreb	África	Hombres	24
2019	04	La Ribagorza	Extranjeros	04	Resto de África	África	Hombres	13
2019	04	La Ribagorza	Extranjeros	05	América del Norte	América	Hombres	2
2019	04	La Ribagorza	Extranjeros	06	Resto de América	América	Hombres	107
2019	04	La Ribagorza	Extranjeros	07	Asia	Asia	Hombres	8
2019	04	La Ribagorza	Extranjeros	08	Oceanía	Oceanía	Hombres	3
2019	05	Cinco Villas	Españoles	01	UE-28	Europa	Hombres	13538
2019	05	Cinco Villas	Extranjeros	01	UE-28	Europa	Hombres	1114
2019	05	Cinco Villas	Extranjeros	02	Resto de Europa	Europa	Hombres	39
2019	05	Cinco Villas	Extranjeros	03	Magreb	África	Hombres	567
2019	05	Cinco Villas	Extranjeros	04	Resto de África	África	Hombres	207
