Año	Residencia comarca código	Residencia comarca nombre	Edad (grupos quinquenales)	Sexo	Personas
2016	01	La Jacetania	90 a 94	Hombres	80
2016	01	La Jacetania	95 y más	Hombres	19
2016	02	Alto Gállego	00 a 04	Hombres	256
2016	02	Alto Gállego	05 a 09	Hombres	308
2016	02	Alto Gállego	10 a 14	Hombres	309
2016	02	Alto Gállego	15 a 19	Hombres	289
2016	02	Alto Gállego	20 a 24	Hombres	313
2016	02	Alto Gállego	25 a 29	Hombres	322
2016	02	Alto Gállego	30 a 34	Hombres	454
2016	02	Alto Gállego	35 a 39	Hombres	568
2016	02	Alto Gállego	40 a 44	Hombres	562
2016	02	Alto Gállego	45 a 49	Hombres	638
2016	02	Alto Gállego	50 a 54	Hombres	580
2016	02	Alto Gállego	55 a 59	Hombres	550
2016	02	Alto Gállego	60 a 64	Hombres	411
2016	02	Alto Gállego	65 a 69	Hombres	326
2016	02	Alto Gállego	70 a 74	Hombres	251
2016	02	Alto Gállego	75 a 79	Hombres	210
2016	02	Alto Gállego	80 a 84	Hombres	282
2016	02	Alto Gállego	85 a 89	Hombres	156
2016	02	Alto Gállego	90 a 94	Hombres	56
2016	02	Alto Gállego	95 y más	Hombres	4
2016	03	Sobrarbe	00 a 04	Hombres	164
2016	03	Sobrarbe	05 a 09	Hombres	160
2016	03	Sobrarbe	10 a 14	Hombres	148
2016	03	Sobrarbe	15 a 19	Hombres	144
2016	03	Sobrarbe	20 a 24	Hombres	155
2016	03	Sobrarbe	25 a 29	Hombres	190
2016	03	Sobrarbe	30 a 34	Hombres	221
2016	03	Sobrarbe	35 a 39	Hombres	320
2016	03	Sobrarbe	40 a 44	Hombres	309
2016	03	Sobrarbe	45 a 49	Hombres	296
2016	03	Sobrarbe	50 a 54	Hombres	357
2016	03	Sobrarbe	55 a 59	Hombres	348
2016	03	Sobrarbe	60 a 64	Hombres	263
2016	03	Sobrarbe	65 a 69	Hombres	220
2016	03	Sobrarbe	70 a 74	Hombres	189
2016	03	Sobrarbe	75 a 79	Hombres	133
2016	03	Sobrarbe	80 a 84	Hombres	180
2016	03	Sobrarbe	85 a 89	Hombres	92
2016	03	Sobrarbe	90 a 94	Hombres	43
2016	03	Sobrarbe	95 y más	Hombres	11
2016	04	La Ribagorza	00 a 04	Hombres	215
2016	04	La Ribagorza	05 a 09	Hombres	247
2016	04	La Ribagorza	10 a 14	Hombres	263
2016	04	La Ribagorza	15 a 19	Hombres	229
2016	04	La Ribagorza	20 a 24	Hombres	257
2016	04	La Ribagorza	25 a 29	Hombres	323
2016	04	La Ribagorza	30 a 34	Hombres	401
2016	04	La Ribagorza	35 a 39	Hombres	512
2016	04	La Ribagorza	40 a 44	Hombres	536
2016	04	La Ribagorza	45 a 49	Hombres	535
2016	04	La Ribagorza	50 a 54	Hombres	543
2016	04	La Ribagorza	55 a 59	Hombres	495
2016	04	La Ribagorza	60 a 64	Hombres	430
2016	04	La Ribagorza	65 a 69	Hombres	353
2016	04	La Ribagorza	70 a 74	Hombres	261
2016	04	La Ribagorza	75 a 79	Hombres	225
2016	04	La Ribagorza	80 a 84	Hombres	245
2016	04	La Ribagorza	85 a 89	Hombres	142
2016	04	La Ribagorza	90 a 94	Hombres	99
2016	04	La Ribagorza	95 y más	Hombres	21
2016	05	Cinco Villas	00 a 04	Hombres	532
2016	05	Cinco Villas	05 a 09	Hombres	666
2016	05	Cinco Villas	10 a 14	Hombres	655
2016	05	Cinco Villas	15 a 19	Hombres	697
2016	05	Cinco Villas	20 a 24	Hombres	683
2016	05	Cinco Villas	25 a 29	Hombres	823
2016	05	Cinco Villas	30 a 34	Hombres	938
2016	05	Cinco Villas	35 a 39	Hombres	1157
2016	05	Cinco Villas	40 a 44	Hombres	1310
2016	05	Cinco Villas	45 a 49	Hombres	1317
2016	05	Cinco Villas	50 a 54	Hombres	1408
2016	05	Cinco Villas	55 a 59	Hombres	1248
2016	05	Cinco Villas	60 a 64	Hombres	993
2016	05	Cinco Villas	65 a 69	Hombres	826
2016	05	Cinco Villas	70 a 74	Hombres	713
2016	05	Cinco Villas	75 a 79	Hombres	550
2016	05	Cinco Villas	80 a 84	Hombres	593
2016	05	Cinco Villas	85 a 89	Hombres	339
2016	05	Cinco Villas	90 a 94	Hombres	150
2016	05	Cinco Villas	95 y más	Hombres	26
2016	06	Hoya de Huesca / Plana de Uesca	00 a 04	Hombres	1616
2016	06	Hoya de Huesca / Plana de Uesca	05 a 09	Hombres	1775
2016	06	Hoya de Huesca / Plana de Uesca	10 a 14	Hombres	1591
2016	06	Hoya de Huesca / Plana de Uesca	15 a 19	Hombres	1565
2016	06	Hoya de Huesca / Plana de Uesca	20 a 24	Hombres	1639
2016	06	Hoya de Huesca / Plana de Uesca	25 a 29	Hombres	1764
2016	06	Hoya de Huesca / Plana de Uesca	30 a 34	Hombres	2133
2016	06	Hoya de Huesca / Plana de Uesca	35 a 39	Hombres	2710
2016	06	Hoya de Huesca / Plana de Uesca	40 a 44	Hombres	2749
2016	06	Hoya de Huesca / Plana de Uesca	45 a 49	Hombres	2580
2016	06	Hoya de Huesca / Plana de Uesca	50 a 54	Hombres	2526
2016	06	Hoya de Huesca / Plana de Uesca	55 a 59	Hombres	2344
2016	06	Hoya de Huesca / Plana de Uesca	60 a 64	Hombres	1941
2016	06	Hoya de Huesca / Plana de Uesca	65 a 69	Hombres	1802
2016	06	Hoya de Huesca / Plana de Uesca	70 a 74	Hombres	1386
2016	06	Hoya de Huesca / Plana de Uesca	75 a 79	Hombres	999
2016	06	Hoya de Huesca / Plana de Uesca	80 a 84	Hombres	1015
2016	06	Hoya de Huesca / Plana de Uesca	85 a 89	Hombres	681
2016	06	Hoya de Huesca / Plana de Uesca	90 a 94	Hombres	279
2016	06	Hoya de Huesca / Plana de Uesca	95 y más	Hombres	48
2016	07	Somontano de Barbastro	00 a 04	Hombres	482
2016	07	Somontano de Barbastro	05 a 09	Hombres	543
2016	07	Somontano de Barbastro	10 a 14	Hombres	548
2016	07	Somontano de Barbastro	15 a 19	Hombres	553
2016	07	Somontano de Barbastro	20 a 24	Hombres	578
2016	07	Somontano de Barbastro	25 a 29	Hombres	628
2016	07	Somontano de Barbastro	30 a 34	Hombres	745
2016	07	Somontano de Barbastro	35 a 39	Hombres	920
2016	07	Somontano de Barbastro	40 a 44	Hombres	911
2016	07	Somontano de Barbastro	45 a 49	Hombres	893
2016	07	Somontano de Barbastro	50 a 54	Hombres	905
2016	07	Somontano de Barbastro	55 a 59	Hombres	830
2016	07	Somontano de Barbastro	60 a 64	Hombres	709
2016	07	Somontano de Barbastro	65 a 69	Hombres	697
2016	07	Somontano de Barbastro	70 a 74	Hombres	508
2016	07	Somontano de Barbastro	75 a 79	Hombres	418
2016	07	Somontano de Barbastro	80 a 84	Hombres	458
2016	07	Somontano de Barbastro	85 a 89	Hombres	296
2016	07	Somontano de Barbastro	90 a 94	Hombres	136
2016	07	Somontano de Barbastro	95 y más	Hombres	30
2016	08	Cinca Medio	00 a 04	Hombres	607
2016	08	Cinca Medio	05 a 09	Hombres	668
2016	08	Cinca Medio	10 a 14	Hombres	610
2016	08	Cinca Medio	15 a 19	Hombres	558
2016	08	Cinca Medio	20 a 24	Hombres	608
2016	08	Cinca Medio	25 a 29	Hombres	648
2016	08	Cinca Medio	30 a 34	Hombres	781
2016	08	Cinca Medio	35 a 39	Hombres	984
2016	08	Cinca Medio	40 a 44	Hombres	1003
2016	08	Cinca Medio	45 a 49	Hombres	1024
2016	08	Cinca Medio	50 a 54	Hombres	1004
2016	08	Cinca Medio	55 a 59	Hombres	797
2016	08	Cinca Medio	60 a 64	Hombres	643
2016	08	Cinca Medio	65 a 69	Hombres	608
2016	08	Cinca Medio	70 a 74	Hombres	455
2016	08	Cinca Medio	75 a 79	Hombres	400
2016	08	Cinca Medio	80 a 84	Hombres	452
2016	08	Cinca Medio	85 a 89	Hombres	239
2016	08	Cinca Medio	90 a 94	Hombres	101
2016	08	Cinca Medio	95 y más	Hombres	14
2016	09	La Litera / La Llitera	00 a 04	Hombres	361
2016	09	La Litera / La Llitera	05 a 09	Hombres	471
2016	09	La Litera / La Llitera	10 a 14	Hombres	454
2016	09	La Litera / La Llitera	15 a 19	Hombres	462
2016	09	La Litera / La Llitera	20 a 24	Hombres	483
2016	09	La Litera / La Llitera	25 a 29	Hombres	442
2016	09	La Litera / La Llitera	30 a 34	Hombres	580
2016	09	La Litera / La Llitera	35 a 39	Hombres	816
2016	09	La Litera / La Llitera	40 a 44	Hombres	761
2016	09	La Litera / La Llitera	45 a 49	Hombres	737
2016	09	La Litera / La Llitera	50 a 54	Hombres	724
2016	09	La Litera / La Llitera	55 a 59	Hombres	611
2016	09	La Litera / La Llitera	60 a 64	Hombres	546
2016	09	La Litera / La Llitera	65 a 69	Hombres	488
2016	09	La Litera / La Llitera	70 a 74	Hombres	435
2016	09	La Litera / La Llitera	75 a 79	Hombres	378
2016	09	La Litera / La Llitera	80 a 84	Hombres	391
2016	09	La Litera / La Llitera	85 a 89	Hombres	242
2016	09	La Litera / La Llitera	90 a 94	Hombres	128
2016	09	La Litera / La Llitera	95 y más	Hombres	15
2016	10	Los Monegros	00 a 04	Hombres	320
2016	10	Los Monegros	05 a 09	Hombres	325
2016	10	Los Monegros	10 a 14	Hombres	342
2016	10	Los Monegros	15 a 19	Hombres	374
2016	10	Los Monegros	20 a 24	Hombres	447
2016	10	Los Monegros	25 a 29	Hombres	481
2016	10	Los Monegros	30 a 34	Hombres	622
2016	10	Los Monegros	35 a 39	Hombres	726
2016	10	Los Monegros	40 a 44	Hombres	713
2016	10	Los Monegros	45 a 49	Hombres	770
2016	10	Los Monegros	50 a 54	Hombres	832
2016	10	Los Monegros	55 a 59	Hombres	764
2016	10	Los Monegros	60 a 64	Hombres	672
2016	10	Los Monegros	65 a 69	Hombres	616
2016	10	Los Monegros	70 a 74	Hombres	516
2016	10	Los Monegros	75 a 79	Hombres	495
2016	10	Los Monegros	80 a 84	Hombres	465
2016	10	Los Monegros	85 a 89	Hombres	312
2016	10	Los Monegros	90 a 94	Hombres	107
2016	10	Los Monegros	95 y más	Hombres	24
2016	11	Bajo Cinca / Baix Cinca	00 a 04	Hombres	560
2016	11	Bajo Cinca / Baix Cinca	05 a 09	Hombres	595
2016	11	Bajo Cinca / Baix Cinca	10 a 14	Hombres	583
2016	11	Bajo Cinca / Baix Cinca	15 a 19	Hombres	624
2016	11	Bajo Cinca / Baix Cinca	20 a 24	Hombres	611
2016	11	Bajo Cinca / Baix Cinca	25 a 29	Hombres	726
2016	11	Bajo Cinca / Baix Cinca	30 a 34	Hombres	891
2016	11	Bajo Cinca / Baix Cinca	35 a 39	Hombres	1141
2016	11	Bajo Cinca / Baix Cinca	40 a 44	Hombres	1145
2016	11	Bajo Cinca / Baix Cinca	45 a 49	Hombres	1035
2016	11	Bajo Cinca / Baix Cinca	50 a 54	Hombres	936
2016	11	Bajo Cinca / Baix Cinca	55 a 59	Hombres	790
2016	11	Bajo Cinca / Baix Cinca	60 a 64	Hombres	660
2016	11	Bajo Cinca / Baix Cinca	65 a 69	Hombres	577
2016	11	Bajo Cinca / Baix Cinca	70 a 74	Hombres	508
2016	11	Bajo Cinca / Baix Cinca	75 a 79	Hombres	437
2016	11	Bajo Cinca / Baix Cinca	80 a 84	Hombres	396
2016	11	Bajo Cinca / Baix Cinca	85 a 89	Hombres	241
2016	11	Bajo Cinca / Baix Cinca	90 a 94	Hombres	92
2016	11	Bajo Cinca / Baix Cinca	95 y más	Hombres	16
2016	12	Tarazona y el Moncayo	00 a 04	Hombres	284
2016	12	Tarazona y el Moncayo	05 a 09	Hombres	372
2016	12	Tarazona y el Moncayo	10 a 14	Hombres	350
2016	12	Tarazona y el Moncayo	15 a 19	Hombres	344
2016	12	Tarazona y el Moncayo	20 a 24	Hombres	341
2016	12	Tarazona y el Moncayo	25 a 29	Hombres	353
2016	12	Tarazona y el Moncayo	30 a 34	Hombres	414
2016	12	Tarazona y el Moncayo	35 a 39	Hombres	528
2016	12	Tarazona y el Moncayo	40 a 44	Hombres	576
2016	12	Tarazona y el Moncayo	45 a 49	Hombres	561
2016	12	Tarazona y el Moncayo	50 a 54	Hombres	562
2016	12	Tarazona y el Moncayo	55 a 59	Hombres	490
2016	12	Tarazona y el Moncayo	60 a 64	Hombres	406
2016	12	Tarazona y el Moncayo	65 a 69	Hombres	379
2016	12	Tarazona y el Moncayo	70 a 74	Hombres	352
2016	12	Tarazona y el Moncayo	75 a 79	Hombres	313
2016	12	Tarazona y el Moncayo	80 a 84	Hombres	276
2016	12	Tarazona y el Moncayo	85 a 89	Hombres	167
2016	12	Tarazona y el Moncayo	90 a 94	Hombres	65
2016	12	Tarazona y el Moncayo	95 y más	Hombres	12
2016	13	Campo de Borja	00 a 04	Hombres	288
2016	13	Campo de Borja	05 a 09	Hombres	361
2016	13	Campo de Borja	10 a 14	Hombres	337
2016	13	Campo de Borja	15 a 19	Hombres	312
2016	13	Campo de Borja	20 a 24	Hombres	340
2016	13	Campo de Borja	25 a 29	Hombres	372
2016	13	Campo de Borja	30 a 34	Hombres	440
2016	13	Campo de Borja	35 a 39	Hombres	520
2016	13	Campo de Borja	40 a 44	Hombres	585
2016	13	Campo de Borja	45 a 49	Hombres	608
2016	13	Campo de Borja	50 a 54	Hombres	594
2016	13	Campo de Borja	55 a 59	Hombres	509
2016	13	Campo de Borja	60 a 64	Hombres	414
2016	13	Campo de Borja	65 a 69	Hombres	414
2016	13	Campo de Borja	70 a 74	Hombres	382
2016	13	Campo de Borja	75 a 79	Hombres	284
2016	13	Campo de Borja	80 a 84	Hombres	291
2016	13	Campo de Borja	85 a 89	Hombres	151
2016	13	Campo de Borja	90 a 94	Hombres	63
2016	13	Campo de Borja	95 y más	Hombres	7
2016	14	Aranda	00 a 04	Hombres	78
2016	14	Aranda	05 a 09	Hombres	144
2016	14	Aranda	10 a 14	Hombres	153
2016	14	Aranda	15 a 19	Hombres	158
2016	14	Aranda	20 a 24	Hombres	153
2016	14	Aranda	25 a 29	Hombres	162
2016	14	Aranda	30 a 34	Hombres	212
2016	14	Aranda	35 a 39	Hombres	240
2016	14	Aranda	40 a 44	Hombres	277
2016	14	Aranda	45 a 49	Hombres	324
2016	14	Aranda	50 a 54	Hombres	317
2016	14	Aranda	55 a 59	Hombres	271
2016	14	Aranda	60 a 64	Hombres	253
2016	14	Aranda	65 a 69	Hombres	192
2016	14	Aranda	70 a 74	Hombres	205
2016	14	Aranda	75 a 79	Hombres	181
2016	14	Aranda	80 a 84	Hombres	159
2016	14	Aranda	85 a 89	Hombres	98
2016	14	Aranda	90 a 94	Hombres	34
2016	14	Aranda	95 y más	Hombres	9
2016	15	Ribera Alta del Ebro	00 a 04	Hombres	621
2016	15	Ribera Alta del Ebro	05 a 09	Hombres	788
2016	15	Ribera Alta del Ebro	10 a 14	Hombres	669
2016	15	Ribera Alta del Ebro	15 a 19	Hombres	599
2016	15	Ribera Alta del Ebro	20 a 24	Hombres	657
2016	15	Ribera Alta del Ebro	25 a 29	Hombres	753
2016	15	Ribera Alta del Ebro	30 a 34	Hombres	912
2016	15	Ribera Alta del Ebro	35 a 39	Hombres	1168
2016	15	Ribera Alta del Ebro	40 a 44	Hombres	1219
2016	15	Ribera Alta del Ebro	45 a 49	Hombres	1158
2016	15	Ribera Alta del Ebro	50 a 54	Hombres	1046
2016	15	Ribera Alta del Ebro	55 a 59	Hombres	998
2016	15	Ribera Alta del Ebro	60 a 64	Hombres	808
2016	15	Ribera Alta del Ebro	65 a 69	Hombres	636
2016	15	Ribera Alta del Ebro	70 a 74	Hombres	515
2016	15	Ribera Alta del Ebro	75 a 79	Hombres	412
2016	15	Ribera Alta del Ebro	80 a 84	Hombres	394
2016	15	Ribera Alta del Ebro	85 a 89	Hombres	225
2016	15	Ribera Alta del Ebro	90 a 94	Hombres	100
2016	15	Ribera Alta del Ebro	95 y más	Hombres	16
2016	16	Valdejalón	00 a 04	Hombres	738
2016	16	Valdejalón	05 a 09	Hombres	824
2016	16	Valdejalón	10 a 14	Hombres	731
2016	16	Valdejalón	15 a 19	Hombres	664
2016	16	Valdejalón	20 a 24	Hombres	611
2016	16	Valdejalón	25 a 29	Hombres	878
2016	16	Valdejalón	30 a 34	Hombres	1037
2016	16	Valdejalón	35 a 39	Hombres	1405
2016	16	Valdejalón	40 a 44	Hombres	1354
2016	16	Valdejalón	45 a 49	Hombres	1304
2016	16	Valdejalón	50 a 54	Hombres	1072
2016	16	Valdejalón	55 a 59	Hombres	902
2016	16	Valdejalón	60 a 64	Hombres	727
2016	16	Valdejalón	65 a 69	Hombres	650
2016	16	Valdejalón	70 a 74	Hombres	562
2016	16	Valdejalón	75 a 79	Hombres	472
2016	16	Valdejalón	80 a 84	Hombres	439
2016	16	Valdejalón	85 a 89	Hombres	262
2016	16	Valdejalón	90 a 94	Hombres	103
2016	16	Valdejalón	95 y más	Hombres	14
2016	17	D.C. Zaragoza	00 a 04	Hombres	18289
2016	17	D.C. Zaragoza	05 a 09	Hombres	19956
2016	17	D.C. Zaragoza	10 a 14	Hombres	18302
2016	17	D.C. Zaragoza	15 a 19	Hombres	16954
2016	17	D.C. Zaragoza	20 a 24	Hombres	17080
2016	17	D.C. Zaragoza	25 a 29	Hombres	19172
2016	17	D.C. Zaragoza	30 a 34	Hombres	23757
2016	17	D.C. Zaragoza	35 a 39	Hombres	30835
2016	17	D.C. Zaragoza	40 a 44	Hombres	32050
2016	17	D.C. Zaragoza	45 a 49	Hombres	29287
2016	17	D.C. Zaragoza	50 a 54	Hombres	27032
2016	17	D.C. Zaragoza	55 a 59	Hombres	24162
2016	17	D.C. Zaragoza	60 a 64	Hombres	19984
2016	17	D.C. Zaragoza	65 a 69	Hombres	18301
2016	17	D.C. Zaragoza	70 a 74	Hombres	15153
2016	17	D.C. Zaragoza	75 a 79	Hombres	10539
2016	17	D.C. Zaragoza	80 a 84	Hombres	9397
2016	17	D.C. Zaragoza	85 a 89	Hombres	5104
2016	17	D.C. Zaragoza	90 a 94	Hombres	1947
2016	17	D.C. Zaragoza	95 y más	Hombres	338
2016	18	Ribera Baja del Ebro	00 a 04	Hombres	171
2016	18	Ribera Baja del Ebro	05 a 09	Hombres	187
2016	18	Ribera Baja del Ebro	10 a 14	Hombres	215
2016	18	Ribera Baja del Ebro	15 a 19	Hombres	192
2016	18	Ribera Baja del Ebro	20 a 24	Hombres	206
2016	18	Ribera Baja del Ebro	25 a 29	Hombres	241
2016	18	Ribera Baja del Ebro	30 a 34	Hombres	267
2016	18	Ribera Baja del Ebro	35 a 39	Hombres	297
2016	18	Ribera Baja del Ebro	40 a 44	Hombres	293
2016	18	Ribera Baja del Ebro	45 a 49	Hombres	340
2016	18	Ribera Baja del Ebro	50 a 54	Hombres	372
2016	18	Ribera Baja del Ebro	55 a 59	Hombres	348
2016	18	Ribera Baja del Ebro	60 a 64	Hombres	308
2016	18	Ribera Baja del Ebro	65 a 69	Hombres	235
2016	18	Ribera Baja del Ebro	70 a 74	Hombres	225
2016	18	Ribera Baja del Ebro	75 a 79	Hombres	190
2016	18	Ribera Baja del Ebro	80 a 84	Hombres	194
2016	18	Ribera Baja del Ebro	85 a 89	Hombres	118
2016	18	Ribera Baja del Ebro	90 a 94	Hombres	49
2016	18	Ribera Baja del Ebro	95 y más	Hombres	19
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	00 a 04	Hombres	365
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	05 a 09	Hombres	366
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10 a 14	Hombres	351
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	15 a 19	Hombres	346
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20 a 24	Hombres	382
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25 a 29	Hombres	389
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30 a 34	Hombres	567
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35 a 39	Hombres	664
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40 a 44	Hombres	670
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Hombres	570
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Hombres	517
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Hombres	463
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Hombres	433
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Hombres	386
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Hombres	337
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Hombres	291
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Hombres	266
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 89	Hombres	149
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	90 a 94	Hombres	68
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	95 y más	Hombres	11
2016	20	Comunidad de Calatayud	00 a 04	Hombres	607
2016	20	Comunidad de Calatayud	05 a 09	Hombres	831
2016	20	Comunidad de Calatayud	10 a 14	Hombres	825
2016	20	Comunidad de Calatayud	15 a 19	Hombres	845
2016	20	Comunidad de Calatayud	20 a 24	Hombres	933
2016	20	Comunidad de Calatayud	25 a 29	Hombres	1179
2016	20	Comunidad de Calatayud	30 a 34	Hombres	1238
2016	20	Comunidad de Calatayud	35 a 39	Hombres	1417
2016	20	Comunidad de Calatayud	40 a 44	Hombres	1535
2016	20	Comunidad de Calatayud	45 a 49	Hombres	1703
2016	20	Comunidad de Calatayud	50 a 54	Hombres	1499
2016	20	Comunidad de Calatayud	55 a 59	Hombres	1296
2016	20	Comunidad de Calatayud	60 a 64	Hombres	1073
2016	20	Comunidad de Calatayud	65 a 69	Hombres	1013
2016	20	Comunidad de Calatayud	70 a 74	Hombres	1002
2016	20	Comunidad de Calatayud	75 a 79	Hombres	889
2016	20	Comunidad de Calatayud	80 a 84	Hombres	902
2016	20	Comunidad de Calatayud	85 a 89	Hombres	573
2016	20	Comunidad de Calatayud	90 a 94	Hombres	206
2016	20	Comunidad de Calatayud	95 y más	Hombres	38
2016	21	Campo de Cariñena	00 a 04	Hombres	162
2016	21	Campo de Cariñena	05 a 09	Hombres	185
2016	21	Campo de Cariñena	10 a 14	Hombres	185
2016	21	Campo de Cariñena	15 a 19	Hombres	215
2016	21	Campo de Cariñena	20 a 24	Hombres	239
2016	21	Campo de Cariñena	25 a 29	Hombres	306
2016	21	Campo de Cariñena	30 a 34	Hombres	374
2016	21	Campo de Cariñena	35 a 39	Hombres	424
2016	21	Campo de Cariñena	40 a 44	Hombres	440
2016	21	Campo de Cariñena	45 a 49	Hombres	479
2016	21	Campo de Cariñena	50 a 54	Hombres	458
2016	21	Campo de Cariñena	55 a 59	Hombres	377
2016	21	Campo de Cariñena	60 a 64	Hombres	331
2016	21	Campo de Cariñena	65 a 69	Hombres	262
2016	21	Campo de Cariñena	70 a 74	Hombres	246
2016	21	Campo de Cariñena	75 a 79	Hombres	202
2016	21	Campo de Cariñena	80 a 84	Hombres	230
2016	21	Campo de Cariñena	85 a 89	Hombres	149
2016	21	Campo de Cariñena	90 a 94	Hombres	50
2016	21	Campo de Cariñena	95 y más	Hombres	5
2016	22	Campo de Belchite	00 a 04	Hombres	39
2016	22	Campo de Belchite	05 a 09	Hombres	73
2016	22	Campo de Belchite	10 a 14	Hombres	90
2016	22	Campo de Belchite	15 a 19	Hombres	85
2016	22	Campo de Belchite	20 a 24	Hombres	88
2016	22	Campo de Belchite	25 a 29	Hombres	109
2016	22	Campo de Belchite	30 a 34	Hombres	116
2016	22	Campo de Belchite	35 a 39	Hombres	157
2016	22	Campo de Belchite	40 a 44	Hombres	182
2016	22	Campo de Belchite	45 a 49	Hombres	202
2016	22	Campo de Belchite	50 a 54	Hombres	241
2016	22	Campo de Belchite	55 a 59	Hombres	196
2016	22	Campo de Belchite	60 a 64	Hombres	174
2016	22	Campo de Belchite	65 a 69	Hombres	187
2016	22	Campo de Belchite	70 a 74	Hombres	160
2016	22	Campo de Belchite	75 a 79	Hombres	157
2016	22	Campo de Belchite	80 a 84	Hombres	170
2016	22	Campo de Belchite	85 a 89	Hombres	86
2016	22	Campo de Belchite	90 a 94	Hombres	38
2016	22	Campo de Belchite	95 y más	Hombres	11
2016	23	Bajo Martín	00 a 04	Hombres	98
2016	23	Bajo Martín	05 a 09	Hombres	128
2016	23	Bajo Martín	10 a 14	Hombres	130
2016	23	Bajo Martín	15 a 19	Hombres	137
2016	23	Bajo Martín	20 a 24	Hombres	166
2016	23	Bajo Martín	25 a 29	Hombres	166
2016	23	Bajo Martín	30 a 34	Hombres	161
2016	23	Bajo Martín	35 a 39	Hombres	237
2016	23	Bajo Martín	40 a 44	Hombres	229
2016	23	Bajo Martín	45 a 49	Hombres	250
2016	23	Bajo Martín	50 a 54	Hombres	262
2016	23	Bajo Martín	55 a 59	Hombres	283
2016	23	Bajo Martín	60 a 64	Hombres	189
2016	23	Bajo Martín	65 a 69	Hombres	181
2016	23	Bajo Martín	70 a 74	Hombres	162
2016	23	Bajo Martín	75 a 79	Hombres	169
2016	23	Bajo Martín	80 a 84	Hombres	185
2016	23	Bajo Martín	85 a 89	Hombres	109
2016	23	Bajo Martín	90 a 94	Hombres	40
2016	23	Bajo Martín	95 y más	Hombres	6
2016	24	Campo de Daroca	00 a 04	Hombres	62
2016	24	Campo de Daroca	05 a 09	Hombres	91
2016	24	Campo de Daroca	10 a 14	Hombres	76
2016	24	Campo de Daroca	15 a 19	Hombres	93
2016	24	Campo de Daroca	20 a 24	Hombres	133
2016	24	Campo de Daroca	25 a 29	Hombres	163
2016	24	Campo de Daroca	30 a 34	Hombres	161
2016	24	Campo de Daroca	35 a 39	Hombres	176
2016	24	Campo de Daroca	40 a 44	Hombres	211
2016	24	Campo de Daroca	45 a 49	Hombres	254
2016	24	Campo de Daroca	50 a 54	Hombres	278
2016	24	Campo de Daroca	55 a 59	Hombres	227
2016	24	Campo de Daroca	60 a 64	Hombres	204
2016	24	Campo de Daroca	65 a 69	Hombres	187
2016	24	Campo de Daroca	70 a 74	Hombres	201
2016	24	Campo de Daroca	75 a 79	Hombres	175
2016	24	Campo de Daroca	80 a 84	Hombres	194
2016	24	Campo de Daroca	85 a 89	Hombres	149
2016	24	Campo de Daroca	90 a 94	Hombres	46
2016	24	Campo de Daroca	95 y más	Hombres	8
2016	25	Jiloca	00 a 04	Hombres	219
2016	25	Jiloca	05 a 09	Hombres	268
2016	25	Jiloca	10 a 14	Hombres	235
2016	25	Jiloca	15 a 19	Hombres	237
2016	25	Jiloca	20 a 24	Hombres	267
2016	25	Jiloca	25 a 29	Hombres	324
2016	25	Jiloca	30 a 34	Hombres	361
2016	25	Jiloca	35 a 39	Hombres	469
2016	25	Jiloca	40 a 44	Hombres	478
2016	25	Jiloca	45 a 49	Hombres	483
2016	25	Jiloca	50 a 54	Hombres	537
2016	25	Jiloca	55 a 59	Hombres	491
2016	25	Jiloca	60 a 64	Hombres	379
2016	25	Jiloca	65 a 69	Hombres	398
2016	25	Jiloca	70 a 74	Hombres	334
2016	25	Jiloca	75 a 79	Hombres	327
