Mes y año	Mes (código)	Provincia código	Provincia nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos	Nivel formativo código
Septiembre 2008	200809	22	Huesca	Hombres	Enseñanza superior universitaria	42	59	54
Septiembre 2008	200809	22	Huesca	Hombres	Enseñanza superior universitaria	42	126	55
Septiembre 2008	200809	22	Huesca	Hombres	Enseñanza superior universitaria	42	1	61
Septiembre 2008	200809	22	Huesca	Mujeres	Enseñanza superior universitaria	42	176	54
Septiembre 2008	200809	22	Huesca	Mujeres	Enseñanza superior universitaria	42	136	55
Septiembre 2008	200809	22	Huesca	Mujeres	Enseñanza superior universitaria	42	1	61
Septiembre 2008	200809	44	Teruel	Hombres	Educación Primaria o inferior	10	290	11
Septiembre 2008	200809	44	Teruel	Hombres	Educación Primaria o inferior	10	403	80
Septiembre 2008	200809	44	Teruel	Mujeres	Educación Primaria o inferior	10	173	11
Septiembre 2008	200809	44	Teruel	Mujeres	Educación Primaria o inferior	10	159	80
Septiembre 2008	200809	44	Teruel	Hombres	Primera etapa de educación secundaria	20	215	22
Septiembre 2008	200809	44	Teruel	Hombres	Primera etapa de educación secundaria	20	547	23
Septiembre 2008	200809	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	130	22
Septiembre 2008	200809	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	478	23
Septiembre 2008	200809	44	Teruel	Hombres	Bachillerato	31	226	32
Septiembre 2008	200809	44	Teruel	Mujeres	Bachillerato	31	137	32
Septiembre 2008	200809	44	Teruel	Hombres	Enseñanza media de formación profesional	32	58	33
Septiembre 2008	200809	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	73	33
Septiembre 2008	200809	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	39	51
Septiembre 2008	200809	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	49	51
Septiembre 2008	200809	44	Teruel	Hombres	Enseñanza superior universitaria	42	34	54
Septiembre 2008	200809	44	Teruel	Hombres	Enseñanza superior universitaria	42	56	55
Septiembre 2008	200809	44	Teruel	Hombres	Enseñanza superior universitaria	42	1	61
Septiembre 2008	200809	44	Teruel	Mujeres	Enseñanza superior universitaria	42	75	54
Septiembre 2008	200809	44	Teruel	Mujeres	Enseñanza superior universitaria	42	88	55
Septiembre 2008	200809	44	Teruel	Mujeres	Enseñanza superior universitaria	42	4	61
Septiembre 2008	200809	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1736	11
Septiembre 2008	200809	50	Zaragoza	Hombres	Educación Primaria o inferior	10	2141	80
Septiembre 2008	200809	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1023	11
Septiembre 2008	200809	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1410	80
Septiembre 2008	200809	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	2232	22
Septiembre 2008	200809	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	6124	23
Septiembre 2008	200809	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	1600	22
Septiembre 2008	200809	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	6256	23
Septiembre 2008	200809	50	Zaragoza	Hombres	Bachillerato	31	2813	32
Septiembre 2008	200809	50	Zaragoza	Mujeres	Bachillerato	31	3341	32
Septiembre 2008	200809	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	995	33
Septiembre 2008	200809	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	1113	33
Septiembre 2008	200809	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	536	51
Septiembre 2008	200809	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	655	51
Septiembre 2008	200809	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	486	54
Septiembre 2008	200809	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	835	55
Septiembre 2008	200809	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	21	61
Septiembre 2008	200809	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	993	54
Septiembre 2008	200809	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	1190	55
Septiembre 2008	200809	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	59	61
Agosto 2008	200808	22	Huesca	Hombres	Educación Primaria o inferior	10	491	11
Agosto 2008	200808	22	Huesca	Hombres	Educación Primaria o inferior	10	671	80
Agosto 2008	200808	22	Huesca	Mujeres	Educación Primaria o inferior	10	298	11
Agosto 2008	200808	22	Huesca	Mujeres	Educación Primaria o inferior	10	202	80
Agosto 2008	200808	22	Huesca	Hombres	Primera etapa de educación secundaria	20	352	22
Agosto 2008	200808	22	Huesca	Hombres	Primera etapa de educación secundaria	20	788	23
Agosto 2008	200808	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	206	22
Agosto 2008	200808	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	633	23
Agosto 2008	200808	22	Huesca	Hombres	Bachillerato	31	337	32
Agosto 2008	200808	22	Huesca	Mujeres	Bachillerato	31	318	32
Agosto 2008	200808	22	Huesca	Hombres	Enseñanza media de formación profesional	32	78	33
Agosto 2008	200808	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	80	33
Agosto 2008	200808	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	41	51
Agosto 2008	200808	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	43	51
Agosto 2008	200808	22	Huesca	Hombres	Enseñanza superior universitaria	42	29	54
Agosto 2008	200808	22	Huesca	Hombres	Enseñanza superior universitaria	42	41	55
Agosto 2008	200808	22	Huesca	Hombres	Enseñanza superior universitaria	42	3	61
Agosto 2008	200808	22	Huesca	Mujeres	Enseñanza superior universitaria	42	71	54
Agosto 2008	200808	22	Huesca	Mujeres	Enseñanza superior universitaria	42	71	55
Agosto 2008	200808	44	Teruel	Hombres	Educación Primaria o inferior	10	157	11
Agosto 2008	200808	44	Teruel	Hombres	Educación Primaria o inferior	10	281	80
Agosto 2008	200808	44	Teruel	Mujeres	Educación Primaria o inferior	10	82	11
Agosto 2008	200808	44	Teruel	Mujeres	Educación Primaria o inferior	10	146	80
Agosto 2008	200808	44	Teruel	Hombres	Primera etapa de educación secundaria	20	126	22
Agosto 2008	200808	44	Teruel	Hombres	Primera etapa de educación secundaria	20	371	23
Agosto 2008	200808	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	93	22
Agosto 2008	200808	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	339	23
Agosto 2008	200808	44	Teruel	Hombres	Bachillerato	31	128	32
Agosto 2008	200808	44	Teruel	Mujeres	Bachillerato	31	93	32
Agosto 2008	200808	44	Teruel	Hombres	Enseñanza media de formación profesional	32	47	33
Agosto 2008	200808	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	62	33
Agosto 2008	200808	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	25	51
Agosto 2008	200808	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	32	51
Agosto 2008	200808	44	Teruel	Hombres	Enseñanza superior universitaria	42	6	54
Agosto 2008	200808	44	Teruel	Hombres	Enseñanza superior universitaria	42	17	55
Agosto 2008	200808	44	Teruel	Hombres	Enseñanza superior universitaria	42	1	61
Agosto 2008	200808	44	Teruel	Mujeres	Enseñanza superior universitaria	42	39	54
Agosto 2008	200808	44	Teruel	Mujeres	Enseñanza superior universitaria	42	35	55
Agosto 2008	200808	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	61
Agosto 2008	200808	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1259	11
Agosto 2008	200808	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1474	80
Agosto 2008	200808	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	813	11
Agosto 2008	200808	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1078	80
Agosto 2008	200808	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	1948	22
Agosto 2008	200808	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	4128	23
Agosto 2008	200808	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	1475	22
Agosto 2008	200808	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	3943	23
Agosto 2008	200808	50	Zaragoza	Hombres	Bachillerato	31	2364	32
Agosto 2008	200808	50	Zaragoza	Mujeres	Bachillerato	31	2328	32
Agosto 2008	200808	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	788	33
Agosto 2008	200808	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	660	33
Agosto 2008	200808	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	377	51
Agosto 2008	200808	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	304	51
Agosto 2008	200808	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	270	54
Agosto 2008	200808	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	327	55
Agosto 2008	200808	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	25	61
Agosto 2008	200808	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	393	54
Agosto 2008	200808	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	402	55
Agosto 2008	200808	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	34	61
Julio 2008	200807	22	Huesca	Hombres	Educación Primaria o inferior	10	582	11
Julio 2008	200807	22	Huesca	Hombres	Educación Primaria o inferior	10	798	80
Julio 2008	200807	22	Huesca	Mujeres	Educación Primaria o inferior	10	492	11
Julio 2008	200807	22	Huesca	Mujeres	Educación Primaria o inferior	10	393	80
Julio 2008	200807	22	Huesca	Hombres	Primera etapa de educación secundaria	20	590	22
Julio 2008	200807	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1877	23
Julio 2008	200807	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	329	22
Julio 2008	200807	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	1390	23
Julio 2008	200807	22	Huesca	Hombres	Bachillerato	31	589	32
Julio 2008	200807	22	Huesca	Mujeres	Bachillerato	31	699	32
Julio 2008	200807	22	Huesca	Hombres	Enseñanza media de formación profesional	32	193	33
Julio 2008	200807	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	195	33
Julio 2008	200807	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	118	51
Julio 2008	200807	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	150	51
Julio 2008	200807	22	Huesca	Hombres	Enseñanza superior universitaria	42	103	54
Julio 2008	200807	22	Huesca	Hombres	Enseñanza superior universitaria	42	80	55
Julio 2008	200807	22	Huesca	Mujeres	Enseñanza superior universitaria	42	176	54
Julio 2008	200807	22	Huesca	Mujeres	Enseñanza superior universitaria	42	117	55
Julio 2008	200807	22	Huesca	Mujeres	Enseñanza superior universitaria	42	1	61
Julio 2008	200807	44	Teruel	Hombres	Educación Primaria o inferior	10	187	11
Julio 2008	200807	44	Teruel	Hombres	Educación Primaria o inferior	10	423	80
Julio 2008	200807	44	Teruel	Mujeres	Educación Primaria o inferior	10	208	11
Julio 2008	200807	44	Teruel	Mujeres	Educación Primaria o inferior	10	200	80
Julio 2008	200807	44	Teruel	Hombres	Primera etapa de educación secundaria	20	284	22
Julio 2008	200807	44	Teruel	Hombres	Primera etapa de educación secundaria	20	661	23
Julio 2008	200807	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	174	22
Julio 2008	200807	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	659	23
Julio 2008	200807	44	Teruel	Hombres	Bachillerato	31	256	32
Julio 2008	200807	44	Teruel	Mujeres	Bachillerato	31	188	32
Julio 2008	200807	44	Teruel	Hombres	Enseñanza media de formación profesional	32	113	33
Julio 2008	200807	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	112	33
Julio 2008	200807	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	45	51
Julio 2008	200807	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	48	51
Julio 2008	200807	44	Teruel	Hombres	Enseñanza superior universitaria	42	48	54
Julio 2008	200807	44	Teruel	Hombres	Enseñanza superior universitaria	42	39	55
Julio 2008	200807	44	Teruel	Mujeres	Enseñanza superior universitaria	42	82	54
Julio 2008	200807	44	Teruel	Mujeres	Enseñanza superior universitaria	42	69	55
Julio 2008	200807	44	Teruel	Mujeres	Enseñanza superior universitaria	42	2	61
Julio 2008	200807	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1341	11
Julio 2008	200807	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1948	80
Julio 2008	200807	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	812	11
Julio 2008	200807	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1336	80
Julio 2008	200807	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	2357	22
Julio 2008	200807	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	6196	23
Julio 2008	200807	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	1766	22
Julio 2008	200807	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	5984	23
Julio 2008	200807	50	Zaragoza	Hombres	Bachillerato	31	3736	32
Julio 2008	200807	50	Zaragoza	Mujeres	Bachillerato	31	3902	32
Julio 2008	200807	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	1280	33
Julio 2008	200807	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	1149	33
Julio 2008	200807	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	629	51
Julio 2008	200807	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	560	51
Julio 2008	200807	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	468	54
Julio 2008	200807	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	602	55
Julio 2008	200807	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	43	61
Julio 2008	200807	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	791	54
Julio 2008	200807	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	832	55
Julio 2008	200807	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	56	61
Junio 2008	200806	22	Huesca	Hombres	Educación Primaria o inferior	10	564	11
Junio 2008	200806	22	Huesca	Hombres	Educación Primaria o inferior	10	604	80
Junio 2008	200806	22	Huesca	Mujeres	Educación Primaria o inferior	10	486	11
Junio 2008	200806	22	Huesca	Mujeres	Educación Primaria o inferior	10	389	80
Junio 2008	200806	22	Huesca	Hombres	Primera etapa de educación secundaria	20	482	22
Junio 2008	200806	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1170	23
Junio 2008	200806	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	335	22
Junio 2008	200806	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	930	23
Junio 2008	200806	22	Huesca	Hombres	Bachillerato	31	418	32
Junio 2008	200806	22	Huesca	Mujeres	Bachillerato	31	531	32
Junio 2008	200806	22	Huesca	Hombres	Enseñanza media de formación profesional	32	149	33
Junio 2008	200806	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	165	33
Junio 2008	200806	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	71	51
Junio 2008	200806	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	119	51
Junio 2008	200806	22	Huesca	Hombres	Enseñanza superior universitaria	42	49	54
Junio 2008	200806	22	Huesca	Hombres	Enseñanza superior universitaria	42	55	55
Junio 2008	200806	22	Huesca	Hombres	Enseñanza superior universitaria	42	4	61
Junio 2008	200806	22	Huesca	Mujeres	Enseñanza superior universitaria	42	136	54
Junio 2008	200806	22	Huesca	Mujeres	Enseñanza superior universitaria	42	91	55
Junio 2008	200806	22	Huesca	Mujeres	Enseñanza superior universitaria	42	6	61
Junio 2008	200806	44	Teruel	Hombres	Educación Primaria o inferior	10	273	11
Junio 2008	200806	44	Teruel	Hombres	Educación Primaria o inferior	10	427	80
Junio 2008	200806	44	Teruel	Mujeres	Educación Primaria o inferior	10	176	11
Junio 2008	200806	44	Teruel	Mujeres	Educación Primaria o inferior	10	162	80
Junio 2008	200806	44	Teruel	Hombres	Primera etapa de educación secundaria	20	279	22
Junio 2008	200806	44	Teruel	Hombres	Primera etapa de educación secundaria	20	633	23
Junio 2008	200806	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	139	22
Junio 2008	200806	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	519	23
Junio 2008	200806	44	Teruel	Hombres	Bachillerato	31	203	32
Junio 2008	200806	44	Teruel	Mujeres	Bachillerato	31	148	32
Junio 2008	200806	44	Teruel	Hombres	Enseñanza media de formación profesional	32	75	33
Junio 2008	200806	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	104	33
Junio 2008	200806	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	43	51
Junio 2008	200806	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	50	51
Junio 2008	200806	44	Teruel	Hombres	Enseñanza superior universitaria	42	27	54
Junio 2008	200806	44	Teruel	Hombres	Enseñanza superior universitaria	42	27	55
Junio 2008	200806	44	Teruel	Mujeres	Enseñanza superior universitaria	42	70	54
Junio 2008	200806	44	Teruel	Mujeres	Enseñanza superior universitaria	42	55	55
Junio 2008	200806	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1348	11
Junio 2008	200806	50	Zaragoza	Hombres	Educación Primaria o inferior	10	2346	80
Junio 2008	200806	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	779	11
Junio 2008	200806	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1367	80
Junio 2008	200806	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	2549	22
Junio 2008	200806	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	6809	23
Junio 2008	200806	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	1807	22
Junio 2008	200806	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	6160	23
Junio 2008	200806	50	Zaragoza	Hombres	Bachillerato	31	3307	32
Junio 2008	200806	50	Zaragoza	Mujeres	Bachillerato	31	4166	32
Junio 2008	200806	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	1437	33
Junio 2008	200806	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	1366	33
Junio 2008	200806	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	727	51
Junio 2008	200806	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	649	51
Junio 2008	200806	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	477	54
