Año	Municipio código	Municipio nombre	Edificios nueva planta, total	Edificios nueva planta, residencial	Edificios nueva planta, no residencial	Superficie nueva planta, total	Superficie nueva planta, residencial	Superficie nueva planta, no residencial	Viviendas nueva planta	Edificios rehabilitación	Viviendas rehabilitación	Edificios demolición	Viviendas demolición	Estado de la información
2004	50164	Mediana de Aragón	20	20	0	3183	3183	0	20	0	0	2	2	COMPLETA
2004	50165	Mequinenza	1	0	1	550	0	550	0	3	3	0	0	COMPLETA
2004	50166	Mesones de Isuela												SIN INFORMACIÓN
2004	50167	Mezalocha												SIN INFORMACIÓN
2004	50168	Mianos												SIN INFORMACIÓN
2004	50169	Miedes de Aragón	3	0	3	1107	0	1107	0	0	0	0	0	COMPLETA
2004	50170	Monegrillo												SIN INFORMACIÓN
2004	50171	Moneva												SIN INFORMACIÓN
2004	50172	Monreal de Ariza												SIN INFORMACIÓN
2004	50173	Monterde												SIN INFORMACIÓN
2004	50174	Montón												SIN INFORMACIÓN
2004	50175	Morata de Jalón	1	1	0	230	230	0	1	0	0	0	0	COMPLETA
2004	50176	Morata de Jiloca												SIN INFORMACIÓN
2004	50177	Morés												SIN INFORMACIÓN
2004	50178	Moros												SIN INFORMACIÓN
2004	50179	Moyuela												SIN INFORMACIÓN
2004	50180	Mozota												SIN INFORMACIÓN
2004	50181	Muel	2	2	0	517	517	0	2	1	0	0	0	COMPLETA
2004	50182	Muela (La)	148	109	39	81488	32467	49021	194	6	0	2	0	INCOMPLETA
2004	50183	Munébrega												SIN INFORMACIÓN
2004	50184	Murero												SIN INFORMACIÓN
2004	50185	Murillo de Gállego												SIN INFORMACIÓN
2004	50186	Navardún	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2004	50187	Nigüella												SIN INFORMACIÓN
2004	50188	Nombrevilla												SIN INFORMACIÓN
2004	50189	Nonaspe	3	1	2	1770	330	1440	1	2	1	0	0	COMPLETA
2004	50190	Novallas	0	0	0	0	0	0	0	2	0	3	2	COMPLETA
2004	50191	Novillas	5	2	3	2963	375	2588	2	1	1	2	1	COMPLETA
2004	50192	Nuévalos	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2004	50193	Nuez de Ebro	5	5	0	880	880	0	5	1	1	0	0	COMPLETA
2004	50194	Olvés												SIN INFORMACIÓN
2004	50195	Orcajo												SIN INFORMACIÓN
2004	50196	Orera												SIN INFORMACIÓN
2004	50197	Orés												SIN INFORMACIÓN
2004	50198	Oseja												SIN INFORMACIÓN
2004	50199	Osera de Ebro	55	55	0	6016	6016	0	55	1	0	1	1	COMPLETA
2004	50200	Paniza	3	3	0	1079	1079	0	3	1	1	0	0	COMPLETA
2004	50201	Paracuellos de Jiloca	10	10	0	1665	1665	0	10	1	1	0	0	COMPLETA
2004	50202	Paracuellos de la Ribera												SIN INFORMACIÓN
2004	50203	Pastriz	21	21	0	4227	4227	0	21	0	0	0	0	COMPLETA
2004	50204	Pedrola	25	25	0	6790	6790	0	45	1	0	1	1	COMPLETA
2004	50205	Pedrosas (Las)												SIN INFORMACIÓN
2004	50206	Perdiguera	23	22	1	2838	2076	762	22	3	0	7	4	COMPLETA
2004	50207	Piedratajada												SIN INFORMACIÓN
2004	50208	Pina de Ebro	36	35	1	7470	7353	117	42	2	0	4	3	COMPLETA
2004	50209	Pinseque	147	71	76	41724	18100	23624	97	5	1	1	0	COMPLETA
2004	50210	Pintanos (Los)	1	0	1	95	0	95	0	0	0	0	0	INCOMPLETA
2004	50211	Plasencia de Jalón	1	1	0	408	408	0	1	1	1	1	1	COMPLETA
2004	50212	Pleitas												SIN INFORMACIÓN
2004	50213	Plenas												SIN INFORMACIÓN
2004	50214	Pomer												SIN INFORMACIÓN
2004	50215	Pozuel de Ariza												SIN INFORMACIÓN
2004	50216	Pozuelo de Aragón	1	1		235	235		1					INCOMPLETA
2004	50217	Pradilla de Ebro	4	4	0	767	767	0	4	1	0	1	1	COMPLETA
2004	50218	Puebla de Albortón	1		1	23		23						INCOMPLETA
2004	50219	Puebla de Alfindén (La)	17	14	3	17430	16751	679	119	3	1	3	3	INCOMPLETA
2004	50220	Puendeluna												SIN INFORMACIÓN
2004	50221	Purujosa												SIN INFORMACIÓN
2004	50222	Quinto	8	7	1	2934	1794	1140	8	1	0	1	3	COMPLETA
2004	50223	Remolinos	2	1	1	415	285	130	1	0	0	4	1	COMPLETA
2004	50224	Retascón												SIN INFORMACIÓN
2004	50225	Ricla	62	57	5	14658	10458	4200	57	1	0	2	0	COMPLETA
2004	50227	Romanos												SIN INFORMACIÓN
2004	50228	Rueda de Jalón	3	3	0	833	833	0	3	0	0	0	0	COMPLETA
2004	50229	Ruesca												SIN INFORMACIÓN
2004	50230	Sádaba	7	2	5	4287	427	3860	2	0	0	0	0	COMPLETA
2004	50231	Salillas de Jalón												SIN INFORMACIÓN
2004	50232	Salvatierra de Esca												SIN INFORMACIÓN
2004	50233	Samper del Salz												SIN INFORMACIÓN
2004	50234	San Martín de la Virgen de Moncayo	1	1	0	210	210	0	1	1	0	0	0	COMPLETA
2004	50235	San Mateo de Gállego	61	60	1	17194	17115	79	90	4	0	7	2	COMPLETA
2004	50236	Santa Cruz de Grío												SIN INFORMACIÓN
2004	50237	Santa Cruz de Moncayo												SIN INFORMACIÓN
2004	50238	Santa Eulalia de Gállego												SIN INFORMACIÓN
2004	50239	Santed												SIN INFORMACIÓN
2004	50240	Sástago	2	2		550	550		2	2		4	3	INCOMPLETA
2004	50241	Saviñán	2	2	0	369	369	0	2	1	0	0	0	COMPLETA
2004	50242	Sediles												SIN INFORMACIÓN
2004	50243	Sestrica	1	1	0	357	357	0	2	0	0	0	0	COMPLETA
2004	50244	Sierra de Luna	7		7	10366		10366		2				INCOMPLETA
2004	50245	Sigüés												SIN INFORMACIÓN
2004	50246	Sisamón												SIN INFORMACIÓN
2004	50247	Sobradiel	7	7	0	948	948	0	7	0	0	0	0	COMPLETA
2004	50248	Sos del Rey Católico	2	2	0	1879	1879	0	20	4	0	0	0	COMPLETA
2004	50249	Tabuenca	3		3	336		336				1		INCOMPLETA
2004	50250	Talamantes												SIN INFORMACIÓN
2004	50251	Tarazona	57	56	1	14940	13697	1243	73	11	0	17	14	COMPLETA
2004	50252	Tauste	40	15	25	19696	4704	14992	20	1	0	10	14	COMPLETA
2004	50253	Terrer												SIN INFORMACIÓN
2004	50254	Tierga												SIN INFORMACIÓN
2004	50255	Tobed												SIN INFORMACIÓN
2004	50256	Torralba de los Frailes												SIN INFORMACIÓN
2004	50257	Torralba de Ribota	1	1	0	257	257	0	1	1	0	0	0	COMPLETA
2004	50258	Torralbilla												SIN INFORMACIÓN
2004	50259	Torrehermosa												SIN INFORMACIÓN
2004	50260	Torrelapaja												SIN INFORMACIÓN
2004	50261	Torrellas	1	1	0	217	217	0	1	1	0	3	0	COMPLETA
2004	50262	Torres de Berrellén	18	18	0	3362	3362	0	18	4	0	9	2	COMPLETA
2004	50263	Torrijo de la Cañada												SIN INFORMACIÓN
2004	50264	Tosos												SIN INFORMACIÓN
2004	50265	Trasmoz												SIN INFORMACIÓN
2004	50266	Trasobares												SIN INFORMACIÓN
2004	50267	Uncastillo	3	3	0	975	975	0	2	4	0	1	3	COMPLETA
2004	50268	Undués de Lerda	0	0	0	0	0	0	0	2	2	0	0	COMPLETA
2004	50269	Urrea de Jalón	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2004	50270	Urriés												SIN INFORMACIÓN
2004	50271	Used												SIN INFORMACIÓN
2004	50272	Utebo	287	247	40	88042	74448	13594	393	6	0	17	11	COMPLETA
2004	50273	Valdehorna												SIN INFORMACIÓN
2004	50274	Val de San Martín												SIN INFORMACIÓN
2004	50275	Valmadrid	1	1	0	201	201	0	1	0	0	1	1	COMPLETA
2004	50276	Valpalmas												SIN INFORMACIÓN
2004	50277	Valtorres												SIN INFORMACIÓN
2004	50278	Velilla de Ebro	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2004	50279	Velilla de Jiloca												SIN INFORMACIÓN
2004	50280	Vera de Moncayo								7				INCOMPLETA
2004	50281	Vierlas												SIN INFORMACIÓN
2004	50282	Vilueña (La)												SIN INFORMACIÓN
2004	50283	Villadoz												SIN INFORMACIÓN
2004	50284	Villafeliche												SIN INFORMACIÓN
2004	50285	Villafranca de Ebro	7	7	0	1929	1929	0	8	2	1	1	0	COMPLETA
2004	50286	Villalba de Perejil												SIN INFORMACIÓN
2004	50287	Villalengua	1	1	0	282	282	0	1	0	0	0	0	COMPLETA
2004	50288	Villanueva de Gállego	5	1	4	8356	138	8218	1	3	0	3	1	COMPLETA
2004	50289	Villanueva de Jiloca												SIN INFORMACIÓN
2004	50290	Villanueva de Huerva												SIN INFORMACIÓN
2004	50291	Villar de los Navarros												SIN INFORMACIÓN
2004	50292	Villarreal de Huerva	1	1	0	288	288	0	1	0	0	0	0	COMPLETA
2004	50293	Villarroya de la Sierra	5	0	5	2334	0	2334	0	4	0	0	0	COMPLETA
2004	50294	Villarroya del Campo												SIN INFORMACIÓN
2004	50295	Vistabella												SIN INFORMACIÓN
2004	50296	Zaida (La)	1	0	1	462	0	462	0	0	0	0	0	INCOMPLETA
2004	50297	Zaragoza	931	663	268	1118526	828737	289789	4787	461	66	297	480	COMPLETA
2004	50298	Zuera	34	34	0	15090	15090	0	82	5	5	9	8	COMPLETA
2004	50901	Biel												SIN INFORMACIÓN
2004	50902	Marracos												SIN INFORMACIÓN
2003	22001	Abiego												SIN INFORMACIÓN
2003	22002	Abizanda												SIN INFORMACIÓN
2003	22003	Adahuesca												SIN INFORMACIÓN
2003	22004	Agüero	1	1		158	158		1					INCOMPLETA
2003	22006	Aísa	1	1		1700	1700		11	4	4			INCOMPLETA
2003	22007	Albalate de Cinca	15	6	9	14355	2013	12342	11	0	0	1	1	COMPLETA
2003	22008	Albalatillo												SIN INFORMACIÓN
2003	22009	Albelda	15		15	4975		4975		1				INCOMPLETA
2003	22011	Albero Alto	3	3		521	521		3					INCOMPLETA
2003	22012	Albero Bajo	6	6	0	1461	1461	0	6	0	0	0	0	COMPLETA
2003	22013	Alberuela de Tubo												SIN INFORMACIÓN
2003	22014	Alcalá de Gurrea												SIN INFORMACIÓN
2003	22015	Alcalá del Obispo												SIN INFORMACIÓN
2003	22016	Alcampell	5	1	4	2064	275	1789	1	0	0	2	1	COMPLETA
2003	22017	Alcolea de Cinca	6	3	3	3188	1634	1554	7	1	0	0	0	COMPLETA
2003	22018	Alcubierre	12	2	10	8033	279	7754	2	0	0	0	0	COMPLETA
2003	22019	Alerre	4	4	0	1224	1224	0	4	0	0	0	0	COMPLETA
2003	22020	Alfántega	2	2		437	437		2	1	1			INCOMPLETA
2003	22021	Almudévar	7	4	3	3500	1355	2145	4	2				INCOMPLETA
2003	22022	Almunia de San Juan	5	5		809	809		5					INCOMPLETA
2003	22023	Almuniente	2	0	2	1297	0	1297	0	0	0	0	0	COMPLETA
2003	22024	Alquézar												SIN INFORMACIÓN
2003	22025	Altorricón	9	2	7	4355	521	3834	2					INCOMPLETA
2003	22027	Angüés	5	0	5	3103	0	3103	0	0	0	0	0	COMPLETA
2003	22028	Ansó												SIN INFORMACIÓN
2003	22029	Antillón												SIN INFORMACIÓN
2003	22032	Aragüés del Puerto												SIN INFORMACIÓN
2003	22035	Arén												SIN INFORMACIÓN
2003	22036	Argavieso	1	1		156	156		1					INCOMPLETA
2003	22037	Arguis												SIN INFORMACIÓN
2003	22039	Ayerbe	7	3	4	5444	755	4689	4	2	0	2	2	COMPLETA
2003	22040	Azanuy-Alins	2	1	1	400	267	133	1	0	0	1	1	COMPLETA
2003	22041	Azara												SIN INFORMACIÓN
2003	22042	Azlor												SIN INFORMACIÓN
2003	22043	Baells												SIN INFORMACIÓN
2003	22044	Bailo	4	4	0	935	935	0	4	1	1	1	1	COMPLETA
2003	22045	Baldellou												SIN INFORMACIÓN
2003	22046	Ballobar												SIN INFORMACIÓN
2003	22047	Banastás	4	4	0	1117	1117	0	4	1	0	0	0	COMPLETA
2003	22048	Barbastro	68	57	11	59797	44501	15296	235	2	0	0	0	COMPLETA
2003	22049	Barbués	2	0	2	1794	0	1794	0	0	0	0	0	COMPLETA
2003	22050	Barbuñales								1				INCOMPLETA
2003	22051	Bárcabo												SIN INFORMACIÓN
2003	22052	Belver de Cinca	12	3	9	8349	2743	5606	2	0	0	0	0	COMPLETA
2003	22053	Benabarre	10	1	9	3090	313	2777	0	1	1	0	0	COMPLETA
2003	22054	Benasque	5	5		11984	11984		59	2	3		1	INCOMPLETA
2003	22055	Berbegal	4	0	4	2691	0	2691	0	1	1	0	0	COMPLETA
2003	22057	Bielsa	13	13		7401	7401		29					INCOMPLETA
2003	22058	Bierge	2	2	0	2150	2150	0	1	1	0	0	0	COMPLETA
2003	22059	Biescas	13	12	1	23398	23331	67	128	12	14	1	0	COMPLETA
2003	22060	Binaced	13	5	8	8327	1796	6531	5	4	3	1	0	COMPLETA
2003	22061	Binéfar	77	63	14	50808	39926	10882	178	13	5	2	2	COMPLETA
2003	22062	Bisaurri	3	3	0	1277	1277	0	14	6	13	0	1	COMPLETA
2003	22063	Biscarrués	2		2	672		672		1				INCOMPLETA
2003	22064	Blecua y Torres	2	0	2	1309	0	1309	0	0	0	0	0	COMPLETA
2003	22066	Boltaña	1	1	0	374	374	0	2	2	0	0	0	COMPLETA
2003	22067	Bonansa												SIN INFORMACIÓN
2003	22068	Borau								2	1			INCOMPLETA
2003	22069	Broto	3	3	0	7049	7049	0	38	2	5	0	0	COMPLETA
2003	22072	Caldearenas	5		5	1653		1653		1				INCOMPLETA
2003	22074	Campo												SIN INFORMACIÓN
2003	22075	Camporrells												SIN INFORMACIÓN
2003	22076	Canal de Berdún												SIN INFORMACIÓN
2003	22077	Candasnos								3		1	1	INCOMPLETA
2003	22078	Canfranc												SIN INFORMACIÓN
2003	22079	Capdesaso												SIN INFORMACIÓN
2003	22080	Capella	2	0	2	1788	0	1788	0	1	0	0	0	COMPLETA
2003	22081	Casbas de Huesca	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2003	22082	Castejón del Puente	2	2	0	234	234	0	2	0	0	0	0	COMPLETA
2003	22083	Castejón de Monegros												SIN INFORMACIÓN
2003	22084	Castejón de Sos	6	6	0	3941	3941	0	32	6	5	0	2	COMPLETA
2003	22085	Castelflorite	4	0	4	3448	0	3448	0	0	0	0	0	COMPLETA
2003	22086	Castiello de Jaca	2	1	1	393	320	73	1	1				INCOMPLETA
2003	22087	Castigaleu												SIN INFORMACIÓN
2003	22088	Castillazuelo	1	0	1	985	0	985	0	0	0	0	0	COMPLETA
2003	22089	Castillonroy	1	1	0	115	115	0	1	0	0	0	0	COMPLETA
2003	22090	Colungo												SIN INFORMACIÓN
2003	22094	Chalamera												SIN INFORMACIÓN
2003	22095	Chía	4	3	1	706	440	266	3	4	2	0	0	COMPLETA
2003	22096	Chimillas	8	8	0	2358	2358	0	8	0	0	0	0	COMPLETA
2003	22099	Esplús	2	0	2	288	0	288	0	1	0	0	0	COMPLETA
2003	22102	Estada												SIN INFORMACIÓN
2003	22103	Estadilla												SIN INFORMACIÓN
2003	22105	Estopiñán del Castillo	1	1	0	237	237	0	1	1	0	0	0	COMPLETA
2003	22106	Fago												SIN INFORMACIÓN
2003	22107	Fanlo												SIN INFORMACIÓN
2003	22109	Fiscal												SIN INFORMACIÓN
2003	22110	Fonz	4	1	3	1827	420	1407	1	1	2	0	0	COMPLETA
2003	22111	Foradada del Toscar												SIN INFORMACIÓN
2003	22112	Fraga	20	18	2	23580	20876	2704	125	8	6	3	4	COMPLETA
2003	22113	Fueva (La)												SIN INFORMACIÓN
2003	22114	Gistaín												SIN INFORMACIÓN
2003	22115	Grado (El)												SIN INFORMACIÓN
2003	22116	Grañén	16	4	12	11000	1353	9647	4	0	0	0	0	COMPLETA
2003	22117	Graus	26	17	9	10847	7828	3019	41	19	6	2	3	COMPLETA
2003	22119	Gurrea de Gállego	28	21	7	9333	4533	4800	21	4	2	0	0	COMPLETA
2003	22122	Hoz de Jaca	3	3	0	1098	1098	0	7	0	0	1	0	COMPLETA
2003	22124	Huerto	2	0	2	1764	0	1764	0	0	0	0	0	COMPLETA
2003	22125	Huesca	25	7	18	29893	16103	13790	101	9	37	4	11	COMPLETA
2003	22126	Ibieca												SIN INFORMACIÓN
2003	22127	Igriés	8	8		2124	2124		8					INCOMPLETA
2003	22128	Ilche												SIN INFORMACIÓN
2003	22129	Isábena	0	0	0	0	0	0	0	2	3	0	0	COMPLETA
2003	22130	Jaca	143	139	4	152593	151133	1460	680	25	17	3	10	COMPLETA
2003	22131	Jasa												SIN INFORMACIÓN
2003	22133	Labuerda												SIN INFORMACIÓN
2003	22135	Laluenga	3	1	2	2072	308	1764	1	0	0	0	0	COMPLETA
2003	22136	Lalueza	9	2	7	6309	448	5861	2	3	0	0	0	COMPLETA
2003	22137	Lanaja	1	1		335	335		1	2				INCOMPLETA
2003	22139	Laperdiguera	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2003	22141	Lascellas-Ponzano	1	0	1	360	0	360	0	0	0	0	0	COMPLETA
2003	22142	Lascuarre	6	6		1549	1549		6					INCOMPLETA
2003	22143	Laspaúles	5	4	1	1608	1300	308	12	0	0	2	0	COMPLETA
2003	22144	Laspuña												SIN INFORMACIÓN
2003	22149	Loarre												SIN INFORMACIÓN
2003	22150	Loporzano								1				INCOMPLETA
2003	22151	Loscorrales												SIN INFORMACIÓN
2003	22155	Monesma y Cajigar												SIN INFORMACIÓN
2003	22156	Monflorite-Lascasas	7	3	4	1816	494	1322	3	1				INCOMPLETA
2003	22157	Montanuy	0	0	0	0	0	0	0	2	1	0	0	COMPLETA
2003	22158	Monzón	22	17	5	40249	38538	1711	150	4	3	0	0	COMPLETA
2003	22160	Naval												SIN INFORMACIÓN
2003	22162	Novales	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2003	22163	Nueno	3	2	1	786	366	420	2	1				INCOMPLETA
2003	22164	Olvena												SIN INFORMACIÓN
2003	22165	Ontiñena	1	1	0	126	126	0	1	0	0	0	0	COMPLETA
2003	22167	Osso de Cinca	6	1	5	2246	386	1860	1	2	0	0	0	COMPLETA
2003	22168	Palo												SIN INFORMACIÓN
2003	22170	Panticosa	7	7		10544	10544		79	4	2			INCOMPLETA
2003	22172	Peñalba												SIN INFORMACIÓN
2003	22173	Peñas de Riglos (Las)	1	0	1	32	0	32	0	1	0	0	0	COMPLETA
2003	22174	Peralta de Alcofea	5	5		1193	1193		5	2				INCOMPLETA
2003	22175	Peralta de Calasanz												SIN INFORMACIÓN
2003	22176	Peraltilla												SIN INFORMACIÓN
2003	22177	Perarrúa												SIN INFORMACIÓN
2003	22178	Pertusa												SIN INFORMACIÓN
2003	22181	Piracés	1	1	0	214	214	0	1	0	0	0	0	COMPLETA
2003	22182	Plan												SIN INFORMACIÓN
2003	22184	Poleñino												SIN INFORMACIÓN
2003	22186	Pozán de Vero	0	0	0	0	0	0	0	3	0	0	0	COMPLETA
2003	22187	Puebla de Castro (La)												SIN INFORMACIÓN
2003	22188	Puente de Montañana												SIN INFORMACIÓN
2003	22189	Puértolas												SIN INFORMACIÓN
2003	22190	Pueyo de Araguás (El)												SIN INFORMACIÓN
2003	22193	Pueyo de Santa Cruz	2	2		638	638		2					INCOMPLETA
2003	22195	Quicena	48	47	1	21599	14633	6966	47	0	0	0	0	COMPLETA
2003	22197	Robres	8	2	6	8946	333	8613	2	1	1	1	1	COMPLETA
2003	22199	Sabiñánigo	28	25	3	29592	28472	1120	261	15	11	5	4	COMPLETA
2003	22200	Sahún												SIN INFORMACIÓN
2003	22201	Salas Altas												SIN INFORMACIÓN
2003	22202	Salas Bajas												SIN INFORMACIÓN
2003	22203	Salillas												SIN INFORMACIÓN
2003	22204	Sallent de Gállego	2	2		2153	2153		10					INCOMPLETA
2003	22205	San Esteban de Litera												SIN INFORMACIÓN
2003	22206	Sangarrén												SIN INFORMACIÓN
2003	22207	San Juan de Plan												SIN INFORMACIÓN
2003	22208	Santa Cilia												SIN INFORMACIÓN
2003	22209	Santa Cruz de la Serós												SIN INFORMACIÓN
2003	22212	Santaliestra y San Quílez												SIN INFORMACIÓN
2003	22213	Sariñena	28	8	20	18728	2342	16386	8	7	8	2	2	COMPLETA
2003	22214	Secastilla												SIN INFORMACIÓN
2003	22215	Seira	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2003	22217	Sena								1				INCOMPLETA
2003	22218	Senés de Alcubierre												SIN INFORMACIÓN
2003	22220	Sesa								1				INCOMPLETA
2003	22221	Sesué	2	2	0	2460	2460	0	21	2	1	1	1	COMPLETA
2003	22222	Siétamo	3	1	2	2094	330	1764	1	1	1			INCOMPLETA
2003	22223	Sopeira												SIN INFORMACIÓN
2003	22225	Tamarite de Litera	15	15	0	6327	6327	0	20	0	0	0	0	COMPLETA
2003	22226	Tardienta	6	2	4	2585	402	2183	2	0	0	0	0	COMPLETA
2003	22227	Tella-Sin												SIN INFORMACIÓN
2003	22228	Tierz	18	17	1	8999	8729	270	54	0	0	0	0	COMPLETA
2003	22229	Tolva												SIN INFORMACIÓN
2003	22230	Torla-Ordesa	2	2	0	797	797	0	4	3	2	0	0	COMPLETA
2003	22232	Torralba de Aragón	1	0	1	544	0	544	0	0	0	0	0	COMPLETA
2003	22233	Torre la Ribera	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2003	22234	Torrente de Cinca	6	6		4285	4285		13	6				INCOMPLETA
2003	22235	Torres de Alcanadre												SIN INFORMACIÓN
2003	22236	Torres de Barbués	2	0	2	1764	0	1764	0	0	0	0	0	COMPLETA
2003	22239	Tramaced												SIN INFORMACIÓN
2003	22242	Valfarta												SIN INFORMACIÓN
2003	22243	Valle de Bardají												SIN INFORMACIÓN
2003	22244	Valle de Lierp												SIN INFORMACIÓN
2003	22245	Velilla de Cinca	5	1	4	3863	335	3528	1	1	0	0	0	COMPLETA
2003	22246	Beranuy												SIN INFORMACIÓN
2003	22247	Viacamp y Litera												SIN INFORMACIÓN
2003	22248	Vicién												SIN INFORMACIÓN
2003	22249	Villanova	1	1		2060	2060		12			1	1	INCOMPLETA
2003	22250	Villanúa	43	40	3	13880	13451	429	106	2	2	4	0	COMPLETA
2003	22251	Villanueva de Sigena	10	0	10	4031	0	4031	0	0	0	0	0	COMPLETA
2003	22252	Yebra de Basa												SIN INFORMACIÓN
2003	22253	Yésero												SIN INFORMACIÓN
2003	22254	Zaidín	20	6	14	7891	1418	6473	6	5	0	0	0	COMPLETA
2003	22901	Valle de Hecho	14	14	0	6874	6874	0	47	6	4	3	2	COMPLETA
2003	22902	Puente la Reina de Jaca												SIN INFORMACIÓN
2003	22903	San Miguel del Cinca	3	0	3	2876	0	2876	0	0	0	0	0	COMPLETA
2003	22904	Sotonera (La)	8	4	4	4081	845	3236	4	2	2			INCOMPLETA
2003	22905	Lupiñén-Ortilla	5	3	2	2572	892	1680	3	0	0	0	0	COMPLETA
2003	22906	Santa María de Dulcis												SIN INFORMACIÓN
2003	22907	Aínsa-Sobrarbe	5	5	0	1071	1071	0	5	7	17	0	2	COMPLETA
2003	22908	Hoz y Costeán												SIN INFORMACIÓN
2003	22909	Vencillón												SIN INFORMACIÓN
2003	44001	Ababuj												SIN INFORMACIÓN
2003	44002	Abejuela												SIN INFORMACIÓN
2003	44003	Aguatón												SIN INFORMACIÓN
2003	44004	Aguaviva	5	3	2	2363	1065	1298	3	1	1	0	0	COMPLETA
2003	44005	Aguilar del Alfambra												SIN INFORMACIÓN
2003	44006	Alacón												SIN INFORMACIÓN
2003	44007	Alba	1	1	0	265	265	0	1	0	0	0	0	COMPLETA
2003	44008	Albalate del Arzobispo	10	6	4	4226	2332	1894	6			1	1	INCOMPLETA
2003	44009	Albarracín								2				INCOMPLETA
2003	44010	Albentosa	2	2		717	717		3	1		1	1	INCOMPLETA
2003	44011	Alcaine												SIN INFORMACIÓN
2003	44012	Alcalá de la Selva	5	4	1	1190	1069	121	6	4	1	1	3	COMPLETA
2003	44013	Alcañiz	9	7	2	8521	7853	668	39			4	4	INCOMPLETA
2003	44014	Alcorisa	16	9	7	8749	4016	4733	12	5	3	2	2	INCOMPLETA
2003	44016	Alfambra												SIN INFORMACIÓN
2003	44017	Aliaga												SIN INFORMACIÓN
2003	44018	Almohaja												SIN INFORMACIÓN
2003	44019	Alobras												SIN INFORMACIÓN
2003	44020	Alpeñés												SIN INFORMACIÓN
2003	44021	Allepuz												SIN INFORMACIÓN
2003	44022	Alloza	1	1	0	284	284	0	1	0	0	0	0	COMPLETA
2003	44023	Allueva												SIN INFORMACIÓN
2003	44024	Anadón												SIN INFORMACIÓN
2003	44025	Andorra	23	17	6	5764	4115	1649	20	7	0	6	5	COMPLETA
2003	44026	Arcos de las Salinas												SIN INFORMACIÓN
2003	44027	Arens de Lledó												SIN INFORMACIÓN
2003	44028	Argente												SIN INFORMACIÓN
2003	44029	Ariño	1	1		193	193		1					INCOMPLETA
2003	44031	Azaila												SIN INFORMACIÓN
2003	44032	Bádenas												SIN INFORMACIÓN
2003	44033	Báguena	1	1	0	158	158	0	1	1	0	0	0	COMPLETA
2003	44034	Bañón												SIN INFORMACIÓN
2003	44035	Barrachina												SIN INFORMACIÓN
2003	44036	Bea												SIN INFORMACIÓN
2003	44037	Beceite								1				INCOMPLETA
2003	44038	Belmonte de San José												SIN INFORMACIÓN
2003	44039	Bello												SIN INFORMACIÓN
2003	44040	Berge	1	0	1	101	0	101	0	0	0	0	0	COMPLETA
2003	44041	Bezas												SIN INFORMACIÓN
2003	44042	Blancas	1	0	1	626	0	626	0	0	0	0	0	COMPLETA
2003	44043	Blesa												SIN INFORMACIÓN
2003	44044	Bordón												SIN INFORMACIÓN
2003	44045	Bronchales	12	11	1	4119	3819	300	32	1	2	2	2	INCOMPLETA
2003	44046	Bueña	1		1	573		573						INCOMPLETA
2003	44047	Burbáguena												SIN INFORMACIÓN
