Mes y año	Provincia código	Provincia nombre	UE25-UE27-UE28	UE25	UE27	UE28	Sexo	Nº parados	Sector código	Sector descripción
Marzo 2006	22	Huesca	No consta	No consta	No consta	No consta	Mujeres	1	4	Servicios
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	52	1	Agricultura, ganadería y pesca
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	414	2	Industria y energía
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	368	3	Construcción
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	517	4	Servicios
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	51		Sin empleo anterior
Marzo 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	1	1	Agricultura, ganadería y pesca
Marzo 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	10	2	Industria y energía
Marzo 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	5	3	Construcción
Marzo 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	4	4	Servicios
Marzo 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	4		Sin empleo anterior
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	6	1	Agricultura, ganadería y pesca
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	7	2	Industria y energía
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	16	3	Construcción
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	14	4	Servicios
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	2		Sin empleo anterior
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	46	1	Agricultura, ganadería y pesca
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	49	2	Industria y energía
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	60	3	Construcción
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	51	4	Servicios
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	10		Sin empleo anterior
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	62	1	Agricultura, ganadería y pesca
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	349	2	Industria y energía
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	66	3	Construcción
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	1690	4	Servicios
Marzo 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	164		Sin empleo anterior
Marzo 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	4	1	Agricultura, ganadería y pesca
Marzo 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	2	Industria y energía
Marzo 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	14	4	Servicios
Marzo 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	5		Sin empleo anterior
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	11	1	Agricultura, ganadería y pesca
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	8	2	Industria y energía
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	1	3	Construcción
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	37	4	Servicios
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	9		Sin empleo anterior
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	12	1	Agricultura, ganadería y pesca
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	11	2	Industria y energía
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	2	3	Construcción
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	99	4	Servicios
Marzo 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	34		Sin empleo anterior
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	236	1	Agricultura, ganadería y pesca
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	2217	2	Industria y energía
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1773	3	Construcción
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	5393	4	Servicios
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	565		Sin empleo anterior
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	12	1	Agricultura, ganadería y pesca
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	20	2	Industria y energía
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	32	3	Construcción
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	59	4	Servicios
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	17		Sin empleo anterior
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	38	1	Agricultura, ganadería y pesca
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	50	2	Industria y energía
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	84	3	Construcción
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	78	4	Servicios
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	16		Sin empleo anterior
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Hombres	1	4	Servicios
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	280	1	Agricultura, ganadería y pesca
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	230	2	Industria y energía
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	507	3	Construcción
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	724	4	Servicios
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	84		Sin empleo anterior
Marzo 2006	50	Zaragoza	No consta	No consta	No consta	No consta	Hombres	1	2	Industria y energía
Marzo 2006	50	Zaragoza	No consta	No consta	No consta	No consta	Hombres	3	4	Servicios
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	170	1	Agricultura, ganadería y pesca
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	3142	2	Industria y energía
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	326	3	Construcción
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	12331	4	Servicios
Marzo 2006	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	1334		Sin empleo anterior
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	6	1	Agricultura, ganadería y pesca
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	13	2	Industria y energía
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	3	Construcción
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	90	4	Servicios
Marzo 2006	50	Zaragoza	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	24		Sin empleo anterior
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	22	1	Agricultura, ganadería y pesca
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	38	2	Industria y energía
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	8	3	Construcción
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	229	4	Servicios
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	52		Sin empleo anterior
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	60	1	Agricultura, ganadería y pesca
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	99	2	Industria y energía
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	18	3	Construcción
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	961	4	Servicios
Marzo 2006	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	211		Sin empleo anterior
Marzo 2006	50	Zaragoza	No consta	No consta	No consta	No consta	Mujeres	1	2	Industria y energía
Marzo 2006	50	Zaragoza	No consta	No consta	No consta	No consta	Mujeres	2	4	Servicios
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	117	1	Agricultura, ganadería y pesca
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	351	2	Industria y energía
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	553	3	Construcción
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	888	4	Servicios
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	89		Sin empleo anterior
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	4	1	Agricultura, ganadería y pesca
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	1	2	Industria y energía
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	8	3	Construcción
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	17	4	Servicios
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	7		Sin empleo anterior
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	16	1	Agricultura, ganadería y pesca
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	3	2	Industria y energía
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	18	3	Construcción
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	26	4	Servicios
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	7		Sin empleo anterior
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	129	1	Agricultura, ganadería y pesca
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	62	2	Industria y energía
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	188	3	Construcción
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	119	4	Servicios
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	31		Sin empleo anterior
Febrero 2006	22	Huesca	No consta	No consta	No consta	No consta	Hombres	2	3	Construcción
Febrero 2006	22	Huesca	No consta	No consta	No consta	No consta	Hombres	1	4	Servicios
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	71	1	Agricultura, ganadería y pesca
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	440	2	Industria y energía
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	110	3	Construcción
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	2494	4	Servicios
Febrero 2006	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	204		Sin empleo anterior
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	2	1	Agricultura, ganadería y pesca
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	2	2	Industria y energía
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	4	3	Construcción
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	29	4	Servicios
Febrero 2006	22	Huesca	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	9		Sin empleo anterior
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	12	1	Agricultura, ganadería y pesca
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	2	Industria y energía
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	3	Construcción
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	33	4	Servicios
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	8		Sin empleo anterior
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	12	1	Agricultura, ganadería y pesca
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	13	2	Industria y energía
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	7	3	Construcción
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	180	4	Servicios
Febrero 2006	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	46		Sin empleo anterior
Febrero 2006	22	Huesca	No consta	No consta	No consta	No consta	Mujeres	1	4	Servicios
Febrero 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	45	1	Agricultura, ganadería y pesca
Febrero 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	421	2	Industria y energía
Febrero 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	376	3	Construcción
Febrero 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	491	4	Servicios
Febrero 2006	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	52		Sin empleo anterior
Febrero 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	2	1	Agricultura, ganadería y pesca
Febrero 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	14	2	Industria y energía
Febrero 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	9	3	Construcción
Febrero 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	6	4	Servicios
Febrero 2006	44	Teruel	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	5		Sin empleo anterior
Febrero 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	9	1	Agricultura, ganadería y pesca
Febrero 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	7	2	Industria y energía
Febrero 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	20	3	Construcción
Febrero 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	20	4	Servicios
Febrero 2006	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	2		Sin empleo anterior
