Mes y año	Comarca código	Comarca nombre	Sexo	Nº parados
Diciembre 2008	04	La Ribagorza	Mujeres	181
Diciembre 2008	05	Cinco Villas	Hombres	811
Diciembre 2008	05	Cinco Villas	Mujeres	690
Diciembre 2008	06	Hoya de Huesca / Plana de Uesca	Hombres	1864
Diciembre 2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	1430
Diciembre 2008	07	Somontano de Barbastro	Hombres	608
Diciembre 2008	07	Somontano de Barbastro	Mujeres	458
Diciembre 2008	08	Cinca Medio	Hombres	699
Diciembre 2008	08	Cinca Medio	Mujeres	508
Diciembre 2008	09	La Litera / La Llitera	Hombres	326
Diciembre 2008	09	La Litera / La Llitera	Mujeres	231
Diciembre 2008	10	Los Monegros	Hombres	286
Diciembre 2008	10	Los Monegros	Mujeres	222
Diciembre 2008	11	Bajo Cinca / Baix Cinca	Hombres	555
Diciembre 2008	11	Bajo Cinca / Baix Cinca	Mujeres	437
Diciembre 2008	12	Tarazona y el Moncayo	Hombres	499
Diciembre 2008	12	Tarazona y el Moncayo	Mujeres	651
Diciembre 2008	13	Campo de Borja	Hombres	409
Diciembre 2008	13	Campo de Borja	Mujeres	370
Diciembre 2008	14	Aranda	Hombres	205
Diciembre 2008	14	Aranda	Mujeres	213
Diciembre 2008	15	Ribera Alta del Ebro	Hombres	689
Diciembre 2008	15	Ribera Alta del Ebro	Mujeres	715
Diciembre 2008	16	Valdejalón	Hombres	870
Diciembre 2008	16	Valdejalón	Mujeres	687
Diciembre 2008	17	Central	Hombres	22263
Diciembre 2008	17	Central	Mujeres	18612
Diciembre 2008	18	Ribera Baja del Ebro	Hombres	206
Diciembre 2008	18	Ribera Baja del Ebro	Mujeres	178
Diciembre 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	325
Diciembre 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	402
Diciembre 2008	20	Comunidad de Calatayud	Hombres	979
Diciembre 2008	20	Comunidad de Calatayud	Mujeres	743
Diciembre 2008	21	Campo de Cariñena	Hombres	266
Diciembre 2008	21	Campo de Cariñena	Mujeres	183
Diciembre 2008	22	Campo de Belchite	Hombres	94
Diciembre 2008	22	Campo de Belchite	Mujeres	101
Diciembre 2008	23	Bajo Martín	Hombres	142
Diciembre 2008	23	Bajo Martín	Mujeres	97
Diciembre 2008	24	Campo de Daroca	Hombres	62
Diciembre 2008	24	Campo de Daroca	Mujeres	63
Diciembre 2008	25	Jiloca	Hombres	308
Diciembre 2008	25	Jiloca	Mujeres	231
Diciembre 2008	26	Cuencas Mineras	Hombres	271
Diciembre 2008	26	Cuencas Mineras	Mujeres	240
Diciembre 2008	27	Andorra-Sierra de Arcos	Hombres	336
Diciembre 2008	27	Andorra-Sierra de Arcos	Mujeres	234
Diciembre 2008	28	Bajo Aragón	Hombres	799
Diciembre 2008	28	Bajo Aragón	Mujeres	647
Diciembre 2008	29	Comunidad de Teruel	Hombres	1042
Diciembre 2008	29	Comunidad de Teruel	Mujeres	1019
Diciembre 2008	30	Maestrazgo	Hombres	56
Diciembre 2008	30	Maestrazgo	Mujeres	39
Diciembre 2008	31	Sierra de Albarracín	Hombres	67
Diciembre 2008	31	Sierra de Albarracín	Mujeres	84
Diciembre 2008	32	Gúdar-Javalambre	Hombres	218
Diciembre 2008	32	Gúdar-Javalambre	Mujeres	180
Diciembre 2008	33	Matarraña / Matarranya	Hombres	126
Diciembre 2008	33	Matarraña / Matarranya	Mujeres	83
Noviembre 2008	01	La Jacetania	Hombres	428
Noviembre 2008	01	La Jacetania	Mujeres	338
Noviembre 2008	02	Alto Gállego	Hombres	357
Noviembre 2008	02	Alto Gállego	Mujeres	274
Noviembre 2008	03	Sobrarbe	Hombres	107
Noviembre 2008	03	Sobrarbe	Mujeres	121
Noviembre 2008	04	La Ribagorza	Hombres	191
Noviembre 2008	04	La Ribagorza	Mujeres	221
Noviembre 2008	05	Cinco Villas	Hombres	692
Noviembre 2008	05	Cinco Villas	Mujeres	669
Noviembre 2008	06	Hoya de Huesca / Plana de Uesca	Hombres	1677
Noviembre 2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	1440
Noviembre 2008	07	Somontano de Barbastro	Hombres	535
Noviembre 2008	07	Somontano de Barbastro	Mujeres	479
Noviembre 2008	08	Cinca Medio	Hombres	617
Noviembre 2008	08	Cinca Medio	Mujeres	490
Noviembre 2008	09	La Litera / La Llitera	Hombres	278
Noviembre 2008	09	La Litera / La Llitera	Mujeres	247
Noviembre 2008	10	Los Monegros	Hombres	241
Noviembre 2008	10	Los Monegros	Mujeres	232
Noviembre 2008	11	Bajo Cinca / Baix Cinca	Hombres	522
Noviembre 2008	11	Bajo Cinca / Baix Cinca	Mujeres	381
Noviembre 2008	12	Tarazona y el Moncayo	Hombres	460
Noviembre 2008	12	Tarazona y el Moncayo	Mujeres	613
Noviembre 2008	13	Campo de Borja	Hombres	382
Noviembre 2008	13	Campo de Borja	Mujeres	350
Noviembre 2008	14	Aranda	Hombres	183
Noviembre 2008	14	Aranda	Mujeres	217
Noviembre 2008	15	Ribera Alta del Ebro	Hombres	614
Noviembre 2008	15	Ribera Alta del Ebro	Mujeres	681
Noviembre 2008	16	Valdejalón	Hombres	784
Noviembre 2008	16	Valdejalón	Mujeres	662
Noviembre 2008	17	Central	Hombres	20008
Noviembre 2008	17	Central	Mujeres	18021
Noviembre 2008	18	Ribera Baja del Ebro	Hombres	163
Noviembre 2008	18	Ribera Baja del Ebro	Mujeres	136
Noviembre 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	284
Noviembre 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	393
Noviembre 2008	20	Comunidad de Calatayud	Hombres	840
Noviembre 2008	20	Comunidad de Calatayud	Mujeres	706
Noviembre 2008	21	Campo de Cariñena	Hombres	235
Noviembre 2008	21	Campo de Cariñena	Mujeres	169
Noviembre 2008	22	Campo de Belchite	Hombres	76
Noviembre 2008	22	Campo de Belchite	Mujeres	94
Noviembre 2008	23	Bajo Martín	Hombres	127
Noviembre 2008	23	Bajo Martín	Mujeres	91
Noviembre 2008	24	Campo de Daroca	Hombres	51
Noviembre 2008	24	Campo de Daroca	Mujeres	53
Noviembre 2008	25	Jiloca	Hombres	258
Noviembre 2008	25	Jiloca	Mujeres	205
Noviembre 2008	26	Cuencas Mineras	Hombres	217
Noviembre 2008	26	Cuencas Mineras	Mujeres	237
Noviembre 2008	27	Andorra-Sierra de Arcos	Hombres	302
Noviembre 2008	27	Andorra-Sierra de Arcos	Mujeres	231
Noviembre 2008	28	Bajo Aragón	Hombres	667
Noviembre 2008	28	Bajo Aragón	Mujeres	646
Noviembre 2008	29	Comunidad de Teruel	Hombres	975
Noviembre 2008	29	Comunidad de Teruel	Mujeres	1025
Noviembre 2008	30	Maestrazgo	Hombres	51
Noviembre 2008	30	Maestrazgo	Mujeres	39
Noviembre 2008	31	Sierra de Albarracín	Hombres	51
Noviembre 2008	31	Sierra de Albarracín	Mujeres	68
Noviembre 2008	32	Gúdar-Javalambre	Hombres	176
Noviembre 2008	32	Gúdar-Javalambre	Mujeres	163
Noviembre 2008	33	Matarraña / Matarranya	Hombres	115
Noviembre 2008	33	Matarraña / Matarranya	Mujeres	85
Octubre 2008	01	La Jacetania	Hombres	388
Octubre 2008	01	La Jacetania	Mujeres	341
Octubre 2008	02	Alto Gállego	Hombres	310
Octubre 2008	02	Alto Gállego	Mujeres	278
Octubre 2008	03	Sobrarbe	Hombres	107
Octubre 2008	03	Sobrarbe	Mujeres	106
Octubre 2008	04	La Ribagorza	Hombres	177
Octubre 2008	04	La Ribagorza	Mujeres	220
Octubre 2008	05	Cinco Villas	Hombres	611
Octubre 2008	05	Cinco Villas	Mujeres	661
Octubre 2008	06	Hoya de Huesca / Plana de Uesca	Hombres	1608
Octubre 2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	1438
Octubre 2008	07	Somontano de Barbastro	Hombres	513
Octubre 2008	07	Somontano de Barbastro	Mujeres	478
Octubre 2008	08	Cinca Medio	Hombres	573
Octubre 2008	08	Cinca Medio	Mujeres	454
Octubre 2008	09	La Litera / La Llitera	Hombres	243
Octubre 2008	09	La Litera / La Llitera	Mujeres	260
Octubre 2008	10	Los Monegros	Hombres	223
Octubre 2008	10	Los Monegros	Mujeres	246
Octubre 2008	11	Bajo Cinca / Baix Cinca	Hombres	506
Octubre 2008	11	Bajo Cinca / Baix Cinca	Mujeres	389
Octubre 2008	12	Tarazona y el Moncayo	Hombres	412
Octubre 2008	12	Tarazona y el Moncayo	Mujeres	640
Octubre 2008	13	Campo de Borja	Hombres	310
Octubre 2008	13	Campo de Borja	Mujeres	327
Octubre 2008	14	Aranda	Hombres	193
Octubre 2008	14	Aranda	Mujeres	235
Octubre 2008	15	Ribera Alta del Ebro	Hombres	551
Octubre 2008	15	Ribera Alta del Ebro	Mujeres	643
Octubre 2008	16	Valdejalón	Hombres	659
Octubre 2008	16	Valdejalón	Mujeres	585
Octubre 2008	17	Central	Hombres	18183
Octubre 2008	17	Central	Mujeres	17224
Octubre 2008	18	Ribera Baja del Ebro	Hombres	148
Octubre 2008	18	Ribera Baja del Ebro	Mujeres	121
Octubre 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	246
Octubre 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	334
Octubre 2008	20	Comunidad de Calatayud	Hombres	755
Octubre 2008	20	Comunidad de Calatayud	Mujeres	699
Octubre 2008	21	Campo de Cariñena	Hombres	179
Octubre 2008	21	Campo de Cariñena	Mujeres	149
Octubre 2008	22	Campo de Belchite	Hombres	61
Octubre 2008	22	Campo de Belchite	Mujeres	90
Octubre 2008	23	Bajo Martín	Hombres	124
Octubre 2008	23	Bajo Martín	Mujeres	87
Octubre 2008	24	Campo de Daroca	Hombres	44
Octubre 2008	24	Campo de Daroca	Mujeres	51
Octubre 2008	25	Jiloca	Hombres	228
Octubre 2008	25	Jiloca	Mujeres	170
Octubre 2008	26	Cuencas Mineras	Hombres	185
Octubre 2008	26	Cuencas Mineras	Mujeres	240
Octubre 2008	27	Andorra-Sierra de Arcos	Hombres	266
Octubre 2008	27	Andorra-Sierra de Arcos	Mujeres	238
Octubre 2008	28	Bajo Aragón	Hombres	573
Octubre 2008	28	Bajo Aragón	Mujeres	584
Octubre 2008	29	Comunidad de Teruel	Hombres	916
Octubre 2008	29	Comunidad de Teruel	Mujeres	1030
Octubre 2008	30	Maestrazgo	Hombres	55
Octubre 2008	30	Maestrazgo	Mujeres	48
Octubre 2008	31	Sierra de Albarracín	Hombres	46
Octubre 2008	31	Sierra de Albarracín	Mujeres	67
Octubre 2008	32	Gúdar-Javalambre	Hombres	170
Octubre 2008	32	Gúdar-Javalambre	Mujeres	153
Octubre 2008	33	Matarraña / Matarranya	Hombres	111
Octubre 2008	33	Matarraña / Matarranya	Mujeres	71
Septiembre 2008	01	La Jacetania	Hombres	324
Septiembre 2008	01	La Jacetania	Mujeres	280
Septiembre 2008	02	Alto Gállego	Hombres	283
Septiembre 2008	02	Alto Gállego	Mujeres	255
Septiembre 2008	03	Sobrarbe	Hombres	83
Septiembre 2008	03	Sobrarbe	Mujeres	84
Septiembre 2008	04	La Ribagorza	Hombres	173
Septiembre 2008	04	La Ribagorza	Mujeres	206
Septiembre 2008	05	Cinco Villas	Hombres	553
Septiembre 2008	05	Cinco Villas	Mujeres	569
Septiembre 2008	06	Hoya de Huesca / Plana de Uesca	Hombres	1441
Septiembre 2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	1259
Septiembre 2008	07	Somontano de Barbastro	Hombres	441
Septiembre 2008	07	Somontano de Barbastro	Mujeres	445
Septiembre 2008	08	Cinca Medio	Hombres	516
Septiembre 2008	08	Cinca Medio	Mujeres	427
Septiembre 2008	09	La Litera / La Llitera	Hombres	230
Septiembre 2008	09	La Litera / La Llitera	Mujeres	224
Septiembre 2008	10	Los Monegros	Hombres	197
Septiembre 2008	10	Los Monegros	Mujeres	217
Septiembre 2008	11	Bajo Cinca / Baix Cinca	Hombres	423
Septiembre 2008	11	Bajo Cinca / Baix Cinca	Mujeres	322
Septiembre 2008	12	Tarazona y el Moncayo	Hombres	394
Septiembre 2008	12	Tarazona y el Moncayo	Mujeres	576
Septiembre 2008	13	Campo de Borja	Hombres	279
Septiembre 2008	13	Campo de Borja	Mujeres	292
Septiembre 2008	14	Aranda	Hombres	209
Septiembre 2008	14	Aranda	Mujeres	211
Septiembre 2008	15	Ribera Alta del Ebro	Hombres	452
Septiembre 2008	15	Ribera Alta del Ebro	Mujeres	549
Septiembre 2008	16	Valdejalón	Hombres	570
Septiembre 2008	16	Valdejalón	Mujeres	527
Septiembre 2008	17	Central	Hombres	15314
Septiembre 2008	17	Central	Mujeres	15217
Septiembre 2008	18	Ribera Baja del Ebro	Hombres	132
Septiembre 2008	18	Ribera Baja del Ebro	Mujeres	102
Septiembre 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	212
Septiembre 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	261
Septiembre 2008	20	Comunidad de Calatayud	Hombres	696
Septiembre 2008	20	Comunidad de Calatayud	Mujeres	681
Septiembre 2008	21	Campo de Cariñena	Hombres	147
Septiembre 2008	21	Campo de Cariñena	Mujeres	134
Septiembre 2008	22	Campo de Belchite	Hombres	56
Septiembre 2008	22	Campo de Belchite	Mujeres	85
Septiembre 2008	23	Bajo Martín	Hombres	111
Septiembre 2008	23	Bajo Martín	Mujeres	79
Septiembre 2008	24	Campo de Daroca	Hombres	40
Septiembre 2008	24	Campo de Daroca	Mujeres	44
Septiembre 2008	25	Jiloca	Hombres	219
Septiembre 2008	25	Jiloca	Mujeres	145
Septiembre 2008	26	Cuencas Mineras	Hombres	162
Septiembre 2008	26	Cuencas Mineras	Mujeres	197
Septiembre 2008	27	Andorra-Sierra de Arcos	Hombres	242
Septiembre 2008	27	Andorra-Sierra de Arcos	Mujeres	211
Septiembre 2008	28	Bajo Aragón	Hombres	513
Septiembre 2008	28	Bajo Aragón	Mujeres	539
Septiembre 2008	29	Comunidad de Teruel	Hombres	795
Septiembre 2008	29	Comunidad de Teruel	Mujeres	879
Septiembre 2008	30	Maestrazgo	Hombres	41
Septiembre 2008	30	Maestrazgo	Mujeres	42
Septiembre 2008	31	Sierra de Albarracín	Hombres	33
Septiembre 2008	31	Sierra de Albarracín	Mujeres	47
Septiembre 2008	32	Gúdar-Javalambre	Hombres	153
Septiembre 2008	32	Gúdar-Javalambre	Mujeres	127
Septiembre 2008	33	Matarraña / Matarranya	Hombres	83
Septiembre 2008	33	Matarraña / Matarranya	Mujeres	68
Agosto 2008	01	La Jacetania	Hombres	285
Agosto 2008	01	La Jacetania	Mujeres	226
Agosto 2008	02	Alto Gállego	Hombres	237
Agosto 2008	02	Alto Gállego	Mujeres	207
Agosto 2008	03	Sobrarbe	Hombres	71
Agosto 2008	03	Sobrarbe	Mujeres	72
Agosto 2008	04	La Ribagorza	Hombres	124
Agosto 2008	04	La Ribagorza	Mujeres	164
Agosto 2008	05	Cinco Villas	Hombres	501
Agosto 2008	05	Cinco Villas	Mujeres	555
Agosto 2008	06	Hoya de Huesca / Plana de Uesca	Hombres	1359
Agosto 2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	1218
Agosto 2008	07	Somontano de Barbastro	Hombres	368
Agosto 2008	07	Somontano de Barbastro	Mujeres	391
Agosto 2008	08	Cinca Medio	Hombres	442
Agosto 2008	08	Cinca Medio	Mujeres	399
Agosto 2008	09	La Litera / La Llitera	Hombres	189
Agosto 2008	09	La Litera / La Llitera	Mujeres	219
Agosto 2008	10	Los Monegros	Hombres	184
Agosto 2008	10	Los Monegros	Mujeres	202
Agosto 2008	11	Bajo Cinca / Baix Cinca	Hombres	326
Agosto 2008	11	Bajo Cinca / Baix Cinca	Mujeres	282
Agosto 2008	12	Tarazona y el Moncayo	Hombres	363
Agosto 2008	12	Tarazona y el Moncayo	Mujeres	547
Agosto 2008	13	Campo de Borja	Hombres	261
Agosto 2008	13	Campo de Borja	Mujeres	291
Agosto 2008	14	Aranda	Hombres	116
Agosto 2008	14	Aranda	Mujeres	137
Agosto 2008	15	Ribera Alta del Ebro	Hombres	385
Agosto 2008	15	Ribera Alta del Ebro	Mujeres	486
Agosto 2008	16	Valdejalón	Hombres	524
Agosto 2008	16	Valdejalón	Mujeres	484
Agosto 2008	17	Central	Hombres	13823
Agosto 2008	17	Central	Mujeres	13934
Agosto 2008	18	Ribera Baja del Ebro	Hombres	133
Agosto 2008	18	Ribera Baja del Ebro	Mujeres	120
Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	208
Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	235
Agosto 2008	20	Comunidad de Calatayud	Hombres	658
Agosto 2008	20	Comunidad de Calatayud	Mujeres	642
Agosto 2008	21	Campo de Cariñena	Hombres	133
Agosto 2008	21	Campo de Cariñena	Mujeres	117
Agosto 2008	22	Campo de Belchite	Hombres	61
Agosto 2008	22	Campo de Belchite	Mujeres	77
Agosto 2008	23	Bajo Martín	Hombres	103
Agosto 2008	23	Bajo Martín	Mujeres	81
Agosto 2008	24	Campo de Daroca	Hombres	40
Agosto 2008	24	Campo de Daroca	Mujeres	48
Agosto 2008	25	Jiloca	Hombres	220
Agosto 2008	25	Jiloca	Mujeres	130
Agosto 2008	26	Cuencas Mineras	Hombres	154
Agosto 2008	26	Cuencas Mineras	Mujeres	180
Agosto 2008	27	Andorra-Sierra de Arcos	Hombres	240
Agosto 2008	27	Andorra-Sierra de Arcos	Mujeres	203
Agosto 2008	28	Bajo Aragón	Hombres	495
Agosto 2008	28	Bajo Aragón	Mujeres	513
Agosto 2008	29	Comunidad de Teruel	Hombres	733
Agosto 2008	29	Comunidad de Teruel	Mujeres	735
Agosto 2008	30	Maestrazgo	Hombres	38
Agosto 2008	30	Maestrazgo	Mujeres	44
Agosto 2008	31	Sierra de Albarracín	Hombres	32
Agosto 2008	31	Sierra de Albarracín	Mujeres	40
Agosto 2008	32	Gúdar-Javalambre	Hombres	127
Agosto 2008	32	Gúdar-Javalambre	Mujeres	114
Agosto 2008	33	Matarraña / Matarranya	Hombres	84
Agosto 2008	33	Matarraña / Matarranya	Mujeres	75
Julio 2008	01	La Jacetania	Hombres	262
Julio 2008	01	La Jacetania	Mujeres	227
Julio 2008	02	Alto Gállego	Hombres	238
Julio 2008	02	Alto Gállego	Mujeres	190
Julio 2008	03	Sobrarbe	Hombres	71
Julio 2008	03	Sobrarbe	Mujeres	71
Julio 2008	04	La Ribagorza	Hombres	129
Julio 2008	04	La Ribagorza	Mujeres	158
Julio 2008	05	Cinco Villas	Hombres	470
Julio 2008	05	Cinco Villas	Mujeres	573
Julio 2008	06	Hoya de Huesca / Plana de Uesca	Hombres	1248
Julio 2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	1165
Julio 2008	07	Somontano de Barbastro	Hombres	376
Julio 2008	07	Somontano de Barbastro	Mujeres	385
Julio 2008	08	Cinca Medio	Hombres	403
Julio 2008	08	Cinca Medio	Mujeres	389
Julio 2008	09	La Litera / La Llitera	Hombres	178
Julio 2008	09	La Litera / La Llitera	Mujeres	215
Julio 2008	10	Los Monegros	Hombres	182
Julio 2008	10	Los Monegros	Mujeres	187
Julio 2008	11	Bajo Cinca / Baix Cinca	Hombres	305
Julio 2008	11	Bajo Cinca / Baix Cinca	Mujeres	251
Julio 2008	12	Tarazona y el Moncayo	Hombres	341
Julio 2008	12	Tarazona y el Moncayo	Mujeres	535
Julio 2008	13	Campo de Borja	Hombres	237
Julio 2008	13	Campo de Borja	Mujeres	296
Julio 2008	14	Aranda	Hombres	102
Julio 2008	14	Aranda	Mujeres	127
Julio 2008	15	Ribera Alta del Ebro	Hombres	364
Julio 2008	15	Ribera Alta del Ebro	Mujeres	493
Julio 2008	16	Valdejalón	Hombres	481
Julio 2008	16	Valdejalón	Mujeres	490
Julio 2008	17	Central	Hombres	12695
Julio 2008	17	Central	Mujeres	13487
Julio 2008	18	Ribera Baja del Ebro	Hombres	103
Julio 2008	18	Ribera Baja del Ebro	Mujeres	105
Julio 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	182
Julio 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	208
Julio 2008	20	Comunidad de Calatayud	Hombres	632
Julio 2008	20	Comunidad de Calatayud	Mujeres	639
Julio 2008	21	Campo de Cariñena	Hombres	123
Julio 2008	21	Campo de Cariñena	Mujeres	107
Julio 2008	22	Campo de Belchite	Hombres	50
Julio 2008	22	Campo de Belchite	Mujeres	76
Julio 2008	23	Bajo Martín	Hombres	90
Julio 2008	23	Bajo Martín	Mujeres	78
Julio 2008	24	Campo de Daroca	Hombres	39
Julio 2008	24	Campo de Daroca	Mujeres	47
Julio 2008	25	Jiloca	Hombres	202
Julio 2008	25	Jiloca	Mujeres	132
Julio 2008	26	Cuencas Mineras	Hombres	149
Julio 2008	26	Cuencas Mineras	Mujeres	173
Julio 2008	27	Andorra-Sierra de Arcos	Hombres	206
Julio 2008	27	Andorra-Sierra de Arcos	Mujeres	212
Julio 2008	28	Bajo Aragón	Hombres	452
Julio 2008	28	Bajo Aragón	Mujeres	512
Julio 2008	29	Comunidad de Teruel	Hombres	681
Julio 2008	29	Comunidad de Teruel	Mujeres	730
Julio 2008	30	Maestrazgo	Hombres	35
Julio 2008	30	Maestrazgo	Mujeres	43
Julio 2008	31	Sierra de Albarracín	Hombres	26
Julio 2008	31	Sierra de Albarracín	Mujeres	40
Julio 2008	32	Gúdar-Javalambre	Hombres	110
Julio 2008	32	Gúdar-Javalambre	Mujeres	119
Julio 2008	33	Matarraña / Matarranya	Hombres	82
Julio 2008	33	Matarraña / Matarranya	Mujeres	83
Junio 2008	01	La Jacetania	Hombres	288
Junio 2008	01	La Jacetania	Mujeres	260
Junio 2008	02	Alto Gállego	Hombres	253
Junio 2008	02	Alto Gállego	Mujeres	216
Junio 2008	03	Sobrarbe	Hombres	80
Junio 2008	03	Sobrarbe	Mujeres	93
Junio 2008	04	La Ribagorza	Hombres	139
Junio 2008	04	La Ribagorza	Mujeres	173
Junio 2008	05	Cinco Villas	Hombres	408
Junio 2008	05	Cinco Villas	Mujeres	555
Junio 2008	06	Hoya de Huesca / Plana de Uesca	Hombres	1181
Junio 2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	1149
Junio 2008	07	Somontano de Barbastro	Hombres	326
Junio 2008	07	Somontano de Barbastro	Mujeres	377
Junio 2008	08	Cinca Medio	Hombres	353
Junio 2008	08	Cinca Medio	Mujeres	362
Junio 2008	09	La Litera / La Llitera	Hombres	163
Junio 2008	09	La Litera / La Llitera	Mujeres	214
Junio 2008	10	Los Monegros	Hombres	163
Junio 2008	10	Los Monegros	Mujeres	182
Junio 2008	11	Bajo Cinca / Baix Cinca	Hombres	258
Junio 2008	11	Bajo Cinca / Baix Cinca	Mujeres	240
Junio 2008	12	Tarazona y el Moncayo	Hombres	320
Junio 2008	12	Tarazona y el Moncayo	Mujeres	562
Junio 2008	13	Campo de Borja	Hombres	225
Junio 2008	13	Campo de Borja	Mujeres	259
Junio 2008	14	Aranda	Hombres	80
Junio 2008	14	Aranda	Mujeres	136
Junio 2008	15	Ribera Alta del Ebro	Hombres	333
Junio 2008	15	Ribera Alta del Ebro	Mujeres	482
Junio 2008	16	Valdejalón	Hombres	434
Junio 2008	16	Valdejalón	Mujeres	468
Junio 2008	17	Central	Hombres	11355
Junio 2008	17	Central	Mujeres	13166
Junio 2008	18	Ribera Baja del Ebro	Hombres	104
Junio 2008	18	Ribera Baja del Ebro	Mujeres	101
Junio 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	165
Junio 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	255
Junio 2008	20	Comunidad de Calatayud	Hombres	586
Junio 2008	20	Comunidad de Calatayud	Mujeres	610
Junio 2008	21	Campo de Cariñena	Hombres	112
Junio 2008	21	Campo de Cariñena	Mujeres	109
Junio 2008	22	Campo de Belchite	Hombres	46
Junio 2008	22	Campo de Belchite	Mujeres	80
Junio 2008	23	Bajo Martín	Hombres	66
Junio 2008	23	Bajo Martín	Mujeres	71
Junio 2008	24	Campo de Daroca	Hombres	38
Junio 2008	24	Campo de Daroca	Mujeres	50
Junio 2008	25	Jiloca	Hombres	197
Junio 2008	25	Jiloca	Mujeres	144
Junio 2008	26	Cuencas Mineras	Hombres	135
Junio 2008	26	Cuencas Mineras	Mujeres	176
Junio 2008	27	Andorra-Sierra de Arcos	Hombres	179
Junio 2008	27	Andorra-Sierra de Arcos	Mujeres	218
Junio 2008	28	Bajo Aragón	Hombres	390
Junio 2008	28	Bajo Aragón	Mujeres	524
Junio 2008	29	Comunidad de Teruel	Hombres	675
Junio 2008	29	Comunidad de Teruel	Mujeres	852
Junio 2008	30	Maestrazgo	Hombres	26
Junio 2008	30	Maestrazgo	Mujeres	44
Junio 2008	31	Sierra de Albarracín	Hombres	31
Junio 2008	31	Sierra de Albarracín	Mujeres	47
Junio 2008	32	Gúdar-Javalambre	Hombres	107
Junio 2008	32	Gúdar-Javalambre	Mujeres	134
Junio 2008	33	Matarraña / Matarranya	Hombres	81
Junio 2008	33	Matarraña / Matarranya	Mujeres	81
Mayo 2008	01	La Jacetania	Hombres	309
Mayo 2008	01	La Jacetania	Mujeres	310
Mayo 2008	02	Alto Gállego	Hombres	281
Mayo 2008	02	Alto Gállego	Mujeres	219
Mayo 2008	03	Sobrarbe	Hombres	93
Mayo 2008	03	Sobrarbe	Mujeres	103
Mayo 2008	04	La Ribagorza	Hombres	165
Mayo 2008	04	La Ribagorza	Mujeres	200
Mayo 2008	05	Cinco Villas	Hombres	395
Mayo 2008	05	Cinco Villas	Mujeres	553
Mayo 2008	06	Hoya de Huesca / Plana de Uesca	Hombres	1076
Mayo 2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	1171
Mayo 2008	07	Somontano de Barbastro	Hombres	325
Mayo 2008	07	Somontano de Barbastro	Mujeres	373
Mayo 2008	08	Cinca Medio	Hombres	353
Mayo 2008	08	Cinca Medio	Mujeres	363
Mayo 2008	09	La Litera / La Llitera	Hombres	142
Mayo 2008	09	La Litera / La Llitera	Mujeres	222
Mayo 2008	10	Los Monegros	Hombres	144
Mayo 2008	10	Los Monegros	Mujeres	218
Mayo 2008	11	Bajo Cinca / Baix Cinca	Hombres	249
Mayo 2008	11	Bajo Cinca / Baix Cinca	Mujeres	250
Mayo 2008	12	Tarazona y el Moncayo	Hombres	316
Mayo 2008	12	Tarazona y el Moncayo	Mujeres	519
