Año	Comarca Código	Comarca Nombre	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código
2014	NC	Municipio del centro de trabajo fuera de Aragón	2	De 500 a 999 trabajadores	Leves	1
2013	01	La Jacetania	2	De 500 a 999 trabajadores	Leves	1
2013	02	Alto Gállego	1	De 500 a 999 trabajadores	Leves	1
2013	05	Cinco Villas	3	De 500 a 999 trabajadores	Leves	1
2013	06	Hoya de Huesca / Plana de Uesca	50	De 500 a 999 trabajadores	Leves	1
2013	12	Tarazona y el Moncayo	2	De 500 a 999 trabajadores	Leves	1
2013	13	Campo de Borja	20	De 500 a 999 trabajadores	Leves	1
2013	15	Ribera Alta del Ebro	41	De 500 a 999 trabajadores	Leves	1
2013	16	Valdejalón	8	De 500 a 999 trabajadores	Leves	1
2013	17	D.C. Zaragoza	344	De 500 a 999 trabajadores	Leves	1
2013	18	Ribera Baja del Ebro	1	De 500 a 999 trabajadores	Leves	1
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	De 500 a 999 trabajadores	Leves	1
2013	20	Comunidad de Calatayud	2	De 500 a 999 trabajadores	Leves	1
2013	21	Campo de Cariñena	10	De 500 a 999 trabajadores	Leves	1
2013	28	Bajo Aragón	1	De 500 a 999 trabajadores	Leves	1
2013	29	Comunidad de Teruel	47	De 500 a 999 trabajadores	Leves	1
2013	NC	Municipio del centro de trabajo fuera de Aragón	1	De 500 a 999 trabajadores	Leves	1
2012	05	Cinco Villas	2	De 500 a 999 trabajadores	Leves	1
2012	06	Hoya de Huesca / Plana de Uesca	30	De 500 a 999 trabajadores	Leves	1
2012	09	La Litera / La Llitera	1	De 500 a 999 trabajadores	Leves	1
2012	12	Tarazona y el Moncayo	4	De 500 a 999 trabajadores	Leves	1
2012	13	Campo de Borja	22	De 500 a 999 trabajadores	Leves	1
2012	14	Aranda	1	De 500 a 999 trabajadores	Leves	1
2012	15	Ribera Alta del Ebro	73	De 500 a 999 trabajadores	Leves	1
2012	16	Valdejalón	9	De 500 a 999 trabajadores	Leves	1
2012	17	D.C. Zaragoza	386	De 500 a 999 trabajadores	Leves	1
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	6	De 500 a 999 trabajadores	Leves	1
2012	20	Comunidad de Calatayud	5	De 500 a 999 trabajadores	Leves	1
2012	21	Campo de Cariñena	13	De 500 a 999 trabajadores	Leves	1
2012	29	Comunidad de Teruel	28	De 500 a 999 trabajadores	Leves	1
2011	02	Alto Gállego	1	De 500 a 999 trabajadores	Leves	1
2011	05	Cinco Villas	3	De 500 a 999 trabajadores	Leves	1
2011	06	Hoya de Huesca / Plana de Uesca	36	De 500 a 999 trabajadores	Leves	1
2011	08	Cinca Medio	1	De 500 a 999 trabajadores	Leves	1
2011	09	La Litera / La Llitera	1	De 500 a 999 trabajadores	Leves	1
2011	11	Bajo Cinca / Baix Cinca	7	De 500 a 999 trabajadores	Leves	1
2011	12	Tarazona y el Moncayo	2	De 500 a 999 trabajadores	Leves	1
2011	13	Campo de Borja	17	De 500 a 999 trabajadores	Leves	1
2011	15	Ribera Alta del Ebro	83	De 500 a 999 trabajadores	Leves	1
2011	16	Valdejalón	8	De 500 a 999 trabajadores	Leves	1
2011	17	D.C. Zaragoza	537	De 500 a 999 trabajadores	Leves	1
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	6	De 500 a 999 trabajadores	Leves	1
2011	20	Comunidad de Calatayud	10	De 500 a 999 trabajadores	Leves	1
2011	21	Campo de Cariñena	13	De 500 a 999 trabajadores	Leves	1
2011	24	Campo de Daroca	1	De 500 a 999 trabajadores	Leves	1
2011	25	Jiloca	2	De 500 a 999 trabajadores	Leves	1
2011	28	Bajo Aragón	2	De 500 a 999 trabajadores	Leves	1
2011	29	Comunidad de Teruel	20	De 500 a 999 trabajadores	Leves	1
2011	30	Maestrazgo	1	De 500 a 999 trabajadores	Leves	1
2010	01	La Jacetania	1	De 500 a 999 trabajadores	Leves	1
2010	05	Cinco Villas	6	De 500 a 999 trabajadores	Leves	1
2010	06	Hoya de Huesca / Plana de Uesca	35	De 500 a 999 trabajadores	Leves	1
2010	07	Somontano de Barbastro	1	De 500 a 999 trabajadores	Leves	1
2010	08	Cinca Medio	1	De 500 a 999 trabajadores	Leves	1
2010	12	Tarazona y el Moncayo	2	De 500 a 999 trabajadores	Leves	1
2010	13	Campo de Borja	28	De 500 a 999 trabajadores	Leves	1
2010	15	Ribera Alta del Ebro	70	De 500 a 999 trabajadores	Leves	1
2010	16	Valdejalón	9	De 500 a 999 trabajadores	Leves	1
2010	17	D.C. Zaragoza	534	De 500 a 999 trabajadores	Leves	1
2010	18	Ribera Baja del Ebro	4	De 500 a 999 trabajadores	Leves	1
2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	De 500 a 999 trabajadores	Leves	1
2010	20	Comunidad de Calatayud	7	De 500 a 999 trabajadores	Leves	1
2010	21	Campo de Cariñena	4	De 500 a 999 trabajadores	Leves	1
2010	23	Bajo Martín	8	De 500 a 999 trabajadores	Leves	1
2010	28	Bajo Aragón	1	De 500 a 999 trabajadores	Leves	1
2010	29	Comunidad de Teruel	37	De 500 a 999 trabajadores	Leves	1
2010	NC	Municipio del centro de trabajo fuera de Aragón	3	De 500 a 999 trabajadores	Leves	1
2009	05	Cinco Villas	1	De 500 a 999 trabajadores	Leves	1
2009	06	Hoya de Huesca / Plana de Uesca	27	De 500 a 999 trabajadores	Leves	1
2009	07	Somontano de Barbastro	2	De 500 a 999 trabajadores	Leves	1
2009	10	Los Monegros	1	De 500 a 999 trabajadores	Leves	1
2009	11	Bajo Cinca / Baix Cinca	1	De 500 a 999 trabajadores	Leves	1
2009	13	Campo de Borja	40	De 500 a 999 trabajadores	Leves	1
2009	15	Ribera Alta del Ebro	50	De 500 a 999 trabajadores	Leves	1
2009	16	Valdejalón	12	De 500 a 999 trabajadores	Leves	1
2009	17	D.C. Zaragoza	467	De 500 a 999 trabajadores	Leves	1
2009	18	Ribera Baja del Ebro	1	De 500 a 999 trabajadores	Leves	1
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	De 500 a 999 trabajadores	Leves	1
2009	20	Comunidad de Calatayud	7	De 500 a 999 trabajadores	Leves	1
2009	21	Campo de Cariñena	14	De 500 a 999 trabajadores	Leves	1
2009	25	Jiloca	1	De 500 a 999 trabajadores	Leves	1
2009	26	Cuencas Mineras	1	De 500 a 999 trabajadores	Leves	1
2009	28	Bajo Aragón	1	De 500 a 999 trabajadores	Leves	1
2009	29	Comunidad de Teruel	34	De 500 a 999 trabajadores	Leves	1
2009	32	Gúdar-Javalambre	1	De 500 a 999 trabajadores	Leves	1
2009	NC	Municipio del centro de trabajo fuera de Aragón	2	De 500 a 999 trabajadores	Leves	1
2008	01	La Jacetania	1	De 500 a 999 trabajadores	Leves	1
2008	02	Alto Gállego	4	De 500 a 999 trabajadores	Leves	1
2008	04	La Ribagorza	1	De 500 a 999 trabajadores	Leves	1
2008	05	Cinco Villas	5	De 500 a 999 trabajadores	Leves	1
2008	06	Hoya de Huesca / Plana de Uesca	41	De 500 a 999 trabajadores	Leves	1
2008	07	Somontano de Barbastro	1	De 500 a 999 trabajadores	Leves	1
2008	10	Los Monegros	1	De 500 a 999 trabajadores	Leves	1
2008	11	Bajo Cinca / Baix Cinca	3	De 500 a 999 trabajadores	Leves	1
2008	12	Tarazona y el Moncayo	7	De 500 a 999 trabajadores	Leves	1
2008	13	Campo de Borja	67	De 500 a 999 trabajadores	Leves	1
2008	14	Aranda	1	De 500 a 999 trabajadores	Leves	1
2008	15	Ribera Alta del Ebro	123	De 500 a 999 trabajadores	Leves	1
2008	16	Valdejalón	26	De 500 a 999 trabajadores	Leves	1
2008	17	D.C. Zaragoza	693	De 500 a 999 trabajadores	Leves	1
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	De 500 a 999 trabajadores	Leves	1
2008	20	Comunidad de Calatayud	17	De 500 a 999 trabajadores	Leves	1
2008	21	Campo de Cariñena	24	De 500 a 999 trabajadores	Leves	1
2008	24	Campo de Daroca	2	De 500 a 999 trabajadores	Leves	1
2008	28	Bajo Aragón	8	De 500 a 999 trabajadores	Leves	1
2008	29	Comunidad de Teruel	68	De 500 a 999 trabajadores	Leves	1
2008	NC	Municipio del centro de trabajo fuera de Aragón	2	De 500 a 999 trabajadores	Leves	1
2007	01	La Jacetania	1	De 500 a 999 trabajadores	Leves	1
2007	03	Sobrarbe	1	De 500 a 999 trabajadores	Leves	1
2007	04	La Ribagorza	2	De 500 a 999 trabajadores	Leves	1
2007	05	Cinco Villas	5	De 500 a 999 trabajadores	Leves	1
2007	06	Hoya de Huesca / Plana de Uesca	40	De 500 a 999 trabajadores	Leves	1
2007	07	Somontano de Barbastro	6	De 500 a 999 trabajadores	Leves	1
2007	08	Cinca Medio	2	De 500 a 999 trabajadores	Leves	1
2007	11	Bajo Cinca / Baix Cinca	9	De 500 a 999 trabajadores	Leves	1
2007	12	Tarazona y el Moncayo	18	De 500 a 999 trabajadores	Leves	1
2007	13	Campo de Borja	71	De 500 a 999 trabajadores	Leves	1
2007	15	Ribera Alta del Ebro	143	De 500 a 999 trabajadores	Leves	1
2007	16	Valdejalón	44	De 500 a 999 trabajadores	Leves	1
2007	17	D.C. Zaragoza	765	De 500 a 999 trabajadores	Leves	1
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	De 500 a 999 trabajadores	Leves	1
2007	20	Comunidad de Calatayud	40	De 500 a 999 trabajadores	Leves	1
2007	21	Campo de Cariñena	26	De 500 a 999 trabajadores	Leves	1
2007	22	Campo de Belchite	1	De 500 a 999 trabajadores	Leves	1
2007	25	Jiloca	1	De 500 a 999 trabajadores	Leves	1
2007	26	Cuencas Mineras	1	De 500 a 999 trabajadores	Leves	1
2007	28	Bajo Aragón	3	De 500 a 999 trabajadores	Leves	1
2007	29	Comunidad de Teruel	54	De 500 a 999 trabajadores	Leves	1
2007	NC	Municipio del centro de trabajo fuera de Aragón	4	De 500 a 999 trabajadores	Leves	1
2006	01	La Jacetania	1	De 500 a 999 trabajadores	Leves	1
2006	04	La Ribagorza	1	De 500 a 999 trabajadores	Leves	1
2006	05	Cinco Villas	3	De 500 a 999 trabajadores	Leves	1
2006	06	Hoya de Huesca / Plana de Uesca	34	De 500 a 999 trabajadores	Leves	1
2006	07	Somontano de Barbastro	4	De 500 a 999 trabajadores	Leves	1
2006	09	La Litera / La Llitera	1	De 500 a 999 trabajadores	Leves	1
2006	11	Bajo Cinca / Baix Cinca	14	De 500 a 999 trabajadores	Leves	1
2006	12	Tarazona y el Moncayo	13	De 500 a 999 trabajadores	Leves	1
2006	13	Campo de Borja	59	De 500 a 999 trabajadores	Leves	1
2006	15	Ribera Alta del Ebro	107	De 500 a 999 trabajadores	Leves	1
2006	16	Valdejalón	15	De 500 a 999 trabajadores	Leves	1
2006	17	D.C. Zaragoza	796	De 500 a 999 trabajadores	Leves	1
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	De 500 a 999 trabajadores	Leves	1
2006	20	Comunidad de Calatayud	28	De 500 a 999 trabajadores	Leves	1
2006	21	Campo de Cariñena	21	De 500 a 999 trabajadores	Leves	1
2006	22	Campo de Belchite	1	De 500 a 999 trabajadores	Leves	1
2006	26	Cuencas Mineras	1	De 500 a 999 trabajadores	Leves	1
2006	28	Bajo Aragón	2	De 500 a 999 trabajadores	Leves	1
2006	29	Comunidad de Teruel	41	De 500 a 999 trabajadores	Leves	1
2006	31	Sierra de Albarracín	1	De 500 a 999 trabajadores	Leves	1
2006	NC	Municipio del centro de trabajo fuera de Aragón	4	De 500 a 999 trabajadores	Leves	1
2005	01	La Jacetania	2	De 500 a 999 trabajadores	Leves	1
2005	02	Alto Gállego	1	De 500 a 999 trabajadores	Leves	1
2005	04	La Ribagorza	1	De 500 a 999 trabajadores	Leves	1
2005	05	Cinco Villas	19	De 500 a 999 trabajadores	Leves	1
2005	06	Hoya de Huesca / Plana de Uesca	22	De 500 a 999 trabajadores	Leves	1
2005	11	Bajo Cinca / Baix Cinca	14	De 500 a 999 trabajadores	Leves	1
2005	12	Tarazona y el Moncayo	15	De 500 a 999 trabajadores	Leves	1
2005	13	Campo de Borja	84	De 500 a 999 trabajadores	Leves	1
2005	15	Ribera Alta del Ebro	67	De 500 a 999 trabajadores	Leves	1
2005	16	Valdejalón	55	De 500 a 999 trabajadores	Leves	1
2005	17	D.C. Zaragoza	862	De 500 a 999 trabajadores	Leves	1
2005	18	Ribera Baja del Ebro	1	De 500 a 999 trabajadores	Leves	1
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	26	De 500 a 999 trabajadores	Leves	1
2005	20	Comunidad de Calatayud	17	De 500 a 999 trabajadores	Leves	1
2005	27	Andorra-Sierra de Arcos	1	De 500 a 999 trabajadores	Leves	1
2005	29	Comunidad de Teruel	36	De 500 a 999 trabajadores	Leves	1
2005	NC	Municipio del centro de trabajo fuera de Aragón	4	De 500 a 999 trabajadores	Leves	1
2004	05	Cinco Villas	32	De 500 a 999 trabajadores	Leves	1
2004	06	Hoya de Huesca / Plana de Uesca	26	De 500 a 999 trabajadores	Leves	1
2004	07	Somontano de Barbastro	1	De 500 a 999 trabajadores	Leves	1
2004	08	Cinca Medio	1	De 500 a 999 trabajadores	Leves	1
2004	11	Bajo Cinca / Baix Cinca	4	De 500 a 999 trabajadores	Leves	1
2004	12	Tarazona y el Moncayo	43	De 500 a 999 trabajadores	Leves	1
2004	13	Campo de Borja	7	De 500 a 999 trabajadores	Leves	1
2004	15	Ribera Alta del Ebro	86	De 500 a 999 trabajadores	Leves	1
2004	16	Valdejalón	6	De 500 a 999 trabajadores	Leves	1
2004	17	D.C. Zaragoza	626	De 500 a 999 trabajadores	Leves	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	12	De 500 a 999 trabajadores	Leves	1
2004	20	Comunidad de Calatayud	43	De 500 a 999 trabajadores	Leves	1
2004	25	Jiloca	3	De 500 a 999 trabajadores	Leves	1
2004	26	Cuencas Mineras	9	De 500 a 999 trabajadores	Leves	1
2004	28	Bajo Aragón	1	De 500 a 999 trabajadores	Leves	1
2004	29	Comunidad de Teruel	33	De 500 a 999 trabajadores	Leves	1
2004	NC	Municipio del centro de trabajo fuera de Aragón	13	De 500 a 999 trabajadores	Leves	1
2003	01	La Jacetania	9	De 500 a 999 trabajadores	Leves	1
2003	02	Alto Gállego	1	De 500 a 999 trabajadores	Leves	1
2003	05	Cinco Villas	16	De 500 a 999 trabajadores	Leves	1
2003	06	Hoya de Huesca / Plana de Uesca	22	De 500 a 999 trabajadores	Leves	1
2003	07	Somontano de Barbastro	2	De 500 a 999 trabajadores	Leves	1
2003	08	Cinca Medio	3	De 500 a 999 trabajadores	Leves	1
2003	11	Bajo Cinca / Baix Cinca	3	De 500 a 999 trabajadores	Leves	1
2003	12	Tarazona y el Moncayo	45	De 500 a 999 trabajadores	Leves	1
2003	13	Campo de Borja	6	De 500 a 999 trabajadores	Leves	1
2003	15	Ribera Alta del Ebro	45	De 500 a 999 trabajadores	Leves	1
2003	16	Valdejalón	31	De 500 a 999 trabajadores	Leves	1
2003	17	D.C. Zaragoza	550	De 500 a 999 trabajadores	Leves	1
2003	18	Ribera Baja del Ebro	1	De 500 a 999 trabajadores	Leves	1
2003	20	Comunidad de Calatayud	6	De 500 a 999 trabajadores	Leves	1
2003	21	Campo de Cariñena	4	De 500 a 999 trabajadores	Leves	1
2003	26	Cuencas Mineras	10	De 500 a 999 trabajadores	Leves	1
2003	29	Comunidad de Teruel	61	De 500 a 999 trabajadores	Leves	1
2003	NC	Municipio del centro de trabajo fuera de Aragón	3	De 500 a 999 trabajadores	Leves	1
2017	15	Ribera Alta del Ebro	1	De 500 a 999 trabajadores	Graves o muy graves	2
2017	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Graves o muy graves	2
2017	29	Comunidad de Teruel	1	De 500 a 999 trabajadores	Graves o muy graves	2
2016	15	Ribera Alta del Ebro	1	De 500 a 999 trabajadores	Graves o muy graves	2
2016	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Graves o muy graves	2
2015	12	Tarazona y el Moncayo	1	De 500 a 999 trabajadores	Graves o muy graves	2
2015	15	Ribera Alta del Ebro	1	De 500 a 999 trabajadores	Graves o muy graves	2
2015	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Graves o muy graves	2
2014	06	Hoya de Huesca / Plana de Uesca	1	De 500 a 999 trabajadores	Graves o muy graves	2
2014	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Graves o muy graves	2
2013	17	D.C. Zaragoza	2	De 500 a 999 trabajadores	Graves o muy graves	2
2012	15	Ribera Alta del Ebro	1	De 500 a 999 trabajadores	Graves o muy graves	2
2012	17	D.C. Zaragoza	4	De 500 a 999 trabajadores	Graves o muy graves	2
2011	06	Hoya de Huesca / Plana de Uesca	1	De 500 a 999 trabajadores	Graves o muy graves	2
2011	17	D.C. Zaragoza	3	De 500 a 999 trabajadores	Graves o muy graves	2
2010	06	Hoya de Huesca / Plana de Uesca	2	De 500 a 999 trabajadores	Graves o muy graves	2
2010	15	Ribera Alta del Ebro	1	De 500 a 999 trabajadores	Graves o muy graves	2
2010	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Graves o muy graves	2
2010	NC	Municipio del centro de trabajo fuera de Aragón	1	De 500 a 999 trabajadores	Graves o muy graves	2
2009	06	Hoya de Huesca / Plana de Uesca	1	De 500 a 999 trabajadores	Graves o muy graves	2
2009	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Graves o muy graves	2
2008	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Graves o muy graves	2
2008	30	Maestrazgo	1	De 500 a 999 trabajadores	Graves o muy graves	2
2007	06	Hoya de Huesca / Plana de Uesca	1	De 500 a 999 trabajadores	Graves o muy graves	2
2007	16	Valdejalón	1	De 500 a 999 trabajadores	Graves o muy graves	2
2007	17	D.C. Zaragoza	3	De 500 a 999 trabajadores	Graves o muy graves	2
2006	17	D.C. Zaragoza	4	De 500 a 999 trabajadores	Graves o muy graves	2
2006	21	Campo de Cariñena	1	De 500 a 999 trabajadores	Graves o muy graves	2
2005	11	Bajo Cinca / Baix Cinca	1	De 500 a 999 trabajadores	Graves o muy graves	2
2005	17	D.C. Zaragoza	6	De 500 a 999 trabajadores	Graves o muy graves	2
2005	20	Comunidad de Calatayud	1	De 500 a 999 trabajadores	Graves o muy graves	2
2004	06	Hoya de Huesca / Plana de Uesca	1	De 500 a 999 trabajadores	Graves o muy graves	2
2004	17	D.C. Zaragoza	3	De 500 a 999 trabajadores	Graves o muy graves	2
2003	15	Ribera Alta del Ebro	1	De 500 a 999 trabajadores	Graves o muy graves	2
2003	17	D.C. Zaragoza	8	De 500 a 999 trabajadores	Graves o muy graves	2
2003	29	Comunidad de Teruel	1	De 500 a 999 trabajadores	Graves o muy graves	2
2017	15	Ribera Alta del Ebro	2	De 500 a 999 trabajadores	Mortales	3
2017	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Mortales	3
2016	15	Ribera Alta del Ebro	1	De 500 a 999 trabajadores	Mortales	3
2015	15	Ribera Alta del Ebro	1	De 500 a 999 trabajadores	Mortales	3
2010	06	Hoya de Huesca / Plana de Uesca	1	De 500 a 999 trabajadores	Mortales	3
2010	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Mortales	3
2009	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Mortales	3
2008	17	D.C. Zaragoza	2	De 500 a 999 trabajadores	Mortales	3
2006	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Mortales	3
2005	15	Ribera Alta del Ebro	1	De 500 a 999 trabajadores	Mortales	3
2003	17	D.C. Zaragoza	1	De 500 a 999 trabajadores	Mortales	3
2017	01	La Jacetania	1	De 1000 a 4999 trabajadores	Leves	1
2017	02	Alto Gállego	1	De 1000 a 4999 trabajadores	Leves	1
2017	04	La Ribagorza	2	De 1000 a 4999 trabajadores	Leves	1
2017	05	Cinco Villas	18	De 1000 a 4999 trabajadores	Leves	1
2017	06	Hoya de Huesca / Plana de Uesca	4	De 1000 a 4999 trabajadores	Leves	1
2017	07	Somontano de Barbastro	1	De 1000 a 4999 trabajadores	Leves	1
2017	08	Cinca Medio	1	De 1000 a 4999 trabajadores	Leves	1
2017	11	Bajo Cinca / Baix Cinca	1	De 1000 a 4999 trabajadores	Leves	1
2017	12	Tarazona y el Moncayo	6	De 1000 a 4999 trabajadores	Leves	1
2017	13	Campo de Borja	13	De 1000 a 4999 trabajadores	Leves	1
2017	15	Ribera Alta del Ebro	55	De 1000 a 4999 trabajadores	Leves	1
2017	16	Valdejalón	21	De 1000 a 4999 trabajadores	Leves	1
2017	17	D.C. Zaragoza	875	De 1000 a 4999 trabajadores	Leves	1
2017	18	Ribera Baja del Ebro	2	De 1000 a 4999 trabajadores	Leves	1
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	6	De 1000 a 4999 trabajadores	Leves	1
2017	20	Comunidad de Calatayud	4	De 1000 a 4999 trabajadores	Leves	1
2017	21	Campo de Cariñena	12	De 1000 a 4999 trabajadores	Leves	1
2017	25	Jiloca	1	De 1000 a 4999 trabajadores	Leves	1
2017	27	Andorra-Sierra de Arcos	1	De 1000 a 4999 trabajadores	Leves	1
2017	28	Bajo Aragón	1	De 1000 a 4999 trabajadores	Leves	1
2017	29	Comunidad de Teruel	3	De 1000 a 4999 trabajadores	Leves	1
2017	32	Gúdar-Javalambre	1	De 1000 a 4999 trabajadores	Leves	1
2017	33	Matarraña / Matarranya	2	De 1000 a 4999 trabajadores	Leves	1
2016	01	La Jacetania	1	De 1000 a 4999 trabajadores	Leves	1
2016	02	Alto Gállego	2	De 1000 a 4999 trabajadores	Leves	1
2016	04	La Ribagorza	1	De 1000 a 4999 trabajadores	Leves	1
2016	05	Cinco Villas	8	De 1000 a 4999 trabajadores	Leves	1
2016	06	Hoya de Huesca / Plana de Uesca	1	De 1000 a 4999 trabajadores	Leves	1
2016	07	Somontano de Barbastro	1	De 1000 a 4999 trabajadores	Leves	1
2016	08	Cinca Medio	2	De 1000 a 4999 trabajadores	Leves	1
2016	12	Tarazona y el Moncayo	6	De 1000 a 4999 trabajadores	Leves	1
2016	13	Campo de Borja	6	De 1000 a 4999 trabajadores	Leves	1
2016	14	Aranda	1	De 1000 a 4999 trabajadores	Leves	1
2016	15	Ribera Alta del Ebro	28	De 1000 a 4999 trabajadores	Leves	1
2016	16	Valdejalón	28	De 1000 a 4999 trabajadores	Leves	1
2016	17	D.C. Zaragoza	922	De 1000 a 4999 trabajadores	Leves	1
2016	18	Ribera Baja del Ebro	1	De 1000 a 4999 trabajadores	Leves	1
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	De 1000 a 4999 trabajadores	Leves	1
2016	20	Comunidad de Calatayud	9	De 1000 a 4999 trabajadores	Leves	1
2016	21	Campo de Cariñena	1	De 1000 a 4999 trabajadores	Leves	1
2016	25	Jiloca	1	De 1000 a 4999 trabajadores	Leves	1
2016	26	Cuencas Mineras	1	De 1000 a 4999 trabajadores	Leves	1
2016	29	Comunidad de Teruel	7	De 1000 a 4999 trabajadores	Leves	1
2015	01	La Jacetania	1	De 1000 a 4999 trabajadores	Leves	1
2015	05	Cinco Villas	8	De 1000 a 4999 trabajadores	Leves	1
2015	06	Hoya de Huesca / Plana de Uesca	1	De 1000 a 4999 trabajadores	Leves	1
2015	12	Tarazona y el Moncayo	6	De 1000 a 4999 trabajadores	Leves	1
2015	13	Campo de Borja	3	De 1000 a 4999 trabajadores	Leves	1
2015	14	Aranda	2	De 1000 a 4999 trabajadores	Leves	1
2015	15	Ribera Alta del Ebro	14	De 1000 a 4999 trabajadores	Leves	1
2015	16	Valdejalón	21	De 1000 a 4999 trabajadores	Leves	1
2015	17	D.C. Zaragoza	936	De 1000 a 4999 trabajadores	Leves	1
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	De 1000 a 4999 trabajadores	Leves	1
2015	20	Comunidad de Calatayud	8	De 1000 a 4999 trabajadores	Leves	1
2015	21	Campo de Cariñena	1	De 1000 a 4999 trabajadores	Leves	1
2015	29	Comunidad de Teruel	1	De 1000 a 4999 trabajadores	Leves	1
2014	05	Cinco Villas	9	De 1000 a 4999 trabajadores	Leves	1
2014	06	Hoya de Huesca / Plana de Uesca	3	De 1000 a 4999 trabajadores	Leves	1
2014	13	Campo de Borja	2	De 1000 a 4999 trabajadores	Leves	1
2014	15	Ribera Alta del Ebro	1	De 1000 a 4999 trabajadores	Leves	1
2014	16	Valdejalón	7	De 1000 a 4999 trabajadores	Leves	1
2014	17	D.C. Zaragoza	792	De 1000 a 4999 trabajadores	Leves	1
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	De 1000 a 4999 trabajadores	Leves	1
2014	20	Comunidad de Calatayud	3	De 1000 a 4999 trabajadores	Leves	1
2014	21	Campo de Cariñena	1	De 1000 a 4999 trabajadores	Leves	1
