Mes (código)	Mes y año	Comarca nombre	Comarca código	Sexo	Régimen	Afiliaciones en alta
201009	Septiembre 2010	Tarazona y el Moncayo	12	Mujeres	Hogar Fijos	32
201009	Septiembre 2010	Valdejalón	16	Mujeres	Hogar Fijos	44
201006	Junio 2010	Alto Gállego	02	Hombres	General	2331
201006	Junio 2010	Alto Gállego	02	Mujeres	General	1558
201006	Junio 2010	Andorra-Sierra de Arcos	27	Hombres	General	1433
201006	Junio 2010	Andorra-Sierra de Arcos	27	Mujeres	General	722
201006	Junio 2010	Aranda	14	Hombres	General	969
201006	Junio 2010	Aranda	14	Mujeres	General	599
201006	Junio 2010	Bajo Aragón	28	Hombres	General	3784
201006	Junio 2010	Bajo Aragón	28	Mujeres	General	3111
201006	Junio 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	General	1386
201006	Junio 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	General	1542
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Hombres	General	3306
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Mujeres	General	2940
201006	Junio 2010	Bajo Martín	23	Hombres	General	1196
201006	Junio 2010	Bajo Martín	23	Mujeres	General	479
201006	Junio 2010	Campo de Belchite	22	Hombres	General	353
201006	Junio 2010	Campo de Belchite	22	Mujeres	General	274
201006	Junio 2010	Campo de Borja	13	Hombres	General	1596
201006	Junio 2010	Campo de Borja	13	Mujeres	General	1793
201006	Junio 2010	Campo de Cariñena	21	Hombres	General	1740
201006	Junio 2010	Campo de Cariñena	21	Mujeres	General	742
201006	Junio 2010	Campo de Daroca	24	Hombres	General	604
201006	Junio 2010	Campo de Daroca	24	Mujeres	General	376
201006	Junio 2010	Cinca Medio	08	Hombres	General	3812
201006	Junio 2010	Cinca Medio	08	Mujeres	General	2162
201006	Junio 2010	Cinco Villas	05	Hombres	General	3978
201006	Junio 2010	Cinco Villas	05	Mujeres	General	2531
201006	Junio 2010	Comunidad de Calatayud	20	Hombres	General	3909
201006	Junio 2010	Comunidad de Calatayud	20	Mujeres	General	3493
201006	Junio 2010	Comunidad de Teruel	29	Hombres	General	9905
201006	Junio 2010	Comunidad de Teruel	29	Mujeres	General	9022
201006	Junio 2010	Cuencas Mineras	26	Hombres	General	1160
201006	Junio 2010	Cuencas Mineras	26	Mujeres	General	608
201006	Junio 2010	D.C. Zaragoza	17	Hombres	General	131441
201006	Junio 2010	D.C. Zaragoza	17	Mujeres	General	120343
201006	Junio 2010	Gúdar-Javalambre	32	Hombres	General	1056
201006	Junio 2010	Gúdar-Javalambre	32	Mujeres	General	674
201006	Junio 2010	Hoya de Huesca / Plana de Uesca	06	Hombres	General	13327
201006	Junio 2010	Hoya de Huesca / Plana de Uesca	06	Mujeres	General	13471
201006	Junio 2010	Jiloca	25	Hombres	General	1265
201006	Junio 2010	Jiloca	25	Mujeres	General	795
201006	Junio 2010	La Jacetania	01	Hombres	General	1906
201006	Junio 2010	La Jacetania	01	Mujeres	General	1939
201006	Junio 2010	La Litera / La Llitera	09	Hombres	General	2952
201006	Junio 2010	La Litera / La Llitera	09	Mujeres	General	1573
201006	Junio 2010	La Ribagorza	04	Hombres	General	1415
201006	Junio 2010	La Ribagorza	04	Mujeres	General	1283
201006	Junio 2010	Los Monegros	10	Hombres	General	2111
201006	Junio 2010	Los Monegros	10	Mujeres	General	1029
201006	Junio 2010	Maestrazgo	30	Hombres	General	311
201006	Junio 2010	Maestrazgo	30	Mujeres	General	202
201006	Junio 2010	Matarraña / Matarranya	33	Hombres	General	951
201006	Junio 2010	Matarraña / Matarranya	33	Mujeres	General	588
201006	Junio 2010	Ribera Alta del Ebro	15	Hombres	General	13347
201006	Junio 2010	Ribera Alta del Ebro	15	Mujeres	General	3865
201006	Junio 2010	Ribera Baja del Ebro	18	Hombres	General	1529
201006	Junio 2010	Ribera Baja del Ebro	18	Mujeres	General	782
201006	Junio 2010	Sierra de Albarracín	31	Hombres	General	325
201006	Junio 2010	Sierra de Albarracín	31	Mujeres	General	296
201006	Junio 2010	Sobrarbe	03	Hombres	General	934
201006	Junio 2010	Sobrarbe	03	Mujeres	General	791
201006	Junio 2010	Somontano de Barbastro	07	Hombres	General	3482
201006	Junio 2010	Somontano de Barbastro	07	Mujeres	General	2967
201006	Junio 2010	Tarazona y el Moncayo	12	Hombres	General	1573
201006	Junio 2010	Tarazona y el Moncayo	12	Mujeres	General	1150
201006	Junio 2010	Valdejalón	16	Hombres	General	5673
201006	Junio 2010	Valdejalón	16	Mujeres	General	3501
201006	Junio 2010	Andorra-Sierra de Arcos	27	Hombres	Minería	352
201006	Junio 2010	Andorra-Sierra de Arcos	27	Mujeres	Minería	8
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Hombres	Minería	43
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Mujeres	Minería	1
201006	Junio 2010	Comunidad de Teruel	29	Hombres	Minería	5
201006	Junio 2010	D.C. Zaragoza	17	Hombres	Minería	38
201006	Junio 2010	D.C. Zaragoza	17	Mujeres	Minería	9
201006	Junio 2010	Alto Gállego	02	Hombres	Autónomos	788
201006	Junio 2010	Alto Gállego	02	Mujeres	Autónomos	404
201006	Junio 2010	Andorra-Sierra de Arcos	27	Hombres	Autónomos	442
201006	Junio 2010	Andorra-Sierra de Arcos	27	Mujeres	Autónomos	251
201006	Junio 2010	Aranda	14	Hombres	Autónomos	507
201006	Junio 2010	Aranda	14	Mujeres	Autónomos	149
201006	Junio 2010	Bajo Aragón	28	Hombres	Autónomos	2017
201006	Junio 2010	Bajo Aragón	28	Mujeres	Autónomos	1091
201006	Junio 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Autónomos	1182
201006	Junio 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Autónomos	545
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Hombres	Autónomos	2114
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Mujeres	Autónomos	841
201006	Junio 2010	Bajo Martín	23	Hombres	Autónomos	440
201006	Junio 2010	Bajo Martín	23	Mujeres	Autónomos	219
201006	Junio 2010	Campo de Belchite	22	Hombres	Autónomos	396
201006	Junio 2010	Campo de Belchite	22	Mujeres	Autónomos	153
201006	Junio 2010	Campo de Borja	13	Hombres	Autónomos	980
201006	Junio 2010	Campo de Borja	13	Mujeres	Autónomos	430
201006	Junio 2010	Campo de Cariñena	21	Hombres	Autónomos	756
201006	Junio 2010	Campo de Cariñena	21	Mujeres	Autónomos	319
201006	Junio 2010	Campo de Daroca	24	Hombres	Autónomos	565
201006	Junio 2010	Campo de Daroca	24	Mujeres	Autónomos	195
201006	Junio 2010	Cinca Medio	08	Hombres	Autónomos	1479
201006	Junio 2010	Cinca Medio	08	Mujeres	Autónomos	893
201006	Junio 2010	Cinco Villas	05	Hombres	Autónomos	2756
201006	Junio 2010	Cinco Villas	05	Mujeres	Autónomos	1189
201006	Junio 2010	Comunidad de Calatayud	20	Hombres	Autónomos	2303
201006	Junio 2010	Comunidad de Calatayud	20	Mujeres	Autónomos	1000
201006	Junio 2010	Comunidad de Teruel	29	Hombres	Autónomos	2627
201006	Junio 2010	Comunidad de Teruel	29	Mujeres	Autónomos	1170
201006	Junio 2010	Cuencas Mineras	26	Hombres	Autónomos	391
201006	Junio 2010	Cuencas Mineras	26	Mujeres	Autónomos	205
201006	Junio 2010	D.C. Zaragoza	17	Hombres	Autónomos	31953
201006	Junio 2010	D.C. Zaragoza	17	Mujeres	Autónomos	16721
201006	Junio 2010	Gúdar-Javalambre	32	Hombres	Autónomos	716
201006	Junio 2010	Gúdar-Javalambre	32	Mujeres	Autónomos	341
201006	Junio 2010	Hoya de Huesca / Plana de Uesca	06	Hombres	Autónomos	3823
201006	Junio 2010	Hoya de Huesca / Plana de Uesca	06	Mujeres	Autónomos	1718
201006	Junio 2010	Jiloca	25	Hombres	Autónomos	1096
201006	Junio 2010	Jiloca	25	Mujeres	Autónomos	514
201006	Junio 2010	La Jacetania	01	Hombres	Autónomos	1230
201006	Junio 2010	La Jacetania	01	Mujeres	Autónomos	623
201006	Junio 2010	La Litera / La Llitera	09	Hombres	Autónomos	1726
201006	Junio 2010	La Litera / La Llitera	09	Mujeres	Autónomos	726
201006	Junio 2010	La Ribagorza	04	Hombres	Autónomos	1257
201006	Junio 2010	La Ribagorza	04	Mujeres	Autónomos	484
201006	Junio 2010	Los Monegros	10	Hombres	Autónomos	2073
201006	Junio 2010	Los Monegros	10	Mujeres	Autónomos	783
201006	Junio 2010	Maestrazgo	30	Hombres	Autónomos	402
201006	Junio 2010	Maestrazgo	30	Mujeres	Autónomos	189
201006	Junio 2010	Matarraña / Matarranya	33	Hombres	Autónomos	1037
201006	Junio 2010	Matarraña / Matarranya	33	Mujeres	Autónomos	580
201006	Junio 2010	Ribera Alta del Ebro	15	Hombres	Autónomos	1348
201006	Junio 2010	Ribera Alta del Ebro	15	Mujeres	Autónomos	691
201006	Junio 2010	Ribera Baja del Ebro	18	Hombres	Autónomos	591
201006	Junio 2010	Ribera Baja del Ebro	18	Mujeres	Autónomos	355
201006	Junio 2010	Sierra de Albarracín	31	Hombres	Autónomos	396
201006	Junio 2010	Sierra de Albarracín	31	Mujeres	Autónomos	202
201006	Junio 2010	Sobrarbe	03	Hombres	Autónomos	759
201006	Junio 2010	Sobrarbe	03	Mujeres	Autónomos	337
201006	Junio 2010	Somontano de Barbastro	07	Hombres	Autónomos	1646
201006	Junio 2010	Somontano de Barbastro	07	Mujeres	Autónomos	739
201006	Junio 2010	Tarazona y el Moncayo	12	Hombres	Autónomos	721
201006	Junio 2010	Tarazona y el Moncayo	12	Mujeres	Autónomos	375
201006	Junio 2010	Valdejalón	16	Hombres	Autónomos	1701
201006	Junio 2010	Valdejalón	16	Mujeres	Autónomos	609
201006	Junio 2010	Alto Gállego	02	Hombres	Agrario ajena	21
201006	Junio 2010	Alto Gállego	02	Mujeres	Agrario ajena	2
201006	Junio 2010	Andorra-Sierra de Arcos	27	Hombres	Agrario ajena	61
201006	Junio 2010	Andorra-Sierra de Arcos	27	Mujeres	Agrario ajena	49
201006	Junio 2010	Aranda	14	Hombres	Agrario ajena	52
201006	Junio 2010	Aranda	14	Mujeres	Agrario ajena	13
201006	Junio 2010	Bajo Aragón	28	Hombres	Agrario ajena	342
201006	Junio 2010	Bajo Aragón	28	Mujeres	Agrario ajena	328
201006	Junio 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Agrario ajena	955
201006	Junio 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Agrario ajena	434
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Hombres	Agrario ajena	1444
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Mujeres	Agrario ajena	710
201006	Junio 2010	Bajo Martín	23	Hombres	Agrario ajena	104
201006	Junio 2010	Bajo Martín	23	Mujeres	Agrario ajena	48
201006	Junio 2010	Campo de Belchite	22	Hombres	Agrario ajena	40
201006	Junio 2010	Campo de Belchite	22	Mujeres	Agrario ajena	2
201006	Junio 2010	Campo de Borja	13	Hombres	Agrario ajena	152
201006	Junio 2010	Campo de Borja	13	Mujeres	Agrario ajena	22
201006	Junio 2010	Campo de Cariñena	21	Hombres	Agrario ajena	454
201006	Junio 2010	Campo de Cariñena	21	Mujeres	Agrario ajena	146
201006	Junio 2010	Campo de Daroca	24	Hombres	Agrario ajena	72
201006	Junio 2010	Campo de Daroca	24	Mujeres	Agrario ajena	22
201006	Junio 2010	Cinca Medio	08	Hombres	Agrario ajena	207
201006	Junio 2010	Cinca Medio	08	Mujeres	Agrario ajena	82
201006	Junio 2010	Cinco Villas	05	Hombres	Agrario ajena	340
201006	Junio 2010	Cinco Villas	05	Mujeres	Agrario ajena	27
201006	Junio 2010	Comunidad de Calatayud	20	Hombres	Agrario ajena	654
201006	Junio 2010	Comunidad de Calatayud	20	Mujeres	Agrario ajena	202
201006	Junio 2010	Comunidad de Teruel	29	Hombres	Agrario ajena	263
201006	Junio 2010	Comunidad de Teruel	29	Mujeres	Agrario ajena	25
201006	Junio 2010	Cuencas Mineras	26	Hombres	Agrario ajena	66
201006	Junio 2010	Cuencas Mineras	26	Mujeres	Agrario ajena	3
201006	Junio 2010	D.C. Zaragoza	17	Hombres	Agrario ajena	1325
201006	Junio 2010	D.C. Zaragoza	17	Mujeres	Agrario ajena	241
201006	Junio 2010	Gúdar-Javalambre	32	Hombres	Agrario ajena	65
201006	Junio 2010	Gúdar-Javalambre	32	Mujeres	Agrario ajena	4
201006	Junio 2010	Hoya de Huesca / Plana de Uesca	06	Hombres	Agrario ajena	221
201006	Junio 2010	Hoya de Huesca / Plana de Uesca	06	Mujeres	Agrario ajena	22
201006	Junio 2010	Jiloca	25	Hombres	Agrario ajena	80
201006	Junio 2010	Jiloca	25	Mujeres	Agrario ajena	3
201006	Junio 2010	La Jacetania	01	Hombres	Agrario ajena	28
201006	Junio 2010	La Jacetania	01	Mujeres	Agrario ajena	1
201006	Junio 2010	La Litera / La Llitera	09	Hombres	Agrario ajena	173
201006	Junio 2010	La Litera / La Llitera	09	Mujeres	Agrario ajena	40
201006	Junio 2010	La Ribagorza	04	Hombres	Agrario ajena	57
201006	Junio 2010	La Ribagorza	04	Mujeres	Agrario ajena	6
201006	Junio 2010	Los Monegros	10	Hombres	Agrario ajena	236
201006	Junio 2010	Los Monegros	10	Mujeres	Agrario ajena	37
201006	Junio 2010	Maestrazgo	30	Hombres	Agrario ajena	25
201006	Junio 2010	Maestrazgo	30	Mujeres	Agrario ajena	3
201006	Junio 2010	Matarraña / Matarranya	33	Hombres	Agrario ajena	145
201006	Junio 2010	Matarraña / Matarranya	33	Mujeres	Agrario ajena	10
201006	Junio 2010	Ribera Alta del Ebro	15	Hombres	Agrario ajena	162
201006	Junio 2010	Ribera Alta del Ebro	15	Mujeres	Agrario ajena	100
201006	Junio 2010	Ribera Baja del Ebro	18	Hombres	Agrario ajena	99
201006	Junio 2010	Ribera Baja del Ebro	18	Mujeres	Agrario ajena	28
201006	Junio 2010	Sierra de Albarracín	31	Hombres	Agrario ajena	48
201006	Junio 2010	Sierra de Albarracín	31	Mujeres	Agrario ajena	2
201006	Junio 2010	Sobrarbe	03	Hombres	Agrario ajena	14
201006	Junio 2010	Somontano de Barbastro	07	Hombres	Agrario ajena	218
201006	Junio 2010	Somontano de Barbastro	07	Mujeres	Agrario ajena	31
201006	Junio 2010	Tarazona y el Moncayo	12	Hombres	Agrario ajena	34
201006	Junio 2010	Tarazona y el Moncayo	12	Mujeres	Agrario ajena	6
201006	Junio 2010	Valdejalón	16	Hombres	Agrario ajena	1669
201006	Junio 2010	Valdejalón	16	Mujeres	Agrario ajena	867
201006	Junio 2010	Alto Gállego	02	Mujeres	Hogar Fijos	29
201006	Junio 2010	Andorra-Sierra de Arcos	27	Hombres	Hogar Fijos	1
201006	Junio 2010	Andorra-Sierra de Arcos	27	Mujeres	Hogar Fijos	16
201006	Junio 2010	Aranda	14	Mujeres	Hogar Fijos	9
201006	Junio 2010	Bajo Aragón	28	Hombres	Hogar Fijos	2
201006	Junio 2010	Bajo Aragón	28	Mujeres	Hogar Fijos	69
201006	Junio 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Hogar Fijos	1
201006	Junio 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Hogar Fijos	18
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Hombres	Hogar Fijos	3
201006	Junio 2010	Bajo Cinca / Baix Cinca	11	Mujeres	Hogar Fijos	17
201006	Junio 2010	Bajo Martín	23	Mujeres	Hogar Fijos	13
201006	Junio 2010	Campo de Belchite	22	Mujeres	Hogar Fijos	6
201006	Junio 2010	Campo de Borja	13	Hombres	Hogar Fijos	1
201006	Junio 2010	Campo de Borja	13	Mujeres	Hogar Fijos	28
201006	Junio 2010	Campo de Cariñena	21	Mujeres	Hogar Fijos	14
201006	Junio 2010	Campo de Daroca	24	Mujeres	Hogar Fijos	9
201006	Junio 2010	Cinca Medio	08	Hombres	Hogar Fijos	1
201006	Junio 2010	Cinca Medio	08	Mujeres	Hogar Fijos	45
201006	Junio 2010	Cinco Villas	05	Hombres	Hogar Fijos	2
201006	Junio 2010	Cinco Villas	05	Mujeres	Hogar Fijos	58
201006	Junio 2010	Comunidad de Calatayud	20	Hombres	Hogar Fijos	2
201006	Junio 2010	Comunidad de Calatayud	20	Mujeres	Hogar Fijos	82
201006	Junio 2010	Comunidad de Teruel	29	Hombres	Hogar Fijos	6
201006	Junio 2010	Comunidad de Teruel	29	Mujeres	Hogar Fijos	189
201006	Junio 2010	Cuencas Mineras	26	Mujeres	Hogar Fijos	14
201006	Junio 2010	D.C. Zaragoza	17	Hombres	Hogar Fijos	183
201006	Junio 2010	D.C. Zaragoza	17	Mujeres	Hogar Fijos	3249
201006	Junio 2010	Gúdar-Javalambre	32	Hombres	Hogar Fijos	2
201006	Junio 2010	Gúdar-Javalambre	32	Mujeres	Hogar Fijos	17
201006	Junio 2010	Hoya de Huesca / Plana de Uesca	06	Hombres	Hogar Fijos	5
201006	Junio 2010	Hoya de Huesca / Plana de Uesca	06	Mujeres	Hogar Fijos	236
201006	Junio 2010	Jiloca	25	Mujeres	Hogar Fijos	28
201006	Junio 2010	La Jacetania	01	Hombres	Hogar Fijos	3
201006	Junio 2010	La Jacetania	01	Mujeres	Hogar Fijos	57
201006	Junio 2010	La Litera / La Llitera	09	Mujeres	Hogar Fijos	42
201006	Junio 2010	La Ribagorza	04	Hombres	Hogar Fijos	1
201006	Junio 2010	La Ribagorza	04	Mujeres	Hogar Fijos	35
201006	Junio 2010	Los Monegros	10	Hombres	Hogar Fijos	1
201006	Junio 2010	Los Monegros	10	Mujeres	Hogar Fijos	44
201006	Junio 2010	Maestrazgo	30	Hombres	Hogar Fijos	1
201006	Junio 2010	Maestrazgo	30	Mujeres	Hogar Fijos	5
201006	Junio 2010	Matarraña / Matarranya	33	Hombres	Hogar Fijos	3
201006	Junio 2010	Matarraña / Matarranya	33	Mujeres	Hogar Fijos	16
201006	Junio 2010	Ribera Alta del Ebro	15	Mujeres	Hogar Fijos	42
201006	Junio 2010	Ribera Baja del Ebro	18	Hombres	Hogar Fijos	1
201006	Junio 2010	Ribera Baja del Ebro	18	Mujeres	Hogar Fijos	12
201006	Junio 2010	Sierra de Albarracín	31	Mujeres	Hogar Fijos	4
201006	Junio 2010	Sobrarbe	03	Hombres	Hogar Fijos	2
201006	Junio 2010	Sobrarbe	03	Mujeres	Hogar Fijos	26
201006	Junio 2010	Somontano de Barbastro	07	Hombres	Hogar Fijos	1
201006	Junio 2010	Somontano de Barbastro	07	Mujeres	Hogar Fijos	71
201006	Junio 2010	Tarazona y el Moncayo	12	Hombres	Hogar Fijos	3
201006	Junio 2010	Tarazona y el Moncayo	12	Mujeres	Hogar Fijos	32
201006	Junio 2010	Valdejalón	16	Mujeres	Hogar Fijos	46
201003	Marzo 2010	Alto Gállego	02	Hombres	General	2548
201003	Marzo 2010	Alto Gállego	02	Mujeres	General	1932
201003	Marzo 2010	Andorra-Sierra de Arcos	27	Hombres	General	1444
201003	Marzo 2010	Andorra-Sierra de Arcos	27	Mujeres	General	767
201003	Marzo 2010	Aranda	14	Hombres	General	837
201003	Marzo 2010	Aranda	14	Mujeres	General	512
201003	Marzo 2010	Bajo Aragón	28	Hombres	General	3739
201003	Marzo 2010	Bajo Aragón	28	Mujeres	General	3052
201003	Marzo 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	General	1215
201003	Marzo 2010	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	General	1340
201003	Marzo 2010	Bajo Cinca / Baix Cinca	11	Hombres	General	3015
201003	Marzo 2010	Bajo Cinca / Baix Cinca	11	Mujeres	General	2563
201003	Marzo 2010	Bajo Martín	23	Hombres	General	1126
201003	Marzo 2010	Bajo Martín	23	Mujeres	General	460
201003	Marzo 2010	Campo de Belchite	22	Hombres	General	358
201003	Marzo 2010	Campo de Belchite	22	Mujeres	General	299
201003	Marzo 2010	Campo de Borja	13	Hombres	General	1564
201003	Marzo 2010	Campo de Borja	13	Mujeres	General	1715
201003	Marzo 2010	Campo de Cariñena	21	Hombres	General	1761
201003	Marzo 2010	Campo de Cariñena	21	Mujeres	General	748
201003	Marzo 2010	Campo de Daroca	24	Hombres	General	608
201003	Marzo 2010	Campo de Daroca	24	Mujeres	General	366
201003	Marzo 2010	Cinca Medio	08	Hombres	General	3911
201003	Marzo 2010	Cinca Medio	08	Mujeres	General	2120
201003	Marzo 2010	Cinco Villas	05	Hombres	General	3911
201003	Marzo 2010	Cinco Villas	05	Mujeres	General	2547
201003	Marzo 2010	Comunidad de Calatayud	20	Hombres	General	3887
201003	Marzo 2010	Comunidad de Calatayud	20	Mujeres	General	3490
201003	Marzo 2010	Comunidad de Teruel	29	Hombres	General	9708
201003	Marzo 2010	Comunidad de Teruel	29	Mujeres	General	9086
201003	Marzo 2010	Cuencas Mineras	26	Hombres	General	1075
201003	Marzo 2010	Cuencas Mineras	26	Mujeres	General	584
201003	Marzo 2010	D.C. Zaragoza	17	Hombres	General	129316
201003	Marzo 2010	D.C. Zaragoza	17	Mujeres	General	121340
201003	Marzo 2010	Gúdar-Javalambre	32	Hombres	General	1018
201003	Marzo 2010	Gúdar-Javalambre	32	Mujeres	General	686
201003	Marzo 2010	Hoya de Huesca / Plana de Uesca	06	Hombres	General	12999
201003	Marzo 2010	Hoya de Huesca / Plana de Uesca	06	Mujeres	General	13594
201003	Marzo 2010	Jiloca	25	Hombres	General	1200
201003	Marzo 2010	Jiloca	25	Mujeres	General	796
201003	Marzo 2010	La Jacetania	01	Hombres	General	2139
201003	Marzo 2010	La Jacetania	01	Mujeres	General	2136
201003	Marzo 2010	La Litera / La Llitera	09	Hombres	General	2901
201003	Marzo 2010	La Litera / La Llitera	09	Mujeres	General	1599
201003	Marzo 2010	La Ribagorza	04	Hombres	General	1645
201003	Marzo 2010	La Ribagorza	04	Mujeres	General	1512
201003	Marzo 2010	Los Monegros	10	Hombres	General	2028
201003	Marzo 2010	Los Monegros	10	Mujeres	General	998
201003	Marzo 2010	Maestrazgo	30	Hombres	General	269
201003	Marzo 2010	Maestrazgo	30	Mujeres	General	186
201003	Marzo 2010	Matarraña / Matarranya	33	Hombres	General	933
201003	Marzo 2010	Matarraña / Matarranya	33	Mujeres	General	565
201003	Marzo 2010	Ribera Alta del Ebro	15	Hombres	General	13236
201003	Marzo 2010	Ribera Alta del Ebro	15	Mujeres	General	3736
201003	Marzo 2010	Ribera Baja del Ebro	18	Hombres	General	1541
201003	Marzo 2010	Ribera Baja del Ebro	18	Mujeres	General	775
201003	Marzo 2010	Sierra de Albarracín	31	Hombres	General	304
201003	Marzo 2010	Sierra de Albarracín	31	Mujeres	General	296
201003	Marzo 2010	Sobrarbe	03	Hombres	General	853
201003	Marzo 2010	Sobrarbe	03	Mujeres	General	701
201003	Marzo 2010	Somontano de Barbastro	07	Hombres	General	3275
201003	Marzo 2010	Somontano de Barbastro	07	Mujeres	General	2856
201003	Marzo 2010	Tarazona y el Moncayo	12	Hombres	General	1527
201003	Marzo 2010	Tarazona y el Moncayo	12	Mujeres	General	1144
201003	Marzo 2010	Valdejalón	16	Hombres	General	5587
201003	Marzo 2010	Valdejalón	16	Mujeres	General	3270
201003	Marzo 2010	Andorra-Sierra de Arcos	27	Hombres	Minería	361
201003	Marzo 2010	Andorra-Sierra de Arcos	27	Mujeres	Minería	8
201003	Marzo 2010	Bajo Cinca / Baix Cinca	11	Hombres	Minería	44
201003	Marzo 2010	Bajo Cinca / Baix Cinca	11	Mujeres	Minería	1
201003	Marzo 2010	Comunidad de Teruel	29	Hombres	Minería	5
201003	Marzo 2010	D.C. Zaragoza	17	Hombres	Minería	39
201003	Marzo 2010	D.C. Zaragoza	17	Mujeres	Minería	9
201003	Marzo 2010	Alto Gállego	02	Hombres	Autónomos	802
201003	Marzo 2010	Alto Gállego	02	Mujeres	Autónomos	418
201003	Marzo 2010	Andorra-Sierra de Arcos	27	Hombres	Autónomos	445
