Municipio código	Municipio nombre	Condición socioeconómica código	Condición socioeconómica	Sexo	Personas residentes viviendas familiares
50174	Montón	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	1
50174	Montón	17	Operarios sin especialización de establecimientos no agrarios	Hombres	3
50174	Montón	18	Profesionales de las fuerzas armadas	Hombres	4
50175	Morata de Jalón	1	Empresarios agrarios con asalariados	Hombres	4
50175	Morata de Jalón	1	Empresarios agrarios con asalariados	Mujeres	1
50175	Morata de Jalón	2	Empresarios agrarios sin asalariados	Hombres	26
50175	Morata de Jalón	5	Resto de trabajadores de explotaciones agrarias	Hombres	5
50175	Morata de Jalón	5	Resto de trabajadores de explotaciones agrarias	Mujeres	1
50175	Morata de Jalón	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Hombres	3
50175	Morata de Jalón	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Mujeres	2
50175	Morata de Jalón	7	Empresarios no agrarios con asalariados	Hombres	15
50175	Morata de Jalón	7	Empresarios no agrarios con asalariados	Mujeres	2
50175	Morata de Jalón	8	Empresarios no agrarios sin asalariados	Hombres	32
50175	Morata de Jalón	8	Empresarios no agrarios sin asalariados	Mujeres	15
50175	Morata de Jalón	9	Miembros de cooperativas no agrarias	Hombres	2
50175	Morata de Jalón	9	Miembros de cooperativas no agrarias	Mujeres	1
50175	Morata de Jalón	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Hombres	9
50175	Morata de Jalón	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Mujeres	1
50175	Morata de Jalón	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	26
50175	Morata de Jalón	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	24
50175	Morata de Jalón	13	Resto del personal administrativo y comercial	Hombres	33
50175	Morata de Jalón	13	Resto del personal administrativo y comercial	Mujeres	39
50175	Morata de Jalón	14	Resto del personal de los servicios	Hombres	11
50175	Morata de Jalón	14	Resto del personal de los servicios	Mujeres	22
50175	Morata de Jalón	15	Contramaestres y capataces de establecimientos no agrarios	Hombres	7
50175	Morata de Jalón	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	144
50175	Morata de Jalón	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	24
50175	Morata de Jalón	17	Operarios sin especialización de establecimientos no agrarios	Hombres	17
50175	Morata de Jalón	17	Operarios sin especialización de establecimientos no agrarios	Mujeres	1
50175	Morata de Jalón	18	Profesionales de las fuerzas armadas	Hombres	5
50175	Morata de Jalón	19	No clasificables por condicion socioeconómica	Hombres	2
50175	Morata de Jalón	19	No clasificables por condicion socioeconómica	Mujeres	1
50176	Morata de Jiloca	2	Empresarios agrarios sin asalariados	Hombres	15
50176	Morata de Jiloca	5	Resto de trabajadores de explotaciones agrarias	Hombres	8
50176	Morata de Jiloca	8	Empresarios no agrarios sin asalariados	Hombres	10
50176	Morata de Jiloca	8	Empresarios no agrarios sin asalariados	Mujeres	4
50176	Morata de Jiloca	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Hombres	1
50176	Morata de Jiloca	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	3
50176	Morata de Jiloca	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	5
50176	Morata de Jiloca	13	Resto del personal administrativo y comercial	Hombres	5
50176	Morata de Jiloca	13	Resto del personal administrativo y comercial	Mujeres	5
50176	Morata de Jiloca	14	Resto del personal de los servicios	Hombres	4
50176	Morata de Jiloca	14	Resto del personal de los servicios	Mujeres	7
50176	Morata de Jiloca	15	Contramaestres y capataces de establecimientos no agrarios	Hombres	2
50176	Morata de Jiloca	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	20
50176	Morata de Jiloca	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	10
50176	Morata de Jiloca	17	Operarios sin especialización de establecimientos no agrarios	Hombres	2
50176	Morata de Jiloca	17	Operarios sin especialización de establecimientos no agrarios	Mujeres	1
50176	Morata de Jiloca	18	Profesionales de las fuerzas armadas	Hombres	1
50177	Morés	1	Empresarios agrarios con asalariados	Hombres	3
50177	Morés	2	Empresarios agrarios sin asalariados	Hombres	8
50177	Morés	2	Empresarios agrarios sin asalariados	Mujeres	1
50177	Morés	3	Miembros de cooperativas agrarias	Hombres	1
50177	Morés	5	Resto de trabajadores de explotaciones agrarias	Hombres	4
50177	Morés	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Hombres	1
50177	Morés	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Mujeres	1
50177	Morés	7	Empresarios no agrarios con asalariados	Hombres	8
50177	Morés	7	Empresarios no agrarios con asalariados	Mujeres	2
50177	Morés	8	Empresarios no agrarios sin asalariados	Hombres	10
50177	Morés	8	Empresarios no agrarios sin asalariados	Mujeres	2
50177	Morés	9	Miembros de cooperativas no agrarias	Hombres	1
50177	Morés	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Mujeres	1
50177	Morés	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	6
50177	Morés	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	1
50177	Morés	13	Resto del personal administrativo y comercial	Hombres	9
50177	Morés	13	Resto del personal administrativo y comercial	Mujeres	13
50177	Morés	14	Resto del personal de los servicios	Hombres	4
50177	Morés	14	Resto del personal de los servicios	Mujeres	5
50177	Morés	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	40
50177	Morés	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	17
50177	Morés	17	Operarios sin especialización de establecimientos no agrarios	Hombres	2
50177	Morés	17	Operarios sin especialización de establecimientos no agrarios	Mujeres	3
50178	Moros	1	Empresarios agrarios con asalariados	Hombres	1
50178	Moros	2	Empresarios agrarios sin asalariados	Hombres	33
50178	Moros	3	Miembros de cooperativas agrarias	Hombres	1
50178	Moros	5	Resto de trabajadores de explotaciones agrarias	Hombres	2
50178	Moros	5	Resto de trabajadores de explotaciones agrarias	Mujeres	1
50178	Moros	7	Empresarios no agrarios con asalariados	Hombres	1
50178	Moros	8	Empresarios no agrarios sin asalariados	Hombres	3
50178	Moros	8	Empresarios no agrarios sin asalariados	Mujeres	4
50178	Moros	9	Miembros de cooperativas no agrarias	Mujeres	4
50178	Moros	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	3
50178	Moros	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	8
50178	Moros	13	Resto del personal administrativo y comercial	Hombres	2
50178	Moros	13	Resto del personal administrativo y comercial	Mujeres	6
50178	Moros	14	Resto del personal de los servicios	Hombres	2
50178	Moros	14	Resto del personal de los servicios	Mujeres	2
50178	Moros	15	Contramaestres y capataces de establecimientos no agrarios	Hombres	1
50178	Moros	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	33
50178	Moros	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	10
50178	Moros	17	Operarios sin especialización de establecimientos no agrarios	Hombres	10
50178	Moros	17	Operarios sin especialización de establecimientos no agrarios	Mujeres	8
50178	Moros	18	Profesionales de las fuerzas armadas	Hombres	1
50179	Moyuela	1	Empresarios agrarios con asalariados	Hombres	1
50179	Moyuela	2	Empresarios agrarios sin asalariados	Hombres	25
50179	Moyuela	2	Empresarios agrarios sin asalariados	Mujeres	4
50179	Moyuela	4	Directores y jefes de explotaciones agrarias	Hombres	1
50179	Moyuela	5	Resto de trabajadores de explotaciones agrarias	Hombres	5
50179	Moyuela	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Hombres	2
50179	Moyuela	7	Empresarios no agrarios con asalariados	Hombres	3
50179	Moyuela	8	Empresarios no agrarios sin asalariados	Hombres	5
50179	Moyuela	8	Empresarios no agrarios sin asalariados	Mujeres	1
50179	Moyuela	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	2
50179	Moyuela	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	2
50179	Moyuela	13	Resto del personal administrativo y comercial	Hombres	9
50179	Moyuela	13	Resto del personal administrativo y comercial	Mujeres	5
50179	Moyuela	14	Resto del personal de los servicios	Hombres	1
50179	Moyuela	14	Resto del personal de los servicios	Mujeres	4
50179	Moyuela	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	18
50179	Moyuela	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	3
50179	Moyuela	17	Operarios sin especialización de establecimientos no agrarios	Hombres	2
50179	Moyuela	17	Operarios sin especialización de establecimientos no agrarios	Mujeres	2
50179	Moyuela	18	Profesionales de las fuerzas armadas	Mujeres	1
50179	Moyuela	19	No clasificables por condicion socioeconómica	Hombres	1
50179	Moyuela	19	No clasificables por condicion socioeconómica	Mujeres	1
50180	Mozota	2	Empresarios agrarios sin asalariados	Hombres	6
50180	Mozota	2	Empresarios agrarios sin asalariados	Mujeres	2
50180	Mozota	5	Resto de trabajadores de explotaciones agrarias	Hombres	2
50180	Mozota	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Mujeres	1
50180	Mozota	7	Empresarios no agrarios con asalariados	Hombres	1
50180	Mozota	8	Empresarios no agrarios sin asalariados	Mujeres	3
50180	Mozota	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Hombres	2
50180	Mozota	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Mujeres	1
50180	Mozota	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	2
50180	Mozota	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	5
50180	Mozota	13	Resto del personal administrativo y comercial	Hombres	2
50180	Mozota	13	Resto del personal administrativo y comercial	Mujeres	1
50180	Mozota	14	Resto del personal de los servicios	Hombres	3
50180	Mozota	14	Resto del personal de los servicios	Mujeres	1
50180	Mozota	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	8
50180	Mozota	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	2
50181	Muel	1	Empresarios agrarios con asalariados	Hombres	7
50181	Muel	2	Empresarios agrarios sin asalariados	Hombres	18
50181	Muel	5	Resto de trabajadores de explotaciones agrarias	Hombres	14
50181	Muel	5	Resto de trabajadores de explotaciones agrarias	Mujeres	1
50181	Muel	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Hombres	2
50181	Muel	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Mujeres	5
50181	Muel	7	Empresarios no agrarios con asalariados	Hombres	18
50181	Muel	7	Empresarios no agrarios con asalariados	Mujeres	2
50181	Muel	8	Empresarios no agrarios sin asalariados	Hombres	31
50181	Muel	8	Empresarios no agrarios sin asalariados	Mujeres	20
50181	Muel	9	Miembros de cooperativas no agrarias	Mujeres	1
50181	Muel	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Hombres	3
50181	Muel	10	Directores y gerentes de establecimientos no agrarios, altos funcionarios de la administración pública, comunidades autónomas y corporaciones locales	Mujeres	1
50181	Muel	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Hombres	22
50181	Muel	11	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta ajena	Mujeres	17
50181	Muel	13	Resto del personal administrativo y comercial	Hombres	18
50181	Muel	13	Resto del personal administrativo y comercial	Mujeres	30
50181	Muel	14	Resto del personal de los servicios	Hombres	10
50181	Muel	14	Resto del personal de los servicios	Mujeres	23
50181	Muel	15	Contramaestres y capataces de establecimientos no agrarios	Hombres	10
50181	Muel	16	Operarios cualificados y especializados de establecimientos no agrarios	Hombres	123
50181	Muel	16	Operarios cualificados y especializados de establecimientos no agrarios	Mujeres	23
50181	Muel	17	Operarios sin especialización de establecimientos no agrarios	Hombres	22
50181	Muel	17	Operarios sin especialización de establecimientos no agrarios	Mujeres	3
50181	Muel	19	No clasificables por condicion socioeconómica	Hombres	1
50181	Muel	19	No clasificables por condicion socioeconómica	Mujeres	2
50182	Muela (La)	1	Empresarios agrarios con asalariados	Hombres	8
50182	Muela (La)	2	Empresarios agrarios sin asalariados	Hombres	21
50182	Muela (La)	2	Empresarios agrarios sin asalariados	Mujeres	1
50182	Muela (La)	5	Resto de trabajadores de explotaciones agrarias	Hombres	12
50182	Muela (La)	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Hombres	15
50182	Muela (La)	6	Profesionales, técnicos y asimilados que ejercen su actividad por cuenta propia, con o sin asalariados	Mujeres	6
50182	Muela (La)	7	Empresarios no agrarios con asalariados	Hombres	53
