Comarca código	Comarca nombre	Edad	Sexo	Estado civil	Personas residentes viviendas familiares
28	Bajo Aragón	75 a 79	Mujeres	Viudos/as	282
28	Bajo Aragón	75 a 79	Mujeres	Separados/as	4
28	Bajo Aragón	75 a 79	Mujeres	Divorciados/as	1
28	Bajo Aragón	80 a 84	Hombres	Solteros/as	32
28	Bajo Aragón	80 a 84	Hombres	Casados/as	262
28	Bajo Aragón	80 a 84	Hombres	Viudos/as	75
28	Bajo Aragón	80 a 84	Hombres	Separados/as	1
28	Bajo Aragón	80 a 84	Mujeres	Solteros/as	39
28	Bajo Aragón	80 a 84	Mujeres	Casados/as	158
28	Bajo Aragón	80 a 84	Mujeres	Viudos/as	293
28	Bajo Aragón	80 a 84	Mujeres	Separados/as	1
28	Bajo Aragón	85 a 90	Hombres	Solteros/as	10
28	Bajo Aragón	85 a 90	Hombres	Casados/as	97
28	Bajo Aragón	85 a 90	Hombres	Viudos/as	57
28	Bajo Aragón	85 a 90	Hombres	Separados/as	1
28	Bajo Aragón	85 a 90	Mujeres	Solteros/as	17
28	Bajo Aragón	85 a 90	Mujeres	Casados/as	59
28	Bajo Aragón	85 a 90	Mujeres	Viudos/as	201
28	Bajo Aragón	90 ó más	Hombres	Solteros/as	4
28	Bajo Aragón	90 ó más	Hombres	Casados/as	31
28	Bajo Aragón	90 ó más	Hombres	Viudos/as	47
28	Bajo Aragón	90 ó más	Mujeres	Solteros/as	12
28	Bajo Aragón	90 ó más	Mujeres	Casados/as	10
28	Bajo Aragón	90 ó más	Mujeres	Viudos/as	104
29	Comunidad de Teruel	16 a 19	Hombres	Solteros/as	958
29	Comunidad de Teruel	16 a 19	Hombres	Casados/as	3
29	Comunidad de Teruel	16 a 19	Mujeres	Solteros/as	900
29	Comunidad de Teruel	16 a 19	Mujeres	Casados/as	9
29	Comunidad de Teruel	20 a 24	Hombres	Solteros/as	1366
29	Comunidad de Teruel	20 a 24	Hombres	Casados/as	28
29	Comunidad de Teruel	20 a 24	Hombres	Separados/as	1
29	Comunidad de Teruel	20 a 24	Mujeres	Solteros/as	1188
29	Comunidad de Teruel	20 a 24	Mujeres	Casados/as	69
29	Comunidad de Teruel	20 a 24	Mujeres	Viudos/as	2
29	Comunidad de Teruel	20 a 24	Mujeres	Separados/as	3
29	Comunidad de Teruel	25 a 29	Hombres	Solteros/as	1124
29	Comunidad de Teruel	25 a 29	Hombres	Casados/as	271
29	Comunidad de Teruel	25 a 29	Hombres	Separados/as	5
29	Comunidad de Teruel	25 a 29	Hombres	Divorciados/as	4
29	Comunidad de Teruel	25 a 29	Mujeres	Solteros/as	924
29	Comunidad de Teruel	25 a 29	Mujeres	Casados/as	479
29	Comunidad de Teruel	25 a 29	Mujeres	Viudos/as	3
29	Comunidad de Teruel	25 a 29	Mujeres	Separados/as	12
29	Comunidad de Teruel	25 a 29	Mujeres	Divorciados/as	4
29	Comunidad de Teruel	30 a 34	Hombres	Solteros/as	695
29	Comunidad de Teruel	30 a 34	Hombres	Casados/as	791
29	Comunidad de Teruel	30 a 34	Hombres	Viudos/as	2
29	Comunidad de Teruel	30 a 34	Hombres	Separados/as	13
29	Comunidad de Teruel	30 a 34	Hombres	Divorciados/as	5
29	Comunidad de Teruel	30 a 34	Mujeres	Solteros/as	412
29	Comunidad de Teruel	30 a 34	Mujeres	Casados/as	1029
29	Comunidad de Teruel	30 a 34	Mujeres	Viudos/as	10
29	Comunidad de Teruel	30 a 34	Mujeres	Separados/as	29
29	Comunidad de Teruel	30 a 34	Mujeres	Divorciados/as	21
29	Comunidad de Teruel	35 a 39	Hombres	Solteros/as	409
29	Comunidad de Teruel	35 a 39	Hombres	Casados/as	1225
29	Comunidad de Teruel	35 a 39	Hombres	Viudos/as	3
29	Comunidad de Teruel	35 a 39	Hombres	Separados/as	25
29	Comunidad de Teruel	35 a 39	Hombres	Divorciados/as	8
29	Comunidad de Teruel	35 a 39	Mujeres	Solteros/as	242
29	Comunidad de Teruel	35 a 39	Mujeres	Casados/as	1342
29	Comunidad de Teruel	35 a 39	Mujeres	Viudos/as	18
29	Comunidad de Teruel	35 a 39	Mujeres	Separados/as	40
29	Comunidad de Teruel	35 a 39	Mujeres	Divorciados/as	26
29	Comunidad de Teruel	40 a 44	Hombres	Solteros/as	286
29	Comunidad de Teruel	40 a 44	Hombres	Casados/as	1364
29	Comunidad de Teruel	40 a 44	Hombres	Viudos/as	7
29	Comunidad de Teruel	40 a 44	Hombres	Separados/as	25
29	Comunidad de Teruel	40 a 44	Hombres	Divorciados/as	18
29	Comunidad de Teruel	40 a 44	Mujeres	Solteros/as	209
29	Comunidad de Teruel	40 a 44	Mujeres	Casados/as	1306
29	Comunidad de Teruel	40 a 44	Mujeres	Viudos/as	38
29	Comunidad de Teruel	40 a 44	Mujeres	Separados/as	35
29	Comunidad de Teruel	40 a 44	Mujeres	Divorciados/as	32
29	Comunidad de Teruel	45 a 49	Hombres	Solteros/as	197
29	Comunidad de Teruel	45 a 49	Hombres	Casados/as	1157
29	Comunidad de Teruel	45 a 49	Hombres	Viudos/as	11
29	Comunidad de Teruel	45 a 49	Hombres	Separados/as	30
29	Comunidad de Teruel	45 a 49	Hombres	Divorciados/as	16
29	Comunidad de Teruel	45 a 49	Mujeres	Solteros/as	101
29	Comunidad de Teruel	45 a 49	Mujeres	Casados/as	1077
29	Comunidad de Teruel	45 a 49	Mujeres	Viudos/as	33
29	Comunidad de Teruel	45 a 49	Mujeres	Separados/as	42
29	Comunidad de Teruel	45 a 49	Mujeres	Divorciados/as	17
29	Comunidad de Teruel	50 a 54	Hombres	Solteros/as	173
29	Comunidad de Teruel	50 a 54	Hombres	Casados/as	957
29	Comunidad de Teruel	50 a 54	Hombres	Viudos/as	11
29	Comunidad de Teruel	50 a 54	Hombres	Separados/as	22
29	Comunidad de Teruel	50 a 54	Hombres	Divorciados/as	7
29	Comunidad de Teruel	50 a 54	Mujeres	Solteros/as	97
29	Comunidad de Teruel	50 a 54	Mujeres	Casados/as	938
29	Comunidad de Teruel	50 a 54	Mujeres	Viudos/as	67
29	Comunidad de Teruel	50 a 54	Mujeres	Separados/as	17
29	Comunidad de Teruel	50 a 54	Mujeres	Divorciados/as	12
29	Comunidad de Teruel	55 a 59	Hombres	Solteros/as	168
29	Comunidad de Teruel	55 a 59	Hombres	Casados/as	883
29	Comunidad de Teruel	55 a 59	Hombres	Viudos/as	19
29	Comunidad de Teruel	55 a 59	Hombres	Separados/as	12
29	Comunidad de Teruel	55 a 59	Hombres	Divorciados/as	3
29	Comunidad de Teruel	55 a 59	Mujeres	Solteros/as	89
29	Comunidad de Teruel	55 a 59	Mujeres	Casados/as	880
29	Comunidad de Teruel	55 a 59	Mujeres	Viudos/as	80
29	Comunidad de Teruel	55 a 59	Mujeres	Separados/as	11
29	Comunidad de Teruel	55 a 59	Mujeres	Divorciados/as	2
29	Comunidad de Teruel	60 a 64	Hombres	Solteros/as	133
29	Comunidad de Teruel	60 a 64	Hombres	Casados/as	643
29	Comunidad de Teruel	60 a 64	Hombres	Viudos/as	29
29	Comunidad de Teruel	60 a 64	Hombres	Separados/as	10
29	Comunidad de Teruel	60 a 64	Hombres	Divorciados/as	3
29	Comunidad de Teruel	60 a 64	Mujeres	Solteros/as	93
29	Comunidad de Teruel	60 a 64	Mujeres	Casados/as	735
29	Comunidad de Teruel	60 a 64	Mujeres	Viudos/as	130
29	Comunidad de Teruel	60 a 64	Mujeres	Separados/as	2
29	Comunidad de Teruel	60 a 64	Mujeres	Divorciados/as	1
29	Comunidad de Teruel	65 a 69	Hombres	Solteros/as	154
29	Comunidad de Teruel	65 a 69	Hombres	Casados/as	998
29	Comunidad de Teruel	65 a 69	Hombres	Viudos/as	67
29	Comunidad de Teruel	65 a 69	Hombres	Separados/as	6
29	Comunidad de Teruel	65 a 69	Hombres	Divorciados/as	4
29	Comunidad de Teruel	65 a 69	Mujeres	Solteros/as	127
29	Comunidad de Teruel	65 a 69	Mujeres	Casados/as	948
29	Comunidad de Teruel	65 a 69	Mujeres	Viudos/as	244
29	Comunidad de Teruel	65 a 69	Mujeres	Separados/as	12
29	Comunidad de Teruel	65 a 69	Mujeres	Divorciados/as	2
29	Comunidad de Teruel	70 a 74	Hombres	Solteros/as	150
29	Comunidad de Teruel	70 a 74	Hombres	Casados/as	911
29	Comunidad de Teruel	70 a 74	Hombres	Viudos/as	93
29	Comunidad de Teruel	70 a 74	Hombres	Separados/as	3
29	Comunidad de Teruel	70 a 74	Hombres	Divorciados/as	3
29	Comunidad de Teruel	70 a 74	Mujeres	Solteros/as	119
29	Comunidad de Teruel	70 a 74	Mujeres	Casados/as	806
29	Comunidad de Teruel	70 a 74	Mujeres	Viudos/as	369
29	Comunidad de Teruel	70 a 74	Mujeres	Separados/as	4
29	Comunidad de Teruel	70 a 74	Mujeres	Divorciados/as	1
29	Comunidad de Teruel	75 a 79	Hombres	Solteros/as	71
29	Comunidad de Teruel	75 a 79	Hombres	Casados/as	726
29	Comunidad de Teruel	75 a 79	Hombres	Viudos/as	133
29	Comunidad de Teruel	75 a 79	Hombres	Separados/as	2
29	Comunidad de Teruel	75 a 79	Mujeres	Solteros/as	101
29	Comunidad de Teruel	75 a 79	Mujeres	Casados/as	555
29	Comunidad de Teruel	75 a 79	Mujeres	Viudos/as	465
29	Comunidad de Teruel	75 a 79	Mujeres	Separados/as	3
29	Comunidad de Teruel	75 a 79	Mujeres	Divorciados/as	1
29	Comunidad de Teruel	80 a 84	Hombres	Solteros/as	26
29	Comunidad de Teruel	80 a 84	Hombres	Casados/as	368
29	Comunidad de Teruel	80 a 84	Hombres	Viudos/as	116
29	Comunidad de Teruel	80 a 84	Hombres	Separados/as	1
29	Comunidad de Teruel	80 a 84	Mujeres	Solteros/as	65
29	Comunidad de Teruel	80 a 84	Mujeres	Casados/as	220
29	Comunidad de Teruel	80 a 84	Mujeres	Viudos/as	408
29	Comunidad de Teruel	80 a 84	Mujeres	Separados/as	1
29	Comunidad de Teruel	85 a 90	Hombres	Solteros/as	17
29	Comunidad de Teruel	85 a 90	Hombres	Casados/as	140
29	Comunidad de Teruel	85 a 90	Hombres	Viudos/as	69
29	Comunidad de Teruel	85 a 90	Hombres	Separados/as	1
29	Comunidad de Teruel	85 a 90	Mujeres	Solteros/as	32
29	Comunidad de Teruel	85 a 90	Mujeres	Casados/as	67
29	Comunidad de Teruel	85 a 90	Mujeres	Viudos/as	291
29	Comunidad de Teruel	90 ó más	Hombres	Solteros/as	5
29	Comunidad de Teruel	90 ó más	Hombres	Casados/as	33
29	Comunidad de Teruel	90 ó más	Hombres	Viudos/as	70
29	Comunidad de Teruel	90 ó más	Mujeres	Solteros/as	12
29	Comunidad de Teruel	90 ó más	Mujeres	Casados/as	15
29	Comunidad de Teruel	90 ó más	Mujeres	Viudos/as	197
30	Maestrazgo	16 a 19	Hombres	Solteros/as	71
30	Maestrazgo	16 a 19	Mujeres	Solteros/as	53
30	Maestrazgo	20 a 24	Hombres	Solteros/as	95
30	Maestrazgo	20 a 24	Hombres	Casados/as	3
30	Maestrazgo	20 a 24	Mujeres	Solteros/as	82
30	Maestrazgo	20 a 24	Mujeres	Casados/as	4
30	Maestrazgo	25 a 29	Hombres	Solteros/as	103
30	Maestrazgo	25 a 29	Hombres	Casados/as	24
30	Maestrazgo	25 a 29	Mujeres	Solteros/as	51
30	Maestrazgo	25 a 29	Mujeres	Casados/as	37
30	Maestrazgo	25 a 29	Mujeres	Separados/as	2
30	Maestrazgo	30 a 34	Hombres	Solteros/as	81
30	Maestrazgo	30 a 34	Hombres	Casados/as	56
30	Maestrazgo	30 a 34	Hombres	Separados/as	2
30	Maestrazgo	30 a 34	Hombres	Divorciados/as	1
30	Maestrazgo	30 a 34	Mujeres	Solteros/as	24
30	Maestrazgo	30 a 34	Mujeres	Casados/as	74
30	Maestrazgo	30 a 34	Mujeres	Separados/as	1
30	Maestrazgo	35 a 39	Hombres	Solteros/as	64
30	Maestrazgo	35 a 39	Hombres	Casados/as	89
30	Maestrazgo	35 a 39	Hombres	Separados/as	4
30	Maestrazgo	35 a 39	Hombres	Divorciados/as	2
30	Maestrazgo	35 a 39	Mujeres	Solteros/as	27
30	Maestrazgo	35 a 39	Mujeres	Casados/as	79
30	Maestrazgo	35 a 39	Mujeres	Viudos/as	2
30	Maestrazgo	35 a 39	Mujeres	Separados/as	1
30	Maestrazgo	40 a 44	Hombres	Solteros/as	45
30	Maestrazgo	40 a 44	Hombres	Casados/as	89
30	Maestrazgo	40 a 44	Hombres	Separados/as	3
30	Maestrazgo	40 a 44	Mujeres	Solteros/as	18
30	Maestrazgo	40 a 44	Mujeres	Casados/as	83
30	Maestrazgo	40 a 44	Mujeres	Viudos/as	2
30	Maestrazgo	40 a 44	Mujeres	Separados/as	2
30	Maestrazgo	45 a 49	Hombres	Solteros/as	40
30	Maestrazgo	45 a 49	Hombres	Casados/as	75
30	Maestrazgo	45 a 49	Hombres	Viudos/as	1
30	Maestrazgo	45 a 49	Hombres	Separados/as	3
30	Maestrazgo	45 a 49	Mujeres	Solteros/as	10
30	Maestrazgo	45 a 49	Mujeres	Casados/as	76
30	Maestrazgo	45 a 49	Mujeres	Viudos/as	4
30	Maestrazgo	45 a 49	Mujeres	Separados/as	1
30	Maestrazgo	50 a 54	Hombres	Solteros/as	32
30	Maestrazgo	50 a 54	Hombres	Casados/as	90
30	Maestrazgo	50 a 54	Hombres	Viudos/as	2
30	Maestrazgo	50 a 54	Hombres	Divorciados/as	1
30	Maestrazgo	50 a 54	Mujeres	Solteros/as	10
30	Maestrazgo	50 a 54	Mujeres	Casados/as	77
30	Maestrazgo	50 a 54	Mujeres	Viudos/as	4
30	Maestrazgo	55 a 59	Hombres	Solteros/as	32
30	Maestrazgo	55 a 59	Hombres	Casados/as	70
30	Maestrazgo	55 a 59	Hombres	Viudos/as	1
30	Maestrazgo	55 a 59	Hombres	Separados/as	1
30	Maestrazgo	55 a 59	Mujeres	Solteros/as	5
30	Maestrazgo	55 a 59	Mujeres	Casados/as	64
30	Maestrazgo	55 a 59	Mujeres	Viudos/as	7
30	Maestrazgo	55 a 59	Mujeres	Divorciados/as	1
30	Maestrazgo	60 a 64	Hombres	Solteros/as	42
30	Maestrazgo	60 a 64	Hombres	Casados/as	62
30	Maestrazgo	60 a 64	Hombres	Viudos/as	3
30	Maestrazgo	60 a 64	Mujeres	Solteros/as	9
30	Maestrazgo	60 a 64	Mujeres	Casados/as	86
30	Maestrazgo	60 a 64	Mujeres	Viudos/as	11
30	Maestrazgo	65 a 69	Hombres	Solteros/as	43
30	Maestrazgo	65 a 69	Hombres	Casados/as	101
30	Maestrazgo	65 a 69	Hombres	Viudos/as	10
30	Maestrazgo	65 a 69	Hombres	Separados/as	3
30	Maestrazgo	65 a 69	Hombres	Divorciados/as	1
30	Maestrazgo	65 a 69	Mujeres	Solteros/as	7
30	Maestrazgo	65 a 69	Mujeres	Casados/as	119
30	Maestrazgo	65 a 69	Mujeres	Viudos/as	34
30	Maestrazgo	70 a 74	Hombres	Solteros/as	30
30	Maestrazgo	70 a 74	Hombres	Casados/as	115
30	Maestrazgo	70 a 74	Hombres	Viudos/as	9
30	Maestrazgo	70 a 74	Hombres	Divorciados/as	1
30	Maestrazgo	70 a 74	Mujeres	Solteros/as	8
30	Maestrazgo	70 a 74	Mujeres	Casados/as	104
30	Maestrazgo	70 a 74	Mujeres	Viudos/as	46
30	Maestrazgo	75 a 79	Hombres	Solteros/as	11
30	Maestrazgo	75 a 79	Hombres	Casados/as	117
30	Maestrazgo	75 a 79	Hombres	Viudos/as	22
30	Maestrazgo	75 a 79	Hombres	Separados/as	1
30	Maestrazgo	75 a 79	Hombres	Divorciados/as	1
30	Maestrazgo	75 a 79	Mujeres	Solteros/as	9
30	Maestrazgo	75 a 79	Mujeres	Casados/as	76
30	Maestrazgo	75 a 79	Mujeres	Viudos/as	56
30	Maestrazgo	80 a 84	Hombres	Solteros/as	9
30	Maestrazgo	80 a 84	Hombres	Casados/as	39
30	Maestrazgo	80 a 84	Hombres	Viudos/as	13
30	Maestrazgo	80 a 84	Hombres	Divorciados/as	1
30	Maestrazgo	80 a 84	Mujeres	Solteros/as	4
30	Maestrazgo	80 a 84	Mujeres	Casados/as	14
30	Maestrazgo	80 a 84	Mujeres	Viudos/as	56
30	Maestrazgo	85 a 90	Hombres	Solteros/as	4
30	Maestrazgo	85 a 90	Hombres	Casados/as	14
30	Maestrazgo	85 a 90	Hombres	Viudos/as	12
30	Maestrazgo	85 a 90	Mujeres	Solteros/as	3
30	Maestrazgo	85 a 90	Mujeres	Casados/as	7
30	Maestrazgo	85 a 90	Mujeres	Viudos/as	52
30	Maestrazgo	90 ó más	Hombres	Casados/as	4
30	Maestrazgo	90 ó más	Hombres	Viudos/as	6
30	Maestrazgo	90 ó más	Mujeres	Solteros/as	5
30	Maestrazgo	90 ó más	Mujeres	Viudos/as	30
31	Sierra de Albarracín	16 a 19	Hombres	Solteros/as	71
31	Sierra de Albarracín	16 a 19	Mujeres	Solteros/as	64
31	Sierra de Albarracín	20 a 24	Hombres	Solteros/as	124
31	Sierra de Albarracín	20 a 24	Hombres	Casados/as	3
31	Sierra de Albarracín	20 a 24	Mujeres	Solteros/as	91
31	Sierra de Albarracín	20 a 24	Mujeres	Casados/as	8
31	Sierra de Albarracín	25 a 29	Hombres	Solteros/as	122
31	Sierra de Albarracín	25 a 29	Hombres	Casados/as	27
31	Sierra de Albarracín	25 a 29	Hombres	Divorciados/as	1
31	Sierra de Albarracín	25 a 29	Mujeres	Solteros/as	78
31	Sierra de Albarracín	25 a 29	Mujeres	Casados/as	58
31	Sierra de Albarracín	25 a 29	Mujeres	Separados/as	2
31	Sierra de Albarracín	25 a 29	Mujeres	Divorciados/as	1
31	Sierra de Albarracín	30 a 34	Hombres	Solteros/as	91
31	Sierra de Albarracín	30 a 34	Hombres	Casados/as	70
31	Sierra de Albarracín	30 a 34	Hombres	Separados/as	1
31	Sierra de Albarracín	30 a 34	Mujeres	Solteros/as	33
31	Sierra de Albarracín	30 a 34	Mujeres	Casados/as	103
31	Sierra de Albarracín	30 a 34	Mujeres	Viudos/as	2
31	Sierra de Albarracín	30 a 34	Mujeres	Divorciados/as	3
31	Sierra de Albarracín	35 a 39	Hombres	Solteros/as	76
31	Sierra de Albarracín	35 a 39	Hombres	Casados/as	109
31	Sierra de Albarracín	35 a 39	Hombres	Separados/as	5
31	Sierra de Albarracín	35 a 39	Hombres	Divorciados/as	2
31	Sierra de Albarracín	35 a 39	Mujeres	Solteros/as	33
31	Sierra de Albarracín	35 a 39	Mujeres	Casados/as	91
31	Sierra de Albarracín	35 a 39	Mujeres	Viudos/as	2
31	Sierra de Albarracín	35 a 39	Mujeres	Separados/as	3
31	Sierra de Albarracín	35 a 39	Mujeres	Divorciados/as	1
31	Sierra de Albarracín	40 a 44	Hombres	Solteros/as	60
31	Sierra de Albarracín	40 a 44	Hombres	Casados/as	123
31	Sierra de Albarracín	40 a 44	Hombres	Viudos/as	1
31	Sierra de Albarracín	40 a 44	Hombres	Separados/as	5
31	Sierra de Albarracín	40 a 44	Hombres	Divorciados/as	2
31	Sierra de Albarracín	40 a 44	Mujeres	Solteros/as	28
31	Sierra de Albarracín	40 a 44	Mujeres	Casados/as	100
31	Sierra de Albarracín	40 a 44	Mujeres	Viudos/as	5
31	Sierra de Albarracín	40 a 44	Mujeres	Separados/as	3
31	Sierra de Albarracín	40 a 44	Mujeres	Divorciados/as	1
31	Sierra de Albarracín	45 a 49	Hombres	Solteros/as	41
31	Sierra de Albarracín	45 a 49	Hombres	Casados/as	102
31	Sierra de Albarracín	45 a 49	Hombres	Separados/as	4
31	Sierra de Albarracín	45 a 49	Mujeres	Solteros/as	9
31	Sierra de Albarracín	45 a 49	Mujeres	Casados/as	80
31	Sierra de Albarracín	45 a 49	Mujeres	Viudos/as	1
31	Sierra de Albarracín	45 a 49	Mujeres	Separados/as	1
31	Sierra de Albarracín	45 a 49	Mujeres	Divorciados/as	1
31	Sierra de Albarracín	50 a 54	Hombres	Solteros/as	41
31	Sierra de Albarracín	50 a 54	Hombres	Casados/as	85
31	Sierra de Albarracín	50 a 54	Hombres	Separados/as	1
31	Sierra de Albarracín	50 a 54	Hombres	Divorciados/as	2
31	Sierra de Albarracín	50 a 54	Mujeres	Solteros/as	8
31	Sierra de Albarracín	50 a 54	Mujeres	Casados/as	82
31	Sierra de Albarracín	50 a 54	Mujeres	Viudos/as	2
31	Sierra de Albarracín	50 a 54	Mujeres	Separados/as	2
31	Sierra de Albarracín	50 a 54	Mujeres	Divorciados/as	1
31	Sierra de Albarracín	55 a 59	Hombres	Solteros/as	42
31	Sierra de Albarracín	55 a 59	Hombres	Casados/as	92
31	Sierra de Albarracín	55 a 59	Hombres	Separados/as	2
31	Sierra de Albarracín	55 a 59	Mujeres	Solteros/as	10
31	Sierra de Albarracín	55 a 59	Mujeres	Casados/as	92
31	Sierra de Albarracín	55 a 59	Mujeres	Viudos/as	7
31	Sierra de Albarracín	55 a 59	Mujeres	Separados/as	1
31	Sierra de Albarracín	55 a 59	Mujeres	Divorciados/as	2
31	Sierra de Albarracín	60 a 64	Hombres	Solteros/as	52
31	Sierra de Albarracín	60 a 64	Hombres	Casados/as	99
31	Sierra de Albarracín	60 a 64	Hombres	Viudos/as	2
31	Sierra de Albarracín	60 a 64	Hombres	Separados/as	1
31	Sierra de Albarracín	60 a 64	Hombres	Divorciados/as	1
31	Sierra de Albarracín	60 a 64	Mujeres	Solteros/as	19
31	Sierra de Albarracín	60 a 64	Mujeres	Casados/as	114
31	Sierra de Albarracín	60 a 64	Mujeres	Viudos/as	17
31	Sierra de Albarracín	60 a 64	Mujeres	Separados/as	1
31	Sierra de Albarracín	60 a 64	Mujeres	Divorciados/as	1
31	Sierra de Albarracín	65 a 69	Hombres	Solteros/as	50
31	Sierra de Albarracín	65 a 69	Hombres	Casados/as	129
31	Sierra de Albarracín	65 a 69	Hombres	Viudos/as	12
31	Sierra de Albarracín	65 a 69	Mujeres	Solteros/as	15
31	Sierra de Albarracín	65 a 69	Mujeres	Casados/as	144
31	Sierra de Albarracín	65 a 69	Mujeres	Viudos/as	38
31	Sierra de Albarracín	65 a 69	Mujeres	Separados/as	1
31	Sierra de Albarracín	70 a 74	Hombres	Solteros/as	52
31	Sierra de Albarracín	70 a 74	Hombres	Casados/as	164
31	Sierra de Albarracín	70 a 74	Hombres	Viudos/as	19
31	Sierra de Albarracín	70 a 74	Hombres	Divorciados/as	1
31	Sierra de Albarracín	70 a 74	Mujeres	Solteros/as	14
31	Sierra de Albarracín	70 a 74	Mujeres	Casados/as	163
31	Sierra de Albarracín	70 a 74	Mujeres	Viudos/as	57
31	Sierra de Albarracín	70 a 74	Mujeres	Divorciados/as	1
31	Sierra de Albarracín	75 a 79	Hombres	Solteros/as	20
31	Sierra de Albarracín	75 a 79	Hombres	Casados/as	139
31	Sierra de Albarracín	75 a 79	Hombres	Viudos/as	20
31	Sierra de Albarracín	75 a 79	Mujeres	Solteros/as	17
31	Sierra de Albarracín	75 a 79	Mujeres	Casados/as	109
31	Sierra de Albarracín	75 a 79	Mujeres	Viudos/as	73
31	Sierra de Albarracín	80 a 84	Hombres	Solteros/as	11
31	Sierra de Albarracín	80 a 84	Hombres	Casados/as	71
31	Sierra de Albarracín	80 a 84	Hombres	Viudos/as	20
31	Sierra de Albarracín	80 a 84	Mujeres	Solteros/as	11
31	Sierra de Albarracín	80 a 84	Mujeres	Casados/as	25
31	Sierra de Albarracín	80 a 84	Mujeres	Viudos/as	71
31	Sierra de Albarracín	85 a 90	Hombres	Solteros/as	3
31	Sierra de Albarracín	85 a 90	Hombres	Casados/as	39
31	Sierra de Albarracín	85 a 90	Hombres	Viudos/as	12
31	Sierra de Albarracín	85 a 90	Mujeres	Solteros/as	5
31	Sierra de Albarracín	85 a 90	Mujeres	Casados/as	25
31	Sierra de Albarracín	85 a 90	Mujeres	Viudos/as	55
31	Sierra de Albarracín	90 ó más	Hombres	Solteros/as	1
31	Sierra de Albarracín	90 ó más	Hombres	Casados/as	12
31	Sierra de Albarracín	90 ó más	Hombres	Viudos/as	14
31	Sierra de Albarracín	90 ó más	Mujeres	Solteros/as	2
31	Sierra de Albarracín	90 ó más	Mujeres	Casados/as	3
31	Sierra de Albarracín	90 ó más	Mujeres	Viudos/as	55
32	Gúdar-Javalambre	16 a 19	Hombres	Solteros/as	122
32	Gúdar-Javalambre	16 a 19	Mujeres	Solteros/as	112
32	Gúdar-Javalambre	20 a 24	Hombres	Solteros/as	221
32	Gúdar-Javalambre	20 a 24	Hombres	Casados/as	7
32	Gúdar-Javalambre	20 a 24	Mujeres	Solteros/as	146
32	Gúdar-Javalambre	20 a 24	Mujeres	Casados/as	21
32	Gúdar-Javalambre	25 a 29	Hombres	Solteros/as	224
32	Gúdar-Javalambre	25 a 29	Hombres	Casados/as	60
32	Gúdar-Javalambre	25 a 29	Hombres	Separados/as	2
32	Gúdar-Javalambre	25 a 29	Hombres	Divorciados/as	1
32	Gúdar-Javalambre	25 a 29	Mujeres	Solteros/as	116
32	Gúdar-Javalambre	25 a 29	Mujeres	Casados/as	88
32	Gúdar-Javalambre	25 a 29	Mujeres	Viudos/as	3
32	Gúdar-Javalambre	25 a 29	Mujeres	Separados/as	4
32	Gúdar-Javalambre	25 a 29	Mujeres	Divorciados/as	1
32	Gúdar-Javalambre	30 a 34	Hombres	Solteros/as	172
32	Gúdar-Javalambre	30 a 34	Hombres	Casados/as	130
32	Gúdar-Javalambre	30 a 34	Hombres	Separados/as	7
32	Gúdar-Javalambre	30 a 34	Mujeres	Solteros/as	83
32	Gúdar-Javalambre	30 a 34	Mujeres	Casados/as	174
32	Gúdar-Javalambre	30 a 34	Mujeres	Viudos/as	4
32	Gúdar-Javalambre	30 a 34	Mujeres	Separados/as	5
32	Gúdar-Javalambre	30 a 34	Mujeres	Divorciados/as	1
32	Gúdar-Javalambre	35 a 39	Hombres	Solteros/as	128
32	Gúdar-Javalambre	35 a 39	Hombres	Casados/as	200
32	Gúdar-Javalambre	35 a 39	Hombres	Separados/as	9
32	Gúdar-Javalambre	35 a 39	Hombres	Divorciados/as	3
32	Gúdar-Javalambre	35 a 39	Mujeres	Solteros/as	41
32	Gúdar-Javalambre	35 a 39	Mujeres	Casados/as	184
32	Gúdar-Javalambre	35 a 39	Mujeres	Viudos/as	2
32	Gúdar-Javalambre	35 a 39	Mujeres	Separados/as	6
32	Gúdar-Javalambre	35 a 39	Mujeres	Divorciados/as	5
32	Gúdar-Javalambre	40 a 44	Hombres	Solteros/as	75
32	Gúdar-Javalambre	40 a 44	Hombres	Casados/as	211
32	Gúdar-Javalambre	40 a 44	Hombres	Viudos/as	1
32	Gúdar-Javalambre	40 a 44	Hombres	Separados/as	8
32	Gúdar-Javalambre	40 a 44	Mujeres	Solteros/as	27
32	Gúdar-Javalambre	40 a 44	Mujeres	Casados/as	179
32	Gúdar-Javalambre	40 a 44	Mujeres	Viudos/as	6
32	Gúdar-Javalambre	40 a 44	Mujeres	Separados/as	6
32	Gúdar-Javalambre	40 a 44	Mujeres	Divorciados/as	4
32	Gúdar-Javalambre	45 a 49	Hombres	Solteros/as	66
32	Gúdar-Javalambre	45 a 49	Hombres	Casados/as	155
32	Gúdar-Javalambre	45 a 49	Hombres	Viudos/as	5
32	Gúdar-Javalambre	45 a 49	Hombres	Separados/as	2
32	Gúdar-Javalambre	45 a 49	Hombres	Divorciados/as	2
32	Gúdar-Javalambre	45 a 49	Mujeres	Solteros/as	20
32	Gúdar-Javalambre	45 a 49	Mujeres	Casados/as	152
32	Gúdar-Javalambre	45 a 49	Mujeres	Viudos/as	8
