Municipio código	Municipio nombre	Edad	Ocupación agraria	Sexo	Personas
50222	Quinto	c) >=55 años	Jefe explotación agraria	Hombre	97
50222	Quinto	c) >=55 años	Jefe explotación agraria	Mujer	18
50223	Remolinos	a) <35 años	Jefe explotación agraria	Hombre	5
50223	Remolinos	b) >=35 a <55 años	Jefe explotación agraria	Hombre	15
50223	Remolinos	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
50223	Remolinos	c) >=55 años	Jefe explotación agraria	Hombre	39
50223	Remolinos	c) >=55 años	Jefe explotación agraria	Mujer	5
50224	Retascón	a) <35 años	Jefe explotación agraria	Hombre	5
50224	Retascón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	9
50224	Retascón	c) >=55 años	Jefe explotación agraria	Hombre	19
50224	Retascón	c) >=55 años	Jefe explotación agraria	Mujer	7
50225	Ricla	a) <35 años	Jefe explotación agraria	Hombre	21
50225	Ricla	a) <35 años	Jefe explotación agraria	Mujer	1
50225	Ricla	b) >=35 a <55 años	Jefe explotación agraria	Hombre	123
50225	Ricla	b) >=35 a <55 años	Jefe explotación agraria	Mujer	25
50225	Ricla	c) >=55 años	Jefe explotación agraria	Hombre	139
50225	Ricla	c) >=55 años	Jefe explotación agraria	Mujer	30
50227	Romanos	a) <35 años	Jefe explotación agraria	Hombre	4
50227	Romanos	b) >=35 a <55 años	Jefe explotación agraria	Hombre	10
50227	Romanos	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50227	Romanos	c) >=55 años	Jefe explotación agraria	Hombre	16
50227	Romanos	c) >=55 años	Jefe explotación agraria	Mujer	4
50228	Rueda de Jalón	a) <35 años	Jefe explotación agraria	Hombre	7
50228	Rueda de Jalón	a) <35 años	Jefe explotación agraria	Mujer	1
50228	Rueda de Jalón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	35
50228	Rueda de Jalón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
50228	Rueda de Jalón	c) >=55 años	Jefe explotación agraria	Hombre	55
50228	Rueda de Jalón	c) >=55 años	Jefe explotación agraria	Mujer	6
50229	Ruesca	a) <35 años	Jefe explotación agraria	Hombre	2
50229	Ruesca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	15
50229	Ruesca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50229	Ruesca	c) >=55 años	Jefe explotación agraria	Hombre	3
50229	Ruesca	c) >=55 años	Jefe explotación agraria	Mujer	1
50230	Sádaba	a) <35 años	Jefe explotación agraria	Hombre	11
50230	Sádaba	a) <35 años	Jefe explotación agraria	Mujer	2
50230	Sádaba	b) >=35 a <55 años	Jefe explotación agraria	Hombre	104
50230	Sádaba	b) >=35 a <55 años	Jefe explotación agraria	Mujer	6
50230	Sádaba	c) >=55 años	Jefe explotación agraria	Hombre	89
50230	Sádaba	c) >=55 años	Jefe explotación agraria	Mujer	24
50231	Salillas de Jalón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
50231	Salillas de Jalón	c) >=55 años	Jefe explotación agraria	Hombre	6
50232	Salvatierra de Esca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
50232	Salvatierra de Esca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50232	Salvatierra de Esca	c) >=55 años	Jefe explotación agraria	Hombre	11
50232	Salvatierra de Esca	c) >=55 años	Jefe explotación agraria	Mujer	1
50233	Samper del Salz	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
50233	Samper del Salz	c) >=55 años	Jefe explotación agraria	Hombre	4
50234	San Martín de la Virgen de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
50234	San Martín de la Virgen de Moncayo	c) >=55 años	Jefe explotación agraria	Hombre	9
50235	San Mateo de Gállego	a) <35 años	Jefe explotación agraria	Hombre	8
50235	San Mateo de Gállego	b) >=35 a <55 años	Jefe explotación agraria	Hombre	33
50235	San Mateo de Gállego	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
50235	San Mateo de Gállego	c) >=55 años	Jefe explotación agraria	Hombre	49
50235	San Mateo de Gállego	c) >=55 años	Jefe explotación agraria	Mujer	7
50236	Santa Cruz de Grío	b) >=35 a <55 años	Jefe explotación agraria	Hombre	9
50236	Santa Cruz de Grío	b) >=35 a <55 años	Jefe explotación agraria	Mujer	8
50236	Santa Cruz de Grío	c) >=55 años	Jefe explotación agraria	Hombre	35
50236	Santa Cruz de Grío	c) >=55 años	Jefe explotación agraria	Mujer	8
50237	Santa Cruz de Moncayo	a) <35 años	Jefe explotación agraria	Hombre	2
50237	Santa Cruz de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	7
50237	Santa Cruz de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50237	Santa Cruz de Moncayo	c) >=55 años	Jefe explotación agraria	Hombre	7
50237	Santa Cruz de Moncayo	c) >=55 años	Jefe explotación agraria	Mujer	2
50238	Santa Eulalia de Gállego	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
50238	Santa Eulalia de Gállego	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50238	Santa Eulalia de Gállego	c) >=55 años	Jefe explotación agraria	Hombre	12
50238	Santa Eulalia de Gállego	c) >=55 años	Jefe explotación agraria	Mujer	1
50239	Santed	a) <35 años	Jefe explotación agraria	Hombre	2
50239	Santed	b) >=35 a <55 años	Jefe explotación agraria	Hombre	9
50239	Santed	c) >=55 años	Jefe explotación agraria	Hombre	8
50240	Sástago	a) <35 años	Jefe explotación agraria	Hombre	8
50240	Sástago	a) <35 años	Jefe explotación agraria	Mujer	3
50240	Sástago	b) >=35 a <55 años	Jefe explotación agraria	Hombre	59
50240	Sástago	b) >=35 a <55 años	Jefe explotación agraria	Mujer	21
50240	Sástago	c) >=55 años	Jefe explotación agraria	Hombre	54
50240	Sástago	c) >=55 años	Jefe explotación agraria	Mujer	23
50241	Saviñán	a) <35 años	Jefe explotación agraria	Hombre	4
50241	Saviñán	b) >=35 a <55 años	Jefe explotación agraria	Hombre	34
50241	Saviñán	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
50241	Saviñán	c) >=55 años	Jefe explotación agraria	Hombre	38
50241	Saviñán	c) >=55 años	Jefe explotación agraria	Mujer	3
50242	Sediles	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
50242	Sediles	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50242	Sediles	c) >=55 años	Jefe explotación agraria	Hombre	23
50242	Sediles	c) >=55 años	Jefe explotación agraria	Mujer	1
50243	Sestrica	a) <35 años	Jefe explotación agraria	Hombre	5
50243	Sestrica	a) <35 años	Jefe explotación agraria	Mujer	1
50243	Sestrica	b) >=35 a <55 años	Jefe explotación agraria	Hombre	31
50243	Sestrica	b) >=35 a <55 años	Jefe explotación agraria	Mujer	6
50243	Sestrica	c) >=55 años	Jefe explotación agraria	Hombre	68
50243	Sestrica	c) >=55 años	Jefe explotación agraria	Mujer	13
50244	Sierra de Luna	a) <35 años	Jefe explotación agraria	Hombre	6
50244	Sierra de Luna	b) >=35 a <55 años	Jefe explotación agraria	Hombre	22
50244	Sierra de Luna	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50244	Sierra de Luna	c) >=55 años	Jefe explotación agraria	Hombre	24
50244	Sierra de Luna	c) >=55 años	Jefe explotación agraria	Mujer	2
50245	Sigüés	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
50245	Sigüés	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50245	Sigüés	c) >=55 años	Jefe explotación agraria	Hombre	11
50245	Sigüés	c) >=55 años	Jefe explotación agraria	Mujer	2
50246	Sisamón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	7
50246	Sisamón	c) >=55 años	Jefe explotación agraria	Hombre	4
50247	Sobradiel	b) >=35 a <55 años	Jefe explotación agraria	Hombre	8
50247	Sobradiel	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50247	Sobradiel	c) >=55 años	Jefe explotación agraria	Hombre	15
50247	Sobradiel	c) >=55 años	Jefe explotación agraria	Mujer	1
50248	Sos del Rey Católico	a) <35 años	Jefe explotación agraria	Hombre	14
50248	Sos del Rey Católico	b) >=35 a <55 años	Jefe explotación agraria	Hombre	61
50248	Sos del Rey Católico	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
50248	Sos del Rey Católico	c) >=55 años	Jefe explotación agraria	Hombre	82
50248	Sos del Rey Católico	c) >=55 años	Jefe explotación agraria	Mujer	15
50249	Tabuenca	a) <35 años	Jefe explotación agraria	Hombre	8
50249	Tabuenca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	33
50249	Tabuenca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	20
50249	Tabuenca	c) >=55 años	Jefe explotación agraria	Hombre	70
50249	Tabuenca	c) >=55 años	Jefe explotación agraria	Mujer	23
50250	Talamantes	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
50250	Talamantes	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50250	Talamantes	c) >=55 años	Jefe explotación agraria	Hombre	4
50251	Tarazona	a) <35 años	Jefe explotación agraria	Hombre	11
50251	Tarazona	a) <35 años	Jefe explotación agraria	Mujer	3
50251	Tarazona	b) >=35 a <55 años	Jefe explotación agraria	Hombre	74
50251	Tarazona	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
50251	Tarazona	c) >=55 años	Jefe explotación agraria	Hombre	214
50251	Tarazona	c) >=55 años	Jefe explotación agraria	Mujer	13
50252	Tauste	a) <35 años	Jefe explotación agraria	Hombre	48
50252	Tauste	a) <35 años	Jefe explotación agraria	Mujer	9
50252	Tauste	b) >=35 a <55 años	Jefe explotación agraria	Hombre	354
50252	Tauste	b) >=35 a <55 años	Jefe explotación agraria	Mujer	51
50252	Tauste	c) >=55 años	Jefe explotación agraria	Hombre	348
50252	Tauste	c) >=55 años	Jefe explotación agraria	Mujer	48
50253	Terrer	b) >=35 a <55 años	Jefe explotación agraria	Hombre	20
50253	Terrer	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50253	Terrer	c) >=55 años	Jefe explotación agraria	Hombre	40
50253	Terrer	c) >=55 años	Jefe explotación agraria	Mujer	3
50254	Tierga	a) <35 años	Jefe explotación agraria	Hombre	3
50254	Tierga	b) >=35 a <55 años	Jefe explotación agraria	Hombre	24
50254	Tierga	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
50254	Tierga	c) >=55 años	Jefe explotación agraria	Hombre	29
50254	Tierga	c) >=55 años	Jefe explotación agraria	Mujer	3
50255	Tobed	a) <35 años	Jefe explotación agraria	Hombre	2
50255	Tobed	b) >=35 a <55 años	Jefe explotación agraria	Hombre	13
50255	Tobed	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50255	Tobed	c) >=55 años	Jefe explotación agraria	Hombre	24
50255	Tobed	c) >=55 años	Jefe explotación agraria	Mujer	6
50256	Torralba de los Frailes	a) <35 años	Jefe explotación agraria	Hombre	1
50256	Torralba de los Frailes	b) >=35 a <55 años	Jefe explotación agraria	Hombre	22
50256	Torralba de los Frailes	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50256	Torralba de los Frailes	c) >=55 años	Jefe explotación agraria	Hombre	25
50256	Torralba de los Frailes	c) >=55 años	Jefe explotación agraria	Mujer	4
50257	Torralba de Ribota	a) <35 años	Jefe explotación agraria	Hombre	1
50257	Torralba de Ribota	b) >=35 a <55 años	Jefe explotación agraria	Hombre	17
50257	Torralba de Ribota	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50257	Torralba de Ribota	c) >=55 años	Jefe explotación agraria	Hombre	40
50257	Torralba de Ribota	c) >=55 años	Jefe explotación agraria	Mujer	2
50258	Torralbilla	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
50258	Torralbilla	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50258	Torralbilla	c) >=55 años	Jefe explotación agraria	Hombre	5
50258	Torralbilla	c) >=55 años	Jefe explotación agraria	Mujer	2
50259	Torrehermosa	a) <35 años	Jefe explotación agraria	Hombre	1
50259	Torrehermosa	b) >=35 a <55 años	Jefe explotación agraria	Hombre	11
50259	Torrehermosa	c) >=55 años	Jefe explotación agraria	Hombre	6
50260	Torrelapaja	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
50260	Torrelapaja	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50260	Torrelapaja	c) >=55 años	Jefe explotación agraria	Hombre	4
50261	Torrellas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
50261	Torrellas	c) >=55 años	Jefe explotación agraria	Hombre	13
50261	Torrellas	c) >=55 años	Jefe explotación agraria	Mujer	1
50262	Torres de Berrellén	a) <35 años	Jefe explotación agraria	Hombre	3
50262	Torres de Berrellén	b) >=35 a <55 años	Jefe explotación agraria	Hombre	21
50262	Torres de Berrellén	b) >=35 a <55 años	Jefe explotación agraria	Mujer	6
50262	Torres de Berrellén	c) >=55 años	Jefe explotación agraria	Hombre	30
50262	Torres de Berrellén	c) >=55 años	Jefe explotación agraria	Mujer	9
50263	Torrijo de la Cañada	a) <35 años	Jefe explotación agraria	Hombre	3
50263	Torrijo de la Cañada	b) >=35 a <55 años	Jefe explotación agraria	Hombre	13
50263	Torrijo de la Cañada	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50263	Torrijo de la Cañada	c) >=55 años	Jefe explotación agraria	Hombre	26
50263	Torrijo de la Cañada	c) >=55 años	Jefe explotación agraria	Mujer	3
50264	Tosos	a) <35 años	Jefe explotación agraria	Hombre	4
50264	Tosos	b) >=35 a <55 años	Jefe explotación agraria	Hombre	21
50264	Tosos	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
50264	Tosos	c) >=55 años	Jefe explotación agraria	Hombre	51
50264	Tosos	c) >=55 años	Jefe explotación agraria	Mujer	13
50265	Trasmoz	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
50265	Trasmoz	c) >=55 años	Jefe explotación agraria	Hombre	15
50266	Trasobares	a) <35 años	Jefe explotación agraria	Hombre	1
50266	Trasobares	b) >=35 a <55 años	Jefe explotación agraria	Hombre	10
50266	Trasobares	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50266	Trasobares	c) >=55 años	Jefe explotación agraria	Hombre	31
50266	Trasobares	c) >=55 años	Jefe explotación agraria	Mujer	1
50267	Uncastillo	a) <35 años	Jefe explotación agraria	Hombre	7
50267	Uncastillo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	56
50267	Uncastillo	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50267	Uncastillo	c) >=55 años	Jefe explotación agraria	Hombre	30
50267	Uncastillo	c) >=55 años	Jefe explotación agraria	Mujer	5
50268	Undués de Lerda	b) >=35 a <55 años	Jefe explotación agraria	Hombre	8
50268	Undués de Lerda	c) >=55 años	Jefe explotación agraria	Hombre	3
50268	Undués de Lerda	c) >=55 años	Jefe explotación agraria	Mujer	1
50269	Urrea de Jalón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	17
50269	Urrea de Jalón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50269	Urrea de Jalón	c) >=55 años	Jefe explotación agraria	Hombre	30
50269	Urrea de Jalón	c) >=55 años	Jefe explotación agraria	Mujer	5
50270	Urriés	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
50270	Urriés	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50270	Urriés	c) >=55 años	Jefe explotación agraria	Hombre	11
50270	Urriés	c) >=55 años	Jefe explotación agraria	Mujer	2
50271	Used	a) <35 años	Jefe explotación agraria	Hombre	10
50271	Used	b) >=35 a <55 años	Jefe explotación agraria	Hombre	44
50271	Used	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
50271	Used	c) >=55 años	Jefe explotación agraria	Hombre	34
50271	Used	c) >=55 años	Jefe explotación agraria	Mujer	9
50272	Utebo	a) <35 años	Jefe explotación agraria	Hombre	4
50272	Utebo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	23
50272	Utebo	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50272	Utebo	c) >=55 años	Jefe explotación agraria	Hombre	31
50272	Utebo	c) >=55 años	Jefe explotación agraria	Mujer	1
50273	Valdehorna	a) <35 años	Jefe explotación agraria	Hombre	1
50273	Valdehorna	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
50273	Valdehorna	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
50273	Valdehorna	c) >=55 años	Jefe explotación agraria	Hombre	7
50273	Valdehorna	c) >=55 años	Jefe explotación agraria	Mujer	3
50274	Val de San Martín	a) <35 años	Jefe explotación agraria	Hombre	1
50274	Val de San Martín	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
50274	Val de San Martín	c) >=55 años	Jefe explotación agraria	Hombre	13
50274	Val de San Martín	c) >=55 años	Jefe explotación agraria	Mujer	1
50275	Valmadrid	a) <35 años	Jefe explotación agraria	Hombre	2
50275	Valmadrid	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
50275	Valmadrid	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50275	Valmadrid	c) >=55 años	Jefe explotación agraria	Hombre	7
50275	Valmadrid	c) >=55 años	Jefe explotación agraria	Mujer	2
50276	Valpalmas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	12
50276	Valpalmas	c) >=55 años	Jefe explotación agraria	Hombre	16
50276	Valpalmas	c) >=55 años	Jefe explotación agraria	Mujer	2
50277	Valtorres	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
50277	Valtorres	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
50277	Valtorres	c) >=55 años	Jefe explotación agraria	Hombre	9
50277	Valtorres	c) >=55 años	Jefe explotación agraria	Mujer	1
50278	Velilla de Ebro	a) <35 años	Jefe explotación agraria	Hombre	8
50278	Velilla de Ebro	a) <35 años	Jefe explotación agraria	Mujer	1
50278	Velilla de Ebro	b) >=35 a <55 años	Jefe explotación agraria	Hombre	15
50278	Velilla de Ebro	c) >=55 años	Jefe explotación agraria	Hombre	8
50278	Velilla de Ebro	c) >=55 años	Jefe explotación agraria	Mujer	1
50279	Velilla de Jiloca	a) <35 años	Jefe explotación agraria	Hombre	1
50279	Velilla de Jiloca	a) <35 años	Jefe explotación agraria	Mujer	1
50279	Velilla de Jiloca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	8
50279	Velilla de Jiloca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50279	Velilla de Jiloca	c) >=55 años	Jefe explotación agraria	Hombre	14
50280	Vera de Moncayo	a) <35 años	Jefe explotación agraria	Hombre	1
50280	Vera de Moncayo	a) <35 años	Jefe explotación agraria	Mujer	1
50280	Vera de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	27
50280	Vera de Moncayo	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
50280	Vera de Moncayo	c) >=55 años	Jefe explotación agraria	Hombre	29
50280	Vera de Moncayo	c) >=55 años	Jefe explotación agraria	Mujer	7
50281	Vierlas	a) <35 años	Jefe explotación agraria	Hombre	1
50281	Vierlas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	7
50281	Vierlas	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50281	Vierlas	c) >=55 años	Jefe explotación agraria	Hombre	11
50281	Vierlas	c) >=55 años	Jefe explotación agraria	Mujer	1
50282	Vilueña (La)	a) <35 años	Jefe explotación agraria	Mujer	1
50282	Vilueña (La)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	13
50282	Vilueña (La)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50282	Vilueña (La)	c) >=55 años	Jefe explotación agraria	Hombre	17
50282	Vilueña (La)	c) >=55 años	Jefe explotación agraria	Mujer	4
50283	Villadoz	b) >=35 a <55 años	Jefe explotación agraria	Hombre	10
50283	Villadoz	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
50283	Villadoz	c) >=55 años	Jefe explotación agraria	Hombre	11
50283	Villadoz	c) >=55 años	Jefe explotación agraria	Mujer	1
50284	Villafeliche	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
50284	Villafeliche	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
