Mes (código)	Mes y año	Comarca código	Comarca nombre	Sector código	Sector descripción	Sexo	Nº demandantes
200808	Agosto 2008	09	La Litera / La Llitera	3	Construcción	Mujeres	12
200808	Agosto 2008	09	La Litera / La Llitera	4	Servicios	Hombres	59
200808	Agosto 2008	09	La Litera / La Llitera	4	Servicios	Mujeres	133
200808	Agosto 2008	09	La Litera / La Llitera		Sin empleo anterior	Hombres	6
200808	Agosto 2008	09	La Litera / La Llitera		Sin empleo anterior	Mujeres	11
200808	Agosto 2008	10	Los Monegros	1	Agricultura, ganadería y pesca	Hombres	18
200808	Agosto 2008	10	Los Monegros	1	Agricultura, ganadería y pesca	Mujeres	14
200808	Agosto 2008	10	Los Monegros	2	Industria y energía	Hombres	21
200808	Agosto 2008	10	Los Monegros	2	Industria y energía	Mujeres	28
200808	Agosto 2008	10	Los Monegros	3	Construcción	Hombres	87
200808	Agosto 2008	10	Los Monegros	3	Construcción	Mujeres	4
200808	Agosto 2008	10	Los Monegros	4	Servicios	Hombres	52
200808	Agosto 2008	10	Los Monegros	4	Servicios	Mujeres	131
200808	Agosto 2008	10	Los Monegros		Sin empleo anterior	Hombres	6
200808	Agosto 2008	10	Los Monegros		Sin empleo anterior	Mujeres	25
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Hombres	60
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Mujeres	20
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Hombres	53
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Mujeres	49
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca	3	Construcción	Hombres	119
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca	3	Construcción	Mujeres	10
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca	4	Servicios	Hombres	81
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca	4	Servicios	Mujeres	188
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca		Sin empleo anterior	Hombres	13
200808	Agosto 2008	11	Bajo Cinca / Baix Cinca		Sin empleo anterior	Mujeres	15
200808	Agosto 2008	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Hombres	19
200808	Agosto 2008	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Mujeres	4
200808	Agosto 2008	12	Tarazona y el Moncayo	2	Industria y energía	Hombres	169
200808	Agosto 2008	12	Tarazona y el Moncayo	2	Industria y energía	Mujeres	250
200808	Agosto 2008	12	Tarazona y el Moncayo	3	Construcción	Hombres	75
200808	Agosto 2008	12	Tarazona y el Moncayo	3	Construcción	Mujeres	7
200808	Agosto 2008	12	Tarazona y el Moncayo	4	Servicios	Hombres	97
200808	Agosto 2008	12	Tarazona y el Moncayo	4	Servicios	Mujeres	272
200808	Agosto 2008	12	Tarazona y el Moncayo		Sin empleo anterior	Hombres	3
200808	Agosto 2008	12	Tarazona y el Moncayo		Sin empleo anterior	Mujeres	14
200808	Agosto 2008	13	Campo de Borja	1	Agricultura, ganadería y pesca	Hombres	11
200808	Agosto 2008	13	Campo de Borja	1	Agricultura, ganadería y pesca	Mujeres	8
200808	Agosto 2008	13	Campo de Borja	2	Industria y energía	Hombres	72
200808	Agosto 2008	13	Campo de Borja	2	Industria y energía	Mujeres	96
200808	Agosto 2008	13	Campo de Borja	3	Construcción	Hombres	83
200808	Agosto 2008	13	Campo de Borja	3	Construcción	Mujeres	4
200808	Agosto 2008	13	Campo de Borja	4	Servicios	Hombres	90
200808	Agosto 2008	13	Campo de Borja	4	Servicios	Mujeres	171
200808	Agosto 2008	13	Campo de Borja		Sin empleo anterior	Hombres	5
200808	Agosto 2008	13	Campo de Borja		Sin empleo anterior	Mujeres	12
200808	Agosto 2008	14	Aranda	1	Agricultura, ganadería y pesca	Mujeres	1
200808	Agosto 2008	14	Aranda	2	Industria y energía	Hombres	49
200808	Agosto 2008	14	Aranda	2	Industria y energía	Mujeres	90
200808	Agosto 2008	14	Aranda	3	Construcción	Hombres	30
200808	Agosto 2008	14	Aranda	3	Construcción	Mujeres	1
200808	Agosto 2008	14	Aranda	4	Servicios	Hombres	26
200808	Agosto 2008	14	Aranda	4	Servicios	Mujeres	32
200808	Agosto 2008	14	Aranda		Sin empleo anterior	Hombres	11
200808	Agosto 2008	14	Aranda		Sin empleo anterior	Mujeres	13
200808	Agosto 2008	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Hombres	17
200808	Agosto 2008	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Mujeres	15
200808	Agosto 2008	15	Ribera Alta del Ebro	2	Industria y energía	Hombres	99
200808	Agosto 2008	15	Ribera Alta del Ebro	2	Industria y energía	Mujeres	110
200808	Agosto 2008	15	Ribera Alta del Ebro	3	Construcción	Hombres	115
200808	Agosto 2008	15	Ribera Alta del Ebro	3	Construcción	Mujeres	10
200808	Agosto 2008	15	Ribera Alta del Ebro	4	Servicios	Hombres	131
200808	Agosto 2008	15	Ribera Alta del Ebro	4	Servicios	Mujeres	308
200808	Agosto 2008	15	Ribera Alta del Ebro		Sin empleo anterior	Hombres	23
200808	Agosto 2008	15	Ribera Alta del Ebro		Sin empleo anterior	Mujeres	43
200808	Agosto 2008	16	Valdejalón	1	Agricultura, ganadería y pesca	Hombres	47
200808	Agosto 2008	16	Valdejalón	1	Agricultura, ganadería y pesca	Mujeres	28
200808	Agosto 2008	16	Valdejalón	2	Industria y energía	Hombres	96
200808	Agosto 2008	16	Valdejalón	2	Industria y energía	Mujeres	115
200808	Agosto 2008	16	Valdejalón	3	Construcción	Hombres	177
200808	Agosto 2008	16	Valdejalón	3	Construcción	Mujeres	11
200808	Agosto 2008	16	Valdejalón	4	Servicios	Hombres	169
200808	Agosto 2008	16	Valdejalón	4	Servicios	Mujeres	279
200808	Agosto 2008	16	Valdejalón		Sin empleo anterior	Hombres	35
200808	Agosto 2008	16	Valdejalón		Sin empleo anterior	Mujeres	51
200808	Agosto 2008	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	Hombres	220
200808	Agosto 2008	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	71
200808	Agosto 2008	17	D.C. Zaragoza	2	Industria y energía	Hombres	2124
200808	Agosto 2008	17	D.C. Zaragoza	2	Industria y energía	Mujeres	1861
200808	Agosto 2008	17	D.C. Zaragoza	3	Construcción	Hombres	4408
200808	Agosto 2008	17	D.C. Zaragoza	3	Construcción	Mujeres	331
200808	Agosto 2008	17	D.C. Zaragoza	4	Servicios	Hombres	6238
200808	Agosto 2008	17	D.C. Zaragoza	4	Servicios	Mujeres	10587
200808	Agosto 2008	17	D.C. Zaragoza		Sin empleo anterior	Hombres	833
200808	Agosto 2008	17	D.C. Zaragoza		Sin empleo anterior	Mujeres	1084
200808	Agosto 2008	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Hombres	10
200808	Agosto 2008	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Mujeres	6
200808	Agosto 2008	18	Ribera Baja del Ebro	2	Industria y energía	Hombres	39
200808	Agosto 2008	18	Ribera Baja del Ebro	2	Industria y energía	Mujeres	37
200808	Agosto 2008	18	Ribera Baja del Ebro	3	Construcción	Hombres	37
200808	Agosto 2008	18	Ribera Baja del Ebro	3	Construcción	Mujeres	4
200808	Agosto 2008	18	Ribera Baja del Ebro	4	Servicios	Hombres	43
200808	Agosto 2008	18	Ribera Baja del Ebro	4	Servicios	Mujeres	70
200808	Agosto 2008	18	Ribera Baja del Ebro		Sin empleo anterior	Hombres	4
200808	Agosto 2008	18	Ribera Baja del Ebro		Sin empleo anterior	Mujeres	3
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Hombres	39
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Mujeres	30
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Hombres	29
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Mujeres	82
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Hombres	72
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Mujeres	3
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Hombres	63
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Mujeres	117
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp		Sin empleo anterior	Hombres	5
200808	Agosto 2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp		Sin empleo anterior	Mujeres	3
200808	Agosto 2008	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Hombres	35
200808	Agosto 2008	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Mujeres	13
200808	Agosto 2008	20	Comunidad de Calatayud	2	Industria y energía	Hombres	100
200808	Agosto 2008	20	Comunidad de Calatayud	2	Industria y energía	Mujeres	118
200808	Agosto 2008	20	Comunidad de Calatayud	3	Construcción	Hombres	258
200808	Agosto 2008	20	Comunidad de Calatayud	3	Construcción	Mujeres	14
200808	Agosto 2008	20	Comunidad de Calatayud	4	Servicios	Hombres	218
200808	Agosto 2008	20	Comunidad de Calatayud	4	Servicios	Mujeres	424
200808	Agosto 2008	20	Comunidad de Calatayud		Sin empleo anterior	Hombres	47
200808	Agosto 2008	20	Comunidad de Calatayud		Sin empleo anterior	Mujeres	73
200808	Agosto 2008	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Hombres	9
200808	Agosto 2008	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Mujeres	2
200808	Agosto 2008	21	Campo de Cariñena	2	Industria y energía	Hombres	22
200808	Agosto 2008	21	Campo de Cariñena	2	Industria y energía	Mujeres	30
200808	Agosto 2008	21	Campo de Cariñena	3	Construcción	Hombres	33
200808	Agosto 2008	21	Campo de Cariñena	3	Construcción	Mujeres	8
200808	Agosto 2008	21	Campo de Cariñena	4	Servicios	Hombres	55
200808	Agosto 2008	21	Campo de Cariñena	4	Servicios	Mujeres	62
200808	Agosto 2008	21	Campo de Cariñena		Sin empleo anterior	Hombres	14
200808	Agosto 2008	21	Campo de Cariñena		Sin empleo anterior	Mujeres	15
200808	Agosto 2008	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Hombres	1
200808	Agosto 2008	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Mujeres	1
200808	Agosto 2008	22	Campo de Belchite	2	Industria y energía	Hombres	20
200808	Agosto 2008	22	Campo de Belchite	2	Industria y energía	Mujeres	43
200808	Agosto 2008	22	Campo de Belchite	3	Construcción	Hombres	17
200808	Agosto 2008	22	Campo de Belchite	3	Construcción	Mujeres	2
200808	Agosto 2008	22	Campo de Belchite	4	Servicios	Hombres	22
200808	Agosto 2008	22	Campo de Belchite	4	Servicios	Mujeres	23
200808	Agosto 2008	22	Campo de Belchite		Sin empleo anterior	Hombres	1
200808	Agosto 2008	22	Campo de Belchite		Sin empleo anterior	Mujeres	8
200808	Agosto 2008	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	6
200808	Agosto 2008	23	Bajo Martín	1	Agricultura, ganadería y pesca	Mujeres	1
200808	Agosto 2008	23	Bajo Martín	2	Industria y energía	Hombres	29
200808	Agosto 2008	23	Bajo Martín	2	Industria y energía	Mujeres	30
200808	Agosto 2008	23	Bajo Martín	3	Construcción	Hombres	35
200808	Agosto 2008	23	Bajo Martín	3	Construcción	Mujeres	3
200808	Agosto 2008	23	Bajo Martín	4	Servicios	Hombres	31
200808	Agosto 2008	23	Bajo Martín	4	Servicios	Mujeres	46
200808	Agosto 2008	23	Bajo Martín		Sin empleo anterior	Hombres	2
200808	Agosto 2008	23	Bajo Martín		Sin empleo anterior	Mujeres	1
200808	Agosto 2008	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	1
200808	Agosto 2008	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	1
200808	Agosto 2008	24	Campo de Daroca	2	Industria y energía	Hombres	5
200808	Agosto 2008	24	Campo de Daroca	2	Industria y energía	Mujeres	9
200808	Agosto 2008	24	Campo de Daroca	3	Construcción	Hombres	14
200808	Agosto 2008	24	Campo de Daroca	3	Construcción	Mujeres	2
200808	Agosto 2008	24	Campo de Daroca	4	Servicios	Hombres	16
200808	Agosto 2008	24	Campo de Daroca	4	Servicios	Mujeres	30
200808	Agosto 2008	24	Campo de Daroca		Sin empleo anterior	Hombres	4
200808	Agosto 2008	24	Campo de Daroca		Sin empleo anterior	Mujeres	6
200808	Agosto 2008	25	Jiloca	1	Agricultura, ganadería y pesca	Hombres	13
200808	Agosto 2008	25	Jiloca	1	Agricultura, ganadería y pesca	Mujeres	8
200808	Agosto 2008	25	Jiloca	2	Industria y energía	Hombres	48
200808	Agosto 2008	25	Jiloca	2	Industria y energía	Mujeres	31
200808	Agosto 2008	25	Jiloca	3	Construcción	Hombres	105
200808	Agosto 2008	25	Jiloca	3	Construcción	Mujeres	7
200808	Agosto 2008	25	Jiloca	4	Servicios	Hombres	52
200808	Agosto 2008	25	Jiloca	4	Servicios	Mujeres	78
200808	Agosto 2008	25	Jiloca		Sin empleo anterior	Hombres	2
200808	Agosto 2008	25	Jiloca		Sin empleo anterior	Mujeres	6
200808	Agosto 2008	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Hombres	6
200808	Agosto 2008	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Mujeres	4
200808	Agosto 2008	26	Cuencas Mineras	2	Industria y energía	Hombres	63
200808	Agosto 2008	26	Cuencas Mineras	2	Industria y energía	Mujeres	41
200808	Agosto 2008	26	Cuencas Mineras	3	Construcción	Hombres	38
200808	Agosto 2008	26	Cuencas Mineras	3	Construcción	Mujeres	6
200808	Agosto 2008	26	Cuencas Mineras	4	Servicios	Hombres	38
200808	Agosto 2008	26	Cuencas Mineras	4	Servicios	Mujeres	103
200808	Agosto 2008	26	Cuencas Mineras		Sin empleo anterior	Hombres	9
200808	Agosto 2008	26	Cuencas Mineras		Sin empleo anterior	Mujeres	26
200808	Agosto 2008	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Hombres	7
200808	Agosto 2008	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Mujeres	8
200808	Agosto 2008	27	Andorra-Sierra de Arcos	2	Industria y energía	Hombres	100
200808	Agosto 2008	27	Andorra-Sierra de Arcos	2	Industria y energía	Mujeres	30
200808	Agosto 2008	27	Andorra-Sierra de Arcos	3	Construcción	Hombres	56
200808	Agosto 2008	27	Andorra-Sierra de Arcos	3	Construcción	Mujeres	9
200808	Agosto 2008	27	Andorra-Sierra de Arcos	4	Servicios	Hombres	40
200808	Agosto 2008	27	Andorra-Sierra de Arcos	4	Servicios	Mujeres	118
200808	Agosto 2008	27	Andorra-Sierra de Arcos		Sin empleo anterior	Hombres	37
200808	Agosto 2008	27	Andorra-Sierra de Arcos		Sin empleo anterior	Mujeres	38
200808	Agosto 2008	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Hombres	31
200808	Agosto 2008	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Mujeres	11
200808	Agosto 2008	28	Bajo Aragón	2	Industria y energía	Hombres	104
200808	Agosto 2008	28	Bajo Aragón	2	Industria y energía	Mujeres	101
200808	Agosto 2008	28	Bajo Aragón	3	Construcción	Hombres	211
200808	Agosto 2008	28	Bajo Aragón	3	Construcción	Mujeres	29
200808	Agosto 2008	28	Bajo Aragón	4	Servicios	Hombres	144
200808	Agosto 2008	28	Bajo Aragón	4	Servicios	Mujeres	360
200808	Agosto 2008	28	Bajo Aragón		Sin empleo anterior	Hombres	5
200808	Agosto 2008	28	Bajo Aragón		Sin empleo anterior	Mujeres	12
200808	Agosto 2008	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Hombres	16
200808	Agosto 2008	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Mujeres	12
200808	Agosto 2008	29	Comunidad de Teruel	2	Industria y energía	Hombres	94
200808	Agosto 2008	29	Comunidad de Teruel	2	Industria y energía	Mujeres	56
200808	Agosto 2008	29	Comunidad de Teruel	3	Construcción	Hombres	296
200808	Agosto 2008	29	Comunidad de Teruel	3	Construcción	Mujeres	20
200808	Agosto 2008	29	Comunidad de Teruel	4	Servicios	Hombres	299
200808	Agosto 2008	29	Comunidad de Teruel	4	Servicios	Mujeres	585
200808	Agosto 2008	29	Comunidad de Teruel		Sin empleo anterior	Hombres	28
200808	Agosto 2008	29	Comunidad de Teruel		Sin empleo anterior	Mujeres	62
200808	Agosto 2008	30	Maestrazgo	1	Agricultura, ganadería y pesca	Hombres	3
200808	Agosto 2008	30	Maestrazgo	1	Agricultura, ganadería y pesca	Mujeres	2
200808	Agosto 2008	30	Maestrazgo	2	Industria y energía	Hombres	11
200808	Agosto 2008	30	Maestrazgo	2	Industria y energía	Mujeres	7
200808	Agosto 2008	30	Maestrazgo	3	Construcción	Hombres	13
200808	Agosto 2008	30	Maestrazgo	3	Construcción	Mujeres	1
200808	Agosto 2008	30	Maestrazgo	4	Servicios	Hombres	11
200808	Agosto 2008	30	Maestrazgo	4	Servicios	Mujeres	32
200808	Agosto 2008	30	Maestrazgo		Sin empleo anterior	Mujeres	2
200808	Agosto 2008	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Hombres	3
200808	Agosto 2008	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Mujeres	5
200808	Agosto 2008	31	Sierra de Albarracín	2	Industria y energía	Hombres	4
200808	Agosto 2008	31	Sierra de Albarracín	3	Construcción	Hombres	6
200808	Agosto 2008	31	Sierra de Albarracín	3	Construcción	Mujeres	5
200808	Agosto 2008	31	Sierra de Albarracín	4	Servicios	Hombres	15
200808	Agosto 2008	31	Sierra de Albarracín	4	Servicios	Mujeres	29
200808	Agosto 2008	31	Sierra de Albarracín		Sin empleo anterior	Hombres	4
200808	Agosto 2008	31	Sierra de Albarracín		Sin empleo anterior	Mujeres	1
200808	Agosto 2008	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Hombres	7
200808	Agosto 2008	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Mujeres	2
200808	Agosto 2008	32	Gúdar-Javalambre	2	Industria y energía	Hombres	21
200808	Agosto 2008	32	Gúdar-Javalambre	2	Industria y energía	Mujeres	19
200808	Agosto 2008	32	Gúdar-Javalambre	3	Construcción	Hombres	55
200808	Agosto 2008	32	Gúdar-Javalambre	3	Construcción	Mujeres	7
200808	Agosto 2008	32	Gúdar-Javalambre	4	Servicios	Hombres	40
200808	Agosto 2008	32	Gúdar-Javalambre	4	Servicios	Mujeres	82
200808	Agosto 2008	32	Gúdar-Javalambre		Sin empleo anterior	Hombres	4
200808	Agosto 2008	32	Gúdar-Javalambre		Sin empleo anterior	Mujeres	4
200808	Agosto 2008	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Hombres	11
200808	Agosto 2008	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Mujeres	2
200808	Agosto 2008	33	Matarraña / Matarranya	2	Industria y energía	Hombres	15
200808	Agosto 2008	33	Matarraña / Matarranya	2	Industria y energía	Mujeres	16
200808	Agosto 2008	33	Matarraña / Matarranya	3	Construcción	Hombres	33
200808	Agosto 2008	33	Matarraña / Matarranya	3	Construcción	Mujeres	5
200808	Agosto 2008	33	Matarraña / Matarranya	4	Servicios	Hombres	23
200808	Agosto 2008	33	Matarraña / Matarranya	4	Servicios	Mujeres	49
200808	Agosto 2008	33	Matarraña / Matarranya		Sin empleo anterior	Hombres	2
200808	Agosto 2008	33	Matarraña / Matarranya		Sin empleo anterior	Mujeres	3
200807	Julio 2008	01	La Jacetania	1	Agricultura, ganadería y pesca	Hombres	4
200807	Julio 2008	01	La Jacetania	1	Agricultura, ganadería y pesca	Mujeres	2
200807	Julio 2008	01	La Jacetania	2	Industria y energía	Hombres	19
200807	Julio 2008	01	La Jacetania	2	Industria y energía	Mujeres	7
200807	Julio 2008	01	La Jacetania	3	Construcción	Hombres	122
200807	Julio 2008	01	La Jacetania	3	Construcción	Mujeres	8
200807	Julio 2008	01	La Jacetania	4	Servicios	Hombres	101
200807	Julio 2008	01	La Jacetania	4	Servicios	Mujeres	188
200807	Julio 2008	01	La Jacetania		Sin empleo anterior	Hombres	16
200807	Julio 2008	01	La Jacetania		Sin empleo anterior	Mujeres	22
200807	Julio 2008	02	Alto Gállego	1	Agricultura, ganadería y pesca	Hombres	3
200807	Julio 2008	02	Alto Gállego	2	Industria y energía	Hombres	30
200807	Julio 2008	02	Alto Gállego	2	Industria y energía	Mujeres	27
200807	Julio 2008	02	Alto Gállego	3	Construcción	Hombres	146
200807	Julio 2008	02	Alto Gállego	3	Construcción	Mujeres	12
200807	Julio 2008	02	Alto Gállego	4	Servicios	Hombres	56
200807	Julio 2008	02	Alto Gállego	4	Servicios	Mujeres	140
200807	Julio 2008	02	Alto Gállego		Sin empleo anterior	Hombres	3
200807	Julio 2008	02	Alto Gállego		Sin empleo anterior	Mujeres	11
200807	Julio 2008	03	Sobrarbe	1	Agricultura, ganadería y pesca	Hombres	1
200807	Julio 2008	03	Sobrarbe	1	Agricultura, ganadería y pesca	Mujeres	1
200807	Julio 2008	03	Sobrarbe	2	Industria y energía	Hombres	2
200807	Julio 2008	03	Sobrarbe	2	Industria y energía	Mujeres	5
200807	Julio 2008	03	Sobrarbe	3	Construcción	Hombres	40
200807	Julio 2008	03	Sobrarbe	3	Construcción	Mujeres	5
200807	Julio 2008	03	Sobrarbe	4	Servicios	Hombres	28
200807	Julio 2008	03	Sobrarbe	4	Servicios	Mujeres	54
200807	Julio 2008	03	Sobrarbe		Sin empleo anterior	Mujeres	6
200807	Julio 2008	04	La Ribagorza	1	Agricultura, ganadería y pesca	Hombres	7
200807	Julio 2008	04	La Ribagorza	1	Agricultura, ganadería y pesca	Mujeres	1
200807	Julio 2008	04	La Ribagorza	2	Industria y energía	Hombres	12
