Comarca código	Comarca nombre	Tipo variación	Sexo	Nacionalidad Continente codigo	Nacionalidad Continente	Año	Variaciones
15	Ribera Alta del Ebro	Externa	Hombres	1	Europa	2009	143
15	Ribera Alta del Ebro	Externa	Hombres	2	África	2009	26
15	Ribera Alta del Ebro	Externa	Hombres	3	América	2009	35
15	Ribera Alta del Ebro	Externa	Hombres	4	Asia	2009	1
15	Ribera Alta del Ebro	Externa	Mujeres	1	Europa	2009	131
15	Ribera Alta del Ebro	Externa	Mujeres	2	África	2009	17
15	Ribera Alta del Ebro	Externa	Mujeres	3	América	2009	21
15	Ribera Alta del Ebro	Externa	Mujeres	4	Asia	2009	2
15	Ribera Alta del Ebro	Interna	Hombres	1	Europa	2009	372
15	Ribera Alta del Ebro	Interna	Hombres	2	África	2009	32
15	Ribera Alta del Ebro	Interna	Hombres	3	América	2009	32
15	Ribera Alta del Ebro	Interna	Mujeres	1	Europa	2009	400
15	Ribera Alta del Ebro	Interna	Mujeres	2	África	2009	22
15	Ribera Alta del Ebro	Interna	Mujeres	3	América	2009	44
16	Valdejalón	Externa	Hombres	1	Europa	2009	250
16	Valdejalón	Externa	Hombres	2	África	2009	85
16	Valdejalón	Externa	Hombres	3	América	2009	30
16	Valdejalón	Externa	Hombres	4	Asia	2009	1
16	Valdejalón	Externa	Mujeres	1	Europa	2009	183
16	Valdejalón	Externa	Mujeres	2	África	2009	17
16	Valdejalón	Externa	Mujeres	3	América	2009	19
16	Valdejalón	Externa	Mujeres	4	Asia	2009	2
16	Valdejalón	Interna	Hombres	1	Europa	2009	358
16	Valdejalón	Interna	Hombres	2	África	2009	50
16	Valdejalón	Interna	Hombres	3	América	2009	19
16	Valdejalón	Interna	Hombres	4	Asia	2009	1
16	Valdejalón	Interna	Mujeres	1	Europa	2009	411
16	Valdejalón	Interna	Mujeres	2	África	2009	26
16	Valdejalón	Interna	Mujeres	3	América	2009	28
17	D.C. Zaragoza	Externa	Hombres	1	Europa	2009	3894
17	D.C. Zaragoza	Externa	Hombres	2	África	2009	1292
17	D.C. Zaragoza	Externa	Hombres	3	América	2009	928
17	D.C. Zaragoza	Externa	Hombres	4	Asia	2009	323
17	D.C. Zaragoza	Externa	Hombres	5	Otros continentes	2009	1
17	D.C. Zaragoza	Externa	Mujeres	1	Europa	2009	3541
17	D.C. Zaragoza	Externa	Mujeres	2	África	2009	435
17	D.C. Zaragoza	Externa	Mujeres	3	América	2009	995
17	D.C. Zaragoza	Externa	Mujeres	4	Asia	2009	236
17	D.C. Zaragoza	Externa	Mujeres	5	Otros continentes	2009	1
17	D.C. Zaragoza	Interna	Hombres	1	Europa	2009	3932
17	D.C. Zaragoza	Interna	Hombres	2	África	2009	249
17	D.C. Zaragoza	Interna	Hombres	3	América	2009	339
17	D.C. Zaragoza	Interna	Hombres	4	Asia	2009	17
17	D.C. Zaragoza	Interna	Hombres	5	Otros continentes	2009	1
17	D.C. Zaragoza	Interna	Mujeres	1	Europa	2009	3819
17	D.C. Zaragoza	Interna	Mujeres	2	África	2009	127
17	D.C. Zaragoza	Interna	Mujeres	3	América	2009	493
17	D.C. Zaragoza	Interna	Mujeres	4	Asia	2009	16
18	Ribera Baja del Ebro	Externa	Hombres	1	Europa	2009	65
18	Ribera Baja del Ebro	Externa	Hombres	2	África	2009	18
18	Ribera Baja del Ebro	Externa	Hombres	3	América	2009	7
18	Ribera Baja del Ebro	Externa	Mujeres	1	Europa	2009	33
18	Ribera Baja del Ebro	Externa	Mujeres	2	África	2009	2
18	Ribera Baja del Ebro	Externa	Mujeres	3	América	2009	5
18	Ribera Baja del Ebro	Interna	Hombres	1	Europa	2009	81
18	Ribera Baja del Ebro	Interna	Hombres	2	África	2009	14
18	Ribera Baja del Ebro	Interna	Hombres	3	América	2009	8
18	Ribera Baja del Ebro	Interna	Mujeres	1	Europa	2009	83
18	Ribera Baja del Ebro	Interna	Mujeres	2	África	2009	14
18	Ribera Baja del Ebro	Interna	Mujeres	3	América	2009	9
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	1	Europa	2009	84
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	2	África	2009	68
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	3	América	2009	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	4	Asia	2009	117
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	1	Europa	2009	113
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	2	África	2009	10
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	3	América	2009	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	4	Asia	2009	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	1	Europa	2009	65
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	2	África	2009	21
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	3	América	2009	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	4	Asia	2009	8
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	1	Europa	2009	63
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	2	África	2009	15
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	3	América	2009	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	4	Asia	2009	2
20	Comunidad de Calatayud	Externa	Hombres	1	Europa	2009	248
20	Comunidad de Calatayud	Externa	Hombres	2	África	2009	46
20	Comunidad de Calatayud	Externa	Hombres	3	América	2009	24
20	Comunidad de Calatayud	Externa	Hombres	4	Asia	2009	2
20	Comunidad de Calatayud	Externa	Mujeres	1	Europa	2009	230
20	Comunidad de Calatayud	Externa	Mujeres	2	África	2009	17
20	Comunidad de Calatayud	Externa	Mujeres	3	América	2009	17
20	Comunidad de Calatayud	Externa	Mujeres	4	Asia	2009	2
20	Comunidad de Calatayud	Interna	Hombres	1	Europa	2009	375
20	Comunidad de Calatayud	Interna	Hombres	2	África	2009	41
20	Comunidad de Calatayud	Interna	Hombres	3	América	2009	19
20	Comunidad de Calatayud	Interna	Hombres	4	Asia	2009	2
20	Comunidad de Calatayud	Interna	Mujeres	1	Europa	2009	413
20	Comunidad de Calatayud	Interna	Mujeres	2	África	2009	12
20	Comunidad de Calatayud	Interna	Mujeres	3	América	2009	33
20	Comunidad de Calatayud	Interna	Mujeres	4	Asia	2009	1
21	Campo de Cariñena	Externa	Hombres	1	Europa	2009	46
21	Campo de Cariñena	Externa	Hombres	2	África	2009	16
21	Campo de Cariñena	Externa	Hombres	3	América	2009	1
21	Campo de Cariñena	Externa	Mujeres	1	Europa	2009	43
21	Campo de Cariñena	Externa	Mujeres	2	África	2009	9
21	Campo de Cariñena	Externa	Mujeres	3	América	2009	4
21	Campo de Cariñena	Interna	Hombres	1	Europa	2009	125
21	Campo de Cariñena	Interna	Hombres	2	África	2009	17
21	Campo de Cariñena	Interna	Hombres	3	América	2009	16
21	Campo de Cariñena	Interna	Mujeres	1	Europa	2009	116
21	Campo de Cariñena	Interna	Mujeres	2	África	2009	11
21	Campo de Cariñena	Interna	Mujeres	3	América	2009	17
22	Campo de Belchite	Externa	Hombres	1	Europa	2009	20
22	Campo de Belchite	Externa	Hombres	2	África	2009	3
22	Campo de Belchite	Externa	Mujeres	1	Europa	2009	10
22	Campo de Belchite	Externa	Mujeres	3	América	2009	1
22	Campo de Belchite	Interna	Hombres	1	Europa	2009	65
22	Campo de Belchite	Interna	Hombres	2	África	2009	2
22	Campo de Belchite	Interna	Hombres	3	América	2009	3
22	Campo de Belchite	Interna	Mujeres	1	Europa	2009	81
22	Campo de Belchite	Interna	Mujeres	2	África	2009	1
22	Campo de Belchite	Interna	Mujeres	3	América	2009	5
23	Bajo Martín	Externa	Hombres	1	Europa	2009	43
23	Bajo Martín	Externa	Hombres	2	África	2009	34
23	Bajo Martín	Externa	Hombres	3	América	2009	6
23	Bajo Martín	Externa	Hombres	4	Asia	2009	2
23	Bajo Martín	Externa	Mujeres	1	Europa	2009	36
23	Bajo Martín	Externa	Mujeres	2	África	2009	9
23	Bajo Martín	Externa	Mujeres	3	América	2009	6
23	Bajo Martín	Interna	Hombres	1	Europa	2009	57
23	Bajo Martín	Interna	Hombres	2	África	2009	16
23	Bajo Martín	Interna	Hombres	3	América	2009	4
23	Bajo Martín	Interna	Mujeres	1	Europa	2009	52
23	Bajo Martín	Interna	Mujeres	2	África	2009	12
23	Bajo Martín	Interna	Mujeres	3	América	2009	4
24	Campo de Daroca	Externa	Hombres	1	Europa	2009	41
24	Campo de Daroca	Externa	Hombres	2	África	2009	2
24	Campo de Daroca	Externa	Hombres	3	América	2009	3
24	Campo de Daroca	Externa	Mujeres	1	Europa	2009	29
24	Campo de Daroca	Externa	Mujeres	3	América	2009	4
24	Campo de Daroca	Interna	Hombres	1	Europa	2009	88
24	Campo de Daroca	Interna	Hombres	2	África	2009	6
24	Campo de Daroca	Interna	Hombres	3	América	2009	1
24	Campo de Daroca	Interna	Mujeres	1	Europa	2009	82
24	Campo de Daroca	Interna	Mujeres	2	África	2009	1
24	Campo de Daroca	Interna	Mujeres	3	América	2009	5
25	Jiloca	Externa	Hombres	1	Europa	2009	198
25	Jiloca	Externa	Hombres	2	África	2009	80
25	Jiloca	Externa	Hombres	3	América	2009	29
25	Jiloca	Externa	Hombres	4	Asia	2009	4
25	Jiloca	Externa	Mujeres	1	Europa	2009	110
25	Jiloca	Externa	Mujeres	2	África	2009	25
25	Jiloca	Externa	Mujeres	3	América	2009	25
25	Jiloca	Externa	Mujeres	4	Asia	2009	2
25	Jiloca	Interna	Hombres	1	Europa	2009	146
25	Jiloca	Interna	Hombres	2	África	2009	69
25	Jiloca	Interna	Hombres	3	América	2009	11
25	Jiloca	Interna	Mujeres	1	Europa	2009	165
25	Jiloca	Interna	Mujeres	2	África	2009	26
25	Jiloca	Interna	Mujeres	3	América	2009	21
26	Cuencas Mineras	Externa	Hombres	1	Europa	2009	59
26	Cuencas Mineras	Externa	Hombres	2	África	2009	51
26	Cuencas Mineras	Externa	Hombres	3	América	2009	2
26	Cuencas Mineras	Externa	Hombres	4	Asia	2009	37
26	Cuencas Mineras	Externa	Mujeres	1	Europa	2009	58
26	Cuencas Mineras	Externa	Mujeres	2	África	2009	14
26	Cuencas Mineras	Externa	Mujeres	3	América	2009	1
26	Cuencas Mineras	Externa	Mujeres	4	Asia	2009	4
26	Cuencas Mineras	Interna	Hombres	1	Europa	2009	102
26	Cuencas Mineras	Interna	Hombres	2	África	2009	47
26	Cuencas Mineras	Interna	Hombres	3	América	2009	2
26	Cuencas Mineras	Interna	Hombres	4	Asia	2009	5
26	Cuencas Mineras	Interna	Mujeres	1	Europa	2009	107
26	Cuencas Mineras	Interna	Mujeres	2	África	2009	16
26	Cuencas Mineras	Interna	Mujeres	3	América	2009	6
26	Cuencas Mineras	Interna	Mujeres	4	Asia	2009	1
27	Andorra-Sierra de Arcos	Externa	Hombres	1	Europa	2009	74
27	Andorra-Sierra de Arcos	Externa	Hombres	2	África	2009	23
27	Andorra-Sierra de Arcos	Externa	Hombres	3	América	2009	6
27	Andorra-Sierra de Arcos	Externa	Hombres	4	Asia	2009	5
27	Andorra-Sierra de Arcos	Externa	Mujeres	1	Europa	2009	55
27	Andorra-Sierra de Arcos	Externa	Mujeres	2	África	2009	4
27	Andorra-Sierra de Arcos	Externa	Mujeres	3	América	2009	8
27	Andorra-Sierra de Arcos	Externa	Mujeres	4	Asia	2009	2
27	Andorra-Sierra de Arcos	Interna	Hombres	1	Europa	2009	85
27	Andorra-Sierra de Arcos	Interna	Hombres	2	África	2009	29
27	Andorra-Sierra de Arcos	Interna	Hombres	3	América	2009	5
27	Andorra-Sierra de Arcos	Interna	Mujeres	1	Europa	2009	77
27	Andorra-Sierra de Arcos	Interna	Mujeres	2	África	2009	9
27	Andorra-Sierra de Arcos	Interna	Mujeres	3	América	2009	7
28	Bajo Aragón	Externa	Hombres	1	Europa	2009	249
28	Bajo Aragón	Externa	Hombres	2	África	2009	146
28	Bajo Aragón	Externa	Hombres	3	América	2009	52
28	Bajo Aragón	Externa	Hombres	4	Asia	2009	6
28	Bajo Aragón	Externa	Mujeres	1	Europa	2009	222
28	Bajo Aragón	Externa	Mujeres	2	África	2009	36
28	Bajo Aragón	Externa	Mujeres	3	América	2009	41
28	Bajo Aragón	Externa	Mujeres	4	Asia	2009	8
28	Bajo Aragón	Interna	Hombres	1	Europa	2009	176
28	Bajo Aragón	Interna	Hombres	2	África	2009	56
28	Bajo Aragón	Interna	Hombres	3	América	2009	18
28	Bajo Aragón	Interna	Hombres	4	Asia	2009	1
28	Bajo Aragón	Interna	Mujeres	1	Europa	2009	180
28	Bajo Aragón	Interna	Mujeres	2	África	2009	21
28	Bajo Aragón	Interna	Mujeres	3	América	2009	17
28	Bajo Aragón	Interna	Mujeres	4	Asia	2009	1
29	Comunidad de Teruel	Externa	Hombres	1	Europa	2009	444
29	Comunidad de Teruel	Externa	Hombres	2	África	2009	156
29	Comunidad de Teruel	Externa	Hombres	3	América	2009	74
29	Comunidad de Teruel	Externa	Hombres	4	Asia	2009	29
29	Comunidad de Teruel	Externa	Mujeres	1	Europa	2009	342
29	Comunidad de Teruel	Externa	Mujeres	2	África	2009	41
29	Comunidad de Teruel	Externa	Mujeres	3	América	2009	92
29	Comunidad de Teruel	Externa	Mujeres	4	Asia	2009	11
29	Comunidad de Teruel	Interna	Hombres	1	Europa	2009	282
29	Comunidad de Teruel	Interna	Hombres	2	África	2009	88
29	Comunidad de Teruel	Interna	Hombres	3	América	2009	44
29	Comunidad de Teruel	Interna	Hombres	4	Asia	2009	2
29	Comunidad de Teruel	Interna	Mujeres	1	Europa	2009	272
29	Comunidad de Teruel	Interna	Mujeres	2	África	2009	26
29	Comunidad de Teruel	Interna	Mujeres	3	América	2009	57
29	Comunidad de Teruel	Interna	Mujeres	4	Asia	2009	2
30	Maestrazgo	Externa	Hombres	1	Europa	2009	54
30	Maestrazgo	Externa	Hombres	2	África	2009	13
30	Maestrazgo	Externa	Hombres	3	América	2009	6
30	Maestrazgo	Externa	Hombres	4	Asia	2009	6
30	Maestrazgo	Externa	Mujeres	1	Europa	2009	45
30	Maestrazgo	Externa	Mujeres	2	África	2009	4
30	Maestrazgo	Externa	Mujeres	3	América	2009	5
30	Maestrazgo	Interna	Hombres	1	Europa	2009	39
30	Maestrazgo	Interna	Hombres	2	África	2009	5
30	Maestrazgo	Interna	Hombres	3	América	2009	6
30	Maestrazgo	Interna	Hombres	4	Asia	2009	11
30	Maestrazgo	Interna	Mujeres	1	Europa	2009	32
30	Maestrazgo	Interna	Mujeres	2	África	2009	2
30	Maestrazgo	Interna	Mujeres	3	América	2009	3
30	Maestrazgo	Interna	Mujeres	4	Asia	2009	3
31	Sierra de Albarracín	Externa	Hombres	1	Europa	2009	68
31	Sierra de Albarracín	Externa	Hombres	2	África	2009	11
31	Sierra de Albarracín	Externa	Hombres	3	América	2009	5
31	Sierra de Albarracín	Externa	Mujeres	1	Europa	2009	34
31	Sierra de Albarracín	Externa	Mujeres	2	África	2009	2
31	Sierra de Albarracín	Externa	Mujeres	3	América	2009	10
31	Sierra de Albarracín	Interna	Hombres	1	Europa	2009	53
31	Sierra de Albarracín	Interna	Hombres	2	África	2009	10
31	Sierra de Albarracín	Interna	Hombres	3	América	2009	11
31	Sierra de Albarracín	Interna	Mujeres	1	Europa	2009	49
31	Sierra de Albarracín	Interna	Mujeres	2	África	2009	2
31	Sierra de Albarracín	Interna	Mujeres	3	América	2009	15
32	Gúdar-Javalambre	Externa	Hombres	1	Europa	2009	225
32	Gúdar-Javalambre	Externa	Hombres	2	África	2009	41
32	Gúdar-Javalambre	Externa	Hombres	3	América	2009	24
32	Gúdar-Javalambre	Externa	Hombres	4	Asia	2009	9
32	Gúdar-Javalambre	Externa	Mujeres	1	Europa	2009	147
32	Gúdar-Javalambre	Externa	Mujeres	2	África	2009	22
32	Gúdar-Javalambre	Externa	Mujeres	3	América	2009	24
32	Gúdar-Javalambre	Externa	Mujeres	4	Asia	2009	3
32	Gúdar-Javalambre	Interna	Hombres	1	Europa	2009	59
32	Gúdar-Javalambre	Interna	Hombres	2	África	2009	36
32	Gúdar-Javalambre	Interna	Hombres	3	América	2009	21
32	Gúdar-Javalambre	Interna	Hombres	4	Asia	2009	1
32	Gúdar-Javalambre	Interna	Mujeres	1	Europa	2009	68
32	Gúdar-Javalambre	Interna	Mujeres	2	África	2009	8
32	Gúdar-Javalambre	Interna	Mujeres	3	América	2009	22
32	Gúdar-Javalambre	Interna	Mujeres	4	Asia	2009	1
33	Matarraña / Matarranya	Externa	Hombres	1	Europa	2009	72
33	Matarraña / Matarranya	Externa	Hombres	2	África	2009	30
33	Matarraña / Matarranya	Externa	Hombres	3	América	2009	3
33	Matarraña / Matarranya	Externa	Hombres	4	Asia	2009	3
33	Matarraña / Matarranya	Externa	Mujeres	1	Europa	2009	71
33	Matarraña / Matarranya	Externa	Mujeres	2	África	2009	2
33	Matarraña / Matarranya	Externa	Mujeres	3	América	2009	3
33	Matarraña / Matarranya	Interna	Hombres	1	Europa	2009	58
33	Matarraña / Matarranya	Interna	Hombres	2	África	2009	28
33	Matarraña / Matarranya	Interna	Hombres	3	América	2009	3
33	Matarraña / Matarranya	Interna	Mujeres	1	Europa	2009	66
33	Matarraña / Matarranya	Interna	Mujeres	2	África	2009	7
33	Matarraña / Matarranya	Interna	Mujeres	3	América	2009	7
33	Matarraña / Matarranya	Interna	Mujeres	5	Otros continentes	2009	1
01	La Jacetania	Externa	Hombres	1	Europa	2008	175
01	La Jacetania	Externa	Hombres	2	África	2008	18
01	La Jacetania	Externa	Hombres	3	América	2008	40
01	La Jacetania	Externa	Hombres	4	Asia	2008	2
01	La Jacetania	Externa	Mujeres	1	Europa	2008	182
01	La Jacetania	Externa	Mujeres	2	África	2008	5
01	La Jacetania	Externa	Mujeres	3	América	2008	50
01	La Jacetania	Externa	Mujeres	4	Asia	2008	2
01	La Jacetania	Interna	Hombres	1	Europa	2008	180
01	La Jacetania	Interna	Hombres	2	África	2008	14
01	La Jacetania	Interna	Hombres	3	América	2008	18
01	La Jacetania	Interna	Mujeres	1	Europa	2008	186
01	La Jacetania	Interna	Mujeres	2	África	2008	8
01	La Jacetania	Interna	Mujeres	3	América	2008	20
02	Alto Gállego	Externa	Hombres	1	Europa	2008	111
02	Alto Gállego	Externa	Hombres	2	África	2008	19
02	Alto Gállego	Externa	Hombres	3	América	2008	22
02	Alto Gállego	Externa	Mujeres	1	Europa	2008	94
02	Alto Gállego	Externa	Mujeres	2	África	2008	7
02	Alto Gállego	Externa	Mujeres	3	América	2008	23
02	Alto Gállego	Interna	Hombres	1	Europa	2008	143
02	Alto Gállego	Interna	Hombres	2	África	2008	24
02	Alto Gállego	Interna	Hombres	3	América	2008	18
02	Alto Gállego	Interna	Mujeres	1	Europa	2008	172
02	Alto Gállego	Interna	Mujeres	2	África	2008	5
02	Alto Gállego	Interna	Mujeres	3	América	2008	20
03	Sobrarbe	Externa	Hombres	1	Europa	2008	65
03	Sobrarbe	Externa	Hombres	2	África	2008	1
03	Sobrarbe	Externa	Hombres	3	América	2008	13
03	Sobrarbe	Externa	Mujeres	1	Europa	2008	59
03	Sobrarbe	Externa	Mujeres	2	África	2008	2
03	Sobrarbe	Externa	Mujeres	3	América	2008	9
03	Sobrarbe	Interna	Hombres	1	Europa	2008	87
03	Sobrarbe	Interna	Hombres	2	África	2008	7
03	Sobrarbe	Interna	Hombres	3	América	2008	6
03	Sobrarbe	Interna	Mujeres	1	Europa	2008	90
03	Sobrarbe	Interna	Mujeres	2	África	2008	2
03	Sobrarbe	Interna	Mujeres	3	América	2008	7
04	La Ribagorza	Externa	Hombres	1	Europa	2008	177
04	La Ribagorza	Externa	Hombres	2	África	2008	12
04	La Ribagorza	Externa	Hombres	3	América	2008	24
04	La Ribagorza	Externa	Hombres	4	Asia	2008	2
04	La Ribagorza	Externa	Mujeres	1	Europa	2008	152
04	La Ribagorza	Externa	Mujeres	2	África	2008	1
04	La Ribagorza	Externa	Mujeres	3	América	2008	22
04	La Ribagorza	Interna	Hombres	1	Europa	2008	150
04	La Ribagorza	Interna	Hombres	2	África	2008	11
04	La Ribagorza	Interna	Hombres	3	América	2008	17
04	La Ribagorza	Interna	Mujeres	1	Europa	2008	146
04	La Ribagorza	Interna	Mujeres	3	América	2008	18
05	Cinco Villas	Externa	Hombres	1	Europa	2008	180
05	Cinco Villas	Externa	Hombres	2	África	2008	53
05	Cinco Villas	Externa	Hombres	3	América	2008	16
05	Cinco Villas	Externa	Hombres	4	Asia	2008	3
05	Cinco Villas	Externa	Mujeres	1	Europa	2008	139
05	Cinco Villas	Externa	Mujeres	2	África	2008	16
05	Cinco Villas	Externa	Mujeres	3	América	2008	21
05	Cinco Villas	Interna	Hombres	1	Europa	2008	221
05	Cinco Villas	Interna	Hombres	2	África	2008	16
05	Cinco Villas	Interna	Hombres	3	América	2008	13
05	Cinco Villas	Interna	Hombres	4	Asia	2008	1
05	Cinco Villas	Interna	Mujeres	1	Europa	2008	261
05	Cinco Villas	Interna	Mujeres	2	África	2008	7
05	Cinco Villas	Interna	Mujeres	3	América	2008	29
06	Hoya de Huesca / Plana de Uesca	Externa	Hombres	1	Europa	2008	349
06	Hoya de Huesca / Plana de Uesca	Externa	Hombres	2	África	2008	192
06	Hoya de Huesca / Plana de Uesca	Externa	Hombres	3	América	2008	63
06	Hoya de Huesca / Plana de Uesca	Externa	Hombres	4	Asia	2008	32
06	Hoya de Huesca / Plana de Uesca	Externa	Mujeres	1	Europa	2008	333
06	Hoya de Huesca / Plana de Uesca	Externa	Mujeres	2	África	2008	59
06	Hoya de Huesca / Plana de Uesca	Externa	Mujeres	3	América	2008	76
06	Hoya de Huesca / Plana de Uesca	Externa	Mujeres	4	Asia	2008	12
06	Hoya de Huesca / Plana de Uesca	Interna	Hombres	1	Europa	2008	560
06	Hoya de Huesca / Plana de Uesca	Interna	Hombres	2	África	2008	44
06	Hoya de Huesca / Plana de Uesca	Interna	Hombres	3	América	2008	27
06	Hoya de Huesca / Plana de Uesca	Interna	Hombres	4	Asia	2008	3
06	Hoya de Huesca / Plana de Uesca	Interna	Mujeres	1	Europa	2008	578
06	Hoya de Huesca / Plana de Uesca	Interna	Mujeres	2	África	2008	27
06	Hoya de Huesca / Plana de Uesca	Interna	Mujeres	3	América	2008	46
06	Hoya de Huesca / Plana de Uesca	Interna	Mujeres	4	Asia	2008	3
07	Somontano de Barbastro	Externa	Hombres	1	Europa	2008	110
07	Somontano de Barbastro	Externa	Hombres	2	África	2008	45
07	Somontano de Barbastro	Externa	Hombres	3	América	2008	8
07	Somontano de Barbastro	Externa	Hombres	4	Asia	2008	1
07	Somontano de Barbastro	Externa	Mujeres	1	Europa	2008	116
07	Somontano de Barbastro	Externa	Mujeres	2	África	2008	16
07	Somontano de Barbastro	Externa	Mujeres	3	América	2008	16
07	Somontano de Barbastro	Externa	Mujeres	4	Asia	2008	3
07	Somontano de Barbastro	Interna	Hombres	1	Europa	2008	165
07	Somontano de Barbastro	Interna	Hombres	2	África	2008	26
07	Somontano de Barbastro	Interna	Hombres	3	América	2008	9
07	Somontano de Barbastro	Interna	Hombres	4	Asia	2008	1
07	Somontano de Barbastro	Interna	Mujeres	1	Europa	2008	199
07	Somontano de Barbastro	Interna	Mujeres	2	África	2008	9
07	Somontano de Barbastro	Interna	Mujeres	3	América	2008	11
07	Somontano de Barbastro	Interna	Mujeres	4	Asia	2008	1
08	Cinca Medio	Externa	Hombres	1	Europa	2008	149
08	Cinca Medio	Externa	Hombres	2	África	2008	78
08	Cinca Medio	Externa	Hombres	3	América	2008	11
08	Cinca Medio	Externa	Hombres	4	Asia	2008	3
08	Cinca Medio	Externa	Mujeres	1	Europa	2008	132
08	Cinca Medio	Externa	Mujeres	2	África	2008	28
08	Cinca Medio	Externa	Mujeres	3	América	2008	16
08	Cinca Medio	Externa	Mujeres	4	Asia	2008	1
08	Cinca Medio	Interna	Hombres	1	Europa	2008	136
08	Cinca Medio	Interna	Hombres	2	África	2008	45
08	Cinca Medio	Interna	Hombres	3	América	2008	8
08	Cinca Medio	Interna	Hombres	4	Asia	2008	1
