Mes y año	Provincia código	Provincia nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Agosto 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1365
Agosto 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	519
Agosto 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1060
Agosto 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	974
Agosto 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2769
Julio 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	231
Julio 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	144
Julio 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1187
Julio 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1652
Julio 2005	22	Huesca	31	Bachillerato	Hombres	245
Julio 2005	22	Huesca	31	Bachillerato	Mujeres	358
Julio 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	66
Julio 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	241
Julio 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	57
Julio 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	179
Julio 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	132
Julio 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	479
Julio 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	253
Julio 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	171
Julio 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	892
Julio 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1225
Julio 2005	44	Teruel	31	Bachillerato	Hombres	122
Julio 2005	44	Teruel	31	Bachillerato	Mujeres	201
Julio 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	66
Julio 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	140
Julio 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	53
Julio 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	119
Julio 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	88
Julio 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	283
Julio 2005	50	Zaragoza	0	Sin clasificar	Mujeres	6
Julio 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	700
Julio 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	610
Julio 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	6617
Julio 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	9662
Julio 2005	50	Zaragoza	31	Bachillerato	Hombres	1453
Julio 2005	50	Zaragoza	31	Bachillerato	Mujeres	2066
Julio 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	428
Julio 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1292
Julio 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	422
Julio 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	953
Julio 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	925
Julio 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2524
Junio 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	191
Junio 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	141
Junio 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1212
Junio 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1764
Junio 2005	22	Huesca	31	Bachillerato	Hombres	267
Junio 2005	22	Huesca	31	Bachillerato	Mujeres	405
Junio 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	76
Junio 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	299
Junio 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	69
Junio 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	205
Junio 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	130
Junio 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	463
Junio 2005	44	Teruel	0	Sin clasificar	Mujeres	2
Junio 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	217
Junio 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	179
Junio 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	864
Junio 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1290
Junio 2005	44	Teruel	31	Bachillerato	Hombres	132
Junio 2005	44	Teruel	31	Bachillerato	Mujeres	204
Junio 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	50
Junio 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	184
Junio 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	48
Junio 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	125
Junio 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	71
Junio 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	239
Junio 2005	50	Zaragoza	0	Sin clasificar	Mujeres	9
Junio 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	569
Junio 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	552
Junio 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	6419
Junio 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	9667
Junio 2005	50	Zaragoza	31	Bachillerato	Hombres	1375
Junio 2005	50	Zaragoza	31	Bachillerato	Mujeres	1988
Junio 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	423
Junio 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1330
Junio 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	431
Junio 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	947
Junio 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	844
Junio 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2360
Mayo 2005	22	Huesca	0	Sin clasificar	Mujeres	1
Mayo 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	195
Mayo 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	149
Mayo 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1337
Mayo 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1904
Mayo 2005	22	Huesca	31	Bachillerato	Hombres	288
Mayo 2005	22	Huesca	31	Bachillerato	Mujeres	457
Mayo 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	88
Mayo 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	358
Mayo 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	74
Mayo 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	224
Mayo 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	134
Mayo 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	479
Mayo 2005	44	Teruel	0	Sin clasificar	Mujeres	2
Mayo 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	227
Mayo 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	169
Mayo 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	931
Mayo 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1395
Mayo 2005	44	Teruel	31	Bachillerato	Hombres	130
Mayo 2005	44	Teruel	31	Bachillerato	Mujeres	223
Mayo 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	51
Mayo 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	225
Mayo 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	44
Mayo 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	138
Mayo 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	87
Mayo 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	258
Mayo 2005	50	Zaragoza	0	Sin clasificar	Mujeres	10
Mayo 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	541
Mayo 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	481
Mayo 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	6920
Mayo 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	9912
Mayo 2005	50	Zaragoza	31	Bachillerato	Hombres	1386
Mayo 2005	50	Zaragoza	31	Bachillerato	Mujeres	1973
Mayo 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	426
Mayo 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1413
Mayo 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	421
Mayo 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	994
Mayo 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	866
Mayo 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2420
Abril 2005	22	Huesca	0	Sin clasificar	Mujeres	1
Abril 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	210
Abril 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	142
Abril 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1558
Abril 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2043
Abril 2005	22	Huesca	31	Bachillerato	Hombres	307
Abril 2005	22	Huesca	31	Bachillerato	Mujeres	437
Abril 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	105
Abril 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	377
Abril 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	85
Abril 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	253
Abril 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	156
Abril 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	526
Abril 2005	44	Teruel	0	Sin clasificar	Mujeres	2
Abril 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	221
Abril 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	145
Abril 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1001
Abril 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1505
Abril 2005	44	Teruel	31	Bachillerato	Hombres	115
Abril 2005	44	Teruel	31	Bachillerato	Mujeres	238
Abril 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	56
Abril 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	240
Abril 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	48
Abril 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	166
Abril 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	93
Abril 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	282
Abril 2005	50	Zaragoza	0	Sin clasificar	Hombres	1
Abril 2005	50	Zaragoza	0	Sin clasificar	Mujeres	12
Abril 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	474
Abril 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	397
Abril 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7816
Abril 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10707
Abril 2005	50	Zaragoza	31	Bachillerato	Hombres	1483
Abril 2005	50	Zaragoza	31	Bachillerato	Mujeres	2064
Abril 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	495
Abril 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1632
Abril 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	534
Abril 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1118
Abril 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1017
Abril 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2849
Marzo 2005	22	Huesca	0	Sin clasificar	Mujeres	1
Marzo 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	208
Marzo 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	151
Marzo 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1564
Marzo 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1964
Marzo 2005	22	Huesca	31	Bachillerato	Hombres	273
Marzo 2005	22	Huesca	31	Bachillerato	Mujeres	394
Marzo 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	92
Marzo 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	357
Marzo 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	89
Marzo 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	254
Marzo 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	163
Marzo 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	515
Marzo 2005	44	Teruel	0	Sin clasificar	Mujeres	1
Marzo 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	225
Marzo 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	147
Marzo 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1082
Marzo 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1477
Marzo 2005	44	Teruel	31	Bachillerato	Hombres	115
Marzo 2005	44	Teruel	31	Bachillerato	Mujeres	248
Marzo 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	55
Marzo 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	265
Marzo 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	63
Marzo 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	170
Marzo 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	100
Marzo 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	286
Marzo 2005	50	Zaragoza	0	Sin clasificar	Hombres	2
Marzo 2005	50	Zaragoza	0	Sin clasificar	Mujeres	13
Marzo 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	464
Marzo 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	361
Marzo 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7980
Marzo 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10687
Marzo 2005	50	Zaragoza	31	Bachillerato	Hombres	1531
Marzo 2005	50	Zaragoza	31	Bachillerato	Mujeres	2128
Marzo 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	538
Marzo 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1640
Marzo 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	538
Marzo 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1203
Marzo 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1104
Marzo 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2966
Febrero 2005	22	Huesca	0	Sin clasificar	Mujeres	1
Febrero 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	201
Febrero 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	150
Febrero 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1601
Febrero 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1992
Febrero 2005	22	Huesca	31	Bachillerato	Hombres	285
Febrero 2005	22	Huesca	31	Bachillerato	Mujeres	416
Febrero 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	99
Febrero 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	366
Febrero 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	87
Febrero 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	260
Febrero 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	180
Febrero 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	535
Febrero 2005	44	Teruel	0	Sin clasificar	Mujeres	1
Febrero 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	204
Febrero 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	131
Febrero 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1072
Febrero 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1461
Febrero 2005	44	Teruel	31	Bachillerato	Hombres	107
Febrero 2005	44	Teruel	31	Bachillerato	Mujeres	232
Febrero 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	44
Febrero 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	260
Febrero 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	60
Febrero 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	187
Febrero 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	88
Febrero 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	296
Febrero 2005	50	Zaragoza	0	Sin clasificar	Hombres	1
Febrero 2005	50	Zaragoza	0	Sin clasificar	Mujeres	14
Febrero 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	432
Febrero 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	368
Febrero 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7730
Febrero 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10415
Febrero 2005	50	Zaragoza	31	Bachillerato	Hombres	1580
Febrero 2005	50	Zaragoza	31	Bachillerato	Mujeres	2113
Febrero 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	519
Febrero 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1620
Febrero 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	518
Febrero 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1202
Febrero 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1091
Febrero 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	3019
Enero 2005	22	Huesca	0	Sin clasificar	Mujeres	1
Enero 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	214
Enero 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	146
Enero 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1689
Enero 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2025
Enero 2005	22	Huesca	31	Bachillerato	Hombres	291
Enero 2005	22	Huesca	31	Bachillerato	Mujeres	429
Enero 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	102
Enero 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	362
Enero 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	91
Enero 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	251
Enero 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	189
Enero 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	520
Enero 2005	44	Teruel	0	Sin clasificar	Mujeres	1
Enero 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	192
Enero 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	124
Enero 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1117
Enero 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1438
