Mes y año	Mes (código)	Comarca código	Comarca nombre	Sector código	Sector descripción	Sexo	Número de contratos
Septiembre 2008	200809	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Mujeres	35
Septiembre 2008	200809	11	Bajo Cinca / Baix Cinca	3	Construcción	Hombres	69
Septiembre 2008	200809	11	Bajo Cinca / Baix Cinca	3	Construcción	Mujeres	3
Septiembre 2008	200809	11	Bajo Cinca / Baix Cinca	4	Servicios	Hombres	158
Septiembre 2008	200809	11	Bajo Cinca / Baix Cinca	4	Servicios	Mujeres	185
Septiembre 2008	200809	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Hombres	3
Septiembre 2008	200809	12	Tarazona y el Moncayo	2	Industria y energía	Hombres	30
Septiembre 2008	200809	12	Tarazona y el Moncayo	2	Industria y energía	Mujeres	10
Septiembre 2008	200809	12	Tarazona y el Moncayo	3	Construcción	Hombres	30
Septiembre 2008	200809	12	Tarazona y el Moncayo	3	Construcción	Mujeres	2
Septiembre 2008	200809	12	Tarazona y el Moncayo	4	Servicios	Hombres	169
Septiembre 2008	200809	12	Tarazona y el Moncayo	4	Servicios	Mujeres	173
Septiembre 2008	200809	13	Campo de Borja	1	Agricultura, ganadería y pesca	Hombres	91
Septiembre 2008	200809	13	Campo de Borja	1	Agricultura, ganadería y pesca	Mujeres	21
Septiembre 2008	200809	13	Campo de Borja	2	Industria y energía	Hombres	36
Septiembre 2008	200809	13	Campo de Borja	2	Industria y energía	Mujeres	33
Septiembre 2008	200809	13	Campo de Borja	3	Construcción	Hombres	26
Septiembre 2008	200809	13	Campo de Borja	3	Construcción	Mujeres	3
Septiembre 2008	200809	13	Campo de Borja	4	Servicios	Hombres	58
Septiembre 2008	200809	13	Campo de Borja	4	Servicios	Mujeres	141
Septiembre 2008	200809	14	Aranda	1	Agricultura, ganadería y pesca	Hombres	1
Septiembre 2008	200809	14	Aranda	2	Industria y energía	Hombres	27
Septiembre 2008	200809	14	Aranda	2	Industria y energía	Mujeres	6
Septiembre 2008	200809	14	Aranda	3	Construcción	Hombres	15
Septiembre 2008	200809	14	Aranda	4	Servicios	Hombres	19
Septiembre 2008	200809	14	Aranda	4	Servicios	Mujeres	26
Septiembre 2008	200809	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Hombres	47
Septiembre 2008	200809	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Mujeres	46
Septiembre 2008	200809	15	Ribera Alta del Ebro	2	Industria y energía	Hombres	194
Septiembre 2008	200809	15	Ribera Alta del Ebro	2	Industria y energía	Mujeres	50
Septiembre 2008	200809	15	Ribera Alta del Ebro	3	Construcción	Hombres	101
Septiembre 2008	200809	15	Ribera Alta del Ebro	3	Construcción	Mujeres	9
Septiembre 2008	200809	15	Ribera Alta del Ebro	4	Servicios	Hombres	355
Septiembre 2008	200809	15	Ribera Alta del Ebro	4	Servicios	Mujeres	284
Septiembre 2008	200809	16	Valdejalón	1	Agricultura, ganadería y pesca	Hombres	514
Septiembre 2008	200809	16	Valdejalón	1	Agricultura, ganadería y pesca	Mujeres	182
Septiembre 2008	200809	16	Valdejalón	2	Industria y energía	Hombres	104
Septiembre 2008	200809	16	Valdejalón	2	Industria y energía	Mujeres	63
Septiembre 2008	200809	16	Valdejalón	3	Construcción	Hombres	79
Septiembre 2008	200809	16	Valdejalón	3	Construcción	Mujeres	6
Septiembre 2008	200809	16	Valdejalón	4	Servicios	Hombres	324
Septiembre 2008	200809	16	Valdejalón	4	Servicios	Mujeres	361
Septiembre 2008	200809	17	Central	1	Agricultura, ganadería y pesca	Hombres	339
Septiembre 2008	200809	17	Central	1	Agricultura, ganadería y pesca	Mujeres	97
Septiembre 2008	200809	17	Central	2	Industria y energía	Hombres	1195
Septiembre 2008	200809	17	Central	2	Industria y energía	Mujeres	676
Septiembre 2008	200809	17	Central	3	Construcción	Hombres	2284
Septiembre 2008	200809	17	Central	3	Construcción	Mujeres	125
Septiembre 2008	200809	17	Central	4	Servicios	Hombres	8818
Septiembre 2008	200809	17	Central	4	Servicios	Mujeres	13621
Septiembre 2008	200809	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Hombres	124
Septiembre 2008	200809	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Mujeres	80
Septiembre 2008	200809	18	Ribera Baja del Ebro	2	Industria y energía	Hombres	62
Septiembre 2008	200809	18	Ribera Baja del Ebro	2	Industria y energía	Mujeres	13
Septiembre 2008	200809	18	Ribera Baja del Ebro	3	Construcción	Hombres	50
Septiembre 2008	200809	18	Ribera Baja del Ebro	3	Construcción	Mujeres	1
Septiembre 2008	200809	18	Ribera Baja del Ebro	4	Servicios	Hombres	82
Septiembre 2008	200809	18	Ribera Baja del Ebro	4	Servicios	Mujeres	112
Septiembre 2008	200809	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Hombres	364
Septiembre 2008	200809	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Mujeres	124
Septiembre 2008	200809	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Hombres	29
Septiembre 2008	200809	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Mujeres	61
Septiembre 2008	200809	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Hombres	25
Septiembre 2008	200809	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Mujeres	2
Septiembre 2008	200809	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Hombres	83
Septiembre 2008	200809	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Mujeres	125
Septiembre 2008	200809	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Hombres	339
Septiembre 2008	200809	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Mujeres	142
Septiembre 2008	200809	20	Comunidad de Calatayud	2	Industria y energía	Hombres	63
Septiembre 2008	200809	20	Comunidad de Calatayud	2	Industria y energía	Mujeres	45
Septiembre 2008	200809	20	Comunidad de Calatayud	3	Construcción	Hombres	56
Septiembre 2008	200809	20	Comunidad de Calatayud	3	Construcción	Mujeres	7
Septiembre 2008	200809	20	Comunidad de Calatayud	4	Servicios	Hombres	230
Septiembre 2008	200809	20	Comunidad de Calatayud	4	Servicios	Mujeres	330
Septiembre 2008	200809	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Hombres	818
Septiembre 2008	200809	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Mujeres	143
Septiembre 2008	200809	21	Campo de Cariñena	2	Industria y energía	Hombres	151
Septiembre 2008	200809	21	Campo de Cariñena	2	Industria y energía	Mujeres	63
Septiembre 2008	200809	21	Campo de Cariñena	3	Construcción	Hombres	13
Septiembre 2008	200809	21	Campo de Cariñena	3	Construcción	Mujeres	5
Septiembre 2008	200809	21	Campo de Cariñena	4	Servicios	Hombres	79
Septiembre 2008	200809	21	Campo de Cariñena	4	Servicios	Mujeres	52
Septiembre 2008	200809	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Hombres	2
Septiembre 2008	200809	22	Campo de Belchite	2	Industria y energía	Hombres	7
Septiembre 2008	200809	22	Campo de Belchite	2	Industria y energía	Mujeres	5
Septiembre 2008	200809	22	Campo de Belchite	3	Construcción	Hombres	11
Septiembre 2008	200809	22	Campo de Belchite	4	Servicios	Hombres	2
Septiembre 2008	200809	22	Campo de Belchite	4	Servicios	Mujeres	17
Septiembre 2008	200809	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	12
Septiembre 2008	200809	23	Bajo Martín	1	Agricultura, ganadería y pesca	Mujeres	2
Septiembre 2008	200809	23	Bajo Martín	2	Industria y energía	Hombres	24
Septiembre 2008	200809	23	Bajo Martín	2	Industria y energía	Mujeres	4
Septiembre 2008	200809	23	Bajo Martín	3	Construcción	Hombres	30
Septiembre 2008	200809	23	Bajo Martín	3	Construcción	Mujeres	1
Septiembre 2008	200809	23	Bajo Martín	4	Servicios	Hombres	51
Septiembre 2008	200809	23	Bajo Martín	4	Servicios	Mujeres	33
Septiembre 2008	200809	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	8
Septiembre 2008	200809	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	1
Septiembre 2008	200809	24	Campo de Daroca	2	Industria y energía	Hombres	1
Septiembre 2008	200809	24	Campo de Daroca	2	Industria y energía	Mujeres	1
Septiembre 2008	200809	24	Campo de Daroca	3	Construcción	Hombres	9
Septiembre 2008	200809	24	Campo de Daroca	4	Servicios	Hombres	14
Septiembre 2008	200809	24	Campo de Daroca	4	Servicios	Mujeres	22
Septiembre 2008	200809	25	Jiloca	1	Agricultura, ganadería y pesca	Hombres	11
Septiembre 2008	200809	25	Jiloca	1	Agricultura, ganadería y pesca	Mujeres	1
Septiembre 2008	200809	25	Jiloca	2	Industria y energía	Hombres	48
Septiembre 2008	200809	25	Jiloca	2	Industria y energía	Mujeres	14
Septiembre 2008	200809	25	Jiloca	3	Construcción	Hombres	50
Septiembre 2008	200809	25	Jiloca	3	Construcción	Mujeres	2
Septiembre 2008	200809	25	Jiloca	4	Servicios	Hombres	54
Septiembre 2008	200809	25	Jiloca	4	Servicios	Mujeres	51
Septiembre 2008	200809	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Hombres	5
Septiembre 2008	200809	26	Cuencas Mineras	2	Industria y energía	Hombres	14
Septiembre 2008	200809	26	Cuencas Mineras	2	Industria y energía	Mujeres	5
Septiembre 2008	200809	26	Cuencas Mineras	3	Construcción	Hombres	12
Septiembre 2008	200809	26	Cuencas Mineras	4	Servicios	Hombres	20
Septiembre 2008	200809	26	Cuencas Mineras	4	Servicios	Mujeres	29
Septiembre 2008	200809	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Hombres	2
Septiembre 2008	200809	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Mujeres	1
Septiembre 2008	200809	27	Andorra-Sierra de Arcos	2	Industria y energía	Hombres	31
Septiembre 2008	200809	27	Andorra-Sierra de Arcos	2	Industria y energía	Mujeres	20
Septiembre 2008	200809	27	Andorra-Sierra de Arcos	3	Construcción	Hombres	47
Septiembre 2008	200809	27	Andorra-Sierra de Arcos	4	Servicios	Hombres	46
Septiembre 2008	200809	27	Andorra-Sierra de Arcos	4	Servicios	Mujeres	66
Septiembre 2008	200809	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Hombres	43
Septiembre 2008	200809	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Mujeres	71
Septiembre 2008	200809	28	Bajo Aragón	2	Industria y energía	Hombres	41
Septiembre 2008	200809	28	Bajo Aragón	2	Industria y energía	Mujeres	25
Septiembre 2008	200809	28	Bajo Aragón	3	Construcción	Hombres	119
Septiembre 2008	200809	28	Bajo Aragón	3	Construcción	Mujeres	10
Septiembre 2008	200809	28	Bajo Aragón	4	Servicios	Hombres	137
Septiembre 2008	200809	28	Bajo Aragón	4	Servicios	Mujeres	254
Septiembre 2008	200809	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Hombres	95
Septiembre 2008	200809	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Mujeres	3
Septiembre 2008	200809	29	Comunidad de Teruel	2	Industria y energía	Hombres	68
Septiembre 2008	200809	29	Comunidad de Teruel	2	Industria y energía	Mujeres	13
Septiembre 2008	200809	29	Comunidad de Teruel	3	Construcción	Hombres	171
Septiembre 2008	200809	29	Comunidad de Teruel	3	Construcción	Mujeres	6
Septiembre 2008	200809	29	Comunidad de Teruel	4	Servicios	Hombres	428
Septiembre 2008	200809	29	Comunidad de Teruel	4	Servicios	Mujeres	545
Septiembre 2008	200809	30	Maestrazgo	1	Agricultura, ganadería y pesca	Hombres	7
Septiembre 2008	200809	30	Maestrazgo	2	Industria y energía	Hombres	6
Septiembre 2008	200809	30	Maestrazgo	2	Industria y energía	Mujeres	2
Septiembre 2008	200809	30	Maestrazgo	3	Construcción	Hombres	11
Septiembre 2008	200809	30	Maestrazgo	3	Construcción	Mujeres	1
Septiembre 2008	200809	30	Maestrazgo	4	Servicios	Hombres	10
Septiembre 2008	200809	30	Maestrazgo	4	Servicios	Mujeres	25
Septiembre 2008	200809	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Hombres	5
Septiembre 2008	200809	31	Sierra de Albarracín	2	Industria y energía	Hombres	5
Septiembre 2008	200809	31	Sierra de Albarracín	2	Industria y energía	Mujeres	1
Septiembre 2008	200809	31	Sierra de Albarracín	3	Construcción	Hombres	12
Septiembre 2008	200809	31	Sierra de Albarracín	3	Construcción	Mujeres	4
Septiembre 2008	200809	31	Sierra de Albarracín	4	Servicios	Hombres	13
Septiembre 2008	200809	31	Sierra de Albarracín	4	Servicios	Mujeres	45
Septiembre 2008	200809	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Hombres	14
Septiembre 2008	200809	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Mujeres	1
Septiembre 2008	200809	32	Gúdar-Javalambre	2	Industria y energía	Hombres	21
Septiembre 2008	200809	32	Gúdar-Javalambre	2	Industria y energía	Mujeres	7
Septiembre 2008	200809	32	Gúdar-Javalambre	3	Construcción	Hombres	32
Septiembre 2008	200809	32	Gúdar-Javalambre	3	Construcción	Mujeres	1
Septiembre 2008	200809	32	Gúdar-Javalambre	4	Servicios	Hombres	28
Septiembre 2008	200809	32	Gúdar-Javalambre	4	Servicios	Mujeres	38
Septiembre 2008	200809	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Hombres	44
Septiembre 2008	200809	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Mujeres	3
Septiembre 2008	200809	33	Matarraña / Matarranya	2	Industria y energía	Hombres	17
Septiembre 2008	200809	33	Matarraña / Matarranya	2	Industria y energía	Mujeres	10
Septiembre 2008	200809	33	Matarraña / Matarranya	3	Construcción	Hombres	52
Septiembre 2008	200809	33	Matarraña / Matarranya	3	Construcción	Mujeres	2
Septiembre 2008	200809	33	Matarraña / Matarranya	4	Servicios	Hombres	33
Septiembre 2008	200809	33	Matarraña / Matarranya	4	Servicios	Mujeres	70
Agosto 2008	200808	01	La Jacetania	1	Agricultura, ganadería y pesca	Hombres	8
Agosto 2008	200808	01	La Jacetania	2	Industria y energía	Hombres	1
Agosto 2008	200808	01	La Jacetania	3	Construcción	Hombres	72
Agosto 2008	200808	01	La Jacetania	3	Construcción	Mujeres	3
Agosto 2008	200808	01	La Jacetania	4	Servicios	Hombres	103
Agosto 2008	200808	01	La Jacetania	4	Servicios	Mujeres	134
Agosto 2008	200808	02	Alto Gállego	1	Agricultura, ganadería y pesca	Hombres	2
Agosto 2008	200808	02	Alto Gállego	2	Industria y energía	Hombres	10
Agosto 2008	200808	02	Alto Gállego	2	Industria y energía	Mujeres	8
Agosto 2008	200808	02	Alto Gállego	3	Construcción	Hombres	96
Agosto 2008	200808	02	Alto Gállego	3	Construcción	Mujeres	4
Agosto 2008	200808	02	Alto Gállego	4	Servicios	Hombres	72
Agosto 2008	200808	02	Alto Gállego	4	Servicios	Mujeres	136
Agosto 2008	200808	03	Sobrarbe	1	Agricultura, ganadería y pesca	Hombres	3
Agosto 2008	200808	03	Sobrarbe	2	Industria y energía	Hombres	1
Agosto 2008	200808	03	Sobrarbe	2	Industria y energía	Mujeres	1
Agosto 2008	200808	03	Sobrarbe	3	Construcción	Hombres	19
Agosto 2008	200808	03	Sobrarbe	4	Servicios	Hombres	111
Agosto 2008	200808	03	Sobrarbe	4	Servicios	Mujeres	125
Agosto 2008	200808	04	La Ribagorza	1	Agricultura, ganadería y pesca	Hombres	9
Agosto 2008	200808	04	La Ribagorza	2	Industria y energía	Hombres	8
Agosto 2008	200808	04	La Ribagorza	2	Industria y energía	Mujeres	3
Agosto 2008	200808	04	La Ribagorza	3	Construcción	Hombres	35
Agosto 2008	200808	04	La Ribagorza	4	Servicios	Hombres	69
Agosto 2008	200808	04	La Ribagorza	4	Servicios	Mujeres	115
Agosto 2008	200808	05	Cinco Villas	1	Agricultura, ganadería y pesca	Hombres	38
Agosto 2008	200808	05	Cinco Villas	1	Agricultura, ganadería y pesca	Mujeres	5
Agosto 2008	200808	05	Cinco Villas	2	Industria y energía	Hombres	47
Agosto 2008	200808	05	Cinco Villas	2	Industria y energía	Mujeres	30
Agosto 2008	200808	05	Cinco Villas	3	Construcción	Hombres	79
Agosto 2008	200808	05	Cinco Villas	3	Construcción	Mujeres	4
Agosto 2008	200808	05	Cinco Villas	4	Servicios	Hombres	81
Agosto 2008	200808	05	Cinco Villas	4	Servicios	Mujeres	123
Agosto 2008	200808	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Hombres	28
Agosto 2008	200808	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Mujeres	4
Agosto 2008	200808	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Hombres	30
Agosto 2008	200808	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Mujeres	8
Agosto 2008	200808	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Hombres	129
Agosto 2008	200808	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Mujeres	9
Agosto 2008	200808	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Hombres	397
Agosto 2008	200808	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Mujeres	553
Agosto 2008	200808	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Hombres	43
Agosto 2008	200808	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Mujeres	7
Agosto 2008	200808	07	Somontano de Barbastro	2	Industria y energía	Hombres	19
Agosto 2008	200808	07	Somontano de Barbastro	2	Industria y energía	Mujeres	7
Agosto 2008	200808	07	Somontano de Barbastro	3	Construcción	Hombres	32
Agosto 2008	200808	07	Somontano de Barbastro	3	Construcción	Mujeres	2
Agosto 2008	200808	07	Somontano de Barbastro	4	Servicios	Hombres	105
Agosto 2008	200808	07	Somontano de Barbastro	4	Servicios	Mujeres	140
Agosto 2008	200808	08	Cinca Medio	1	Agricultura, ganadería y pesca	Hombres	239
Agosto 2008	200808	08	Cinca Medio	1	Agricultura, ganadería y pesca	Mujeres	14
Agosto 2008	200808	08	Cinca Medio	2	Industria y energía	Hombres	48
Agosto 2008	200808	08	Cinca Medio	2	Industria y energía	Mujeres	14
Agosto 2008	200808	08	Cinca Medio	3	Construcción	Hombres	40
Agosto 2008	200808	08	Cinca Medio	3	Construcción	Mujeres	2
Agosto 2008	200808	08	Cinca Medio	4	Servicios	Hombres	124
Agosto 2008	200808	08	Cinca Medio	4	Servicios	Mujeres	116
Agosto 2008	200808	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Hombres	218
Agosto 2008	200808	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Mujeres	20
Agosto 2008	200808	09	La Litera / La Llitera	2	Industria y energía	Hombres	19
Agosto 2008	200808	09	La Litera / La Llitera	2	Industria y energía	Mujeres	10
Agosto 2008	200808	09	La Litera / La Llitera	3	Construcción	Hombres	41
Agosto 2008	200808	09	La Litera / La Llitera	3	Construcción	Mujeres	5
Agosto 2008	200808	09	La Litera / La Llitera	4	Servicios	Hombres	68
Agosto 2008	200808	09	La Litera / La Llitera	4	Servicios	Mujeres	84
Agosto 2008	200808	10	Los Monegros	1	Agricultura, ganadería y pesca	Hombres	86
Agosto 2008	200808	10	Los Monegros	1	Agricultura, ganadería y pesca	Mujeres	24
Agosto 2008	200808	10	Los Monegros	2	Industria y energía	Hombres	11
Agosto 2008	200808	10	Los Monegros	2	Industria y energía	Mujeres	5
Agosto 2008	200808	10	Los Monegros	3	Construcción	Hombres	52
Agosto 2008	200808	10	Los Monegros	3	Construcción	Mujeres	3
Agosto 2008	200808	10	Los Monegros	4	Servicios	Hombres	51
Agosto 2008	200808	10	Los Monegros	4	Servicios	Mujeres	63
Agosto 2008	200808	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Hombres	245
Agosto 2008	200808	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Mujeres	126
Agosto 2008	200808	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Hombres	39
Agosto 2008	200808	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Mujeres	37
Agosto 2008	200808	11	Bajo Cinca / Baix Cinca	3	Construcción	Hombres	47
Agosto 2008	200808	11	Bajo Cinca / Baix Cinca	3	Construcción	Mujeres	2
Agosto 2008	200808	11	Bajo Cinca / Baix Cinca	4	Servicios	Hombres	172
Agosto 2008	200808	11	Bajo Cinca / Baix Cinca	4	Servicios	Mujeres	191
Agosto 2008	200808	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Hombres	7
Agosto 2008	200808	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Mujeres	1
Agosto 2008	200808	12	Tarazona y el Moncayo	2	Industria y energía	Hombres	7
Agosto 2008	200808	12	Tarazona y el Moncayo	2	Industria y energía	Mujeres	1
Agosto 2008	200808	12	Tarazona y el Moncayo	3	Construcción	Hombres	24
Agosto 2008	200808	12	Tarazona y el Moncayo	4	Servicios	Hombres	149
Agosto 2008	200808	12	Tarazona y el Moncayo	4	Servicios	Mujeres	155
Agosto 2008	200808	13	Campo de Borja	1	Agricultura, ganadería y pesca	Hombres	6
Agosto 2008	200808	13	Campo de Borja	1	Agricultura, ganadería y pesca	Mujeres	2
Agosto 2008	200808	13	Campo de Borja	2	Industria y energía	Hombres	23
Agosto 2008	200808	13	Campo de Borja	2	Industria y energía	Mujeres	11
Agosto 2008	200808	13	Campo de Borja	3	Construcción	Hombres	12
