Mes (código)	Mes y año	'Aragón'	UE25-UE27-UE28	UE25	UE27	UE28	Sector código	Sector descripción	Sexo	Nº parados
200509	Septiembre 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Mujeres	273
200509	Septiembre 2005	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Mujeres	2
200509	Septiembre 2005	Aragón	No consta	No consta	No consta	No consta		Sin empleo anterior	Mujeres	1
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Hombres	310
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Hombres	3088
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Hombres	2674
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Hombres	6156
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Hombres	718
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	7
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	25
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	36
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	80
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	25
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	25
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	43
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	110
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	85
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	20
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Hombres	236
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Hombres	241
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Hombres	547
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Hombres	553
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Hombres	95
200508	Agosto 2005	Aragón	No consta	No consta	No consta	No consta	3	Construcción	Hombres	1
200508	Agosto 2005	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Hombres	2
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Mujeres	252
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Mujeres	3949
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Mujeres	464
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Mujeres	15290
200508	Agosto 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Mujeres	1624
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	7
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	11
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	7
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	145
200508	Agosto 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	39
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	15
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	25
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	12
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	145
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	35
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	1
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Mujeres	39
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Mujeres	84
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Mujeres	25
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Mujeres	737
200508	Agosto 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Mujeres	237
200508	Agosto 2005	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Mujeres	2
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Hombres	310
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Hombres	2827
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Hombres	2389
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Hombres	5775
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Hombres	733
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	4
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	21
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	37
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	82
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	23
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	19
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	38
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	95
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	70
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	14
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Hombres	235
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Hombres	219
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Hombres	461
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Hombres	489
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Hombres	85
200507	Julio 2005	Aragón	No consta	No consta	No consta	No consta	1	Agricultura, ganadería y pesca	Hombres	1
200507	Julio 2005	Aragón	No consta	No consta	No consta	No consta	2	Industria y energía	Hombres	1
200507	Julio 2005	Aragón	No consta	No consta	No consta	No consta	3	Construcción	Hombres	2
200507	Julio 2005	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Hombres	6
200507	Julio 2005	Aragón	No consta	No consta	No consta	No consta		Sin empleo anterior	Hombres	1
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Mujeres	256
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Mujeres	3749
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Mujeres	459
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Mujeres	14680
200507	Julio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Mujeres	1630
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	6
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	11
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	5
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	137
200507	Julio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	33
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	15
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	28
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	10
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	127
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	42
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Mujeres	40
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Mujeres	75
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Mujeres	23
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Mujeres	707
200507	Julio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Mujeres	251
200507	Julio 2005	Aragón	No consta	No consta	No consta	No consta	2	Industria y energía	Mujeres	3
200507	Julio 2005	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Mujeres	17
200507	Julio 2005	Aragón	No consta	No consta	No consta	No consta		Sin empleo anterior	Mujeres	1
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Hombres	295
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Hombres	2663
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Hombres	2251
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Hombres	5521
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Hombres	594
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	8
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	16
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	34
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	67
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	20
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Hombres	13
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Hombres	26
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Hombres	65
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Hombres	54
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Hombres	5
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1	Agricultura, ganadería y pesca	Hombres	132
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2	Industria y energía	Hombres	192
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3	Construcción	Hombres	385
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4	Servicios	Hombres	442
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios		Sin empleo anterior	Hombres	67
200506	Junio 2005	Aragón	No consta	No consta	No consta	No consta	1	Agricultura, ganadería y pesca	Hombres	19
200506	Junio 2005	Aragón	No consta	No consta	No consta	No consta	2	Industria y energía	Hombres	69
200506	Junio 2005	Aragón	No consta	No consta	No consta	No consta	3	Construcción	Hombres	75
200506	Junio 2005	Aragón	No consta	No consta	No consta	No consta	4	Servicios	Hombres	182
200506	Junio 2005	Aragón	No consta	No consta	No consta	No consta		Sin empleo anterior	Hombres	193
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	1	Agricultura, ganadería y pesca	Mujeres	242
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	2	Industria y energía	Mujeres	3713
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	3	Construcción	Mujeres	444
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles	4	Servicios	Mujeres	14347
200506	Junio 2005	Aragón	Españoles	ESPAÑA	Españoles	Españoles		Sin empleo anterior	Mujeres	1583
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	5
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	10
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	3
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	116
200506	Junio 2005	Aragón	Extranjeros comunitarios (UE-25)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	23
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1	Agricultura, ganadería y pesca	Mujeres	16
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2	Industria y energía	Mujeres	26
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3	Construcción	Mujeres	7
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	4	Servicios	Mujeres	113
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	38
200506	Junio 2005	Aragón	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)		Sin empleo anterior	Mujeres	1
