Municipio código	Municipio nombre	Corine Land Cover 2000 nivel 3 descripción	Superficie (has)
50150	Lumpiaque	Glaciares y nieves permanentes	0
50150	Lumpiaque	Humedales y zonas pantanosas	0
50150	Lumpiaque	Instalaciones deportivas y recreativas	0
50150	Lumpiaque	Landas y matorrales mesófilos	0
50150	Lumpiaque	Láminas de agua	0
50150	Lumpiaque	Matorral boscoso de transición	0,822396
50150	Lumpiaque	Mosaico de cultivos	3139,56456
50150	Lumpiaque	Olivares	0
50150	Lumpiaque	Pastizales naturales	32,332103
50150	Lumpiaque	Playas, dunas y arenales	0
50150	Lumpiaque	Prados y praderas	0
50150	Lumpiaque	Redes viarias, ferroviarias y terrenos asociados	0
50150	Lumpiaque	Roquedo	0
50150	Lumpiaque	Tejido urbano continuo	69,470532
50150	Lumpiaque	Tejido urbano discontinuo	0
50150	Lumpiaque	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	908,856306
50150	Lumpiaque	Terrenos regados permanentemente	0
50150	Lumpiaque	Tierras de labor en secano	980,390232
50150	Lumpiaque	Turberas y prados turbosos	0
50150	Lumpiaque	Vegetación esclerófila	15,016559
50150	Lumpiaque	Viñedos	0
50150	Lumpiaque	Zonas de extracción minera	0
50150	Lumpiaque	Zonas en construcción	19,316067
50150	Lumpiaque	Zonas industriales, comerciales y de transporte	0
50150	Lumpiaque	Zonas quemadas	0
50150	Lumpiaque	Zonas verdes urbanas	0
50151	Luna	Aeropuertos	0
50151	Luna	Arrozales	507,297875
50151	Luna	Bosque mixto	967,33616
50151	Luna	Bosques de coníferas	7322,749269
50151	Luna	Bosques de frondosas	2834,412875
50151	Luna	Cursos de agua	0
50151	Luna	Escombreras y vertederos	0
50151	Luna	Espacios con vegetación escasa	0
50151	Luna	Frutales	44,142945
50151	Luna	Glaciares y nieves permanentes	0
50151	Luna	Humedales y zonas pantanosas	0
50151	Luna	Instalaciones deportivas y recreativas	0
50151	Luna	Landas y matorrales mesófilos	0
50151	Luna	Láminas de agua	9,833377
50151	Luna	Matorral boscoso de transición	2918,383594
50151	Luna	Mosaico de cultivos	402,870066
50151	Luna	Olivares	0
50151	Luna	Pastizales naturales	0
50151	Luna	Playas, dunas y arenales	0
50151	Luna	Prados y praderas	0
50151	Luna	Redes viarias, ferroviarias y terrenos asociados	0
50151	Luna	Roquedo	0
50151	Luna	Tejido urbano continuo	56,060612
50151	Luna	Tejido urbano discontinuo	2,637524
50151	Luna	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	8009,638086
50151	Luna	Terrenos regados permanentemente	5097,596516
50151	Luna	Tierras de labor en secano	27526,01374
50151	Luna	Turberas y prados turbosos	0
50151	Luna	Vegetación esclerófila	5695,145087
50151	Luna	Viñedos	0
50151	Luna	Zonas de extracción minera	0
50151	Luna	Zonas en construcción	0
50151	Luna	Zonas industriales, comerciales y de transporte	0
50151	Luna	Zonas quemadas	397,901272
50151	Luna	Zonas verdes urbanas	0
50152	Maella	Aeropuertos	0
50152	Maella	Arrozales	0
50152	Maella	Bosque mixto	0
50152	Maella	Bosques de coníferas	8694,401911
50152	Maella	Bosques de frondosas	221,112321
50152	Maella	Cursos de agua	0
50152	Maella	Escombreras y vertederos	0
50152	Maella	Espacios con vegetación escasa	0
50152	Maella	Frutales	515,792897
50152	Maella	Glaciares y nieves permanentes	0
50152	Maella	Humedales y zonas pantanosas	0
50152	Maella	Instalaciones deportivas y recreativas	0
50152	Maella	Landas y matorrales mesófilos	0
50152	Maella	Láminas de agua	149,357709
50152	Maella	Matorral boscoso de transición	1854,93792
50152	Maella	Mosaico de cultivos	11249,395872
50152	Maella	Olivares	2123,144481
50152	Maella	Pastizales naturales	0
50152	Maella	Playas, dunas y arenales	178,88692
50152	Maella	Prados y praderas	0
50152	Maella	Redes viarias, ferroviarias y terrenos asociados	0
50152	Maella	Roquedo	0
50152	Maella	Tejido urbano continuo	62,980759
50152	Maella	Tejido urbano discontinuo	16,50663
50152	Maella	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	5469,513125
50152	Maella	Terrenos regados permanentemente	94,581661
50152	Maella	Tierras de labor en secano	1036,532959
50152	Maella	Turberas y prados turbosos	0
50152	Maella	Vegetación esclerófila	2306,236445
50152	Maella	Viñedos	978,985892
50152	Maella	Zonas de extracción minera	0
50152	Maella	Zonas en construcción	0
50152	Maella	Zonas industriales, comerciales y de transporte	48,98668
50152	Maella	Zonas quemadas	0
50152	Maella	Zonas verdes urbanas	0
50153	Magallón	Aeropuertos	0
50153	Magallón	Arrozales	0
50153	Magallón	Bosque mixto	0
50153	Magallón	Bosques de coníferas	0
50153	Magallón	Bosques de frondosas	0
50153	Magallón	Cursos de agua	0
50153	Magallón	Escombreras y vertederos	0
50153	Magallón	Espacios con vegetación escasa	0
50153	Magallón	Frutales	576,240026
50153	Magallón	Glaciares y nieves permanentes	0
50153	Magallón	Humedales y zonas pantanosas	393,624517
50153	Magallón	Instalaciones deportivas y recreativas	0
50153	Magallón	Landas y matorrales mesófilos	0
50153	Magallón	Láminas de agua	35,716345
50153	Magallón	Matorral boscoso de transición	158,001678
50153	Magallón	Mosaico de cultivos	2062,277357
50153	Magallón	Olivares	2,047471
50153	Magallón	Pastizales naturales	0
50153	Magallón	Playas, dunas y arenales	0
50153	Magallón	Prados y praderas	0
50153	Magallón	Redes viarias, ferroviarias y terrenos asociados	46,668243
50153	Magallón	Roquedo	0
50153	Magallón	Tejido urbano continuo	72,609615
50153	Magallón	Tejido urbano discontinuo	0
50153	Magallón	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	1969,403057
50153	Magallón	Terrenos regados permanentemente	298,502442
50153	Magallón	Tierras de labor en secano	8895,922922
50153	Magallón	Turberas y prados turbosos	0
50153	Magallón	Vegetación esclerófila	1150,505749
50153	Magallón	Viñedos	1,073997
50153	Magallón	Zonas de extracción minera	0
50153	Magallón	Zonas en construcción	0
50153	Magallón	Zonas industriales, comerciales y de transporte	49,25924
50153	Magallón	Zonas quemadas	0
50153	Magallón	Zonas verdes urbanas	0
50154	Mainar	Aeropuertos	0
50154	Mainar	Arrozales	0
50154	Mainar	Bosque mixto	0
50154	Mainar	Bosques de coníferas	936,978904
50154	Mainar	Bosques de frondosas	713,726392
50154	Mainar	Cursos de agua	0
50154	Mainar	Escombreras y vertederos	0
50154	Mainar	Espacios con vegetación escasa	0
50154	Mainar	Frutales	0
50154	Mainar	Glaciares y nieves permanentes	0
50154	Mainar	Humedales y zonas pantanosas	0
50154	Mainar	Instalaciones deportivas y recreativas	0
50154	Mainar	Landas y matorrales mesófilos	0
50154	Mainar	Láminas de agua	0
50154	Mainar	Matorral boscoso de transición	0,459199
50154	Mainar	Mosaico de cultivos	0
50154	Mainar	Olivares	0
50154	Mainar	Pastizales naturales	0
50154	Mainar	Playas, dunas y arenales	0
50154	Mainar	Prados y praderas	0
50154	Mainar	Redes viarias, ferroviarias y terrenos asociados	0
50154	Mainar	Roquedo	0
50154	Mainar	Tejido urbano continuo	10,912674
50154	Mainar	Tejido urbano discontinuo	0
50154	Mainar	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	167,6136
50154	Mainar	Terrenos regados permanentemente	277,154169
50154	Mainar	Tierras de labor en secano	4221,799347
50154	Mainar	Turberas y prados turbosos	0
50154	Mainar	Vegetación esclerófila	468,195422
50154	Mainar	Viñedos	0
50154	Mainar	Zonas de extracción minera	0
50154	Mainar	Zonas en construcción	0
50154	Mainar	Zonas industriales, comerciales y de transporte	11,756961
50154	Mainar	Zonas quemadas	0
50154	Mainar	Zonas verdes urbanas	0
50155	Malanquilla	Aeropuertos	0
50155	Malanquilla	Arrozales	0
50155	Malanquilla	Bosque mixto	0
50155	Malanquilla	Bosques de coníferas	32,499459
50155	Malanquilla	Bosques de frondosas	1070,908578
50155	Malanquilla	Cursos de agua	0
50155	Malanquilla	Escombreras y vertederos	0
50155	Malanquilla	Espacios con vegetación escasa	0
50155	Malanquilla	Frutales	0
50155	Malanquilla	Glaciares y nieves permanentes	0
50155	Malanquilla	Humedales y zonas pantanosas	0
50155	Malanquilla	Instalaciones deportivas y recreativas	0
50155	Malanquilla	Landas y matorrales mesófilos	0
50155	Malanquilla	Láminas de agua	0
50155	Malanquilla	Matorral boscoso de transición	282,11453
50155	Malanquilla	Mosaico de cultivos	0
50155	Malanquilla	Olivares	0
50155	Malanquilla	Pastizales naturales	0
50155	Malanquilla	Playas, dunas y arenales	0
50155	Malanquilla	Prados y praderas	0
50155	Malanquilla	Redes viarias, ferroviarias y terrenos asociados	0
50155	Malanquilla	Roquedo	0
50155	Malanquilla	Tejido urbano continuo	10,42351
50155	Malanquilla	Tejido urbano discontinuo	0
50155	Malanquilla	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	889,905568
50155	Malanquilla	Terrenos regados permanentemente	0
50155	Malanquilla	Tierras de labor en secano	2611,083692
50155	Malanquilla	Turberas y prados turbosos	0
50155	Malanquilla	Vegetación esclerófila	2425,49665
50155	Malanquilla	Viñedos	0
50155	Malanquilla	Zonas de extracción minera	0
50155	Malanquilla	Zonas en construcción	0
50155	Malanquilla	Zonas industriales, comerciales y de transporte	0
50155	Malanquilla	Zonas quemadas	0
50155	Malanquilla	Zonas verdes urbanas	0
50156	Maleján	Aeropuertos	0
50156	Maleján	Arrozales	0
50156	Maleján	Bosque mixto	0
50156	Maleján	Bosques de coníferas	0
50156	Maleján	Bosques de frondosas	0
50156	Maleján	Cursos de agua	0
50156	Maleján	Escombreras y vertederos	0
50156	Maleján	Espacios con vegetación escasa	0
50156	Maleján	Frutales	0
50156	Maleján	Glaciares y nieves permanentes	0
50156	Maleján	Humedales y zonas pantanosas	0
50156	Maleján	Instalaciones deportivas y recreativas	0
50156	Maleján	Landas y matorrales mesófilos	0
50156	Maleján	Láminas de agua	0
50156	Maleján	Matorral boscoso de transición	0
50156	Maleján	Mosaico de cultivos	7,894596
50156	Maleján	Olivares	0
50156	Maleján	Pastizales naturales	0
50156	Maleján	Playas, dunas y arenales	0
50156	Maleján	Prados y praderas	0
50156	Maleján	Redes viarias, ferroviarias y terrenos asociados	0
50156	Maleján	Roquedo	0
50156	Maleján	Tejido urbano continuo	4,621465
50156	Maleján	Tejido urbano discontinuo	0
50156	Maleján	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	0
50156	Maleján	Terrenos regados permanentemente	0
50156	Maleján	Tierras de labor en secano	0
50156	Maleján	Turberas y prados turbosos	0
50156	Maleján	Vegetación esclerófila	0
50156	Maleján	Viñedos	0
50156	Maleján	Zonas de extracción minera	0
50156	Maleján	Zonas en construcción	0
50156	Maleján	Zonas industriales, comerciales y de transporte	0
50156	Maleján	Zonas quemadas	0
50156	Maleján	Zonas verdes urbanas	0
50157	Malón	Aeropuertos	0
50157	Malón	Arrozales	0
50157	Malón	Bosque mixto	0
50157	Malón	Bosques de coníferas	0
50157	Malón	Bosques de frondosas	0
50157	Malón	Cursos de agua	0
50157	Malón	Escombreras y vertederos	0
50157	Malón	Espacios con vegetación escasa	0
50157	Malón	Frutales	0
50157	Malón	Glaciares y nieves permanentes	0
50157	Malón	Humedales y zonas pantanosas	0
50157	Malón	Instalaciones deportivas y recreativas	0
50157	Malón	Landas y matorrales mesófilos	0
50157	Malón	Láminas de agua	0
50157	Malón	Matorral boscoso de transición	0
50157	Malón	Mosaico de cultivos	923,472418
50157	Malón	Olivares	0
50157	Malón	Pastizales naturales	0
50157	Malón	Playas, dunas y arenales	0
50157	Malón	Prados y praderas	0
50157	Malón	Redes viarias, ferroviarias y terrenos asociados	0
50157	Malón	Roquedo	0
50157	Malón	Tejido urbano continuo	18,351391
50157	Malón	Tejido urbano discontinuo	0
50157	Malón	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	2,606234
50157	Malón	Terrenos regados permanentemente	183,585825
50157	Malón	Tierras de labor en secano	2,10314
50157	Malón	Turberas y prados turbosos	0
50157	Malón	Vegetación esclerófila	0
50157	Malón	Viñedos	0,043592
50157	Malón	Zonas de extracción minera	0
50157	Malón	Zonas en construcción	0
50157	Malón	Zonas industriales, comerciales y de transporte	0
50157	Malón	Zonas quemadas	0
50157	Malón	Zonas verdes urbanas	0
50159	Maluenda	Aeropuertos	0
50159	Maluenda	Arrozales	0
50159	Maluenda	Bosque mixto	0
50159	Maluenda	Bosques de coníferas	581,038654
50159	Maluenda	Bosques de frondosas	0
50159	Maluenda	Cursos de agua	0
50159	Maluenda	Escombreras y vertederos	0
50159	Maluenda	Espacios con vegetación escasa	10,197287
50159	Maluenda	Frutales	815,301124
50159	Maluenda	Glaciares y nieves permanentes	0
50159	Maluenda	Humedales y zonas pantanosas	0
50159	Maluenda	Instalaciones deportivas y recreativas	0
50159	Maluenda	Landas y matorrales mesófilos	0
50159	Maluenda	Láminas de agua	0
50159	Maluenda	Matorral boscoso de transición	0
50159	Maluenda	Mosaico de cultivos	3118,017576
50159	Maluenda	Olivares	0
50159	Maluenda	Pastizales naturales	0
50159	Maluenda	Playas, dunas y arenales	0
50159	Maluenda	Prados y praderas	0
50159	Maluenda	Redes viarias, ferroviarias y terrenos asociados	0
50159	Maluenda	Roquedo	999,80834
50159	Maluenda	Tejido urbano continuo	25,519617
50159	Maluenda	Tejido urbano discontinuo	0
50159	Maluenda	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	832,922576
50159	Maluenda	Terrenos regados permanentemente	0
50159	Maluenda	Tierras de labor en secano	194,007383
50159	Maluenda	Turberas y prados turbosos	0
50159	Maluenda	Vegetación esclerófila	1298,970425
50159	Maluenda	Viñedos	132,306657
50159	Maluenda	Zonas de extracción minera	0
50159	Maluenda	Zonas en construcción	0
50159	Maluenda	Zonas industriales, comerciales y de transporte	5,170771
50159	Maluenda	Zonas quemadas	0
50159	Maluenda	Zonas verdes urbanas	0
50160	Mallén	Aeropuertos	0
50160	Mallén	Arrozales	0
50160	Mallén	Bosque mixto	0
50160	Mallén	Bosques de coníferas	0
50160	Mallén	Bosques de frondosas	2,739409
50160	Mallén	Cursos de agua	0
50160	Mallén	Escombreras y vertederos	0
50160	Mallén	Espacios con vegetación escasa	0
50160	Mallén	Frutales	0
50160	Mallén	Glaciares y nieves permanentes	0
50160	Mallén	Humedales y zonas pantanosas	0
50160	Mallén	Instalaciones deportivas y recreativas	0
50160	Mallén	Landas y matorrales mesófilos	0
50160	Mallén	Láminas de agua	0
50160	Mallén	Matorral boscoso de transición	0
50160	Mallén	Mosaico de cultivos	177,513814
50160	Mallén	Olivares	0
50160	Mallén	Pastizales naturales	0
50160	Mallén	Playas, dunas y arenales	0
50160	Mallén	Prados y praderas	0
50160	Mallén	Redes viarias, ferroviarias y terrenos asociados	139,836783
50160	Mallén	Roquedo	0
50160	Mallén	Tejido urbano continuo	163,835462
50160	Mallén	Tejido urbano discontinuo	0
50160	Mallén	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	447,988001
50160	Mallén	Terrenos regados permanentemente	3923,554393
50160	Mallén	Tierras de labor en secano	2517,110999
50160	Mallén	Turberas y prados turbosos	0
50160	Mallén	Vegetación esclerófila	14,778174
50160	Mallén	Viñedos	43,329843
50160	Mallén	Zonas de extracción minera	0
50160	Mallén	Zonas en construcción	0
50160	Mallén	Zonas industriales, comerciales y de transporte	46,445141
50160	Mallén	Zonas quemadas	0
50160	Mallén	Zonas verdes urbanas	0
50161	Manchones	Aeropuertos	0
50161	Manchones	Arrozales	0
50161	Manchones	Bosque mixto	1,948385
50161	Manchones	Bosques de coníferas	1542,270705
50161	Manchones	Bosques de frondosas	295,698012
50161	Manchones	Cursos de agua	0
50161	Manchones	Escombreras y vertederos	0
50161	Manchones	Espacios con vegetación escasa	0
50161	Manchones	Frutales	273,763912
50161	Manchones	Glaciares y nieves permanentes	0
50161	Manchones	Humedales y zonas pantanosas	0
50161	Manchones	Instalaciones deportivas y recreativas	0
50161	Manchones	Landas y matorrales mesófilos	0
50161	Manchones	Láminas de agua	0
50161	Manchones	Matorral boscoso de transición	88,390719
50161	Manchones	Mosaico de cultivos	269,301567
50161	Manchones	Olivares	0
50161	Manchones	Pastizales naturales	0
50161	Manchones	Playas, dunas y arenales	0
50161	Manchones	Prados y praderas	0
50161	Manchones	Redes viarias, ferroviarias y terrenos asociados	0
50161	Manchones	Roquedo	0
50161	Manchones	Tejido urbano continuo	5,279831
50161	Manchones	Tejido urbano discontinuo	0
50161	Manchones	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	144,486893
50161	Manchones	Terrenos regados permanentemente	0
50161	Manchones	Tierras de labor en secano	1508,12158
50161	Manchones	Turberas y prados turbosos	0
50161	Manchones	Vegetación esclerófila	1124,062753
50161	Manchones	Viñedos	104,514963
50161	Manchones	Zonas de extracción minera	0
50161	Manchones	Zonas en construcción	0
50161	Manchones	Zonas industriales, comerciales y de transporte	0
50161	Manchones	Zonas quemadas	0
50161	Manchones	Zonas verdes urbanas	0
50162	Mara	Aeropuertos	0
50162	Mara	Arrozales	0
50162	Mara	Bosque mixto	0
50162	Mara	Bosques de coníferas	0
50162	Mara	Bosques de frondosas	0
50162	Mara	Cursos de agua	0
50162	Mara	Escombreras y vertederos	0
