Año	Municipio código	Municipio nombre	Estado de la información	Licencias, total	Licencias, nueva planta, total	Licencias, nueva planta, con demolición	Licencias, nueva planta, sin demolición	Licencias, rehabilitación, total	Licencias, rehabilitación, con demolición	Licencias, rehabilitación, sin demolición	Licencias, rehabilitación locales	Licencias, demolición
2015	44151	Molinos	SIN INFORMACIÓN									
2015	44152	Monforte de Moyuela	SIN INFORMACIÓN									
2015	44153	Monreal del Campo	COMPLETA	14	6	0	6	3	1	2	0	5
2015	44154	Monroyo	SIN INFORMACIÓN									
2015	44155	Montalbán	COMPLETA	5	3	0	3	2	2	0	0	0
2015	44156	Monteagudo del Castillo	SIN INFORMACIÓN									
2015	44157	Monterde de Albarracín	SIN INFORMACIÓN									
2015	44158	Mora de Rubielos	COMPLETA	5	0	0	0	4	4	0	0	1
2015	44159	Moscardón	SIN INFORMACIÓN									
2015	44160	Mosqueruela	COMPLETA	2	0	0	0	2	2	0	0	0
2015	44161	Muniesa	COMPLETA	4	3	1	2	1	0	1	0	0
2015	44163	Noguera de Albarracín	COMPLETA	2	1	0	1	1	1	0	0	0
2015	44164	Nogueras	SIN INFORMACIÓN									
2015	44165	Nogueruelas	SIN INFORMACIÓN									
2015	44167	Obón	SIN INFORMACIÓN									
2015	44168	Odón	SIN INFORMACIÓN									
2015	44169	Ojos Negros	COMPLETA	6	5	0	5	1	0	1	0	0
2015	44171	Olba	SIN INFORMACIÓN									
2015	44172	Oliete	COMPLETA	2	0	0	0	1	1	0	0	1
2015	44173	Olmos (Los)	COMPLETA	4	2	0	2	2	2	0	0	0
2015	44174	Orihuela del Tremedal	COMPLETA	6	2	0	2	2	1	1	0	2
2015	44175	Orrios	SIN INFORMACIÓN									
2015	44176	Palomar de Arroyos	SIN INFORMACIÓN									
2015	44177	Pancrudo	SIN INFORMACIÓN									
2015	44178	Parras de Castellote (Las)	SIN INFORMACIÓN									
2015	44179	Peñarroya de Tastavins	COMPLETA	1	0	0	0	1	0	1	0	0
2015	44180	Peracense	COMPLETA	1	1	1	0	0	0	0	0	0
2015	44181	Peralejos	SIN INFORMACIÓN									
2015	44182	Perales del Alfambra	SIN INFORMACIÓN									
2015	44183	Pitarque	SIN INFORMACIÓN									
2015	44184	Plou	SIN INFORMACIÓN									
2015	44185	Pobo (El)	SIN INFORMACIÓN									
2015	44187	Portellada (La)	COMPLETA	1	1	0	1	0	0	0	0	0
2015	44189	Pozondón	COMPLETA	2	1	0	1	1	1	0	0	0
2015	44190	Pozuel del Campo	COMPLETA	2	0	0	0	2	2	0	0	0
2015	44191	Puebla de Híjar (La)	COMPLETA	6	3	0	3	0	0	0	0	3
2015	44192	Puebla de Valverde (La)	COMPLETA	6	3	0	3	2	0	2	0	1
2015	44193	Puertomingalvo	COMPLETA	2	0	0	0	2	2	0	0	0
2015	44194	Ráfales	SIN INFORMACIÓN									
2015	44195	Rillo	SIN INFORMACIÓN									
2015	44196	Riodeva	SIN INFORMACIÓN									
2015	44197	Ródenas	SIN INFORMACIÓN									
2015	44198	Royuela	SIN INFORMACIÓN									
2015	44199	Rubiales	SIN INFORMACIÓN									
2015	44200	Rubielos de la Cérida	SIN INFORMACIÓN									
2015	44201	Rubielos de Mora	COMPLETA	4	0	0	0	4	4	0	0	0
2015	44203	Salcedillo	SIN INFORMACIÓN									
2015	44204	Saldón	SIN INFORMACIÓN									
2015	44205	Samper de Calanda	COMPLETA	2	0	0	0	2	2	0	0	0
2015	44206	San Agustín	SIN INFORMACIÓN									
2015	44207	San Martín del Río	SIN INFORMACIÓN									
2015	44208	Santa Cruz de Nogueras	SIN INFORMACIÓN									
2015	44209	Santa Eulalia	COMPLETA	1	1	0	1	0	0	0	0	0
2015	44210	Sarrión	COMPLETA	12	7	0	7	4	4	0	0	1
2015	44211	Segura de los Baños	SIN INFORMACIÓN									
2015	44212	Seno	SIN INFORMACIÓN									
2015	44213	Singra	SIN INFORMACIÓN									
2015	44215	Terriente	SIN INFORMACIÓN									
2015	44216	Teruel	COMPLETA	20	9	1	8	9	9	0	2	0
2015	44217	Toril y Masegoso	SIN INFORMACIÓN									
2015	44218	Tormón	SIN INFORMACIÓN									
2015	44219	Tornos	SIN INFORMACIÓN									
2015	44220	Torralba de los Sisones	SIN INFORMACIÓN									
2015	44221	Torrecilla de Alcañiz	INCOMPLETA	3				3	3			
2015	44222	Torrecilla del Rebollar	SIN INFORMACIÓN									
2015	44223	Torre de Arcas	SIN INFORMACIÓN									
2015	44224	Torre de las Arcas	SIN INFORMACIÓN									
2015	44225	Torre del Compte	COMPLETA	2	0	0	0	2	1	1	0	0
2015	44226	Torrelacárcel	SIN INFORMACIÓN									
2015	44227	Torre los Negros	SIN INFORMACIÓN									
2015	44228	Torremocha de Jiloca	SIN INFORMACIÓN									
2015	44229	Torres de Albarracín	SIN INFORMACIÓN									
2015	44230	Torrevelilla	SIN INFORMACIÓN									
2015	44231	Torrijas	COMPLETA	2	1	1	0	1	1	0	0	0
2015	44232	Torrijo del Campo	COMPLETA	4	2	1	1	0	0	0	1	1
2015	44234	Tramacastiel	COMPLETA	1	1	0	1	0	0	0	0	0
2015	44235	Tramacastilla	SIN INFORMACIÓN									
2015	44236	Tronchón	COMPLETA	1	0	0	0	1	1	0	0	0
2015	44237	Urrea de Gaén	COMPLETA	4	1	0	1	3	0	3	0	0
2015	44238	Utrillas	COMPLETA	1	1	1	0	0	0	0	0	0
2015	44239	Valacloche	SIN INFORMACIÓN									
2015	44240	Valbona	COMPLETA	1	1	0	1	0	0	0	0	0
2015	44241	Valdealgorfa	COMPLETA	1	0	0	0	1	1	0	0	0
2015	44243	Valdecuenca	SIN INFORMACIÓN									
2015	44244	Valdelinares	SIN INFORMACIÓN									
2015	44245	Valdeltormo	COMPLETA	4	1	0	1	3	3	0	0	0
2015	44246	Valderrobres	COMPLETA	12	7	0	7	4	2	2	1	0
2015	44247	Valjunquera	COMPLETA	1	1	1	0	0	0	0	0	0
2015	44249	Vallecillo (El)	SIN INFORMACIÓN									
2015	44250	Veguillas de la Sierra	SIN INFORMACIÓN									
2015	44251	Villafranca del Campo	COMPLETA	4	4	0	4	0	0	0	0	0
2015	44252	Villahermosa del Campo	SIN INFORMACIÓN									
2015	44256	Villanueva del Rebollar de la Sierra	SIN INFORMACIÓN									
2015	44257	Villar del Cobo	COMPLETA	1	0	0	0	1	1	0	0	0
2015	44258	Villar del Salz	SIN INFORMACIÓN									
2015	44260	Villarluengo	SIN INFORMACIÓN									
2015	44261	Villarquemado	COMPLETA	2	2	0	2	0	0	0	0	0
2015	44262	Villarroya de los Pinares	SIN INFORMACIÓN									
2015	44263	Villastar	COMPLETA	1	0	0	0	1	0	1	0	0
2015	44264	Villel	SIN INFORMACIÓN									
2015	44265	Vinaceite	COMPLETA	1	1	0	1	0	0	0	0	0
2015	44266	Visiedo	SIN INFORMACIÓN									
2015	44267	Vivel del Río Martín	SIN INFORMACIÓN									
2015	44268	Zoma (La)	SIN INFORMACIÓN									
2015	50001	Abanto	SIN INFORMACIÓN									
2015	50002	Acered	SIN INFORMACIÓN									
2015	50003	Agón	SIN INFORMACIÓN									
2015	50004	Aguarón	SIN INFORMACIÓN									
2015	50005	Aguilón	SIN INFORMACIÓN									
2015	50006	Ainzón	COMPLETA	4	3	0	3	1	1	0	0	0
2015	50007	Aladrén	SIN INFORMACIÓN									
2015	50008	Alagón	COMPLETA	10	2	1	1	5	1	4	2	1
2015	50009	Alarba	SIN INFORMACIÓN									
2015	50010	Alberite de San Juan	SIN INFORMACIÓN									
2015	50011	Albeta	SIN INFORMACIÓN									
2015	50012	Alborge	SIN INFORMACIÓN									
2015	50013	Alcalá de Ebro	SIN INFORMACIÓN									
2015	50014	Alcalá de Moncayo	SIN INFORMACIÓN									
2015	50015	Alconchel de Ariza	SIN INFORMACIÓN									
2015	50016	Aldehuela de Liestos	SIN INFORMACIÓN									
2015	50017	Alfajarín	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50018	Alfamén	COMPLETA	2	0	0	0	2	0	2	0	0
2015	50019	Alforque	SIN INFORMACIÓN									
2015	50020	Alhama de Aragón	COMPLETA	1	0	0	0	1	0	1	0	0
2015	50021	Almochuel	SIN INFORMACIÓN									
2015	50022	Almolda (La)	COMPLETA	7	1	1	0	4	3	1	0	2
2015	50023	Almonacid de la Cuba	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50024	Almonacid de la Sierra	SIN INFORMACIÓN									
2015	50025	Almunia de Doña Godina (La)	COMPLETA	15	5	1	4	5	3	2	2	3
2015	50026	Alpartir	COMPLETA	2	0	0	0	1	0	1	0	1
2015	50027	Ambel	COMPLETA	2	2	0	2	0	0	0	0	0
2015	50028	Anento	SIN INFORMACIÓN									
2015	50029	Aniñón	COMPLETA	4	0	0	0	4	3	1	0	0
2015	50030	Añón de Moncayo	SIN INFORMACIÓN									
2015	50031	Aranda de Moncayo	SIN INFORMACIÓN									
2015	50032	Arándiga	SIN INFORMACIÓN									
2015	50033	Ardisa	SIN INFORMACIÓN									
2015	50034	Ariza	COMPLETA	1	1	1	0	0	0	0	0	0
2015	50035	Artieda	INCOMPLETA	1	1		1					
2015	50036	Asín	SIN INFORMACIÓN									
2015	50037	Atea	SIN INFORMACIÓN									
2015	50038	Ateca	COMPLETA	2	1	0	1	1	0	1	0	0
2015	50039	Azuara	COMPLETA	3	1	0	1	2	2	0	0	0
2015	50040	Badules	SIN INFORMACIÓN									
2015	50041	Bagüés	SIN INFORMACIÓN									
2015	50042	Balconchán	SIN INFORMACIÓN									
2015	50043	Bárboles	COMPLETA	2	1	1	0	1	1	0	0	0
2015	50044	Bardallur	SIN INFORMACIÓN									
2015	50045	Belchite	COMPLETA	1	0	0	0	1	0	1	0	0
2015	50046	Belmonte de Gracián	SIN INFORMACIÓN									
2015	50047	Berdejo	SIN INFORMACIÓN									
2015	50048	Berrueco	SIN INFORMACIÓN									
2015	50050	Bijuesca	SIN INFORMACIÓN									
2015	50051	Biota	COMPLETA	2	1	0	1	1	0	1	0	0
2015	50052	Bisimbre	SIN INFORMACIÓN									
2015	50053	Boquiñeni	COMPLETA	2	1	1	0	0	0	0	0	1
2015	50054	Bordalba	SIN INFORMACIÓN									
2015	50055	Borja	COMPLETA	3	0	0	0	3	2	1	0	0
2015	50056	Botorrita	COMPLETA	1	0	0	0	1	0	1	0	0
2015	50057	Brea de Aragón	COMPLETA	3	0	0	0	3	2	1	0	0
2015	50058	Bubierca	SIN INFORMACIÓN									
2015	50059	Bujaraloz	COMPLETA	3	3	0	3	0	0	0	0	0
2015	50060	Bulbuente	COMPLETA	1	0	0	0	1	1	0	0	0
2015	50061	Bureta	SIN INFORMACIÓN									
2015	50062	Burgo de Ebro (El)	SIN INFORMACIÓN									
2015	50063	Buste (El)	COMPLETA	2	0	0	0	1	1	0	0	1
2015	50064	Cabañas de Ebro	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50065	Cabolafuente	SIN INFORMACIÓN									
2015	50066	Cadrete	COMPLETA	8	4	1	3	4	2	2	0	0
2015	50067	Calatayud	COMPLETA	7	3	0	3	1	1	0	1	2
2015	50068	Calatorao	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50069	Calcena	SIN INFORMACIÓN									
2015	50070	Calmarza	SIN INFORMACIÓN									
2015	50071	Campillo de Aragón	SIN INFORMACIÓN									
2015	50072	Carenas	SIN INFORMACIÓN									
2015	50073	Cariñena	COMPLETA	3	2	0	2	1	0	1	0	0
2015	50074	Caspe	COMPLETA	23	12	2	10	8	4	4	0	3
2015	50075	Castejón de Alarba	SIN INFORMACIÓN									
2015	50076	Castejón de las Armas	COMPLETA	1	0	0	0	1	1	0	0	0
2015	50077	Castejón de Valdejasa	INCOMPLETA	1	1		1					
2015	50078	Castiliscar	SIN INFORMACIÓN									
2015	50079	Cervera de la Cañada	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50080	Cerveruela	SIN INFORMACIÓN									
2015	50081	Cetina	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50082	Cimballa	SIN INFORMACIÓN									
2015	50083	Cinco Olivas	SIN INFORMACIÓN									
2015	50084	Clarés de Ribota	SIN INFORMACIÓN									
2015	50085	Codo	SIN INFORMACIÓN									
2015	50086	Codos	SIN INFORMACIÓN									
2015	50087	Contamina	SIN INFORMACIÓN									
2015	50088	Cosuenda	SIN INFORMACIÓN									
2015	50089	Cuarte de Huerva	COMPLETA	13	4	0	4	8	4	4	1	0
2015	50090	Cubel	SIN INFORMACIÓN									
2015	50091	Cuerlas (Las)	SIN INFORMACIÓN									
2015	50092	Chiprana	COMPLETA	1	0	0	0	1	1	0	0	0
2015	50093	Chodes	SIN INFORMACIÓN									
2015	50094	Daroca	SIN INFORMACIÓN									
2015	50095	Ejea de los Caballeros	COMPLETA	24	6	1	5	16	6	10	2	0
2015	50096	Embid de Ariza	SIN INFORMACIÓN									
2015	50098	Encinacorba	SIN INFORMACIÓN									
2015	50099	Épila	COMPLETA	4	1	0	1	3	1	2	0	0
2015	50100	Erla	SIN INFORMACIÓN									
2015	50101	Escatrón	COMPLETA	5	1	0	1	1	1	0	1	2
2015	50102	Fabara	COMPLETA	7	0	0	0	6	5	1	0	1
2015	50104	Farlete	SIN INFORMACIÓN									
2015	50105	Fayón	COMPLETA	2	2	1	1	0	0	0	0	0
2015	50106	Fayos (Los)	SIN INFORMACIÓN									
2015	50107	Figueruelas	COMPLETA	2	0	0	0	1	0	1	0	1
2015	50108	Fombuena	SIN INFORMACIÓN									
2015	50109	Frago (El)	COMPLETA	2	0	0	0	2	1	1	0	0
2015	50110	Frasno (El)	SIN INFORMACIÓN									
2015	50111	Fréscano	COMPLETA	2	2	0	2	0	0	0	0	0
2015	50113	Fuendejalón	SIN INFORMACIÓN									
2015	50114	Fuendetodos	SIN INFORMACIÓN									
2015	50115	Fuentes de Ebro	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50116	Fuentes de Jiloca	SIN INFORMACIÓN									
2015	50117	Gallocanta	SIN INFORMACIÓN									
2015	50118	Gallur	COMPLETA	3	2	0	2	1	1	0	0	0
2015	50119	Gelsa	COMPLETA	2	1	1	0	1	1	0	0	0
2015	50120	Godojos	SIN INFORMACIÓN									
2015	50121	Gotor	SIN INFORMACIÓN									
2015	50122	Grisel	COMPLETA	1	1	1	0	0	0	0	0	0
2015	50123	Grisén	COMPLETA	3	1	0	1	1	1	0	0	1
2015	50124	Herrera de los Navarros	COMPLETA	2	1	0	1	0	0	0	0	1
2015	50125	Ibdes	COMPLETA	2	1	0	1	1	0	1	0	0
2015	50126	Illueca	COMPLETA	2	1	1	0	0	0	0	1	0
2015	50128	Isuerre	SIN INFORMACIÓN									
2015	50129	Jaraba	SIN INFORMACIÓN									
2015	50130	Jarque de Moncayo	SIN INFORMACIÓN									
2015	50131	Jaulín	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50132	Joyosa (La)	COMPLETA	2	0	0	0	2	0	2	0	0
2015	50133	Lagata	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50134	Langa del Castillo	INCOMPLETA	1	1		1					
2015	50135	Layana	COMPLETA	1	0	0	0	1	1	0	0	0
2015	50136	Lécera	COMPLETA	3	3	1	2	0	0	0	0	0
2015	50137	Leciñena	COMPLETA	2	2	0	2	0	0	0	0	0
2015	50138	Lechón	SIN INFORMACIÓN									
2015	50139	Letux	INCOMPLETA	1	1	1						
2015	50140	Litago	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50141	Lituénigo	SIN INFORMACIÓN									
2015	50142	Lobera de Onsella	COMPLETA	2	0	0	0	2	1	1	0	0
2015	50143	Longares	SIN INFORMACIÓN									
2015	50144	Longás	SIN INFORMACIÓN									
2015	50146	Lucena de Jalón	COMPLETA	2	2	0	2	0	0	0	0	0
2015	50147	Luceni	COMPLETA	2	1	0	1	0	0	0	0	1
2015	50148	Luesia	SIN INFORMACIÓN									
2015	50149	Luesma	SIN INFORMACIÓN									
2015	50150	Lumpiaque	COMPLETA	1	0	0	0	0	0	0	1	0
2015	50151	Luna	COMPLETA	6	4	0	4	2	1	1	0	0
2015	50152	Maella	COMPLETA	8	3	0	3	5	4	1	0	0
2015	50153	Magallón	SIN INFORMACIÓN									
2015	50154	Mainar	SIN INFORMACIÓN									
2015	50155	Malanquilla	SIN INFORMACIÓN									
2015	50156	Maleján	SIN INFORMACIÓN									
2015	50157	Malón	SIN INFORMACIÓN									
2015	50159	Maluenda	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50160	Mallén	COMPLETA	7	2	0	2	3	3	0	0	2
2015	50161	Manchones	SIN INFORMACIÓN									
2015	50162	Mara	SIN INFORMACIÓN									
2015	50163	María de Huerva	COMPLETA	1	0	0	0	0	0	0	0	1
2015	50164	Mediana de Aragón	SIN INFORMACIÓN									
2015	50165	Mequinenza	COMPLETA	6	1	0	1	5	2	3	0	0
2015	50166	Mesones de Isuela	SIN INFORMACIÓN									
2015	50167	Mezalocha	SIN INFORMACIÓN									
2015	50168	Mianos	SIN INFORMACIÓN									
2015	50169	Miedes de Aragón	SIN INFORMACIÓN									
2015	50170	Monegrillo	SIN INFORMACIÓN									
2015	50171	Moneva	SIN INFORMACIÓN									
2015	50172	Monreal de Ariza	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50173	Monterde	SIN INFORMACIÓN									
2015	50174	Montón	COMPLETA	1	0	0	0	0	0	0	0	1
2015	50175	Morata de Jalón	COMPLETA	4	1	0	1	1	0	1	2	0
2015	50176	Morata de Jiloca	SIN INFORMACIÓN									
2015	50177	Morés	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50178	Moros	SIN INFORMACIÓN									
2015	50179	Moyuela	SIN INFORMACIÓN									
2015	50180	Mozota	COMPLETA	1	0	0	0	1	1	0	0	0
2015	50181	Muel	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50182	Muela (La)	INCOMPLETA	8	2		2	5	1	4		1
2015	50183	Munébrega	SIN INFORMACIÓN									
2015	50184	Murero	SIN INFORMACIÓN									
2015	50185	Murillo de Gállego	COMPLETA	2	0	0	0	2	2	0	0	0
2015	50186	Navardún	SIN INFORMACIÓN									
2015	50187	Nigüella	SIN INFORMACIÓN									
2015	50188	Nombrevilla	SIN INFORMACIÓN									
2015	50189	Nonaspe	COMPLETA	4	2	1	1	2	1	1	0	0
2015	50190	Novallas	SIN INFORMACIÓN									
2015	50191	Novillas	COMPLETA	3	2	1	1	0	0	0	0	1
2015	50192	Nuévalos	COMPLETA	1	0	0	0	1	0	1	0	0
2015	50193	Nuez de Ebro	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50194	Olvés	SIN INFORMACIÓN									
2015	50195	Orcajo	SIN INFORMACIÓN									
2015	50196	Orera	SIN INFORMACIÓN									
2015	50197	Orés	SIN INFORMACIÓN									
2015	50198	Oseja	SIN INFORMACIÓN									
2015	50199	Osera de Ebro	COMPLETA	1	0	0	0	0	0	0	0	1
2015	50200	Paniza	COMPLETA	5	0	0	0	2	1	1	0	3
2015	50201	Paracuellos de Jiloca	SIN INFORMACIÓN									
2015	50202	Paracuellos de la Ribera	SIN INFORMACIÓN									
2015	50203	Pastriz	COMPLETA	2	1	0	1	1	1	0	0	0
2015	50204	Pedrola	COMPLETA	6	3	1	2	1	1	0	0	2
2015	50205	Pedrosas (Las)	SIN INFORMACIÓN									
2015	50206	Perdiguera	COMPLETA	2	2	0	2	0	0	0	0	0
2015	50207	Piedratajada	SIN INFORMACIÓN									
2015	50208	Pina de Ebro	COMPLETA	3	1	0	1	2	1	1	0	0
2015	50209	Pinseque	COMPLETA	8	2	1	1	4	0	4	0	2
2015	50210	Pintanos (Los)	SIN INFORMACIÓN									
2015	50211	Plasencia de Jalón	SIN INFORMACIÓN									
2015	50212	Pleitas	SIN INFORMACIÓN									
2015	50213	Plenas	SIN INFORMACIÓN									
2015	50214	Pomer	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50215	Pozuel de Ariza	SIN INFORMACIÓN									
2015	50216	Pozuelo de Aragón	SIN INFORMACIÓN									
2015	50217	Pradilla de Ebro	COMPLETA	3	1	0	1	1	0	1	0	1
2015	50218	Puebla de Albortón	SIN INFORMACIÓN									
2015	50219	Puebla de Alfindén (La)	COMPLETA	11	0	0	0	7	5	2	2	2
2015	50220	Puendeluna	SIN INFORMACIÓN									
2015	50221	Purujosa	SIN INFORMACIÓN									
2015	50222	Quinto	COMPLETA	5	5	0	5	0	0	0	0	0
2015	50223	Remolinos	SIN INFORMACIÓN									
2015	50224	Retascón	SIN INFORMACIÓN									
2015	50225	Ricla	COMPLETA	6	3	0	3	3	0	3	0	0
2015	50227	Romanos	SIN INFORMACIÓN									
2015	50228	Rueda de Jalón	SIN INFORMACIÓN									
2015	50229	Ruesca	SIN INFORMACIÓN									
2015	50230	Sádaba	COMPLETA	5	1	0	1	2	1	1	2	0
2015	50231	Salillas de Jalón	SIN INFORMACIÓN									
2015	50232	Salvatierra de Esca	SIN INFORMACIÓN									
2015	50233	Samper del Salz	COMPLETA	2	0	0	0	0	0	0	0	2
2015	50234	San Martín de la Virgen de Moncayo	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50235	San Mateo de Gállego	COMPLETA	7	5	0	5	0	0	0	0	2
2015	50236	Santa Cruz de Grío	SIN INFORMACIÓN									
2015	50237	Santa Cruz de Moncayo	SIN INFORMACIÓN									
2015	50238	Santa Eulalia de Gállego	INCOMPLETA	2				2	2			
2015	50239	Santed	SIN INFORMACIÓN									
2015	50240	Sástago	SIN INFORMACIÓN									
2015	50241	Saviñán	COMPLETA	3	0	0	0	3	2	1	0	0
2015	50242	Sediles	SIN INFORMACIÓN									
2015	50243	Sestrica	SIN INFORMACIÓN									
2015	50244	Sierra de Luna	SIN INFORMACIÓN									
2015	50245	Sigüés	COMPLETA	2	0	0	0	2	2	0	0	0
2015	50246	Sisamón	SIN INFORMACIÓN									
2015	50247	Sobradiel	COMPLETA	2	2	0	2	0	0	0	0	0
2015	50248	Sos del Rey Católico	SIN INFORMACIÓN									
2015	50249	Tabuenca	SIN INFORMACIÓN									
2015	50250	Talamantes	COMPLETA	1	0	0	0	1	0	1	0	0
2015	50251	Tarazona	COMPLETA	4	2	0	2	2	0	2	0	0
2015	50252	Tauste	INCOMPLETA	9	3		3	2	2		1	3
2015	50253	Terrer	SIN INFORMACIÓN									
2015	50254	Tierga	SIN INFORMACIÓN									
2015	50255	Tobed	SIN INFORMACIÓN									
2015	50256	Torralba de los Frailes	SIN INFORMACIÓN									
2015	50257	Torralba de Ribota	SIN INFORMACIÓN									
2015	50258	Torralbilla	COMPLETA	1	0	0	0	1	0	1	0	0
2015	50259	Torrehermosa	SIN INFORMACIÓN									
2015	50260	Torrelapaja	SIN INFORMACIÓN									
2015	50261	Torrellas	COMPLETA	4	2	0	2	1	0	1	0	1
2015	50262	Torres de Berrellén	COMPLETA	3	0	0	0	2	2	0	0	1
2015	50263	Torrijo de la Cañada	COMPLETA	4	1	0	1	3	1	2	0	0
2015	50264	Tosos	SIN INFORMACIÓN									
2015	50265	Trasmoz	SIN INFORMACIÓN									
2015	50266	Trasobares	SIN INFORMACIÓN									
2015	50267	Uncastillo	SIN INFORMACIÓN									
2015	50268	Undués de Lerda	SIN INFORMACIÓN									
2015	50269	Urrea de Jalón	COMPLETA	3	0	0	0	1	0	1	0	2
2015	50270	Urriés	SIN INFORMACIÓN									
2015	50271	Used	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50272	Utebo	COMPLETA	11	0	0	0	4	3	1	6	1
2015	50273	Valdehorna	SIN INFORMACIÓN									
2015	50274	Val de San Martín	SIN INFORMACIÓN									
2015	50275	Valmadrid	SIN INFORMACIÓN									
2015	50276	Valpalmas	SIN INFORMACIÓN									
2015	50277	Valtorres	SIN INFORMACIÓN									
2015	50278	Velilla de Ebro	COMPLETA	1	0	0	0	0	0	0	0	1
2015	50279	Velilla de Jiloca	SIN INFORMACIÓN									
2015	50280	Vera de Moncayo	COMPLETA	4	1	0	1	3	2	1	0	0
2015	50281	Vierlas	SIN INFORMACIÓN									
2015	50282	Vilueña (La)	SIN INFORMACIÓN									
2015	50283	Villadoz	SIN INFORMACIÓN									
2015	50284	Villafeliche	SIN INFORMACIÓN									
2015	50285	Villafranca de Ebro	SIN INFORMACIÓN									
2015	50286	Villalba de Perejil	SIN INFORMACIÓN									
2015	50287	Villalengua	SIN INFORMACIÓN									
2015	50288	Villanueva de Gállego	COMPLETA	5	1	0	1	3	1	2	0	1
2015	50289	Villanueva de Jiloca	SIN INFORMACIÓN									
2015	50290	Villanueva de Huerva	SIN INFORMACIÓN									
2015	50291	Villar de los Navarros	SIN INFORMACIÓN									
2015	50292	Villarreal de Huerva	SIN INFORMACIÓN									
2015	50293	Villarroya de la Sierra	COMPLETA	3	2	0	2	1	1	0	0	0
2015	50294	Villarroya del Campo	SIN INFORMACIÓN									
2015	50295	Vistabella	SIN INFORMACIÓN									
2015	50296	Zaida (La)	COMPLETA	1	1	0	1	0	0	0	0	0
2015	50297	Zaragoza	COMPLETA	1569	71	4	67	684	172	512	779	35
2015	50298	Zuera	COMPLETA	6	1	0	1	4	3	1	0	1
2015	50901	Biel	SIN INFORMACIÓN									
2015	50902	Marracos	SIN INFORMACIÓN									
2015	50903	Villamayor de Gállego	COMPLETA	8	3	1	2	3	0	3	0	2
2016	22001	Abiego	COMPLETA	3	1	0	1	1	1	0	0	1
2016	22002	Abizanda	COMPLETA	1	1	0	1	0	0	0	0	0
2016	22003	Adahuesca	COMPLETA	1	0	0	0	1	1	0	0	0
2016	22004	Agüero	COMPLETA	1	0	0	0	1	1	0	0	0
2016	22006	Aísa	SIN INFORMACIÓN									
2016	22007	Albalate de Cinca	COMPLETA	4	3	0	3	1	0	1	0	0
2016	22008	Albalatillo	SIN INFORMACIÓN									
2016	22009	Albelda	COMPLETA	2	2	0	2	0	0	0	0	0
2016	22011	Albero Alto	SIN INFORMACIÓN									
2016	22012	Albero Bajo	COMPLETA	1	1	1	0	0	0	0	0	0
2016	22013	Alberuela de Tubo	SIN INFORMACIÓN									
2016	22014	Alcalá de Gurrea	COMPLETA	5	2	0	2	2	1	1	0	1
2016	22015	Alcalá del Obispo	COMPLETA	3	2	0	2	1	1	0	0	0
2016	22016	Alcampell	SIN INFORMACIÓN									
2016	22017	Alcolea de Cinca	COMPLETA	4	4	0	4	0	0	0	0	0
2016	22018	Alcubierre	COMPLETA	5	5	0	5	0	0	0	0	0
2016	22019	Alerre	SIN INFORMACIÓN									
2016	22020	Alfántega	SIN INFORMACIÓN									
2016	22021	Almudévar	COMPLETA	8	2	0	2	4	2	2	0	2
2016	22022	Almunia de San Juan	COMPLETA	8	8	0	8	0	0	0	0	0
2016	22023	Almuniente	COMPLETA	2	2	0	2	0	0	0	0	0
2016	22024	Alquézar	COMPLETA	2	1	0	1	1	1	0	0	0
2016	22025	Altorricón	COMPLETA	4	2	0	2	2	2	0	0	0
2016	22027	Angüés	COMPLETA	2	1	0	1	1	1	0	0	0
2016	22028	Ansó	SIN INFORMACIÓN									
2016	22029	Antillón	COMPLETA	1	1	0	1	0	0	0	0	0
2016	22032	Aragüés del Puerto	SIN INFORMACIÓN									
2016	22035	Arén	COMPLETA	1	0	0	0	1	0	1	0	0
2016	22036	Argavieso	COMPLETA	1	0	0	0	0	0	0	0	1
2016	22037	Arguis	COMPLETA	1	1	0	1	0	0	0	0	0
2016	22039	Ayerbe	COMPLETA	6	1	0	1	5	4	1	0	0
2016	22040	Azanuy-Alins	COMPLETA	4	2	0	2	1	1	0	0	1
2016	22041	Azara	COMPLETA	2	1	0	1	1	1	0	0	0
2016	22042	Azlor	COMPLETA	2	1	0	1	1	0	1	0	0
2016	22043	Baells	SIN INFORMACIÓN									
