Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Nº parados	Grupos 1 duración demanda código	Grupos 1 duración demanda descripción
200508	Agosto 2005	15	Ribera Alta del Ebro	Hombres	126	1	Hasta 3 meses
200508	Agosto 2005	15	Ribera Alta del Ebro	Hombres	54	2	De 3 a 6 meses
200508	Agosto 2005	15	Ribera Alta del Ebro	Hombres	38	3	De 6 a 12 meses
200508	Agosto 2005	15	Ribera Alta del Ebro	Hombres	29	4	De 1 a 2 años
200508	Agosto 2005	15	Ribera Alta del Ebro	Hombres	4	5	De 2 a 3 años
200508	Agosto 2005	15	Ribera Alta del Ebro	Hombres	18	6	Más de 3 años
200508	Agosto 2005	15	Ribera Alta del Ebro	Mujeres	174	1	Hasta 3 meses
200508	Agosto 2005	15	Ribera Alta del Ebro	Mujeres	62	2	De 3 a 6 meses
200508	Agosto 2005	15	Ribera Alta del Ebro	Mujeres	68	3	De 6 a 12 meses
200508	Agosto 2005	15	Ribera Alta del Ebro	Mujeres	53	4	De 1 a 2 años
200508	Agosto 2005	15	Ribera Alta del Ebro	Mujeres	13	5	De 2 a 3 años
200508	Agosto 2005	15	Ribera Alta del Ebro	Mujeres	41	6	Más de 3 años
200508	Agosto 2005	16	Valdejalón	Hombres	115	1	Hasta 3 meses
200508	Agosto 2005	16	Valdejalón	Hombres	36	2	De 3 a 6 meses
200508	Agosto 2005	16	Valdejalón	Hombres	40	3	De 6 a 12 meses
200508	Agosto 2005	16	Valdejalón	Hombres	28	4	De 1 a 2 años
200508	Agosto 2005	16	Valdejalón	Hombres	11	5	De 2 a 3 años
200508	Agosto 2005	16	Valdejalón	Hombres	13	6	Más de 3 años
200508	Agosto 2005	16	Valdejalón	Mujeres	130	1	Hasta 3 meses
200508	Agosto 2005	16	Valdejalón	Mujeres	49	2	De 3 a 6 meses
200508	Agosto 2005	16	Valdejalón	Mujeres	52	3	De 6 a 12 meses
200508	Agosto 2005	16	Valdejalón	Mujeres	52	4	De 1 a 2 años
200508	Agosto 2005	16	Valdejalón	Mujeres	23	5	De 2 a 3 años
200508	Agosto 2005	16	Valdejalón	Mujeres	35	6	Más de 3 años
200508	Agosto 2005	17	D.C. Zaragoza	Hombres	4927	1	Hasta 3 meses
200508	Agosto 2005	17	D.C. Zaragoza	Hombres	1351	2	De 3 a 6 meses
200508	Agosto 2005	17	D.C. Zaragoza	Hombres	1262	3	De 6 a 12 meses
200508	Agosto 2005	17	D.C. Zaragoza	Hombres	924	4	De 1 a 2 años
200508	Agosto 2005	17	D.C. Zaragoza	Hombres	242	5	De 2 a 3 años
200508	Agosto 2005	17	D.C. Zaragoza	Hombres	487	6	Más de 3 años
200508	Agosto 2005	17	D.C. Zaragoza	Mujeres	6051	1	Hasta 3 meses
200508	Agosto 2005	17	D.C. Zaragoza	Mujeres	2169	2	De 3 a 6 meses
200508	Agosto 2005	17	D.C. Zaragoza	Mujeres	2222	3	De 6 a 12 meses
200508	Agosto 2005	17	D.C. Zaragoza	Mujeres	1743	4	De 1 a 2 años
200508	Agosto 2005	17	D.C. Zaragoza	Mujeres	713	5	De 2 a 3 años
200508	Agosto 2005	17	D.C. Zaragoza	Mujeres	1487	6	Más de 3 años
200508	Agosto 2005	18	Ribera Baja del Ebro	Hombres	42	1	Hasta 3 meses
200508	Agosto 2005	18	Ribera Baja del Ebro	Hombres	17	2	De 3 a 6 meses
200508	Agosto 2005	18	Ribera Baja del Ebro	Hombres	11	3	De 6 a 12 meses
200508	Agosto 2005	18	Ribera Baja del Ebro	Hombres	9	4	De 1 a 2 años
200508	Agosto 2005	18	Ribera Baja del Ebro	Hombres	2	5	De 2 a 3 años
200508	Agosto 2005	18	Ribera Baja del Ebro	Hombres	1	6	Más de 3 años
200508	Agosto 2005	18	Ribera Baja del Ebro	Mujeres	33	1	Hasta 3 meses
200508	Agosto 2005	18	Ribera Baja del Ebro	Mujeres	28	2	De 3 a 6 meses
200508	Agosto 2005	18	Ribera Baja del Ebro	Mujeres	21	3	De 6 a 12 meses
200508	Agosto 2005	18	Ribera Baja del Ebro	Mujeres	10	4	De 1 a 2 años
200508	Agosto 2005	18	Ribera Baja del Ebro	Mujeres	4	5	De 2 a 3 años
200508	Agosto 2005	18	Ribera Baja del Ebro	Mujeres	11	6	Más de 3 años
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	135	1	Hasta 3 meses
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	15	2	De 3 a 6 meses
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	25	3	De 6 a 12 meses
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	17	4	De 1 a 2 años
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	6	5	De 2 a 3 años
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	10	6	Más de 3 años
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	106	1	Hasta 3 meses
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	59	2	De 3 a 6 meses
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	42	3	De 6 a 12 meses
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	19	4	De 1 a 2 años
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	7	5	De 2 a 3 años
200508	Agosto 2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	22	6	Más de 3 años
200508	Agosto 2005	20	Comunidad de Calatayud	Hombres	230	1	Hasta 3 meses
200508	Agosto 2005	20	Comunidad de Calatayud	Hombres	53	2	De 3 a 6 meses
200508	Agosto 2005	20	Comunidad de Calatayud	Hombres	54	3	De 6 a 12 meses
200508	Agosto 2005	20	Comunidad de Calatayud	Hombres	41	4	De 1 a 2 años
200508	Agosto 2005	20	Comunidad de Calatayud	Hombres	12	5	De 2 a 3 años
200508	Agosto 2005	20	Comunidad de Calatayud	Hombres	24	6	Más de 3 años
200508	Agosto 2005	20	Comunidad de Calatayud	Mujeres	299	1	Hasta 3 meses
200508	Agosto 2005	20	Comunidad de Calatayud	Mujeres	95	2	De 3 a 6 meses
200508	Agosto 2005	20	Comunidad de Calatayud	Mujeres	86	3	De 6 a 12 meses
200508	Agosto 2005	20	Comunidad de Calatayud	Mujeres	68	4	De 1 a 2 años
200508	Agosto 2005	20	Comunidad de Calatayud	Mujeres	21	5	De 2 a 3 años
200508	Agosto 2005	20	Comunidad de Calatayud	Mujeres	48	6	Más de 3 años
200508	Agosto 2005	21	Campo de Cariñena	Hombres	31	1	Hasta 3 meses
200508	Agosto 2005	21	Campo de Cariñena	Hombres	10	2	De 3 a 6 meses
200508	Agosto 2005	21	Campo de Cariñena	Hombres	11	3	De 6 a 12 meses
200508	Agosto 2005	21	Campo de Cariñena	Hombres	11	4	De 1 a 2 años
200508	Agosto 2005	21	Campo de Cariñena	Hombres	4	5	De 2 a 3 años
200508	Agosto 2005	21	Campo de Cariñena	Hombres	5	6	Más de 3 años
200508	Agosto 2005	21	Campo de Cariñena	Mujeres	31	1	Hasta 3 meses
200508	Agosto 2005	21	Campo de Cariñena	Mujeres	22	2	De 3 a 6 meses
200508	Agosto 2005	21	Campo de Cariñena	Mujeres	26	3	De 6 a 12 meses
200508	Agosto 2005	21	Campo de Cariñena	Mujeres	15	4	De 1 a 2 años
200508	Agosto 2005	21	Campo de Cariñena	Mujeres	4	5	De 2 a 3 años
200508	Agosto 2005	21	Campo de Cariñena	Mujeres	9	6	Más de 3 años
200508	Agosto 2005	22	Campo de Belchite	Hombres	16	1	Hasta 3 meses
200508	Agosto 2005	22	Campo de Belchite	Hombres	8	2	De 3 a 6 meses
200508	Agosto 2005	22	Campo de Belchite	Hombres	10	3	De 6 a 12 meses
200508	Agosto 2005	22	Campo de Belchite	Hombres	7	4	De 1 a 2 años
200508	Agosto 2005	22	Campo de Belchite	Hombres	1	5	De 2 a 3 años
200508	Agosto 2005	22	Campo de Belchite	Hombres	8	6	Más de 3 años
200508	Agosto 2005	22	Campo de Belchite	Mujeres	14	1	Hasta 3 meses
200508	Agosto 2005	22	Campo de Belchite	Mujeres	6	2	De 3 a 6 meses
200508	Agosto 2005	22	Campo de Belchite	Mujeres	6	3	De 6 a 12 meses
200508	Agosto 2005	22	Campo de Belchite	Mujeres	7	4	De 1 a 2 años
200508	Agosto 2005	22	Campo de Belchite	Mujeres	1	5	De 2 a 3 años
200508	Agosto 2005	22	Campo de Belchite	Mujeres	33	6	Más de 3 años
200508	Agosto 2005	23	Bajo Martín	Hombres	21	1	Hasta 3 meses
200508	Agosto 2005	23	Bajo Martín	Hombres	12	2	De 3 a 6 meses
200508	Agosto 2005	23	Bajo Martín	Hombres	10	3	De 6 a 12 meses
200508	Agosto 2005	23	Bajo Martín	Hombres	9	4	De 1 a 2 años
200508	Agosto 2005	23	Bajo Martín	Hombres	2	5	De 2 a 3 años
200508	Agosto 2005	23	Bajo Martín	Hombres	3	6	Más de 3 años
200508	Agosto 2005	23	Bajo Martín	Mujeres	41	1	Hasta 3 meses
200508	Agosto 2005	23	Bajo Martín	Mujeres	30	2	De 3 a 6 meses
200508	Agosto 2005	23	Bajo Martín	Mujeres	8	3	De 6 a 12 meses
200508	Agosto 2005	23	Bajo Martín	Mujeres	6	4	De 1 a 2 años
200508	Agosto 2005	23	Bajo Martín	Mujeres	3	5	De 2 a 3 años
200508	Agosto 2005	23	Bajo Martín	Mujeres	5	6	Más de 3 años
200508	Agosto 2005	24	Campo de Daroca	Hombres	21	1	Hasta 3 meses
200508	Agosto 2005	24	Campo de Daroca	Hombres	4	2	De 3 a 6 meses
200508	Agosto 2005	24	Campo de Daroca	Hombres	5	3	De 6 a 12 meses
200508	Agosto 2005	24	Campo de Daroca	Hombres	5	4	De 1 a 2 años
200508	Agosto 2005	24	Campo de Daroca	Hombres	3	6	Más de 3 años
200508	Agosto 2005	24	Campo de Daroca	Mujeres	20	1	Hasta 3 meses
200508	Agosto 2005	24	Campo de Daroca	Mujeres	10	2	De 3 a 6 meses
200508	Agosto 2005	24	Campo de Daroca	Mujeres	4	3	De 6 a 12 meses
200508	Agosto 2005	24	Campo de Daroca	Mujeres	5	4	De 1 a 2 años
200508	Agosto 2005	24	Campo de Daroca	Mujeres	4	5	De 2 a 3 años
200508	Agosto 2005	24	Campo de Daroca	Mujeres	2	6	Más de 3 años
200508	Agosto 2005	25	Jiloca	Hombres	65	1	Hasta 3 meses
200508	Agosto 2005	25	Jiloca	Hombres	18	2	De 3 a 6 meses
200508	Agosto 2005	25	Jiloca	Hombres	9	3	De 6 a 12 meses
200508	Agosto 2005	25	Jiloca	Hombres	12	4	De 1 a 2 años
200508	Agosto 2005	25	Jiloca	Hombres	5	5	De 2 a 3 años
200508	Agosto 2005	25	Jiloca	Hombres	6	6	Más de 3 años
200508	Agosto 2005	25	Jiloca	Mujeres	60	1	Hasta 3 meses
200508	Agosto 2005	25	Jiloca	Mujeres	16	2	De 3 a 6 meses
200508	Agosto 2005	25	Jiloca	Mujeres	28	3	De 6 a 12 meses
200508	Agosto 2005	25	Jiloca	Mujeres	19	4	De 1 a 2 años
200508	Agosto 2005	25	Jiloca	Mujeres	7	5	De 2 a 3 años
200508	Agosto 2005	25	Jiloca	Mujeres	11	6	Más de 3 años
200508	Agosto 2005	26	Cuencas Mineras	Hombres	69	1	Hasta 3 meses
200508	Agosto 2005	26	Cuencas Mineras	Hombres	18	2	De 3 a 6 meses
200508	Agosto 2005	26	Cuencas Mineras	Hombres	36	3	De 6 a 12 meses
200508	Agosto 2005	26	Cuencas Mineras	Hombres	26	4	De 1 a 2 años
200508	Agosto 2005	26	Cuencas Mineras	Hombres	8	5	De 2 a 3 años
200508	Agosto 2005	26	Cuencas Mineras	Hombres	10	6	Más de 3 años
200508	Agosto 2005	26	Cuencas Mineras	Mujeres	88	1	Hasta 3 meses
200508	Agosto 2005	26	Cuencas Mineras	Mujeres	29	2	De 3 a 6 meses
200508	Agosto 2005	26	Cuencas Mineras	Mujeres	42	3	De 6 a 12 meses
200508	Agosto 2005	26	Cuencas Mineras	Mujeres	28	4	De 1 a 2 años
200508	Agosto 2005	26	Cuencas Mineras	Mujeres	9	5	De 2 a 3 años
200508	Agosto 2005	26	Cuencas Mineras	Mujeres	12	6	Más de 3 años
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Hombres	69	1	Hasta 3 meses
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Hombres	39	2	De 3 a 6 meses
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Hombres	33	3	De 6 a 12 meses
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Hombres	56	4	De 1 a 2 años
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Hombres	10	5	De 2 a 3 años
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Hombres	8	6	Más de 3 años
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Mujeres	94	1	Hasta 3 meses
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Mujeres	37	2	De 3 a 6 meses
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Mujeres	42	3	De 6 a 12 meses
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Mujeres	20	4	De 1 a 2 años
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Mujeres	4	5	De 2 a 3 años
200508	Agosto 2005	27	Andorra-Sierra de Arcos	Mujeres	11	6	Más de 3 años
200508	Agosto 2005	28	Bajo Aragón	Hombres	181	1	Hasta 3 meses
200508	Agosto 2005	28	Bajo Aragón	Hombres	32	2	De 3 a 6 meses
200508	Agosto 2005	28	Bajo Aragón	Hombres	39	3	De 6 a 12 meses
200508	Agosto 2005	28	Bajo Aragón	Hombres	26	4	De 1 a 2 años
200508	Agosto 2005	28	Bajo Aragón	Hombres	11	5	De 2 a 3 años
200508	Agosto 2005	28	Bajo Aragón	Hombres	7	6	Más de 3 años
200508	Agosto 2005	28	Bajo Aragón	Mujeres	204	1	Hasta 3 meses
200508	Agosto 2005	28	Bajo Aragón	Mujeres	77	2	De 3 a 6 meses
200508	Agosto 2005	28	Bajo Aragón	Mujeres	62	3	De 6 a 12 meses
200508	Agosto 2005	28	Bajo Aragón	Mujeres	31	4	De 1 a 2 años
200508	Agosto 2005	28	Bajo Aragón	Mujeres	9	5	De 2 a 3 años
200508	Agosto 2005	28	Bajo Aragón	Mujeres	25	6	Más de 3 años
200508	Agosto 2005	29	Comunidad de Teruel	Hombres	296	1	Hasta 3 meses
200508	Agosto 2005	29	Comunidad de Teruel	Hombres	62	2	De 3 a 6 meses
200508	Agosto 2005	29	Comunidad de Teruel	Hombres	71	3	De 6 a 12 meses
200508	Agosto 2005	29	Comunidad de Teruel	Hombres	42	4	De 1 a 2 años
200508	Agosto 2005	29	Comunidad de Teruel	Hombres	2	5	De 2 a 3 años
200508	Agosto 2005	29	Comunidad de Teruel	Hombres	32	6	Más de 3 años
200508	Agosto 2005	29	Comunidad de Teruel	Mujeres	368	1	Hasta 3 meses
200508	Agosto 2005	29	Comunidad de Teruel	Mujeres	114	2	De 3 a 6 meses
200508	Agosto 2005	29	Comunidad de Teruel	Mujeres	163	3	De 6 a 12 meses
200508	Agosto 2005	29	Comunidad de Teruel	Mujeres	95	4	De 1 a 2 años
200508	Agosto 2005	29	Comunidad de Teruel	Mujeres	39	5	De 2 a 3 años
200508	Agosto 2005	29	Comunidad de Teruel	Mujeres	46	6	Más de 3 años
200508	Agosto 2005	30	Maestrazgo	Hombres	16	1	Hasta 3 meses
200508	Agosto 2005	30	Maestrazgo	Hombres	5	2	De 3 a 6 meses
200508	Agosto 2005	30	Maestrazgo	Hombres	5	3	De 6 a 12 meses
200508	Agosto 2005	30	Maestrazgo	Hombres	3	4	De 1 a 2 años
200508	Agosto 2005	30	Maestrazgo	Hombres	2	5	De 2 a 3 años
200508	Agosto 2005	30	Maestrazgo	Hombres	2	6	Más de 3 años
200508	Agosto 2005	30	Maestrazgo	Mujeres	10	1	Hasta 3 meses
200508	Agosto 2005	30	Maestrazgo	Mujeres	12	2	De 3 a 6 meses
200508	Agosto 2005	30	Maestrazgo	Mujeres	8	3	De 6 a 12 meses
200508	Agosto 2005	30	Maestrazgo	Mujeres	4	4	De 1 a 2 años
200508	Agosto 2005	30	Maestrazgo	Mujeres	2	5	De 2 a 3 años
200508	Agosto 2005	30	Maestrazgo	Mujeres	2	6	Más de 3 años
200508	Agosto 2005	31	Sierra de Albarracín	Hombres	22	1	Hasta 3 meses
200508	Agosto 2005	31	Sierra de Albarracín	Hombres	2	2	De 3 a 6 meses
200508	Agosto 2005	31	Sierra de Albarracín	Hombres	5	3	De 6 a 12 meses
200508	Agosto 2005	31	Sierra de Albarracín	Hombres	4	4	De 1 a 2 años
200508	Agosto 2005	31	Sierra de Albarracín	Hombres	1	6	Más de 3 años
200508	Agosto 2005	31	Sierra de Albarracín	Mujeres	21	1	Hasta 3 meses
200508	Agosto 2005	31	Sierra de Albarracín	Mujeres	6	2	De 3 a 6 meses
200508	Agosto 2005	31	Sierra de Albarracín	Mujeres	9	3	De 6 a 12 meses
200508	Agosto 2005	31	Sierra de Albarracín	Mujeres	12	4	De 1 a 2 años
200508	Agosto 2005	31	Sierra de Albarracín	Mujeres	1	5	De 2 a 3 años
200508	Agosto 2005	31	Sierra de Albarracín	Mujeres	1	6	Más de 3 años
200508	Agosto 2005	32	Gúdar-Javalambre	Hombres	39	1	Hasta 3 meses
200508	Agosto 2005	32	Gúdar-Javalambre	Hombres	9	2	De 3 a 6 meses
200508	Agosto 2005	32	Gúdar-Javalambre	Hombres	11	3	De 6 a 12 meses
200508	Agosto 2005	32	Gúdar-Javalambre	Hombres	4	4	De 1 a 2 años
200508	Agosto 2005	32	Gúdar-Javalambre	Hombres	1	5	De 2 a 3 años
200508	Agosto 2005	32	Gúdar-Javalambre	Hombres	1	6	Más de 3 años
200508	Agosto 2005	32	Gúdar-Javalambre	Mujeres	35	1	Hasta 3 meses
200508	Agosto 2005	32	Gúdar-Javalambre	Mujeres	16	2	De 3 a 6 meses
200508	Agosto 2005	32	Gúdar-Javalambre	Mujeres	18	3	De 6 a 12 meses
200508	Agosto 2005	32	Gúdar-Javalambre	Mujeres	24	4	De 1 a 2 años
200508	Agosto 2005	32	Gúdar-Javalambre	Mujeres	4	5	De 2 a 3 años
200508	Agosto 2005	32	Gúdar-Javalambre	Mujeres	12	6	Más de 3 años
200508	Agosto 2005	33	Matarraña / Matarranya	Hombres	26	1	Hasta 3 meses
200508	Agosto 2005	33	Matarraña / Matarranya	Hombres	11	2	De 3 a 6 meses
200508	Agosto 2005	33	Matarraña / Matarranya	Hombres	13	3	De 6 a 12 meses
200508	Agosto 2005	33	Matarraña / Matarranya	Hombres	10	4	De 1 a 2 años
200508	Agosto 2005	33	Matarraña / Matarranya	Hombres	2	5	De 2 a 3 años
200508	Agosto 2005	33	Matarraña / Matarranya	Hombres	5	6	Más de 3 años
200508	Agosto 2005	33	Matarraña / Matarranya	Mujeres	27	1	Hasta 3 meses
200508	Agosto 2005	33	Matarraña / Matarranya	Mujeres	21	2	De 3 a 6 meses
200508	Agosto 2005	33	Matarraña / Matarranya	Mujeres	14	3	De 6 a 12 meses
200508	Agosto 2005	33	Matarraña / Matarranya	Mujeres	7	4	De 1 a 2 años
200508	Agosto 2005	33	Matarraña / Matarranya	Mujeres	5	5	De 2 a 3 años
200508	Agosto 2005	33	Matarraña / Matarranya	Mujeres	4	6	Más de 3 años
200507	Julio 2005	01	La Jacetania	Hombres	99	1	Hasta 3 meses
200507	Julio 2005	01	La Jacetania	Hombres	11	2	De 3 a 6 meses
200507	Julio 2005	01	La Jacetania	Hombres	14	3	De 6 a 12 meses
200507	Julio 2005	01	La Jacetania	Hombres	7	4	De 1 a 2 años
200507	Julio 2005	01	La Jacetania	Hombres	1	5	De 2 a 3 años
200507	Julio 2005	01	La Jacetania	Hombres	4	6	Más de 3 años
200507	Julio 2005	01	La Jacetania	Mujeres	114	1	Hasta 3 meses
200507	Julio 2005	01	La Jacetania	Mujeres	36	2	De 3 a 6 meses
200507	Julio 2005	01	La Jacetania	Mujeres	36	3	De 6 a 12 meses
200507	Julio 2005	01	La Jacetania	Mujeres	12	4	De 1 a 2 años
200507	Julio 2005	01	La Jacetania	Mujeres	10	5	De 2 a 3 años
200507	Julio 2005	01	La Jacetania	Mujeres	12	6	Más de 3 años
200507	Julio 2005	02	Alto Gállego	Hombres	71	1	Hasta 3 meses
200507	Julio 2005	02	Alto Gállego	Hombres	10	2	De 3 a 6 meses
200507	Julio 2005	02	Alto Gállego	Hombres	9	3	De 6 a 12 meses
200507	Julio 2005	02	Alto Gállego	Hombres	5	4	De 1 a 2 años
200507	Julio 2005	02	Alto Gállego	Hombres	1	5	De 2 a 3 años
200507	Julio 2005	02	Alto Gállego	Hombres	1	6	Más de 3 años
200507	Julio 2005	02	Alto Gállego	Mujeres	96	1	Hasta 3 meses
200507	Julio 2005	02	Alto Gállego	Mujeres	31	2	De 3 a 6 meses
200507	Julio 2005	02	Alto Gállego	Mujeres	27	3	De 6 a 12 meses
200507	Julio 2005	02	Alto Gállego	Mujeres	21	4	De 1 a 2 años
200507	Julio 2005	02	Alto Gállego	Mujeres	10	5	De 2 a 3 años
200507	Julio 2005	02	Alto Gállego	Mujeres	11	6	Más de 3 años
200507	Julio 2005	03	Sobrarbe	Hombres	18	1	Hasta 3 meses
200507	Julio 2005	03	Sobrarbe	Hombres	4	2	De 3 a 6 meses
200507	Julio 2005	03	Sobrarbe	Hombres	10	3	De 6 a 12 meses
200507	Julio 2005	03	Sobrarbe	Hombres	3	4	De 1 a 2 años
200507	Julio 2005	03	Sobrarbe	Hombres	1	5	De 2 a 3 años
200507	Julio 2005	03	Sobrarbe	Mujeres	38	1	Hasta 3 meses
200507	Julio 2005	03	Sobrarbe	Mujeres	13	2	De 3 a 6 meses
200507	Julio 2005	03	Sobrarbe	Mujeres	18	3	De 6 a 12 meses
200507	Julio 2005	03	Sobrarbe	Mujeres	5	4	De 1 a 2 años
200507	Julio 2005	03	Sobrarbe	Mujeres	4	5	De 2 a 3 años
200507	Julio 2005	03	Sobrarbe	Mujeres	5	6	Más de 3 años
200507	Julio 2005	04	La Ribagorza	Hombres	38	1	Hasta 3 meses
200507	Julio 2005	04	La Ribagorza	Hombres	16	2	De 3 a 6 meses
200507	Julio 2005	04	La Ribagorza	Hombres	13	3	De 6 a 12 meses
200507	Julio 2005	04	La Ribagorza	Hombres	9	4	De 1 a 2 años
200507	Julio 2005	04	La Ribagorza	Hombres	2	5	De 2 a 3 años
200507	Julio 2005	04	La Ribagorza	Hombres	2	6	Más de 3 años
200507	Julio 2005	04	La Ribagorza	Mujeres	61	1	Hasta 3 meses
200507	Julio 2005	04	La Ribagorza	Mujeres	31	2	De 3 a 6 meses
200507	Julio 2005	04	La Ribagorza	Mujeres	23	3	De 6 a 12 meses
200507	Julio 2005	04	La Ribagorza	Mujeres	22	4	De 1 a 2 años
200507	Julio 2005	04	La Ribagorza	Mujeres	5	5	De 2 a 3 años
200507	Julio 2005	04	La Ribagorza	Mujeres	5	6	Más de 3 años
200507	Julio 2005	05	Cinco Villas	Hombres	157	1	Hasta 3 meses
200507	Julio 2005	05	Cinco Villas	Hombres	42	2	De 3 a 6 meses
200507	Julio 2005	05	Cinco Villas	Hombres	44	3	De 6 a 12 meses
200507	Julio 2005	05	Cinco Villas	Hombres	33	4	De 1 a 2 años
200507	Julio 2005	05	Cinco Villas	Hombres	5	5	De 2 a 3 años
200507	Julio 2005	05	Cinco Villas	Hombres	14	6	Más de 3 años
200507	Julio 2005	05	Cinco Villas	Mujeres	230	1	Hasta 3 meses
200507	Julio 2005	05	Cinco Villas	Mujeres	94	2	De 3 a 6 meses
200507	Julio 2005	05	Cinco Villas	Mujeres	100	3	De 6 a 12 meses
200507	Julio 2005	05	Cinco Villas	Mujeres	112	4	De 1 a 2 años
200507	Julio 2005	05	Cinco Villas	Mujeres	15	5	De 2 a 3 años
200507	Julio 2005	05	Cinco Villas	Mujeres	40	6	Más de 3 años
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Hombres	409	1	Hasta 3 meses
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Hombres	76	2	De 3 a 6 meses
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Hombres	93	3	De 6 a 12 meses
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Hombres	86	4	De 1 a 2 años
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Hombres	17	5	De 2 a 3 años
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Hombres	19	6	Más de 3 años
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Mujeres	476	1	Hasta 3 meses
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Mujeres	182	2	De 3 a 6 meses
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Mujeres	165	3	De 6 a 12 meses
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Mujeres	100	4	De 1 a 2 años
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Mujeres	42	5	De 2 a 3 años
200507	Julio 2005	06	Hoya de Huesca / Plana de Uesca	Mujeres	68	6	Más de 3 años
200507	Julio 2005	07	Somontano de Barbastro	Hombres	130	1	Hasta 3 meses
200507	Julio 2005	07	Somontano de Barbastro	Hombres	50	2	De 3 a 6 meses
200507	Julio 2005	07	Somontano de Barbastro	Hombres	54	3	De 6 a 12 meses
200507	Julio 2005	07	Somontano de Barbastro	Hombres	53	4	De 1 a 2 años
200507	Julio 2005	07	Somontano de Barbastro	Hombres	7	5	De 2 a 3 años
200507	Julio 2005	07	Somontano de Barbastro	Hombres	16	6	Más de 3 años
200507	Julio 2005	07	Somontano de Barbastro	Mujeres	176	1	Hasta 3 meses
200507	Julio 2005	07	Somontano de Barbastro	Mujeres	64	2	De 3 a 6 meses
200507	Julio 2005	07	Somontano de Barbastro	Mujeres	58	3	De 6 a 12 meses
200507	Julio 2005	07	Somontano de Barbastro	Mujeres	81	4	De 1 a 2 años
200507	Julio 2005	07	Somontano de Barbastro	Mujeres	31	5	De 2 a 3 años
200507	Julio 2005	07	Somontano de Barbastro	Mujeres	41	6	Más de 3 años
200507	Julio 2005	08	Cinca Medio	Hombres	124	1	Hasta 3 meses
200507	Julio 2005	08	Cinca Medio	Hombres	40	2	De 3 a 6 meses
200507	Julio 2005	08	Cinca Medio	Hombres	33	3	De 6 a 12 meses
200507	Julio 2005	08	Cinca Medio	Hombres	26	4	De 1 a 2 años
200507	Julio 2005	08	Cinca Medio	Hombres	6	5	De 2 a 3 años
200507	Julio 2005	08	Cinca Medio	Hombres	13	6	Más de 3 años
200507	Julio 2005	08	Cinca Medio	Mujeres	168	1	Hasta 3 meses
200507	Julio 2005	08	Cinca Medio	Mujeres	55	2	De 3 a 6 meses
200507	Julio 2005	08	Cinca Medio	Mujeres	73	3	De 6 a 12 meses
200507	Julio 2005	08	Cinca Medio	Mujeres	57	4	De 1 a 2 años
200507	Julio 2005	08	Cinca Medio	Mujeres	13	5	De 2 a 3 años
200507	Julio 2005	08	Cinca Medio	Mujeres	29	6	Más de 3 años
200507	Julio 2005	09	La Litera / La Llitera	Hombres	52	1	Hasta 3 meses
200507	Julio 2005	09	La Litera / La Llitera	Hombres	15	2	De 3 a 6 meses
200507	Julio 2005	09	La Litera / La Llitera	Hombres	17	3	De 6 a 12 meses
