Mes (código)	Mes y año	Comarca código	Comarca nombre	Temporalidad	Sexo	Afiliaciones en alta
201409	Septiembre 2014	10	Los Monegros	Sin clasificar	Mujeres	44
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Sin clasificar	Hombres	454
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Sin clasificar	Mujeres	137
201409	Septiembre 2014	12	Tarazona y el Moncayo	Sin clasificar	Hombres	106
201409	Septiembre 2014	12	Tarazona y el Moncayo	Sin clasificar	Mujeres	103
201409	Septiembre 2014	13	Campo de Borja	Sin clasificar	Hombres	77
201409	Septiembre 2014	13	Campo de Borja	Sin clasificar	Mujeres	102
201409	Septiembre 2014	14	Aranda	Sin clasificar	Hombres	32
201409	Septiembre 2014	14	Aranda	Sin clasificar	Mujeres	7
201409	Septiembre 2014	15	Ribera Alta del Ebro	Sin clasificar	Hombres	117
201409	Septiembre 2014	15	Ribera Alta del Ebro	Sin clasificar	Mujeres	63
201409	Septiembre 2014	16	Valdejalón	Sin clasificar	Hombres	398
201409	Septiembre 2014	16	Valdejalón	Sin clasificar	Mujeres	156
201409	Septiembre 2014	17	Central	Sin clasificar	Hombres	9603
201409	Septiembre 2014	17	Central	Sin clasificar	Mujeres	15367
201409	Septiembre 2014	18	Ribera Baja del Ebro	Sin clasificar	Hombres	51
201409	Septiembre 2014	18	Ribera Baja del Ebro	Sin clasificar	Mujeres	25
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Hombres	321
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Mujeres	50
201409	Septiembre 2014	20	Comunidad de Calatayud	Sin clasificar	Hombres	367
201409	Septiembre 2014	20	Comunidad de Calatayud	Sin clasificar	Mujeres	399
201409	Septiembre 2014	21	Campo de Cariñena	Sin clasificar	Hombres	162
201409	Septiembre 2014	21	Campo de Cariñena	Sin clasificar	Mujeres	44
201409	Septiembre 2014	22	Campo de Belchite	Sin clasificar	Hombres	44
201409	Septiembre 2014	22	Campo de Belchite	Sin clasificar	Mujeres	15
201409	Septiembre 2014	23	Bajo Martín	Sin clasificar	Hombres	43
201409	Septiembre 2014	23	Bajo Martín	Sin clasificar	Mujeres	25
201409	Septiembre 2014	24	Campo de Daroca	Sin clasificar	Hombres	33
201409	Septiembre 2014	24	Campo de Daroca	Sin clasificar	Mujeres	18
201409	Septiembre 2014	25	Jiloca	Sin clasificar	Hombres	46
201409	Septiembre 2014	25	Jiloca	Sin clasificar	Mujeres	19
201409	Septiembre 2014	26	Cuencas Mineras	Sin clasificar	Hombres	43
201409	Septiembre 2014	26	Cuencas Mineras	Sin clasificar	Mujeres	37
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Sin clasificar	Hombres	58
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Sin clasificar	Mujeres	21
201409	Septiembre 2014	28	Bajo Aragón	Sin clasificar	Hombres	266
201409	Septiembre 2014	28	Bajo Aragón	Sin clasificar	Mujeres	417
201409	Septiembre 2014	29	Comunidad de Teruel	Sin clasificar	Hombres	1379
201409	Septiembre 2014	29	Comunidad de Teruel	Sin clasificar	Mujeres	2237
201409	Septiembre 2014	30	Maestrazgo	Sin clasificar	Hombres	26
201409	Septiembre 2014	30	Maestrazgo	Sin clasificar	Mujeres	6
201409	Septiembre 2014	31	Sierra de Albarracín	Sin clasificar	Hombres	32
201409	Septiembre 2014	31	Sierra de Albarracín	Sin clasificar	Mujeres	37
201409	Septiembre 2014	32	Gúdar-Javalambre	Sin clasificar	Hombres	42
201409	Septiembre 2014	32	Gúdar-Javalambre	Sin clasificar	Mujeres	15
201409	Septiembre 2014	33	Matarraña / Matarranya	Sin clasificar	Hombres	36
201409	Septiembre 2014	33	Matarraña / Matarranya	Sin clasificar	Mujeres	12
201412	Diciembre 2014	01	La Jacetania	Sin clasificar	Hombres	167
201412	Diciembre 2014	01	La Jacetania	Sin clasificar	Mujeres	112
201412	Diciembre 2014	02	Alto Gállego	Sin clasificar	Hombres	96
201412	Diciembre 2014	02	Alto Gállego	Sin clasificar	Mujeres	59
201412	Diciembre 2014	03	Sobrarbe	Sin clasificar	Hombres	25
201412	Diciembre 2014	03	Sobrarbe	Sin clasificar	Mujeres	7
201412	Diciembre 2014	04	La Ribagorza	Sin clasificar	Hombres	55
201412	Diciembre 2014	04	La Ribagorza	Sin clasificar	Mujeres	25
201412	Diciembre 2014	05	Cinco Villas	Sin clasificar	Hombres	286
201412	Diciembre 2014	05	Cinco Villas	Sin clasificar	Mujeres	70
201412	Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Sin clasificar	Hombres	1743
201412	Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Sin clasificar	Mujeres	2991
201412	Diciembre 2014	07	Somontano de Barbastro	Sin clasificar	Hombres	319
201412	Diciembre 2014	07	Somontano de Barbastro	Sin clasificar	Mujeres	531
201412	Diciembre 2014	08	Cinca Medio	Sin clasificar	Hombres	122
201412	Diciembre 2014	08	Cinca Medio	Sin clasificar	Mujeres	57
201412	Diciembre 2014	09	La Litera / La Llitera	Sin clasificar	Hombres	159
201412	Diciembre 2014	09	La Litera / La Llitera	Sin clasificar	Mujeres	69
201412	Diciembre 2014	10	Los Monegros	Sin clasificar	Hombres	158
201412	Diciembre 2014	10	Los Monegros	Sin clasificar	Mujeres	48
201412	Diciembre 2014	11	Bajo Cinca / Baix Cinca	Sin clasificar	Hombres	490
201412	Diciembre 2014	11	Bajo Cinca / Baix Cinca	Sin clasificar	Mujeres	215
201412	Diciembre 2014	12	Tarazona y el Moncayo	Sin clasificar	Hombres	102
201412	Diciembre 2014	12	Tarazona y el Moncayo	Sin clasificar	Mujeres	102
201412	Diciembre 2014	13	Campo de Borja	Sin clasificar	Hombres	74
201412	Diciembre 2014	13	Campo de Borja	Sin clasificar	Mujeres	95
201412	Diciembre 2014	14	Aranda	Sin clasificar	Hombres	29
201412	Diciembre 2014	14	Aranda	Sin clasificar	Mujeres	8
201412	Diciembre 2014	15	Ribera Alta del Ebro	Sin clasificar	Hombres	121
201412	Diciembre 2014	15	Ribera Alta del Ebro	Sin clasificar	Mujeres	65
201412	Diciembre 2014	16	Valdejalón	Sin clasificar	Hombres	463
201412	Diciembre 2014	16	Valdejalón	Sin clasificar	Mujeres	188
201412	Diciembre 2014	17	Central	Sin clasificar	Hombres	9775
201412	Diciembre 2014	17	Central	Sin clasificar	Mujeres	15579
201412	Diciembre 2014	18	Ribera Baja del Ebro	Sin clasificar	Hombres	55
201412	Diciembre 2014	18	Ribera Baja del Ebro	Sin clasificar	Mujeres	28
201412	Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Hombres	329
201412	Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Mujeres	96
201412	Diciembre 2014	20	Comunidad de Calatayud	Sin clasificar	Hombres	394
201412	Diciembre 2014	20	Comunidad de Calatayud	Sin clasificar	Mujeres	409
201412	Diciembre 2014	21	Campo de Cariñena	Sin clasificar	Hombres	158
201412	Diciembre 2014	21	Campo de Cariñena	Sin clasificar	Mujeres	58
201412	Diciembre 2014	22	Campo de Belchite	Sin clasificar	Hombres	44
201412	Diciembre 2014	22	Campo de Belchite	Sin clasificar	Mujeres	15
201412	Diciembre 2014	23	Bajo Martín	Sin clasificar	Hombres	45
201412	Diciembre 2014	23	Bajo Martín	Sin clasificar	Mujeres	26
201412	Diciembre 2014	24	Campo de Daroca	Sin clasificar	Hombres	31
201412	Diciembre 2014	24	Campo de Daroca	Sin clasificar	Mujeres	19
201412	Diciembre 2014	25	Jiloca	Sin clasificar	Hombres	46
201412	Diciembre 2014	25	Jiloca	Sin clasificar	Mujeres	19
201412	Diciembre 2014	26	Cuencas Mineras	Sin clasificar	Hombres	41
201412	Diciembre 2014	26	Cuencas Mineras	Sin clasificar	Mujeres	37
201412	Diciembre 2014	27	Andorra-Sierra de Arcos	Sin clasificar	Hombres	60
201412	Diciembre 2014	27	Andorra-Sierra de Arcos	Sin clasificar	Mujeres	26
201412	Diciembre 2014	28	Bajo Aragón	Sin clasificar	Hombres	295
201412	Diciembre 2014	28	Bajo Aragón	Sin clasificar	Mujeres	463
201412	Diciembre 2014	29	Comunidad de Teruel	Sin clasificar	Hombres	1370
201412	Diciembre 2014	29	Comunidad de Teruel	Sin clasificar	Mujeres	2266
201412	Diciembre 2014	30	Maestrazgo	Sin clasificar	Hombres	27
201412	Diciembre 2014	30	Maestrazgo	Sin clasificar	Mujeres	6
201412	Diciembre 2014	31	Sierra de Albarracín	Sin clasificar	Hombres	35
201412	Diciembre 2014	31	Sierra de Albarracín	Sin clasificar	Mujeres	38
201412	Diciembre 2014	32	Gúdar-Javalambre	Sin clasificar	Hombres	41
201412	Diciembre 2014	32	Gúdar-Javalambre	Sin clasificar	Mujeres	16
201412	Diciembre 2014	33	Matarraña / Matarranya	Sin clasificar	Hombres	35
201412	Diciembre 2014	33	Matarraña / Matarranya	Sin clasificar	Mujeres	13
201503	Marzo 2015	01	La Jacetania	Sin clasificar	Hombres	161
201503	Marzo 2015	01	La Jacetania	Sin clasificar	Mujeres	100
201503	Marzo 2015	02	Alto Gállego	Sin clasificar	Hombres	96
201503	Marzo 2015	02	Alto Gállego	Sin clasificar	Mujeres	59
201503	Marzo 2015	03	Sobrarbe	Sin clasificar	Hombres	22
201503	Marzo 2015	03	Sobrarbe	Sin clasificar	Mujeres	7
201503	Marzo 2015	04	La Ribagorza	Sin clasificar	Hombres	55
201503	Marzo 2015	04	La Ribagorza	Sin clasificar	Mujeres	26
201503	Marzo 2015	05	Cinco Villas	Sin clasificar	Hombres	292
201503	Marzo 2015	05	Cinco Villas	Sin clasificar	Mujeres	70
201503	Marzo 2015	06	Hoya de Huesca / Plana de Uesca	Sin clasificar	Hombres	1758
201503	Marzo 2015	06	Hoya de Huesca / Plana de Uesca	Sin clasificar	Mujeres	3044
201503	Marzo 2015	07	Somontano de Barbastro	Sin clasificar	Hombres	313
201503	Marzo 2015	07	Somontano de Barbastro	Sin clasificar	Mujeres	528
201503	Marzo 2015	08	Cinca Medio	Sin clasificar	Hombres	114
201503	Marzo 2015	08	Cinca Medio	Sin clasificar	Mujeres	52
201503	Marzo 2015	09	La Litera / La Llitera	Sin clasificar	Hombres	149
201503	Marzo 2015	09	La Litera / La Llitera	Sin clasificar	Mujeres	70
201503	Marzo 2015	10	Los Monegros	Sin clasificar	Hombres	154
201503	Marzo 2015	10	Los Monegros	Sin clasificar	Mujeres	48
201503	Marzo 2015	11	Bajo Cinca / Baix Cinca	Sin clasificar	Hombres	409
201503	Marzo 2015	11	Bajo Cinca / Baix Cinca	Sin clasificar	Mujeres	114
201503	Marzo 2015	12	Tarazona y el Moncayo	Sin clasificar	Hombres	103
201503	Marzo 2015	12	Tarazona y el Moncayo	Sin clasificar	Mujeres	104
201503	Marzo 2015	13	Campo de Borja	Sin clasificar	Hombres	72
201503	Marzo 2015	13	Campo de Borja	Sin clasificar	Mujeres	96
201503	Marzo 2015	14	Aranda	Sin clasificar	Hombres	31
201503	Marzo 2015	14	Aranda	Sin clasificar	Mujeres	6
201503	Marzo 2015	15	Ribera Alta del Ebro	Sin clasificar	Hombres	120
201503	Marzo 2015	15	Ribera Alta del Ebro	Sin clasificar	Mujeres	67
201503	Marzo 2015	16	Valdejalón	Sin clasificar	Hombres	448
201503	Marzo 2015	16	Valdejalón	Sin clasificar	Mujeres	137
201503	Marzo 2015	17	Central	Sin clasificar	Hombres	9754
201503	Marzo 2015	17	Central	Sin clasificar	Mujeres	15693
201503	Marzo 2015	18	Ribera Baja del Ebro	Sin clasificar	Hombres	59
201503	Marzo 2015	18	Ribera Baja del Ebro	Sin clasificar	Mujeres	25
201503	Marzo 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Hombres	308
201503	Marzo 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Mujeres	59
201503	Marzo 2015	20	Comunidad de Calatayud	Sin clasificar	Hombres	391
201503	Marzo 2015	20	Comunidad de Calatayud	Sin clasificar	Mujeres	401
201503	Marzo 2015	21	Campo de Cariñena	Sin clasificar	Hombres	164
201503	Marzo 2015	21	Campo de Cariñena	Sin clasificar	Mujeres	48
201503	Marzo 2015	22	Campo de Belchite	Sin clasificar	Hombres	43
201503	Marzo 2015	22	Campo de Belchite	Sin clasificar	Mujeres	8
201503	Marzo 2015	23	Bajo Martín	Sin clasificar	Hombres	44
201503	Marzo 2015	23	Bajo Martín	Sin clasificar	Mujeres	23
201503	Marzo 2015	24	Campo de Daroca	Sin clasificar	Hombres	29
201503	Marzo 2015	24	Campo de Daroca	Sin clasificar	Mujeres	17
201503	Marzo 2015	25	Jiloca	Sin clasificar	Hombres	45
201503	Marzo 2015	25	Jiloca	Sin clasificar	Mujeres	22
201503	Marzo 2015	26	Cuencas Mineras	Sin clasificar	Hombres	50
201503	Marzo 2015	26	Cuencas Mineras	Sin clasificar	Mujeres	38
201503	Marzo 2015	27	Andorra-Sierra de Arcos	Sin clasificar	Hombres	60
201503	Marzo 2015	27	Andorra-Sierra de Arcos	Sin clasificar	Mujeres	21
201503	Marzo 2015	28	Bajo Aragón	Sin clasificar	Hombres	280
201503	Marzo 2015	28	Bajo Aragón	Sin clasificar	Mujeres	449
201503	Marzo 2015	29	Comunidad de Teruel	Sin clasificar	Hombres	1390
201503	Marzo 2015	29	Comunidad de Teruel	Sin clasificar	Mujeres	2290
201503	Marzo 2015	30	Maestrazgo	Sin clasificar	Hombres	25
201503	Marzo 2015	30	Maestrazgo	Sin clasificar	Mujeres	6
201503	Marzo 2015	31	Sierra de Albarracín	Sin clasificar	Hombres	33
201503	Marzo 2015	31	Sierra de Albarracín	Sin clasificar	Mujeres	40
201503	Marzo 2015	32	Gúdar-Javalambre	Sin clasificar	Hombres	43
201503	Marzo 2015	32	Gúdar-Javalambre	Sin clasificar	Mujeres	16
201503	Marzo 2015	33	Matarraña / Matarranya	Sin clasificar	Hombres	38
201503	Marzo 2015	33	Matarraña / Matarranya	Sin clasificar	Mujeres	13
201506	Junio 2015	01	La Jacetania	Sin clasificar	Hombres	163
201506	Junio 2015	01	La Jacetania	Sin clasificar	Mujeres	98
201506	Junio 2015	02	Alto Gállego	Sin clasificar	Hombres	94
201506	Junio 2015	02	Alto Gállego	Sin clasificar	Mujeres	62
201506	Junio 2015	03	Sobrarbe	Sin clasificar	Hombres	23
201506	Junio 2015	03	Sobrarbe	Sin clasificar	Mujeres	7
201506	Junio 2015	04	La Ribagorza	Sin clasificar	Hombres	49
201506	Junio 2015	04	La Ribagorza	Sin clasificar	Mujeres	26
201506	Junio 2015	05	Cinco Villas	Sin clasificar	Hombres	275
201506	Junio 2015	05	Cinco Villas	Sin clasificar	Mujeres	65
201506	Junio 2015	06	Hoya de Huesca / Plana de Uesca	Sin clasificar	Hombres	1711
201506	Junio 2015	06	Hoya de Huesca / Plana de Uesca	Sin clasificar	Mujeres	2942
201506	Junio 2015	07	Somontano de Barbastro	Sin clasificar	Hombres	313
201506	Junio 2015	07	Somontano de Barbastro	Sin clasificar	Mujeres	535
201506	Junio 2015	08	Cinca Medio	Sin clasificar	Hombres	107
201506	Junio 2015	08	Cinca Medio	Sin clasificar	Mujeres	48
201506	Junio 2015	09	La Litera / La Llitera	Sin clasificar	Hombres	133
201506	Junio 2015	09	La Litera / La Llitera	Sin clasificar	Mujeres	69
201506	Junio 2015	10	Los Monegros	Sin clasificar	Hombres	146
201506	Junio 2015	10	Los Monegros	Sin clasificar	Mujeres	44
201506	Junio 2015	11	Bajo Cinca / Baix Cinca	Sin clasificar	Hombres	263
201506	Junio 2015	11	Bajo Cinca / Baix Cinca	Sin clasificar	Mujeres	87
201506	Junio 2015	12	Tarazona y el Moncayo	Sin clasificar	Hombres	102
201506	Junio 2015	12	Tarazona y el Moncayo	Sin clasificar	Mujeres	101
201506	Junio 2015	13	Campo de Borja	Sin clasificar	Hombres	71
201506	Junio 2015	13	Campo de Borja	Sin clasificar	Mujeres	102
201506	Junio 2015	14	Aranda	Sin clasificar	Hombres	30
201506	Junio 2015	14	Aranda	Sin clasificar	Mujeres	6
201506	Junio 2015	15	Ribera Alta del Ebro	Sin clasificar	Hombres	108
201506	Junio 2015	15	Ribera Alta del Ebro	Sin clasificar	Mujeres	61
201506	Junio 2015	16	Valdejalón	Sin clasificar	Hombres	350
201506	Junio 2015	16	Valdejalón	Sin clasificar	Mujeres	110
201506	Junio 2015	17	Central	Sin clasificar	Hombres	9577
201506	Junio 2015	17	Central	Sin clasificar	Mujeres	15477
201506	Junio 2015	18	Ribera Baja del Ebro	Sin clasificar	Hombres	50
201506	Junio 2015	18	Ribera Baja del Ebro	Sin clasificar	Mujeres	23
201506	Junio 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Hombres	232
201506	Junio 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Mujeres	33
201506	Junio 2015	20	Comunidad de Calatayud	Sin clasificar	Hombres	354
201506	Junio 2015	20	Comunidad de Calatayud	Sin clasificar	Mujeres	398
201506	Junio 2015	21	Campo de Cariñena	Sin clasificar	Hombres	133
201506	Junio 2015	21	Campo de Cariñena	Sin clasificar	Mujeres	37
201506	Junio 2015	22	Campo de Belchite	Sin clasificar	Hombres	43
201506	Junio 2015	22	Campo de Belchite	Sin clasificar	Mujeres	9
201506	Junio 2015	23	Bajo Martín	Sin clasificar	Hombres	44
201506	Junio 2015	23	Bajo Martín	Sin clasificar	Mujeres	21
201506	Junio 2015	24	Campo de Daroca	Sin clasificar	Hombres	29
201506	Junio 2015	24	Campo de Daroca	Sin clasificar	Mujeres	17
201506	Junio 2015	25	Jiloca	Sin clasificar	Hombres	45
201506	Junio 2015	25	Jiloca	Sin clasificar	Mujeres	22
201506	Junio 2015	26	Cuencas Mineras	Sin clasificar	Hombres	43
201506	Junio 2015	26	Cuencas Mineras	Sin clasificar	Mujeres	37
201506	Junio 2015	27	Andorra-Sierra de Arcos	Sin clasificar	Hombres	58
201506	Junio 2015	27	Andorra-Sierra de Arcos	Sin clasificar	Mujeres	20
201506	Junio 2015	28	Bajo Aragón	Sin clasificar	Hombres	254
201506	Junio 2015	28	Bajo Aragón	Sin clasificar	Mujeres	415
201506	Junio 2015	29	Comunidad de Teruel	Sin clasificar	Hombres	1378
201506	Junio 2015	29	Comunidad de Teruel	Sin clasificar	Mujeres	2282
201506	Junio 2015	30	Maestrazgo	Sin clasificar	Hombres	25
201506	Junio 2015	30	Maestrazgo	Sin clasificar	Mujeres	6
201506	Junio 2015	31	Sierra de Albarracín	Sin clasificar	Hombres	32
201506	Junio 2015	31	Sierra de Albarracín	Sin clasificar	Mujeres	43
201506	Junio 2015	32	Gúdar-Javalambre	Sin clasificar	Hombres	41
201506	Junio 2015	32	Gúdar-Javalambre	Sin clasificar	Mujeres	14
201506	Junio 2015	33	Matarraña / Matarranya	Sin clasificar	Hombres	32
201506	Junio 2015	33	Matarraña / Matarranya	Sin clasificar	Mujeres	11
201509	Septiembre 2015	01	La Jacetania	Sin clasificar	Hombres	164
201509	Septiembre 2015	01	La Jacetania	Sin clasificar	Mujeres	97
201509	Septiembre 2015	02	Alto Gállego	Sin clasificar	Hombres	93
201509	Septiembre 2015	02	Alto Gállego	Sin clasificar	Mujeres	58
201509	Septiembre 2015	03	Sobrarbe	Sin clasificar	Hombres	20
201509	Septiembre 2015	03	Sobrarbe	Sin clasificar	Mujeres	9
201509	Septiembre 2015	04	La Ribagorza	Sin clasificar	Hombres	51
201509	Septiembre 2015	04	La Ribagorza	Sin clasificar	Mujeres	26
201509	Septiembre 2015	05	Cinco Villas	Sin clasificar	Hombres	279
201509	Septiembre 2015	05	Cinco Villas	Sin clasificar	Mujeres	66
201509	Septiembre 2015	06	Hoya de Huesca / Plana de Uesca	Sin clasificar	Hombres	1679
201509	Septiembre 2015	06	Hoya de Huesca / Plana de Uesca	Sin clasificar	Mujeres	3039
201509	Septiembre 2015	07	Somontano de Barbastro	Sin clasificar	Hombres	329
201509	Septiembre 2015	07	Somontano de Barbastro	Sin clasificar	Mujeres	559
201509	Septiembre 2015	08	Cinca Medio	Sin clasificar	Hombres	107
201509	Septiembre 2015	08	Cinca Medio	Sin clasificar	Mujeres	48
201509	Septiembre 2015	09	La Litera / La Llitera	Sin clasificar	Hombres	139
201509	Septiembre 2015	09	La Litera / La Llitera	Sin clasificar	Mujeres	74
201509	Septiembre 2015	10	Los Monegros	Sin clasificar	Hombres	143
201509	Septiembre 2015	10	Los Monegros	Sin clasificar	Mujeres	45
201509	Septiembre 2015	11	Bajo Cinca / Baix Cinca	Sin clasificar	Hombres	341
201509	Septiembre 2015	11	Bajo Cinca / Baix Cinca	Sin clasificar	Mujeres	96
201509	Septiembre 2015	12	Tarazona y el Moncayo	Sin clasificar	Hombres	105
201509	Septiembre 2015	12	Tarazona y el Moncayo	Sin clasificar	Mujeres	102
201509	Septiembre 2015	13	Campo de Borja	Sin clasificar	Hombres	68
201509	Septiembre 2015	13	Campo de Borja	Sin clasificar	Mujeres	103
201509	Septiembre 2015	14	Aranda	Sin clasificar	Hombres	31
201509	Septiembre 2015	14	Aranda	Sin clasificar	Mujeres	8
201509	Septiembre 2015	15	Ribera Alta del Ebro	Sin clasificar	Hombres	105
201509	Septiembre 2015	15	Ribera Alta del Ebro	Sin clasificar	Mujeres	61
201509	Septiembre 2015	16	Valdejalón	Sin clasificar	Hombres	373
201509	Septiembre 2015	16	Valdejalón	Sin clasificar	Mujeres	138
201509	Septiembre 2015	17	Central	Sin clasificar	Hombres	9621
201509	Septiembre 2015	17	Central	Sin clasificar	Mujeres	15597
201509	Septiembre 2015	18	Ribera Baja del Ebro	Sin clasificar	Hombres	52
201509	Septiembre 2015	18	Ribera Baja del Ebro	Sin clasificar	Mujeres	24
201509	Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Hombres	291
201509	Septiembre 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Sin clasificar	Mujeres	39
201509	Septiembre 2015	20	Comunidad de Calatayud	Sin clasificar	Hombres	362
201509	Septiembre 2015	20	Comunidad de Calatayud	Sin clasificar	Mujeres	408
201509	Septiembre 2015	21	Campo de Cariñena	Sin clasificar	Hombres	139
201509	Septiembre 2015	21	Campo de Cariñena	Sin clasificar	Mujeres	39
201509	Septiembre 2015	22	Campo de Belchite	Sin clasificar	Hombres	45
201509	Septiembre 2015	22	Campo de Belchite	Sin clasificar	Mujeres	9
201509	Septiembre 2015	23	Bajo Martín	Sin clasificar	Hombres	50
201509	Septiembre 2015	23	Bajo Martín	Sin clasificar	Mujeres	24
201509	Septiembre 2015	24	Campo de Daroca	Sin clasificar	Hombres	32
201509	Septiembre 2015	24	Campo de Daroca	Sin clasificar	Mujeres	18
201509	Septiembre 2015	25	Jiloca	Sin clasificar	Hombres	45
201509	Septiembre 2015	25	Jiloca	Sin clasificar	Mujeres	21
201509	Septiembre 2015	26	Cuencas Mineras	Sin clasificar	Hombres	48
201509	Septiembre 2015	26	Cuencas Mineras	Sin clasificar	Mujeres	38
201509	Septiembre 2015	27	Andorra-Sierra de Arcos	Sin clasificar	Hombres	54
201509	Septiembre 2015	27	Andorra-Sierra de Arcos	Sin clasificar	Mujeres	25
201509	Septiembre 2015	28	Bajo Aragón	Sin clasificar	Hombres	277
201509	Septiembre 2015	28	Bajo Aragón	Sin clasificar	Mujeres	429
201509	Septiembre 2015	29	Comunidad de Teruel	Sin clasificar	Hombres	1431
201509	Septiembre 2015	29	Comunidad de Teruel	Sin clasificar	Mujeres	2373
