Mes y año	Comarca código	Comarca nombre	Sexo	Afiliaciones en alta
Diciembre 2010	30	Maestrazgo	Mujeres	8
Diciembre 2010	31	Sierra de Albarracín	Mujeres	6
Diciembre 2010	32	Gúdar-Javalambre	Mujeres	19
Diciembre 2010	33	Matarraña / Matarranya	Mujeres	17
Diciembre 2010	01	La Jacetania	Hombres	110
Diciembre 2010	02	Alto Gállego	Hombres	90
Diciembre 2010	03	Sobrarbe	Hombres	86
Diciembre 2010	04	La Ribagorza	Hombres	113
Diciembre 2010	05	Cinco Villas	Hombres	246
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	410
Diciembre 2010	07	Somontano de Barbastro	Hombres	175
Diciembre 2010	08	Cinca Medio	Hombres	142
Diciembre 2010	09	La Litera / La Llitera	Hombres	161
Diciembre 2010	10	Los Monegros	Hombres	228
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	224
Diciembre 2010	12	Tarazona y el Moncayo	Hombres	69
Diciembre 2010	13	Campo de Borja	Hombres	75
Diciembre 2010	14	Aranda	Hombres	48
Diciembre 2010	15	Ribera Alta del Ebro	Hombres	158
Diciembre 2010	16	Valdejalón	Hombres	191
Diciembre 2010	17	Central	Hombres	3388
Diciembre 2010	18	Ribera Baja del Ebro	Hombres	61
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	129
Diciembre 2010	20	Comunidad de Calatayud	Hombres	195
Diciembre 2010	21	Campo de Cariñena	Hombres	56
Diciembre 2010	22	Campo de Belchite	Hombres	32
Diciembre 2010	23	Bajo Martín	Hombres	39
Diciembre 2010	24	Campo de Daroca	Hombres	49
Diciembre 2010	25	Jiloca	Hombres	110
Diciembre 2010	26	Cuencas Mineras	Hombres	22
Diciembre 2010	27	Andorra-Sierra de Arcos	Hombres	46
Diciembre 2010	28	Bajo Aragón	Hombres	193
Diciembre 2010	29	Comunidad de Teruel	Hombres	242
Diciembre 2010	30	Maestrazgo	Hombres	37
Diciembre 2010	31	Sierra de Albarracín	Hombres	23
Diciembre 2010	32	Gúdar-Javalambre	Hombres	59
Diciembre 2010	33	Matarraña / Matarranya	Hombres	80
Diciembre 2010	01	La Jacetania	Mujeres	48
Diciembre 2010	02	Alto Gállego	Mujeres	46
Diciembre 2010	03	Sobrarbe	Mujeres	32
Diciembre 2010	04	La Ribagorza	Mujeres	33
Diciembre 2010	05	Cinco Villas	Mujeres	120
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Mujeres	206
Diciembre 2010	07	Somontano de Barbastro	Mujeres	72
Diciembre 2010	08	Cinca Medio	Mujeres	89
Diciembre 2010	09	La Litera / La Llitera	Mujeres	64
Diciembre 2010	10	Los Monegros	Mujeres	47
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Mujeres	67
Diciembre 2010	12	Tarazona y el Moncayo	Mujeres	41
Diciembre 2010	13	Campo de Borja	Mujeres	31
Diciembre 2010	14	Aranda	Mujeres	16
Diciembre 2010	15	Ribera Alta del Ebro	Mujeres	73
Diciembre 2010	16	Valdejalón	Mujeres	65
Diciembre 2010	17	Central	Mujeres	1781
Diciembre 2010	18	Ribera Baja del Ebro	Mujeres	35
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	61
Diciembre 2010	20	Comunidad de Calatayud	Mujeres	84
Diciembre 2010	21	Campo de Cariñena	Mujeres	24
Diciembre 2010	22	Campo de Belchite	Mujeres	11
Diciembre 2010	23	Bajo Martín	Mujeres	22
Diciembre 2010	24	Campo de Daroca	Mujeres	10
Diciembre 2010	25	Jiloca	Mujeres	41
Diciembre 2010	26	Cuencas Mineras	Mujeres	13
Diciembre 2010	27	Andorra-Sierra de Arcos	Mujeres	22
Diciembre 2010	28	Bajo Aragón	Mujeres	98
Diciembre 2010	29	Comunidad de Teruel	Mujeres	112
Diciembre 2010	30	Maestrazgo	Mujeres	10
Diciembre 2010	31	Sierra de Albarracín	Mujeres	7
Diciembre 2010	32	Gúdar-Javalambre	Mujeres	28
Diciembre 2010	33	Matarraña / Matarranya	Mujeres	27
Diciembre 2010	01	La Jacetania	Hombres	147
Diciembre 2010	02	Alto Gállego	Hombres	102
Diciembre 2010	03	Sobrarbe	Hombres	93
Diciembre 2010	04	La Ribagorza	Hombres	145
Diciembre 2010	05	Cinco Villas	Hombres	329
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	539
Diciembre 2010	07	Somontano de Barbastro	Hombres	207
Diciembre 2010	08	Cinca Medio	Hombres	186
Diciembre 2010	09	La Litera / La Llitera	Hombres	201
Diciembre 2010	10	Los Monegros	Hombres	212
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	256
Diciembre 2010	12	Tarazona y el Moncayo	Hombres	107
Diciembre 2010	13	Campo de Borja	Hombres	135
Diciembre 2010	14	Aranda	Hombres	66
Diciembre 2010	15	Ribera Alta del Ebro	Hombres	182
Diciembre 2010	16	Valdejalón	Hombres	238
Diciembre 2010	17	Central	Hombres	4672
Diciembre 2010	18	Ribera Baja del Ebro	Hombres	63
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	166
Diciembre 2010	20	Comunidad de Calatayud	Hombres	268
Diciembre 2010	21	Campo de Cariñena	Hombres	94
Diciembre 2010	22	Campo de Belchite	Hombres	42
Diciembre 2010	23	Bajo Martín	Hombres	49
Diciembre 2010	24	Campo de Daroca	Hombres	69
Diciembre 2010	25	Jiloca	Hombres	124
Diciembre 2010	26	Cuencas Mineras	Hombres	39
Diciembre 2010	27	Andorra-Sierra de Arcos	Hombres	60
Diciembre 2010	28	Bajo Aragón	Hombres	261
Diciembre 2010	29	Comunidad de Teruel	Hombres	329
Diciembre 2010	30	Maestrazgo	Hombres	37
Diciembre 2010	31	Sierra de Albarracín	Hombres	52
Diciembre 2010	32	Gúdar-Javalambre	Hombres	90
Diciembre 2010	33	Matarraña / Matarranya	Hombres	97
Diciembre 2010	01	La Jacetania	Mujeres	94
Diciembre 2010	02	Alto Gállego	Mujeres	57
Diciembre 2010	03	Sobrarbe	Mujeres	40
Diciembre 2010	04	La Ribagorza	Mujeres	56
Diciembre 2010	05	Cinco Villas	Mujeres	136
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Mujeres	240
Diciembre 2010	07	Somontano de Barbastro	Mujeres	77
Diciembre 2010	08	Cinca Medio	Mujeres	109
Diciembre 2010	09	La Litera / La Llitera	Mujeres	95
Diciembre 2010	10	Los Monegros	Mujeres	70
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Mujeres	95
Diciembre 2010	12	Tarazona y el Moncayo	Mujeres	65
Diciembre 2010	13	Campo de Borja	Mujeres	44
Diciembre 2010	14	Aranda	Mujeres	19
Diciembre 2010	15	Ribera Alta del Ebro	Mujeres	73
Diciembre 2010	16	Valdejalón	Mujeres	87
Diciembre 2010	17	Central	Mujeres	2395
Diciembre 2010	18	Ribera Baja del Ebro	Mujeres	36
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	69
Diciembre 2010	20	Comunidad de Calatayud	Mujeres	128
Diciembre 2010	21	Campo de Cariñena	Mujeres	44
Diciembre 2010	22	Campo de Belchite	Mujeres	19
Diciembre 2010	23	Bajo Martín	Mujeres	25
Diciembre 2010	24	Campo de Daroca	Mujeres	16
Diciembre 2010	25	Jiloca	Mujeres	41
Diciembre 2010	26	Cuencas Mineras	Mujeres	21
Diciembre 2010	27	Andorra-Sierra de Arcos	Mujeres	28
Diciembre 2010	28	Bajo Aragón	Mujeres	131
Diciembre 2010	29	Comunidad de Teruel	Mujeres	149
Diciembre 2010	30	Maestrazgo	Mujeres	11
Diciembre 2010	31	Sierra de Albarracín	Mujeres	21
Diciembre 2010	32	Gúdar-Javalambre	Mujeres	28
Diciembre 2010	33	Matarraña / Matarranya	Mujeres	43
Diciembre 2010	01	La Jacetania	Hombres	195
Diciembre 2010	02	Alto Gállego	Hombres	122
Diciembre 2010	03	Sobrarbe	Hombres	91
Diciembre 2010	04	La Ribagorza	Hombres	162
Diciembre 2010	05	Cinco Villas	Hombres	405
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	533
Diciembre 2010	07	Somontano de Barbastro	Hombres	246
Diciembre 2010	08	Cinca Medio	Hombres	205
Diciembre 2010	09	La Litera / La Llitera	Hombres	255
Diciembre 2010	10	Los Monegros	Hombres	288
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	300
Diciembre 2010	12	Tarazona y el Moncayo	Hombres	106
Diciembre 2010	13	Campo de Borja	Hombres	142
Diciembre 2010	14	Aranda	Hombres	97
Diciembre 2010	15	Ribera Alta del Ebro	Hombres	178
Diciembre 2010	16	Valdejalón	Hombres	268
Diciembre 2010	17	Central	Hombres	4821
Diciembre 2010	18	Ribera Baja del Ebro	Hombres	84
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	164
Diciembre 2010	20	Comunidad de Calatayud	Hombres	389
Diciembre 2010	21	Campo de Cariñena	Hombres	117
Diciembre 2010	22	Campo de Belchite	Hombres	60
Diciembre 2010	23	Bajo Martín	Hombres	64
Diciembre 2010	24	Campo de Daroca	Hombres	78
Diciembre 2010	25	Jiloca	Hombres	136
Diciembre 2010	26	Cuencas Mineras	Hombres	58
Diciembre 2010	27	Andorra-Sierra de Arcos	Hombres	91
Diciembre 2010	28	Bajo Aragón	Hombres	293
Diciembre 2010	29	Comunidad de Teruel	Hombres	423
Diciembre 2010	30	Maestrazgo	Hombres	56
Diciembre 2010	31	Sierra de Albarracín	Hombres	56
Diciembre 2010	32	Gúdar-Javalambre	Hombres	97
Diciembre 2010	33	Matarraña / Matarranya	Hombres	133
Diciembre 2010	01	La Jacetania	Mujeres	96
Diciembre 2010	02	Alto Gállego	Mujeres	54
Diciembre 2010	03	Sobrarbe	Mujeres	50
Diciembre 2010	04	La Ribagorza	Mujeres	65
Diciembre 2010	05	Cinco Villas	Mujeres	161
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Mujeres	255
Diciembre 2010	07	Somontano de Barbastro	Mujeres	121
Diciembre 2010	08	Cinca Medio	Mujeres	134
Diciembre 2010	09	La Litera / La Llitera	Mujeres	91
Diciembre 2010	10	Los Monegros	Mujeres	115
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Mujeres	113
Diciembre 2010	12	Tarazona y el Moncayo	Mujeres	56
Diciembre 2010	13	Campo de Borja	Mujeres	72
Diciembre 2010	14	Aranda	Mujeres	23
Diciembre 2010	15	Ribera Alta del Ebro	Mujeres	98
Diciembre 2010	16	Valdejalón	Mujeres	102
Diciembre 2010	17	Central	Mujeres	2515
Diciembre 2010	18	Ribera Baja del Ebro	Mujeres	57
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	67
Diciembre 2010	20	Comunidad de Calatayud	Mujeres	156
Diciembre 2010	21	Campo de Cariñena	Mujeres	41
Diciembre 2010	22	Campo de Belchite	Mujeres	20
Diciembre 2010	23	Bajo Martín	Mujeres	28
Diciembre 2010	24	Campo de Daroca	Mujeres	32
Diciembre 2010	25	Jiloca	Mujeres	64
Diciembre 2010	26	Cuencas Mineras	Mujeres	24
Diciembre 2010	27	Andorra-Sierra de Arcos	Mujeres	40
Diciembre 2010	28	Bajo Aragón	Mujeres	155
Diciembre 2010	29	Comunidad de Teruel	Mujeres	178
Diciembre 2010	30	Maestrazgo	Mujeres	28
Diciembre 2010	31	Sierra de Albarracín	Mujeres	30
Diciembre 2010	32	Gúdar-Javalambre	Mujeres	46
Diciembre 2010	33	Matarraña / Matarranya	Mujeres	61
Diciembre 2010	01	La Jacetania	Hombres	201
Diciembre 2010	02	Alto Gállego	Hombres	129
Diciembre 2010	03	Sobrarbe	Hombres	117
Diciembre 2010	04	La Ribagorza	Hombres	182
Diciembre 2010	05	Cinco Villas	Hombres	463
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	559
Diciembre 2010	07	Somontano de Barbastro	Hombres	220
Diciembre 2010	08	Cinca Medio	Hombres	235
Diciembre 2010	09	La Litera / La Llitera	Hombres	272
Diciembre 2010	10	Los Monegros	Hombres	308
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	322
Diciembre 2010	12	Tarazona y el Moncayo	Hombres	121
Diciembre 2010	13	Campo de Borja	Hombres	158
Diciembre 2010	14	Aranda	Hombres	83
Diciembre 2010	15	Ribera Alta del Ebro	Hombres	207
Diciembre 2010	16	Valdejalón	Hombres	239
Diciembre 2010	17	Central	Hombres	4836
Diciembre 2010	18	Ribera Baja del Ebro	Hombres	106
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	152
Diciembre 2010	20	Comunidad de Calatayud	Hombres	348
Diciembre 2010	21	Campo de Cariñena	Hombres	129
Diciembre 2010	22	Campo de Belchite	Hombres	72
Diciembre 2010	23	Bajo Martín	Hombres	70
Diciembre 2010	24	Campo de Daroca	Hombres	98
Diciembre 2010	25	Jiloca	Hombres	192
Diciembre 2010	26	Cuencas Mineras	Hombres	76
Diciembre 2010	27	Andorra-Sierra de Arcos	Hombres	78
Diciembre 2010	28	Bajo Aragón	Hombres	310
Diciembre 2010	29	Comunidad de Teruel	Hombres	427
Diciembre 2010	30	Maestrazgo	Hombres	59
Diciembre 2010	31	Sierra de Albarracín	Hombres	78
Diciembre 2010	32	Gúdar-Javalambre	Hombres	122
Diciembre 2010	33	Matarraña / Matarranya	Hombres	169
Diciembre 2010	01	La Jacetania	Mujeres	114
Diciembre 2010	02	Alto Gállego	Mujeres	63
Diciembre 2010	03	Sobrarbe	Mujeres	48
Diciembre 2010	04	La Ribagorza	Mujeres	84
Diciembre 2010	05	Cinco Villas	Mujeres	182
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Mujeres	254
Diciembre 2010	07	Somontano de Barbastro	Mujeres	114
Diciembre 2010	08	Cinca Medio	Mujeres	136
Diciembre 2010	09	La Litera / La Llitera	Mujeres	109
Diciembre 2010	10	Los Monegros	Mujeres	143
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Mujeres	137
Diciembre 2010	12	Tarazona y el Moncayo	Mujeres	58
Diciembre 2010	13	Campo de Borja	Mujeres	62
Diciembre 2010	14	Aranda	Mujeres	34
Diciembre 2010	15	Ribera Alta del Ebro	Mujeres	111
Diciembre 2010	16	Valdejalón	Mujeres	91
Diciembre 2010	17	Central	Mujeres	2483
Diciembre 2010	18	Ribera Baja del Ebro	Mujeres	51
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	74
Diciembre 2010	20	Comunidad de Calatayud	Mujeres	172
Diciembre 2010	21	Campo de Cariñena	Mujeres	39
Diciembre 2010	22	Campo de Belchite	Mujeres	21
Diciembre 2010	23	Bajo Martín	Mujeres	38
Diciembre 2010	24	Campo de Daroca	Mujeres	24
Diciembre 2010	25	Jiloca	Mujeres	75
Diciembre 2010	26	Cuencas Mineras	Mujeres	40
Diciembre 2010	27	Andorra-Sierra de Arcos	Mujeres	61
Diciembre 2010	28	Bajo Aragón	Mujeres	162
Diciembre 2010	29	Comunidad de Teruel	Mujeres	162
Diciembre 2010	30	Maestrazgo	Mujeres	41
Diciembre 2010	31	Sierra de Albarracín	Mujeres	34
Diciembre 2010	32	Gúdar-Javalambre	Mujeres	53
Diciembre 2010	33	Matarraña / Matarranya	Mujeres	89
Diciembre 2010	01	La Jacetania	Hombres	211
Diciembre 2010	02	Alto Gállego	Hombres	135
Diciembre 2010	03	Sobrarbe	Hombres	122
Diciembre 2010	04	La Ribagorza	Hombres	197
Diciembre 2010	05	Cinco Villas	Hombres	419
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	545
Diciembre 2010	07	Somontano de Barbastro	Hombres	222
Diciembre 2010	08	Cinca Medio	Hombres	192
Diciembre 2010	09	La Litera / La Llitera	Hombres	206
Diciembre 2010	10	Los Monegros	Hombres	280
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	304
Diciembre 2010	12	Tarazona y el Moncayo	Hombres	89
Diciembre 2010	13	Campo de Borja	Hombres	141
Diciembre 2010	14	Aranda	Hombres	72
Diciembre 2010	15	Ribera Alta del Ebro	Hombres	180
Diciembre 2010	16	Valdejalón	Hombres	213
Diciembre 2010	17	Central	Hombres	4372
Diciembre 2010	18	Ribera Baja del Ebro	Hombres	86
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	167
Diciembre 2010	20	Comunidad de Calatayud	Hombres	309
Diciembre 2010	21	Campo de Cariñena	Hombres	114
Diciembre 2010	22	Campo de Belchite	Hombres	45
Diciembre 2010	23	Bajo Martín	Hombres	71
Diciembre 2010	24	Campo de Daroca	Hombres	70
Diciembre 2010	25	Jiloca	Hombres	153
Diciembre 2010	26	Cuencas Mineras	Hombres	64
Diciembre 2010	27	Andorra-Sierra de Arcos	Hombres	67
Diciembre 2010	28	Bajo Aragón	Hombres	293
Diciembre 2010	29	Comunidad de Teruel	Hombres	387
Diciembre 2010	30	Maestrazgo	Hombres	80
Diciembre 2010	31	Sierra de Albarracín	Hombres	63
Diciembre 2010	32	Gúdar-Javalambre	Hombres	116
Diciembre 2010	33	Matarraña / Matarranya	Hombres	176
Diciembre 2010	01	La Jacetania	Mujeres	102
Diciembre 2010	02	Alto Gállego	Mujeres	82
Diciembre 2010	03	Sobrarbe	Mujeres	36
Diciembre 2010	04	La Ribagorza	Mujeres	80
Diciembre 2010	05	Cinco Villas	Mujeres	181
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Mujeres	188
Diciembre 2010	07	Somontano de Barbastro	Mujeres	111
Diciembre 2010	08	Cinca Medio	Mujeres	123
Diciembre 2010	09	La Litera / La Llitera	Mujeres	122
Diciembre 2010	10	Los Monegros	Mujeres	122
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Mujeres	144
Diciembre 2010	12	Tarazona y el Moncayo	Mujeres	47
Diciembre 2010	13	Campo de Borja	Mujeres	65
Diciembre 2010	14	Aranda	Mujeres	14
Diciembre 2010	15	Ribera Alta del Ebro	Mujeres	116
Diciembre 2010	16	Valdejalón	Mujeres	89
Diciembre 2010	17	Central	Mujeres	2284
Diciembre 2010	18	Ribera Baja del Ebro	Mujeres	58
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	88
Diciembre 2010	20	Comunidad de Calatayud	Mujeres	136
Diciembre 2010	21	Campo de Cariñena	Mujeres	51
Diciembre 2010	22	Campo de Belchite	Mujeres	21
Diciembre 2010	23	Bajo Martín	Mujeres	22
Diciembre 2010	24	Campo de Daroca	Mujeres	34
Diciembre 2010	25	Jiloca	Mujeres	88
Diciembre 2010	26	Cuencas Mineras	Mujeres	27
Diciembre 2010	27	Andorra-Sierra de Arcos	Mujeres	30
Diciembre 2010	28	Bajo Aragón	Mujeres	162
Diciembre 2010	29	Comunidad de Teruel	Mujeres	189
Diciembre 2010	30	Maestrazgo	Mujeres	35
Diciembre 2010	31	Sierra de Albarracín	Mujeres	35
Diciembre 2010	32	Gúdar-Javalambre	Mujeres	66
Diciembre 2010	33	Matarraña / Matarranya	Mujeres	103
Diciembre 2010	01	La Jacetania	Hombres	150
Diciembre 2010	02	Alto Gállego	Hombres	84
Diciembre 2010	03	Sobrarbe	Hombres	85
Diciembre 2010	04	La Ribagorza	Hombres	169
Diciembre 2010	05	Cinco Villas	Hombres	352
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	439
Diciembre 2010	07	Somontano de Barbastro	Hombres	192
Diciembre 2010	08	Cinca Medio	Hombres	161
Diciembre 2010	09	La Litera / La Llitera	Hombres	235
Diciembre 2010	10	Los Monegros	Hombres	261
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	249
Diciembre 2010	12	Tarazona y el Moncayo	Hombres	82
Diciembre 2010	13	Campo de Borja	Hombres	100
Diciembre 2010	14	Aranda	Hombres	49
Diciembre 2010	15	Ribera Alta del Ebro	Hombres	152
Diciembre 2010	16	Valdejalón	Hombres	187
Diciembre 2010	17	Central	Hombres	3600
Diciembre 2010	18	Ribera Baja del Ebro	Hombres	65
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	147
Diciembre 2010	20	Comunidad de Calatayud	Hombres	295
Diciembre 2010	21	Campo de Cariñena	Hombres	72
Diciembre 2010	22	Campo de Belchite	Hombres	46
Diciembre 2010	23	Bajo Martín	Hombres	62
Diciembre 2010	24	Campo de Daroca	Hombres	66
Diciembre 2010	25	Jiloca	Hombres	125
Diciembre 2010	26	Cuencas Mineras	Hombres	46
Diciembre 2010	27	Andorra-Sierra de Arcos	Hombres	37
Diciembre 2010	28	Bajo Aragón	Hombres	233
Diciembre 2010	29	Comunidad de Teruel	Hombres	307
Diciembre 2010	30	Maestrazgo	Hombres	61
Diciembre 2010	31	Sierra de Albarracín	Hombres	49
Diciembre 2010	32	Gúdar-Javalambre	Hombres	77
Diciembre 2010	33	Matarraña / Matarranya	Hombres	159
Diciembre 2010	01	La Jacetania	Mujeres	71
Diciembre 2010	02	Alto Gállego	Mujeres	55
Diciembre 2010	03	Sobrarbe	Mujeres	49
Diciembre 2010	04	La Ribagorza	Mujeres	71
Diciembre 2010	05	Cinco Villas	Mujeres	139
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Mujeres	235
Diciembre 2010	07	Somontano de Barbastro	Mujeres	91
Diciembre 2010	08	Cinca Medio	Mujeres	113
Diciembre 2010	09	La Litera / La Llitera	Mujeres	117
Diciembre 2010	10	Los Monegros	Mujeres	126
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Mujeres	97
Diciembre 2010	12	Tarazona y el Moncayo	Mujeres	36
Diciembre 2010	13	Campo de Borja	Mujeres	51
Diciembre 2010	14	Aranda	Mujeres	18
Diciembre 2010	15	Ribera Alta del Ebro	Mujeres	71
Diciembre 2010	16	Valdejalón	Mujeres	60
Diciembre 2010	17	Central	Mujeres	1865
Diciembre 2010	18	Ribera Baja del Ebro	Mujeres	57
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	81
Diciembre 2010	20	Comunidad de Calatayud	Mujeres	105
Diciembre 2010	21	Campo de Cariñena	Mujeres	50
Diciembre 2010	22	Campo de Belchite	Mujeres	19
Diciembre 2010	23	Bajo Martín	Mujeres	28
Diciembre 2010	24	Campo de Daroca	Mujeres	35
Diciembre 2010	25	Jiloca	Mujeres	85
Diciembre 2010	26	Cuencas Mineras	Mujeres	32
Diciembre 2010	27	Andorra-Sierra de Arcos	Mujeres	27
Diciembre 2010	28	Bajo Aragón	Mujeres	157
Diciembre 2010	29	Comunidad de Teruel	Mujeres	146
Diciembre 2010	30	Maestrazgo	Mujeres	23
Diciembre 2010	31	Sierra de Albarracín	Mujeres	29
Diciembre 2010	32	Gúdar-Javalambre	Mujeres	44
Diciembre 2010	33	Matarraña / Matarranya	Mujeres	122
Diciembre 2010	01	La Jacetania	Hombres	113
Diciembre 2010	02	Alto Gállego	Hombres	69
Diciembre 2010	03	Sobrarbe	Hombres	64
Diciembre 2010	04	La Ribagorza	Hombres	162
Diciembre 2010	05	Cinco Villas	Hombres	273
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	395
Diciembre 2010	07	Somontano de Barbastro	Hombres	200
Diciembre 2010	08	Cinca Medio	Hombres	151
Diciembre 2010	09	La Litera / La Llitera	Hombres	197
Diciembre 2010	10	Los Monegros	Hombres	231
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	226
Diciembre 2010	12	Tarazona y el Moncayo	Hombres	73
Diciembre 2010	13	Campo de Borja	Hombres	107
Diciembre 2010	14	Aranda	Hombres	35
Diciembre 2010	15	Ribera Alta del Ebro	Hombres	134
Diciembre 2010	16	Valdejalón	Hombres	171
Diciembre 2010	17	Central	Hombres	2862
Diciembre 2010	18	Ribera Baja del Ebro	Hombres	55
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	132
Diciembre 2010	20	Comunidad de Calatayud	Hombres	267
Diciembre 2010	21	Campo de Cariñena	Hombres	69
Diciembre 2010	22	Campo de Belchite	Hombres	59
Diciembre 2010	23	Bajo Martín	Hombres	56
Diciembre 2010	24	Campo de Daroca	Hombres	86
Diciembre 2010	25	Jiloca	Hombres	144
Diciembre 2010	26	Cuencas Mineras	Hombres	42
Diciembre 2010	27	Andorra-Sierra de Arcos	Hombres	23
Diciembre 2010	28	Bajo Aragón	Hombres	202
Diciembre 2010	29	Comunidad de Teruel	Hombres	226
Diciembre 2010	30	Maestrazgo	Hombres	35
Diciembre 2010	31	Sierra de Albarracín	Hombres	36
Diciembre 2010	32	Gúdar-Javalambre	Hombres	81
Diciembre 2010	33	Matarraña / Matarranya	Hombres	146
Diciembre 2010	01	La Jacetania	Mujeres	59
Diciembre 2010	02	Alto Gállego	Mujeres	39
Diciembre 2010	03	Sobrarbe	Mujeres	34
Diciembre 2010	04	La Ribagorza	Mujeres	61
Diciembre 2010	05	Cinco Villas	Mujeres	130
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Mujeres	183
Diciembre 2010	07	Somontano de Barbastro	Mujeres	72
Diciembre 2010	08	Cinca Medio	Mujeres	80
Diciembre 2010	09	La Litera / La Llitera	Mujeres	80
Diciembre 2010	10	Los Monegros	Mujeres	92
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Mujeres	105
Diciembre 2010	12	Tarazona y el Moncayo	Mujeres	34
Diciembre 2010	13	Campo de Borja	Mujeres	58
Diciembre 2010	14	Aranda	Mujeres	10
Diciembre 2010	15	Ribera Alta del Ebro	Mujeres	68
Diciembre 2010	16	Valdejalón	Mujeres	56
Diciembre 2010	17	Central	Mujeres	1517
Diciembre 2010	18	Ribera Baja del Ebro	Mujeres	33
Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	67
Diciembre 2010	20	Comunidad de Calatayud	Mujeres	114
Diciembre 2010	21	Campo de Cariñena	Mujeres	29
Diciembre 2010	22	Campo de Belchite	Mujeres	24
Diciembre 2010	23	Bajo Martín	Mujeres	33
Diciembre 2010	24	Campo de Daroca	Mujeres	36
Diciembre 2010	25	Jiloca	Mujeres	75
Diciembre 2010	26	Cuencas Mineras	Mujeres	28
Diciembre 2010	27	Andorra-Sierra de Arcos	Mujeres	20
Diciembre 2010	28	Bajo Aragón	Mujeres	130
Diciembre 2010	29	Comunidad de Teruel	Mujeres	121
Diciembre 2010	30	Maestrazgo	Mujeres	27
Diciembre 2010	31	Sierra de Albarracín	Mujeres	26
Diciembre 2010	32	Gúdar-Javalambre	Mujeres	47
Diciembre 2010	33	Matarraña / Matarranya	Mujeres	98
Diciembre 2010	01	La Jacetania	Hombres	22
Diciembre 2010	02	Alto Gállego	Hombres	8
Diciembre 2010	03	Sobrarbe	Hombres	15
Diciembre 2010	04	La Ribagorza	Hombres	18
Diciembre 2010	05	Cinco Villas	Hombres	29
Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	50
Diciembre 2010	07	Somontano de Barbastro	Hombres	15
Diciembre 2010	08	Cinca Medio	Hombres	20
Diciembre 2010	09	La Litera / La Llitera	Hombres	29
Diciembre 2010	10	Los Monegros	Hombres	25
Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	21
