Año	Residencia comarca código	Residencia comarca nombre	Relación lugar de residencia y nacimiento	Sexo	Extranjeros
2017	27	Andorra-Sierra de Arcos	5 - Nacidos en el extranjero	Hombres	471
2017	27	Andorra-Sierra de Arcos	5 - Nacidos en el extranjero	Mujeres	415
2017	28	Bajo Aragón	1 - Misma CA, misma provincia y mismo municipio	Hombres	193
2017	28	Bajo Aragón	1 - Misma CA, misma provincia y mismo municipio	Mujeres	193
2017	28	Bajo Aragón	2 - Misma CA, misma provincia y distinto municipio	Hombres	21
2017	28	Bajo Aragón	2 - Misma CA, misma provincia y distinto municipio	Mujeres	22
2017	28	Bajo Aragón	3 - Misma CA y distinta provincia	Hombres	5
2017	28	Bajo Aragón	3 - Misma CA y distinta provincia	Mujeres	6
2017	28	Bajo Aragón	4 - Distinta CA	Hombres	27
2017	28	Bajo Aragón	4 - Distinta CA	Mujeres	28
2017	28	Bajo Aragón	5 - Nacidos en el extranjero	Hombres	1476
2017	28	Bajo Aragón	5 - Nacidos en el extranjero	Mujeres	1443
2017	29	Comunidad de Teruel	1 - Misma CA, misma provincia y mismo municipio	Hombres	165
2017	29	Comunidad de Teruel	1 - Misma CA, misma provincia y mismo municipio	Mujeres	159
2017	29	Comunidad de Teruel	2 - Misma CA, misma provincia y distinto municipio	Hombres	30
2017	29	Comunidad de Teruel	2 - Misma CA, misma provincia y distinto municipio	Mujeres	27
2017	29	Comunidad de Teruel	3 - Misma CA y distinta provincia	Hombres	3
2017	29	Comunidad de Teruel	3 - Misma CA y distinta provincia	Mujeres	3
2017	29	Comunidad de Teruel	4 - Distinta CA	Hombres	14
2017	29	Comunidad de Teruel	4 - Distinta CA	Mujeres	24
2017	29	Comunidad de Teruel	5 - Nacidos en el extranjero	Hombres	1664
2017	29	Comunidad de Teruel	5 - Nacidos en el extranjero	Mujeres	1635
2017	30	Maestrazgo	1 - Misma CA, misma provincia y mismo municipio	Hombres	11
2017	30	Maestrazgo	1 - Misma CA, misma provincia y mismo municipio	Mujeres	8
2017	30	Maestrazgo	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2017	30	Maestrazgo	2 - Misma CA, misma provincia y distinto municipio	Mujeres	8
2017	30	Maestrazgo	3 - Misma CA y distinta provincia	Hombres	1
2017	30	Maestrazgo	3 - Misma CA y distinta provincia	Mujeres	1
2017	30	Maestrazgo	4 - Distinta CA	Hombres	2
2017	30	Maestrazgo	4 - Distinta CA	Mujeres	4
2017	30	Maestrazgo	5 - Nacidos en el extranjero	Hombres	148
2017	30	Maestrazgo	5 - Nacidos en el extranjero	Mujeres	105
2017	31	Sierra de Albarracín	1 - Misma CA, misma provincia y mismo municipio	Hombres	2
2017	31	Sierra de Albarracín	1 - Misma CA, misma provincia y mismo municipio	Mujeres	6
2017	31	Sierra de Albarracín	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2017	31	Sierra de Albarracín	2 - Misma CA, misma provincia y distinto municipio	Mujeres	6
2017	31	Sierra de Albarracín	3 - Misma CA y distinta provincia	Hombres	1
2017	31	Sierra de Albarracín	4 - Distinta CA	Hombres	3
2017	31	Sierra de Albarracín	4 - Distinta CA	Mujeres	2
2017	31	Sierra de Albarracín	5 - Nacidos en el extranjero	Hombres	123
2017	31	Sierra de Albarracín	5 - Nacidos en el extranjero	Mujeres	111
2017	32	Gúdar-Javalambre	1 - Misma CA, misma provincia y mismo municipio	Hombres	46
2017	32	Gúdar-Javalambre	1 - Misma CA, misma provincia y mismo municipio	Mujeres	51
2017	32	Gúdar-Javalambre	2 - Misma CA, misma provincia y distinto municipio	Hombres	13
2017	32	Gúdar-Javalambre	2 - Misma CA, misma provincia y distinto municipio	Mujeres	9
2017	32	Gúdar-Javalambre	3 - Misma CA y distinta provincia	Mujeres	1
2017	32	Gúdar-Javalambre	4 - Distinta CA	Hombres	6
2017	32	Gúdar-Javalambre	4 - Distinta CA	Mujeres	5
2017	32	Gúdar-Javalambre	5 - Nacidos en el extranjero	Hombres	409
2017	32	Gúdar-Javalambre	5 - Nacidos en el extranjero	Mujeres	318
2017	33	Matarraña / Matarranya	1 - Misma CA, misma provincia y mismo municipio	Hombres	52
2017	33	Matarraña / Matarranya	1 - Misma CA, misma provincia y mismo municipio	Mujeres	48
2017	33	Matarraña / Matarranya	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2017	33	Matarraña / Matarranya	2 - Misma CA, misma provincia y distinto municipio	Mujeres	6
2017	33	Matarraña / Matarranya	3 - Misma CA y distinta provincia	Hombres	1
2017	33	Matarraña / Matarranya	4 - Distinta CA	Hombres	9
2017	33	Matarraña / Matarranya	4 - Distinta CA	Mujeres	5
2017	33	Matarraña / Matarranya	5 - Nacidos en el extranjero	Hombres	534
2017	33	Matarraña / Matarranya	5 - Nacidos en el extranjero	Mujeres	391
2018	01	La Jacetania	1 - Misma CA, misma provincia y mismo municipio	Hombres	22
2018	01	La Jacetania	1 - Misma CA, misma provincia y mismo municipio	Mujeres	26
2018	01	La Jacetania	2 - Misma CA, misma provincia y distinto municipio	Hombres	6
2018	01	La Jacetania	2 - Misma CA, misma provincia y distinto municipio	Mujeres	2
2018	01	La Jacetania	3 - Misma CA y distinta provincia	Hombres	4
2018	01	La Jacetania	3 - Misma CA y distinta provincia	Mujeres	2
2018	01	La Jacetania	4 - Distinta CA	Hombres	1
2018	01	La Jacetania	4 - Distinta CA	Mujeres	5
2018	01	La Jacetania	5 - Nacidos en el extranjero	Hombres	382
2018	01	La Jacetania	5 - Nacidos en el extranjero	Mujeres	478
2018	02	Alto Gállego	1 - Misma CA, misma provincia y mismo municipio	Hombres	37
2018	02	Alto Gállego	1 - Misma CA, misma provincia y mismo municipio	Mujeres	39
2018	02	Alto Gállego	2 - Misma CA, misma provincia y distinto municipio	Hombres	12
2018	02	Alto Gállego	2 - Misma CA, misma provincia y distinto municipio	Mujeres	12
2018	02	Alto Gállego	3 - Misma CA y distinta provincia	Hombres	2
2018	02	Alto Gállego	3 - Misma CA y distinta provincia	Mujeres	3
2018	02	Alto Gállego	4 - Distinta CA	Hombres	6
2018	02	Alto Gállego	4 - Distinta CA	Mujeres	6
2018	02	Alto Gállego	5 - Nacidos en el extranjero	Hombres	604
2018	02	Alto Gállego	5 - Nacidos en el extranjero	Mujeres	568
2018	03	Sobrarbe	1 - Misma CA, misma provincia y mismo municipio	Hombres	25
2018	03	Sobrarbe	1 - Misma CA, misma provincia y mismo municipio	Mujeres	19
2018	03	Sobrarbe	2 - Misma CA, misma provincia y distinto municipio	Hombres	11
2018	03	Sobrarbe	2 - Misma CA, misma provincia y distinto municipio	Mujeres	5
2018	03	Sobrarbe	4 - Distinta CA	Hombres	3
2018	03	Sobrarbe	4 - Distinta CA	Mujeres	1
2018	03	Sobrarbe	5 - Nacidos en el extranjero	Hombres	384
2018	03	Sobrarbe	5 - Nacidos en el extranjero	Mujeres	392
2018	04	La Ribagorza	1 - Misma CA, misma provincia y mismo municipio	Hombres	38
2018	04	La Ribagorza	1 - Misma CA, misma provincia y mismo municipio	Mujeres	47
2018	04	La Ribagorza	2 - Misma CA, misma provincia y distinto municipio	Hombres	8
2018	04	La Ribagorza	2 - Misma CA, misma provincia y distinto municipio	Mujeres	7
2018	04	La Ribagorza	3 - Misma CA y distinta provincia	Hombres	2
2018	04	La Ribagorza	4 - Distinta CA	Hombres	5
2018	04	La Ribagorza	4 - Distinta CA	Mujeres	4
2018	04	La Ribagorza	5 - Nacidos en el extranjero	Hombres	625
2018	04	La Ribagorza	5 - Nacidos en el extranjero	Mujeres	646
2018	05	Cinco Villas	1 - Misma CA, misma provincia y mismo municipio	Hombres	181
2018	05	Cinco Villas	1 - Misma CA, misma provincia y mismo municipio	Mujeres	181
2018	05	Cinco Villas	2 - Misma CA, misma provincia y distinto municipio	Hombres	56
2018	05	Cinco Villas	2 - Misma CA, misma provincia y distinto municipio	Mujeres	41
2018	05	Cinco Villas	3 - Misma CA y distinta provincia	Hombres	1
2018	05	Cinco Villas	3 - Misma CA y distinta provincia	Mujeres	4
2018	05	Cinco Villas	4 - Distinta CA	Hombres	30
2018	05	Cinco Villas	4 - Distinta CA	Mujeres	35
2018	05	Cinco Villas	5 - Nacidos en el extranjero	Hombres	1659
2018	05	Cinco Villas	5 - Nacidos en el extranjero	Mujeres	1358
2018	06	Hoya de Huesca / Plana de Uesca	1 - Misma CA, misma provincia y mismo municipio	Hombres	190
2018	06	Hoya de Huesca / Plana de Uesca	1 - Misma CA, misma provincia y mismo municipio	Mujeres	164
2018	06	Hoya de Huesca / Plana de Uesca	2 - Misma CA, misma provincia y distinto municipio	Hombres	19
2018	06	Hoya de Huesca / Plana de Uesca	2 - Misma CA, misma provincia y distinto municipio	Mujeres	25
2018	06	Hoya de Huesca / Plana de Uesca	3 - Misma CA y distinta provincia	Hombres	8
2018	06	Hoya de Huesca / Plana de Uesca	3 - Misma CA y distinta provincia	Mujeres	9
2018	06	Hoya de Huesca / Plana de Uesca	4 - Distinta CA	Hombres	23
2018	06	Hoya de Huesca / Plana de Uesca	4 - Distinta CA	Mujeres	28
2018	06	Hoya de Huesca / Plana de Uesca	5 - Nacidos en el extranjero	Hombres	2367
2018	06	Hoya de Huesca / Plana de Uesca	5 - Nacidos en el extranjero	Mujeres	2469
2018	07	Somontano de Barbastro	1 - Misma CA, misma provincia y mismo municipio	Hombres	68
2018	07	Somontano de Barbastro	1 - Misma CA, misma provincia y mismo municipio	Mujeres	63
2018	07	Somontano de Barbastro	2 - Misma CA, misma provincia y distinto municipio	Hombres	16
2018	07	Somontano de Barbastro	2 - Misma CA, misma provincia y distinto municipio	Mujeres	7
2018	07	Somontano de Barbastro	3 - Misma CA y distinta provincia	Hombres	2
2018	07	Somontano de Barbastro	3 - Misma CA y distinta provincia	Mujeres	1
2018	07	Somontano de Barbastro	4 - Distinta CA	Hombres	11
2018	07	Somontano de Barbastro	4 - Distinta CA	Mujeres	14
2018	07	Somontano de Barbastro	5 - Nacidos en el extranjero	Hombres	898
2018	07	Somontano de Barbastro	5 - Nacidos en el extranjero	Mujeres	934
2018	08	Cinca Medio	1 - Misma CA, misma provincia y mismo municipio	Hombres	149
2018	08	Cinca Medio	1 - Misma CA, misma provincia y mismo municipio	Mujeres	145
2018	08	Cinca Medio	2 - Misma CA, misma provincia y distinto municipio	Hombres	25
2018	08	Cinca Medio	2 - Misma CA, misma provincia y distinto municipio	Mujeres	25
2018	08	Cinca Medio	3 - Misma CA y distinta provincia	Hombres	2
2018	08	Cinca Medio	3 - Misma CA y distinta provincia	Mujeres	5
2018	08	Cinca Medio	4 - Distinta CA	Hombres	22
2018	08	Cinca Medio	4 - Distinta CA	Mujeres	28
2018	08	Cinca Medio	5 - Nacidos en el extranjero	Hombres	1499
2018	08	Cinca Medio	5 - Nacidos en el extranjero	Mujeres	1222
2018	09	La Litera / La Llitera	1 - Misma CA, misma provincia y mismo municipio	Hombres	80
2018	09	La Litera / La Llitera	1 - Misma CA, misma provincia y mismo municipio	Mujeres	70
2018	09	La Litera / La Llitera	2 - Misma CA, misma provincia y distinto municipio	Hombres	6
2018	09	La Litera / La Llitera	2 - Misma CA, misma provincia y distinto municipio	Mujeres	23
2018	09	La Litera / La Llitera	3 - Misma CA y distinta provincia	Hombres	7
2018	09	La Litera / La Llitera	3 - Misma CA y distinta provincia	Mujeres	3
2018	09	La Litera / La Llitera	4 - Distinta CA	Hombres	22
2018	09	La Litera / La Llitera	4 - Distinta CA	Mujeres	14
2018	09	La Litera / La Llitera	5 - Nacidos en el extranjero	Hombres	1215
2018	09	La Litera / La Llitera	5 - Nacidos en el extranjero	Mujeres	728
2018	10	Los Monegros	1 - Misma CA, misma provincia y mismo municipio	Hombres	47
2018	10	Los Monegros	1 - Misma CA, misma provincia y mismo municipio	Mujeres	37
2018	10	Los Monegros	2 - Misma CA, misma provincia y distinto municipio	Hombres	35
2018	10	Los Monegros	2 - Misma CA, misma provincia y distinto municipio	Mujeres	28
2018	10	Los Monegros	3 - Misma CA y distinta provincia	Hombres	7
2018	10	Los Monegros	3 - Misma CA y distinta provincia	Mujeres	4
2018	10	Los Monegros	4 - Distinta CA	Hombres	13
2018	10	Los Monegros	4 - Distinta CA	Mujeres	6
2018	10	Los Monegros	5 - Nacidos en el extranjero	Hombres	793
2018	10	Los Monegros	5 - Nacidos en el extranjero	Mujeres	763
2018	11	Bajo Cinca / Baix Cinca	1 - Misma CA, misma provincia y mismo municipio	Hombres	227
2018	11	Bajo Cinca / Baix Cinca	1 - Misma CA, misma provincia y mismo municipio	Mujeres	183
2018	11	Bajo Cinca / Baix Cinca	2 - Misma CA, misma provincia y distinto municipio	Hombres	15
2018	11	Bajo Cinca / Baix Cinca	2 - Misma CA, misma provincia y distinto municipio	Mujeres	15
2018	11	Bajo Cinca / Baix Cinca	3 - Misma CA y distinta provincia	Hombres	11
2018	11	Bajo Cinca / Baix Cinca	3 - Misma CA y distinta provincia	Mujeres	7
2018	11	Bajo Cinca / Baix Cinca	4 - Distinta CA	Hombres	48
2018	11	Bajo Cinca / Baix Cinca	4 - Distinta CA	Mujeres	55
2018	11	Bajo Cinca / Baix Cinca	5 - Nacidos en el extranjero	Hombres	2482
2018	11	Bajo Cinca / Baix Cinca	5 - Nacidos en el extranjero	Mujeres	1851
2018	12	Tarazona y el Moncayo	1 - Misma CA, misma provincia y mismo municipio	Hombres	25
2018	12	Tarazona y el Moncayo	1 - Misma CA, misma provincia y mismo municipio	Mujeres	18
2018	12	Tarazona y el Moncayo	2 - Misma CA, misma provincia y distinto municipio	Hombres	10
2018	12	Tarazona y el Moncayo	2 - Misma CA, misma provincia y distinto municipio	Mujeres	10
2018	12	Tarazona y el Moncayo	3 - Misma CA y distinta provincia	Hombres	1
2018	12	Tarazona y el Moncayo	3 - Misma CA y distinta provincia	Mujeres	1
2018	12	Tarazona y el Moncayo	4 - Distinta CA	Hombres	20
2018	12	Tarazona y el Moncayo	4 - Distinta CA	Mujeres	12
2018	12	Tarazona y el Moncayo	5 - Nacidos en el extranjero	Hombres	344
2018	12	Tarazona y el Moncayo	5 - Nacidos en el extranjero	Mujeres	345
2018	13	Campo de Borja	1 - Misma CA, misma provincia y mismo municipio	Hombres	98
2018	13	Campo de Borja	1 - Misma CA, misma provincia y mismo municipio	Mujeres	48
2018	13	Campo de Borja	2 - Misma CA, misma provincia y distinto municipio	Hombres	23
2018	13	Campo de Borja	2 - Misma CA, misma provincia y distinto municipio	Mujeres	12
2018	13	Campo de Borja	4 - Distinta CA	Hombres	12
2018	13	Campo de Borja	4 - Distinta CA	Mujeres	6
2018	13	Campo de Borja	5 - Nacidos en el extranjero	Hombres	660
2018	13	Campo de Borja	5 - Nacidos en el extranjero	Mujeres	585
2018	14	Aranda	1 - Misma CA, misma provincia y mismo municipio	Hombres	11
2018	14	Aranda	1 - Misma CA, misma provincia y mismo municipio	Mujeres	18
2018	14	Aranda	2 - Misma CA, misma provincia y distinto municipio	Hombres	6
2018	14	Aranda	2 - Misma CA, misma provincia y distinto municipio	Mujeres	7
2018	14	Aranda	4 - Distinta CA	Hombres	3
2018	14	Aranda	4 - Distinta CA	Mujeres	2
2018	14	Aranda	5 - Nacidos en el extranjero	Hombres	236
2018	14	Aranda	5 - Nacidos en el extranjero	Mujeres	229
2018	15	Ribera Alta del Ebro	1 - Misma CA, misma provincia y mismo municipio	Hombres	57
2018	15	Ribera Alta del Ebro	1 - Misma CA, misma provincia y mismo municipio	Mujeres	64
2018	15	Ribera Alta del Ebro	2 - Misma CA, misma provincia y distinto municipio	Hombres	55
2018	15	Ribera Alta del Ebro	2 - Misma CA, misma provincia y distinto municipio	Mujeres	60
2018	15	Ribera Alta del Ebro	3 - Misma CA y distinta provincia	Hombres	5
2018	15	Ribera Alta del Ebro	3 - Misma CA y distinta provincia	Mujeres	4
2018	15	Ribera Alta del Ebro	4 - Distinta CA	Hombres	12
2018	15	Ribera Alta del Ebro	4 - Distinta CA	Mujeres	14
2018	15	Ribera Alta del Ebro	5 - Nacidos en el extranjero	Hombres	1150
2018	15	Ribera Alta del Ebro	5 - Nacidos en el extranjero	Mujeres	1142
2018	16	Valdejalón	1 - Misma CA, misma provincia y mismo municipio	Hombres	226
2018	16	Valdejalón	1 - Misma CA, misma provincia y mismo municipio	Mujeres	223
2018	16	Valdejalón	2 - Misma CA, misma provincia y distinto municipio	Hombres	106
2018	16	Valdejalón	2 - Misma CA, misma provincia y distinto municipio	Mujeres	88
2018	16	Valdejalón	3 - Misma CA y distinta provincia	Hombres	1
2018	16	Valdejalón	3 - Misma CA y distinta provincia	Mujeres	4
2018	16	Valdejalón	4 - Distinta CA	Hombres	32
2018	16	Valdejalón	4 - Distinta CA	Mujeres	35
2018	16	Valdejalón	5 - Nacidos en el extranjero	Hombres	2699
2018	16	Valdejalón	5 - Nacidos en el extranjero	Mujeres	2366
2018	17	Central	1 - Misma CA, misma provincia y mismo municipio	Hombres	3698
2018	17	Central	1 - Misma CA, misma provincia y mismo municipio	Mujeres	3638
2018	17	Central	2 - Misma CA, misma provincia y distinto municipio	Hombres	296
2018	17	Central	2 - Misma CA, misma provincia y distinto municipio	Mujeres	286
2018	17	Central	3 - Misma CA y distinta provincia	Hombres	39
2018	17	Central	3 - Misma CA y distinta provincia	Mujeres	32
2018	17	Central	4 - Distinta CA	Hombres	376
2018	17	Central	4 - Distinta CA	Mujeres	352
2018	17	Central	5 - Nacidos en el extranjero	Hombres	31217
2018	17	Central	5 - Nacidos en el extranjero	Mujeres	33188
2018	18	Ribera Baja del Ebro	1 - Misma CA, misma provincia y mismo municipio	Hombres	12
2018	18	Ribera Baja del Ebro	1 - Misma CA, misma provincia y mismo municipio	Mujeres	17
2018	18	Ribera Baja del Ebro	2 - Misma CA, misma provincia y distinto municipio	Hombres	22
2018	18	Ribera Baja del Ebro	2 - Misma CA, misma provincia y distinto municipio	Mujeres	14
2018	18	Ribera Baja del Ebro	3 - Misma CA y distinta provincia	Hombres	2
2018	18	Ribera Baja del Ebro	3 - Misma CA y distinta provincia	Mujeres	8
2018	18	Ribera Baja del Ebro	4 - Distinta CA	Hombres	2
2018	18	Ribera Baja del Ebro	4 - Distinta CA	Mujeres	8
2018	18	Ribera Baja del Ebro	5 - Nacidos en el extranjero	Hombres	256
2018	18	Ribera Baja del Ebro	5 - Nacidos en el extranjero	Mujeres	227
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Misma CA, misma provincia y mismo municipio	Hombres	176
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Misma CA, misma provincia y mismo municipio	Mujeres	163
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Misma CA, misma provincia y distinto municipio	Mujeres	7
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Misma CA y distinta provincia	Hombres	11
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Misma CA y distinta provincia	Mujeres	13
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4 - Distinta CA	Hombres	18
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4 - Distinta CA	Mujeres	14
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5 - Nacidos en el extranjero	Hombres	1608
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5 - Nacidos en el extranjero	Mujeres	1087
2018	20	Comunidad de Calatayud	1 - Misma CA, misma provincia y mismo municipio	Hombres	228
2018	20	Comunidad de Calatayud	1 - Misma CA, misma provincia y mismo municipio	Mujeres	206
2018	20	Comunidad de Calatayud	2 - Misma CA, misma provincia y distinto municipio	Hombres	41
2018	20	Comunidad de Calatayud	2 - Misma CA, misma provincia y distinto municipio	Mujeres	45
2018	20	Comunidad de Calatayud	3 - Misma CA y distinta provincia	Hombres	4
2018	20	Comunidad de Calatayud	3 - Misma CA y distinta provincia	Mujeres	4
2018	20	Comunidad de Calatayud	4 - Distinta CA	Hombres	32
2018	20	Comunidad de Calatayud	4 - Distinta CA	Mujeres	24
2018	20	Comunidad de Calatayud	5 - Nacidos en el extranjero	Hombres	2459
2018	20	Comunidad de Calatayud	5 - Nacidos en el extranjero	Mujeres	2302
2018	21	Campo de Cariñena	1 - Misma CA, misma provincia y mismo municipio	Hombres	68
2018	21	Campo de Cariñena	1 - Misma CA, misma provincia y mismo municipio	Mujeres	78
2018	21	Campo de Cariñena	2 - Misma CA, misma provincia y distinto municipio	Hombres	21
2018	21	Campo de Cariñena	2 - Misma CA, misma provincia y distinto municipio	Mujeres	28
2018	21	Campo de Cariñena	4 - Distinta CA	Hombres	2
2018	21	Campo de Cariñena	4 - Distinta CA	Mujeres	4
2018	21	Campo de Cariñena	5 - Nacidos en el extranjero	Hombres	897
2018	21	Campo de Cariñena	5 - Nacidos en el extranjero	Mujeres	732
2018	22	Campo de Belchite	1 - Misma CA, misma provincia y mismo municipio	Hombres	16
2018	22	Campo de Belchite	1 - Misma CA, misma provincia y mismo municipio	Mujeres	12
2018	22	Campo de Belchite	2 - Misma CA, misma provincia y distinto municipio	Hombres	6
2018	22	Campo de Belchite	2 - Misma CA, misma provincia y distinto municipio	Mujeres	3
2018	22	Campo de Belchite	3 - Misma CA y distinta provincia	Hombres	3
