Mes y año	Provincia código	Provincia nombre	Sector código	Sector descripción	Sexo	Nº parados
Abril 2006	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	241
Abril 2006	50	Zaragoza	2	Industria y energía	Hombres	2480
Abril 2006	50	Zaragoza	2	Industria y energía	Mujeres	3319
Abril 2006	50	Zaragoza	3	Construcción	Hombres	2300
Abril 2006	50	Zaragoza	3	Construcción	Mujeres	341
Abril 2006	50	Zaragoza	4	Servicios	Hombres	6057
Abril 2006	50	Zaragoza	4	Servicios	Mujeres	12915
Abril 2006	50	Zaragoza		Sin empleo anterior	Hombres	601
Abril 2006	50	Zaragoza		Sin empleo anterior	Mujeres	1493
Marzo 2006	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	251
Marzo 2006	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	94
Marzo 2006	22	Huesca	2	Industria y energía	Hombres	397
Marzo 2006	22	Huesca	2	Industria y energía	Mujeres	471
Marzo 2006	22	Huesca	3	Construcción	Hombres	657
Marzo 2006	22	Huesca	3	Construcción	Mujeres	132
Marzo 2006	22	Huesca	4	Servicios	Hombres	965
Marzo 2006	22	Huesca	4	Servicios	Mujeres	2671
Marzo 2006	22	Huesca		Sin empleo anterior	Hombres	135
Marzo 2006	22	Huesca		Sin empleo anterior	Mujeres	274
Marzo 2006	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	105
Marzo 2006	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	89
Marzo 2006	44	Teruel	2	Industria y energía	Hombres	480
Marzo 2006	44	Teruel	2	Industria y energía	Mujeres	371
Marzo 2006	44	Teruel	3	Construcción	Hombres	449
Marzo 2006	44	Teruel	3	Construcción	Mujeres	69
Marzo 2006	44	Teruel	4	Servicios	Hombres	586
Marzo 2006	44	Teruel	4	Servicios	Mujeres	1840
Marzo 2006	44	Teruel		Sin empleo anterior	Hombres	67
Marzo 2006	44	Teruel		Sin empleo anterior	Mujeres	212
Marzo 2006	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	566
Marzo 2006	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	258
Marzo 2006	50	Zaragoza	2	Industria y energía	Hombres	2518
Marzo 2006	50	Zaragoza	2	Industria y energía	Mujeres	3293
Marzo 2006	50	Zaragoza	3	Construcción	Hombres	2396
Marzo 2006	50	Zaragoza	3	Construcción	Mujeres	355
Marzo 2006	50	Zaragoza	4	Servicios	Hombres	6258
Marzo 2006	50	Zaragoza	4	Servicios	Mujeres	13613
Marzo 2006	50	Zaragoza		Sin empleo anterior	Hombres	682
Marzo 2006	50	Zaragoza		Sin empleo anterior	Mujeres	1621
Febrero 2006	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	266
Febrero 2006	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	97
Febrero 2006	22	Huesca	2	Industria y energía	Hombres	417
Febrero 2006	22	Huesca	2	Industria y energía	Mujeres	458
Febrero 2006	22	Huesca	3	Construcción	Hombres	769
Febrero 2006	22	Huesca	3	Construcción	Mujeres	124
Febrero 2006	22	Huesca	4	Servicios	Hombres	1051
Febrero 2006	22	Huesca	4	Servicios	Mujeres	2737
Febrero 2006	22	Huesca		Sin empleo anterior	Hombres	134
Febrero 2006	22	Huesca		Sin empleo anterior	Mujeres	267
Febrero 2006	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	94
Febrero 2006	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	86
Febrero 2006	44	Teruel	2	Industria y energía	Hombres	501
Febrero 2006	44	Teruel	2	Industria y energía	Mujeres	375
Febrero 2006	44	Teruel	3	Construcción	Hombres	481
Febrero 2006	44	Teruel	3	Construcción	Mujeres	69
Febrero 2006	44	Teruel	4	Servicios	Hombres	564
Febrero 2006	44	Teruel	4	Servicios	Mujeres	1849
Febrero 2006	44	Teruel		Sin empleo anterior	Hombres	68
Febrero 2006	44	Teruel		Sin empleo anterior	Mujeres	204
Febrero 2006	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	571
Febrero 2006	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	262
Febrero 2006	50	Zaragoza	2	Industria y energía	Hombres	2549
Febrero 2006	50	Zaragoza	2	Industria y energía	Mujeres	3250
Febrero 2006	50	Zaragoza	3	Construcción	Hombres	2499
Febrero 2006	50	Zaragoza	3	Construcción	Mujeres	363
Febrero 2006	50	Zaragoza	4	Servicios	Hombres	6188
Febrero 2006	50	Zaragoza	4	Servicios	Mujeres	13729
Febrero 2006	50	Zaragoza		Sin empleo anterior	Hombres	675
Febrero 2006	50	Zaragoza		Sin empleo anterior	Mujeres	1596
Enero 2006	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	258
Enero 2006	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	102
Enero 2006	22	Huesca	2	Industria y energía	Hombres	439
Enero 2006	22	Huesca	2	Industria y energía	Mujeres	456
Enero 2006	22	Huesca	3	Construcción	Hombres	840
Enero 2006	22	Huesca	3	Construcción	Mujeres	125
Enero 2006	22	Huesca	4	Servicios	Hombres	1063
Enero 2006	22	Huesca	4	Servicios	Mujeres	2764
Enero 2006	22	Huesca		Sin empleo anterior	Hombres	122
Enero 2006	22	Huesca		Sin empleo anterior	Mujeres	265
Enero 2006	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	92
Enero 2006	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	92
Enero 2006	44	Teruel	2	Industria y energía	Hombres	508
Enero 2006	44	Teruel	2	Industria y energía	Mujeres	384
Enero 2006	44	Teruel	3	Construcción	Hombres	505
Enero 2006	44	Teruel	3	Construcción	Mujeres	74
Enero 2006	44	Teruel	4	Servicios	Hombres	626
Enero 2006	44	Teruel	4	Servicios	Mujeres	1905
Enero 2006	44	Teruel		Sin empleo anterior	Hombres	63
Enero 2006	44	Teruel		Sin empleo anterior	Mujeres	214
Enero 2006	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	559
Enero 2006	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	240
Enero 2006	50	Zaragoza	2	Industria y energía	Hombres	2648
Enero 2006	50	Zaragoza	2	Industria y energía	Mujeres	3321
Enero 2006	50	Zaragoza	3	Construcción	Hombres	2559
Enero 2006	50	Zaragoza	3	Construcción	Mujeres	386
Enero 2006	50	Zaragoza	4	Servicios	Hombres	6440
Enero 2006	50	Zaragoza	4	Servicios	Mujeres	13861
Enero 2006	50	Zaragoza		Sin empleo anterior	Hombres	672
Enero 2006	50	Zaragoza		Sin empleo anterior	Mujeres	1583
Diciembre 2005	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	264
Diciembre 2005	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	94
Diciembre 2005	22	Huesca	2	Industria y energía	Hombres	423
Diciembre 2005	22	Huesca	2	Industria y energía	Mujeres	455
Diciembre 2005	22	Huesca	3	Construcción	Hombres	846
Diciembre 2005	22	Huesca	3	Construcción	Mujeres	116
Diciembre 2005	22	Huesca	4	Servicios	Hombres	1017
Diciembre 2005	22	Huesca	4	Servicios	Mujeres	2514
Diciembre 2005	22	Huesca		Sin empleo anterior	Hombres	116
Diciembre 2005	22	Huesca		Sin empleo anterior	Mujeres	247
Diciembre 2005	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	78
Diciembre 2005	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	93
Diciembre 2005	44	Teruel	2	Industria y energía	Hombres	485
Diciembre 2005	44	Teruel	2	Industria y energía	Mujeres	390
Diciembre 2005	44	Teruel	3	Construcción	Hombres	482
Diciembre 2005	44	Teruel	3	Construcción	Mujeres	69
Diciembre 2005	44	Teruel	4	Servicios	Hombres	604
Diciembre 2005	44	Teruel	4	Servicios	Mujeres	1763
Diciembre 2005	44	Teruel		Sin empleo anterior	Hombres	65
Diciembre 2005	44	Teruel		Sin empleo anterior	Mujeres	215
Diciembre 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	572
Diciembre 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	248
Diciembre 2005	50	Zaragoza	2	Industria y energía	Hombres	2697
Diciembre 2005	50	Zaragoza	2	Industria y energía	Mujeres	3358
Diciembre 2005	50	Zaragoza	3	Construcción	Hombres	2601
Diciembre 2005	50	Zaragoza	3	Construcción	Mujeres	350
Diciembre 2005	50	Zaragoza	4	Servicios	Hombres	6294
Diciembre 2005	50	Zaragoza	4	Servicios	Mujeres	12952
Diciembre 2005	50	Zaragoza		Sin empleo anterior	Hombres	615
Diciembre 2005	50	Zaragoza		Sin empleo anterior	Mujeres	1485
Noviembre 2005	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	277
Noviembre 2005	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	102
Noviembre 2005	22	Huesca	2	Industria y energía	Hombres	411
Noviembre 2005	22	Huesca	2	Industria y energía	Mujeres	464
Noviembre 2005	22	Huesca	3	Construcción	Hombres	661
Noviembre 2005	22	Huesca	3	Construcción	Mujeres	125
Noviembre 2005	22	Huesca	4	Servicios	Hombres	1062
Noviembre 2005	22	Huesca	4	Servicios	Mujeres	2769
Noviembre 2005	22	Huesca		Sin empleo anterior	Hombres	122
Noviembre 2005	22	Huesca		Sin empleo anterior	Mujeres	265
Noviembre 2005	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	81
Noviembre 2005	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	85
Noviembre 2005	44	Teruel	2	Industria y energía	Hombres	444
Noviembre 2005	44	Teruel	2	Industria y energía	Mujeres	367
Noviembre 2005	44	Teruel	3	Construcción	Hombres	426
Noviembre 2005	44	Teruel	3	Construcción	Mujeres	61
Noviembre 2005	44	Teruel	4	Servicios	Hombres	556
Noviembre 2005	44	Teruel	4	Servicios	Mujeres	1789
Noviembre 2005	44	Teruel		Sin empleo anterior	Hombres	72
Noviembre 2005	44	Teruel		Sin empleo anterior	Mujeres	210
Noviembre 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	541
Noviembre 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	247
Noviembre 2005	50	Zaragoza	2	Industria y energía	Hombres	2574
Noviembre 2005	50	Zaragoza	2	Industria y energía	Mujeres	3384
Noviembre 2005	50	Zaragoza	3	Construcción	Hombres	2257
Noviembre 2005	50	Zaragoza	3	Construcción	Mujeres	357
Noviembre 2005	50	Zaragoza	4	Servicios	Hombres	6029
Noviembre 2005	50	Zaragoza	4	Servicios	Mujeres	13278
Noviembre 2005	50	Zaragoza		Sin empleo anterior	Hombres	668
Noviembre 2005	50	Zaragoza		Sin empleo anterior	Mujeres	1590
Octubre 2005	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	294
Octubre 2005	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	104
Octubre 2005	22	Huesca	2	Industria y energía	Hombres	389
Octubre 2005	22	Huesca	2	Industria y energía	Mujeres	485
Octubre 2005	22	Huesca	3	Construcción	Hombres	649
Octubre 2005	22	Huesca	3	Construcción	Mujeres	111
Octubre 2005	22	Huesca	4	Servicios	Hombres	1036
Octubre 2005	22	Huesca	4	Servicios	Mujeres	2786
Octubre 2005	22	Huesca		Sin empleo anterior	Hombres	110
Octubre 2005	22	Huesca		Sin empleo anterior	Mujeres	272
Octubre 2005	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	71
Octubre 2005	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	72
Octubre 2005	44	Teruel	2	Industria y energía	Hombres	454
Octubre 2005	44	Teruel	2	Industria y energía	Mujeres	364
Octubre 2005	44	Teruel	3	Construcción	Hombres	417
Octubre 2005	44	Teruel	3	Construcción	Mujeres	65
Octubre 2005	44	Teruel	4	Servicios	Hombres	561
Octubre 2005	44	Teruel	4	Servicios	Mujeres	1796
Octubre 2005	44	Teruel		Sin empleo anterior	Hombres	67
Octubre 2005	44	Teruel		Sin empleo anterior	Mujeres	198
Octubre 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	539
Octubre 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	224
Octubre 2005	50	Zaragoza	2	Industria y energía	Hombres	2644
Octubre 2005	50	Zaragoza	2	Industria y energía	Mujeres	3411
Octubre 2005	50	Zaragoza	3	Construcción	Hombres	2353
Octubre 2005	50	Zaragoza	3	Construcción	Mujeres	378
Octubre 2005	50	Zaragoza	4	Servicios	Hombres	6120
Octubre 2005	50	Zaragoza	4	Servicios	Mujeres	13309
Octubre 2005	50	Zaragoza		Sin empleo anterior	Hombres	627
Octubre 2005	50	Zaragoza		Sin empleo anterior	Mujeres	1557
Septiembre 2005	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	240
Septiembre 2005	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	95
Septiembre 2005	22	Huesca	2	Industria y energía	Hombres	382
Septiembre 2005	22	Huesca	2	Industria y energía	Mujeres	491
Septiembre 2005	22	Huesca	3	Construcción	Hombres	637
Septiembre 2005	22	Huesca	3	Construcción	Mujeres	102
Septiembre 2005	22	Huesca	4	Servicios	Hombres	942
Septiembre 2005	22	Huesca	4	Servicios	Mujeres	2498
Septiembre 2005	22	Huesca		Sin empleo anterior	Hombres	124
Septiembre 2005	22	Huesca		Sin empleo anterior	Mujeres	301
Septiembre 2005	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	84
Septiembre 2005	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	60
Septiembre 2005	44	Teruel	2	Industria y energía	Hombres	470
Septiembre 2005	44	Teruel	2	Industria y energía	Mujeres	350
Septiembre 2005	44	Teruel	3	Construcción	Hombres	432
Septiembre 2005	44	Teruel	3	Construcción	Mujeres	70
Septiembre 2005	44	Teruel	4	Servicios	Hombres	531
Septiembre 2005	44	Teruel	4	Servicios	Mujeres	1608
Septiembre 2005	44	Teruel		Sin empleo anterior	Hombres	84
Septiembre 2005	44	Teruel		Sin empleo anterior	Mujeres	214
Septiembre 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	357
Septiembre 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	183
Septiembre 2005	50	Zaragoza	2	Industria y energía	Hombres	2443
Septiembre 2005	50	Zaragoza	2	Industria y energía	Mujeres	3183
Septiembre 2005	50	Zaragoza	3	Construcción	Hombres	2223
Septiembre 2005	50	Zaragoza	3	Construcción	Mujeres	348
Septiembre 2005	50	Zaragoza	4	Servicios	Hombres	5638
Septiembre 2005	50	Zaragoza	4	Servicios	Mujeres	12519
Septiembre 2005	50	Zaragoza		Sin empleo anterior	Hombres	719
Septiembre 2005	50	Zaragoza		Sin empleo anterior	Mujeres	1641
Agosto 2005	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	144
Agosto 2005	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	60
Agosto 2005	22	Huesca	2	Industria y energía	Hombres	400
Agosto 2005	22	Huesca	2	Industria y energía	Mujeres	481
Agosto 2005	22	Huesca	3	Construcción	Hombres	619
Agosto 2005	22	Huesca	3	Construcción	Mujeres	97
Agosto 2005	22	Huesca	4	Servicios	Hombres	790
Agosto 2005	22	Huesca	4	Servicios	Mujeres	2271
Agosto 2005	22	Huesca		Sin empleo anterior	Hombres	123
Agosto 2005	22	Huesca		Sin empleo anterior	Mujeres	264
Agosto 2005	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	99
Agosto 2005	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	56
Agosto 2005	44	Teruel	2	Industria y energía	Hombres	472
Agosto 2005	44	Teruel	2	Industria y energía	Mujeres	337
Agosto 2005	44	Teruel	3	Construcción	Hombres	404
Agosto 2005	44	Teruel	3	Construcción	Mujeres	75
Agosto 2005	44	Teruel	4	Servicios	Hombres	485
Agosto 2005	44	Teruel	4	Servicios	Mujeres	1476
Agosto 2005	44	Teruel		Sin empleo anterior	Hombres	94
Agosto 2005	44	Teruel		Sin empleo anterior	Mujeres	214
Agosto 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	335
Agosto 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	197
Agosto 2005	50	Zaragoza	2	Industria y energía	Hombres	2525
Agosto 2005	50	Zaragoza	2	Industria y energía	Mujeres	3251
Agosto 2005	50	Zaragoza	3	Construcción	Hombres	2345
Agosto 2005	50	Zaragoza	3	Construcción	Mujeres	336
Agosto 2005	50	Zaragoza	4	Servicios	Hombres	5601
Agosto 2005	50	Zaragoza	4	Servicios	Mujeres	12573
Agosto 2005	50	Zaragoza		Sin empleo anterior	Hombres	641
Agosto 2005	50	Zaragoza		Sin empleo anterior	Mujeres	1457
Julio 2005	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	147
Julio 2005	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	51
Julio 2005	22	Huesca	2	Industria y energía	Hombres	373
Julio 2005	22	Huesca	2	Industria y energía	Mujeres	453
Julio 2005	22	Huesca	3	Construcción	Hombres	541
Julio 2005	22	Huesca	3	Construcción	Mujeres	95
Julio 2005	22	Huesca	4	Servicios	Hombres	736
Julio 2005	22	Huesca	4	Servicios	Mujeres	2191
Julio 2005	22	Huesca		Sin empleo anterior	Hombres	121
Julio 2005	22	Huesca		Sin empleo anterior	Mujeres	263
Julio 2005	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	87
Julio 2005	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	56
Julio 2005	44	Teruel	2	Industria y energía	Hombres	449
Julio 2005	44	Teruel	2	Industria y energía	Mujeres	324
Julio 2005	44	Teruel	3	Construcción	Hombres	376
Julio 2005	44	Teruel	3	Construcción	Mujeres	72
Julio 2005	44	Teruel	4	Servicios	Hombres	466
Julio 2005	44	Teruel	4	Servicios	Mujeres	1446
Julio 2005	44	Teruel		Sin empleo anterior	Hombres	96
Julio 2005	44	Teruel		Sin empleo anterior	Mujeres	241
Julio 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	335
Julio 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	210
Julio 2005	50	Zaragoza	2	Industria y energía	Hombres	2284
Julio 2005	50	Zaragoza	2	Industria y energía	Mujeres	3089
Julio 2005	50	Zaragoza	3	Construcción	Hombres	2067
Julio 2005	50	Zaragoza	3	Construcción	Mujeres	330
Julio 2005	50	Zaragoza	4	Servicios	Hombres	5220
Julio 2005	50	Zaragoza	4	Servicios	Mujeres	12031
Julio 2005	50	Zaragoza		Sin empleo anterior	Hombres	639
Julio 2005	50	Zaragoza		Sin empleo anterior	Mujeres	1453
Junio 2005	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	113
Junio 2005	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	54
Junio 2005	22	Huesca	2	Industria y energía	Hombres	351
Junio 2005	22	Huesca	2	Industria y energía	Mujeres	479
Junio 2005	22	Huesca	3	Construcción	Hombres	544
Junio 2005	22	Huesca	3	Construcción	Mujeres	90
Junio 2005	22	Huesca	4	Servicios	Hombres	806
Junio 2005	22	Huesca	4	Servicios	Mujeres	2342
Junio 2005	22	Huesca		Sin empleo anterior	Hombres	131
Junio 2005	22	Huesca		Sin empleo anterior	Mujeres	312
Junio 2005	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	75
Junio 2005	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	54
Junio 2005	44	Teruel	2	Industria y energía	Hombres	423
Junio 2005	44	Teruel	2	Industria y energía	Mujeres	324
Junio 2005	44	Teruel	3	Construcción	Hombres	315
Junio 2005	44	Teruel	3	Construcción	Mujeres	59
Junio 2005	44	Teruel	4	Servicios	Hombres	452
Junio 2005	44	Teruel	4	Servicios	Mujeres	1502
Junio 2005	44	Teruel		Sin empleo anterior	Hombres	117
Junio 2005	44	Teruel		Sin empleo anterior	Mujeres	284
Junio 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	279
Junio 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	190
Junio 2005	50	Zaragoza	2	Industria y energía	Hombres	2192
Junio 2005	50	Zaragoza	2	Industria y energía	Mujeres	3059
Junio 2005	50	Zaragoza	3	Construcción	Hombres	1951
Junio 2005	50	Zaragoza	3	Construcción	Mujeres	329
Junio 2005	50	Zaragoza	4	Servicios	Hombres	5008
Junio 2005	50	Zaragoza	4	Servicios	Mujeres	11742
Junio 2005	50	Zaragoza		Sin empleo anterior	Hombres	631
Junio 2005	50	Zaragoza		Sin empleo anterior	Mujeres	1533
Mayo 2005	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	124
Mayo 2005	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	67
Mayo 2005	22	Huesca	2	Industria y energía	Hombres	369
Mayo 2005	22	Huesca	2	Industria y energía	Mujeres	499
Mayo 2005	22	Huesca	3	Construcción	Hombres	577
Mayo 2005	22	Huesca	3	Construcción	Mujeres	95
Mayo 2005	22	Huesca	4	Servicios	Hombres	928
Mayo 2005	22	Huesca	4	Servicios	Mujeres	2596
Mayo 2005	22	Huesca		Sin empleo anterior	Hombres	118
Mayo 2005	22	Huesca		Sin empleo anterior	Mujeres	315
Mayo 2005	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	72
Mayo 2005	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	60
Mayo 2005	44	Teruel	2	Industria y energía	Hombres	439
Mayo 2005	44	Teruel	2	Industria y energía	Mujeres	372
Mayo 2005	44	Teruel	3	Construcción	Hombres	354
Mayo 2005	44	Teruel	3	Construcción	Mujeres	70
Mayo 2005	44	Teruel	4	Servicios	Hombres	492
Mayo 2005	44	Teruel	4	Servicios	Mujeres	1615
Mayo 2005	44	Teruel		Sin empleo anterior	Hombres	113
Mayo 2005	44	Teruel		Sin empleo anterior	Mujeres	293
Mayo 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	272
Mayo 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	198
Mayo 2005	50	Zaragoza	2	Industria y energía	Hombres	2368
Mayo 2005	50	Zaragoza	2	Industria y energía	Mujeres	3297
Mayo 2005	50	Zaragoza	3	Construcción	Hombres	2055
Mayo 2005	50	Zaragoza	3	Construcción	Mujeres	342
Mayo 2005	50	Zaragoza	4	Servicios	Hombres	5297
Mayo 2005	50	Zaragoza	4	Servicios	Mujeres	11926
Mayo 2005	50	Zaragoza		Sin empleo anterior	Hombres	568
Mayo 2005	50	Zaragoza		Sin empleo anterior	Mujeres	1440
Abril 2005	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	192
Abril 2005	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	82
Abril 2005	22	Huesca	2	Industria y energía	Hombres	403
Abril 2005	22	Huesca	2	Industria y energía	Mujeres	545
Abril 2005	22	Huesca	3	Construcción	Hombres	678
Abril 2005	22	Huesca	3	Construcción	Mujeres	101
Abril 2005	22	Huesca	4	Servicios	Hombres	1014
Abril 2005	22	Huesca	4	Servicios	Mujeres	2730
Abril 2005	22	Huesca		Sin empleo anterior	Hombres	134
Abril 2005	22	Huesca		Sin empleo anterior	Mujeres	321
Abril 2005	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	80
Abril 2005	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	51
Abril 2005	44	Teruel	2	Industria y energía	Hombres	454
Abril 2005	44	Teruel	2	Industria y energía	Mujeres	390
Abril 2005	44	Teruel	3	Construcción	Hombres	362
Abril 2005	44	Teruel	3	Construcción	Mujeres	71
Abril 2005	44	Teruel	4	Servicios	Hombres	526
Abril 2005	44	Teruel	4	Servicios	Mujeres	1761
Abril 2005	44	Teruel		Sin empleo anterior	Hombres	112
Abril 2005	44	Teruel		Sin empleo anterior	Mujeres	305
Abril 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	376
Abril 2005	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	224
Abril 2005	50	Zaragoza	2	Industria y energía	Hombres	2685
Abril 2005	50	Zaragoza	2	Industria y energía	Mujeres	3583
Abril 2005	50	Zaragoza	3	Construcción	Hombres	2265
Abril 2005	50	Zaragoza	3	Construcción	Mujeres	370
Abril 2005	50	Zaragoza	4	Servicios	Hombres	5885
Abril 2005	50	Zaragoza	4	Servicios	Mujeres	13061
Abril 2005	50	Zaragoza		Sin empleo anterior	Hombres	609
