Año	Residencia comarca código	Residencia comarca nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2018	09	La Litera / La Llitera	04	Resto de África	239	Senegal	Hombres	104
2018	09	La Litera / La Llitera	04	Resto de África	239	Senegal	Mujeres	28
2018	09	La Litera / La Llitera	04	Resto de África	247	Togo	Hombres	1
2018	09	La Litera / La Llitera	05	América del Norte	302	Estados Unidos de América	Hombres	1
2018	09	La Litera / La Llitera	05	América del Norte	302	Estados Unidos de América	Mujeres	2
2018	09	La Litera / La Llitera	06	Resto de América	303	México	Mujeres	3
2018	09	La Litera / La Llitera	06	Resto de América	315	Cuba	Hombres	12
2018	09	La Litera / La Llitera	06	Resto de América	315	Cuba	Mujeres	13
2018	09	La Litera / La Llitera	06	Resto de América	321	Honduras	Hombres	5
2018	09	La Litera / La Llitera	06	Resto de América	321	Honduras	Mujeres	22
2018	09	La Litera / La Llitera	06	Resto de América	323	Nicaragua	Mujeres	11
2018	09	La Litera / La Llitera	06	Resto de América	324	Panamá	Hombres	2
2018	09	La Litera / La Llitera	06	Resto de América	324	Panamá	Mujeres	3
2018	09	La Litera / La Llitera	06	Resto de América	326	República Dominicana	Hombres	9
2018	09	La Litera / La Llitera	06	Resto de América	326	República Dominicana	Mujeres	12
2018	09	La Litera / La Llitera	06	Resto de América	340	Argentina	Hombres	4
2018	09	La Litera / La Llitera	06	Resto de América	340	Argentina	Mujeres	3
2018	09	La Litera / La Llitera	06	Resto de América	341	Bolivia	Hombres	3
2018	09	La Litera / La Llitera	06	Resto de América	342	Brasil	Hombres	1
2018	09	La Litera / La Llitera	06	Resto de América	342	Brasil	Mujeres	3
2018	09	La Litera / La Llitera	06	Resto de América	343	Colombia	Hombres	10
2018	09	La Litera / La Llitera	06	Resto de América	343	Colombia	Mujeres	17
2018	09	La Litera / La Llitera	06	Resto de América	344	Chile	Hombres	1
2018	09	La Litera / La Llitera	06	Resto de América	344	Chile	Mujeres	1
2018	09	La Litera / La Llitera	06	Resto de América	345	Ecuador	Hombres	29
2018	09	La Litera / La Llitera	06	Resto de América	345	Ecuador	Mujeres	15
2018	09	La Litera / La Llitera	06	Resto de América	347	Paraguay	Hombres	3
2018	09	La Litera / La Llitera	06	Resto de América	347	Paraguay	Mujeres	5
2018	09	La Litera / La Llitera	06	Resto de América	348	Perú	Hombres	5
2018	09	La Litera / La Llitera	06	Resto de América	348	Perú	Mujeres	7
2018	09	La Litera / La Llitera	06	Resto de América	350	Uruguay	Hombres	4
2018	09	La Litera / La Llitera	06	Resto de América	350	Uruguay	Mujeres	5
2018	09	La Litera / La Llitera	06	Resto de América	351	Venezuela	Hombres	28
2018	09	La Litera / La Llitera	06	Resto de América	351	Venezuela	Mujeres	35
2018	09	La Litera / La Llitera	07	Asia	407	China	Hombres	11
2018	09	La Litera / La Llitera	07	Asia	407	China	Mujeres	11
2018	09	La Litera / La Llitera	07	Asia	409	Filipinas	Mujeres	2
2018	09	La Litera / La Llitera	07	Asia	410	India	Hombres	5
2018	09	La Litera / La Llitera	07	Asia	426	Pakistán	Hombres	9
2018	09	La Litera / La Llitera	07	Asia	426	Pakistán	Mujeres	4
2018	09	La Litera / La Llitera	07	Asia	443	Kazajstan	Mujeres	2
2018	09	La Litera / La Llitera	08	Oceanía	511	Micronesia	Hombres	4
2018	09	La Litera / La Llitera	08	Oceanía	511	Micronesia	Mujeres	5
2018	09	La Litera / La Llitera	09	Apátridas y no consta	555	Apátridas	Hombres	4
2018	09	La Litera / La Llitera	09	Apátridas y no consta	555	Apátridas	Mujeres	1
2018	10	Los Monegros	01	UE-28	104	Bulgaria	Hombres	30
2018	10	Los Monegros	01	UE-28	104	Bulgaria	Mujeres	31
2018	10	Los Monegros	01	UE-28	110	Francia	Hombres	9
2018	10	Los Monegros	01	UE-28	110	Francia	Mujeres	3
2018	10	Los Monegros	01	UE-28	112	Hungría	Mujeres	3
2018	10	Los Monegros	01	UE-28	115	Italia	Hombres	1
2018	10	Los Monegros	01	UE-28	115	Italia	Mujeres	2
2018	10	Los Monegros	01	UE-28	121	Países Bajos	Hombres	4
2018	10	Los Monegros	01	UE-28	121	Países Bajos	Mujeres	2
2018	10	Los Monegros	01	UE-28	122	Polonia	Hombres	38
2018	10	Los Monegros	01	UE-28	122	Polonia	Mujeres	24
2018	10	Los Monegros	01	UE-28	123	Portugal	Hombres	12
2018	10	Los Monegros	01	UE-28	123	Portugal	Mujeres	7
2018	10	Los Monegros	01	UE-28	125	Reino Unido	Hombres	2
2018	10	Los Monegros	01	UE-28	125	Reino Unido	Mujeres	4
2018	10	Los Monegros	01	UE-28	126	Alemania	Hombres	2
2018	10	Los Monegros	01	UE-28	126	Alemania	Mujeres	3
2018	10	Los Monegros	01	UE-28	128	Rumanía	Hombres	446
2018	10	Los Monegros	01	UE-28	128	Rumanía	Mujeres	434
2018	10	Los Monegros	01	UE-28	142	Lituania	Hombres	1
2018	10	Los Monegros	02	Resto de Europa	101	Albania	Hombres	1
2018	10	Los Monegros	02	Resto de Europa	135	Ucrania	Hombres	36
2018	10	Los Monegros	02	Resto de Europa	135	Ucrania	Mujeres	25
2018	10	Los Monegros	02	Resto de Europa	137	Moldova	Hombres	4
2018	10	Los Monegros	02	Resto de Europa	137	Moldova	Mujeres	6
2018	10	Los Monegros	02	Resto de Europa	154	Rusia	Hombres	1
2018	10	Los Monegros	02	Resto de Europa	154	Rusia	Mujeres	8
2018	10	Los Monegros	02	Resto de Europa	436	Turquía	Hombres	1
2018	10	Los Monegros	03	Magreb	203	Argelia	Hombres	4
2018	10	Los Monegros	03	Magreb	228	Marruecos	Hombres	185
2018	10	Los Monegros	03	Magreb	228	Marruecos	Mujeres	143
2018	10	Los Monegros	03	Magreb	230	Mauritania	Hombres	3
2018	10	Los Monegros	03	Magreb	230	Mauritania	Mujeres	1
2018	10	Los Monegros	04	Resto de África	201	Burkina Fasso	Hombres	1
2018	10	Los Monegros	04	Resto de África	211	Costa de Marfil	Hombres	1
2018	10	Los Monegros	04	Resto de África	216	Gambia	Hombres	12
2018	10	Los Monegros	04	Resto de África	216	Gambia	Mujeres	5
2018	10	Los Monegros	04	Resto de África	218	Guinea	Hombres	2
2018	10	Los Monegros	04	Resto de África	219	Guinea Bissau	Hombres	1
2018	10	Los Monegros	04	Resto de África	227	Mali	Hombres	4
2018	10	Los Monegros	04	Resto de África	227	Mali	Mujeres	1
2018	10	Los Monegros	04	Resto de África	233	Níger	Mujeres	1
2018	10	Los Monegros	04	Resto de África	239	Senegal	Hombres	35
2018	10	Los Monegros	04	Resto de África	239	Senegal	Mujeres	7
2018	10	Los Monegros	05	América del Norte	302	Estados Unidos de América	Mujeres	3
2018	10	Los Monegros	06	Resto de América	303	México	Mujeres	1
2018	10	Los Monegros	06	Resto de América	314	Costa Rica	Mujeres	2
2018	10	Los Monegros	06	Resto de América	315	Cuba	Hombres	3
2018	10	Los Monegros	06	Resto de América	315	Cuba	Mujeres	8
2018	10	Los Monegros	06	Resto de América	317	El Salvador	Mujeres	1
2018	10	Los Monegros	06	Resto de América	321	Honduras	Hombres	2
2018	10	Los Monegros	06	Resto de América	321	Honduras	Mujeres	11
2018	10	Los Monegros	06	Resto de América	323	Nicaragua	Hombres	5
2018	10	Los Monegros	06	Resto de América	323	Nicaragua	Mujeres	43
2018	10	Los Monegros	06	Resto de América	324	Panamá	Hombres	1
2018	10	Los Monegros	06	Resto de América	326	República Dominicana	Hombres	1
2018	10	Los Monegros	06	Resto de América	326	República Dominicana	Mujeres	2
2018	10	Los Monegros	06	Resto de América	340	Argentina	Hombres	5
2018	10	Los Monegros	06	Resto de América	340	Argentina	Mujeres	6
2018	10	Los Monegros	06	Resto de América	341	Bolivia	Hombres	3
2018	10	Los Monegros	06	Resto de América	341	Bolivia	Mujeres	1
2018	10	Los Monegros	06	Resto de América	342	Brasil	Hombres	3
2018	10	Los Monegros	06	Resto de América	342	Brasil	Mujeres	6
2018	10	Los Monegros	06	Resto de América	343	Colombia	Hombres	11
2018	10	Los Monegros	06	Resto de América	343	Colombia	Mujeres	16
2018	10	Los Monegros	06	Resto de América	344	Chile	Hombres	1
2018	10	Los Monegros	06	Resto de América	344	Chile	Mujeres	2
2018	10	Los Monegros	06	Resto de América	345	Ecuador	Hombres	3
2018	10	Los Monegros	06	Resto de América	345	Ecuador	Mujeres	2
2018	10	Los Monegros	06	Resto de América	347	Paraguay	Mujeres	1
2018	10	Los Monegros	06	Resto de América	348	Perú	Hombres	5
2018	10	Los Monegros	06	Resto de América	348	Perú	Mujeres	8
2018	10	Los Monegros	06	Resto de América	350	Uruguay	Hombres	4
2018	10	Los Monegros	06	Resto de América	350	Uruguay	Mujeres	4
2018	10	Los Monegros	06	Resto de América	351	Venezuela	Hombres	2
2018	10	Los Monegros	06	Resto de América	351	Venezuela	Mujeres	2
2018	10	Los Monegros	07	Asia	407	China	Hombres	2
2018	10	Los Monegros	07	Asia	407	China	Mujeres	6
2018	10	Los Monegros	07	Asia	426	Pakistán	Hombres	6
2018	10	Los Monegros	07	Asia	426	Pakistán	Mujeres	2
2018	10	Los Monegros	09	Apátridas y no consta	555	Apátridas	Hombres	2
2018	10	Los Monegros	09	Apátridas y no consta	555	Apátridas	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	102	Austria	Hombres	2
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	102	Austria	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	103	Bélgica	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	103	Bélgica	Mujeres	2
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	104	Bulgaria	Hombres	551
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	104	Bulgaria	Mujeres	509
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	110	Francia	Hombres	6
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	110	Francia	Mujeres	6
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	113	Irlanda	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	115	Italia	Hombres	7
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	115	Italia	Mujeres	7
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	121	Países Bajos	Hombres	3
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	121	Países Bajos	Mujeres	4
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	122	Polonia	Hombres	62
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	122	Polonia	Mujeres	93
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	123	Portugal	Hombres	8
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	123	Portugal	Mujeres	5
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	125	Reino Unido	Hombres	13
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	125	Reino Unido	Mujeres	3
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	126	Alemania	Hombres	19
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	126	Alemania	Mujeres	5
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	128	Rumanía	Hombres	687
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	128	Rumanía	Mujeres	745
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	136	Letonia	Hombres	2
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	136	Letonia	Mujeres	4
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	142	Lituania	Hombres	79
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	142	Lituania	Mujeres	86
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	143	República Checa	Hombres	6
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	143	República Checa	Mujeres	8
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	144	Eslovaquia	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	144	Eslovaquia	Mujeres	6
2018	11	Bajo Cinca / Baix Cinca	01	UE-28	146	Croacia	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	101	Albania	Hombres	2
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	101	Albania	Mujeres	2
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	124	Andorra	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	124	Andorra	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	132	Suiza	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	132	Suiza	Mujeres	2
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	135	Ucrania	Hombres	42
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	135	Ucrania	Mujeres	38
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	154	Rusia	Hombres	4
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	154	Rusia	Mujeres	9
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	436	Turquía	Hombres	6
2018	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	436	Turquía	Mujeres	2
2018	11	Bajo Cinca / Baix Cinca	03	Magreb	203	Argelia	Hombres	199
2018	11	Bajo Cinca / Baix Cinca	03	Magreb	203	Argelia	Mujeres	95
2018	11	Bajo Cinca / Baix Cinca	03	Magreb	228	Marruecos	Hombres	335
2018	11	Bajo Cinca / Baix Cinca	03	Magreb	228	Marruecos	Mujeres	259
2018	11	Bajo Cinca / Baix Cinca	03	Magreb	230	Mauritania	Hombres	32
2018	11	Bajo Cinca / Baix Cinca	03	Magreb	248	Túnez	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	201	Burkina Fasso	Hombres	8
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	201	Burkina Fasso	Mujeres	3
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	204	Benin	Hombres	2
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	204	Benin	Mujeres	3
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	208	Camerún	Hombres	4
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	211	Costa de Marfil	Hombres	16
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	211	Costa de Marfil	Mujeres	13
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	213	Egipto	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	216	Gambia	Hombres	85
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	216	Gambia	Mujeres	7
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	217	Ghana	Hombres	18
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	217	Ghana	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	218	Guinea	Hombres	49
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	218	Guinea	Mujeres	5
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	219	Guinea Bissau	Hombres	16
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	227	Mali	Hombres	218
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	227	Mali	Mujeres	34
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	233	Níger	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	234	Nigeria	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	239	Senegal	Hombres	184
2018	11	Bajo Cinca / Baix Cinca	04	Resto de África	239	Senegal	Mujeres	24
2018	11	Bajo Cinca / Baix Cinca	05	América del Norte	301	Canadá	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	05	América del Norte	302	Estados Unidos de América	Hombres	2
2018	11	Bajo Cinca / Baix Cinca	05	América del Norte	302	Estados Unidos de América	Mujeres	2
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	303	México	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	315	Cuba	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	317	El Salvador	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	319	Guatemala	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	321	Honduras	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	321	Honduras	Mujeres	4
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	323	Nicaragua	Hombres	2
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	323	Nicaragua	Mujeres	4
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	326	República Dominicana	Hombres	9
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	326	República Dominicana	Mujeres	17
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	340	Argentina	Hombres	9
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	340	Argentina	Mujeres	14
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	341	Bolivia	Hombres	2
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	341	Bolivia	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	342	Brasil	Hombres	6
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	342	Brasil	Mujeres	12
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	343	Colombia	Hombres	5
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	343	Colombia	Mujeres	14
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	344	Chile	Mujeres	3
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	345	Ecuador	Hombres	4
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	345	Ecuador	Mujeres	2
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	347	Paraguay	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	347	Paraguay	Mujeres	2
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	348	Perú	Hombres	4
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	348	Perú	Mujeres	7
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	350	Uruguay	Hombres	8
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	350	Uruguay	Mujeres	9
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	351	Venezuela	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	06	Resto de América	351	Venezuela	Mujeres	3
2018	11	Bajo Cinca / Baix Cinca	07	Asia	404	Bangladesh	Mujeres	2
2018	11	Bajo Cinca / Baix Cinca	07	Asia	407	China	Hombres	23
2018	11	Bajo Cinca / Baix Cinca	07	Asia	407	China	Mujeres	21
2018	11	Bajo Cinca / Baix Cinca	07	Asia	411	Indonesia	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	07	Asia	415	Japón	Hombres	1
2018	11	Bajo Cinca / Baix Cinca	07	Asia	423	Mongolia	Mujeres	1
2018	11	Bajo Cinca / Baix Cinca	07	Asia	426	Pakistán	Hombres	28
2018	11	Bajo Cinca / Baix Cinca	07	Asia	426	Pakistán	Mujeres	5
2018	11	Bajo Cinca / Baix Cinca	07	Asia	435	Tailandia	Mujeres	2
2018	12	Tarazona y el Moncayo	01	UE-28	104	Bulgaria	Hombres	23
2018	12	Tarazona y el Moncayo	01	UE-28	104	Bulgaria	Mujeres	31
2018	12	Tarazona y el Moncayo	01	UE-28	110	Francia	Hombres	9
2018	12	Tarazona y el Moncayo	01	UE-28	110	Francia	Mujeres	8
2018	12	Tarazona y el Moncayo	01	UE-28	112	Hungría	Hombres	1
2018	12	Tarazona y el Moncayo	01	UE-28	115	Italia	Hombres	2
2018	12	Tarazona y el Moncayo	01	UE-28	115	Italia	Mujeres	2
2018	12	Tarazona y el Moncayo	01	UE-28	121	Países Bajos	Hombres	1
2018	12	Tarazona y el Moncayo	01	UE-28	121	Países Bajos	Mujeres	3
2018	12	Tarazona y el Moncayo	01	UE-28	122	Polonia	Hombres	2
2018	12	Tarazona y el Moncayo	01	UE-28	122	Polonia	Mujeres	4
2018	12	Tarazona y el Moncayo	01	UE-28	123	Portugal	Hombres	11
2018	12	Tarazona y el Moncayo	01	UE-28	123	Portugal	Mujeres	6
2018	12	Tarazona y el Moncayo	01	UE-28	125	Reino Unido	Hombres	1
2018	12	Tarazona y el Moncayo	01	UE-28	125	Reino Unido	Mujeres	1
2018	12	Tarazona y el Moncayo	01	UE-28	126	Alemania	Hombres	1
2018	12	Tarazona y el Moncayo	01	UE-28	126	Alemania	Mujeres	2
2018	12	Tarazona y el Moncayo	01	UE-28	128	Rumanía	Hombres	120
2018	12	Tarazona y el Moncayo	01	UE-28	128	Rumanía	Mujeres	119
2018	12	Tarazona y el Moncayo	01	UE-28	142	Lituania	Hombres	5
2018	12	Tarazona y el Moncayo	01	UE-28	142	Lituania	Mujeres	3
2018	12	Tarazona y el Moncayo	01	UE-28	146	Croacia	Hombres	1
2018	12	Tarazona y el Moncayo	02	Resto de Europa	135	Ucrania	Hombres	1
2018	12	Tarazona y el Moncayo	02	Resto de Europa	138	Bielorrusia	Mujeres	1
2018	12	Tarazona y el Moncayo	02	Resto de Europa	154	Rusia	Hombres	2
2018	12	Tarazona y el Moncayo	02	Resto de Europa	154	Rusia	Mujeres	4
2018	12	Tarazona y el Moncayo	03	Magreb	203	Argelia	Hombres	41
2018	12	Tarazona y el Moncayo	03	Magreb	203	Argelia	Mujeres	21
2018	12	Tarazona y el Moncayo	03	Magreb	228	Marruecos	Hombres	54
2018	12	Tarazona y el Moncayo	03	Magreb	228	Marruecos	Mujeres	42
2018	12	Tarazona y el Moncayo	03	Magreb	248	Túnez	Hombres	1
2018	12	Tarazona y el Moncayo	04	Resto de África	213	Egipto	Hombres	12
2018	12	Tarazona y el Moncayo	04	Resto de África	213	Egipto	Mujeres	13
2018	12	Tarazona y el Moncayo	04	Resto de África	217	Ghana	Hombres	2
2018	12	Tarazona y el Moncayo	04	Resto de África	217	Ghana	Mujeres	2
2018	12	Tarazona y el Moncayo	04	Resto de África	218	Guinea	Mujeres	1
2018	12	Tarazona y el Moncayo	04	Resto de África	234	Nigeria	Hombres	1
2018	12	Tarazona y el Moncayo	04	Resto de África	234	Nigeria	Mujeres	1
2018	12	Tarazona y el Moncayo	04	Resto de África	236	Sudáfrica	Mujeres	1
2018	12	Tarazona y el Moncayo	04	Resto de África	239	Senegal	Hombres	2
2018	12	Tarazona y el Moncayo	04	Resto de África	239	Senegal	Mujeres	3
2018	12	Tarazona y el Moncayo	04	Resto de África	243	Sudán	Hombres	6
2018	12	Tarazona y el Moncayo	04	Resto de África	243	Sudán	Mujeres	3
2018	12	Tarazona y el Moncayo	05	América del Norte	302	Estados Unidos de América	Hombres	1
2018	12	Tarazona y el Moncayo	05	América del Norte	302	Estados Unidos de América	Mujeres	1
2018	12	Tarazona y el Moncayo	06	Resto de América	303	México	Hombres	3
2018	12	Tarazona y el Moncayo	06	Resto de América	303	México	Mujeres	3
2018	12	Tarazona y el Moncayo	06	Resto de América	315	Cuba	Hombres	3
2018	12	Tarazona y el Moncayo	06	Resto de América	315	Cuba	Mujeres	3
2018	12	Tarazona y el Moncayo	06	Resto de América	317	El Salvador	Mujeres	1
2018	12	Tarazona y el Moncayo	06	Resto de América	321	Honduras	Hombres	2
2018	12	Tarazona y el Moncayo	06	Resto de América	321	Honduras	Mujeres	6
2018	12	Tarazona y el Moncayo	06	Resto de América	323	Nicaragua	Mujeres	14
2018	12	Tarazona y el Moncayo	06	Resto de América	326	República Dominicana	Hombres	3
2018	12	Tarazona y el Moncayo	06	Resto de América	326	República Dominicana	Mujeres	6
