Año	Residencia provincia código	Residencia provincia nombre	Relación lugar de residencia y nacimiento	Nacimiento CCAA código	Nacimiento CCAA nombre	Edad (grandes grupos)	Sexo	Personas
2016	44	Teruel	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	12
2016	44	Teruel	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	138
2016	44	Teruel	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	101
2016	44	Teruel	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	63
2016	44	Teruel	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	44
2016	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	27
2016	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	24
2016	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	380
2016	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	356
2016	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	59
2016	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	60
2016	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	5
2016	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	9
2016	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	57
2016	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	50
2016	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	36
2016	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	35
2016	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	6
2016	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	8
2016	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	55
2016	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	54
2016	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	16
2016	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	29
2016	44	Teruel	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	4
2016	44	Teruel	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	2
2016	44	Teruel	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	110
2016	44	Teruel	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	104
2016	44	Teruel	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	11
2016	44	Teruel	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	22
2016	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	8
2016	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	3
2016	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	40
2016	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	39
2016	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	6
2016	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	19
2016	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	1
2016	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	6
2016	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	4
2016	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	3
2016	44	Teruel	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	2
2016	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	4
2016	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	2
2016	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	14
2016	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	3
2016	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	4
2016	44	Teruel	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	8
2016	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	741
2016	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	725
2016	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	7017
2016	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	6566
2016	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	180
2016	44	Teruel	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	243
2016	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	67803
2016	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	63575
2016	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	212723
2016	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	206558
2016	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	63195
2016	50	Zaragoza	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	84061
2016	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	273
2016	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	262
2016	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	5489
2016	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	5106
2016	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	2758
2016	50	Zaragoza	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	3584
2016	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	37
2016	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	42
2016	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	776
2016	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	700
2016	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	213
2016	50	Zaragoza	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	299
2016	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	56
2016	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	50
2016	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	314
2016	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	311
2016	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	55
2016	50	Zaragoza	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	50
2016	50	Zaragoza	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	82
2016	50	Zaragoza	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	83
2016	50	Zaragoza	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	509
2016	50	Zaragoza	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	443
2016	50	Zaragoza	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	49
2016	50	Zaragoza	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	97
2016	50	Zaragoza	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	34
2016	50	Zaragoza	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	26
2016	50	Zaragoza	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	508
2016	50	Zaragoza	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	528
2016	50	Zaragoza	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	193
2016	50	Zaragoza	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	342
2016	50	Zaragoza	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	224
2016	50	Zaragoza	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	192
2016	50	Zaragoza	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	7318
2016	50	Zaragoza	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	7809
2016	50	Zaragoza	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	6137
2016	50	Zaragoza	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	8311
2016	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	121
2016	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	120
2016	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	2630
2016	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	2674
2016	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	2485
2016	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	3235
2016	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	661
2016	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	637
2016	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	7164
2016	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	7101
2016	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	1258
2016	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	1700
2016	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	299
2016	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	245
2016	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	2028
2016	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	2024
2016	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	634
2016	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	834
2016	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	39
2016	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	38
2016	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	1799
2016	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	1702
2016	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	1003
2016	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1283
2016	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	87
2016	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	80
2016	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1289
2016	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1157
2016	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	519
2016	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	668
2016	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	469
2016	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	419
2016	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	4382
2016	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	4013
2016	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	932
2016	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1345
2016	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	62
2016	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	56
2016	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	486
2016	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	428
2016	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	220
2016	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	251
2016	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	215
2016	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	227
2016	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	2842
2016	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	3253
2016	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1020
2016	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	1983
2016	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	101
2016	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	99
2016	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	2801
2016	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	2832
2016	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	481
2016	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	805
2016	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	90
2016	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	78
2016	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1375
2016	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	1738
2016	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	886
2016	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1486
2016	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	8
2016	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	8
2016	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	160
2016	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	186
2016	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	65
2016	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	106
2016	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	18
2016	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	15
2016	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	218
2016	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	211
2016	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	117
2016	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	163
2016	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	4224
2016	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	4052
2016	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	52538
2016	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	52419
2016	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	1633
2016	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	2302
2017	22	Huesca	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	13977
2017	22	Huesca	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	13472
2017	22	Huesca	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	46950
2017	22	Huesca	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	42791
2017	22	Huesca	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	18098
2017	22	Huesca	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	21729
2017	22	Huesca	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	85
2017	22	Huesca	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	97
2017	22	Huesca	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	1535
2017	22	Huesca	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	1340
2017	22	Huesca	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	962
2017	22	Huesca	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	1189
2017	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	13
2017	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	15
2017	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	194
2017	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	179
2017	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	32
2017	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	53
2017	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	19
2017	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	18
2017	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	85
2017	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	64
2017	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	11
2017	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	20
2017	22	Huesca	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	8
2017	22	Huesca	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	19
2017	22	Huesca	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	85
2017	22	Huesca	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	69
2017	22	Huesca	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	4
2017	22	Huesca	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	16
2017	22	Huesca	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	8
2017	22	Huesca	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	12
2017	22	Huesca	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	99
2017	22	Huesca	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	71
2017	22	Huesca	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	26
2017	22	Huesca	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	38
2017	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	33
2017	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	34
2017	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	802
2017	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	691
2017	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	456
2017	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	534
2017	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	25
2017	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	21
2017	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	417
2017	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	353
2017	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	334
2017	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	395
2017	22	Huesca	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	610
2017	22	Huesca	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	580
2017	22	Huesca	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	6075
2017	22	Huesca	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	6034
2017	22	Huesca	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	838
2017	22	Huesca	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	1208
2017	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	103
2017	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	94
2017	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	466
2017	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	404
2017	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	124
2017	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	164
2017	22	Huesca	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	18
2017	22	Huesca	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	13
2017	22	Huesca	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	423
2017	22	Huesca	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	391
2017	22	Huesca	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	237
2017	22	Huesca	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	283
2017	22	Huesca	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	18
2017	22	Huesca	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	23
2017	22	Huesca	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	372
2017	22	Huesca	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	274
2017	22	Huesca	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	101
2017	22	Huesca	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	129
2017	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	100
2017	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	91
2017	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	1021
2017	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	762
2017	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	135
2017	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	149
2017	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	22
2017	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	22
2017	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	94
2017	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	96
2017	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	58
2017	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	62
2017	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	31
2017	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	22
2017	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	351
2017	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	368
2017	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	108
2017	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	184
2017	22	Huesca	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	37
2017	22	Huesca	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	27
2017	22	Huesca	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	546
2017	22	Huesca	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	546
2017	22	Huesca	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	71
2017	22	Huesca	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	101
2017	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	11
2017	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	10
2017	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	102
2017	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	123
2017	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	49
2017	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	75
2017	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	5
2017	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	26
2017	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	17
2017	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	11
2017	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	10
2017	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	2
2017	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	1
2017	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	28
2017	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	28
