Año	Municipio código	Municipio nombre	Rústico, parcelas	Rústico, subparcelas	Rústico, superficie	Rústico, valor catastral
2016	22908	Hoz y Costeán	2342	3707	5787,67	2420,95
2016	22909	Vencillón	183	281	960,86	2203,06
2016	44001	Ababuj	2591	3621	5375,86	1098,35
2016	44002	Abejuela	4290	5513	8669,16	554,15
2016	44003	Aguatón	885	1194	2200,23	326,23
2016	44004	Aguaviva	5242	5652	4120,44	3162,02
2016	44005	Aguilar del Alfambra	2432	3728	3932,48	1051,22
2016	44006	Alacón	8561	10218	4748,25	2353,2
2016	44007	Alba	3802	4500	6995,29	2801,63
2016	44008	Albalate del Arzobispo	14471	20799	20542,85	8352,56
2016	44009	Albarracín	13576	17753	43403,16	24989,55
2016	44010	Albentosa	4740	6339	6763,97	2413,49
2016	44011	Alcaine	4964	6161	5598,28	673,53
2016	44012	Alcalá de la Selva	3592	4657	10181,77	1751,58
2016	44013	Alcañiz	22234	29826	46478,11	37744,97
2016	44014	Alcorisa	10026	14100	11969,4	3858,05
2016	44016	Alfambra	5325	6619	12304,57	3139,85
2016	44017	Aliaga	4452	10638	19391,6	3299,87
2016	44018	Almohaja	1476	1792	2554,95	172,98
2016	44019	Alobras	4240	5222	3046,6	922,73
2016	44020	Alpeñés	1375	1792	2826,48	698,9
2016	44021	Allepuz	3093	4291	6699,64	1556,33
2016	44022	Alloza	8674	11160	8078,11	2993,46
2016	44023	Allueva	1172	1403	1872,3	384,6
2016	44024	Anadón	2062	3134	2457,87	377,94
2016	44025	Andorra	13162	16803	13359,67	11665,9
2016	44026	Arcos de las Salinas	7392	8788	11166,68	1461,86
2016	44027	Arens de Lledó	1861	4098	3408,88	850,91
2016	44028	Argente	4054	4564	6235,12	3024,01
2016	44029	Ariño	4692	6122	8185,36	7878,35
2016	44031	Azaila	4285	6266	8085,83	2800,43
2016	44032	Bádenas	1137	1741	3139,09	722,35
2016	44033	Báguena	4132	4956	2510,99	2120,72
2016	44034	Bañón	5627	6119	5391,63	4393,07
2016	44035	Barrachina	2172	3479	2482,5	1242,62
2016	44036	Bea	788	1444	2325,21	334,33
2016	44037	Beceite	2370	4868	9605,41	7553,06
2016	44038	Belmonte de San José	2768	3848	3372,61	1343,62
2016	44039	Bello	5617	6411	5266,81	2959,8
2016	44040	Berge	3050	4067	4203,21	1343,29
2016	44041	Bezas	1359	1757	2614,19	1187,28
2016	44042	Blancas	2435	3364	7323,76	1302,41
2016	44043	Blesa	8815	11485	8088,56	2198,74
2016	44044	Bordón	1696	2343	2981,96	1221,35
2016	44045	Bronchales	4983	6023	5950,7	1542,34
2016	44046	Bueña	2281	3757	4038,44	787,75
2016	44047	Burbáguena	3616	4738	3916,07	2118,23
2016	44048	Cabra de Mora	1540	1842	3439,09	695,24
2016	44049	Calaceite	4681	9905	8117,47	2155,73
2016	44050	Calamocha	31731	35863	31495,36	10854,64
2016	44051	Calanda	8851	11965	10783,24	7293,23
2016	44052	Calomarde	3200	4131	2827,76	537,68
2016	44053	Camañas	2974	3613	7838,71	1758,94
2016	44054	Camarena de la Sierra	7626	9101	7957,95	3314,81
2016	44055	Camarillas	1667	2366	5005,84	2129,85
2016	44056	Caminreal	10124	10552	4383,23	6848,78
2016	44059	Cantavieja	3826	5987	12454,78	4972,18
2016	44060	Cañada de Benatanduz	1553	3154	3566,49	1301,77
2016	44061	Cañada de Verich (La)	703	889	1112,8	236,39
2016	44062	Cañada Vellida	1194	1937	2330,34	895,13
2016	44063	Cañizar del Olivar	2334	3429	2181,91	535,25
2016	44064	Cascante del Río	5932	8341	3231,86	722,31
2016	44065	Castejón de Tornos	2568	2809	3066,62	1072,72
2016	44066	Castel de Cabra	2887	5134	2925,07	2006,31
2016	44067	Castelnou	2305	2687	3716,34	2423,56
2016	44068	Castelserás	4456	4973	3126,4	1569,89
2016	44070	Castellar (El)	1926	2687	5073,94	1415,27
2016	44071	Castellote	9631	15091	22867,28	9790,44
2016	44074	Cedrillas	2689	3912	7228,4	3707,73
2016	44075	Celadas	4680	7104	10048,02	2488,5
2016	44076	Cella	10918	12166	12332,51	7784,82
2016	44077	Cerollera (La)	1640	2981	3413,97	1595,97
2016	44080	Codoñera (La)	3496	3950	1984,76	2456,62
2016	44082	Corbalán	3544	3988	8256,98	1268,25
2016	44084	Cortes de Aragón	3084	4483	2449,76	1430,14
2016	44085	Cosa	3597	4602	5534	1932,32
2016	44086	Cretas	3418	8007	5271,53	9726,55
2016	44087	Crivillén	5046	8882	4244,04	1191,67
2016	44088	Cuba (La)	650	811	646,18	73,37
2016	44089	Cubla	4571	8314	4825,14	594,73
2016	44090	Cucalón	2579	3482	3164,07	1858,02
2016	44092	Cuervo (El)	2902	3695	2068,15	519,81
2016	44093	Cuevas de Almudén	690	898	3676,79	611,73
2016	44094	Cuevas Labradas	1921	2573	4095,34	540,38
2016	44096	Ejulve	5409	10012	11070,41	1725,21
2016	44097	Escorihuela	3128	3862	5721,42	602,6
2016	44099	Escucha	3627	5779	4034,98	4690,91
2016	44100	Estercuel	5476	6682	5616,63	1070,39
2016	44101	Ferreruela de Huerva	836	1065	2044,11	1693,29
2016	44102	Fonfría	827	1073	2058,76	419,87
2016	44103	Formiche Alto	4010	4675	7829,89	3399,43
2016	44105	Fórnoles	2653	5656	3255,6	671,71
2016	44106	Fortanete	2190	8643	16905,89	2843,69
2016	44107	Foz-Calanda	2845	3814	3806,89	2812,4
2016	44108	Fresneda (La)	4799	7950	3971,08	892,89
2016	44109	Frías de Albarracín	4851	6981	5205,3	1150,06
2016	44110	Fuenferrada	2341	4085	2482,11	1094,01
2016	44111	Fuentes Calientes	1629	1841	2475,64	770
2016	44112	Fuentes Claras	6266	6702	3653,81	1926,18
2016	44113	Fuentes de Rubielos	4722	5945	3870,69	384,47
2016	44114	Fuentespalda	1988	3586	3911,87	1010,64
2016	44115	Galve	2430	3848	6253,03	902,23
2016	44116	Gargallo	2529	3861	2977,5	1990,46
2016	44117	Gea de Albarracín	3237	3885	5573,76	1943,4
2016	44118	Ginebrosa (La)	5845	6732	7922,48	7271,67
2016	44119	Griegos	2445	3746	3273,7	2932,69
2016	44120	Guadalaviar	3198	4751	3479,62	2192,13
2016	44121	Gúdar	1831	2187	6085,61	1856,65
2016	44122	Híjar	9391	11569	16339,96	8886,37
2016	44123	Hinojosa de Jarque	1555	2126	3642,21	848,43
2016	44124	Hoz de la Vieja (La)	6040	7644	4314,46	935,07
2016	44125	Huesa del Común	7119	8145	6144,09	2722,4
2016	44126	Iglesuela del Cid (La)	3245	4385	4042,53	905,58
2016	44127	Jabaloyas	5012	6097	6272,26	1590,63
2016	44128	Jarque de la Val	852	1216	2915,03	696,73
2016	44129	Jatiel	628	723	1060,2	555,1
2016	44130	Jorcas	1971	3827	2688,46	943,91
2016	44131	Josa	3507	4445	2819,73	493,01
2016	44132	Lagueruela	1067	1671	2636,61	687,1
2016	44133	Lanzuela	952	1205	1417,79	516,88
2016	44135	Libros	5815	6539	3816,34	680,03
2016	44136	Lidón	1992	2438	4045,32	917,01
2016	44137	Linares de Mora	4633	6578	11599,19	1675,53
2016	44138	Loscos	8347	10848	8395,35	1970,81
2016	44141	Lledó	1077	2359	1579,95	647,15
2016	44142	Maicas	1953	2541	2511,99	293,27
2016	44143	Manzanera	15750	19053	16821,43	3890,76
2016	44144	Martín del Río	4356	6751	5376,49	2292,66
2016	44145	Mas de las Matas	3285	4379	2928,14	5664,72
2016	44146	Mata de los Olmos (La)	1928	2689	2345,95	1125,26
2016	44147	Mazaleón	6535	7921	8407,12	2721,87
2016	44148	Mezquita de Jarque	688	880	3075,07	858,48
2016	44149	Mirambel	1339	2590	4692,54	663,03
2016	44150	Miravete de la Sierra	1024	1829	3526,48	584,56
2016	44151	Molinos	3656	5714	7952,17	2612,64
2016	44152	Monforte de Moyuela	3660	4714	4752,47	1419,32
2016	44153	Monreal del Campo	7442	7656	8899,29	7213,34
2016	44154	Monroyo	2615	5360	7816,85	2219,96
2016	44155	Montalbán	4697	6995	8175,34	3463,49
2016	44156	Monteagudo del Castillo	2024	2684	4432,84	962,01
2016	44157	Monterde de Albarracín	4261	4899	5197,88	341,35
2016	44158	Mora de Rubielos	8628	13033	16512,63	3874,79
2016	44159	Moscardón	3241	4222	2614,23	862,86
2016	44160	Mosqueruela	5409	7955	26290,75	12858,79
2016	44161	Muniesa	11459	15432	12923,13	5161,45
2016	44163	Noguera de Albarracín	4602	6012	4690,79	1266,37
2016	44164	Nogueras	1267	1824	1861,79	466,48
2016	44165	Nogueruelas	4434	6225	9980,07	4347,12
2016	44167	Obón	6325	8369	6845,64	1473,17
2016	44168	Odón	4641	6172	7407,82	1531,68
2016	44169	Ojos Negros	1737	3414	9107,43	3102,88
2016	44171	Olba	9688	10742	2061,7	1261,18
2016	44172	Oliete	11205	14691	8494,02	2079,17
2016	44173	Olmos (Los)	3896	5770	4450,12	1473,47
2016	44174	Orihuela del Tremedal	1995	2711	7019,41	2578,31
2016	44175	Orrios	2156	2779	4375,61	762,63
2016	44176	Palomar de Arroyos	3409	4676	3376,95	1152,89
2016	44177	Pancrudo	4718	7293	10030,74	2678,93
2016	44178	Parras de Castellote (Las)	2119	3530	4216,35	863,09
2016	44179	Peñarroya de Tastavins	2381	3969	8369	1204,08
2016	44180	Peracense	3084	3897	2839,63	656,69
2016	44181	Peralejos	1358	1703	3653,02	504,4
2016	44182	Perales del Alfambra	3039	3778	10311,09	2276,02
2016	44183	Pitarque	2186	3806	5500,53	714,58
2016	44184	Plou	2748	4420	1730,34	550,59
2016	44185	Pobo (El)	963	1033	6286,87	1219,96
2016	44187	Portellada (La)	2236	3942	2136,01	1820,37
2016	44189	Pozondón	4556	5146	6379,4	1108,58
2016	44190	Pozuel del Campo	1502	2014	2738,72	864,81
2016	44191	Puebla de Híjar (La)	4028	4790	5960,8	6924,63
2016	44192	Puebla de Valverde (La)	13782	18163	28236,08	3396,25
2016	44193	Puertomingalvo	4003	5504	10367,76	1366,05
2016	44194	Ráfales	2190	4177	3577,76	1155,51
2016	44195	Rillo	2801	4992	5353,15	1176,23
2016	44196	Riodeva	7283	8437	3381,08	1098,38
2016	44197	Ródenas	3437	4000	4258	1066,43
2016	44198	Royuela	5872	7457	3211,94	1123,93
2016	44199	Rubiales	1841	2077	2735,89	448,44
2016	44200	Rubielos de la Cérida	2970	3810	6677,43	966,57
2016	44201	Rubielos de Mora	4405	5218	6375,62	1353,13
2016	44203	Salcedillo	1312	1616	1717,41	369,05
2016	44204	Saldón	2048	2179	2812,87	426,35
2016	44205	Samper de Calanda	9168	12083	14273,62	5531,72
2016	44206	San Agustín	7824	10184	5612,61	1632,35
2016	44207	San Martín del Río	2628	3182	1662,11	960,16
2016	44208	Santa Cruz de Nogueras	980	1490	1528,29	362,32
2016	44209	Santa Eulalia	4490	5013	7913,31	7518,15
2016	44210	Sarrión	11482	13219	13940,27	1135,24
2016	44211	Segura de los Baños	3929	4581	5433,52	926,24
2016	44212	Seno	1118	1659	1813,42	382,07
2016	44213	Singra	2083	2608	3699,39	2041,77
2016	44215	Terriente	10647	13469	4764,79	2168,15
2016	44216	Teruel	35465	42956	42772,27	12317,59
2016	44217	Toril y Masegoso	4666	6065	3255,07	979,58
2016	44218	Tormón	2109	2410	2925,2	769,85
2016	44219	Tornos	2638	3079	4959,23	1746,32
2016	44220	Torralba de los Sisones	1670	2180	4515,81	3911,87
2016	44221	Torrecilla de Alcañiz	4371	4987	2714,88	3489,09
2016	44222	Torrecilla del Rebollar	4541	7245	6320,97	3145,14
2016	44223	Torre de Arcas	981	1869	3576,05	544,59
2016	44224	Torre de las Arcas	2452	3965	3697,46	564,19
2016	44225	Torre del Compte	1360	2930	1928,83	990,85
2016	44226	Torrelacárcel	2776	3197	3561,21	1533,06
2016	44227	Torre los Negros	2139	2706	2905,04	1068,9
2016	44228	Torremocha de Jiloca	1490	1735	3334,23	7331,4
2016	44229	Torres de Albarracín	2537	3338	2822,46	1005,99
2016	44230	Torrevelilla	2788	4046	3364,28	2344,6
2016	44231	Torrijas	4409	5459	5728,29	1854,89
2016	44232	Torrijo del Campo	6798	7238	4408,96	5437,24
2016	44234	Tramacastiel	5428	6572	4690,29	684,2
2016	44235	Tramacastilla	3095	4487	2566,61	497,17
2016	44236	Tronchón	2570	3408	5757,14	1916,79
2016	44237	Urrea de Gaén	4070	4936	4127,46	3175,46
2016	44238	Utrillas	3238	5074	3947,3	599,89
2016	44239	Valacloche	2071	2540	1532,91	368,14
2016	44240	Valbona	4246	4822	4059,33	765,53
2016	44241	Valdealgorfa	4949	5927	4718,18	1653,27
2016	44243	Valdecuenca	1056	1470	1910,31	435,78
2016	44244	Valdelinares	2113	2562	5487,44	1777,58
2016	44245	Valdeltormo	1657	2524	1577	839,68
2016	44246	Valderrobres	4850	11768	12372,98	3470,36
2016	44247	Valjunquera	3998	5305	4258,1	2432,19
2016	44249	Vallecillo (El)	2422	2635	2113,24	805,58
2016	44250	Veguillas de la Sierra	2029	2533	1377,57	305,06
2016	44251	Villafranca del Campo	3126	3379	6762,28	3929,25
2016	44252	Villahermosa del Campo	1352	1645	1908,75	1041,26
2016	44256	Villanueva del Rebollar de la Sierra	1641	3012	1884,72	763,47
2016	44257	Villar del Cobo	3567	5231	5400,59	1066,23
2016	44258	Villar del Salz	2387	2775	3910,63	546,18
2016	44260	Villarluengo	3266	7018	15775,7	2182,24
2016	44261	Villarquemado	3077	3985	5595,81	5308,82
2016	44262	Villarroya de los Pinares	1350	2796	6603,91	922,73
2016	44263	Villastar	7245	7892	3880,21	2276,94
2016	44264	Villel	8166	9035	8517,71	3272,81
2016	44265	Vinaceite	2681	3463	5069,87	5634,96
2016	44266	Visiedo	4026	4525	5591,26	2384,76
2016	44267	Vivel del Río Martín	6837	9413	5164,66	1646,04
2016	44268	Zoma (La)	1178	1716	1449,29	235,97
2016	50001	Abanto	3260	4215	6382,67	1115,57
2016	50002	Acered	2305	3203	3042,3	1332,38
2016	50003	Agón	2022	2191	1863,26	1631,71
2016	50004	Aguarón	3327	3977	3652,05	2869,03
2016	50005	Aguilón	3109	3817	5973,51	1842,2
2016	50006	Ainzón	4796	5849	4056,98	4625,27
2016	50007	Aladrén	2009	2318	2094,02	762,72
2016	50008	Alagón	2568	2774	2206,7	10419,87
2016	50009	Alarba	1995	2587	1880,76	846,02
2016	50010	Alberite de San Juan	1915	2111	1108,2	721,5
2016	50011	Albeta	731	972	228,95	2125,23
2016	50012	Alborge	563	624	517,25	611,4
2016	50013	Alcalá de Ebro	1512	1548	961,86	3941,5
2016	50014	Alcalá de Moncayo	3281	3772	1363,71	924,82
2016	50015	Alconchel de Ariza	1688	2561	3533,01	1570,48
2016	50016	Aldehuela de Liestos	3958	5154	3779,93	624,47
2016	50017	Alfajarín	2126	3919	13589,09	7699,73
2016	50018	Alfamén	4283	5687	10126,03	15313,04
2016	50019	Alforque	871	1062	1112,49	717,94
2016	50020	Alhama de Aragón	2858	3393	3038,38	2027,33
2016	50021	Almochuel	2192	2783	3180,63	1035,02
2016	50022	Almolda (La)	2217	4573	13100,7	5908,7
2016	50023	Almonacid de la Cuba	5948	6646	5531,63	3410,53
2016	50024	Almonacid de la Sierra	4662	5816	5403,43	13443,93
2016	50025	Almunia de Doña Godina (La)	4902	5762	5232,2	43653,85
2016	50026	Alpartir	3352	3596	3271,18	4200,87
2016	50027	Ambel	6416	7405	6099,31	1471,42
2016	50028	Anento	1438	2695	2178,13	917,2
2016	50029	Aniñón	4661	5807	5239,12	5444,25
2016	50030	Añón de Moncayo	5598	6572	6437,36	1368,58
2016	50031	Aranda de Moncayo	4667	5592	9083,24	2951,86
2016	50032	Arándiga	4682	5695	4920,03	2989,24
2016	50033	Ardisa	819	1693	2718,5	1150,14
2016	50034	Ariza	3970	8760	10285,75	3584,37
2016	50035	Artieda	615	749	1317,97	618,9
2016	50036	Asín	859	1721	1864,78	792,67
2016	50037	Atea	2746	3777	3396,88	1100,1
2016	50038	Ateca	5144	7031	8470,79	6381,9
2016	50039	Azuara	8367	10827	16439,26	7730,28
2016	50040	Badules	1347	1731	1972,4	1011,49
2016	50041	Bagüés	898	1387	3071,28	616,53
2016	50042	Balconchán	1181	1587	1929,6	311,09
2016	50043	Bárboles	1683	1869	1551,4	4684,83
2016	50044	Bardallur	2597	2793	2701,28	2482,51
2016	50045	Belchite	11425	15937	27436,03	10770,29
2016	50046	Belmonte de Gracián	3486	3921	4271,87	1518,89
2016	50047	Berdejo	1775	2042	2045,33	310,66
2016	50048	Berrueco	1032	1224	1961,46	304,44
2016	50050	Bijuesca	5119	6169	5685,77	1168,41
2016	50051	Biota	5146	8236	12831,6	14836,67
2016	50052	Bisimbre	1349	1468	1082,2	996,03
2016	50053	Boquiñeni	4015	4163	1891,38	5076,61
2016	50054	Bordalba	5057	5646	4128,14	1227,36
2016	50055	Borja	11625	14497	10477,73	9276
2016	50056	Botorrita	1414	1863	1952,82	2040,51
2016	50057	Brea de Aragón	1705	2103	1299,85	579,25
2016	50058	Bubierca	1467	1727	2921,87	962,22
2016	50059	Bujaraloz	2128	2808	11972,37	10059,64
2016	50060	Bulbuente	4367	5160	2518,64	2472,87
2016	50061	Bureta	3311	3535	1186,06	868,56
2016	50062	Burgo de Ebro (El)	2794	3579	2175,27	5231,36
2016	50063	Buste (El)	1763	2107	754,76	193,95
2016	50064	Cabañas de Ebro	1640	1886	788,89	3212,88
2016	50065	Cabolafuente	1914	4455	3890,82	977,78
2016	50066	Cadrete	994	1658	914,38	7932,7
2016	50067	Calatayud	9990	13382	14948,19	9694,19
2016	50068	Calatorao	4588	5735	4427,02	19958,09
2016	50069	Calcena	3864	4241	6458,94	337,3
2016	50070	Calmarza	1964	2804	2867,38	804,43
2016	50071	Campillo de Aragón	2752	3504	3634,52	856,51
2016	50072	Carenas	2197	2757	3116,2	660,78
2016	50073	Cariñena	5353	5878	8014,46	11484,51
2016	50074	Caspe	29008	47574	49961,25	62351,71
2016	50075	Castejón de Alarba	1682	2143	1738,6	778,19
2016	50076	Castejón de las Armas	2017	2392	1632,82	706,96
2016	50077	Castejón de Valdejasa	1773	3934	10932,36	3484,58
2016	50078	Castiliscar	3071	4062	4005,42	4505,58
2016	50079	Cervera de la Cañada	3703	4460	3115,48	1702,19
2016	50080	Cerveruela	2247	2293	2332,26	276,63
2016	50081	Cetina	11305	13698	7891,2	4895,32
2016	50082	Cimballa	2089	2444	3230,43	811,75
2016	50083	Cinco Olivas	575	599	209,37	611,47
2016	50084	Clarés de Ribota	3106	3607	1887,22	713,05
2016	50085	Codo	2484	2945	1135,84	1357,3
2016	50086	Codos	5764	6417	6247,97	1793,3
2016	50087	Contamina	2272	2912	1395,28	735,53
2016	50088	Cosuenda	2872	3505	3136,83	2954,06
2016	50089	Cuarte de Huerva	295	475	377,3	1906,55
2016	50090	Cubel	2672	4779	5820,23	2117,22
2016	50091	Cuerlas (Las)	2717	3664	3240,12	1384,56
2016	50092	Chiprana	1642	2180	3826,4	6271,73
2016	50093	Chodes	2164	2481	1594,27	1236,24
2016	50094	Daroca	5451	7575	5061,84	18747,04
2016	50095	Ejea de los Caballeros	20364	31719	60423,83	126157,44
2016	50096	Embid de Ariza	4667	5482	4146,34	1218,56
2016	50098	Encinacorba	4032	4876	3691,09	868,41
2016	50099	Épila	10474	13059	19116,81	25048,27
2016	50100	Erla	969	1240	1945,72	3995,71
2016	50101	Escatrón	4991	6670	9212,49	4404,29
2016	50102	Fabara	8449	11966	10134,07	5924,88
2016	50104	Farlete	3832	6212	10375,74	4340,09
2016	50105	Fayón	2504	4644	6645,48	2771,52
2016	50106	Fayos (Los)	638	734	347,66	226,8
2016	50107	Figueruelas	2586	2685	1262,32	4887,51
2016	50108	Fombuena	1639	1917	2624,19	263,31
2016	50109	Frago (El)	894	1642	3424,15	749,14
2016	50110	Frasno (El)	5805	6973	4842,24	3609,95
2016	50111	Fréscano	2213	2371	1849,93	2825,28
2016	50113	Fuendejalón	7949	9151	7619,91	7302,17
2016	50114	Fuendetodos	2901	3887	6154,43	2290,39
2016	50115	Fuentes de Ebro	8997	11074	14151,38	14493,02
2016	50116	Fuentes de Jiloca	1741	2095	2740,88	1646,67
2016	50117	Gallocanta	2263	2545	3025,14	654,84
2016	50118	Gallur	3188	3562	4049,81	10700,33
2016	50119	Gelsa	4099	5224	7151,03	12352,39
2016	50120	Godojos	1698	2414	1653,98	359,79
2016	50121	Gotor	3738	4120	1550,63	1058,17
2016	50122	Grisel	2407	2829	1454,16	1419,88
2016	50123	Grisén	885	919	448,94	2139,1
2016	50124	Herrera de los Navarros	6678	7963	10461,87	4703,12
2016	50125	Ibdes	4946	5904	5548,04	3925,91
2016	50126	Illueca	3610	4356	2441,19	4303,05
2016	50128	Isuerre	938	1579	2028,26	487,02
2016	50129	Jaraba	3164	3854	4231,88	1082
2016	50130	Jarque de Moncayo	5244	6286	4343,07	1830,89
2016	50131	Jaulín	1938	3106	4608,2	1794,28
2016	50132	Joyosa (La)	392	386	495,1	2292,48
2016	50133	Lagata	3049	3226	2335,47	2080,95
2016	50134	Langa del Castillo	3232	4342	5084,68	3204,58
2016	50135	Layana	612	731	378,22	601,46
2016	50136	Lécera	7560	9282	10886,5	6400,41
2016	50137	Leciñena	7133	11277	17783,69	10261,52
2016	50138	Lechón	994	1511	1742,37	1020,33
2016	50139	Letux	5017	5216	2959,51	2959,53
2016	50140	Litago	4323	5178	1548,19	1347,99
2016	50141	Lituénigo	3213	3438	1185,64	768,96
2016	50142	Lobera de Onsella	2521	3234	3177,74	398,97
2016	50143	Longares	3505	3967	4568,32	4890,92
2016	50144	Longás	990	1206	4885,43	548,47
2016	50146	Lucena de Jalón	866	1057	1027,09	4981,6
2016	50147	Luceni	3041	3306	2612,55	7804,66
2016	50148	Luesia	2174	5409	12586,87	4310,66
2016	50149	Luesma	2748	3388	2929,67	353,49
2016	50150	Lumpiaque	3899	4734	2922,09	3076,68
2016	50151	Luna	7932	15178	30695,26	30935,71
2016	50152	Maella	12810	18100	17437,97	17997,45
2016	50153	Magallón	6076	7867	7807,64	5755,23
2016	50154	Mainar	1306	2030	3387,93	5027,82
2016	50155	Malanquilla	2053	2274	3611,91	881,24
2016	50156	Maleján	31	44	2,15	5,9
2016	50157	Malón	2178	2333	562,86	1204,78
2016	50159	Maluenda	4200	5438	4025,67	2773,81
2016	50160	Mallén	4880	5190	3700,47	8028,27
2016	50161	Manchones	2340	3226	2615,16	997,34
2016	50162	Mara	2730	3328	2045,81	2083,05
2016	50163	María de Huerva	3803	4975	10649,67	3083,85
2016	50164	Mediana de Aragón	3986	4939	9135,57	3122,61
2016	50165	Mequinenza	10457	18054	30664,34	15261,98
2016	50166	Mesones de Isuela	2923	4109	4851,32	2295,61
2016	50167	Mezalocha	3002	3724	6067,78	4409,39
2016	50168	Mianos	590	990	1514,78	1075,77
2016	50169	Miedes de Aragón	3457	5505	5542,93	3358,34
2016	50170	Monegrillo	2821	8789	18287,72	10401,01
2016	50171	Moneva	4244	5459	6101,59	1627,3
2016	50172	Monreal de Ariza	5606	8203	6193,7	4592,4
2016	50173	Monterde	2796	3537	5609,87	2757,31
2016	50174	Montón	1946	2333	1721,55	1280,58
2016	50175	Morata de Jalón	5879	7179	4590,43	2059,63
2016	50176	Morata de Jiloca	1797	2708	2310,06	1670,99
2016	50177	Morés	3137	3410	2101,61	1124,83
2016	50178	Moros	5648	6840	5394,58	5148,84
2016	50179	Moyuela	6461	7431	4285,28	1491,66
2016	50180	Mozota	1100	1506	846,41	538,77
2016	50181	Muel	3655	5257	7642,18	5432,26
2016	50182	Muela (La)	4944	8465	13388,17	3632,38
2016	50183	Munébrega	4078	5714	4116,63	3193,88
2016	50184	Murero	2047	2667	1813,08	817,36
2016	50185	Murillo de Gállego	1946	3113	5410,96	1429,43
2016	50186	Navardún	819	1411	2422,35	1363,42
2016	50187	Nigüella	1485	2283	3063,77	745,2
2016	50188	Nombrevilla	832	1413	1760,93	695,76
2016	50189	Nonaspe	7220	9717	11021,82	6639,12
2016	50190	Novallas	3757	3998	1154,51	3306,28
2016	50191	Novillas	3690	3844	2572,18	11033,91
