Municipio código	Municipio nombre	Tipo local	Actividad del local	Número de locales
50219	Puebla de Alfindén (La)	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
50219	Puebla de Alfindén (La)	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	3
50219	Puebla de Alfindén (La)	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
50219	Puebla de Alfindén (La)	Local comercial	Activo	10
50219	Puebla de Alfindén (La)	Oficinas(incluye también el resto de servicios)	Activo	10
50219	Puebla de Alfindén (La)	Local industrial	Activo	615
50220	Puendeluna	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50220	Puendeluna	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
50220	Puendeluna	Oficinas(incluye también el resto de servicios)	Activo	2
50221	Purujosa	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
50221	Purujosa	Oficinas(incluye también el resto de servicios)	Activo	2
50222	Quinto	No aplicable	Inactivo	202
50222	Quinto	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
50222	Quinto	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	7
50222	Quinto	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
50222	Quinto	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	4
50222	Quinto	Local comercial	Activo	48
50222	Quinto	Oficinas(incluye también el resto de servicios)	Activo	68
50222	Quinto	Local industrial	Activo	11
50222	Quinto	Local agrario	Activo	44
50223	Remolinos	No aplicable	Inactivo	6
50223	Remolinos	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	3
50223	Remolinos	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	6
50223	Remolinos	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	3
50223	Remolinos	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	7
50223	Remolinos	Local comercial	Activo	32
50223	Remolinos	Oficinas(incluye también el resto de servicios)	Activo	47
50223	Remolinos	Local industrial	Activo	2
50224	Retascón	No aplicable	Inactivo	1
50224	Retascón	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50224	Retascón	Oficinas(incluye también el resto de servicios)	Activo	5
50225	Ricla	No aplicable	Inactivo	55
50225	Ricla	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
50225	Ricla	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	2
50225	Ricla	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	6
50225	Ricla	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	4
50225	Ricla	Local comercial	Activo	31
50225	Ricla	Oficinas(incluye también el resto de servicios)	Activo	42
50225	Ricla	Local industrial	Activo	10
50225	Ricla	Local agrario	Activo	16
50227	Romanos	No aplicable	Inactivo	1
50227	Romanos	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50227	Romanos	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50227	Romanos	Local comercial	Activo	1
50227	Romanos	Oficinas(incluye también el resto de servicios)	Activo	4
50228	Rueda de Jalón	No aplicable	Inactivo	1
50228	Rueda de Jalón	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50228	Rueda de Jalón	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	2
50228	Rueda de Jalón	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50228	Rueda de Jalón	Local comercial	Activo	3
50228	Rueda de Jalón	Oficinas(incluye también el resto de servicios)	Activo	2
50228	Rueda de Jalón	Local industrial	Activo	1
50229	Ruesca	Local comercial	Activo	2
50229	Ruesca	Oficinas(incluye también el resto de servicios)	Activo	2
50230	Sádaba	No aplicable	Inactivo	16
50230	Sádaba	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	4
50230	Sádaba	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	2
50230	Sádaba	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
50230	Sádaba	Local comercial	Activo	24
50230	Sádaba	Oficinas(incluye también el resto de servicios)	Activo	10
50230	Sádaba	Local industrial	Activo	7
50230	Sádaba	Local agrario	Activo	1
50231	Salillas de Jalón	No aplicable	Inactivo	4
50231	Salillas de Jalón	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50231	Salillas de Jalón	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50231	Salillas de Jalón	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50231	Salillas de Jalón	Local comercial	Activo	7
50231	Salillas de Jalón	Oficinas(incluye también el resto de servicios)	Activo	6
50231	Salillas de Jalón	Local industrial	Activo	2
50232	Salvatierra de Esca	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50232	Salvatierra de Esca	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50232	Salvatierra de Esca	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50232	Salvatierra de Esca	Local comercial	Activo	8
50232	Salvatierra de Esca	Oficinas(incluye también el resto de servicios)	Activo	3
50232	Salvatierra de Esca	Local industrial	Activo	1
50233	Samper del Salz	No aplicable	Inactivo	9
50233	Samper del Salz	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50233	Samper del Salz	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50233	Samper del Salz	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
50233	Samper del Salz	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	3
50233	Samper del Salz	Oficinas(incluye también el resto de servicios)	Activo	2
50233	Samper del Salz	Local industrial	Activo	3
50234	San Martín de la Virgen de Moncayo	No aplicable	Inactivo	34
50235	San Mateo de Gállego	No aplicable	Inactivo	1
50235	San Mateo de Gállego	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50235	San Mateo de Gállego	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50235	San Mateo de Gállego	Local comercial	Activo	20
50235	San Mateo de Gállego	Oficinas(incluye también el resto de servicios)	Activo	8
50235	San Mateo de Gállego	Local industrial	Activo	30
50236	Santa Cruz de Grío	No aplicable	Inactivo	2
50236	Santa Cruz de Grío	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50236	Santa Cruz de Grío	Local comercial	Activo	4
50236	Santa Cruz de Grío	Oficinas(incluye también el resto de servicios)	Activo	2
50237	Santa Cruz de Moncayo	No aplicable	Inactivo	2
50237	Santa Cruz de Moncayo	Oficinas(incluye también el resto de servicios)	Activo	8
50237	Santa Cruz de Moncayo	Local industrial	Activo	1
50239	Santed	Oficinas(incluye también el resto de servicios)	Activo	2
50240	Sástago	No aplicable	Inactivo	21
50240	Sástago	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	4
50240	Sástago	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	2
50240	Sástago	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
50240	Sástago	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	5
50240	Sástago	Local comercial	Activo	26
50240	Sástago	Oficinas(incluye también el resto de servicios)	Activo	17
50240	Sástago	Local industrial	Activo	18
50240	Sástago	Local agrario	Activo	2
50241	Saviñán	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50241	Saviñán	Local comercial	Activo	11
50241	Saviñán	Local industrial	Activo	2
50243	Sestrica	No aplicable	Inactivo	1
50243	Sestrica	Local comercial	Activo	4
50243	Sestrica	Oficinas(incluye también el resto de servicios)	Activo	2
50244	Sierra de Luna	No aplicable	Inactivo	1
50244	Sierra de Luna	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50244	Sierra de Luna	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
50244	Sierra de Luna	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	4
50244	Sierra de Luna	Local comercial	Activo	8
50244	Sierra de Luna	Oficinas(incluye también el resto de servicios)	Activo	4
50244	Sierra de Luna	Local industrial	Activo	2
50245	Sigüés	No aplicable	Inactivo	7
50245	Sigüés	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50245	Sigüés	Local comercial	Activo	3
50245	Sigüés	Oficinas(incluye también el resto de servicios)	Activo	5
50245	Sigüés	Local industrial	Activo	5
50246	Sisamón	No aplicable	Inactivo	23
50246	Sisamón	Oficinas(incluye también el resto de servicios)	Activo	3
50246	Sisamón	Local agrario	Activo	1
50247	Sobradiel	No aplicable	Inactivo	25
50247	Sobradiel	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50247	Sobradiel	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50247	Sobradiel	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50247	Sobradiel	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	6
50247	Sobradiel	Local comercial	Activo	10
50247	Sobradiel	Oficinas(incluye también el resto de servicios)	Activo	4
50247	Sobradiel	Local industrial	Activo	25
50248	Sos del Rey Católico	No aplicable	Inactivo	3
50248	Sos del Rey Católico	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
50248	Sos del Rey Católico	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50248	Sos del Rey Católico	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
50248	Sos del Rey Católico	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	2
50248	Sos del Rey Católico	Local comercial	Activo	22
50248	Sos del Rey Católico	Oficinas(incluye también el resto de servicios)	Activo	6
50248	Sos del Rey Católico	Local industrial	Activo	1
50249	Tabuenca	No aplicable	Inactivo	4
50249	Tabuenca	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50249	Tabuenca	Local comercial	Activo	4
50249	Tabuenca	Oficinas(incluye también el resto de servicios)	Activo	1
50249	Tabuenca	Local industrial	Activo	1
50249	Tabuenca	Local agrario	Activo	1
50251	Tarazona	No aplicable	Inactivo	107
50251	Tarazona	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	14
50251	Tarazona	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	13
50251	Tarazona	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	17
50251	Tarazona	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	29
50251	Tarazona	Local comercial	Activo	247
50251	Tarazona	Oficinas(incluye también el resto de servicios)	Activo	154
50251	Tarazona	Local industrial	Activo	144
50251	Tarazona	Local agrario	Activo	3
50252	Tauste	No aplicable	Inactivo	73
50252	Tauste	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	4
50252	Tauste	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	14
50252	Tauste	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	10
50252	Tauste	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	11
50252	Tauste	Local comercial	Activo	223
50252	Tauste	Oficinas(incluye también el resto de servicios)	Activo	109
50252	Tauste	Local industrial	Activo	87
50252	Tauste	Local agrario	Activo	12
50253	Terrer	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
50253	Terrer	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
50253	Terrer	Local comercial	Activo	8
50253	Terrer	Oficinas(incluye también el resto de servicios)	Activo	1
50254	Tierga	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50254	Tierga	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50254	Tierga	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50254	Tierga	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
50254	Tierga	Local comercial	Activo	2
50254	Tierga	Oficinas(incluye también el resto de servicios)	Activo	3
50254	Tierga	Local agrario	Activo	1
50255	Tobed	No aplicable	Inactivo	6
50255	Tobed	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50255	Tobed	Local comercial	Activo	3
50255	Tobed	Oficinas(incluye también el resto de servicios)	Activo	7
50256	Torralba de los Frailes	No aplicable	Inactivo	28
50256	Torralba de los Frailes	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50256	Torralba de los Frailes	Oficinas(incluye también el resto de servicios)	Activo	2
50256	Torralba de los Frailes	Local industrial	Activo	1
50257	Torralba de Ribota	No aplicable	Inactivo	2
50257	Torralba de Ribota	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
50257	Torralba de Ribota	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
50257	Torralba de Ribota	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	2
50257	Torralba de Ribota	Local comercial	Activo	2
50257	Torralba de Ribota	Oficinas(incluye también el resto de servicios)	Activo	2
50258	Torralbilla	Oficinas(incluye también el resto de servicios)	Activo	2
50260	Torrelapaja	No aplicable	Inactivo	18
50260	Torrelapaja	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	3
50260	Torrelapaja	Oficinas(incluye también el resto de servicios)	Activo	3
50260	Torrelapaja	Local industrial	Activo	1
50261	Torrellas	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
50261	Torrellas	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
