Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Nacionalidad	Afiliaciones en alta
201209	Septiembre 2012	08	Cinca Medio	Mujeres	No consta	2
201209	Septiembre 2012	08	Cinca Medio	Hombres	Extranjeros comunitarios (UE-27)	329
201209	Septiembre 2012	08	Cinca Medio	Mujeres	Extranjeros comunitarios (UE-27)	210
201209	Septiembre 2012	08	Cinca Medio	Hombres	Extranjeros no comunitarios	516
201209	Septiembre 2012	08	Cinca Medio	Mujeres	Extranjeros no comunitarios	147
201209	Septiembre 2012	08	Cinca Medio	Hombres	Extranjeros comunitarios (UE-27)	59
201209	Septiembre 2012	08	Cinca Medio	Mujeres	Extranjeros comunitarios (UE-27)	60
201209	Septiembre 2012	09	La Litera / La Llitera	Hombres	Españoles	3946
201209	Septiembre 2012	09	La Litera / La Llitera	Mujeres	Españoles	2170
201209	Septiembre 2012	09	La Litera / La Llitera	Mujeres	No consta	1
201209	Septiembre 2012	09	La Litera / La Llitera	Hombres	Extranjeros comunitarios (UE-27)	216
201209	Septiembre 2012	09	La Litera / La Llitera	Mujeres	Extranjeros comunitarios (UE-27)	123
201209	Septiembre 2012	09	La Litera / La Llitera	Hombres	Extranjeros no comunitarios	543
201209	Septiembre 2012	09	La Litera / La Llitera	Mujeres	Extranjeros no comunitarios	78
201209	Septiembre 2012	09	La Litera / La Llitera	Hombres	Extranjeros comunitarios (UE-27)	29
201209	Septiembre 2012	09	La Litera / La Llitera	Mujeres	Extranjeros comunitarios (UE-27)	15
201209	Septiembre 2012	10	Los Monegros	Hombres	Españoles	3516
201209	Septiembre 2012	10	Los Monegros	Mujeres	Españoles	1655
201209	Septiembre 2012	10	Los Monegros	Hombres	No consta	2
201209	Septiembre 2012	10	Los Monegros	Hombres	Extranjeros comunitarios (UE-27)	278
201209	Septiembre 2012	10	Los Monegros	Mujeres	Extranjeros comunitarios (UE-27)	145
201209	Septiembre 2012	10	Los Monegros	Hombres	Extranjeros no comunitarios	253
201209	Septiembre 2012	10	Los Monegros	Mujeres	Extranjeros no comunitarios	70
201209	Septiembre 2012	10	Los Monegros	Hombres	Extranjeros comunitarios (UE-27)	37
201209	Septiembre 2012	10	Los Monegros	Mujeres	Extranjeros comunitarios (UE-27)	22
201209	Septiembre 2012	11	Bajo Cinca / Baix Cinca	Hombres	Españoles	4792
201209	Septiembre 2012	11	Bajo Cinca / Baix Cinca	Mujeres	Españoles	3208
201209	Septiembre 2012	11	Bajo Cinca / Baix Cinca	Mujeres	No consta	1
201209	Septiembre 2012	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros comunitarios (UE-27)	895
201209	Septiembre 2012	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros comunitarios (UE-27)	639
201209	Septiembre 2012	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros no comunitarios	871
201209	Septiembre 2012	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros no comunitarios	163
201209	Septiembre 2012	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros comunitarios (UE-27)	190
201209	Septiembre 2012	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros comunitarios (UE-27)	184
201209	Septiembre 2012	12	Tarazona y el Moncayo	Hombres	Españoles	1859
201209	Septiembre 2012	12	Tarazona y el Moncayo	Mujeres	Españoles	1434
201209	Septiembre 2012	12	Tarazona y el Moncayo	Hombres	No consta	1
201209	Septiembre 2012	12	Tarazona y el Moncayo	Hombres	Extranjeros comunitarios (UE-27)	51
201209	Septiembre 2012	12	Tarazona y el Moncayo	Mujeres	Extranjeros comunitarios (UE-27)	43
201209	Septiembre 2012	12	Tarazona y el Moncayo	Hombres	Extranjeros no comunitarios	114
201209	Septiembre 2012	12	Tarazona y el Moncayo	Mujeres	Extranjeros no comunitarios	61
201209	Septiembre 2012	12	Tarazona y el Moncayo	Hombres	Extranjeros comunitarios (UE-27)	16
201209	Septiembre 2012	12	Tarazona y el Moncayo	Mujeres	Extranjeros comunitarios (UE-27)	6
201209	Septiembre 2012	13	Campo de Borja	Hombres	Españoles	2211
201209	Septiembre 2012	13	Campo de Borja	Mujeres	Españoles	2065
201209	Septiembre 2012	13	Campo de Borja	Hombres	Extranjeros comunitarios (UE-27)	229
201209	Septiembre 2012	13	Campo de Borja	Mujeres	Extranjeros comunitarios (UE-27)	122
201209	Septiembre 2012	13	Campo de Borja	Hombres	Extranjeros no comunitarios	172
201209	Septiembre 2012	13	Campo de Borja	Mujeres	Extranjeros no comunitarios	44
201209	Septiembre 2012	13	Campo de Borja	Hombres	Extranjeros comunitarios (UE-27)	15
201209	Septiembre 2012	13	Campo de Borja	Mujeres	Extranjeros comunitarios (UE-27)	6
201209	Septiembre 2012	14	Aranda	Hombres	Españoles	1117
201209	Septiembre 2012	14	Aranda	Mujeres	Españoles	591
201209	Septiembre 2012	14	Aranda	Hombres	Extranjeros comunitarios (UE-27)	65
201209	Septiembre 2012	14	Aranda	Mujeres	Extranjeros comunitarios (UE-27)	44
201209	Septiembre 2012	14	Aranda	Hombres	Extranjeros no comunitarios	38
201209	Septiembre 2012	14	Aranda	Mujeres	Extranjeros no comunitarios	7
201209	Septiembre 2012	14	Aranda	Hombres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	15	Ribera Alta del Ebro	Hombres	Españoles	12427
201209	Septiembre 2012	15	Ribera Alta del Ebro	Mujeres	Españoles	3712
201209	Septiembre 2012	15	Ribera Alta del Ebro	Hombres	Extranjeros comunitarios (UE-27)	681
201209	Septiembre 2012	15	Ribera Alta del Ebro	Mujeres	Extranjeros comunitarios (UE-27)	323
201209	Septiembre 2012	15	Ribera Alta del Ebro	Hombres	Extranjeros no comunitarios	568
201209	Septiembre 2012	15	Ribera Alta del Ebro	Mujeres	Extranjeros no comunitarios	227
201209	Septiembre 2012	15	Ribera Alta del Ebro	Hombres	Extranjeros comunitarios (UE-27)	248
201209	Septiembre 2012	15	Ribera Alta del Ebro	Mujeres	Extranjeros comunitarios (UE-27)	76
201209	Septiembre 2012	16	Valdejalón	Hombres	Españoles	6534
201209	Septiembre 2012	16	Valdejalón	Mujeres	Españoles	3299
201209	Septiembre 2012	16	Valdejalón	Hombres	No consta	2
201209	Septiembre 2012	16	Valdejalón	Mujeres	No consta	1
201209	Septiembre 2012	16	Valdejalón	Hombres	Extranjeros comunitarios (UE-27)	1440
201209	Septiembre 2012	16	Valdejalón	Mujeres	Extranjeros comunitarios (UE-27)	1231
201209	Septiembre 2012	16	Valdejalón	Hombres	Extranjeros no comunitarios	937
201209	Septiembre 2012	16	Valdejalón	Mujeres	Extranjeros no comunitarios	245
201209	Septiembre 2012	16	Valdejalón	Hombres	Extranjeros comunitarios (UE-27)	147
201209	Septiembre 2012	16	Valdejalón	Mujeres	Extranjeros comunitarios (UE-27)	141
201209	Septiembre 2012	17	Central	Hombres	Españoles	137590
201209	Septiembre 2012	17	Central	Mujeres	Españoles	126940
201209	Septiembre 2012	17	Central	Hombres	No consta	18
201209	Septiembre 2012	17	Central	Mujeres	No consta	28
201209	Septiembre 2012	17	Central	Hombres	Extranjeros comunitarios (UE-27)	4671
201209	Septiembre 2012	17	Central	Mujeres	Extranjeros comunitarios (UE-27)	7090
201209	Septiembre 2012	17	Central	Hombres	Extranjeros no comunitarios	3
201209	Septiembre 2012	17	Central	Mujeres	Extranjeros no comunitarios	4
201209	Septiembre 2012	17	Central	Hombres	Extranjeros no comunitarios	9022
201209	Septiembre 2012	17	Central	Mujeres	Extranjeros no comunitarios	9958
201209	Septiembre 2012	17	Central	Hombres	Extranjeros comunitarios (UE-27)	1431
201209	Septiembre 2012	17	Central	Mujeres	Extranjeros comunitarios (UE-27)	1068
201209	Septiembre 2012	18	Ribera Baja del Ebro	Hombres	Españoles	1956
201209	Septiembre 2012	18	Ribera Baja del Ebro	Mujeres	Españoles	1260
201209	Septiembre 2012	18	Ribera Baja del Ebro	Mujeres	No consta	3
201209	Septiembre 2012	18	Ribera Baja del Ebro	Hombres	Extranjeros comunitarios (UE-27)	97
201209	Septiembre 2012	18	Ribera Baja del Ebro	Mujeres	Extranjeros comunitarios (UE-27)	51
201209	Septiembre 2012	18	Ribera Baja del Ebro	Hombres	Extranjeros no comunitarios	179
201209	Septiembre 2012	18	Ribera Baja del Ebro	Mujeres	Extranjeros no comunitarios	78
201209	Septiembre 2012	18	Ribera Baja del Ebro	Hombres	Extranjeros comunitarios (UE-27)	33
201209	Septiembre 2012	18	Ribera Baja del Ebro	Mujeres	Extranjeros comunitarios (UE-27)	6
201209	Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Españoles	2271
201209	Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Españoles	1836
201209	Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	No consta	4
201209	Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros comunitarios (UE-27)	286
201209	Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros comunitarios (UE-27)	394
201209	Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros no comunitarios	1149
201209	Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros no comunitarios	195
201209	Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros comunitarios (UE-27)	101
201209	Septiembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros comunitarios (UE-27)	161
201209	Septiembre 2012	20	Comunidad de Calatayud	Hombres	Españoles	5173
201209	Septiembre 2012	20	Comunidad de Calatayud	Mujeres	Españoles	3668
201209	Septiembre 2012	20	Comunidad de Calatayud	Hombres	No consta	1
201209	Septiembre 2012	20	Comunidad de Calatayud	Hombres	Extranjeros comunitarios (UE-27)	1047
201209	Septiembre 2012	20	Comunidad de Calatayud	Mujeres	Extranjeros comunitarios (UE-27)	876
201209	Septiembre 2012	20	Comunidad de Calatayud	Hombres	Extranjeros no comunitarios	335
201209	Septiembre 2012	20	Comunidad de Calatayud	Mujeres	Extranjeros no comunitarios	172
201209	Septiembre 2012	20	Comunidad de Calatayud	Hombres	Extranjeros comunitarios (UE-27)	19
201209	Septiembre 2012	20	Comunidad de Calatayud	Mujeres	Extranjeros comunitarios (UE-27)	14
201209	Septiembre 2012	21	Campo de Cariñena	Hombres	Españoles	2353
201209	Septiembre 2012	21	Campo de Cariñena	Mujeres	Españoles	973
201209	Septiembre 2012	21	Campo de Cariñena	Hombres	Extranjeros comunitarios (UE-27)	563
201209	Septiembre 2012	21	Campo de Cariñena	Mujeres	Extranjeros comunitarios (UE-27)	288
201209	Septiembre 2012	21	Campo de Cariñena	Hombres	Extranjeros no comunitarios	422
201209	Septiembre 2012	21	Campo de Cariñena	Mujeres	Extranjeros no comunitarios	46
201209	Septiembre 2012	21	Campo de Cariñena	Hombres	Extranjeros comunitarios (UE-27)	34
201209	Septiembre 2012	21	Campo de Cariñena	Mujeres	Extranjeros comunitarios (UE-27)	26
201209	Septiembre 2012	22	Campo de Belchite	Hombres	Españoles	664
201209	Septiembre 2012	22	Campo de Belchite	Mujeres	Españoles	393
201209	Septiembre 2012	22	Campo de Belchite	Hombres	Extranjeros comunitarios (UE-27)	42
201209	Septiembre 2012	22	Campo de Belchite	Mujeres	Extranjeros comunitarios (UE-27)	26
201209	Septiembre 2012	22	Campo de Belchite	Hombres	Extranjeros no comunitarios	44
201209	Septiembre 2012	22	Campo de Belchite	Mujeres	Extranjeros no comunitarios	20
201209	Septiembre 2012	22	Campo de Belchite	Hombres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	23	Bajo Martín	Hombres	Españoles	1187
201209	Septiembre 2012	23	Bajo Martín	Mujeres	Españoles	619
201209	Septiembre 2012	23	Bajo Martín	Hombres	Extranjeros comunitarios (UE-27)	99
201209	Septiembre 2012	23	Bajo Martín	Mujeres	Extranjeros comunitarios (UE-27)	38
201209	Septiembre 2012	23	Bajo Martín	Hombres	Extranjeros no comunitarios	132
201209	Septiembre 2012	23	Bajo Martín	Mujeres	Extranjeros no comunitarios	28
201209	Septiembre 2012	23	Bajo Martín	Hombres	Extranjeros comunitarios (UE-27)	47
201209	Septiembre 2012	23	Bajo Martín	Mujeres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	24	Campo de Daroca	Hombres	Españoles	957
201209	Septiembre 2012	24	Campo de Daroca	Mujeres	Españoles	495
201209	Septiembre 2012	24	Campo de Daroca	Hombres	No consta	1
201209	Septiembre 2012	24	Campo de Daroca	Mujeres	No consta	1
201209	Septiembre 2012	24	Campo de Daroca	Hombres	Extranjeros comunitarios (UE-27)	159
201209	Septiembre 2012	24	Campo de Daroca	Mujeres	Extranjeros comunitarios (UE-27)	82
201209	Septiembre 2012	24	Campo de Daroca	Hombres	Extranjeros no comunitarios	149
201209	Septiembre 2012	24	Campo de Daroca	Mujeres	Extranjeros no comunitarios	30
201209	Septiembre 2012	24	Campo de Daroca	Hombres	Extranjeros comunitarios (UE-27)	16
201209	Septiembre 2012	24	Campo de Daroca	Mujeres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	25	Jiloca	Hombres	Españoles	1829
201209	Septiembre 2012	25	Jiloca	Mujeres	Españoles	1190
201209	Septiembre 2012	25	Jiloca	Hombres	Extranjeros comunitarios (UE-27)	150
201209	Septiembre 2012	25	Jiloca	Mujeres	Extranjeros comunitarios (UE-27)	141
201209	Septiembre 2012	25	Jiloca	Hombres	Extranjeros no comunitarios	177
201209	Septiembre 2012	25	Jiloca	Mujeres	Extranjeros no comunitarios	64
201209	Septiembre 2012	25	Jiloca	Hombres	Extranjeros comunitarios (UE-27)	23
201209	Septiembre 2012	25	Jiloca	Mujeres	Extranjeros comunitarios (UE-27)	20
201209	Septiembre 2012	26	Cuencas Mineras	Hombres	Españoles	1256
201209	Septiembre 2012	26	Cuencas Mineras	Mujeres	Españoles	764
201209	Septiembre 2012	26	Cuencas Mineras	Hombres	Extranjeros comunitarios (UE-27)	37
201209	Septiembre 2012	26	Cuencas Mineras	Mujeres	Extranjeros comunitarios (UE-27)	48
201209	Septiembre 2012	26	Cuencas Mineras	Hombres	Extranjeros no comunitarios	138
201209	Septiembre 2012	26	Cuencas Mineras	Mujeres	Extranjeros no comunitarios	30
201209	Septiembre 2012	26	Cuencas Mineras	Hombres	Extranjeros comunitarios (UE-27)	7
201209	Septiembre 2012	27	Andorra-Sierra de Arcos	Hombres	Españoles	1984
201209	Septiembre 2012	27	Andorra-Sierra de Arcos	Mujeres	Españoles	906
201209	Septiembre 2012	27	Andorra-Sierra de Arcos	Hombres	Extranjeros comunitarios (UE-27)	53
201209	Septiembre 2012	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros comunitarios (UE-27)	62
201209	Septiembre 2012	27	Andorra-Sierra de Arcos	Hombres	Extranjeros no comunitarios	114
201209	Septiembre 2012	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros no comunitarios	27
201209	Septiembre 2012	27	Andorra-Sierra de Arcos	Hombres	Extranjeros comunitarios (UE-27)	113
201209	Septiembre 2012	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros comunitarios (UE-27)	17
201209	Septiembre 2012	28	Bajo Aragón	Hombres	Españoles	4890
201209	Septiembre 2012	28	Bajo Aragón	Mujeres	Españoles	3999
201209	Septiembre 2012	28	Bajo Aragón	Hombres	Extranjeros comunitarios (UE-27)	530
201209	Septiembre 2012	28	Bajo Aragón	Mujeres	Extranjeros comunitarios (UE-27)	779
201209	Septiembre 2012	28	Bajo Aragón	Hombres	Extranjeros no comunitarios	354
201209	Septiembre 2012	28	Bajo Aragón	Mujeres	Extranjeros no comunitarios	127
201209	Septiembre 2012	28	Bajo Aragón	Hombres	Extranjeros comunitarios (UE-27)	25
201209	Septiembre 2012	28	Bajo Aragón	Mujeres	Extranjeros comunitarios (UE-27)	56
201209	Septiembre 2012	29	Comunidad de Teruel	Hombres	Españoles	10528
201209	Septiembre 2012	29	Comunidad de Teruel	Mujeres	Españoles	9438
201209	Septiembre 2012	29	Comunidad de Teruel	Hombres	Extranjeros comunitarios (UE-27)	412
201209	Septiembre 2012	29	Comunidad de Teruel	Mujeres	Extranjeros comunitarios (UE-27)	431
201209	Septiembre 2012	29	Comunidad de Teruel	Hombres	Extranjeros no comunitarios	708
201209	Septiembre 2012	29	Comunidad de Teruel	Mujeres	Extranjeros no comunitarios	500
201209	Septiembre 2012	29	Comunidad de Teruel	Hombres	Extranjeros comunitarios (UE-27)	94
201209	Septiembre 2012	29	Comunidad de Teruel	Mujeres	Extranjeros comunitarios (UE-27)	38
201209	Septiembre 2012	30	Maestrazgo	Hombres	Españoles	562
201209	Septiembre 2012	30	Maestrazgo	Mujeres	Españoles	341
201209	Septiembre 2012	30	Maestrazgo	Hombres	Extranjeros comunitarios (UE-27)	40
201209	Septiembre 2012	30	Maestrazgo	Mujeres	Extranjeros comunitarios (UE-27)	21
201209	Septiembre 2012	30	Maestrazgo	Hombres	Extranjeros no comunitarios	39
201209	Septiembre 2012	30	Maestrazgo	Mujeres	Extranjeros no comunitarios	9
201209	Septiembre 2012	30	Maestrazgo	Hombres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	30	Maestrazgo	Mujeres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	31	Sierra de Albarracín	Hombres	Españoles	597
201209	Septiembre 2012	31	Sierra de Albarracín	Mujeres	Españoles	435
201209	Septiembre 2012	31	Sierra de Albarracín	Hombres	Extranjeros comunitarios (UE-27)	11
201209	Septiembre 2012	31	Sierra de Albarracín	Mujeres	Extranjeros comunitarios (UE-27)	9
201209	Septiembre 2012	31	Sierra de Albarracín	Hombres	Extranjeros no comunitarios	72
201209	Septiembre 2012	31	Sierra de Albarracín	Mujeres	Extranjeros no comunitarios	54
201209	Septiembre 2012	31	Sierra de Albarracín	Hombres	Extranjeros comunitarios (UE-27)	13
201209	Septiembre 2012	31	Sierra de Albarracín	Mujeres	Extranjeros comunitarios (UE-27)	2
201209	Septiembre 2012	32	Gúdar-Javalambre	Hombres	Españoles	1391
201209	Septiembre 2012	32	Gúdar-Javalambre	Mujeres	Españoles	860
201209	Septiembre 2012	32	Gúdar-Javalambre	Hombres	Extranjeros comunitarios (UE-27)	95
201209	Septiembre 2012	32	Gúdar-Javalambre	Mujeres	Extranjeros comunitarios (UE-27)	63
201209	Septiembre 2012	32	Gúdar-Javalambre	Hombres	Extranjeros no comunitarios	202
201209	Septiembre 2012	32	Gúdar-Javalambre	Mujeres	Extranjeros no comunitarios	67
201209	Septiembre 2012	32	Gúdar-Javalambre	Hombres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	32	Gúdar-Javalambre	Mujeres	Extranjeros comunitarios (UE-27)	3
201209	Septiembre 2012	33	Matarraña / Matarranya	Hombres	Españoles	1516
201209	Septiembre 2012	33	Matarraña / Matarranya	Mujeres	Españoles	1031
201209	Septiembre 2012	33	Matarraña / Matarranya	Hombres	Extranjeros comunitarios (UE-27)	129
201209	Septiembre 2012	33	Matarraña / Matarranya	Mujeres	Extranjeros comunitarios (UE-27)	98
201209	Septiembre 2012	33	Matarraña / Matarranya	Hombres	Extranjeros no comunitarios	222
201209	Septiembre 2012	33	Matarraña / Matarranya	Mujeres	Extranjeros no comunitarios	44
201209	Septiembre 2012	33	Matarraña / Matarranya	Hombres	Extranjeros comunitarios (UE-27)	20
201209	Septiembre 2012	33	Matarraña / Matarranya	Mujeres	Extranjeros comunitarios (UE-27)	21
201206	Junio 2012	01	La Jacetania	Hombres	Españoles	2663
201206	Junio 2012	01	La Jacetania	Mujeres	Españoles	2263
201206	Junio 2012	01	La Jacetania	Hombres	Extranjeros comunitarios (UE-27)	64
201206	Junio 2012	01	La Jacetania	Mujeres	Extranjeros comunitarios (UE-27)	56
201206	Junio 2012	01	La Jacetania	Hombres	Extranjeros no comunitarios	115
201206	Junio 2012	01	La Jacetania	Mujeres	Extranjeros no comunitarios	182
201206	Junio 2012	01	La Jacetania	Hombres	Extranjeros comunitarios (UE-27)	43
201206	Junio 2012	01	La Jacetania	Mujeres	Extranjeros comunitarios (UE-27)	41
201206	Junio 2012	02	Alto Gállego	Hombres	Españoles	2451
201206	Junio 2012	02	Alto Gállego	Mujeres	Españoles	1643
201206	Junio 2012	02	Alto Gállego	Hombres	Extranjeros comunitarios (UE-27)	104
201206	Junio 2012	02	Alto Gállego	Mujeres	Extranjeros comunitarios (UE-27)	101
201206	Junio 2012	02	Alto Gállego	Hombres	Extranjeros no comunitarios	116
201206	Junio 2012	02	Alto Gállego	Mujeres	Extranjeros no comunitarios	77
201206	Junio 2012	02	Alto Gállego	Hombres	Extranjeros comunitarios (UE-27)	64
201206	Junio 2012	02	Alto Gállego	Mujeres	Extranjeros comunitarios (UE-27)	35
201206	Junio 2012	03	Sobrarbe	Hombres	Españoles	1310
201206	Junio 2012	03	Sobrarbe	Mujeres	Españoles	895
201206	Junio 2012	03	Sobrarbe	Hombres	No consta	1
201206	Junio 2012	03	Sobrarbe	Hombres	Extranjeros comunitarios (UE-27)	119
201206	Junio 2012	03	Sobrarbe	Mujeres	Extranjeros comunitarios (UE-27)	138
201206	Junio 2012	03	Sobrarbe	Hombres	Extranjeros no comunitarios	88
201206	Junio 2012	03	Sobrarbe	Mujeres	Extranjeros no comunitarios	73
201206	Junio 2012	03	Sobrarbe	Hombres	Extranjeros comunitarios (UE-27)	25
201206	Junio 2012	03	Sobrarbe	Mujeres	Extranjeros comunitarios (UE-27)	28
201206	Junio 2012	04	La Ribagorza	Hombres	Españoles	2061
201206	Junio 2012	04	La Ribagorza	Mujeres	Españoles	1392
201206	Junio 2012	04	La Ribagorza	Mujeres	No consta	1
201206	Junio 2012	04	La Ribagorza	Hombres	Extranjeros comunitarios (UE-27)	293
201206	Junio 2012	04	La Ribagorza	Mujeres	Extranjeros comunitarios (UE-27)	195
