Municipio código	Municipio nombre	Estructura hogar	Número hogares
50222	Quinto	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	4
50222	Quinto	Dos adultos de 35 años o más, dos de 16 a 34 años y dos o más menores	1
50222	Quinto	Otro hogar de cuatro adultos, con o sin menores	31
50222	Quinto	Cinco o más adultos, con o sin menores	34
50223	Remolinos	Una mujer de 16 a 64 años	5
50223	Remolinos	Un hombre de 16 a 64 años	27
50223	Remolinos	Una mujer de 65 o más años	56
50223	Remolinos	Un hombre de 65 o más años	14
50223	Remolinos	Una mujer adulta con uno o más menores	3
50223	Remolinos	Un hombre adulto con  uno o más menores	3
50223	Remolinos	Dos adultos de 16 a 64 años, sin menores	40
50223	Remolinos	Dos adultos, uno al menos de 65 años o más, sin menores	92
50223	Remolinos	Dos adultos y un menor	35
50223	Remolinos	Dos adultos y dos menores	32
50223	Remolinos	Dos adultos y tres o más menores	1
50223	Remolinos	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	50
50223	Remolinos	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	11
50223	Remolinos	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	3
50223	Remolinos	Otro hogar de tres adultos, con o sin menores	27
50223	Remolinos	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	28
50223	Remolinos	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	3
50223	Remolinos	Dos adultos de 35 años o más, dos de 16 a 34 años y dos o más menores	3
50223	Remolinos	Otro hogar de cuatro adultos, con o sin menores	18
50223	Remolinos	Cinco o más adultos, con o sin menores	17
50224	Retascón	Una mujer de 16 a 64 años	2
50224	Retascón	Un hombre de 16 a 64 años	5
50224	Retascón	Una mujer de 65 o más años	2
50224	Retascón	Un hombre de 65 o más años	3
50224	Retascón	Dos adultos de 16 a 64 años, sin menores	3
50224	Retascón	Dos adultos, uno al menos de 65 años o más, sin menores	8
50224	Retascón	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	1
50224	Retascón	Otro hogar de tres adultos, con o sin menores	6
50224	Retascón	Otro hogar de cuatro adultos, con o sin menores	1
50224	Retascón	Cinco o más adultos, con o sin menores	3
50225	Ricla	Una mujer de 16 a 64 años	33
50225	Ricla	Un hombre de 16 a 64 años	63
50225	Ricla	Una mujer de 65 o más años	60
50225	Ricla	Un hombre de 65 o más años	42
50225	Ricla	Una mujer adulta con uno o más menores	11
50225	Ricla	Un hombre adulto con  uno o más menores	9
50225	Ricla	Dos adultos de 16 a 64 años, sin menores	76
50225	Ricla	Dos adultos, uno al menos de 65 años o más, sin menores	139
50225	Ricla	Dos adultos y un menor	45
50225	Ricla	Dos adultos y dos menores	51
50225	Ricla	Dos adultos y tres o más menores	8
50225	Ricla	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	55
50225	Ricla	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	24
50225	Ricla	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	10
50225	Ricla	Otro hogar de tres adultos, con o sin menores	59
50225	Ricla	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	46
50225	Ricla	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	6
50225	Ricla	Dos adultos de 35 años o más, dos de 16 a 34 años y dos o más menores	1
50225	Ricla	Otro hogar de cuatro adultos, con o sin menores	31
50225	Ricla	Cinco o más adultos, con o sin menores	57
50227	Romanos	Un hombre de 16 a 64 años	4
50227	Romanos	Una mujer de 65 o más años	5
50227	Romanos	Un hombre de 65 o más años	1
50227	Romanos	Dos adultos de 16 a 64 años, sin menores	5
50227	Romanos	Dos adultos, uno al menos de 65 años o más, sin menores	7
50227	Romanos	Dos adultos y dos menores	2
50227	Romanos	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	7
50227	Romanos	Otro hogar de tres adultos, con o sin menores	8
50227	Romanos	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	4
50227	Romanos	Otro hogar de cuatro adultos, con o sin menores	2
50227	Romanos	Cinco o más adultos, con o sin menores	4
50228	Rueda de Jalón	Una mujer de 16 a 64 años	2
50228	Rueda de Jalón	Un hombre de 16 a 64 años	16
50228	Rueda de Jalón	Una mujer de 65 o más años	21
50228	Rueda de Jalón	Un hombre de 65 o más años	5
50228	Rueda de Jalón	Dos adultos de 16 a 64 años, sin menores	9
50228	Rueda de Jalón	Dos adultos, uno al menos de 65 años o más, sin menores	34
50228	Rueda de Jalón	Dos adultos y un menor	5
50228	Rueda de Jalón	Dos adultos y dos menores	4
50228	Rueda de Jalón	Dos adultos y tres o más menores	1
50228	Rueda de Jalón	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	8
50228	Rueda de Jalón	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	9
50228	Rueda de Jalón	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	1
50228	Rueda de Jalón	Otro hogar de tres adultos, con o sin menores	4
50228	Rueda de Jalón	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	5
50228	Rueda de Jalón	Otro hogar de cuatro adultos, con o sin menores	8
50228	Rueda de Jalón	Cinco o más adultos, con o sin menores	11
50229	Ruesca	Un hombre de 16 a 64 años	2
50229	Ruesca	Una mujer de 65 o más años	5
50229	Ruesca	Dos adultos de 16 a 64 años, sin menores	3
50229	Ruesca	Dos adultos, uno al menos de 65 años o más, sin menores	7
50229	Ruesca	Dos adultos y dos menores	3
50229	Ruesca	Dos adultos y tres o más menores	1
50229	Ruesca	Otro hogar de tres adultos, con o sin menores	4
50229	Ruesca	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	2
50229	Ruesca	Otro hogar de cuatro adultos, con o sin menores	1
50229	Ruesca	Cinco o más adultos, con o sin menores	3
50230	Sádaba	Una mujer de 16 a 64 años	20
50230	Sádaba	Un hombre de 16 a 64 años	47
50230	Sádaba	Una mujer de 65 o más años	93
50230	Sádaba	Un hombre de 65 o más años	31
50230	Sádaba	Una mujer adulta con uno o más menores	5
50230	Sádaba	Un hombre adulto con  uno o más menores	1
50230	Sádaba	Dos adultos de 16 a 64 años, sin menores	45
50230	Sádaba	Dos adultos, uno al menos de 65 años o más, sin menores	114
50230	Sádaba	Dos adultos y un menor	35
50230	Sádaba	Dos adultos y dos menores	38
50230	Sádaba	Dos adultos y tres o más menores	8
50230	Sádaba	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	32
50230	Sádaba	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	21
50230	Sádaba	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	4
50230	Sádaba	Otro hogar de tres adultos, con o sin menores	52
50230	Sádaba	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	31
50230	Sádaba	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	6
50230	Sádaba	Dos adultos de 35 años o más, dos de 16 a 34 años y dos o más menores	2
50230	Sádaba	Otro hogar de cuatro adultos, con o sin menores	21
50230	Sádaba	Cinco o más adultos, con o sin menores	43
50231	Salillas de Jalón	Una mujer de 16 a 64 años	4
50231	Salillas de Jalón	Un hombre de 16 a 64 años	12
50231	Salillas de Jalón	Una mujer de 65 o más años	22
50231	Salillas de Jalón	Un hombre de 65 o más años	15
50231	Salillas de Jalón	Un hombre adulto con  uno o más menores	1
50231	Salillas de Jalón	Dos adultos de 16 a 64 años, sin menores	11
50231	Salillas de Jalón	Dos adultos, uno al menos de 65 años o más, sin menores	28
50231	Salillas de Jalón	Dos adultos y un menor	10
50231	Salillas de Jalón	Dos adultos y dos menores	5
50231	Salillas de Jalón	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	13
50231	Salillas de Jalón	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	3
50231	Salillas de Jalón	Otro hogar de tres adultos, con o sin menores	12
50231	Salillas de Jalón	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	7
50231	Salillas de Jalón	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	2
50231	Salillas de Jalón	Otro hogar de cuatro adultos, con o sin menores	3
50231	Salillas de Jalón	Cinco o más adultos, con o sin menores	6
50232	Salvatierra de Esca	Una mujer de 16 a 64 años	2
50232	Salvatierra de Esca	Un hombre de 16 a 64 años	14
50232	Salvatierra de Esca	Una mujer de 65 o más años	18
50232	Salvatierra de Esca	Un hombre de 65 o más años	15
50232	Salvatierra de Esca	Una mujer adulta con uno o más menores	3
50232	Salvatierra de Esca	Dos adultos de 16 a 64 años, sin menores	6
50232	Salvatierra de Esca	Dos adultos, uno al menos de 65 años o más, sin menores	27
50232	Salvatierra de Esca	Dos adultos y un menor	1
50232	Salvatierra de Esca	Dos adultos y dos menores	8
50232	Salvatierra de Esca	Dos adultos y tres o más menores	2
50232	Salvatierra de Esca	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	8
50232	Salvatierra de Esca	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	1
50232	Salvatierra de Esca	Otro hogar de tres adultos, con o sin menores	7
50232	Salvatierra de Esca	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	5
50232	Salvatierra de Esca	Dos adultos de 35 años o más, dos de 16 a 34 años y dos o más menores	1
50232	Salvatierra de Esca	Otro hogar de cuatro adultos, con o sin menores	2
50232	Salvatierra de Esca	Cinco o más adultos, con o sin menores	2
50233	Samper del Salz	Una mujer de 16 a 64 años	2
50233	Samper del Salz	Un hombre de 16 a 64 años	8
50233	Samper del Salz	Una mujer de 65 o más años	10
50233	Samper del Salz	Un hombre de 65 o más años	3
50233	Samper del Salz	Dos adultos de 16 a 64 años, sin menores	7
50233	Samper del Salz	Dos adultos, uno al menos de 65 años o más, sin menores	13
50233	Samper del Salz	Dos adultos y un menor	1
50233	Samper del Salz	Dos adultos y dos menores	2
50233	Samper del Salz	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	3
50233	Samper del Salz	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	2
50233	Samper del Salz	Otro hogar de tres adultos, con o sin menores	1
50233	Samper del Salz	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	6
50233	Samper del Salz	Otro hogar de cuatro adultos, con o sin menores	3
50233	Samper del Salz	Cinco o más adultos, con o sin menores	3
50234	San Martín de la Virgen de Moncayo	Una mujer de 16 a 64 años	2
50234	San Martín de la Virgen de Moncayo	Un hombre de 16 a 64 años	7
50234	San Martín de la Virgen de Moncayo	Una mujer de 65 o más años	9
50234	San Martín de la Virgen de Moncayo	Un hombre de 65 o más años	5
50234	San Martín de la Virgen de Moncayo	Dos adultos de 16 a 64 años, sin menores	7
50234	San Martín de la Virgen de Moncayo	Dos adultos, uno al menos de 65 años o más, sin menores	26
50234	San Martín de la Virgen de Moncayo	Dos adultos y un menor	1
50234	San Martín de la Virgen de Moncayo	Dos adultos y dos menores	9
50234	San Martín de la Virgen de Moncayo	Dos adultos y tres o más menores	1
50234	San Martín de la Virgen de Moncayo	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	8
50234	San Martín de la Virgen de Moncayo	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	5
50234	San Martín de la Virgen de Moncayo	Otro hogar de tres adultos, con o sin menores	11
50234	San Martín de la Virgen de Moncayo	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	6
50234	San Martín de la Virgen de Moncayo	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	1
50234	San Martín de la Virgen de Moncayo	Otro hogar de cuatro adultos, con o sin menores	2
50234	San Martín de la Virgen de Moncayo	Cinco o más adultos, con o sin menores	8
50235	San Mateo de Gállego	Una mujer de 16 a 64 años	20
50235	San Mateo de Gállego	Un hombre de 16 a 64 años	51
50235	San Mateo de Gállego	Una mujer de 65 o más años	69
50235	San Mateo de Gállego	Un hombre de 65 o más años	30
50235	San Mateo de Gállego	Una mujer adulta con uno o más menores	12
50235	San Mateo de Gállego	Un hombre adulto con  uno o más menores	3
50235	San Mateo de Gállego	Dos adultos de 16 a 64 años, sin menores	94
50235	San Mateo de Gállego	Dos adultos, uno al menos de 65 años o más, sin menores	113
50235	San Mateo de Gállego	Dos adultos y un menor	80
50235	San Mateo de Gállego	Dos adultos y dos menores	43
50235	San Mateo de Gállego	Dos adultos y tres o más menores	12
50235	San Mateo de Gállego	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	85
50235	San Mateo de Gállego	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	21
50235	San Mateo de Gállego	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	6
50235	San Mateo de Gállego	Otro hogar de tres adultos, con o sin menores	46
50235	San Mateo de Gállego	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	51
50235	San Mateo de Gállego	Dos adultos de 35 años o más, dos de 16 a 34 años y un menor	8
50235	San Mateo de Gállego	Dos adultos de 35 años o más, dos de 16 a 34 años y dos o más menores	3
50235	San Mateo de Gállego	Otro hogar de cuatro adultos, con o sin menores	28
50235	San Mateo de Gállego	Cinco o más adultos, con o sin menores	39
50236	Santa Cruz de Grío	Una mujer de 16 a 64 años	5
50236	Santa Cruz de Grío	Un hombre de 16 a 64 años	7
50236	Santa Cruz de Grío	Una mujer de 65 o más años	12
50236	Santa Cruz de Grío	Un hombre de 65 o más años	7
50236	Santa Cruz de Grío	Una mujer adulta con uno o más menores	1
50236	Santa Cruz de Grío	Dos adultos de 16 a 64 años, sin menores	3
50236	Santa Cruz de Grío	Dos adultos, uno al menos de 65 años o más, sin menores	25
50236	Santa Cruz de Grío	Dos adultos y un menor	1
50236	Santa Cruz de Grío	Dos adultos y dos menores	6
50236	Santa Cruz de Grío	Dos adultos y tres o más menores	2
50236	Santa Cruz de Grío	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	1
50236	Santa Cruz de Grío	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	1
50236	Santa Cruz de Grío	Dos adultos de 35 años o más, uno de 16 a 34 años y dos o más menores	1
50236	Santa Cruz de Grío	Otro hogar de tres adultos, con o sin menores	11
50236	Santa Cruz de Grío	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	2
50236	Santa Cruz de Grío	Otro hogar de cuatro adultos, con o sin menores	2
50236	Santa Cruz de Grío	Cinco o más adultos, con o sin menores	3
50237	Santa Cruz de Moncayo	Una mujer de 16 a 64 años	2
50237	Santa Cruz de Moncayo	Una mujer de 65 o más años	6
50237	Santa Cruz de Moncayo	Un hombre de 65 o más años	1
50237	Santa Cruz de Moncayo	Un hombre adulto con  uno o más menores	1
50237	Santa Cruz de Moncayo	Dos adultos de 16 a 64 años, sin menores	8
50237	Santa Cruz de Moncayo	Dos adultos, uno al menos de 65 años o más, sin menores	11
50237	Santa Cruz de Moncayo	Dos adultos y un menor	3
50237	Santa Cruz de Moncayo	Dos adultos y dos menores	1
50237	Santa Cruz de Moncayo	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	4
50237	Santa Cruz de Moncayo	Dos adultos de 35 años o más, uno de 16 a 34 años y un menor	3
50237	Santa Cruz de Moncayo	Otro hogar de tres adultos, con o sin menores	4
50237	Santa Cruz de Moncayo	Otro hogar de cuatro adultos, con o sin menores	1
50237	Santa Cruz de Moncayo	Cinco o más adultos, con o sin menores	3
50238	Santa Eulalia de Gállego	Una mujer de 16 a 64 años	1
50238	Santa Eulalia de Gállego	Un hombre de 16 a 64 años	4
50238	Santa Eulalia de Gállego	Una mujer de 65 o más años	10
50238	Santa Eulalia de Gállego	Un hombre de 65 o más años	7
50238	Santa Eulalia de Gállego	Un hombre adulto con  uno o más menores	2
50238	Santa Eulalia de Gállego	Dos adultos de 16 a 64 años, sin menores	3
50238	Santa Eulalia de Gállego	Dos adultos, uno al menos de 65 años o más, sin menores	13
50238	Santa Eulalia de Gállego	Dos adultos y un menor	1
50238	Santa Eulalia de Gállego	Dos adultos y dos menores	1
50238	Santa Eulalia de Gállego	Dos adultos de 35 años o más, uno de 16 a 34 años, sin menores	6
50238	Santa Eulalia de Gállego	Otro hogar de tres adultos, con o sin menores	6
50238	Santa Eulalia de Gállego	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	3
50238	Santa Eulalia de Gállego	Otro hogar de cuatro adultos, con o sin menores	1
50238	Santa Eulalia de Gállego	Cinco o más adultos, con o sin menores	2
50239	Santed	Un hombre de 16 a 64 años	5
50239	Santed	Una mujer de 65 o más años	6
50239	Santed	Un hombre de 65 o más años	1
50239	Santed	Dos adultos de 16 a 64 años, sin menores	1
50239	Santed	Dos adultos, uno al menos de 65 años o más, sin menores	6
50239	Santed	Dos adultos y un menor	1
50239	Santed	Otro hogar de tres adultos, con o sin menores	3
50239	Santed	Dos adultos de 35 años o más, dos de 16 a 34 años, sin menores	5
50239	Santed	Otro hogar de cuatro adultos, con o sin menores	1
50239	Santed	Cinco o más adultos, con o sin menores	2
50240	Sástago	Una mujer de 16 a 64 años	10
50240	Sástago	Un hombre de 16 a 64 años	20
50240	Sástago	Una mujer de 65 o más años	69
50240	Sástago	Un hombre de 65 o más años	28
