Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Julio 2007	200707	Julio	2007	22	Huesca	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	27	6120	226,666666666666666666666666666666666667
Julio 2007	200707	Julio	2007	22	Huesca	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	17	3090	181,764705882352941176470588235294117647
Julio 2007	200707	Julio	2007	22	Huesca	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	14	2880	205,714285714285714285714285714285714286
Julio 2007	200707	Julio	2007	22	Huesca	Hombres	Temporal	Otros	8	Otros	Otros	0	4	0	0
Julio 2007	200707	Julio	2007	22	Huesca	Hombres	Temporal	Otros	8	Otros	Otros	1	1	3	3
Julio 2007	200707	Julio	2007	22	Huesca	Mujeres	Temporal	Otros	8	Otros	Otros	0	2	0	0
Julio 2007	200707	Julio	2007	22	Huesca	Mujeres	Temporal	Otros	8	Otros	Otros	1	1	360	360
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	773	0	0
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	98	6952	70,93877551020408163265306122448979591837
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	346	0	0
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	130	7582	58,32307692307692307692307692307692307692
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	898	75126	83,65924276169265033407572383073496659243
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	801	56451	70,47565543071161048689138576779026217228
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	26	0	0
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	21	727	34,61904761904761904761904761904761904762
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	108	0	0
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	164	4298	26,20731707317073170731707317073170731707
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	2	0	0
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	5	6937	1387,4
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	7	10434	1490,571428571428571428571428571428571429
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	2	1832	916
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	2	1118	559
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	30	5581	186,033333333333333333333333333333333333
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	18	3600	200
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	6	1080	180
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	9	1800	200
Julio 2007	200707	Julio	2007	44	Teruel	Hombres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Julio 2007	200707	Julio	2007	44	Teruel	Mujeres	Temporal	Otros	8	Otros	Otros	0	2	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	7117	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	661	64009	96,83661119515885022692889561270801815431
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3540	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	744	34516	46,39247311827956989247311827956989247312
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	6	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7957	513680	64,55699384190021364835993464873696116627
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	3	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7827	428679	54,7692602529704867765427366807205825987
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	271	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	609	23530	38,6371100164203612479474548440065681445
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1218	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1259	44798	35,58220810166799046862589356632247815727
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	28	10163	362,964285714285714285714285714285714286
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	19	6840	360
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	5	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	86	136908	1591,953488372093023255813953488372093023
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	107	141523	1322,644859813084112149532710280373831776
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	2	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	2	650	325
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	2	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	13	20898	1607,538461538461538461538461538461538462
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	31	45099	1454,806451612903225806451612903225806452
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	43	8559	199,046511627906976744186046511627906977
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	151	35821	237,225165562913907284768211920529801325
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	20	3710	185,5
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	82	22537	274,841463414634146341463414634146341463
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Otros	8	Otros	Otros	0	9	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Hombres	Temporal	Otros	8	Otros	Otros	1	14	1268	90,57142857142857142857142857142857142857
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Otros	8	Otros	Otros	0	12	0	0
Julio 2007	200707	Julio	2007	50	Zaragoza	Mujeres	Temporal	Otros	8	Otros	Otros	1	23	3997	173,782608695652173913043478260869565217
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	2179	0	0
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	107	7858	73,43925233644859813084112149532710280374
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	1139	0	0
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	136	8927	65,63970588235294117647058823529411764706
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	1262	119763	94,89936608557844690966719492868462757528
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	1015	80376	79,18817733990147783251231527093596059113
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	44	0	0
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	15	705	47
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	225	0	0
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	152	7319	48,15131578947368421052631578947368421053
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	8	2880	360
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	2	720	360
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	10	14637	1463,7
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	12	14905	1242,083333333333333333333333333333333333
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	3	0	0
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	2	2857	1428,5
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	7	10396	1485,142857142857142857142857142857142857
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	37	7920	214,054054054054054054054054054054054054
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	19	3600	189,473684210526315789473684210526315789
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	32	8640	270
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	9	1620	180
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Junio 2007	200706	Junio	2007	22	Huesca	Hombres	Temporal	Otros	8	Otros	Otros	1	7	2488	355,428571428571428571428571428571428571
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Otros	8	Otros	Otros	0	3	0	0
Junio 2007	200706	Junio	2007	22	Huesca	Mujeres	Temporal	Otros	8	Otros	Otros	1	10	3420	342
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	791	0	0
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	57	6151	107,912280701754385964912280701754385965
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	450	0	0
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	67	7624	113,791044776119402985074626865671641791
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	798	78379	98,21929824561403508771929824561403508772
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	542	39236	72,39114391143911439114391143911439114391
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	27	0	0
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	25	1566	62,64
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	106	0	0
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	187	4130	22,08556149732620320855614973262032085561
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	1	360	360
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	8	9516	1189,5
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	8	10728	1341
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	5	8007	1601,4
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	25	5027	201,08
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	15	2700	180
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	43	7751	180,255813953488372093023255813953488372
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	8	1532	191,5
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	Temporal	Otros	8	Otros	Otros	1	1	361	361
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	7842	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	590	43842	74,30847457627118644067796610169491525424
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3818	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	856	44694	52,21261682242990654205607476635514018692
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	3	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7607	542003	71,25055869593795188642040226107532535822
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	6827	421634	61,75977735462135637908305258532298227626
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	269	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	351	24656	70,24501424501424501424501424501424501425
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1290	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	924	28530	30,87662337662337662337662337662337662338
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	24	8641	360,041666666666666666666666666666666667
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	16	5491	343,1875
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	12	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	93	144643	1555,301075268817204301075268817204301075
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	124	170024	1371,16129032258064516129032258064516129
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	4	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	3	1080	360
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	2	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	13	18765	1443,461538461538461538461538461538461538
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	46	60583	1317,021739130434782608695652173913043478
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	3	1080	360
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	76	14264	187,684210526315789473684210526315789474
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	138	29075	210,688405797101449275362318840579710145
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	79	14542	184,075949367088607594936708860759493671
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	65	13290	204,461538461538461538461538461538461538
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Otros	8	Otros	Otros	0	19	0	0
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	Temporal	Otros	8	Otros	Otros	1	21	3084	146,857142857142857142857142857142857143
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	Temporal	Otros	8	Otros	Otros	0	18	0	0
