Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Afiliaciones en alta
201103	Marzo 2011	33	Matarraña / Matarranya	Mujeres	165
201103	Marzo 2011	01	La Jacetania	Hombres	430
201103	Marzo 2011	02	Alto Gállego	Hombres	419
201103	Marzo 2011	03	Sobrarbe	Hombres	208
201103	Marzo 2011	04	La Ribagorza	Hombres	337
201103	Marzo 2011	05	Cinco Villas	Hombres	894
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	2186
201103	Marzo 2011	07	Somontano de Barbastro	Hombres	641
201103	Marzo 2011	08	Cinca Medio	Hombres	607
201103	Marzo 2011	09	La Litera / La Llitera	Hombres	496
201103	Marzo 2011	10	Los Monegros	Hombres	529
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Hombres	622
201103	Marzo 2011	12	Tarazona y el Moncayo	Hombres	249
201103	Marzo 2011	13	Campo de Borja	Hombres	285
201103	Marzo 2011	14	Aranda	Hombres	180
201103	Marzo 2011	15	Ribera Alta del Ebro	Hombres	2852
201103	Marzo 2011	16	Valdejalón	Hombres	796
201103	Marzo 2011	17	D.C. Zaragoza	Hombres	18102
201103	Marzo 2011	18	Ribera Baja del Ebro	Hombres	298
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	309
201103	Marzo 2011	20	Comunidad de Calatayud	Hombres	758
201103	Marzo 2011	21	Campo de Cariñena	Hombres	293
201103	Marzo 2011	22	Campo de Belchite	Hombres	91
201103	Marzo 2011	23	Bajo Martín	Hombres	184
201103	Marzo 2011	24	Campo de Daroca	Hombres	121
201103	Marzo 2011	25	Jiloca	Hombres	283
201103	Marzo 2011	26	Cuencas Mineras	Hombres	189
201103	Marzo 2011	27	Andorra-Sierra de Arcos	Hombres	286
201103	Marzo 2011	28	Bajo Aragón	Hombres	653
201103	Marzo 2011	29	Comunidad de Teruel	Hombres	1657
201103	Marzo 2011	30	Maestrazgo	Hombres	103
201103	Marzo 2011	31	Sierra de Albarracín	Hombres	97
201103	Marzo 2011	32	Gúdar-Javalambre	Hombres	203
201103	Marzo 2011	33	Matarraña / Matarranya	Hombres	267
201103	Marzo 2011	01	La Jacetania	Mujeres	346
201103	Marzo 2011	02	Alto Gállego	Mujeres	257
201103	Marzo 2011	03	Sobrarbe	Mujeres	97
201103	Marzo 2011	04	La Ribagorza	Mujeres	210
201103	Marzo 2011	05	Cinco Villas	Mujeres	579
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	1951
201103	Marzo 2011	07	Somontano de Barbastro	Mujeres	529
201103	Marzo 2011	08	Cinca Medio	Mujeres	343
201103	Marzo 2011	09	La Litera / La Llitera	Mujeres	289
201103	Marzo 2011	10	Los Monegros	Mujeres	251
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Mujeres	407
201103	Marzo 2011	12	Tarazona y el Moncayo	Mujeres	164
201103	Marzo 2011	13	Campo de Borja	Mujeres	235
201103	Marzo 2011	14	Aranda	Mujeres	74
201103	Marzo 2011	15	Ribera Alta del Ebro	Mujeres	471
201103	Marzo 2011	16	Valdejalón	Mujeres	409
201103	Marzo 2011	17	D.C. Zaragoza	Mujeres	15869
201103	Marzo 2011	18	Ribera Baja del Ebro	Mujeres	215
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	224
201103	Marzo 2011	20	Comunidad de Calatayud	Mujeres	503
201103	Marzo 2011	21	Campo de Cariñena	Mujeres	121
201103	Marzo 2011	22	Campo de Belchite	Mujeres	43
201103	Marzo 2011	23	Bajo Martín	Mujeres	73
201103	Marzo 2011	24	Campo de Daroca	Mujeres	86
201103	Marzo 2011	25	Jiloca	Mujeres	198
201103	Marzo 2011	26	Cuencas Mineras	Mujeres	68
201103	Marzo 2011	27	Andorra-Sierra de Arcos	Mujeres	114
201103	Marzo 2011	28	Bajo Aragón	Mujeres	479
201103	Marzo 2011	29	Comunidad de Teruel	Mujeres	1355
201103	Marzo 2011	30	Maestrazgo	Mujeres	56
201103	Marzo 2011	31	Sierra de Albarracín	Mujeres	65
201103	Marzo 2011	32	Gúdar-Javalambre	Mujeres	124
201103	Marzo 2011	33	Matarraña / Matarranya	Mujeres	159
201103	Marzo 2011	01	La Jacetania	Hombres	338
201103	Marzo 2011	02	Alto Gállego	Hombres	313
201103	Marzo 2011	03	Sobrarbe	Hombres	150
201103	Marzo 2011	04	La Ribagorza	Hombres	258
201103	Marzo 2011	05	Cinco Villas	Hombres	655
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	1564
201103	Marzo 2011	07	Somontano de Barbastro	Hombres	523
201103	Marzo 2011	08	Cinca Medio	Hombres	483
201103	Marzo 2011	09	La Litera / La Llitera	Hombres	459
201103	Marzo 2011	10	Los Monegros	Hombres	432
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Hombres	480
201103	Marzo 2011	12	Tarazona y el Moncayo	Hombres	201
201103	Marzo 2011	13	Campo de Borja	Hombres	207
201103	Marzo 2011	14	Aranda	Hombres	153
201103	Marzo 2011	15	Ribera Alta del Ebro	Hombres	2040
201103	Marzo 2011	16	Valdejalón	Hombres	567
201103	Marzo 2011	17	D.C. Zaragoza	Hombres	13932
201103	Marzo 2011	18	Ribera Baja del Ebro	Hombres	190
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	257
201103	Marzo 2011	20	Comunidad de Calatayud	Hombres	612
201103	Marzo 2011	21	Campo de Cariñena	Hombres	221
201103	Marzo 2011	22	Campo de Belchite	Hombres	77
201103	Marzo 2011	23	Bajo Martín	Hombres	137
201103	Marzo 2011	24	Campo de Daroca	Hombres	105
201103	Marzo 2011	25	Jiloca	Hombres	186
201103	Marzo 2011	26	Cuencas Mineras	Hombres	119
201103	Marzo 2011	27	Andorra-Sierra de Arcos	Hombres	140
201103	Marzo 2011	28	Bajo Aragón	Hombres	485
201103	Marzo 2011	29	Comunidad de Teruel	Hombres	1090
201103	Marzo 2011	30	Maestrazgo	Hombres	72
201103	Marzo 2011	31	Sierra de Albarracín	Hombres	62
201103	Marzo 2011	32	Gúdar-Javalambre	Hombres	150
201103	Marzo 2011	33	Matarraña / Matarranya	Hombres	219
201103	Marzo 2011	01	La Jacetania	Mujeres	187
201103	Marzo 2011	02	Alto Gállego	Mujeres	158
201103	Marzo 2011	03	Sobrarbe	Mujeres	85
201103	Marzo 2011	04	La Ribagorza	Mujeres	165
201103	Marzo 2011	05	Cinco Villas	Mujeres	316
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	1317
201103	Marzo 2011	07	Somontano de Barbastro	Mujeres	319
201103	Marzo 2011	08	Cinca Medio	Mujeres	246
201103	Marzo 2011	09	La Litera / La Llitera	Mujeres	235
201103	Marzo 2011	10	Los Monegros	Mujeres	181
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Mujeres	235
201103	Marzo 2011	12	Tarazona y el Moncayo	Mujeres	106
201103	Marzo 2011	13	Campo de Borja	Mujeres	116
201103	Marzo 2011	14	Aranda	Mujeres	56
201103	Marzo 2011	15	Ribera Alta del Ebro	Mujeres	266
201103	Marzo 2011	16	Valdejalón	Mujeres	236
201103	Marzo 2011	17	D.C. Zaragoza	Mujeres	11057
201103	Marzo 2011	18	Ribera Baja del Ebro	Mujeres	131
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	157
201103	Marzo 2011	20	Comunidad de Calatayud	Mujeres	325
201103	Marzo 2011	21	Campo de Cariñena	Mujeres	90
201103	Marzo 2011	22	Campo de Belchite	Mujeres	40
201103	Marzo 2011	23	Bajo Martín	Mujeres	57
201103	Marzo 2011	24	Campo de Daroca	Mujeres	59
201103	Marzo 2011	25	Jiloca	Mujeres	141
201103	Marzo 2011	26	Cuencas Mineras	Mujeres	64
201103	Marzo 2011	27	Andorra-Sierra de Arcos	Mujeres	55
201103	Marzo 2011	28	Bajo Aragón	Mujeres	322
201103	Marzo 2011	29	Comunidad de Teruel	Mujeres	815
201103	Marzo 2011	30	Maestrazgo	Mujeres	37
201103	Marzo 2011	31	Sierra de Albarracín	Mujeres	46
201103	Marzo 2011	32	Gúdar-Javalambre	Mujeres	82
201103	Marzo 2011	33	Matarraña / Matarranya	Mujeres	159
201103	Marzo 2011	01	La Jacetania	Hombres	205
201103	Marzo 2011	02	Alto Gállego	Hombres	164
201103	Marzo 2011	03	Sobrarbe	Hombres	117
201103	Marzo 2011	04	La Ribagorza	Hombres	220
201103	Marzo 2011	05	Cinco Villas	Hombres	459
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	1137
201103	Marzo 2011	07	Somontano de Barbastro	Hombres	379
201103	Marzo 2011	08	Cinca Medio	Hombres	339
201103	Marzo 2011	09	La Litera / La Llitera	Hombres	345
201103	Marzo 2011	10	Los Monegros	Hombres	341
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Hombres	361
201103	Marzo 2011	12	Tarazona y el Moncayo	Hombres	149
201103	Marzo 2011	13	Campo de Borja	Hombres	173
201103	Marzo 2011	14	Aranda	Hombres	76
201103	Marzo 2011	15	Ribera Alta del Ebro	Hombres	1334
201103	Marzo 2011	16	Valdejalón	Hombres	405
201103	Marzo 2011	17	D.C. Zaragoza	Hombres	10053
201103	Marzo 2011	18	Ribera Baja del Ebro	Hombres	134
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	205
201103	Marzo 2011	20	Comunidad de Calatayud	Hombres	477
201103	Marzo 2011	21	Campo de Cariñena	Hombres	167
201103	Marzo 2011	22	Campo de Belchite	Hombres	78
201103	Marzo 2011	23	Bajo Martín	Hombres	96
201103	Marzo 2011	24	Campo de Daroca	Hombres	107
201103	Marzo 2011	25	Jiloca	Hombres	193
201103	Marzo 2011	26	Cuencas Mineras	Hombres	73
201103	Marzo 2011	27	Andorra-Sierra de Arcos	Hombres	73
201103	Marzo 2011	28	Bajo Aragón	Hombres	354
201103	Marzo 2011	29	Comunidad de Teruel	Hombres	685
201103	Marzo 2011	30	Maestrazgo	Hombres	48
201103	Marzo 2011	31	Sierra de Albarracín	Hombres	44
201103	Marzo 2011	32	Gúdar-Javalambre	Hombres	119
201103	Marzo 2011	33	Matarraña / Matarranya	Hombres	179
201103	Marzo 2011	01	La Jacetania	Mujeres	131
201103	Marzo 2011	02	Alto Gállego	Mujeres	80
201103	Marzo 2011	03	Sobrarbe	Mujeres	55
201103	Marzo 2011	04	La Ribagorza	Mujeres	107
201103	Marzo 2011	05	Cinco Villas	Mujeres	220
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	838
201103	Marzo 2011	07	Somontano de Barbastro	Mujeres	168
201103	Marzo 2011	08	Cinca Medio	Mujeres	124
201103	Marzo 2011	09	La Litera / La Llitera	Mujeres	156
201103	Marzo 2011	10	Los Monegros	Mujeres	127
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Mujeres	170
201103	Marzo 2011	12	Tarazona y el Moncayo	Mujeres	72
201103	Marzo 2011	13	Campo de Borja	Mujeres	108
201103	Marzo 2011	14	Aranda	Mujeres	26
201103	Marzo 2011	15	Ribera Alta del Ebro	Mujeres	158
201103	Marzo 2011	16	Valdejalón	Mujeres	120
201103	Marzo 2011	17	D.C. Zaragoza	Mujeres	6417
201103	Marzo 2011	18	Ribera Baja del Ebro	Mujeres	64
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	106
201103	Marzo 2011	20	Comunidad de Calatayud	Mujeres	230
201103	Marzo 2011	21	Campo de Cariñena	Mujeres	48
201103	Marzo 2011	22	Campo de Belchite	Mujeres	31
201103	Marzo 2011	23	Bajo Martín	Mujeres	43
201103	Marzo 2011	24	Campo de Daroca	Mujeres	44
201103	Marzo 2011	25	Jiloca	Mujeres	98
201103	Marzo 2011	26	Cuencas Mineras	Mujeres	33
201103	Marzo 2011	27	Andorra-Sierra de Arcos	Mujeres	29
201103	Marzo 2011	28	Bajo Aragón	Mujeres	220
201103	Marzo 2011	29	Comunidad de Teruel	Mujeres	501
201103	Marzo 2011	30	Maestrazgo	Mujeres	28
201103	Marzo 2011	31	Sierra de Albarracín	Mujeres	34
201103	Marzo 2011	32	Gúdar-Javalambre	Mujeres	68
201103	Marzo 2011	33	Matarraña / Matarranya	Mujeres	116
201103	Marzo 2011	01	La Jacetania	Hombres	26
201103	Marzo 2011	02	Alto Gállego	Hombres	12
201103	Marzo 2011	03	Sobrarbe	Hombres	16
201103	Marzo 2011	04	La Ribagorza	Hombres	19
201103	Marzo 2011	05	Cinco Villas	Hombres	34
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	95
201103	Marzo 2011	07	Somontano de Barbastro	Hombres	25
201103	Marzo 2011	08	Cinca Medio	Hombres	29
201103	Marzo 2011	09	La Litera / La Llitera	Hombres	38
201103	Marzo 2011	10	Los Monegros	Hombres	31
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Hombres	28
201103	Marzo 2011	12	Tarazona y el Moncayo	Hombres	5
201103	Marzo 2011	13	Campo de Borja	Hombres	10
201103	Marzo 2011	14	Aranda	Hombres	2
201103	Marzo 2011	15	Ribera Alta del Ebro	Hombres	23
201103	Marzo 2011	16	Valdejalón	Hombres	40
201103	Marzo 2011	17	D.C. Zaragoza	Hombres	974
201103	Marzo 2011	18	Ribera Baja del Ebro	Hombres	11
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	4
201103	Marzo 2011	20	Comunidad de Calatayud	Hombres	38
201103	Marzo 2011	21	Campo de Cariñena	Hombres	10
201103	Marzo 2011	22	Campo de Belchite	Hombres	7
201103	Marzo 2011	23	Bajo Martín	Hombres	3
201103	Marzo 2011	24	Campo de Daroca	Hombres	8
201103	Marzo 2011	25	Jiloca	Hombres	7
201103	Marzo 2011	26	Cuencas Mineras	Hombres	7
201103	Marzo 2011	27	Andorra-Sierra de Arcos	Hombres	2
201103	Marzo 2011	28	Bajo Aragón	Hombres	25
201103	Marzo 2011	29	Comunidad de Teruel	Hombres	53
201103	Marzo 2011	30	Maestrazgo	Hombres	1
201103	Marzo 2011	31	Sierra de Albarracín	Hombres	2
201103	Marzo 2011	32	Gúdar-Javalambre	Hombres	6
201103	Marzo 2011	33	Matarraña / Matarranya	Hombres	9
201103	Marzo 2011	01	La Jacetania	Mujeres	21
201103	Marzo 2011	02	Alto Gállego	Mujeres	12
201103	Marzo 2011	03	Sobrarbe	Mujeres	8
201103	Marzo 2011	04	La Ribagorza	Mujeres	20
201103	Marzo 2011	05	Cinco Villas	Mujeres	29
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	86
201103	Marzo 2011	07	Somontano de Barbastro	Mujeres	20
201103	Marzo 2011	08	Cinca Medio	Mujeres	29
201103	Marzo 2011	09	La Litera / La Llitera	Mujeres	23
201103	Marzo 2011	10	Los Monegros	Mujeres	19
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Mujeres	23
201103	Marzo 2011	12	Tarazona y el Moncayo	Mujeres	8
201103	Marzo 2011	13	Campo de Borja	Mujeres	11
201103	Marzo 2011	14	Aranda	Mujeres	6
201103	Marzo 2011	15	Ribera Alta del Ebro	Mujeres	16
201103	Marzo 2011	16	Valdejalón	Mujeres	18
201103	Marzo 2011	17	D.C. Zaragoza	Mujeres	715
201103	Marzo 2011	18	Ribera Baja del Ebro	Mujeres	5
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	9
201103	Marzo 2011	20	Comunidad de Calatayud	Mujeres	41
201103	Marzo 2011	21	Campo de Cariñena	Mujeres	10
201103	Marzo 2011	22	Campo de Belchite	Mujeres	4
201103	Marzo 2011	23	Bajo Martín	Mujeres	7
201103	Marzo 2011	24	Campo de Daroca	Mujeres	6
201103	Marzo 2011	25	Jiloca	Mujeres	7
201103	Marzo 2011	26	Cuencas Mineras	Mujeres	3
201103	Marzo 2011	27	Andorra-Sierra de Arcos	Mujeres	6
201103	Marzo 2011	28	Bajo Aragón	Mujeres	17
201103	Marzo 2011	29	Comunidad de Teruel	Mujeres	38
201103	Marzo 2011	30	Maestrazgo	Mujeres	2
201103	Marzo 2011	31	Sierra de Albarracín	Mujeres	1
201103	Marzo 2011	32	Gúdar-Javalambre	Mujeres	3
201103	Marzo 2011	33	Matarraña / Matarranya	Mujeres	4
201103	Marzo 2011	01	La Jacetania	Hombres	13
201103	Marzo 2011	02	Alto Gállego	Hombres	6
201103	Marzo 2011	03	Sobrarbe	Hombres	3
201103	Marzo 2011	04	La Ribagorza	Hombres	10
201103	Marzo 2011	05	Cinco Villas	Hombres	16
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Hombres	14
201103	Marzo 2011	07	Somontano de Barbastro	Hombres	9
201103	Marzo 2011	08	Cinca Medio	Hombres	5
201103	Marzo 2011	09	La Litera / La Llitera	Hombres	13
201103	Marzo 2011	10	Los Monegros	Hombres	10
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Hombres	10
201103	Marzo 2011	12	Tarazona y el Moncayo	Hombres	7
201103	Marzo 2011	14	Aranda	Hombres	2
201103	Marzo 2011	15	Ribera Alta del Ebro	Hombres	11
201103	Marzo 2011	16	Valdejalón	Hombres	6
201103	Marzo 2011	17	D.C. Zaragoza	Hombres	187
201103	Marzo 2011	18	Ribera Baja del Ebro	Hombres	1
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	2
201103	Marzo 2011	20	Comunidad de Calatayud	Hombres	6
201103	Marzo 2011	21	Campo de Cariñena	Hombres	1
201103	Marzo 2011	22	Campo de Belchite	Hombres	1
201103	Marzo 2011	23	Bajo Martín	Hombres	1
201103	Marzo 2011	24	Campo de Daroca	Hombres	1
201103	Marzo 2011	25	Jiloca	Hombres	1
201103	Marzo 2011	27	Andorra-Sierra de Arcos	Hombres	2
201103	Marzo 2011	28	Bajo Aragón	Hombres	4
201103	Marzo 2011	29	Comunidad de Teruel	Hombres	10
201103	Marzo 2011	31	Sierra de Albarracín	Hombres	2
201103	Marzo 2011	32	Gúdar-Javalambre	Hombres	2
201103	Marzo 2011	33	Matarraña / Matarranya	Hombres	2
201103	Marzo 2011	01	La Jacetania	Mujeres	6
201103	Marzo 2011	03	Sobrarbe	Mujeres	4
201103	Marzo 2011	04	La Ribagorza	Mujeres	3
201103	Marzo 2011	05	Cinco Villas	Mujeres	11
201103	Marzo 2011	06	Hoya de Huesca / Plana de Uesca	Mujeres	24
201103	Marzo 2011	07	Somontano de Barbastro	Mujeres	8
201103	Marzo 2011	08	Cinca Medio	Mujeres	6
201103	Marzo 2011	09	La Litera / La Llitera	Mujeres	3
201103	Marzo 2011	10	Los Monegros	Mujeres	2
201103	Marzo 2011	11	Bajo Cinca / Baix Cinca	Mujeres	5
201103	Marzo 2011	12	Tarazona y el Moncayo	Mujeres	3
201103	Marzo 2011	13	Campo de Borja	Mujeres	1
201103	Marzo 2011	15	Ribera Alta del Ebro	Mujeres	3
201103	Marzo 2011	16	Valdejalón	Mujeres	3
201103	Marzo 2011	17	D.C. Zaragoza	Mujeres	188
201103	Marzo 2011	18	Ribera Baja del Ebro	Mujeres	1
201103	Marzo 2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	3
201103	Marzo 2011	20	Comunidad de Calatayud	Mujeres	8
201103	Marzo 2011	21	Campo de Cariñena	Mujeres	2
201103	Marzo 2011	22	Campo de Belchite	Mujeres	3
201103	Marzo 2011	23	Bajo Martín	Mujeres	2
201103	Marzo 2011	25	Jiloca	Mujeres	1
201103	Marzo 2011	26	Cuencas Mineras	Mujeres	2
201103	Marzo 2011	28	Bajo Aragón	Mujeres	5
201103	Marzo 2011	29	Comunidad de Teruel	Mujeres	15
201103	Marzo 2011	30	Maestrazgo	Mujeres	2
201103	Marzo 2011	32	Gúdar-Javalambre	Mujeres	2
201103	Marzo 2011	17	D.C. Zaragoza	Hombres	3
201103	Marzo 2011	17	D.C. Zaragoza	Mujeres	1
201012	Diciembre 2010	01	La Jacetania	Hombres	24
201012	Diciembre 2010	02	Alto Gállego	Hombres	18
201012	Diciembre 2010	03	Sobrarbe	Hombres	17
201012	Diciembre 2010	04	La Ribagorza	Hombres	29
201012	Diciembre 2010	05	Cinco Villas	Hombres	73
201012	Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	81
201012	Diciembre 2010	07	Somontano de Barbastro	Hombres	26
201012	Diciembre 2010	08	Cinca Medio	Hombres	44
201012	Diciembre 2010	09	La Litera / La Llitera	Hombres	44
201012	Diciembre 2010	10	Los Monegros	Hombres	35
201012	Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	46
201012	Diciembre 2010	12	Tarazona y el Moncayo	Hombres	14
201012	Diciembre 2010	13	Campo de Borja	Hombres	18
201012	Diciembre 2010	14	Aranda	Hombres	12
201012	Diciembre 2010	15	Ribera Alta del Ebro	Hombres	67
201012	Diciembre 2010	16	Valdejalón	Hombres	91
201012	Diciembre 2010	17	D.C. Zaragoza	Hombres	842
201012	Diciembre 2010	18	Ribera Baja del Ebro	Hombres	13
201012	Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	63
201012	Diciembre 2010	20	Comunidad de Calatayud	Hombres	67
201012	Diciembre 2010	21	Campo de Cariñena	Hombres	31
201012	Diciembre 2010	22	Campo de Belchite	Hombres	2
201012	Diciembre 2010	23	Bajo Martín	Hombres	25
201012	Diciembre 2010	24	Campo de Daroca	Hombres	8
201012	Diciembre 2010	25	Jiloca	Hombres	6
201012	Diciembre 2010	26	Cuencas Mineras	Hombres	21
201012	Diciembre 2010	27	Andorra-Sierra de Arcos	Hombres	11
201012	Diciembre 2010	28	Bajo Aragón	Hombres	58
201012	Diciembre 2010	29	Comunidad de Teruel	Hombres	71
201012	Diciembre 2010	30	Maestrazgo	Hombres	4
201012	Diciembre 2010	31	Sierra de Albarracín	Hombres	8
201012	Diciembre 2010	32	Gúdar-Javalambre	Hombres	21
201012	Diciembre 2010	33	Matarraña / Matarranya	Hombres	32
201012	Diciembre 2010	01	La Jacetania	Mujeres	16
201012	Diciembre 2010	02	Alto Gállego	Mujeres	14
201012	Diciembre 2010	03	Sobrarbe	Mujeres	5
201012	Diciembre 2010	04	La Ribagorza	Mujeres	16
201012	Diciembre 2010	05	Cinco Villas	Mujeres	27
201012	Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Mujeres	74
201012	Diciembre 2010	07	Somontano de Barbastro	Mujeres	19
201012	Diciembre 2010	08	Cinca Medio	Mujeres	15
201012	Diciembre 2010	09	La Litera / La Llitera	Mujeres	16
201012	Diciembre 2010	10	Los Monegros	Mujeres	20
201012	Diciembre 2010	11	Bajo Cinca / Baix Cinca	Mujeres	19
201012	Diciembre 2010	12	Tarazona y el Moncayo	Mujeres	5
201012	Diciembre 2010	13	Campo de Borja	Mujeres	7
201012	Diciembre 2010	14	Aranda	Mujeres	4
201012	Diciembre 2010	15	Ribera Alta del Ebro	Mujeres	23
201012	Diciembre 2010	16	Valdejalón	Mujeres	52
201012	Diciembre 2010	17	D.C. Zaragoza	Mujeres	905
201012	Diciembre 2010	18	Ribera Baja del Ebro	Mujeres	3
201012	Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	24
201012	Diciembre 2010	20	Comunidad de Calatayud	Mujeres	32
201012	Diciembre 2010	21	Campo de Cariñena	Mujeres	15
201012	Diciembre 2010	23	Bajo Martín	Mujeres	3
201012	Diciembre 2010	24	Campo de Daroca	Mujeres	6
201012	Diciembre 2010	25	Jiloca	Mujeres	6
201012	Diciembre 2010	26	Cuencas Mineras	Mujeres	4
201012	Diciembre 2010	27	Andorra-Sierra de Arcos	Mujeres	4
201012	Diciembre 2010	28	Bajo Aragón	Mujeres	23
201012	Diciembre 2010	29	Comunidad de Teruel	Mujeres	41
201012	Diciembre 2010	30	Maestrazgo	Mujeres	8
201012	Diciembre 2010	31	Sierra de Albarracín	Mujeres	2
201012	Diciembre 2010	32	Gúdar-Javalambre	Mujeres	8
201012	Diciembre 2010	33	Matarraña / Matarranya	Mujeres	2
201012	Diciembre 2010	01	La Jacetania	Hombres	143
201012	Diciembre 2010	02	Alto Gállego	Hombres	180
201012	Diciembre 2010	03	Sobrarbe	Hombres	64
201012	Diciembre 2010	04	La Ribagorza	Hombres	169
201012	Diciembre 2010	05	Cinco Villas	Hombres	368
201012	Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	Hombres	701
201012	Diciembre 2010	07	Somontano de Barbastro	Hombres	232
201012	Diciembre 2010	08	Cinca Medio	Hombres	296
201012	Diciembre 2010	09	La Litera / La Llitera	Hombres	232
201012	Diciembre 2010	10	Los Monegros	Hombres	225
201012	Diciembre 2010	11	Bajo Cinca / Baix Cinca	Hombres	310
201012	Diciembre 2010	12	Tarazona y el Moncayo	Hombres	101
201012	Diciembre 2010	13	Campo de Borja	Hombres	171
201012	Diciembre 2010	14	Aranda	Hombres	65
201012	Diciembre 2010	15	Ribera Alta del Ebro	Hombres	569
201012	Diciembre 2010	16	Valdejalón	Hombres	613
201012	Diciembre 2010	17	D.C. Zaragoza	Hombres	7181
201012	Diciembre 2010	18	Ribera Baja del Ebro	Hombres	110
201012	Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	184
201012	Diciembre 2010	20	Comunidad de Calatayud	Hombres	355
201012	Diciembre 2010	21	Campo de Cariñena	Hombres	169
201012	Diciembre 2010	22	Campo de Belchite	Hombres	28
201012	Diciembre 2010	23	Bajo Martín	Hombres	118
201012	Diciembre 2010	24	Campo de Daroca	Hombres	66
201012	Diciembre 2010	25	Jiloca	Hombres	137
201012	Diciembre 2010	26	Cuencas Mineras	Hombres	112
201012	Diciembre 2010	27	Andorra-Sierra de Arcos	Hombres	109
201012	Diciembre 2010	28	Bajo Aragón	Hombres	375
201012	Diciembre 2010	29	Comunidad de Teruel	Hombres	624
201012	Diciembre 2010	30	Maestrazgo	Hombres	38
201012	Diciembre 2010	31	Sierra de Albarracín	Hombres	47
201012	Diciembre 2010	32	Gúdar-Javalambre	Hombres	143
201012	Diciembre 2010	33	Matarraña / Matarranya	Hombres	108
201012	Diciembre 2010	01	La Jacetania	Mujeres	108
201012	Diciembre 2010	02	Alto Gállego	Mujeres	163
201012	Diciembre 2010	03	Sobrarbe	Mujeres	43
