Año	Siglas	Votos	Candidatura	Comarca código	Comarca nombre
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	01	La Jacetania
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	02	Alto Gállego
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	03	Sobrarbe
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	04	La Ribagorza
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	05	Cinco Villas
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	06	Hoya de Huesca / Plana de Uesca
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	07	Somontano de Barbastro
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	08	Cinca Medio
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	09	La Litera / La Llitera
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	10	Los Monegros
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	11	Bajo Cinca / Baix Cinca
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	12	Tarazona y el Moncayo
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	13	Campo de Borja
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	14	Aranda
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	15	Ribera Alta del Ebro
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	16	Valdejalón
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	17	Central
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	18	Ribera Baja del Ebro
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	20	Comunidad de Calatayud
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	21	Campo de Cariñena
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	22	Campo de Belchite
2008	PACMA	5	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	23	Bajo Martín
2008	PACMA	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	24	Campo de Daroca
2008	PACMA	12	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	25	Jiloca
2008	PACMA	25	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	26	Cuencas Mineras
2008	PACMA	22	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	27	Andorra-Sierra de Arcos
2008	PACMA	82	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	28	Bajo Aragón
2008	PACMA	97	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	29	Comunidad de Teruel
2008	PACMA	7	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	30	Maestrazgo
2008	PACMA	11	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	31	Sierra de Albarracín
2008	PACMA	23	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	32	Gúdar-Javalambre
2008	PACMA	12	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL	33	Matarraña / Matarranya
2008	PAÑ	0	PLATAFORMA Ñ	01	La Jacetania
2008	PAÑ	0	PLATAFORMA Ñ	02	Alto Gállego
2008	PAÑ	0	PLATAFORMA Ñ	03	Sobrarbe
2008	PAÑ	0	PLATAFORMA Ñ	04	La Ribagorza
2008	PAÑ	0	PLATAFORMA Ñ	05	Cinco Villas
2008	PAÑ	0	PLATAFORMA Ñ	06	Hoya de Huesca / Plana de Uesca
2008	PAÑ	0	PLATAFORMA Ñ	07	Somontano de Barbastro
2008	PAÑ	0	PLATAFORMA Ñ	08	Cinca Medio
2008	PAÑ	0	PLATAFORMA Ñ	09	La Litera / La Llitera
2008	PAÑ	0	PLATAFORMA Ñ	10	Los Monegros
2008	PAÑ	0	PLATAFORMA Ñ	11	Bajo Cinca / Baix Cinca
2008	PAÑ	0	PLATAFORMA Ñ	12	Tarazona y el Moncayo
2008	PAÑ	0	PLATAFORMA Ñ	13	Campo de Borja
2008	PAÑ	0	PLATAFORMA Ñ	14	Aranda
2008	PAÑ	0	PLATAFORMA Ñ	15	Ribera Alta del Ebro
2008	PAÑ	0	PLATAFORMA Ñ	16	Valdejalón
2008	PAÑ	0	PLATAFORMA Ñ	17	Central
2008	PAÑ	0	PLATAFORMA Ñ	18	Ribera Baja del Ebro
2008	PAÑ	0	PLATAFORMA Ñ	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PAÑ	0	PLATAFORMA Ñ	20	Comunidad de Calatayud
2008	PAÑ	0	PLATAFORMA Ñ	21	Campo de Cariñena
2008	PAÑ	0	PLATAFORMA Ñ	22	Campo de Belchite
2008	PAÑ	4	PLATAFORMA Ñ	23	Bajo Martín
2008	PAÑ	0	PLATAFORMA Ñ	24	Campo de Daroca
2008	PAÑ	9	PLATAFORMA Ñ	25	Jiloca
2008	PAÑ	11	PLATAFORMA Ñ	26	Cuencas Mineras
2008	PAÑ	11	PLATAFORMA Ñ	27	Andorra-Sierra de Arcos
2008	PAÑ	20	PLATAFORMA Ñ	28	Bajo Aragón
2008	PAÑ	27	PLATAFORMA Ñ	29	Comunidad de Teruel
2008	PAÑ	4	PLATAFORMA Ñ	30	Maestrazgo
2008	PAÑ	5	PLATAFORMA Ñ	31	Sierra de Albarracín
2008	PAÑ	10	PLATAFORMA Ñ	32	Gúdar-Javalambre
2008	PAÑ	5	PLATAFORMA Ñ	33	Matarraña / Matarranya
2008	PUM+J	31	POR UN MUNDO MAS JUSTO	01	La Jacetania
2008	PUM+J	24	POR UN MUNDO MAS JUSTO	02	Alto Gállego
2008	PUM+J	7	POR UN MUNDO MAS JUSTO	03	Sobrarbe
2008	PUM+J	27	POR UN MUNDO MAS JUSTO	04	La Ribagorza
2008	PUM+J	29	POR UN MUNDO MAS JUSTO	05	Cinco Villas
2008	PUM+J	112	POR UN MUNDO MAS JUSTO	06	Hoya de Huesca / Plana de Uesca
2008	PUM+J	34	POR UN MUNDO MAS JUSTO	07	Somontano de Barbastro
2008	PUM+J	21	POR UN MUNDO MAS JUSTO	08	Cinca Medio
2008	PUM+J	13	POR UN MUNDO MAS JUSTO	09	La Litera / La Llitera
2008	PUM+J	26	POR UN MUNDO MAS JUSTO	10	Los Monegros
2008	PUM+J	12	POR UN MUNDO MAS JUSTO	11	Bajo Cinca / Baix Cinca
2008	PUM+J	26	POR UN MUNDO MAS JUSTO	12	Tarazona y el Moncayo
2008	PUM+J	15	POR UN MUNDO MAS JUSTO	13	Campo de Borja
2008	PUM+J	8	POR UN MUNDO MAS JUSTO	14	Aranda
2008	PUM+J	17	POR UN MUNDO MAS JUSTO	15	Ribera Alta del Ebro
2008	PUM+J	16	POR UN MUNDO MAS JUSTO	16	Valdejalón
2008	PUM+J	975	POR UN MUNDO MAS JUSTO	17	Central
2008	PUM+J	6	POR UN MUNDO MAS JUSTO	18	Ribera Baja del Ebro
2008	PUM+J	8	POR UN MUNDO MAS JUSTO	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PUM+J	53	POR UN MUNDO MAS JUSTO	20	Comunidad de Calatayud
2008	PUM+J	4	POR UN MUNDO MAS JUSTO	21	Campo de Cariñena
2008	PUM+J	3	POR UN MUNDO MAS JUSTO	22	Campo de Belchite
2008	PUM+J	11	POR UN MUNDO MAS JUSTO	23	Bajo Martín
2008	PUM+J	4	POR UN MUNDO MAS JUSTO	24	Campo de Daroca
2008	PUM+J	25	POR UN MUNDO MAS JUSTO	25	Jiloca
2008	PUM+J	34	POR UN MUNDO MAS JUSTO	26	Cuencas Mineras
2008	PUM+J	18	POR UN MUNDO MAS JUSTO	27	Andorra-Sierra de Arcos
2008	PUM+J	56	POR UN MUNDO MAS JUSTO	28	Bajo Aragón
2008	PUM+J	79	POR UN MUNDO MAS JUSTO	29	Comunidad de Teruel
2008	PUM+J	8	POR UN MUNDO MAS JUSTO	30	Maestrazgo
2008	PUM+J	11	POR UN MUNDO MAS JUSTO	31	Sierra de Albarracín
2008	PUM+J	12	POR UN MUNDO MAS JUSTO	32	Gúdar-Javalambre
2008	PUM+J	7	POR UN MUNDO MAS JUSTO	33	Matarraña / Matarranya
2008	pCUA	20	PARTIDO CIUDADANOS UNIDOS DE ARAGON	01	La Jacetania
2008	pCUA	19	PARTIDO CIUDADANOS UNIDOS DE ARAGON	02	Alto Gállego
2008	pCUA	6	PARTIDO CIUDADANOS UNIDOS DE ARAGON	03	Sobrarbe
2008	pCUA	13	PARTIDO CIUDADANOS UNIDOS DE ARAGON	04	La Ribagorza
2008	pCUA	12	PARTIDO CIUDADANOS UNIDOS DE ARAGON	05	Cinco Villas
2008	pCUA	74	PARTIDO CIUDADANOS UNIDOS DE ARAGON	06	Hoya de Huesca / Plana de Uesca
2008	pCUA	17	PARTIDO CIUDADANOS UNIDOS DE ARAGON	07	Somontano de Barbastro
2008	pCUA	30	PARTIDO CIUDADANOS UNIDOS DE ARAGON	08	Cinca Medio
2008	pCUA	9	PARTIDO CIUDADANOS UNIDOS DE ARAGON	09	La Litera / La Llitera
2008	pCUA	14	PARTIDO CIUDADANOS UNIDOS DE ARAGON	10	Los Monegros
2008	pCUA	12	PARTIDO CIUDADANOS UNIDOS DE ARAGON	11	Bajo Cinca / Baix Cinca
2008	pCUA	11	PARTIDO CIUDADANOS UNIDOS DE ARAGON	12	Tarazona y el Moncayo
2008	pCUA	6	PARTIDO CIUDADANOS UNIDOS DE ARAGON	13	Campo de Borja
2008	pCUA	1	PARTIDO CIUDADANOS UNIDOS DE ARAGON	14	Aranda
2008	pCUA	8	PARTIDO CIUDADANOS UNIDOS DE ARAGON	15	Ribera Alta del Ebro
2008	pCUA	15	PARTIDO CIUDADANOS UNIDOS DE ARAGON	16	Valdejalón
2008	pCUA	1150	PARTIDO CIUDADANOS UNIDOS DE ARAGON	17	Central
2008	pCUA	6	PARTIDO CIUDADANOS UNIDOS DE ARAGON	18	Ribera Baja del Ebro
2008	pCUA	5	PARTIDO CIUDADANOS UNIDOS DE ARAGON	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	pCUA	36	PARTIDO CIUDADANOS UNIDOS DE ARAGON	20	Comunidad de Calatayud
2008	pCUA	2	PARTIDO CIUDADANOS UNIDOS DE ARAGON	21	Campo de Cariñena
2008	pCUA	2	PARTIDO CIUDADANOS UNIDOS DE ARAGON	22	Campo de Belchite
2008	pCUA	3	PARTIDO CIUDADANOS UNIDOS DE ARAGON	23	Bajo Martín
2008	pCUA	7	PARTIDO CIUDADANOS UNIDOS DE ARAGON	24	Campo de Daroca
2008	pCUA	12	PARTIDO CIUDADANOS UNIDOS DE ARAGON	25	Jiloca
2008	pCUA	5	PARTIDO CIUDADANOS UNIDOS DE ARAGON	26	Cuencas Mineras
2008	pCUA	6	PARTIDO CIUDADANOS UNIDOS DE ARAGON	27	Andorra-Sierra de Arcos
2008	pCUA	17	PARTIDO CIUDADANOS UNIDOS DE ARAGON	28	Bajo Aragón
2008	pCUA	28	PARTIDO CIUDADANOS UNIDOS DE ARAGON	29	Comunidad de Teruel
2008	pCUA	2	PARTIDO CIUDADANOS UNIDOS DE ARAGON	30	Maestrazgo
2008	pCUA	1	PARTIDO CIUDADANOS UNIDOS DE ARAGON	31	Sierra de Albarracín
2008	pCUA	14	PARTIDO CIUDADANOS UNIDOS DE ARAGON	32	Gúdar-Javalambre
2008	pCUA	3	PARTIDO CIUDADANOS UNIDOS DE ARAGON	33	Matarraña / Matarranya
2008	PSD-FIA	8	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	01	La Jacetania
2008	PSD-FIA	10	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	02	Alto Gállego
2008	PSD-FIA	4	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	03	Sobrarbe
2008	PSD-FIA	14	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	04	La Ribagorza
2008	PSD-FIA	43	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	05	Cinco Villas
2008	PSD-FIA	76	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	06	Hoya de Huesca / Plana de Uesca
2008	PSD-FIA	18	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	07	Somontano de Barbastro
2008	PSD-FIA	27	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	08	Cinca Medio
2008	PSD-FIA	20	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	09	La Litera / La Llitera
2008	PSD-FIA	64	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	10	Los Monegros
2008	PSD-FIA	5	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	11	Bajo Cinca / Baix Cinca
2008	PSD-FIA	15	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	12	Tarazona y el Moncayo
2008	PSD-FIA	25	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	13	Campo de Borja
2008	PSD-FIA	7	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	14	Aranda
2008	PSD-FIA	16	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	15	Ribera Alta del Ebro
2008	PSD-FIA	56	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	16	Valdejalón
2008	PSD-FIA	600	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	17	Central
2008	PSD-FIA	11	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	18	Ribera Baja del Ebro
2008	PSD-FIA	7	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PSD-FIA	29	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	20	Comunidad de Calatayud
2008	PSD-FIA	10	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	21	Campo de Cariñena
2008	PSD-FIA	1	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	22	Campo de Belchite
2008	PSD-FIA	10	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	23	Bajo Martín
2008	PSD-FIA	6	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	24	Campo de Daroca
2008	PSD-FIA	4	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	25	Jiloca
2008	PSD-FIA	13	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	26	Cuencas Mineras
2008	PSD-FIA	4	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	27	Andorra-Sierra de Arcos
2008	PSD-FIA	6	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	28	Bajo Aragón
2008	PSD-FIA	30	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	29	Comunidad de Teruel
2008	PSD-FIA	3	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	30	Maestrazgo
2008	PSD-FIA	6	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	31	Sierra de Albarracín
2008	PSD-FIA	2	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	32	Gúdar-Javalambre
2008	PSD-FIA	4	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON	33	Matarraña / Matarranya
2008	TA	5	TIERRA ARAGONESA	01	La Jacetania
2008	TA	6	TIERRA ARAGONESA	02	Alto Gállego
2008	TA	6	TIERRA ARAGONESA	03	Sobrarbe
2008	TA	8	TIERRA ARAGONESA	04	La Ribagorza
2008	TA	12	TIERRA ARAGONESA	05	Cinco Villas
2008	TA	41	TIERRA ARAGONESA	06	Hoya de Huesca / Plana de Uesca
2008	TA	16	TIERRA ARAGONESA	07	Somontano de Barbastro
2008	TA	19	TIERRA ARAGONESA	08	Cinca Medio
2008	TA	9	TIERRA ARAGONESA	09	La Litera / La Llitera
2008	TA	7	TIERRA ARAGONESA	10	Los Monegros
2008	TA	1	TIERRA ARAGONESA	11	Bajo Cinca / Baix Cinca
2008	TA	9	TIERRA ARAGONESA	12	Tarazona y el Moncayo
2008	TA	3	TIERRA ARAGONESA	13	Campo de Borja
2008	TA	2	TIERRA ARAGONESA	14	Aranda
2008	TA	1	TIERRA ARAGONESA	15	Ribera Alta del Ebro
2008	TA	16	TIERRA ARAGONESA	16	Valdejalón
2008	TA	683	TIERRA ARAGONESA	17	Central
2008	TA	3	TIERRA ARAGONESA	18	Ribera Baja del Ebro
2008	TA	5	TIERRA ARAGONESA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	TA	24	TIERRA ARAGONESA	20	Comunidad de Calatayud
2008	TA	2	TIERRA ARAGONESA	21	Campo de Cariñena
2008	TA	3	TIERRA ARAGONESA	22	Campo de Belchite
2008	TA	0	TIERRA ARAGONESA	23	Bajo Martín
2008	TA	4	TIERRA ARAGONESA	24	Campo de Daroca
2008	TA	0	TIERRA ARAGONESA	25	Jiloca
2008	TA	0	TIERRA ARAGONESA	26	Cuencas Mineras
2008	TA	0	TIERRA ARAGONESA	27	Andorra-Sierra de Arcos
2008	TA	0	TIERRA ARAGONESA	28	Bajo Aragón
2008	TA	0	TIERRA ARAGONESA	29	Comunidad de Teruel
2008	TA	0	TIERRA ARAGONESA	30	Maestrazgo
2008	TA	0	TIERRA ARAGONESA	31	Sierra de Albarracín
2008	TA	0	TIERRA ARAGONESA	32	Gúdar-Javalambre
2008	TA	0	TIERRA ARAGONESA	33	Matarraña / Matarranya
2008	FE de las JONS	15	FALANGE ESPAÑOLA DE LAS JONS	01	La Jacetania
2008	FE de las JONS	11	FALANGE ESPAÑOLA DE LAS JONS	02	Alto Gállego
2008	FE de las JONS	9	FALANGE ESPAÑOLA DE LAS JONS	03	Sobrarbe
2008	FE de las JONS	18	FALANGE ESPAÑOLA DE LAS JONS	04	La Ribagorza
2008	FE de las JONS	15	FALANGE ESPAÑOLA DE LAS JONS	05	Cinco Villas
2008	FE de las JONS	65	FALANGE ESPAÑOLA DE LAS JONS	06	Hoya de Huesca / Plana de Uesca
2008	FE de las JONS	43	FALANGE ESPAÑOLA DE LAS JONS	07	Somontano de Barbastro
2008	FE de las JONS	30	FALANGE ESPAÑOLA DE LAS JONS	08	Cinca Medio
2008	FE de las JONS	15	FALANGE ESPAÑOLA DE LAS JONS	09	La Litera / La Llitera
2008	FE de las JONS	19	FALANGE ESPAÑOLA DE LAS JONS	10	Los Monegros
2008	FE de las JONS	21	FALANGE ESPAÑOLA DE LAS JONS	11	Bajo Cinca / Baix Cinca
2008	FE de las JONS	6	FALANGE ESPAÑOLA DE LAS JONS	12	Tarazona y el Moncayo
2008	FE de las JONS	13	FALANGE ESPAÑOLA DE LAS JONS	13	Campo de Borja
2008	FE de las JONS	1	FALANGE ESPAÑOLA DE LAS JONS	14	Aranda
2008	FE de las JONS	12	FALANGE ESPAÑOLA DE LAS JONS	15	Ribera Alta del Ebro
2008	FE de las JONS	11	FALANGE ESPAÑOLA DE LAS JONS	16	Valdejalón
2008	FE de las JONS	377	FALANGE ESPAÑOLA DE LAS JONS	17	Central
2008	FE de las JONS	6	FALANGE ESPAÑOLA DE LAS JONS	18	Ribera Baja del Ebro
2008	FE de las JONS	13	FALANGE ESPAÑOLA DE LAS JONS	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	FE de las JONS	18	FALANGE ESPAÑOLA DE LAS JONS	20	Comunidad de Calatayud
2008	FE de las JONS	7	FALANGE ESPAÑOLA DE LAS JONS	21	Campo de Cariñena
2008	FE de las JONS	6	FALANGE ESPAÑOLA DE LAS JONS	22	Campo de Belchite
2008	FE de las JONS	5	FALANGE ESPAÑOLA DE LAS JONS	23	Bajo Martín
2008	FE de las JONS	18	FALANGE ESPAÑOLA DE LAS JONS	24	Campo de Daroca
2008	FE de las JONS	13	FALANGE ESPAÑOLA DE LAS JONS	25	Jiloca
2008	FE de las JONS	9	FALANGE ESPAÑOLA DE LAS JONS	26	Cuencas Mineras
2008	FE de las JONS	11	FALANGE ESPAÑOLA DE LAS JONS	27	Andorra-Sierra de Arcos
2008	FE de las JONS	38	FALANGE ESPAÑOLA DE LAS JONS	28	Bajo Aragón
2008	FE de las JONS	45	FALANGE ESPAÑOLA DE LAS JONS	29	Comunidad de Teruel
2008	FE de las JONS	1	FALANGE ESPAÑOLA DE LAS JONS	30	Maestrazgo
2008	FE de las JONS	4	FALANGE ESPAÑOLA DE LAS JONS	31	Sierra de Albarracín
2008	FE de las JONS	12	FALANGE ESPAÑOLA DE LAS JONS	32	Gúdar-Javalambre
2008	FE de las JONS	12	FALANGE ESPAÑOLA DE LAS JONS	33	Matarraña / Matarranya
2008	PFyV	13	PARTIDO FAMILIA Y VIDA	01	La Jacetania
2008	PFyV	10	PARTIDO FAMILIA Y VIDA	02	Alto Gállego
2008	PFyV	4	PARTIDO FAMILIA Y VIDA	03	Sobrarbe
2008	PFyV	25	PARTIDO FAMILIA Y VIDA	04	La Ribagorza
2008	PFyV	9	PARTIDO FAMILIA Y VIDA	05	Cinco Villas
2008	PFyV	78	PARTIDO FAMILIA Y VIDA	06	Hoya de Huesca / Plana de Uesca
2008	PFyV	34	PARTIDO FAMILIA Y VIDA	07	Somontano de Barbastro
2008	PFyV	33	PARTIDO FAMILIA Y VIDA	08	Cinca Medio
2008	PFyV	32	PARTIDO FAMILIA Y VIDA	09	La Litera / La Llitera
2008	PFyV	20	PARTIDO FAMILIA Y VIDA	10	Los Monegros
2008	PFyV	32	PARTIDO FAMILIA Y VIDA	11	Bajo Cinca / Baix Cinca
2008	PFyV	6	PARTIDO FAMILIA Y VIDA	12	Tarazona y el Moncayo
2008	PFyV	7	PARTIDO FAMILIA Y VIDA	13	Campo de Borja
2008	PFyV	2	PARTIDO FAMILIA Y VIDA	14	Aranda
2008	PFyV	7	PARTIDO FAMILIA Y VIDA	15	Ribera Alta del Ebro
2008	PFyV	7	PARTIDO FAMILIA Y VIDA	16	Valdejalón
2008	PFyV	364	PARTIDO FAMILIA Y VIDA	17	Central
2008	PFyV	2	PARTIDO FAMILIA Y VIDA	18	Ribera Baja del Ebro
2008	PFyV	7	PARTIDO FAMILIA Y VIDA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	PFyV	21	PARTIDO FAMILIA Y VIDA	20	Comunidad de Calatayud
2008	PFyV	0	PARTIDO FAMILIA Y VIDA	21	Campo de Cariñena
2008	PFyV	0	PARTIDO FAMILIA Y VIDA	22	Campo de Belchite
2008	PFyV	1	PARTIDO FAMILIA Y VIDA	23	Bajo Martín
2008	PFyV	1	PARTIDO FAMILIA Y VIDA	24	Campo de Daroca
2008	PFyV	3	PARTIDO FAMILIA Y VIDA	25	Jiloca
2008	PFyV	3	PARTIDO FAMILIA Y VIDA	26	Cuencas Mineras
2008	PFyV	3	PARTIDO FAMILIA Y VIDA	27	Andorra-Sierra de Arcos
2008	PFyV	2	PARTIDO FAMILIA Y VIDA	28	Bajo Aragón
2008	PFyV	12	PARTIDO FAMILIA Y VIDA	29	Comunidad de Teruel
2008	PFyV	0	PARTIDO FAMILIA Y VIDA	30	Maestrazgo
2008	PFyV	1	PARTIDO FAMILIA Y VIDA	31	Sierra de Albarracín
2008	PFyV	3	PARTIDO FAMILIA Y VIDA	32	Gúdar-Javalambre
2008	PFyV	2	PARTIDO FAMILIA Y VIDA	33	Matarraña / Matarranya
2008	DN	7	DEMOCRACIA NACIONAL	01	La Jacetania
2008	DN	7	DEMOCRACIA NACIONAL	02	Alto Gállego
2008	DN	1	DEMOCRACIA NACIONAL	03	Sobrarbe
2008	DN	11	DEMOCRACIA NACIONAL	04	La Ribagorza
2008	DN	8	DEMOCRACIA NACIONAL	05	Cinco Villas
2008	DN	60	DEMOCRACIA NACIONAL	06	Hoya de Huesca / Plana de Uesca
2008	DN	33	DEMOCRACIA NACIONAL	07	Somontano de Barbastro
2008	DN	50	DEMOCRACIA NACIONAL	08	Cinca Medio
2008	DN	5	DEMOCRACIA NACIONAL	09	La Litera / La Llitera
2008	DN	8	DEMOCRACIA NACIONAL	10	Los Monegros
2008	DN	6	DEMOCRACIA NACIONAL	11	Bajo Cinca / Baix Cinca
2008	DN	3	DEMOCRACIA NACIONAL	12	Tarazona y el Moncayo
2008	DN	6	DEMOCRACIA NACIONAL	13	Campo de Borja
2008	DN	3	DEMOCRACIA NACIONAL	14	Aranda
2008	DN	9	DEMOCRACIA NACIONAL	15	Ribera Alta del Ebro
2008	DN	4	DEMOCRACIA NACIONAL	16	Valdejalón
2008	DN	364	DEMOCRACIA NACIONAL	17	Central
2008	DN	1	DEMOCRACIA NACIONAL	18	Ribera Baja del Ebro
2008	DN	2	DEMOCRACIA NACIONAL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	DN	15	DEMOCRACIA NACIONAL	20	Comunidad de Calatayud
2008	DN	3	DEMOCRACIA NACIONAL	21	Campo de Cariñena
2008	DN	1	DEMOCRACIA NACIONAL	22	Campo de Belchite
2008	DN	1	DEMOCRACIA NACIONAL	23	Bajo Martín
2008	DN	9	DEMOCRACIA NACIONAL	24	Campo de Daroca
2008	DN	4	DEMOCRACIA NACIONAL	25	Jiloca
2008	DN	3	DEMOCRACIA NACIONAL	26	Cuencas Mineras
2008	DN	14	DEMOCRACIA NACIONAL	27	Andorra-Sierra de Arcos
2008	DN	17	DEMOCRACIA NACIONAL	28	Bajo Aragón
2008	DN	12	DEMOCRACIA NACIONAL	29	Comunidad de Teruel
2008	DN	3	DEMOCRACIA NACIONAL	30	Maestrazgo
2008	DN	1	DEMOCRACIA NACIONAL	31	Sierra de Albarracín
2008	DN	5	DEMOCRACIA NACIONAL	32	Gúdar-Javalambre
2008	DN	3	DEMOCRACIA NACIONAL	33	Matarraña / Matarranya
2008	POSI	8	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA	01	La Jacetania
2008	POSI	8	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA	02	Alto Gállego
