Mes y año	Mes (código)	Sección (1 letra) código	Sección (1 letra) descripción	Sexo	Número de contratos	Provincia código	Provincia nombre	Clasificación
Noviembre 2007	200711	H	Hostelería	Hombres	225	22	Huesca	CNAE - 1993
Noviembre 2007	200711	H	Hostelería	Mujeres	513	22	Huesca	CNAE - 1993
Noviembre 2007	200711	I	Transporte, almacenamiento y comunicaciones	Hombres	192	22	Huesca	CNAE - 1993
Noviembre 2007	200711	I	Transporte, almacenamiento y comunicaciones	Mujeres	36	22	Huesca	CNAE - 1993
Noviembre 2007	200711	J	Intermediación financiera	Hombres	22	22	Huesca	CNAE - 1993
Noviembre 2007	200711	J	Intermediación financiera	Mujeres	26	22	Huesca	CNAE - 1993
Noviembre 2007	200711	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	320	22	Huesca	CNAE - 1993
Noviembre 2007	200711	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	508	22	Huesca	CNAE - 1993
Noviembre 2007	200711	L	Administración pública, defensa y seguridad social obligatoria	Hombres	84	22	Huesca	CNAE - 1993
Noviembre 2007	200711	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	118	22	Huesca	CNAE - 1993
Noviembre 2007	200711	M	Educación	Hombres	75	22	Huesca	CNAE - 1993
Noviembre 2007	200711	M	Educación	Mujeres	76	22	Huesca	CNAE - 1993
Noviembre 2007	200711	N	Actividades sanitarias y veterinarias, servicio social	Hombres	31	22	Huesca	CNAE - 1993
Noviembre 2007	200711	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	177	22	Huesca	CNAE - 1993
Noviembre 2007	200711	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	121	22	Huesca	CNAE - 1993
Noviembre 2007	200711	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	148	22	Huesca	CNAE - 1993
Noviembre 2007	200711	P	Hogares que emplean personal doméstico	Hombres	1	22	Huesca	CNAE - 1993
Noviembre 2007	200711	P	Hogares que emplean personal doméstico	Mujeres	9	22	Huesca	CNAE - 1993
Noviembre 2007	200711	A	Agricultura,  ganadería, caza y selvicultura	Hombres	238	44	Teruel	CNAE - 1993
Noviembre 2007	200711	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	46	44	Teruel	CNAE - 1993
Noviembre 2007	200711	C	Industrias extractivas	Hombres	15	44	Teruel	CNAE - 1993
Noviembre 2007	200711	C	Industrias extractivas	Mujeres	1	44	Teruel	CNAE - 1993
Noviembre 2007	200711	D	Industria manufacturera	Hombres	288	44	Teruel	CNAE - 1993
Noviembre 2007	200711	D	Industria manufacturera	Mujeres	110	44	Teruel	CNAE - 1993
Noviembre 2007	200711	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	7	44	Teruel	CNAE - 1993
Noviembre 2007	200711	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	1	44	Teruel	CNAE - 1993
Noviembre 2007	200711	F	Construcción	Hombres	648	44	Teruel	CNAE - 1993
Noviembre 2007	200711	F	Construcción	Mujeres	39	44	Teruel	CNAE - 1993
Noviembre 2007	200711	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	89	44	Teruel	CNAE - 1993
Noviembre 2007	200711	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	156	44	Teruel	CNAE - 1993
Noviembre 2007	200711	H	Hostelería	Hombres	62	44	Teruel	CNAE - 1993
Noviembre 2007	200711	H	Hostelería	Mujeres	197	44	Teruel	CNAE - 1993
Noviembre 2007	200711	I	Transporte, almacenamiento y comunicaciones	Hombres	108	44	Teruel	CNAE - 1993
Noviembre 2007	200711	I	Transporte, almacenamiento y comunicaciones	Mujeres	165	44	Teruel	CNAE - 1993
Noviembre 2007	200711	J	Intermediación financiera	Hombres	11	44	Teruel	CNAE - 1993
Noviembre 2007	200711	J	Intermediación financiera	Mujeres	8	44	Teruel	CNAE - 1993
Noviembre 2007	200711	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	159	44	Teruel	CNAE - 1993
Noviembre 2007	200711	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	187	44	Teruel	CNAE - 1993
Noviembre 2007	200711	L	Administración pública, defensa y seguridad social obligatoria	Hombres	70	44	Teruel	CNAE - 1993
Noviembre 2007	200711	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	125	44	Teruel	CNAE - 1993
Noviembre 2007	200711	M	Educación	Hombres	34	44	Teruel	CNAE - 1993
Noviembre 2007	200711	M	Educación	Mujeres	60	44	Teruel	CNAE - 1993
Noviembre 2007	200711	N	Actividades sanitarias y veterinarias, servicio social	Hombres	12	44	Teruel	CNAE - 1993
Noviembre 2007	200711	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	82	44	Teruel	CNAE - 1993
Noviembre 2007	200711	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	75	44	Teruel	CNAE - 1993
Noviembre 2007	200711	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	125	44	Teruel	CNAE - 1993
Noviembre 2007	200711	P	Hogares que emplean personal doméstico	Hombres	1	44	Teruel	CNAE - 1993
Noviembre 2007	200711	P	Hogares que emplean personal doméstico	Mujeres	12	44	Teruel	CNAE - 1993
Noviembre 2007	200711	A	Agricultura,  ganadería, caza y selvicultura	Hombres	886	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	275	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	C	Industrias extractivas	Hombres	26	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	C	Industrias extractivas	Mujeres	3	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	D	Industria manufacturera	Hombres	1925	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	D	Industria manufacturera	Mujeres	1124	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	38	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	7	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	F	Construcción	Hombres	4124	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	F	Construcción	Mujeres	230	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1287	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	2207	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	H	Hostelería	Hombres	756	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	H	Hostelería	Mujeres	1755	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	I	Transporte, almacenamiento y comunicaciones	Hombres	921	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	I	Transporte, almacenamiento y comunicaciones	Mujeres	339	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	J	Intermediación financiera	Hombres	73	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	J	Intermediación financiera	Mujeres	86	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	4734	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	6121	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	L	Administración pública, defensa y seguridad social obligatoria	Hombres	141	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	238	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	M	Educación	Hombres	454	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	M	Educación	Mujeres	654	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	N	Actividades sanitarias y veterinarias, servicio social	Hombres	159	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1307	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	696	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	848	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	P	Hogares que emplean personal doméstico	Hombres	38	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	P	Hogares que emplean personal doméstico	Mujeres	35	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	Q	Organismos extraterritoriales	Mujeres	1	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	A	Agricultura,  ganadería, caza y selvicultura	Hombres	306	22	Huesca	CNAE - 1993
Octubre 2007	200710	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	79	22	Huesca	CNAE - 1993
Octubre 2007	200710	B	Pesca	Hombres	1	22	Huesca	CNAE - 1993
Octubre 2007	200710	C	Industrias extractivas	Hombres	6	22	Huesca	CNAE - 1993
Octubre 2007	200710	C	Industrias extractivas	Mujeres	1	22	Huesca	CNAE - 1993
Octubre 2007	200710	D	Industria manufacturera	Hombres	410	22	Huesca	CNAE - 1993
Octubre 2007	200710	D	Industria manufacturera	Mujeres	196	22	Huesca	CNAE - 1993
Octubre 2007	200710	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	13	22	Huesca	CNAE - 1993
Octubre 2007	200710	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	1	22	Huesca	CNAE - 1993
Octubre 2007	200710	F	Construcción	Hombres	1345	22	Huesca	CNAE - 1993
Octubre 2007	200710	F	Construcción	Mujeres	58	22	Huesca	CNAE - 1993
Octubre 2007	200710	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	260	22	Huesca	CNAE - 1993
Octubre 2007	200710	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	479	22	Huesca	CNAE - 1993
Octubre 2007	200710	H	Hostelería	Hombres	277	22	Huesca	CNAE - 1993
Octubre 2007	200710	H	Hostelería	Mujeres	653	22	Huesca	CNAE - 1993
Octubre 2007	200710	I	Transporte, almacenamiento y comunicaciones	Hombres	199	22	Huesca	CNAE - 1993
Octubre 2007	200710	I	Transporte, almacenamiento y comunicaciones	Mujeres	61	22	Huesca	CNAE - 1993
Octubre 2007	200710	J	Intermediación financiera	Hombres	24	22	Huesca	CNAE - 1993
Octubre 2007	200710	J	Intermediación financiera	Mujeres	20	22	Huesca	CNAE - 1993
Octubre 2007	200710	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	480	22	Huesca	CNAE - 1993
Octubre 2007	200710	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	569	22	Huesca	CNAE - 1993
Octubre 2007	200710	L	Administración pública, defensa y seguridad social obligatoria	Hombres	81	22	Huesca	CNAE - 1993
Octubre 2007	200710	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	178	22	Huesca	CNAE - 1993
Octubre 2007	200710	M	Educación	Hombres	117	22	Huesca	CNAE - 1993
Octubre 2007	200710	M	Educación	Mujeres	195	22	Huesca	CNAE - 1993
Octubre 2007	200710	N	Actividades sanitarias y veterinarias, servicio social	Hombres	27	22	Huesca	CNAE - 1993
Octubre 2007	200710	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	251	22	Huesca	CNAE - 1993
Octubre 2007	200710	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	273	22	Huesca	CNAE - 1993
Octubre 2007	200710	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	296	22	Huesca	CNAE - 1993
Octubre 2007	200710	P	Hogares que emplean personal doméstico	Hombres	2	22	Huesca	CNAE - 1993
Octubre 2007	200710	P	Hogares que emplean personal doméstico	Mujeres	5	22	Huesca	CNAE - 1993
Octubre 2007	200710	A	Agricultura,  ganadería, caza y selvicultura	Hombres	213	44	Teruel	CNAE - 1993
Octubre 2007	200710	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	63	44	Teruel	CNAE - 1993
Octubre 2007	200710	B	Pesca	Hombres	1	44	Teruel	CNAE - 1993
Octubre 2007	200710	C	Industrias extractivas	Hombres	32	44	Teruel	CNAE - 1993
Octubre 2007	200710	C	Industrias extractivas	Mujeres	2	44	Teruel	CNAE - 1993
Octubre 2007	200710	D	Industria manufacturera	Hombres	349	44	Teruel	CNAE - 1993
Octubre 2007	200710	D	Industria manufacturera	Mujeres	144	44	Teruel	CNAE - 1993
Octubre 2007	200710	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	4	44	Teruel	CNAE - 1993
Octubre 2007	200710	F	Construcción	Hombres	744	44	Teruel	CNAE - 1993
Octubre 2007	200710	F	Construcción	Mujeres	50	44	Teruel	CNAE - 1993
Octubre 2007	200710	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	130	44	Teruel	CNAE - 1993
Octubre 2007	200710	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	232	44	Teruel	CNAE - 1993
Octubre 2007	200710	H	Hostelería	Hombres	73	44	Teruel	CNAE - 1993
Octubre 2007	200710	H	Hostelería	Mujeres	270	44	Teruel	CNAE - 1993
Octubre 2007	200710	I	Transporte, almacenamiento y comunicaciones	Hombres	126	44	Teruel	CNAE - 1993
Octubre 2007	200710	I	Transporte, almacenamiento y comunicaciones	Mujeres	143	44	Teruel	CNAE - 1993
Octubre 2007	200710	J	Intermediación financiera	Hombres	3	44	Teruel	CNAE - 1993
Octubre 2007	200710	J	Intermediación financiera	Mujeres	7	44	Teruel	CNAE - 1993
Octubre 2007	200710	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	188	44	Teruel	CNAE - 1993
Octubre 2007	200710	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	244	44	Teruel	CNAE - 1993
Octubre 2007	200710	L	Administración pública, defensa y seguridad social obligatoria	Hombres	91	44	Teruel	CNAE - 1993
Octubre 2007	200710	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	113	44	Teruel	CNAE - 1993
Octubre 2007	200710	M	Educación	Hombres	67	44	Teruel	CNAE - 1993
Octubre 2007	200710	M	Educación	Mujeres	84	44	Teruel	CNAE - 1993
Octubre 2007	200710	N	Actividades sanitarias y veterinarias, servicio social	Hombres	11	44	Teruel	CNAE - 1993
Octubre 2007	200710	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	104	44	Teruel	CNAE - 1993
Octubre 2007	200710	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	71	44	Teruel	CNAE - 1993
Octubre 2007	200710	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	143	44	Teruel	CNAE - 1993
Octubre 2007	200710	P	Hogares que emplean personal doméstico	Hombres	3	44	Teruel	CNAE - 1993
Octubre 2007	200710	P	Hogares que emplean personal doméstico	Mujeres	12	44	Teruel	CNAE - 1993
Octubre 2007	200710	A	Agricultura,  ganadería, caza y selvicultura	Hombres	1121	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	390	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	C	Industrias extractivas	Hombres	32	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	C	Industrias extractivas	Mujeres	2	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	D	Industria manufacturera	Hombres	2295	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	D	Industria manufacturera	Mujeres	1364	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	35	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	2	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	F	Construcción	Hombres	4508	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	F	Construcción	Mujeres	277	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1495	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	2455	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	H	Hostelería	Hombres	1316	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	H	Hostelería	Mujeres	2775	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	I	Transporte, almacenamiento y comunicaciones	Hombres	1129	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	I	Transporte, almacenamiento y comunicaciones	Mujeres	496	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	J	Intermediación financiera	Hombres	62	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	J	Intermediación financiera	Mujeres	98	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	6106	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	7219	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	L	Administración pública, defensa y seguridad social obligatoria	Hombres	280	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	339	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	M	Educación	Hombres	1089	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	M	Educación	Mujeres	1594	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	N	Actividades sanitarias y veterinarias, servicio social	Hombres	212	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1444	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	1692	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	1601	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	P	Hogares que emplean personal doméstico	Hombres	30	50	Zaragoza	CNAE - 1993
Octubre 2007	200710	P	Hogares que emplean personal doméstico	Mujeres	51	50	Zaragoza	CNAE - 1993
Septiembre 2007	200709	A	Agricultura,  ganadería, caza y selvicultura	Hombres	511	22	Huesca	CNAE - 1993
Septiembre 2007	200709	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	98	22	Huesca	CNAE - 1993
Septiembre 2007	200709	C	Industrias extractivas	Hombres	9	22	Huesca	CNAE - 1993
Septiembre 2007	200709	D	Industria manufacturera	Hombres	368	22	Huesca	CNAE - 1993
Septiembre 2007	200709	D	Industria manufacturera	Mujeres	105	22	Huesca	CNAE - 1993
Septiembre 2007	200709	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	3	22	Huesca	CNAE - 1993
Septiembre 2007	200709	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	1	22	Huesca	CNAE - 1993
Septiembre 2007	200709	F	Construcción	Hombres	1097	22	Huesca	CNAE - 1993
Septiembre 2007	200709	F	Construcción	Mujeres	58	22	Huesca	CNAE - 1993
Septiembre 2007	200709	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	227	22	Huesca	CNAE - 1993
Septiembre 2007	200709	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	372	22	Huesca	CNAE - 1993
