Comarca código	Comarca nombre	Año	Siglas	Votos	Candidatura
16	Valdejalón	2008	PSOE	6596	PARTIDO SOCIALISTA OBRERO ESPAÑOL
16	Valdejalón	2008	PP	6022	PARTIDO POPULAR
16	Valdejalón	2008	PAR	1012	PARTIDO ARAGONES
16	Valdejalón	2008	CHA	996	CHUNTA ARAGONESISTA
16	Valdejalón	2008	IU	239	IZQUIERDA UNIDA-ALTERNATIVA
16	Valdejalón	2008	UPyD	63	UNION PROGRESO Y DEMOCRACIA
16	Valdejalón	2008	LV	29	LOS VERDES-GRUPO VERDE
16	Valdejalón	2008	PACMA	13	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
16	Valdejalón	2008	C's	13	CIUDADANOS-PARTIDO DE LA CIUDADANIA
16	Valdejalón	2008	Cenb	8	CIUDADANOS EN BLANCO
16	Valdejalón	2008	PUM+J	2	POR UN MUNDO MAS JUSTO
16	Valdejalón	2008	pCUA	9	PARTIDO CIUDADANOS UNIDOS DE ARAGON
16	Valdejalón	2008	DN	7	DEMOCRACIA NACIONAL
16	Valdejalón	2008	PSD-FIA	5	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
16	Valdejalón	2008	FE de las JONS	6	FALANGE ESPAÑOLA DE LAS JONS
16	Valdejalón	2008	PFyV	3	PARTIDO FAMILIA Y VIDA
16	Valdejalón	2008	PCPE	8	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
16	Valdejalón	2008	AuN	6	ALIANZA NACIONAL
16	Valdejalón	2008	FA	3	FALANGE AUTENTICA
16	Valdejalón	2008	PH	0	PARTIDO HUMANISTA
16	Valdejalón	2008	AES	4	ALTERNATIVA ESPAÑOLA
16	Valdejalón	2008	FRENTE	3	FRENTE ESPAÑOL
16	Valdejalón	2008	E-2000	2	ESPAÑA 2000
16	Valdejalón	2008	PCTR	0	PARTIDO CENTRISTA
17	Central	2008	PSOE	189489	PARTIDO SOCIALISTA OBRERO ESPAÑOL
17	Central	2008	PP	152634	PARTIDO POPULAR
17	Central	2008	PAR	15925	PARTIDO ARAGONES
17	Central	2008	CHA	25101	CHUNTA ARAGONESISTA
17	Central	2008	IU	13059	IZQUIERDA UNIDA-ALTERNATIVA
17	Central	2008	UPyD	6010	UNION PROGRESO Y DEMOCRACIA
17	Central	2008	LV	1472	LOS VERDES-GRUPO VERDE
17	Central	2008	PACMA	813	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
17	Central	2008	C's	690	CIUDADANOS-PARTIDO DE LA CIUDADANIA
17	Central	2008	Cenb	329	CIUDADANOS EN BLANCO
17	Central	2008	PUM+J	312	POR UN MUNDO MAS JUSTO
17	Central	2008	pCUA	350	PARTIDO CIUDADANOS UNIDOS DE ARAGON
17	Central	2008	DN	271	DEMOCRACIA NACIONAL
17	Central	2008	PSD-FIA	218	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
17	Central	2008	FE de las JONS	159	FALANGE ESPAÑOLA DE LAS JONS
17	Central	2008	PFyV	219	PARTIDO FAMILIA Y VIDA
17	Central	2008	PCPE	149	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
17	Central	2008	AuN	104	ALIANZA NACIONAL
17	Central	2008	FA	103	FALANGE AUTENTICA
17	Central	2008	PH	71	PARTIDO HUMANISTA
17	Central	2008	AES	61	ALTERNATIVA ESPAÑOLA
17	Central	2008	FRENTE	94	FRENTE ESPAÑOL
17	Central	2008	E-2000	55	ESPAÑA 2000
17	Central	2008	PCTR	0	PARTIDO CENTRISTA
18	Ribera Baja del Ebro	2008	PSOE	3091	PARTIDO SOCIALISTA OBRERO ESPAÑOL
18	Ribera Baja del Ebro	2008	PP	1617	PARTIDO POPULAR
18	Ribera Baja del Ebro	2008	PAR	411	PARTIDO ARAGONES
18	Ribera Baja del Ebro	2008	CHA	425	CHUNTA ARAGONESISTA
18	Ribera Baja del Ebro	2008	IU	53	IZQUIERDA UNIDA-ALTERNATIVA
18	Ribera Baja del Ebro	2008	UPyD	28	UNION PROGRESO Y DEMOCRACIA
18	Ribera Baja del Ebro	2008	LV	9	LOS VERDES-GRUPO VERDE
18	Ribera Baja del Ebro	2008	PACMA	4	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
18	Ribera Baja del Ebro	2008	C's	1	CIUDADANOS-PARTIDO DE LA CIUDADANIA
18	Ribera Baja del Ebro	2008	Cenb	3	CIUDADANOS EN BLANCO
18	Ribera Baja del Ebro	2008	PUM+J	0	POR UN MUNDO MAS JUSTO
18	Ribera Baja del Ebro	2008	pCUA	1	PARTIDO CIUDADANOS UNIDOS DE ARAGON
18	Ribera Baja del Ebro	2008	DN	0	DEMOCRACIA NACIONAL
18	Ribera Baja del Ebro	2008	PSD-FIA	2	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
18	Ribera Baja del Ebro	2008	FE de las JONS	5	FALANGE ESPAÑOLA DE LAS JONS
18	Ribera Baja del Ebro	2008	PFyV	1	PARTIDO FAMILIA Y VIDA
18	Ribera Baja del Ebro	2008	PCPE	4	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
18	Ribera Baja del Ebro	2008	AuN	1	ALIANZA NACIONAL
18	Ribera Baja del Ebro	2008	FA	0	FALANGE AUTENTICA
18	Ribera Baja del Ebro	2008	PH	0	PARTIDO HUMANISTA
18	Ribera Baja del Ebro	2008	AES	4	ALTERNATIVA ESPAÑOLA
18	Ribera Baja del Ebro	2008	FRENTE	0	FRENTE ESPAÑOL
18	Ribera Baja del Ebro	2008	E-2000	0	ESPAÑA 2000
18	Ribera Baja del Ebro	2008	PCTR	0	PARTIDO CENTRISTA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PSOE	4041	PARTIDO SOCIALISTA OBRERO ESPAÑOL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PP	2716	PARTIDO POPULAR
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PAR	731	PARTIDO ARAGONES
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	CHA	397	CHUNTA ARAGONESISTA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	IU	120	IZQUIERDA UNIDA-ALTERNATIVA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	UPyD	29	UNION PROGRESO Y DEMOCRACIA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	LV	17	LOS VERDES-GRUPO VERDE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PACMA	9	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	C's	2	CIUDADANOS-PARTIDO DE LA CIUDADANIA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	Cenb	4	CIUDADANOS EN BLANCO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PUM+J	3	POR UN MUNDO MAS JUSTO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	pCUA	1	PARTIDO CIUDADANOS UNIDOS DE ARAGON
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	DN	4	DEMOCRACIA NACIONAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PSD-FIA	6	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	FE de las JONS	7	FALANGE ESPAÑOLA DE LAS JONS
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PFyV	4	PARTIDO FAMILIA Y VIDA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	AuN	0	ALIANZA NACIONAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	FA	1	FALANGE AUTENTICA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PH	0	PARTIDO HUMANISTA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	AES	0	ALTERNATIVA ESPAÑOLA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	FRENTE	2	FRENTE ESPAÑOL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	E-2000	1	ESPAÑA 2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2008	PCTR	0	PARTIDO CENTRISTA
20	Comunidad de Calatayud	2008	PSOE	11009	PARTIDO SOCIALISTA OBRERO ESPAÑOL
20	Comunidad de Calatayud	2008	PP	9171	PARTIDO POPULAR
20	Comunidad de Calatayud	2008	PAR	2103	PARTIDO ARAGONES
20	Comunidad de Calatayud	2008	CHA	1114	CHUNTA ARAGONESISTA
20	Comunidad de Calatayud	2008	IU	338	IZQUIERDA UNIDA-ALTERNATIVA
20	Comunidad de Calatayud	2008	UPyD	94	UNION PROGRESO Y DEMOCRACIA
20	Comunidad de Calatayud	2008	LV	44	LOS VERDES-GRUPO VERDE
20	Comunidad de Calatayud	2008	PACMA	22	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
20	Comunidad de Calatayud	2008	C's	10	CIUDADANOS-PARTIDO DE LA CIUDADANIA
20	Comunidad de Calatayud	2008	Cenb	4	CIUDADANOS EN BLANCO
20	Comunidad de Calatayud	2008	PUM+J	11	POR UN MUNDO MAS JUSTO
20	Comunidad de Calatayud	2008	pCUA	6	PARTIDO CIUDADANOS UNIDOS DE ARAGON
20	Comunidad de Calatayud	2008	DN	9	DEMOCRACIA NACIONAL
20	Comunidad de Calatayud	2008	PSD-FIA	10	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
20	Comunidad de Calatayud	2008	FE de las JONS	11	FALANGE ESPAÑOLA DE LAS JONS
20	Comunidad de Calatayud	2008	PFyV	2	PARTIDO FAMILIA Y VIDA
20	Comunidad de Calatayud	2008	PCPE	3	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
20	Comunidad de Calatayud	2008	AuN	9	ALIANZA NACIONAL
20	Comunidad de Calatayud	2008	FA	5	FALANGE AUTENTICA
20	Comunidad de Calatayud	2008	PH	3	PARTIDO HUMANISTA
20	Comunidad de Calatayud	2008	AES	0	ALTERNATIVA ESPAÑOLA
20	Comunidad de Calatayud	2008	FRENTE	3	FRENTE ESPAÑOL
20	Comunidad de Calatayud	2008	E-2000	4	ESPAÑA 2000
20	Comunidad de Calatayud	2008	PCTR	0	PARTIDO CENTRISTA
21	Campo de Cariñena	2008	PSOE	3009	PARTIDO SOCIALISTA OBRERO ESPAÑOL
21	Campo de Cariñena	2008	PP	2356	PARTIDO POPULAR
21	Campo de Cariñena	2008	PAR	356	PARTIDO ARAGONES
21	Campo de Cariñena	2008	CHA	479	CHUNTA ARAGONESISTA
21	Campo de Cariñena	2008	IU	87	IZQUIERDA UNIDA-ALTERNATIVA
21	Campo de Cariñena	2008	UPyD	18	UNION PROGRESO Y DEMOCRACIA
21	Campo de Cariñena	2008	LV	7	LOS VERDES-GRUPO VERDE
21	Campo de Cariñena	2008	PACMA	7	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
21	Campo de Cariñena	2008	C's	1	CIUDADANOS-PARTIDO DE LA CIUDADANIA
21	Campo de Cariñena	2008	Cenb	0	CIUDADANOS EN BLANCO
21	Campo de Cariñena	2008	PUM+J	0	POR UN MUNDO MAS JUSTO
21	Campo de Cariñena	2008	pCUA	0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
21	Campo de Cariñena	2008	DN	1	DEMOCRACIA NACIONAL
21	Campo de Cariñena	2008	PSD-FIA	0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
21	Campo de Cariñena	2008	FE de las JONS	2	FALANGE ESPAÑOLA DE LAS JONS
21	Campo de Cariñena	2008	PFyV	2	PARTIDO FAMILIA Y VIDA
21	Campo de Cariñena	2008	PCPE	1	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
21	Campo de Cariñena	2008	AuN	0	ALIANZA NACIONAL
21	Campo de Cariñena	2008	FA	7	FALANGE AUTENTICA
21	Campo de Cariñena	2008	PH	0	PARTIDO HUMANISTA
21	Campo de Cariñena	2008	AES	0	ALTERNATIVA ESPAÑOLA
21	Campo de Cariñena	2008	FRENTE	1	FRENTE ESPAÑOL
21	Campo de Cariñena	2008	E-2000	1	ESPAÑA 2000
21	Campo de Cariñena	2008	PCTR	0	PARTIDO CENTRISTA
22	Campo de Belchite	2008	PSOE	1538	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22	Campo de Belchite	2008	PP	1544	PARTIDO POPULAR
22	Campo de Belchite	2008	PAR	427	PARTIDO ARAGONES
22	Campo de Belchite	2008	CHA	100	CHUNTA ARAGONESISTA
22	Campo de Belchite	2008	IU	59	IZQUIERDA UNIDA-ALTERNATIVA
22	Campo de Belchite	2008	UPyD	7	UNION PROGRESO Y DEMOCRACIA
22	Campo de Belchite	2008	LV	6	LOS VERDES-GRUPO VERDE
22	Campo de Belchite	2008	PACMA	3	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
22	Campo de Belchite	2008	C's	2	CIUDADANOS-PARTIDO DE LA CIUDADANIA
22	Campo de Belchite	2008	Cenb	1	CIUDADANOS EN BLANCO
22	Campo de Belchite	2008	PUM+J	0	POR UN MUNDO MAS JUSTO
22	Campo de Belchite	2008	pCUA	0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
22	Campo de Belchite	2008	DN	0	DEMOCRACIA NACIONAL
22	Campo de Belchite	2008	PSD-FIA	1	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
22	Campo de Belchite	2008	FE de las JONS	4	FALANGE ESPAÑOLA DE LAS JONS
22	Campo de Belchite	2008	PFyV	1	PARTIDO FAMILIA Y VIDA
22	Campo de Belchite	2008	PCPE	4	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
22	Campo de Belchite	2008	AuN	1	ALIANZA NACIONAL
22	Campo de Belchite	2008	FA	1	FALANGE AUTENTICA
22	Campo de Belchite	2008	PH	0	PARTIDO HUMANISTA
22	Campo de Belchite	2008	AES	0	ALTERNATIVA ESPAÑOLA
22	Campo de Belchite	2008	FRENTE	1	FRENTE ESPAÑOL
22	Campo de Belchite	2008	E-2000	0	ESPAÑA 2000
22	Campo de Belchite	2008	PCTR	0	PARTIDO CENTRISTA
23	Bajo Martín	2008	PSOE	2258	PARTIDO SOCIALISTA OBRERO ESPAÑOL
23	Bajo Martín	2008	PP	1720	PARTIDO POPULAR
23	Bajo Martín	2008	PAR	250	PARTIDO ARAGONES
23	Bajo Martín	2008	CHA	172	CHUNTA ARAGONESISTA
23	Bajo Martín	2008	IU	137	IZQUIERDA UNIDA-ALTERNATIVA
23	Bajo Martín	2008	UPyD	13	UNION PROGRESO Y DEMOCRACIA
23	Bajo Martín	2008	LV	12	LOS VERDES-GRUPO VERDE
23	Bajo Martín	2008	PACMA	1	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
23	Bajo Martín	2008	C's	4	CIUDADANOS-PARTIDO DE LA CIUDADANIA
23	Bajo Martín	2008	Cenb	0	CIUDADANOS EN BLANCO
23	Bajo Martín	2008	PUM+J	3	POR UN MUNDO MAS JUSTO
23	Bajo Martín	2008	pCUA	3	PARTIDO CIUDADANOS UNIDOS DE ARAGON
23	Bajo Martín	2008	DN	1	DEMOCRACIA NACIONAL
23	Bajo Martín	2008	PSD-FIA	3	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
23	Bajo Martín	2008	FE de las JONS	3	FALANGE ESPAÑOLA DE LAS JONS
23	Bajo Martín	2008	PFyV	2	PARTIDO FAMILIA Y VIDA
23	Bajo Martín	2008	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
23	Bajo Martín	2008	AuN	1	ALIANZA NACIONAL
23	Bajo Martín	2008	FA	0	FALANGE AUTENTICA
23	Bajo Martín	2008	PH	0	PARTIDO HUMANISTA
23	Bajo Martín	2008	AES	0	ALTERNATIVA ESPAÑOLA
23	Bajo Martín	2008	FRENTE	0	FRENTE ESPAÑOL
23	Bajo Martín	2008	E-2000	0	ESPAÑA 2000
23	Bajo Martín	2008	PCTR	0	PARTIDO CENTRISTA
24	Campo de Daroca	2008	PSOE	1466	PARTIDO SOCIALISTA OBRERO ESPAÑOL
24	Campo de Daroca	2008	PP	1719	PARTIDO POPULAR
24	Campo de Daroca	2008	PAR	745	PARTIDO ARAGONES
24	Campo de Daroca	2008	CHA	172	CHUNTA ARAGONESISTA
24	Campo de Daroca	2008	IU	31	IZQUIERDA UNIDA-ALTERNATIVA
24	Campo de Daroca	2008	UPyD	13	UNION PROGRESO Y DEMOCRACIA
24	Campo de Daroca	2008	LV	9	LOS VERDES-GRUPO VERDE
24	Campo de Daroca	2008	PACMA	4	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
24	Campo de Daroca	2008	C's	3	CIUDADANOS-PARTIDO DE LA CIUDADANIA
24	Campo de Daroca	2008	Cenb	1	CIUDADANOS EN BLANCO
24	Campo de Daroca	2008	PUM+J	4	POR UN MUNDO MAS JUSTO
24	Campo de Daroca	2008	pCUA	0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
24	Campo de Daroca	2008	DN	7	DEMOCRACIA NACIONAL
24	Campo de Daroca	2008	PSD-FIA	1	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
24	Campo de Daroca	2008	FE de las JONS	4	FALANGE ESPAÑOLA DE LAS JONS
24	Campo de Daroca	2008	PFyV	5	PARTIDO FAMILIA Y VIDA
24	Campo de Daroca	2008	PCPE	2	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
24	Campo de Daroca	2008	AuN	2	ALIANZA NACIONAL
24	Campo de Daroca	2008	FA	0	FALANGE AUTENTICA
24	Campo de Daroca	2008	PH	0	PARTIDO HUMANISTA
24	Campo de Daroca	2008	AES	0	ALTERNATIVA ESPAÑOLA
24	Campo de Daroca	2008	FRENTE	0	FRENTE ESPAÑOL
24	Campo de Daroca	2008	E-2000	0	ESPAÑA 2000
24	Campo de Daroca	2008	PCTR	0	PARTIDO CENTRISTA
25	Jiloca	2008	PSOE	3347	PARTIDO SOCIALISTA OBRERO ESPAÑOL
25	Jiloca	2008	PP	3681	PARTIDO POPULAR
25	Jiloca	2008	PAR	908	PARTIDO ARAGONES
25	Jiloca	2008	CHA	216	CHUNTA ARAGONESISTA
25	Jiloca	2008	IU	80	IZQUIERDA UNIDA-ALTERNATIVA
25	Jiloca	2008	UPyD	61	UNION PROGRESO Y DEMOCRACIA
25	Jiloca	2008	LV	11	LOS VERDES-GRUPO VERDE
25	Jiloca	2008	PACMA	6	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
25	Jiloca	2008	C's	10	CIUDADANOS-PARTIDO DE LA CIUDADANIA
25	Jiloca	2008	Cenb	0	CIUDADANOS EN BLANCO
25	Jiloca	2008	PUM+J	0	POR UN MUNDO MAS JUSTO
25	Jiloca	2008	pCUA	4	PARTIDO CIUDADANOS UNIDOS DE ARAGON
25	Jiloca	2008	DN	1	DEMOCRACIA NACIONAL
25	Jiloca	2008	PSD-FIA	4	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
25	Jiloca	2008	FE de las JONS	6	FALANGE ESPAÑOLA DE LAS JONS
25	Jiloca	2008	PFyV	1	PARTIDO FAMILIA Y VIDA
25	Jiloca	2008	PCPE	3	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
25	Jiloca	2008	AuN	3	ALIANZA NACIONAL
25	Jiloca	2008	FA	2	FALANGE AUTENTICA
25	Jiloca	2008	PH	0	PARTIDO HUMANISTA
25	Jiloca	2008	AES	1	ALTERNATIVA ESPAÑOLA
25	Jiloca	2008	FRENTE	0	FRENTE ESPAÑOL
25	Jiloca	2008	E-2000	1	ESPAÑA 2000
25	Jiloca	2008	PCTR	0	PARTIDO CENTRISTA
26	Cuencas Mineras	2008	PSOE	3113	PARTIDO SOCIALISTA OBRERO ESPAÑOL
26	Cuencas Mineras	2008	PP	1499	PARTIDO POPULAR
26	Cuencas Mineras	2008	PAR	586	PARTIDO ARAGONES
26	Cuencas Mineras	2008	CHA	192	CHUNTA ARAGONESISTA
26	Cuencas Mineras	2008	IU	181	IZQUIERDA UNIDA-ALTERNATIVA
26	Cuencas Mineras	2008	UPyD	11	UNION PROGRESO Y DEMOCRACIA
26	Cuencas Mineras	2008	LV	8	LOS VERDES-GRUPO VERDE
26	Cuencas Mineras	2008	PACMA	7	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
26	Cuencas Mineras	2008	C's	2	CIUDADANOS-PARTIDO DE LA CIUDADANIA
26	Cuencas Mineras	2008	Cenb	0	CIUDADANOS EN BLANCO
26	Cuencas Mineras	2008	PUM+J	0	POR UN MUNDO MAS JUSTO
26	Cuencas Mineras	2008	pCUA	2	PARTIDO CIUDADANOS UNIDOS DE ARAGON
26	Cuencas Mineras	2008	DN	0	DEMOCRACIA NACIONAL
26	Cuencas Mineras	2008	PSD-FIA	2	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
26	Cuencas Mineras	2008	FE de las JONS	5	FALANGE ESPAÑOLA DE LAS JONS
26	Cuencas Mineras	2008	PFyV	0	PARTIDO FAMILIA Y VIDA
26	Cuencas Mineras	2008	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
26	Cuencas Mineras	2008	AuN	1	ALIANZA NACIONAL
26	Cuencas Mineras	2008	FA	1	FALANGE AUTENTICA
26	Cuencas Mineras	2008	PH	0	PARTIDO HUMANISTA
26	Cuencas Mineras	2008	AES	1	ALTERNATIVA ESPAÑOLA
26	Cuencas Mineras	2008	FRENTE	0	FRENTE ESPAÑOL
26	Cuencas Mineras	2008	E-2000	1	ESPAÑA 2000
26	Cuencas Mineras	2008	PCTR	0	PARTIDO CENTRISTA
27	Andorra-Sierra de Arcos	2008	PSOE	3550	PARTIDO SOCIALISTA OBRERO ESPAÑOL
27	Andorra-Sierra de Arcos	2008	PP	2116	PARTIDO POPULAR
27	Andorra-Sierra de Arcos	2008	PAR	417	PARTIDO ARAGONES
27	Andorra-Sierra de Arcos	2008	CHA	185	CHUNTA ARAGONESISTA
27	Andorra-Sierra de Arcos	2008	IU	450	IZQUIERDA UNIDA-ALTERNATIVA
27	Andorra-Sierra de Arcos	2008	UPyD	18	UNION PROGRESO Y DEMOCRACIA
27	Andorra-Sierra de Arcos	2008	LV	5	LOS VERDES-GRUPO VERDE
27	Andorra-Sierra de Arcos	2008	PACMA	7	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
27	Andorra-Sierra de Arcos	2008	C's	8	CIUDADANOS-PARTIDO DE LA CIUDADANIA
27	Andorra-Sierra de Arcos	2008	Cenb	0	CIUDADANOS EN BLANCO
27	Andorra-Sierra de Arcos	2008	PUM+J	1	POR UN MUNDO MAS JUSTO
27	Andorra-Sierra de Arcos	2008	pCUA	3	PARTIDO CIUDADANOS UNIDOS DE ARAGON
27	Andorra-Sierra de Arcos	2008	DN	14	DEMOCRACIA NACIONAL
27	Andorra-Sierra de Arcos	2008	PSD-FIA	2	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
27	Andorra-Sierra de Arcos	2008	FE de las JONS	5	FALANGE ESPAÑOLA DE LAS JONS
27	Andorra-Sierra de Arcos	2008	PFyV	0	PARTIDO FAMILIA Y VIDA
27	Andorra-Sierra de Arcos	2008	PCPE	2	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
27	Andorra-Sierra de Arcos	2008	AuN	0	ALIANZA NACIONAL
27	Andorra-Sierra de Arcos	2008	FA	0	FALANGE AUTENTICA
27	Andorra-Sierra de Arcos	2008	PH	0	PARTIDO HUMANISTA
27	Andorra-Sierra de Arcos	2008	AES	0	ALTERNATIVA ESPAÑOLA
27	Andorra-Sierra de Arcos	2008	FRENTE	0	FRENTE ESPAÑOL
27	Andorra-Sierra de Arcos	2008	E-2000	0	ESPAÑA 2000
27	Andorra-Sierra de Arcos	2008	PCTR	3	PARTIDO CENTRISTA
28	Bajo Aragón	2008	PSOE	7676	PARTIDO SOCIALISTA OBRERO ESPAÑOL
28	Bajo Aragón	2008	PP	5849	PARTIDO POPULAR
28	Bajo Aragón	2008	PAR	2070	PARTIDO ARAGONES
28	Bajo Aragón	2008	CHA	329	CHUNTA ARAGONESISTA
28	Bajo Aragón	2008	IU	542	IZQUIERDA UNIDA-ALTERNATIVA
28	Bajo Aragón	2008	UPyD	82	UNION PROGRESO Y DEMOCRACIA
28	Bajo Aragón	2008	LV	32	LOS VERDES-GRUPO VERDE
28	Bajo Aragón	2008	PACMA	18	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
28	Bajo Aragón	2008	C's	37	CIUDADANOS-PARTIDO DE LA CIUDADANIA
28	Bajo Aragón	2008	Cenb	0	CIUDADANOS EN BLANCO
28	Bajo Aragón	2008	PUM+J	7	POR UN MUNDO MAS JUSTO
28	Bajo Aragón	2008	pCUA	4	PARTIDO CIUDADANOS UNIDOS DE ARAGON
28	Bajo Aragón	2008	DN	8	DEMOCRACIA NACIONAL
28	Bajo Aragón	2008	PSD-FIA	2	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
28	Bajo Aragón	2008	FE de las JONS	14	FALANGE ESPAÑOLA DE LAS JONS
28	Bajo Aragón	2008	PFyV	1	PARTIDO FAMILIA Y VIDA
28	Bajo Aragón	2008	PCPE	9	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
28	Bajo Aragón	2008	AuN	6	ALIANZA NACIONAL
28	Bajo Aragón	2008	FA	6	FALANGE AUTENTICA
28	Bajo Aragón	2008	PH	0	PARTIDO HUMANISTA
28	Bajo Aragón	2008	AES	10	ALTERNATIVA ESPAÑOLA
28	Bajo Aragón	2008	FRENTE	0	FRENTE ESPAÑOL
28	Bajo Aragón	2008	E-2000	1	ESPAÑA 2000
28	Bajo Aragón	2008	PCTR	2	PARTIDO CENTRISTA
29	Comunidad de Teruel	2008	PSOE	11204	PARTIDO SOCIALISTA OBRERO ESPAÑOL
29	Comunidad de Teruel	2008	PP	12804	PARTIDO POPULAR
29	Comunidad de Teruel	2008	PAR	1552	PARTIDO ARAGONES
29	Comunidad de Teruel	2008	CHA	638	CHUNTA ARAGONESISTA
29	Comunidad de Teruel	2008	IU	533	IZQUIERDA UNIDA-ALTERNATIVA
29	Comunidad de Teruel	2008	UPyD	170	UNION PROGRESO Y DEMOCRACIA
29	Comunidad de Teruel	2008	LV	64	LOS VERDES-GRUPO VERDE
29	Comunidad de Teruel	2008	PACMA	31	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
29	Comunidad de Teruel	2008	C's	33	CIUDADANOS-PARTIDO DE LA CIUDADANIA
29	Comunidad de Teruel	2008	Cenb	0	CIUDADANOS EN BLANCO
29	Comunidad de Teruel	2008	PUM+J	11	POR UN MUNDO MAS JUSTO
29	Comunidad de Teruel	2008	pCUA	16	PARTIDO CIUDADANOS UNIDOS DE ARAGON
29	Comunidad de Teruel	2008	DN	7	DEMOCRACIA NACIONAL
